DLiP-ID,C100JJ
ATSC3d,-4.613555291319857
ATSC3i,-25.699824780532868
ATSC3m,-382.79945175637204
ATSC3p,-3.3469773411310957
ATSC3s,-23.551426872770513
ATSC3v,-615.4448058608607
ATSC4Z,-21.26872770511295
ATSC4c,-0.09316612176603445
ATSC4d,-2.4244946492271104
ATSC4i,4.192451965948242
ATSC4m,-90.71835291052443
ATSC4p,0.09631521674990334
ATSC4s,-16.753798388162252
ATSC4v,37.200761376494924
ATSC5Z,20.55053507728894
ATSC5c,0.1627607011885751
ATSC5d,-0.9464922711058259
ATSC5i,-2.8248350939644284
ATSC5m,108.24145372459219
ATSC5p,0.0071959986493372735
ATSC5s,-10.21185097106619
ATSC5v,62.530688216300234
ATSC6Z,-8.548156956004753
ATSC6c,-0.3575920163905717
ATSC6d,-0.3674197384066592
ATSC6i,19.018672388470915
ATSC6m,-36.11432613143944
ATSC6p,1.9591801628846757
ATSC6s,-0.2705773550006554
ATSC6v,298.39413563772257
ATSC7Z,21.840665873959576
ATSC7c,0.4553992872782545
ATSC7d,-5.347205707491082
ATSC7i,-15.771258387423034
ATSC7m,97.89863255558296
ATSC7p,-1.4738600142626794
ATSC7s,23.567908574448413
ATSC7v,-211.89491732691647
ATSC8Z,-89.47086801426872
ATSC8c,-0.28838252845402634
ATSC8d,-2.2592152199762188
ATSC8i,-8.793387809684923
ATSC8m,-424.61893041161017
ATSC8p,-0.913145099238447
ATSC8s,-30.214823622671428
ATSC8v,-328.45722601277686
AXp-0d,0.705548048158227
AXp-1d,0.43481096633977306
AXp-2d,0.2864168188668159
AXp-3d,0.17733760495565032
AXp-4d,0.11216473835604719
AXp-5d,0.07399634097179025
AXp-6d,0.04818309967314314
AXp-7d,0.030753928233146717
GATS1Z,0.6290117376672412
GATS1c,1.622045168250946
GATS1d,0.7944734345351041
GATS1i,0.9810623811779374
GATS1m,0.6262370421826188
GATS1p,0.9474263692445745
GATS1s,0.6447737439394159
GATS1v,0.8147674191033065
GATS2Z,0.6921628498727735
GATS2c,0.6293123068425392
GATS2d,1.1642647058823528
GATS2i,0.9740713922782303
GATS2m,0.695515971605395
GATS2p,0.9908888879094704
GATS2s,0.5106787233587721
GATS2v,0.9248531763583668
GATS3Z,1.0402530392988407
GATS3c,0.957167480286813
GATS3d,1.066176470588235
GATS3i,1.1442650887886994
GATS3m,1.0449994065859778
GATS3p,1.1811303760942007
GATS3s,0.9471248969741883
GATS3v,1.1487452829688125
GATS4Z,1.0767860638089646
GATS4c,1.0541954853463638
GATS4d,1.0792986425339364
GATS4i,0.824437236046447
GATS4m,1.0676678361334904
GATS4p,0.9357222225405634
GATS4s,0.9295992448945697
GATS4v,0.9894337355703202
GATS5Z,0.9461611861421021
GATS5c,1.0039924900989563
GATS5d,1.0190186651583708
GATS5i,0.9277430314272015
GATS5m,0.93641785352291
GATS5p,0.9493521406392249
GATS5s,1.158660937600205
GATS5v,0.9327607668101947
GATS6Z,1.0701708082940824
GATS6c,1.1601389208834612
GATS6d,0.9845118898623276
GATS6i,0.8337808364860575
GATS6m,1.0665462774017296
GATS6p,0.8033256176973212
GATS6s,1.2214459752580376
GATS6v,0.8374872937094627
GATS7Z,0.8847482979162368
GATS7c,0.6664434838029129
GATS7d,1.1093998410174877
GATS7i,1.0462348275074356
GATS7m,0.8849977216965836
GATS7p,1.1445810208506402
GATS7s,0.8185337264411207
GATS7v,1.0887366538767784
GATS8Z,1.5079619141426577
GATS8c,1.1960090650999378
GATS8d,0.938923149905123
GATS8i,1.2986329496008358
GATS8m,1.512263679079387
GATS8p,1.1382031592884927
GATS8s,1.6599494258865812
GATS8v,1.248238953232544
MATS1Z,0.008977673807764942
MATS1c,-0.6906373655171494
MATS1d,0.18827087286527505
MATS1i,-0.0889420846713454
MATS1m,0.010599308992108014
MATS1p,-0.008462064413379345
MATS1s,-0.09065344319790587
MATS1v,0.021614004092697273
MATS2Z,0.035569338422391905
MATS2c,0.2285185296753378
MATS2d,-0.08628676470588235
MATS2i,-0.04969288630630233
MATS2m,0.03065442197867061
MATS2p,-0.06951066337724407
MATS2s,0.08402060753757028
MATS2v,-0.07083916982958212
MATS3Z,-0.1664798659073468
MATS3c,-0.05532545388548699
MATS3d,-0.11321195144724552
MATS3i,-0.18153152056124297
MATS3m,-0.16983449925265948
MATS3p,-0.22597176468923622
MATS3s,-0.12097461315058954
MATS3v,-0.21522871033549842
MATS4Z,-0.04376345664513601
MATS4c,-0.04324508393496595
MATS4d,-0.05766402714932124
MATS4i,0.028702331191113782
MATS4m,-0.03901009045297931
MATS4p,0.006302654551386234
MATS4s,-0.08340987984417733
MATS4v,0.012609274926757265
MATS5Z,0.05285709042865531
MATS5c,0.09443615408143864
MATS5d,-0.028139140271493192
MATS5i,-0.02417420434562738
MATS5m,0.05818156917932277
MATS5p,0.000588612775445219
MATS5s,-0.06355045903240604
MATS5v,0.026493632452132362
MATS6Z,-0.02432529370364354
MATS6c,-0.2295525068006346
MATS6d,-0.012085419274092627
MATS6i,0.18007141283394318
MATS6m,-0.02147715814922329
MATS6p,0.1773039746243293
MATS6s,-0.001862992714042863
MATS6v,0.1398762780835299
MATS7Z,0.07894917818581942
MATS7c,0.37134938250040855
MATS7d,-0.2234201112877583
MATS7i,-0.1896824085146274
MATS7m,0.07395542871555037
MATS7p,-0.16943240169152968
MATS7s,0.20612795184718488
MATS7v,-0.1261741702895125
MATS8Z,-0.3860143232372978
MATS8c,-0.2806721587751369
MATS8d,-0.11266603415559769
MATS8i,-0.12622836754892025
MATS8m,-0.3828536709347051
MATS8p,-0.12529105125986448
MATS8s,-0.31541034748843055
MATS8v,-0.23343650317882492
MAXaaO,5.034717025699169
MAXsOH,9.397563906735535
MINaaO,5.034717025699169
MINsOH,9.397563906735535
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,24.528907012796417
SpAD_D,150.42284383567585
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.21199074074074065
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,576
TMWC10,113.35603592729372
TSRW10,66.82213562262918
VE1_Dt,4.326907500728519
VE2_Dt,0.22773197372255366
VE3_Dt,2.106706969957277
VR1_Dt,95.42094819522232
VR2_Dt,5.022155168169596
VR3_Dt,5.200152023281014
Xc-3dv,0.49518083694749737
Xc-4dv,0.0
Xc-5dv,0.05121244563300478
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.39660880187581576
Xch-7d,0.6856480495148799
Xp-0dv,9.837446910450799
Xp-1dv,5.701357298818961
Xp-2dv,4.2360627822800785
Xp-3dv,2.880687899505866
Xp-4dv,2.022392345801828
Xp-5dv,1.3347889380831468
Xp-6dv,0.6916838352449798
Xp-7dv,0.3930221432801459
Xpc-4d,2.9200836635980822
Xpc-5d,4.748538525939297
Xpc-6d,7.177336334382065
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.325676342743873
AATS0dv,11.517241379310345
AATS0pe,6.897165517241379
AATS0se,8.241677517241381
AATS1dv,10.225806451612904
AATS1pe,6.809145161290323
AATS1se,8.031879741935485
AATS2dv,9.3
AATS2pe,6.840436000000002
AATS2se,8.102287360000002
AATS3dv,6.523809523809524
AATS3pe,6.663507936507937
AATS3se,8.024307428571428
AATS4dv,5.6923076923076925
AATS4pe,6.560641538461539
AATS4se,8.021733353846153
AATS5dv,7.115384615384615
AATS5pe,6.754121153846153
AATS5se,8.173066846153844
AATS6dv,6.829787234042553
AATS6pe,6.76441914893617
AATS6se,8.209347829787236
AATS7dv,7.054054054054054
AATS7pe,6.749167567567568
AATS7se,8.154372108108108
AATS8dv,4.064516129032258
AATS8pe,6.666258064516131
AATS8se,8.16046064516129
AATSC0Z,7.476813317479192
AATSC0c,0.03314422865734721
AATSC0d,0.6468489892984544
AATSC0i,2.247178481257204
AATSC0m,35.777075921843476
AATSC0p,0.23510293215375747
AATSC0s,3.0901704320253667
AATSC0v,45.388764153103715
AATSC1Z,0.06712439108588104
AATSC1c,-0.022890642762008282
AATSC1d,0.12178282382724098
AATSC1i,-0.19986873875160363
AATSC1m,0.37921228252972666
AATSC1p,-0.0019894561556594494
AATSC1s,-0.2801345897314598
AATSC1v,0.981032934167655
AATSC2Z,0.2659453032104641
AATSC2c,0.007574070400000179
AATSC2d,-0.055814506539833546
AATSC2i,-0.11166878477908339
AATSC2m,1.0967255824711257
AATSC2p,-0.016342160775942888
AATSC2s,0.25963799709340735
AATSC2v,-3.2153023721965632
AATSC3Z,-1.2447388785082008
AATSC3c,-0.0018337194941520994
AATSC3d,-0.07323103637015646
AATSC3i,-0.4079337266751249
AATSC3m,-6.076181773910667
AATSC3p,-0.053126624462398346
AATSC3s,-0.3738321725836589
AATSC3v,-9.768965172394614
AATSC4Z,-0.32721119546327615
AATSC4c,-0.0014333249502466838
AATSC4d,-0.037299917680417086
AATSC4i,0.06449926101458835
AATSC4m,-1.395666967854222
AATSC4p,0.0014817725653831285
