DLiP-ID,C002VH
ATS4dv,95.66666666666666
ATS4pe,419.44860000000006
ATS4se,530.1730200000002
ATS5dv,54.0
ATS5pe,451.5819999999999
ATS5se,572.9025040000001
ATS6dv,12.0
ATS6pe,388.63999999999993
ATS6se,506.73358400000006
ATS7dv,0.0
ATS7pe,144.49599999999998
ATS7se,183.16108799999998
ATS8dv,0.0
ATS8pe,116.16000000000004
ATS8se,161.24313600000005
ATSC0Z,353.7931034482758
ATSC0c,0.4463876366210478
ATSC0d,17.17241379310346
ATSC0i,46.30130573448382
ATSC0m,1599.4911529655178
ATSC0p,8.830637794779037
ATSC0s,16.81174022042477
ATSC0v,1453.7211671066323
ATSC1Z,27.41379310344827
ATSC1c,-0.3588565153914063
ATSC1d,8.896551724137936
ATSC1i,-6.032522921026979
ATSC1m,123.5145356896549
ATSC1p,0.1771120737931072
ATSC1s,-2.4614847925831347
ATSC1v,-55.684608382671726
ATSC2Z,225.15695600475635
ATSC2c,0.2708796968514055
ATSC2d,3.0760998810939357
ATSC2i,-22.167775247237437
ATSC2m,1015.5540154744348
ATSC2p,0.11769260559525346
ATSC2s,3.9063459791319053
ATSC2v,363.6555284574098
ATSC3Z,-53.36504161712248
ATSC3c,-0.24708029874084456
ATSC3d,-7.115338882282994
ATSC3i,24.539179141058455
ATSC3m,-236.33541834244977
ATSC3p,1.5067429376222747
ATSC3s,1.1658144249856062
ATSC3v,109.44040023933213
ATSC4Z,50.72057074910819
ATSC4c,0.25819337657194796
ATSC4d,-10.290130796670633
ATSC4i,-2.256638337081727
ATSC4m,231.29094770630195
ATSC4p,0.8447988500876074
ATSC4s,4.073548049304424
ATSC4v,-28.184482841138568
ATSC5Z,-550.7681331747918
ATSC5c,-0.19849189441891044
ATSC5d,-7.141498216409035
ATSC5i,-31.491070406315515
ATSC5m,-2494.272751978598
ATSC5p,-11.987264688652502
ATSC5s,-6.476924231229074
ATSC5v,-1763.631942521855
ATSC6Z,72.84423305588582
ATSC6c,0.09273855965502312
ATSC6d,-5.657550535077291
ATSC6i,0.0435797471704209
ATSC6m,329.6051213935799
ATSC6p,2.186458862935702
ATSC6s,1.4629107682571387
ATSC6v,302.35263773323396
ATSC7Z,-127.00118906064209
ATSC7c,-0.13623366313897015
ATSC7d,4.82282996432818
ATSC7i,4.760862613961971
ATSC7m,-604.2686143162898
ATSC7p,-1.3645642628465136
ATSC7s,-15.39180771470375
ATSC7v,-568.9797864182157
ATSC8Z,178.10225921521993
ATSC8c,0.09565692030123049
ATSC8d,4.822829964328182
ATSC8i,9.453732542228876
ATSC8m,835.1665878906069
ATSC8p,4.103704724075551
ATSC8s,5.315727406624491
ATSC8v,914.1716701805884
AXp-0d,0.7698516684236748
AXp-1d,0.4630572698310447
AXp-2d,0.31909378007754086
AXp-3d,0.1818717565428396
AXp-4d,0.13304497055217843
AXp-5d,0.08139668374849536
AXp-6d,0.05705333757481041
AXp-7d,0.044707658562464725
GATS1Z,0.8569200779727097
GATS1c,2.063479146319337
GATS1d,0.8995983935742966
GATS1i,1.50365506889327
GATS1m,0.8634171429812304
GATS1p,1.0627836726977893
GATS1s,1.265631638329061
GATS1v,1.172662319116873
GATS2Z,0.6610709780988421
GATS2c,0.7916607195871713
GATS2d,1.3747539176313086
GATS2i,1.38824553201444
GATS2m,0.6598369179289882
GATS2p,1.0382862776759276
GATS2s,0.6225196837274878
GATS2v,0.8901558258806933
GATS3Z,1.027530864197531
GATS3c,1.605073771489841
GATS3d,1.4946452476572947
GATS3i,0.8324875094547747
GATS3m,1.0285988960195278
GATS3p,0.8727561482322937
GATS3s,0.688838087842356
GATS3v,0.9387067754396183
GATS4Z,0.961798787091185
GATS4c,0.35612448302700894
GATS4d,1.4040606871932164
GATS4i,1.0752213341873351
GATS4m,0.9564948822749368
GATS4p,1.0771582647820528
GATS4s,0.565472271538315
GATS4v,1.0800489233438673
GATS5Z,2.047286344516262
GATS5c,0.6811210913955156
GATS5d,0.7508983301627558
GATS5i,1.3777722205552518
GATS5m,2.009215857436945
GATS5p,1.8975794667533152
GATS5s,1.1290481914276231
GATS5v,1.5047828144139748
GATS6Z,0.5132943469785576
GATS6c,0.671654219729808
GATS6d,0.8851405622489953
GATS6i,0.6159568194296827
GATS6m,0.5400002637080046
GATS6p,0.4536420877167501
GATS6s,1.0442438037572763
GATS6v,0.7027204296598973
GATS7Z,1.0420402858999351
GATS7c,2.9850088946443663
GATS7d,0.0
GATS7i,0.6833595049294718
GATS7m,1.0927179637262714
GATS7p,0.6806218232759097
GATS7s,4.024965041064439
GATS7v,1.2064580269543674
GATS8Z,0.0
GATS8c,0.5590752996603304
GATS8d,0.0
GATS8i,0.0
GATS8m,0.0
GATS8p,0.0
GATS8s,0.0
GATS8v,0.0
MATS1Z,0.07748538011695906
MATS1c,-0.8039123083869157
MATS1d,0.5180722891566265
MATS1i,-0.1302883973860404
MATS1m,0.07722114339967072
MATS1p,0.020056543809080434
MATS1s,-0.14641463407771727
MATS1v,-0.03830487554466983
MATS2Z,0.36187937163169387
MATS2c,0.34505801439504596
MATS2d,0.1018584140483502
MATS2i,-0.27224298176444034
MATS2m,0.3610347516342773
MATS2p,0.007578529192810607
MATS2s,0.13212526054040802
MATS2v,0.14224496475705267
MATS3Z,-0.07290448343079924
MATS3c,-0.2675301343365595
MATS3d,-0.200267737617135
MATS3i,0.25616131258860303
MATS3m,-0.07141570325062413
MATS3p,0.08246959092218725
MATS3s,0.033516873606683616
MATS3v,0.03638675328246805
MATS4Z,0.05774312324019925
MATS4c,0.2329691638410549
MATS4d,-0.24135430611334216
MATS4i,-0.01963062942263805
MATS4m,0.05824280663543554
MATS4p,0.03853246066877356
MATS4s,0.09759457435444374
MATS4v,-0.007808982646351611
MATS5Z,-0.5940238021955473
MATS5c,-0.16967389309177913
MATS5d,-0.15868738110336067
MATS5i,-0.2595246355697764
MATS5m,-0.5950404723309192
MATS5p,-0.5179793292424492
MATS5s,-0.14700785867097851
MATS5v,-0.4629256527317596
MATS6Z,0.0852993595098858
MATS6c,0.08606927539331855
MATS6d,-0.13648881239242683
MATS6i,0.00038993428799659606
MATS6m,0.08537133381175543
MATS6p,0.10257681187232
MATS6s,0.03604998796182676
MATS6v,0.08616533990406884
MATS7Z,-0.43375568551007154
MATS7c,-0.3687729291496251
MATS7d,0.3393574297188752
MATS7i,0.12424507042759857
MATS7m,-0.4564938715739541
MATS7p,-0.18671907087478143
MATS7s,-1.1062765709012237
MATS7v,-0.47293611558975146
MATS8Z,0.6082846003898635
MATS8c,0.2589351404060299
MATS8d,0.3393574297188754
MATS8i,0.2467157237573437
MATS8m,0.6309254197270568
MATS8p,0.5615271878991199
MATS8s,0.38206458891949485
MATS8v,0.7598596804274127
MAXaaN,4.0280555555555555
MAXaaS,1.4339814814814813
MINaaN,3.8069444444444445
MINaaS,1.4339814814814813
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,2
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,3
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,14.910284953229553
SpAD_D,76.01794572350232
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0.8469444444444443
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,140
TMWC10,93.67344233907366
TSRW10,57.33112198470704
VE1_Dt,3.5580512510100495
VE2_Dt,0.2736962500776961
VE3_Dt,1.531577258050913
VR1_Dt,51.38561704730998
VR2_Dt,3.9527397728699984
VR3_Dt,4.201722573788278
Xc-3dv,0.8715217488918932
Xc-4dv,0.0
Xc-5dv,0.1898960275463723
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.1858925119417351
Xch-7d,0.14660880187581576
Xp-0dv,9.298436465460341
Xp-1dv,5.210039255489164
Xp-2dv,4.505189075187545
Xp-3dv,2.5293543675218166
Xp-4dv,2.246199632327696
Xp-5dv,0.7457178602831304
Xp-6dv,0.4537879930751632
Xp-7dv,0.15630534610673236
Xpc-4d,2.148696720318792
Xpc-5d,3.870253374702575
Xpc-6d,4.221015541204123
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,29
nFRing,0
nHBAcc,5
nHBDon,1
nHRing,1
nSpiro,0
naRing,1
piPC10,0.0
AATS0dv,4.773946360153257
AATS0pe,5.968372413793104
AATS0se,7.495515344827588
AATS1dv,4.9770114942528725
AATS1pe,6.442675862068968
AATS1se,7.773532137931038
AATS2dv,3.196078431372549
AATS2pe,6.130568627450979
AATS2se,7.609106823529413
AATS3dv,2.2333333333333334
AATS3pe,6.1248866666666695
AATS3se,7.6297796666666695
AATS4dv,1.3287037037037035
AATS4pe,5.825675
AATS4se,7.363514166666669
AATS5dv,0.7105263157894737
AATS5pe,5.94186842105263
AATS5se,7.538190842105265
AATS6dv,0.17142857142857143
AATS6pe,5.551999999999999
AATS6se,7.239051200000001
AATS7dv,0.0
AATS7pe,6.020666666666666
AATS7se,7.631711999999999
AATS8dv,0.0
AATS8pe,4.840000000000002
AATS8se,6.718464000000002
AATSC0Z,12.19976218787158
AATSC0c,0.015392677124863717
AATSC0d,0.5921521997621882
AATSC0i,1.5965967494649593
AATSC0m,55.15486734363854
AATSC0p,0.3045047515441047
AATSC0s,0.5797151800146473
AATSC0v,50.12831610712525
AATSC1Z,0.9453032104637334
AATSC1c,-0.012374362599703665
AATSC1d,0.3067776456599288
AATSC1i,-0.208018031759551
AATSC1m,4.259121920332928
AATSC1p,0.0061073128894174895
AATSC1s,-0.08487878595114258
AATSC1v,-1.9201589097473009
AATSC2Z,4.414842274603066
AATSC2c,0.005311366604929519
AATSC2d,0.060315683943018346
AATSC2i,-0.43466225974975364
AATSC2m,19.912823832832053
AATSC2p,0.0023076981489265386
AATSC2s,0.07659501919866481
AATSC2v,7.1305005579884275
AATSC3Z,-0.8894173602853747
AATSC3c,-0.004118004979014076
AATSC3d,-0.11858898137138323
AATSC3i,0.40898631901764093
AATSC3m,-3.9389236390408295
AATSC3p,0.02511238229370458
AATSC3s,0.01943024041642677
AATSC3v,1.8240066706555356
AATSC4Z,0.7044523715153915
AATSC4c,0.003586019119054833
AATSC4d,-0.1429184832870921
AATSC4i,-0.0313421991261351
AATSC4m,3.212374273698638
AATSC4p,0.01173331736232788
AATSC4s,0.05657705624033923
AATSC4v,-0.391451150571369
AATSC5Z,-7.246949120720945
AATSC5c,-0.0026117354528804003
AATSC5d,-0.09396708179485573
AATSC5i,-0.4143561895567831
AATSC5m,-32.81937831550787
AATSC5p,-0.15772716695595398
AATSC5s,-0.08522268725301413
AATSC5v,-23.205683454234936
AATSC6Z,1.0406319007983689
AATSC6c,0.0013248365665003302
AATSC6d,-0.08082215050110417
AATSC6i,0.0006225678167202986
AATSC6m,4.7086445913368555
AATSC6p,0.03123512661336717
AATSC6s,0.020898725260816268
AATSC6v,4.3193233961890565
AATSC7Z,-5.291716210860087
AATSC7c,-0.005676402630790423
AATSC7d,0.20095124851367416
