DLiP-ID,C000HN
ATS8s,67.83333333333334
ATS8v,3770.487310821888
C1SP1,0
C1SP2,3
C1SP3,1
C2SP1,0
C2SP2,4
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.1
GGI10,0.0
JGI10,0.0
JGT10,0.2639612003145838
Kier1,11.11111111111111
Kier2,5.104166666666667
Kier3,2.48828125
MID_C,20.995848846873365
MID_N,10.23213938105065
MID_O,2.004818761495864
MID_X,0.0
MID_h,12.236958142546516
MPC10,38
MWC01,18.0
MWC02,4.442651256490317
MWC03,5.2832037287379885
MWC04,6.137727054086234
MWC05,6.99117688712121
MWC06,7.851271997109883
MWC07,8.709630081951286
MWC08,9.57227147806062
MWC09,10.433556823868823
MWC10,11.297960874579218
NaaCH,5
NaaNH,1
NaaSe,0
NaaaC,2
NaasC,2
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.5579999999999996
SRW02,3.6109179126442243
SRW03,0.0
SRW04,4.890349128221754
SRW05,3.044522437723423
SRW06,6.3578422665081
SRW07,5.209486152841421
SRW08,7.918992488165245
SRW09,7.13966033596492
SRW10,9.532930988916153
SaaCH,8.467225607835728
SaaNH,2.989032029478458
SaaSe,0
SaaaC,1.4500009448223738
SaasC,1.5742384731670447
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,3.1600462962962963
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.4763347417404953
VE1_D,3.953654986846176
VE2_A,0.21727092135878096
VE2_D,0.247103436677886
VE3_A,1.7159821328581948
VE3_D,1.8446440934460926
VR1_A,125.33049128612365
VR1_D,75.74191716226834
VR2_A,7.833155705382728
VR2_D,4.733869822641771
VR3_A,5.30095780780183
VR3_D,4.797335363813453
WPath,457
Xc-3d,0.6735402420532192
Xc-4d,0.0
Xc-5d,0.13608276348795434
Xc-6d,0.0
Xp-0d,10.794682450997078
Xp-1d,7.932652990377571
Xp-2d,6.773653964208633
Xp-3d,5.893650710996057
Xp-4d,5.008071689507773
Xp-5d,3.2600268868482627
Xp-6d,2.2305881590087573
Xp-7d,1.588031445611294
ZMIC0,54.24134197243315
ZMIC1,27.69727344558323
ZMIC2,21.22749272055472
ZMIC3,21.015984225372744
ZMIC4,21.015984225372744
ZMIC5,21.015984225372744
nAcid,0
nAtom,25
nBase,0
nRing,3
piPC1,3.2771447329921766
piPC2,3.901972669574645
piPC3,4.537961436294641
piPC4,5.13653346097163
piPC5,5.410529357154965
piPC6,5.684270430136757
piPC7,6.032505267705944
piPC8,6.403166674925148
piPC9,6.268748507803626
AATS0Z,27.12
AATS0d,3.72
AATS0i,166.95416115882963
AATS0m,107.54936128
AATS0p,1.5433488057456402
AATS0s,3.7644444444444445
AATS0v,237.9153744177777
AATS1Z,29.185185185185187
AATS1d,4.296296296296297
AATS1i,154.4880055730704
AATS1m,112.78819266666662
AATS1p,1.7423642507407402
AATS1s,3.7150205761316872
AATS1v,271.6204774208537
AATS2Z,25.837209302325583
AATS2d,3.9767441860465116
AATS2i,161.83346086035118
AATS2m,98.06091330232553
AATS2p,1.563609816298814
AATS2s,3.6518087855297177
AATS2v,238.62056021087744
AATS3Z,20.21276595744681
AATS3d,3.3617021276595747
AATS3i,164.44741064644137
AATS3m,74.38426500000001
AATS3p,1.3305943476222342
AATS3s,3.1513002364066187
AATS3v,191.4366673627194
AATS4Z,19.25581395348837
AATS4d,3.0930232558139537
AATS4i,169.15314506987434
AATS4m,69.70923646511628
AATS4p,1.2895871100127207
AATS4s,3.2099483204134365
AATS4v,184.50771684077074
AATS5Z,15.512195121951219
AATS5d,2.902439024390244
AATS5i,166.5964811822962
AATS5m,54.78963687804878
AATS5p,1.2315257820473904
AATS5s,2.673441734417344
AATS5v,167.05336995074617
AATS6Z,18.114285714285714
AATS6d,3.0285714285714285
AATS6i,166.69488773965543
AATS6m,67.07238631428571
AATS6p,1.2362174892468858
AATS6s,2.964285714285714
AATS6v,176.85802448131173
AATS7Z,22.653846153846153
AATS7d,3.1538461538461537
AATS7i,163.1840652863461
AATS7m,84.46253015384617
AATS7p,1.3980857250653076
AATS7s,3.8012820512820507
AATS7v,209.75080733239986
AATS8Z,14.695652173913043
AATS8d,2.5217391304347827
AATS8i,164.56659115647167
AATS8m,50.3124684347826
AATS8p,1.235614178073826
AATS8s,2.949275362318841
AATS8v,163.93423090529947
AMID_C,1.3122405529295853
AMID_N,0.6395087113156657
AMID_O,0.1253011725934915
AMID_X,0.0
AMID_h,0.7648098839091573
ATS0dv,256.0
ATS0pe,166.6266
ATS0se,200.231232
ATS1dv,269.0
ATS1pe,186.72500000000002
ATS1se,219.39922400000003
ATS2dv,373.0
ATS2pe,296.8174
ATS2se,351.865096
ATS3dv,280.0
ATS3pe,310.18340000000006
ATS3se,375.48982799999993
ATS4dv,231.0
ATS4pe,285.17130000000003
ATS4se,344.68069600000007
ATS5dv,175.0
ATS5pe,256.25460000000004
ATS5se,316.098848
ATS6dv,205.0
ATS6pe,221.1541
ATS6se,272.096316
ATS7dv,183.0
ATS7pe,177.3577
ATS7se,213.20034399999997
ATS8dv,78.0
ATS8pe,144.113
ATS8se,177.36373600000002
ATSC0Z,176.24
ATSC0c,0.8345637547631817
ATSC0d,12.000000000000002
ATSC0i,45.08379773928621
ATSC0m,836.01696576
ATSC0p,4.936441910010241
ATSC0s,14.306666666666668
ATSC0v,1084.895636264778
ATSC1Z,8.300799999999981
ATSC1c,-0.47277382550245706
ATSC1d,3.679999999999999
ATSC1i,-19.835949581697598
ATSC1m,40.33451673920001
ATSC1p,-0.8133703858695371
ATSC1s,-1.1056444444444455
ATSC1v,-32.73100583216195
ATSC2Z,-19.572800000000022
ATSC2c,-0.0360458136797131
ATSC2d,-1.0800000000000005
ATSC2i,9.835773179600393
ATSC2m,-92.71508862719998
ATSC2p,-0.31710306445889147
ATSC2s,-1.401911111111113
ATSC2v,-87.36933236775427
ATSC3Z,-19.651199999999996
ATSC3c,0.3016708849325538
ATSC3d,-6.52
ATSC3i,-11.73371541724216
ATSC3m,-95.43763838880001
ATSC3p,-0.9769303452552908
ATSC3s,-0.22986666666666655
ATSC3v,-274.7482779268069
ATSC4Z,-69.61280000000001
ATSC4c,-0.26634037157316115
ATSC4d,-3.08
ATSC4i,0.5605614900739886
ATSC4m,-330.33171166719995
ATSC4p,-1.1530541966972931
ATSC4s,-4.024133333333334
ATSC4v,-346.35375945484844
ATSC5Z,-19.513599999999986
ATSC5c,-0.033454728732476194
ATSC5d,1.6400000000000001
ATSC5i,4.319611862585761
ATSC5m,-93.10682832640002
ATSC5p,-0.023254613505594428
ATSC5s,-1.3051555555555536
ATSC5v,-41.5866167386604
ATSC6Z,73.10400000000003
ATSC6c,0.09924887797510916
ATSC6d,1.6
ATSC6i,-0.07811687627718457
ATSC6m,347.792935656
ATSC6p,1.1293126230892232
ATSC6s,2.86288888888889
ATSC6v,403.5431031935216
ATSC7Z,-13.649600000000003
ATSC7c,0.034904341696814695
ATSC7d,-2.9600000000000004
ATSC7i,1.0200678896307096
ATSC7m,-64.6320050304
ATSC7p,0.2060258657037505
ATSC7s,1.3766222222222213
ATSC7v,-31.416082066420056
ATSC8Z,-56.06079999999999
ATSC8c,-0.06544990609709159
ATSC8d,-2.4799999999999995
ATSC8i,-10.815377552980772
ATSC8m,-266.7363442592
ATSC8p,-1.335982151648861
ATSC8s,-3.1687999999999996
ATSC8v,-344.9825079549969
AXp-0d,0.6746676531873174
AXp-1d,0.4407029439098651
AXp-2d,0.2822355818420264
AXp-3d,0.18417658471862677
AXp-4d,0.12214808998799447
AXp-5d,0.07951285089873811
AXp-6d,0.05310924188116089
AXp-7d,0.03528958768025098
GATS1Z,0.6682806274272457
GATS1c,1.539196477817093
GATS1d,0.6296296296296295
GATS1i,1.5606979725764674
GATS1m,0.6682791083510516
GATS1p,1.0962600931879822
GATS1s,0.8301404853128991
GATS1v,0.857767506632888
GATS2Z,0.8851566046300499
GATS2c,1.1310060879939718
GATS2d,1.0930232558139532
GATS2i,0.9723936909346427
GATS2m,0.8832247808800124
GATS2p,0.946894037820682
GATS2s,0.9856087041331627
GATS2v,0.8847903923249688
GATS3Z,1.018437140842758
GATS3c,0.8998770441417581
GATS3d,1.404255319148936
GATS3i,1.0872746383937273
GATS3m,1.0184506805680174
GATS3p,1.063936810230391
GATS3s,0.9924451230394002
GATS3v,1.079260929874117
GATS4Z,1.1796809847037337
GATS4c,1.2184582110210287
GATS4d,0.9999999999999998
GATS4i,0.9929301544827266
GATS4m,1.1790526709814269
GATS4p,1.0179370417627698
GATS4s,1.1118576475432929
GATS4v,1.0862594976911177
GATS5Z,1.0927449265414124
GATS5c,0.8910296848203969
GATS5d,0.9024390243902437
GATS5i,0.8323891324706392
GATS5m,1.0959396208603143
GATS5p,1.0028567186366026
GATS5s,0.9376491714590955
GATS5v,1.0697647155462775
GATS6Z,0.7664872576356916
GATS6c,0.7318384259098718
GATS6d,0.9999999999999998
GATS6i,0.8643601007853446
GATS6m,0.7665303807598582
GATS6p,0.8480292735272678
GATS6s,0.8946877912395151
GATS6v,0.789148236229028
GATS7Z,1.0239533503264777
GATS7c,1.1332320977820476
GATS7d,0.9999999999999998
GATS7i,0.9316381119725085
GATS7m,1.017804462850463
GATS7p,0.9232905575631355
GATS7s,1.0645924439027885
GATS7v,0.9271864737214511
GATS8Z,1.3232943219720144
GATS8c,0.7719536168696036
GATS8d,0.9130434782608693
GATS8i,1.1693285169119
GATS8m,1.3275509070661653
GATS8p,1.2823314995500643
GATS8s,1.1538149843996919
GATS8v,1.3637817101327079
MATS1Z,0.04361056471814519
MATS1c,-0.5245297793409719
MATS1d,0.2839506172839505
MATS1i,-0.40738848331423017
MATS1m,0.04467226897072311
MATS1p,-0.15256347413504082
MATS1s,-0.07155718937328139
MATS1v,-0.02793493297288448
MATS2Z,-0.0645684003842541
MATS2c,-0.025111165322995167
MATS2d,-0.05232558139534886
MATS2i,0.1268409731564015
MATS2m,-0.06447730548850879
MATS2p,-0.037347192601329085
MATS2s,-0.05697096454915228
MATS2v,-0.04682120728636367
MATS3Z,-0.059309838614655046
MATS3c,0.1922719933023997
MATS3d,-0.2890070921985815
MATS3i,-0.1384386032425134
MATS3m,-0.06072209458630963
MATS3p,-0.10526687240337239
MATS3s,-0.008546330629969656
MATS3v,-0.13470669080028444
MATS4Z,-0.22964456502232686
MATS4c,-0.18554490577433524
MATS4d,-0.14922480620155038
MATS4i,0.007228934992365894
MATS4m,-0.2297241905397862
MATS4p,-0.13580233681219195
MATS4s,-0.16353301978803184
MATS4v,-0.18561090861479398
MATS5Z,-0.06751325797415936
MATS5c,-0.024442979605152244
MATS5d,0.08333333333333331
MATS5i,0.0584225332466433
MATS5m,-0.06790825859015326
MATS5p,-0.0028724418599368464
MATS5s,-0.05562627387690457
MATS5v,-0.023373393979751203
MATS6Z,0.29628428765968495
MATS6c,0.08494504499134771
MATS6d,0.09523809523809522
MATS6i,-0.0012376457079345633
MATS6m,0.2971512967356308
MATS6p,0.16340754906877575
MATS6s,0.1429348067279102
MATS6v,0.26568921845982024
MATS7Z,-0.07447012814693252
MATS7c,0.04021486294440332
MATS7d,-0.2371794871794872
MATS7i,0.021755809369306843
MATS7m,-0.07433600181376888
MATS7p,0.04013048214832594
MATS7s,0.09252156665949762
MATS7v,-0.027843942041941377
MATS8Z,-0.34575381396909344
MATS8c,-0.08524358010207934
MATS8d,-0.2246376811594202
MATS8i,-0.2607554322345687
MATS8m,-0.3468001498197148
MATS8p,-0.2941702827935826
MATS8s,-0.24075124599862227
MATS8v,-0.34563784236301237
MAXaaN,4.143408919123205
MAXaaO,5.217034911186697
MINaaN,4.029946223859914
MINaaO,5.217034911186697
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,21.571588687940174
SpAD_D,117.34776037344088
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5814814814814816
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,386
TMWC10,104.71945018200557
TSRW10,63.70470171098523
VE1_Dt,3.9597423583856814
VE2_Dt,0.2474838973991051
VE3_Dt,1.8461825913818484
VR1_Dt,75.10253386362643
VR2_Dt,4.693908366476652
VR3_Dt,4.788857927308518
Xc-3dv,0.2517350327708281
Xc-4dv,0.0
Xc-5dv,0.026475424859373688
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.2621886974951644
Xch-6d,0.32147816943725344
Xch-7d,0.4197694833423951
Xp-0dv,8.343747204098415
Xp-1dv,4.836367185161707
Xp-2dv,3.2563358795322364
Xp-3dv,2.233151773044282
Xp-4dv,1.4830847297937086
Xp-5dv,0.7634291698055058
Xp-6dv,0.40860292404131765
Xp-7dv,0.23063536723230058
Xpc-4d,1.8136947971333297
Xpc-5d,3.0072207614473276
Xpc-6d,3.7662204162480437
n3Ring,0
n4Ring,0
n5Ring,2
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,27
nFRing,1
nHBAcc,5
nHBDon,2
nHRing,3
nSpiro,0
naRing,3
piPC10,6.516037045009809
AATS0dv,10.24
AATS0pe,6.665064
AATS0se,8.00924928
AATS1dv,9.962962962962964
AATS1pe,6.915740740740741
AATS1se,8.125897185185186
AATS2dv,8.674418604651162
AATS2pe,6.90273023255814
AATS2se,8.182909209302325
AATS3dv,5.957446808510638
AATS3pe,6.59964680851064
AATS3se,7.989145276595743
AATS4dv,5.372093023255814
AATS4pe,6.631890697674419
AATS4se,8.015830139534886
AATS5dv,4.2682926829268295
AATS5pe,6.250112195121952
AATS5se,7.709727999999999
AATS6dv,5.857142857142857
AATS6pe,6.318688571428571
AATS6se,7.774180457142857
AATS7dv,7.038461538461538
AATS7pe,6.82145
AATS7se,8.20001323076923
AATS8dv,3.391304347826087
AATS8pe,6.265782608695652
AATS8se,7.711466782608697
AATSC0Z,7.049600000000001
AATSC0c,0.033382550190527265
AATSC0d,0.4800000000000001
AATSC0i,1.8033519095714485
AATSC0m,33.4406786304
AATSC0p,0.19745767640040962
AATSC0s,0.5722666666666667
AATSC0v,43.39582545059112
AATSC1Z,0.30743703703703634
AATSC1c,-0.017510141685276186
AATSC1d,0.13629629629629625
AATSC1i,-0.7346647993221332
AATSC1m,1.4938709903407412
AATSC1p,-0.030124829106279154
AATSC1s,-0.04094979423868317
AATSC1v,-1.2122594752652573
AATSC2Z,-0.4551813953488377
AATSC2c,-0.000838274736737514
AATSC2d,-0.025116279069767454
AATSC2i,0.2287389111534975
AATSC2m,-2.1561648517953484
AATSC2p,-0.007374489871137011
AATSC2s,-0.03260258397932821
AATSC2v,-2.031844938784983
AATSC3Z,-0.41811063829787226
AATSC3c,0.006418529466650081
AATSC3d,-0.13872340425531915
AATSC3i,-0.24965351951579062
AATSC3m,-2.030588050825532
AATSC3p,-0.020785752026708314
AATSC3s,-0.004890780141843969
AATSC3v,-5.845708040995891
AATSC4Z,-1.6189023255813955
AATSC4c,-0.006193962129608399
AATSC4d,-0.07162790697674419
AATSC4i,0.013036313722650898
AATSC4m,-7.682132829469766
AATSC4p,-0.026815213876681235
AATSC4s,-0.09358449612403102
AATSC4v,-8.05473859197322
AATSC5Z,-0.4759414634146338
AATSC5c,-0.0008159689934750292
AATSC5d,0.04
AATSC5i,0.10535638689233563
AATSC5m,-2.2708982518634153
AATSC5p,-0.0005671856952584007
AATSC5s,-0.03183306233062326
AATSC5v,-1.0143077253331805
AATSC6Z,2.088685714285715
AATSC6c,0.002835682227860262
AATSC6d,0.045714285714285714
