DLiP-ID,C002VN
AATSC5Z,-0.4078631452581033
AATSC5c,0.0011319811299287939
AATSC5d,-0.027779861944777915
AATSC5i,0.04735632247539673
AATSC5m,-1.7956276156962783
AATSC5p,0.012518241745239031
AATSC5s,-0.14354245749225614
AATSC5v,0.426862710681518
AATSC6Z,-0.9362244897959183
AATSC6c,-0.0008137563429327442
AATSC6d,-0.11496473589435775
AATSC6i,-0.09238940895817614
AATSC6m,-4.42213513145258
AATSC6p,-0.02418503892645372
AATSC6s,-0.08948148124990735
AATSC6v,-5.274742348260588
AATSC7Z,-0.7120181405895694
AATSC7c,0.000459316157011963
AATSC7d,-0.039611678004535134
AATSC7i,-0.14699291697791883
AATSC7m,-3.50830082227891
AATSC7p,-0.027017162129956283
AATSC7s,0.008838612212431846
AATSC7v,-7.77858524179703
AATSC8Z,0.5289232934553131
AATSC8c,-0.001410302326427862
AATSC8d,0.028028237156931746
AATSC8i,-0.1494688735665938
AATSC8m,2.304823624067558
AATSC8p,-0.00811748180886113
AATSC8s,-0.020869183301513442
AATSC8v,-1.4879149139912071
ATS0are,345.14810000000006
ATS1are,379.0958
ATS2are,654.1828
ATS3are,830.6039
ATS4are,886.8034999999998
ATS5are,845.0948999999998
ATS6are,834.4786999999999
ATS7are,871.8079
ATS8are,850.1478000000001
ATSC0dv,209.65079365079364
ATSC0pe,5.346598214285711
ATSC0se,3.2330508392857134
ATSC1dv,22.628117913832213
ATSC1pe,0.32465012755102207
ATSC1se,0.4295793507653074
ATSC2dv,39.81859410430842
ATSC2pe,1.4283121811224526
ATSC2se,1.2869897927295968
ATSC3dv,7.528344671201819
ATSC3pe,-0.3506206951530609
ATSC3se,-0.6433418268494876
ATSC4dv,-83.32879818594104
ATSC4pe,-2.4257669005102
ATSC4se,-1.4984469674744834
ATSC5dv,-61.469387755102034
ATSC5pe,-0.9100028061224466
ATSC5se,-0.566265020408159
ATSC6dv,-98.65986394557821
ATSC6pe,-1.689513520408161
ATSC6se,-0.9318945918367324
ATSC7dv,-46.41950113378684
ATSC7pe,-0.22772576530612104
ATSC7se,0.16905198469387717
ATSC8dv,27.12244897959181
ATSC8pe,0.04985462372448657
ATSC8se,-0.11799313743622908
AXp-0dv,0.5686663815881723
AXp-1dv,0.3313035526081164
AXp-2dv,0.18447402708779645
AXp-3dv,0.10431723231021421
AXp-4dv,0.056940252509269575
AXp-5dv,0.030780808384090814
AXp-6dv,0.01771186078788798
AXp-7dv,0.009898168539737302
BertzCT,1384.5206059304005
ECIndex,961
ETA_eta,25.031217932280768
GATS1dv,0.664840122148193
GATS1pe,0.6129543874415029
GATS1se,0.5423247021134714
GATS2dv,0.869897625918932
GATS2pe,0.8328417284361255
GATS2se,0.7840576474987194
GATS3dv,0.9763835610292304
GATS3pe,0.987098049104432
GATS3se,1.0375804121172902
GATS4dv,1.2723949313689529
GATS4pe,1.424020505714194
GATS4se,1.5260524077300532
GATS5dv,1.2055040728435529
GATS5pe,1.2373116181723578
GATS5se,1.313869819545614
GATS6dv,1.183642322389283
GATS6pe,1.1236790297922687
GATS6se,1.128642887460748
GATS7dv,1.0230489518137158
GATS7pe,0.9803108284807264
GATS7se,0.9375710901810914
GATS8dv,0.8785910837736797
GATS8pe,0.9074300328272586
GATS8se,0.8661282947729613
LogEE_A,4.439751996065852
LogEE_D,216.75574635269632
MATS1dv,0.10073692711487994
MATS1pe,0.05667281766276654
MATS1se,0.12401312175763202
MATS2dv,0.10427429602973845
MATS2pe,0.14666735036535525
MATS2se,0.21854980525410822
MATS3dv,0.014895573950692072
MATS3pe,-0.027202840554120315
MATS3se,-0.0825436202624499
MATS4dv,-0.15674665802202678
MATS4pe,-0.1789250715063585
MATS4se,-0.18277993808906992
MATS5dv,-0.12072896996472726
MATS5pe,-0.07008326094411504
MATS5se,-0.0721200999212696
MATS6dv,-0.19377293618840627
MATS6pe,-0.13011676021518032
MATS6se,-0.11868706110596888
MATS7dv,-0.08610522242412004
MATS7pe,-0.016563806796748546
MATS7se,0.02033448954566641
MATS8dv,0.04996344952902103
MATS8pe,0.0036012056144301497
MATS8se,-0.01409497273284912
MAXaaCH,2.0033778919242935
MAXaaaC,0.9494637807268234
MAXaasC,0.8565717834723832
MAXdsCH,1.6386992271699925
MAXsssN,2.1357260959939532
MDEC-22,28.39382727294558
MDEC-23,22.56307320328801
MDEC-33,4.5054896612507
MDEN-22,0.944940787421155
MDEN-23,1.2065887874174663
MDEN-33,0.33333333333333337
MDEO-11,0.4999999999999999
MINaaCH,1.7196035976301545
MINaaaC,0.8492579778322685
MINaasC,0.6089310692910737
MINdsCH,1.290264655244814
MINsssN,1.5221702569916857
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8392857142857146
SM1_Dzi,1.3856158037750492
SM1_Dzm,1.8363907530412635
SM1_Dzp,-4.3313596885529115
SM1_Dzv,-2.2370332221617275
SddssSe,0
SpAD_Dt,807.6995984508599
SpAbs_A,44.48333221041706
SpAbs_D,433.5114927053926
SpMAD_A,1.3479797639520321
SpMAD_D,13.136711900163414
SpMax_A,2.473645005509909
SpMax_D,216.75574635269632
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,87.67
TpiPC10,9.340139294898652
VAdjMat,6.20945336562895
VE1_DzZ,5.654527934915861
VE1_Dzi,5.6537897144738185
VE1_Dzm,5.654544216307105
VE1_Dzp,5.679243583083196
VE1_Dzv,5.6744079425175045
VE2_DzZ,0.1713493313610867
VE2_Dzi,0.17132696104466116
VE2_Dzm,0.17134982473657895
VE2_Dzp,0.1720982903964605
VE2_Dzv,0.17195175583386377
VE3_DzZ,2.926379097087621
VE3_Dzi,2.926248534705845
VE3_Dzm,2.9263819764381154
VE3_Dzp,2.9307405203449224
VE3_Dzv,2.929888699087738
VR1_DzZ,225.37953516710286
VR1_Dzi,226.03876873402032
VR1_Dzm,225.3774043501062
VR1_Dzp,222.76480507112487
VR1_Dzv,223.45921197995983
VR2_DzZ,6.829682883851602
VR2_Dzi,6.849659658606677
VR2_Dzm,6.829618313639582
VR2_Dzp,6.750448638518935
VR2_Dzv,6.771491272119995
VR3_DzZ,6.611708272553757
VR3_Dzi,6.614628996103777
VR3_Dzm,6.611698818159116
VR3_Dzp,6.600038997580423
VR3_Dzv,6.603151369137542
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.14719799248275464
Xch-7dv,0.16976377740047466
Xpc-4dv,2.6475340397592313
Xpc-5dv,3.362558021344262
Xpc-6dv,4.219664036142686
Zagreb1,178.0
Zagreb2,210.0
fragCpx,313.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,3
n6aRing,4
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,23
nBondsD,3
nBondsM,26
nBondsO,37
nBondsS,34
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,2
AATS0are,6.163358928571429
AATS1are,6.318263333333333
AATS2are,6.413556862745098
AATS3are,6.152621481481481
AATS4are,6.245095070422534
AATS5are,6.213933088235293
AATS6are,6.135872794117646
AATS7are,6.054221527777778
AATS8are,5.8630882758620695
AATSC0dv,3.743764172335601
AATSC0pe,0.09547496811224485
AATSC0se,0.0577330507015306
AATSC1dv,0.37713529856387024
AATSC1pe,0.005410835459183702
AATSC1se,0.007159655846088456
AATSC2dv,0.39037837357165117
AATSC2pe,0.014003060599239732
AATSC2se,0.012617546987545067
AATSC3dv,0.05576551608297644
AATSC3pe,-0.0025971903344671177
AATSC3se,-0.004765495013699908
AATSC4dv,-0.5868225224362045
AATSC4pe,-0.017082865496550706
AATSC4se,-0.010552443432918897
AATSC5dv,-0.4519807923169267
AATSC5pe,-0.006691197103841519
AATSC5se,-0.00416371338535411
AATSC6dv,-0.725440176070428
AATSC6pe,-0.01242289353241295
AATSC6se,-0.006852166116446561
AATSC7dv,-0.3223576467624086
AATSC7pe,-0.0015814289257369517
AATSC7se,0.0011739721159297026
AATSC8dv,0.18705137227304697
AATSC8pe,0.0003438249912033556
AATSC8se,-0.0008137457754222695
AETA_eta,0.7585217555236596
ATSC0are,5.6185982142857105
ATSC1are,-0.004965943877549554
ATSC2are,1.8320693239795962
ATSC3are,-0.44585105229591676
ATSC4are,-2.4401401147959136
ATSC5are,-0.8461795918367316
ATSC6are,-1.7608331632653031
ATSC7are,0.05817423469387774
ATSC8are,-0.17401323341837088
BCUTZ-1h,16.013123863309918
BCUTZ-1l,5.6809386279528
BCUTc-1h,0.4428538998092255
BCUTc-1l,-0.4206912167019151
BCUTd-1h,4.043724022735864
BCUTd-1l,0.971727705314276
BCUTi-1h,14.558248580134308
BCUTi-1l,10.319821083926396
BCUTm-1h,32.066544458752674
BCUTm-1l,11.694344777006844
BCUTp-1h,2.954580208871702
BCUTp-1l,0.761005105162641
BCUTs-1h,7.014210293210184
BCUTs-1l,0.2990536964832336
BCUTv-1h,24.441832657591007
BCUTv-1l,14.702140382860444
BalabanJ,1.1647714203778172
Diameter,17
ETA_beta,47.75
GATS1are,0.6763816385738478
GATS2are,0.8340206546304971
GATS3are,0.9998473865700535
GATS4are,1.4535130782534018
GATS5are,1.2574549597109166
GATS6are,1.132307955337779
GATS7are,0.9581957649508338
GATS8are,0.8973839137229359
HybRatio,0.16
Lipinski,True
LogEE_Dt,403.84979922542993
MATS1are,-0.0008249176708516101
MATS2are,0.17902009423547854
MATS3are,-0.0329166839555964
MATS4are,-0.1712720399225649
MATS5are,-0.06201313521055831
MATS6are,-0.12904445591719638
MATS7are,0.0040265049446928025
MATS8are,-0.011961188231357374
MAXddssS,-3.495695750082247
MAXssCH2,0.5475141723356008
MINddssS,-3.495695750082247
MINssCH2,0.39089151864449523
NsssssAs,0
RotRatio,0.13513513513513514
SM1_Dzpe,1.3349908200734397
SM1_Dzse,1.269660670157923
SMR_VSA1,8.417796984328938
SMR_VSA2,0.0
SMR_VSA3,19.25715155413786
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,31.07893535450078
SMR_VSA7,90.09522847865554
SMR_VSA8,0.0
SMR_VSA9,11.387855989696924
SpAD_DzZ,300.944100654261
SpAD_Dzi,325.0472241161542
SpAD_Dzm,300.97979270048114
SpAD_Dzp,414.8867200623108
SpAD_Dzv,401.6379513903648
SpAbs_Dt,807.6995984508601
SpDiam_A,4.947290011019817
SpDiam_D,325.5960517477056
SpMAD_Dt,24.475745407601813
SpMax_Dt,403.84979922542993
SsssssAs,0
VE1_Dzpe,5.656392646127068
VE1_Dzse,5.657234941632797
VE2_Dzpe,0.1714058377614263
VE2_Dzse,0.17143136186766053
VE3_Dzpe,2.9267088158253207
VE3_Dzse,2.9268577151064314
VMcGowan,335.2000000000011
VR1_Dzpe,225.5716063151039
VR1_Dzse,225.4367438611321
VR2_Dzpe,6.835503221669815
VR2_Dzse,6.8314164806403666
VR3_Dzpe,6.612560121643148
VR3_Dzse,6.611962073035229
mZagreb1,8.45138888888889
mZagreb2,7.152777777777779
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,14
nBondsKS,46
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.10033211096938768
AATSC1are,-8.276573129249257e-05
AATSC2are,0.017961463960584276
AATSC3are,-0.0033026003873771613
AATSC4are,-0.01718408531546418
AATSC5are,-0.0062219087635053795
AATSC6are,-0.012947302671068405
AATSC7are,0.0004039877409297065
AATSC8are,-0.001200091264954282
AETA_beta,1.446969696969697
BCUTdv-1h,6.017581662248461
BCUTdv-1l,0.6436417518849006
BCUTpe-1h,3.536888005962184
BCUTpe-1l,2.2266024252923637
BCUTse-1h,3.768225504456349
BCUTse-1l,2.4218995095508276
ETA_alpha,16.0
ETA_dBeta,4.25
ETA_eta_B,0.3149273468937288
ETA_eta_F,37.57971682031406
ETA_eta_L,6.715897951622847
ETA_eta_R,62.61093475259483
ETA_psi_1,0.5947955390334575
LabuteASA,192.6608617396877
LogEE_DzZ,150.08121903797206
LogEE_Dzi,162.4456764016504
LogEE_Dzm,150.0988692797953
LogEE_Dzp,206.5444131605028
LogEE_Dzv,200.41224238206206
PEOE_VSA1,4.899909730850478
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,18.385754026223353
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,35.90493987237732
PEOE_VSA8,54.930440563692905
PEOE_VSA9,5.516700717616262
SM1_Dzare,1.4751771697091287
SpAD_Dzpe,330.2831325998625
SpAD_Dzse,330.5667561270466
SpAbs_DzZ,299.49124129689267
SpAbs_Dzi,323.9135384585202
SpAbs_Dzm,299.52911683478885
SpAbs_Dzp,417.42018600955856
SpAbs_Dzv,403.0615179862858
SpDiam_Dt,578.7836234081827
SpMAD_DzZ,9.119518201644272
SpMAD_Dzi,9.849915882307704
SpMAD_Dzm,9.12059977880246
SpMAD_Dzp,12.572324850373056
SpMAD_Dzv,12.170847011829236
SpMax_DzZ,150.08121903797206
SpMax_Dzi,162.4456764016504
SpMax_Dzm,150.0988692797953
SpMax_Dzp,206.5444131605028
SpMax_Dzv,200.41224238206206
VE1_Dzare,5.655221295852047
VE2_Dzare,0.17137034229854686
VE3_Dzare,2.9265017100515176
VR1_Dzare,225.71996802904263
VR2_Dzare,6.83999903118311
VR3_Dzare,6.613217619933468
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,23
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48484848484848486
AETA_dBeta,0.12878787878787878
AETA_eta_B,0.0095432529361736
AETA_eta_F,1.1387792975852746
AETA_eta_L,0.20351205914008627
AETA_eta_R,1.8973010531089343
BCUTare-1h,3.580837378903777
BCUTare-1l,2.1777074076978487
ETA_beta_s,21.75
ETA_dPsi_A,0.11920446096654247
ETA_dPsi_B,0.0
ETA_eta_BR,0.7449273468937287
ETA_eta_FL,9.38338826385652
ETA_eta_RL,16.099286215479367
LogEE_Dzpe,165.1139246393854
LogEE_Dzse,165.26596770107145
PEOE_VSA10,5.817862777835028
PEOE_VSA11,5.824404497999927
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,4.899909730850478
SlogP_VSA2,53.8539741621171
SlogP_VSA3,10.023291153407584
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,84.53177698695855
SlogP_VSA7,0.0
SlogP_VSA8,28.36680102861186
SlogP_VSA9,0.0
SpAD_Dzare,328.0064087229284
SpAbs_Dzpe,329.171914382027
SpAbs_Dzse,329.5016941659618
SpDiam_DzZ,228.8632706166539
SpDiam_Dzi,249.61564679715727
SpDiam_Dzm,228.89313824234506
SpDiam_Dzp,324.0822601890128
SpDiam_Dzv,313.4337894558002
SpMAD_Dzpe,10.00857977575341
SpMAD_Dzse,10.01717442809232
SpMax_Dzpe,165.1139246393854
SpMax_Dzse,165.26596770107145
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6590909090909091
AETA_eta_BR,0.02257355596647663
AETA_eta_FL,0.2843450989047431
AETA_eta_RL,0.4878571580448293
DetourIndex,6484
EState_VSA1,10.023291153407584
EState_VSA2,0.0
EState_VSA3,32.003430121650226
EState_VSA4,27.847690693310078
EState_VSA5,9.713268081950897
EState_VSA6,18.469707250060033
EState_VSA7,66.73003775307771
EState_VSA8,9.883888251797686
EState_VSA9,9.967957041894417
ETA_beta_ns,26.0
ETA_shape_p,0.041666666666666664
ETA_shape_x,0.052083333333333336
ETA_shape_y,0.2375
GhoseFilter,False
LogEE_Dzare,163.96737974845715
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,326.78652455745487
SpDiam_Dzpe,254.07141428097202
SpDiam_Dzse,254.26901453588738
SpMAD_Dzare,9.939588143119042
SpMax_Dzare,163.96737974845715
TopoPSA(NO),79.29
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.20542957700078
VSA_EState9,50.20693283974814
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7878787878787878
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.015151515151515152
FilterItLogS,-5.686354299158566
SpDiam_Dzare,252.21337676884866
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6035714285714283
ETA_epsilon_2,0.8151515151515147
ETA_epsilon_3,0.44505494505494425
ETA_epsilon_4,0.5297297297297288
ETA_epsilon_5,0.8151515151515147
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.15851648351648406
ETA_dEpsilon_B,0.07384169884169955
ETA_dEpsilon_C,-0.08467478467478451
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.9393939393939394
MDEDescriptor,"0.0,0.0,0.0,0.0,28.39382727294558,22.56307320328801,0.0,4.5054896612507,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.944940787421155,1.2065887874174663,0.33333333333333337"
APolDescriptor,69.34023899999997
BCUTDescriptor,"11.994267349912342,31.97207265839797,-0.26353609992113824,0.23675508414382662,6.356238241487736,11.852962488233798"
BPolDescriptor,39.53976099999999
TPSADescriptor,87.67
ALOGPDescriptor,"2.994199999999999,8.965233639999994,130.06300000000002"
XLogPDescriptor,4.210000000000001
VAdjMaDescriptor,6.20945336562895
WeightDescriptor,457.15724616000006
ChiPathDescriptor,"22.67515133962105,16.099286215479367,14.644815993116584,12.41890225359747,10.219521555957261,8.722808295761396,5.853097215534146,4.67226222276487,18.1532357823802,11.130112802893276,8.227917413830799,6.023444471894614,4.187010289085025,2.97112617172137,1.6905797409675514,1.1327866565512932"
ChiChainDescriptor,"0.0,0.0,0.0,0.4263463674541537,0.4706290754198625,0.0,0.0,0.0,0.14719799248275464,0.1391260368990004"
AtomCountDescriptor,56
BondCountDescriptor,37
SmallRingDescriptor,"5,4,4,3,0,0,0,5,0,0,0"
ChiClusterDescriptor,"2.337770721823863,0.20412414523193154,0.6234333649061813,0.10206207261596577,0.8984480713909067,0.02633585906333207,0.16205126283125307,0.013167929531666034"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,13,3,4,0,0,0"
ZagrebIndexDescriptor,178.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"68.60800065231601,2.079030322797455,24.882440485980183,4.9803624249537926,16.421715636072605"
FractionalPSADescriptor,0.19177208878652763
WienerNumbersDescriptor,"3442.0,54.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.238912979533337,7.9061834257861845,11.047720567508511,1.9068821483631582,2.4704392307722385,2.842888922664627"
FractionalCSP3Descriptor,0.16
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,2,13,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.68371073776479,11.372781065088757,6.049149338374291"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,23
FragmentComplexityDescriptor,2544.08
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.16
AutocorrelationDescriptorMass,"42.4765926159143,47.72404064386451,62.43525753149696,64.1869806417983,59.51970164491825"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5166091104394585,-0.34411884472534704,0.16316242795772426,-0.1306963973595284,0.05110427016500391"
EccentricConnectivityIndexDescriptor,961
AutocorrelationDescriptorPolarizability,"2642.713349576925,3113.7637915648547,4403.027722376911,4586.979925600582,4168.6804959354395"
