DLiP-ID,I001D6
AATSC5m,-4.574937661525869
AATSC5p,0.017658628104168437
AATSC5s,0.1263364228584203
AATSC5v,0.10486631443625277
AATSC6Z,-1.337589825776767
AATSC6c,-0.012538610969855164
AATSC6d,-0.09173861345189473
AATSC6i,-0.3798763103374694
AATSC6m,-6.241051745465477
AATSC6p,-0.012254678419972957
AATSC6s,-1.097011838908132
AATSC6v,-2.567261663446786
AATSC7Z,0.41625418245167717
AATSC7c,0.004628391766390197
AATSC7d,-0.13931366313635477
AATSC7i,-0.14513228793410377
AATSC7m,1.647122713218865
AATSC7p,-0.024396792866453423
AATSC7s,0.861876933759797
AATSC7v,-4.773225852805816
AATSC8Z,0.14230258096104073
AATSC8c,0.007215198029457129
AATSC8d,-0.05147933132825068
AATSC8i,0.22562767466301475
AATSC8m,0.6160276404279706
AATSC8p,-0.03370275357149179
AATSC8s,1.0763524593349028
AATSC8v,-7.772302090950334
ATS0are,218.61980000000003
ATS1are,201.98700000000002
ATS2are,319.1240000000001
ATS3are,441.296
ATS4are,459.4969
ATS5are,386.89
ATS6are,329.97799999999995
ATS7are,323.43
ATS8are,249.51399999999992
ATSC0dv,160.1379310344828
ATSC0pe,8.438917241379308
ATSC0se,6.039869241379309
ATSC1dv,21.24137931034483
ATSC1pe,-1.209275862068965
ATSC1se,-0.8585045517241379
ATSC2dv,12.195005945303219
ATSC2pe,1.4172209274673029
ATSC2se,0.9891307205707481
ATSC3dv,-49.22592152199762
ATSC3pe,-3.802716171224732
ATSC3se,-2.9580218263971463
ATSC4dv,18.640903686088
ATSC4pe,1.9161568370986888
ATSC4se,0.8772128370986929
ATSC5dv,-43.45422116527943
ATSC5pe,-1.3167585017835937
ATSC5se,-0.32910360523186644
ATSC6dv,-45.356718192627824
ATSC6pe,-2.728017003567181
ATSC6se,-1.96676803804994
ATSC7dv,21.24375743162901
ATSC7pe,1.776877883472054
ATSC7se,1.4296378834720571
ATSC8dv,-6.472057074910822
ATSC8pe,1.6307970273483954
ATSC8se,1.1258778549346018
AXp-0dv,0.5011445021076146
AXp-1dv,0.26767303827120364
AXp-2dv,0.13966849656296648
AXp-3dv,0.07328512951144937
AXp-4dv,0.03740040488572092
AXp-5dv,0.02030095453378043
AXp-6dv,0.010333608342512074
AXp-7dv,0.005460060155697051
BertzCT,513.1765123752476
ECIndex,268
ETA_eta,12.256934391936579
GATS1dv,0.4341085271317829
GATS1pe,0.7075209027469617
GATS1se,0.7515173427367188
GATS2dv,0.6442815413998426
GATS2pe,0.5559929226302829
GATS2se,0.5834893378491441
GATS3dv,1.0688366536078462
GATS3pe,1.1163976168149192
GATS3se,1.1374553871770094
GATS4dv,0.9960675505852782
GATS4pe,0.9848687920240534
GATS4se,1.0245306588295624
GATS5dv,1.160057642615782
GATS5pe,1.0875128297538268
GATS5se,1.0579541565988475
GATS6dv,1.1517245253342319
GATS6pe,1.172877646289915
GATS6se,1.193932181754114
GATS7dv,1.0043667247561243
GATS7pe,1.0784454175331466
GATS7se,1.0505971473481333
GATS8dv,1.1262349901200788
GATS8pe,0.9737337846183608
GATS8se,0.9543647200432925
LogEE_A,3.825707371200137
LogEE_D,77.70893262270664
MATS1dv,0.1326442721791559
MATS1pe,-0.1432975140625166
MATS1se,-0.14213959233463197
MATS2dv,0.04800958693779728
MATS2pe,0.10587440802658112
MATS2se,0.10324435610665575
MATS3dv,-0.14378247339612676
MATS3pe,-0.2107722793278337
MATS3se,-0.2290762927123517
MATS4dv,0.055340223944875123
MATS4pe,0.10794747498342848
MATS4se,0.0690471257593764
MATS5dv,-0.1513325713907109
MATS5pe,-0.08701899385058219
MATS5se,-0.03038783485811087
MATS6dv,-0.17856139759577574
MATS6pe,-0.20379827854735552
MATS6se,-0.205289043679129
MATS7dv,0.08946778038178792
MATS7pe,0.14200394061583033
MATS7se,0.15963497685050554
MATS8dv,-0.03447205755687288
MATS8pe,0.16482848395180247
MATS8se,0.15899476359041154
MAXaaCH,1.0550933536995046
MAXaasC,-0.9183144368858651
MAXdssC,-0.9706430041152265
MAXsNH2,4.803632212144117
MAXssNH,1.826435185185185
MDEC-22,2.126895542045947
MDEC-23,8.752507318932354
MDEC-33,7.82969262002959
MDEN-12,0.25
MDEO-11,1.356149931882359
MINaaCH,0.849059271856891
MINaasC,-1.1382279856387003
MINdssC,-1.5380579176114886
MINsNH2,4.803632212144117
MINssNH,1.826435185185185
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9523809523809526
SM1_Dzi,1.8504423014615834
SM1_Dzm,2.0176406191940925
SM1_Dzp,-9.361950029447353
SM1_Dzv,-3.327946499320375
SddssSe,0
SpAD_Dt,217.21767005391894
SpAbs_A,21.85847428547564
SpAbs_D,155.41786524541325
SpMAD_A,1.150446015025034
SpMAD_D,8.179887644495436
SpMax_A,2.36164952467753
SpMax_D,77.70893262270664
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,109.49
TpiPC10,6.893402772757737
VAdjMat,5.247927513443585
VE1_DzZ,4.300939172590381
VE1_Dzi,4.299354657935852
VE1_Dzm,4.301094328894775
VE1_Dzp,4.276571286994225
VE1_Dzv,4.296641538476184
VE2_DzZ,0.22636521961002004
VE2_Dzi,0.22628182410188694
VE2_Dzm,0.22637338573130397
VE2_Dzp,0.22508269931548555
VE2_Dzv,0.22613902834085178
VE3_DzZ,2.100687297253754
VE3_Dzi,2.100318818059047
VE3_Dzm,2.100723371585337
VE3_Dzp,2.0950054735435093
VE3_Dzv,2.0996875661394863
VR1_DzZ,89.75106022701358
VR1_Dzi,89.99044620566744
VR1_Dzm,89.70919771552433
VR1_Dzp,92.54860688290087
VR1_Dzv,90.69287770641967
VR2_DzZ,4.723740011948084
VR2_Dzi,4.736339273982497
VR2_Dzm,4.721536721869701
VR2_Dzp,4.870979309626361
VR2_Dzv,4.773309352969456
VR3_DzZ,5.1388937265853665
VR3_Dzi,5.141557397597641
VR3_Dzm,5.138427188615027
VR3_Dzp,5.169587872489749
VR3_Dzv,5.149332714371358
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.024056261216234408
Xch-7dv,0.030212954794449902
Xpc-4dv,0.729881625372736
Xpc-5dv,0.8294067881013222
Xpc-6dv,0.8584570089574943
Zagreb1,90.0
Zagreb2,101.0
fragCpx,19.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,19
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,0
AATS0are,7.538613793103449
AATS1are,6.965068965517242
AATS2are,6.937478260869567
AATS3are,7.117677419354838
AATS4are,7.53273606557377
AATS5are,7.440192307692308
AATS6are,7.173434782608695
AATS7are,7.521627906976744
AATS8are,7.338647058823527
AATSC0dv,5.521997621878717
AATSC0pe,0.2909971462544589
AATSC0se,0.20827135315101064
AATSC1dv,0.732461355529132
AATSC1pe,-0.041699167657550516
AATSC1se,-0.029603605231866822
AATSC2dv,0.26510882489789606
AATSC2pe,0.03080915059711528
AATSC2se,0.021502841751538004
AATSC3dv,-0.7939664761612519
AATSC3pe,-0.06133413179394729
AATSC3se,-0.047710029458018485
AATSC4dv,0.30558858501783603
AATSC4pe,0.03141240716555228
AATSC4se,0.014380538313093326
AATSC5dv,-0.8356580993322967
AATSC5pe,-0.025322278880453724
AATSC5se,-0.0063289154852282006
AATSC6dv,-0.9860156128832136
AATSC6pe,-0.05930471746885176
AATSC6se,-0.04275582691412913
AATSC7dv,0.4940408705030002
AATSC7pe,0.04132274147609428
AATSC7se,0.03324739263888505
AATSC8dv,-0.1903546198503183
AATSC8pe,0.04796461845142339
AATSC8se,0.03311405455690005
AETA_eta,0.6451018101019251
ATSC0are,9.686503448275863
ATSC1are,-1.4169724137931008
ATSC2are,1.5377255648038084
ATSC3are,-4.494883234244945
ATSC4are,2.2067996432818004
ATSC5are,-1.3835096313912032
ATSC6are,-3.14943305588585
ATSC7are,2.0794535077288914
ATSC8are,1.9846511296076088
BCUTZ-1h,9.005167315777998
BCUTZ-1l,5.693184497868575
BCUTc-1h,0.4627837963799415
BCUTc-1l,-0.35982058159502794
BCUTd-1h,3.2491895337892798
BCUTd-1l,0.9714911482635527
BCUTi-1h,17.425812803436152
BCUTi-1l,10.954270385968812
BCUTm-1h,19.00117780216668
BCUTm-1l,11.705152958505233
BCUTp-1h,1.984770663824
BCUTp-1l,0.5452382807058282
BCUTs-1h,8.00296345613548
BCUTs-1l,1.2552114483409949
BCUTv-1h,20.89015041822619
BCUTv-1l,13.303154698700954
BalabanJ,2.612530771904791
Diameter,9
ETA_beta,23.25
GATS1are,0.7274095559908096
GATS2are,0.5717237780792629
GATS3are,1.1244744674498985
GATS4are,0.9864880266812875
GATS5are,1.078537549498032
GATS6are,1.1748987578785095
GATS7are,1.085320228880538
GATS8are,0.9586485970672222
HybRatio,0.18181818181818182
Lipinski,True
LogEE_Dt,108.60883502695947
MATS1are,-0.14628316826184717
MATS2are,0.10008107541958045
MATS3are,-0.21704894805296895
MATS4are,0.10830887143584372
MATS5are,-0.07965440606769507
MATS6are,-0.20497717824912814
MATS7are,0.14478104928245364
MATS8are,0.17475765929474807
MAXssCH2,-0.6833878968253968
MAXsssCH,-1.6490684051398345
MINssCH2,-0.6833878968253968
MINsssCH,-1.6490684051398345
NsssssAs,0
RotRatio,0.2631578947368421
SM1_Dzpe,2.0758451068069848
SM1_Dzse,1.9015051870999229
SMR_VSA1,28.27096904240581
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,5.733667477162185
SMR_VSA5,12.462662452073971
SMR_VSA6,0.0
SMR_VSA7,35.39699437917361
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,126.22797876371186
SpAD_Dzi,123.41106986802842
SpAD_Dzm,125.97617106224342
SpAD_Dzp,189.7810566391404
SpAD_Dzv,160.07749233041602
SpAbs_Dt,217.21767005391902
SpDiam_A,4.723299049355058
SpDiam_D,113.25089855012092
SpMAD_Dt,11.43250895020626
SpMax_Dt,108.60883502695947
SsssssAs,0
VE1_Dzpe,4.300820742866188
VE1_Dzse,4.300873672984578
VE2_Dzpe,0.22635898646664146
VE2_Dzse,0.2263617722623462
VE3_Dzpe,2.100659761092465
VE3_Dzse,2.100672067997554
VMcGowan,176.14999999999978
VR1_Dzpe,89.74342542793518
VR1_Dzse,89.77239017621271
VR2_Dzpe,4.723338180417641
VR2_Dzse,4.7248626408533
VR3_Dzpe,5.138808656572712
VR3_Dzse,5.1391313551431015
mZagreb1,9.027777777777779
mZagreb2,4.277777777777778
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,23
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.3340173602853746
AATSC1are,-0.04886111771700347
AATSC2are,0.03342881662616975
AATSC3are,-0.07249811668137009
AATSC4are,0.03617704333248853
AATSC5are,-0.02660595444983083
AATSC6are,-0.06846593599751848
AATSC7are,0.04835938390067189
AATSC8are,0.05837209204728261
AETA_beta,1.2236842105263157
BCUTdv-1h,7.0051591936999085
BCUTdv-1l,1.9850660121142338
BCUTpe-1h,3.989979233997868
BCUTpe-1l,2.2414349737718027
BCUTse-1h,4.011357505912983
BCUTse-1l,2.437164665749087
ETA_alpha,8.204761904761904
ETA_dBeta,-0.25
ETA_eta_B,0.5899386019292052
ETA_eta_F,19.936136403021205
ETA_eta_L,3.6824085030121303
ETA_eta_R,32.193070794957784
ETA_psi_1,0.4230297078320648
LabuteASA,105.75573743028058
LogEE_DzZ,63.21674627408651
LogEE_Dzi,61.802926634091136
LogEE_Dzm,63.09427714265824
LogEE_Dzp,93.41232568334163
LogEE_Dzv,79.51328092847321
PEOE_VSA1,16.156983476009223
PEOE_VSA2,9.589074368143644
PEOE_VSA3,13.57536727942146
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,12.13273413692322
PEOE_VSA8,0.0
PEOE_VSA9,6.4208216229260096
SM1_Dzare,2.2946804526211846
SpAD_Dzpe,125.17048818235821
SpAD_Dzse,126.50954826073755
SpAbs_DzZ,124.48111159579206
SpAbs_Dzi,121.75541096672069
SpAbs_Dzm,124.1709136661224
SpAbs_Dzp,196.1866013961307
SpAbs_Dzv,162.3545083562668
SpDiam_Dt,159.81927639522388
SpMAD_DzZ,6.643577829669045
SpMAD_Dzi,6.495319466738338
SpMAD_Dzm,6.630324792749654
SpMAD_Dzp,9.988476665217915
SpMAD_Dzv,8.425131175285054
SpMax_DzZ,63.21674627408651
SpMax_Dzi,61.802926634091136
SpMax_Dzm,63.09427714265824
SpMax_Dzp,93.41232568334163
SpMax_Dzv,79.51328092847321
VE1_Dzare,4.300691830761851
VE2_Dzare,0.2263522016190448
VE3_Dzare,2.1006297868052117
VR1_Dzare,89.71841280210987
VR2_Dzare,4.722021726426835
VR3_Dzare,5.1385299050984825
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.43182957393483706
AETA_dBeta,-0.013157894736842105
AETA_eta_B,0.031049400101537117
AETA_eta_F,1.049270337001116
AETA_eta_L,0.1938109738427437
AETA_eta_R,1.6943721471030413
BCUTare-1h,4.108970865007017
BCUTare-1l,2.191773264200384
ETA_beta_s,11.75
ETA_dPsi_A,0.2909702921679352
ETA_dPsi_B,0.0
ETA_eta_BR,0.6759386019292052
ETA_eta_FL,5.14186645743176
ETA_eta_RL,8.82427496044389
LogEE_Dzpe,62.69449909680053
LogEE_Dzse,63.354853350742445
PEOE_VSA10,23.239734002936746
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,5.907179729351506
SlogP_VSA1,11.050456081168516
SlogP_VSA2,28.932032970643526
SlogP_VSA3,9.589074368143644
SlogP_VSA4,11.63444168209179
SlogP_VSA5,16.778810298694825
SlogP_VSA6,18.19910120538483
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,123.6347867100508
SpAbs_Dzpe,123.31315308679405
SpAbs_Dzse,124.80820151438499
SpDiam_DzZ,94.24725144306623
SpDiam_Dzi,91.49561771091723
SpDiam_Dzm,94.12589232603956
SpDiam_Dzp,137.1122712048033
SpDiam_Dzv,119.00249665410519
SpMAD_Dzpe,6.587920430650432
SpMAD_Dzse,6.658397276880923
SpMax_Dzpe,62.69449909680053
SpMax_Dzse,63.354853350742445
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,19
AETA_beta_s,0.618421052631579
AETA_eta_BR,0.0355757158910108
AETA_eta_FL,0.2706245503911453
AETA_eta_RL,0.46443552423388895
DetourIndex,998
EState_VSA1,47.44422037251761
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,18.19910120538483
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,5.316788604006331
EState_VSA8,0.0
EState_VSA9,10.84019487200289
ETA_beta_ns,11.5
ETA_shape_p,0.2809053975623912
ETA_shape_x,0.0
ETA_shape_y,0.42658154381892055
GhoseFilter,True
LogEE_Dzare,61.93816601042653
SlogP_VSA10,8.78083009534964
SlogP_VSA11,0.0
SpAbs_Dzare,121.58165156823189
SpDiam_Dzpe,93.40815656476613
SpDiam_Dzse,94.43295576013924
SpMAD_Dzare,6.507094037371095
SpMax_Dzare,61.93816601042653
TopoPSA(NO),109.49
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.55004409171076
VSA_EState9,41.78328924162257
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6052631578947368
EState_VSA10,23.164441647565106
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.06817042606516295
FilterItLogS,-1.919419883452487
SpDiam_Dzare,92.22135601461925
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.7722495894909689
ETA_epsilon_2,1.0208020050125313
ETA_epsilon_3,0.4333333333333337
ETA_epsilon_4,0.6912925170068029
ETA_epsilon_5,0.8954451345755693
AETA_beta_ns_d,0.05263157894736842
ETA_dEpsilon_A,0.3389162561576352
ETA_dEpsilon_B,0.08095707248416595
ETA_dEpsilon_C,-0.25795918367346926
ETA_dEpsilon_D,0.12535687043696198
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.3157894736842105
MDEDescriptor,"0.0,0.0,0.0,0.0,2.126895542045947,8.752507318932354,0.0,7.82969262002959,0.0,0.0,1.356149931882359,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0"
APolDescriptor,32.54993
BCUTDescriptor,"11.99623299916165,18.999409868188383,-0.3497720775196124,0.29608890137776983,4.245924757963939,9.081937063781622"
BPolDescriptor,16.21207
TPSADescriptor,109.49
ALOGPDescriptor,"0.5901999999999998,0.3483360399999998,56.4269"
XLogPDescriptor,0.04599999999999986
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,272.06086332
ChiPathDescriptor,"14.576985790260121,8.824274960443892,8.309453543701181,5.681626458859605,4.709955539770124,3.088957273448012,1.6731646246699974,0.9167171834560449,9.521745540044678,5.085787727152869,3.6313809106371298,2.198553885343481,1.3464145758859534,0.7308343632160959,0.3203418586178743,0.1528816843595174"
ChiChainDescriptor,"0.0,0.0,0.0,0.06804138174397717,0.17536647355387364,0.0,0.0,0.0,0.024056261216234408,0.030212954794449902"
AtomCountDescriptor,29
BondCountDescriptor,19
SmallRingDescriptor,"1,1,1,1,0,0,0,1,0,0,0"
ChiClusterDescriptor,"1.726466182761522,0.0,0.40236892706218247,0.0,0.4607400150447512,0.0,0.05866889516899301,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,5,1,0,2,0,0"
ZagrebIndexDescriptor,90.0
LargestChainDescriptor,10
MannholdLogPDescriptor,1.79
WeightedPathDescriptor,"36.73695136292659,1.9335237559435048,20.222096138450933,9.752138180702293,5.398703291271874"
FractionalPSADescriptor,0.40244671234177865
WienerNumbersDescriptor,"716.0,27.0"
AminoAcidCountDescriptor,"1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.0878384757276187,4.833854530594068,6.203095530881098,0.7298816253727359,0.8294067881013223,0.784823753335754"
FractionalCSP3Descriptor,0.18181818181818182
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"17.05263157894737,7.695266272189349,5.12"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,499.08
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.18181818181818182
AutocorrelationDescriptorMass,"25.821925022802045,21.990483931121904,32.201628317026845,34.25491345880134,37.96989480586018"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.6779965237488624,-0.2323878623017937,0.04944899659889003,-0.18977521115028484,-0.041722462779441846"
EccentricConnectivityIndexDescriptor,268
AutocorrelationDescriptorPolarizability,"859.8667058942794,971.1113381425625,1271.5662485665478,1269.9009065242008,1124.4110042167356"
