DLiP-ID,P0002L
ATS7s,141.87345679012347
ATS7v,7016.029455417861
ATS8Z,669.0
ATS8d,94.0
ATS8i,5174.783174508992
ATS8m,2487.6614609999992
ATS8p,46.304751568791986
ATS8s,107.29629629629628
ATS8v,6040.402762679273
C1SP1,0
C1SP2,0
C1SP3,0
C2SP1,0
C2SP2,12
C2SP3,0
C3SP2,0
C3SP3,0
C4SP3,0
FCSP3,0.0
GGI10,0.0743801652892562
JGI10,0.009297520661157025
JGT10,0.5439746297073138
Kier1,15.39
Kier2,6.635204081632653
Kier3,4.795005202913631
MAXdO,10.833260284545112
MID_C,24.883221214733563
MID_N,4.093225769047999
MID_O,6.829483409180581
MID_X,0.0
MID_h,13.052534023532381
MINdO,10.833260284545112
MPC10,36
MWC01,20.0
MWC02,4.574710978503383
MWC03,5.3706380281276624
MWC04,6.22455842927536
MWC05,7.039660349862076
MWC06,7.890956716138919
MWC07,8.712266432135355
MWC08,9.562756258994531
MWC09,10.386870034471961
MWC10,11.237264185745074
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,3.0543000000000013
SRW02,3.713572066704308
SRW03,0.0
SRW04,5.030437921392435
SRW05,0.0
SRW06,6.52649485957079
SRW07,0.0
SRW08,8.09346227450118
SRW09,0.0
SRW10,9.694061978050115
SaaCH,11.461696893174164
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.9348796306924476
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.746470996853284
VE1_D,4.296208844826457
VE2_A,0.19718268404490968
VE2_D,0.22611625499086616
VE3_A,1.9626682155668962
VE3_D,2.0995868559837656
VR1_A,142.40960097016153
VR1_D,93.11151583873514
VR2_A,7.4952421563242915
VR2_D,4.900606096775534
VR3_A,5.600561305420742
VR3_D,5.1756517560255375
WPath,826
Xc-3d,2.207286396140521
Xc-4d,0.28867513459481287
Xc-5d,0.4330127018922193
Xc-6d,0.14433756729740643
Xp-0d,13.880468888623984
Xp-1d,8.94850830842307
Xp-2d,8.786922697882662
Xp-3d,6.190089932220267
Xp-4d,4.406344025327817
Xp-5d,3.5404401145198814
Xp-6d,2.3423659124984857
Xp-7d,1.3859191910946032
ZMIC0,62.24365518458989
ZMIC1,47.78030955772385
ZMIC2,33.38699809323911
ZMIC3,28.65573755428409
ZMIC4,27.078920453524056
ZMIC5,25.69920549035902
nAcid,1
nAtom,29
nBase,0
nRing,2
piPC1,3.4011973816621555
piPC2,4.04305126783455
piPC3,4.483002552013883
piPC4,4.9505313700265505
piPC5,5.492546907697604
piPC6,5.685703361256295
piPC7,5.9768266844238696
piPC8,6.11644384963496
piPC9,6.660094880879842
AATS0Z,36.275862068965516
AATS0d,3.6551724137931036
AATS0i,160.08013342595137
AATS0m,144.32544117241386
AATS0p,1.7695084499479312
AATS0s,8.317797762641312
AATS0v,253.17272263340334
AATS1Z,38.56666666666667
AATS1d,4.166666666666667
AATS1i,144.95624916683332
AATS1m,150.29909373333336
AATS1p,2.0496143483999996
AATS1s,3.5562757201646096
AATS1v,297.7664894833236
AATS2Z,31.0
AATS2d,3.717391304347826
AATS2i,147.90934103765724
AATS2m,119.07835126086951
AATS2p,1.8188057602173904
AATS2s,6.513486312399352
AATS2v,266.59307772313724
AATS3Z,23.689655172413794
AATS3d,3.0689655172413794
AATS3i,157.22324180994408
AATS3m,87.63666853448277
AATS3p,1.4912961043688957
AATS3s,4.401340996168583
AATS3v,210.5631048699357
AATS4Z,19.59259259259259
AATS4d,2.611111111111111
AATS4i,166.12087506845842
AATS4m,69.90163542592593
AATS4p,1.2303613117980372
AATS4s,4.528177869227251
AATS4v,174.62132885503559
AATS5Z,20.25
AATS5d,2.8
AATS5i,165.07675600643478
AATS5m,74.65899514999998
AATS5p,1.2892407631198002
AATS5s,4.099305555555557
AATS5v,186.01580168530356
AATS6Z,25.258064516129032
AATS6d,3.2580645161290325
AATS6i,153.81583674140316
AATS6m,95.53680419354838
AATS6p,1.6356959399902578
AATS6s,4.705197132616489
AATS6v,231.44410723958725
AATS7Z,20.4
AATS7d,2.8857142857142857
AATS7i,156.08705518768565
AATS7m,75.13312491428572
AATS7p,1.4914927194113141
AATS7s,4.053527336860671
AATS7v,200.4579844405103
AATS8Z,20.272727272727273
AATS8d,2.8484848484848486
AATS8i,156.8116113487573
AATS8m,75.38368063636361
AATS8p,1.4031742899633934
AATS8s,3.251402918069584
AATS8v,183.04250795997797
AMID_C,1.3096432218280822
AMID_N,0.21543293521305257
AMID_O,0.3594464952200306
AMID_X,0.0
AMID_h,0.6869754749227569
ATS0dv,308.44444444444446
ATS0pe,198.904
ATS0se,240.22481700000006
ATS1dv,231.0
ATS1pe,204.76820000000004
ATS1se,244.68110800000002
ATS2dv,430.0
ATS2pe,318.10680000000013
ATS2se,378.23923600000006
ATS3dv,340.0
ATS3pe,385.19350000000014
ATS3se,467.8983360000001
ATS4dv,272.66666666666663
ATS4pe,362.26499999999993
ATS4se,444.19510199999996
ATS5dv,220.33333333333331
ATS5pe,262.29080000000005
ATS5se,322.596298
ATS6dv,217.33333333333331
ATS6pe,203.9966000000001
ATS6se,245.77831400000002
ATS7dv,191.66666666666669
ATS7pe,221.23980000000003
ATS7se,270.80422599999997
ATS8dv,150.0
ATS8pe,201.366
ATS8se,251.12710399999995
ATSC0Z,336.96551724137936
ATSC0c,0.7635695684324005
ATSC0d,19.79310344827587
ATSC0i,48.14589448246581
ATSC0m,1515.062913862069
ATSC0p,9.035905263493447
ATSC0s,95.56798401210919
ATSC0v,1340.828406680966
ATSC1Z,79.31153388822824
ATSC1c,-0.48029442357705143
ATSC1d,0.3864447086801447
ATSC1i,5.778892755238642
ATSC1m,336.08558055648086
ATSC1p,-0.5459772492070113
ATSC1s,-32.40198833285218
ATSC1v,108.64160713980398
ATSC2Z,-21.876337693222364
ATSC2c,0.19014515242530383
ATSC2d,-7.775267538644469
ATSC2i,-17.201962536806317
ATSC2m,-102.77684653983324
ATSC2p,-1.7759345808613276
ATSC2s,60.83513843422407
ATSC2v,-375.88213322257053
ATSC3Z,-110.68965517241377
ATSC3c,0.03180520669539721
ATSC3d,-4.758620689655172
ATSC3i,-27.240274386500545
ATSC3m,-498.1146943103447
ATSC3p,-3.1377354070291705
ATSC3s,-12.113884158743675
ATSC3v,-488.33754945586173
ATSC4Z,-152.90130796670633
ATSC4c,-0.18708821164025047
ATSC4d,3.247324613555291
ATSC4i,-5.434283841698856
ATSC4m,-685.4306131569563
ATSC4p,-0.8311975227255274
ATSC4s,-40.739147680842436
ATSC4v,-199.6695944306022
ATSC5Z,43.42687277051131
ATSC5c,-0.07171951857376795
ATSC5d,1.5957193816884656
ATSC5i,15.41790553422673
ATSC5m,205.06787529369777
ATSC5p,3.0468072002296553
ATSC5s,-26.551510160025703
ATSC5v,519.5992777934107
ATSC6Z,27.898929845422124
ATSC6c,0.17021984066248827
ATSC6d,-1.6753864447086795
ATSC6i,7.8603278138734165
ATSC6m,110.39102221640911
ATSC6p,-0.47639460616154705
ATSC6s,20.69518964620144
ATSC6v,-167.43635149769477
ATSC7Z,22.765755053507732
ATSC7c,-0.022039088464917252
ATSC7d,1.5945303210463728
ATSC7i,8.24752051941063
ATSC7m,88.50892437336499
ATSC7p,-0.27819725818540325
ATSC7s,18.868455273214813
ATSC7v,-211.69556115637147
ATSC8Z,107.21165279429252
ATSC8c,-0.018652634835203862
ATSC8d,-2.7300832342449466
ATSC8i,-1.1828639610874445
ATSC8m,491.66677495005933
ATSC8p,0.6293970663846273
ATSC8s,9.377285659178352
ATSC8v,188.78096749724293
AXp-0d,0.7305509941381044
AXp-1d,0.44742541542115355
AXp-2d,0.3138186677815237
AXp-3d,0.19968032039420217
AXp-4d,0.12959835368611228
AXp-5d,0.08429619320285432
AXp-6d,0.058559147812462145
AXp-7d,0.03849775530818342
GATS1Z,0.8254059216809931
GATS1c,1.5007295174590507
GATS1d,1.1788617886178858
GATS1i,1.0020917990682017
GATS1m,0.8062956616232944
GATS1p,1.2502878982591485
GATS1s,0.997989872728758
GATS1v,0.8179603891745822
GATS2Z,0.7912046841908558
GATS2c,0.5725980832878234
GATS2d,1.3069989395546127
GATS2i,1.2462417297268837
GATS2m,0.789402985909509
GATS2p,1.038712241479794
GATS2s,0.43369904433550477
GATS2v,1.0290071266322058
GATS3Z,1.0780802292263607
GATS3c,0.8261354368697288
GATS3d,1.0243902439024388
GATS3i,1.304435019753811
GATS3m,1.0780450899642031
GATS3p,1.1105455292823248
GATS3s,0.834833921108056
GATS3v,1.1211278249921386
GATS4Z,1.20333227210018
GATS4c,1.0327634125804286
GATS4d,0.7204155374887081
GATS4i,1.064128276732676
GATS4m,1.2094966678431387
GATS4p,0.930639756924543
GATS4s,1.2193989918044252
GATS4v,1.0225867665991548
GATS5Z,0.7364255014326646
GATS5c,0.845212771789316
GATS5d,0.8664634146341462
GATS5i,0.7134878570216814
GATS5m,0.7524798152400621
GATS5p,0.547866709454367
GATS5s,1.1354986199533728
GATS5v,0.7074431528076675
GATS6Z,0.5977447083833994
GATS6c,0.41474460664859697
GATS6d,0.8442171518489376
GATS6i,0.869768405364157
GATS6m,0.621386152541606
GATS6p,0.8429796077326576
GATS6s,0.33732420629117527
GATS6v,1.046911342737354
GATS7Z,0.6873106835857551
GATS7c,0.515564954156944
GATS7d,0.6062717770034841
GATS7i,0.8150930588552003
GATS7m,0.7141023275674325
GATS7p,0.8415697426173345
GATS7s,0.3600568871726193
GATS7v,1.1499172587250588
GATS8Z,0.7314838933750106
GATS8c,0.7197349719188257
GATS8d,1.1788617886178858
GATS8i,0.8931552565287108
GATS8m,0.735400743119706
GATS8p,0.9420244985245433
GATS8s,0.5679951645404572
GATS8v,1.0216668136254334
MATS1Z,0.22752421885659688
MATS1c,-0.6080449361162825
MATS1d,0.018873403019744574
MATS1i,0.1160278162194108
MATS1m,0.2144351398867665
MATS1p,-0.05840897975093742
MATS1s,-0.3277449281667562
MATS1v,0.0783248771519592
MATS2Z,-0.04092882948619838
MATS2c,0.15699174350209355
MATS2d,-0.24765187092864702
MATS2i,-0.22524694221402283
MATS2m,-0.0427666061341172
MATS2p,-0.12390689131458577
MATS2s,0.4013120886686319
MATS2v,-0.17673340582875044
MATS3Z,-0.16424478100695858
MATS3c,0.020826659423248708
MATS3d,-0.12020905923344942
MATS3i,-0.28289301382095144
MATS3m,-0.1643874619835401
MATS3p,-0.17362595752891197
MATS3s,-0.0633783598344439
MATS3v,-0.18210292496139507
MATS4Z,-0.243685662740104
MATS4c,-0.1315836866706314
MATS4d,0.08810814298619173
MATS4i,-0.060616003173999664
MATS4m,-0.242961280496239
MATS4p,-0.04940112161207656
MATS4s,-0.2289305502056184
MATS4v,-0.07997292333985549
MATS5Z,0.09343532541956613
MATS5c,-0.0680968088771928
MATS5d,0.05844947735191634
MATS5i,0.23216894467264024
MATS5m,0.09813071670333694
MATS5p,0.24446197207168205
MATS5s,-0.20142566639869197
MATS5v,0.2809527859964681
MATS6Z,0.07745302576155706
MATS6c,0.20854408300394994
MATS6d,-0.07918399460492295
MATS6i,0.15272766181705622
MATS6m,0.0681615395890378
MATS6p,-0.049320954269042074
MATS6s,0.20257847144904717
MATS6v,-0.11681883040314207
MATS7Z,0.055979182503947136
MATS7c,-0.023915252478275313
MATS7d,0.06674962667994022
MATS7i,0.14193650221679807
MATS7m,0.048404568046892374
MATS7p,-0.025510039439060717
MATS7s,0.1635889163329298
MATS7v,-0.13081830057863653
MATS8Z,0.27960220295463845
MATS8c,-0.021467211473979623
MATS8d,-0.12121212121212117
MATS8i,-0.02159034581104797
MATS8m,0.28518340609859033
MATS8p,0.06121207524365071
MATS8s,0.08622809258143592
MATS8v,0.12372830494625633
MAXdsN,3.911382747543462
MAXsOH,9.095866422692513
MINdsN,3.896230158730159
MINsOH,8.808268690217643
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-4.191511778807277
SdssSe,0
SdsssP,0
SpAD_A,23.46046325044207
SpAD_D,179.78243702280122
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,360
TMWC10,109.99968141325432
TSRW10,52.058029100218825
VE1_Dt,4.307399912782585
VE2_Dt,0.22670525856750445
VE3_Dt,2.102188339752476
VR1_Dt,92.83194294618511
VR2_Dt,4.885891734009743
VR3_Dt,5.172644679519088
Xc-3dv,0.8446869062653828
Xc-4dv,0.04564354645876384
Xc-5dv,0.10855629012198156
Xc-6dv,0.015214515486254614
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.16666666666666666
Xch-7d,0.2428511301977579
Xp-0dv,10.448897987836157
Xp-1dv,6.673649796542735
Xp-2dv,5.106902469912505
Xp-3dv,3.1331137210989706
Xp-4dv,1.7995642510035312
Xp-5dv,1.1628580942397273
Xp-6dv,0.6114024178924032
Xp-7dv,0.2676207842565031
Xpc-4d,3.1361554127640425
Xpc-5d,3.5690783071792755
Xpc-6d,4.293956181104979
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,30
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,6.940948246337901
AATS0dv,10.636015325670499
AATS0pe,6.858758620689655
AATS0se,8.283614379310347
AATS1dv,7.7
AATS1pe,6.825606666666668
AATS1se,8.156036933333334
AATS2dv,9.347826086956522
AATS2pe,6.915365217391307
AATS2se,8.222592086956523
AATS3dv,5.862068965517241
AATS3pe,6.641267241379313
AATS3se,8.067212689655173
AATS4dv,5.049382716049382
AATS4pe,6.70861111111111
AATS4se,8.225835222222221
AATS5dv,5.508333333333333
AATS5pe,6.557270000000001
AATS5se,8.06490745
AATS6dv,7.010752688172042
AATS6pe,6.58053548387097
AATS6se,7.92833270967742
AATS7dv,5.476190476190477
AATS7pe,6.321137142857144
AATS7se,7.7372635999999995
AATS8dv,4.545454545454546
AATS8pe,6.102
AATS8se,7.609912242424241
AATSC0Z,11.619500594530322
AATSC0c,0.02632998511835864
AATSC0d,0.6825208085612369
AATSC0i,1.6602032580160626
AATSC0m,52.24354875386445
AATSC0p,0.31158294012046367
AATSC0s,3.2954477245554896
AATSC0v,46.23546229934366
AATSC1Z,2.6437177962742746
AATSC1c,-0.016009814119235046
AATSC1d,0.012881490289338157
AATSC1i,0.19262975850795475
AATSC1m,11.202852685216028
AATSC1p,-0.01819924164023371
AATSC1s,-1.0800662777617391
AATSC1v,3.621386904660133
AATSC2Z,-0.47557255854831226
AATSC2c,0.0041335902701153
AATSC2d,-0.16902755518792323
AATSC2i,-0.37395570732187644
AATSC2m,-2.2342792726050704
AATSC2p,-0.03860727349698538
AATSC2s,1.3225030094396537
AATSC2v,-8.171350722229795
AATSC3Z,-1.908442330558858
AATSC3c,0.0005483656326792622
AATSC3d,-0.08204518430439951
AATSC3i,-0.46965990321552664
AATSC3m,-8.588184384661115
AATSC3p,-0.054098886328089145
AATSC3s,-0.20886007170247714
AATSC3v,-8.419612921652789
AATSC4Z,-2.831505703087154
AATSC4c,-0.0034645965118564903
AATSC4d,0.06013564099176465
AATSC4i,-0.10063488595738622
AATSC4m,-12.693159502906598
AATSC4p,-0.015392546717139396
AATSC4s,-0.7544286607563414
AATSC4v,-3.697585082048189
AATSC5Z,1.0856718192627828
AATSC5c,-0.0017929879643441987
AATSC5d,0.03989298454221164
AATSC5i,0.38544763835566825
AATSC5m,5.126696882342444
AATSC5p,0.07617018000574138
AATSC5s,-0.6637877540006426
