DLiP-ID,I0017U
ATS3Z,2005.0
ATS3d,387.0
ATS3i,25374.34919817346
ATS3m,6895.095075999999
ATS3p,183.99956211741295
ATS3s,395.13888888888886
ATS3v,23623.438914674985
ATS4Z,1989.0
ATS4d,388.0
ATS4i,27896.477331711947
ATS4m,6743.453830999999
ATS4p,182.22778265360105
ATS4s,428.33333333333337
ATS4v,23495.94606504281
ATS5Z,2027.0
ATS5d,384.0
ATS5i,26389.982175005654
ATS5m,6901.701704
ATS5p,184.90622161711102
ATS5s,452.4722222222222
ATS5v,23965.699054714787
ATS6Z,2025.0
ATS6d,392.0
ATS6i,27815.057055942714
ATS6m,6783.758218999999
ATS6p,200.16501126796004
ATS6s,425.4722222222223
ATS6v,25206.77230320648
ATS7Z,1816.0
ATS7d,374.0
ATS7i,31970.28526775159
ATS7m,5764.542303999999
ATS7p,200.31047485609102
ATS7s,429.4722222222223
ATS7v,24115.026824401735
ATS8Z,1512.0
ATS8d,335.0
ATS8i,30617.059771445576
ATS8m,4888.633433000001
ATS8p,173.78630802846692
ATS8s,359.3888888888889
ATS8v,20392.75713605236
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,5
C2SP3,8
C3SP2,1
C3SP3,1
C4SP3,0
FCSP3,0.6190476190476191
GGI10,0.11570247933884298
JGI10,0.007231404958677686
JGT10,0.43151297827289464
Kier1,22.290809327846365
Kier2,11.11111111111111
Kier3,6.8429752066115705
MAXdO,13.058993011958378
MID_C,42.1398474629236
MID_N,5.893718259244496
MID_O,3.5196632468465427
MID_X,0.0
MID_h,9.413381506091039
MINdO,11.980604568472224
MPC10,51
MWC01,27.0
MWC02,4.844187086458591
MWC03,5.659482215759621
MWC04,6.505784060128229
MWC05,7.344072850573066
MWC06,8.195609567288775
MWC07,9.042749779782222
MWC08,9.898525260706313
MWC09,10.750749697999847
MWC10,11.609952352206955
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,3
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.4883000000000006
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.293304824724492
SRW05,2.3978952727983707
SRW06,6.755768921984255
SRW07,4.59511985013459
SRW08,8.297792626380861
SRW09,6.580639137284949
SRW10,9.883539914726432
SaaCH,10.45768855995234
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.340395530495639
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.2286243974456803
SdssS,0
SsCH3,5.563947912306949
SsNH2,5.649330504694827
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.839909765992919
SssPH,0
SssSe,0
SsssB,0
SsssN,1.9832577475434618
SsssP,0
VE1_A,3.993583819160015
VE1_D,5.018966812272824
VE2_A,0.1535993776600006
VE2_D,0.1930371850874163
VE3_A,2.3402004730794403
VE3_D,2.568735543260125
VR1_A,366.01826682023733
VR1_D,148.932720951185
VR2_A,14.077625646932205
VR2_D,5.728181575045577
VR3_A,6.858194686528283
VR3_D,5.959006111758889
WPath,1847
Xc-3d,1.737775355666565
Xc-4d,0.0
Xc-5d,0.5969612458911246
Xc-6d,0.0
Xp-0d,19.104083527755574
Xp-1d,12.396754605515325
Xp-2d,11.013768813444697
Xp-3d,8.618922448239724
Xp-4d,6.373570029470715
Xp-5d,4.567751429934457
Xp-6d,2.877704294668686
Xp-7d,1.6877187584384976
ZMIC0,89.54666347214348
ZMIC1,46.29628391600818
ZMIC2,31.00629021354093
ZMIC3,23.771032786228446
ZMIC4,23.023704986489886
ZMIC5,23.023704986489886
nAcid,0
nAtom,59
nBase,1
nRing,2
piPC1,3.4965075614664802
piPC2,3.901972669574645
piPC3,4.244917420701475
piPC4,4.528559083616251
piPC5,4.80350861838333
piPC6,4.517021799211387
piPC7,4.500503873759741
piPC8,4.628031855131353
piPC9,4.772272346418676
AATS0Z,18.033898305084747
AATS0d,2.694915254237288
AATS0i,165.58621618178336
AATS0m,70.5695051186441
AATS0p,1.3246700654240167
AATS0s,3.698210922787194
AATS0v,187.83631485678623
AATS1Z,20.55
AATS1d,3.3666666666666667
AATS1i,148.07215337543175
AATS1m,75.67240911666671
AATS1p,1.704942103333334
AATS1s,2.656481481481481
AATS1v,238.02232399997783
AATS2Z,16.117117117117118
AATS2d,3.0
AATS2i,155.92107788194676
AATS2m,57.70609455855857
AATS2p,1.4057057722304875
AATS2s,2.3986486486486482
AATS2v,187.58833432310036
AATS3Z,12.852564102564102
AATS3d,2.480769230769231
AATS3i,162.65608460367602
AATS3m,44.1993274102564
AATS3p,1.1794843725475188
AATS3s,2.5329415954415953
AATS3v,151.43230073509605
AATS4Z,11.839285714285714
AATS4d,2.3095238095238093
AATS4i,166.0504603078092
AATS4m,40.13960613690475
AATS4p,1.084689182461911
AATS4s,2.549603174603175
AATS4v,139.856821815731
AATS5Z,12.590062111801242
AATS5d,2.3850931677018634
AATS5i,163.91293276401026
AATS5m,42.86771244720497
AATS5p,1.1484858485534846
AATS5s,2.8103864734299515
AATS5v,148.85527363176885
AATS6Z,11.773255813953488
AATS6d,2.2790697674418605
AATS6i,161.71544799966694
AATS6m,39.440454761627905
AATS6p,1.1637500655113955
AATS6s,2.4736757105943155
AATS6v,146.55100176282838
AATS7Z,9.409326424870466
AATS7d,1.9378238341968912
AATS7i,165.64914646503416
AATS7m,29.86809483937823
AATS7p,1.0378781080626478
AATS7s,2.2252446747265404
AATS7v,124.9483255150349
AATS8Z,8.307692307692308
AATS8d,1.8406593406593406
AATS8i,168.22560313981086
AATS8m,26.860623258241763
AATS8p,0.9548698243322358
AATS8s,1.9746642246642248
AATS8v,112.04811613215583
AMID_C,1.6207633639585999
AMID_N,0.22668147150940368
AMID_O,0.13537166334025164
AMID_X,0.0
AMID_h,0.36205313484965534
ATS0dv,278.0
ATS0pe,347.6645
ATS0se,437.3684879999999
ATS1dv,268.0
ATS1pe,375.96750000000003
ATS1se,454.32741999999973
ATS2dv,355.0
ATS2pe,671.6046999999999
ATS2se,829.0196959999996
ATS3dv,347.0
ATS3pe,928.5934000000002
ATS3se,1164.0012399999998
ATS4dv,310.0
ATS4pe,1001.6759999999997
ATS4se,1264.030636
ATS5dv,315.0
ATS5pe,970.8107000000001
ATS5se,1218.652072
ATS6dv,263.0
ATS6pe,1014.8726999999997
ATS6se,1277.684676
ATS7dv,235.0
ATS7pe,1113.3654999999999
ATS7se,1419.070928
ATS8dv,205.0
ATS8pe,1011.7724999999999
ATS8se,1308.7310519999994
ATSC0Z,412.8813559322034
ATSC0c,0.7598863444570793
ATSC0d,30.71186440677966
ATSC0i,81.16944674359385
ATSC0m,1972.9174766440678
ATSC0p,13.04886551099054
ATSC0s,78.35216572504707
ATSC0v,2957.3141769178037
ATSC1Z,8.239299051996547
ATSC1c,-0.4688518135131458
ATSC1d,11.004883654122377
ATSC1i,-5.148853246121694
ATSC1m,39.999831192473295
ATSC1p,-0.019474981372430422
ATSC1s,-4.512089437900987
ATSC1v,38.10772957973063
ATSC2Z,20.833381212295322
ATSC2c,-0.012876611810823287
ATSC2d,-5.152829646653265
ATSC2i,-17.453264337332755
ATSC2m,88.3913233984488
ATSC2p,-1.8042216953585428
ATSC2s,8.719277666060202
ATSC2v,-271.5227562029513
ATSC3Z,-27.296466532605585
ATSC3c,0.4718249169940894
ATSC3d,-5.1873024992818175
ATSC3i,0.16545839859570477
ATSC3m,-143.88199570295887
ATSC3p,-2.850982487477535
ATSC3s,12.822145615883047
ATSC3v,-565.1114359405365
ATSC4Z,-33.78081011203674
ATSC4c,-0.5389249274356648
ATSC4d,-3.1625969548980173
ATSC4i,8.775513688049843
ATSC4m,-149.03352425768463
ATSC4p,1.0686242791493201
ATSC4s,-25.354942704842166
ATSC4v,185.6769903418852
ATSC5Z,-89.64234415397873
ATSC5c,0.08276480633896402
ATSC5d,-13.535765584602128
ATSC5i,7.892404229588554
ATSC5m,-420.7047000287275
ATSC5p,0.7289700341020454
ATSC5s,2.206613680615395
ATSC5v,-203.3719562772223
ATSC6Z,-142.9931054294743
ATSC6c,0.2986549389575168
ATSC6d,-12.583740304510197
ATSC6i,-17.571824716980515
ATSC6m,-686.4691670471128
ATSC6p,-4.0354508492681065
ATSC6s,-2.5699671231127743
ATSC6v,-1060.1474936770292
ATSC7Z,-186.67968974432637
ATSC7c,-0.27743178779415356
ATSC7d,3.281528296466534
ATSC7i,-8.373391533572631
ATSC7m,-885.1790141407644
ATSC7p,-3.069821479870046
ATSC7s,-31.418007277602218
ATSC7v,-952.1047793395959
ATSC8Z,151.99310542947427
ATSC8c,0.02798568279266522
ATSC8d,5.244757253662745
ATSC8i,13.859040125496984
ATSC8m,732.1719655894855
ATSC8p,4.374313403157429
ATSC8s,2.2615867088001615
ATSC8v,1129.0627408671626
AXp-0d,0.7347724433752144
AXp-1d,0.45913905946353056
AXp-2d,0.30593802259568603
AXp-3d,0.19588460109635736
AXp-4d,0.12497196136217088
AXp-5d,0.08305002599880831
AXp-6d,0.05429630744657898
AXp-7d,0.03375437516876995
GATS1Z,1.0207936507936508
GATS1c,1.7469944213883244
GATS1d,1.0386865342163356
GATS1i,1.4413656276344118
GATS1m,1.0276137285099571
GATS1p,1.267220589029811
GATS1s,0.6564556543684654
GATS1v,1.1886707499495106
GATS2Z,0.9801694551694551
GATS2c,1.1167567065385666
GATS2d,1.5397400711970246
GATS2i,1.3159607911917868
GATS2m,0.9876214626418868
GATS2p,1.1991795028745345
GATS2s,0.5354568545230726
GATS2v,1.1443190592073105
GATS3Z,1.0382631257631256
GATS3c,1.0507153345667004
GATS3d,1.2711198845304805
GATS3i,1.0656910925649843
GATS3m,1.0404043167676984
GATS3p,1.0871734557599495
GATS3s,0.8715966938761676
GATS3v,1.072550447824555
GATS4Z,1.078238378684807
GATS4c,1.6416704090012786
GATS4d,1.1184990276463787
GATS4i,0.9466184346988072
GATS4m,1.0701865023656174
GATS4p,0.9110799892371669
GATS4s,1.549036574129712
GATS4v,0.9226516593363028
GATS5Z,1.1421325051759832
GATS5c,1.273451680520422
GATS5d,1.3548085228908722
GATS5i,0.981051424062871
GATS5m,1.134809839645545
GATS5p,0.9560300150696652
GATS5s,1.5470356749106695
GATS5v,0.9949590606847654
GATS6Z,1.1238095238095238
GATS6c,0.8807092033020975
GATS6d,1.2626739052312745
GATS6i,1.1045306235796082
GATS6m,1.1238899153390898
GATS6p,1.127122760799412
GATS6s,1.122864222770631
GATS6v,1.1318395197298134
GATS7Z,1.1194423883543054
GATS7c,1.037125486001019
GATS7d,0.8415171167461596
GATS7i,0.9844199186951137
GATS7m,1.117416283526431
GATS7p,1.0266453468299708
GATS7s,1.1707268830407864
GATS7v,1.058795870197501
GATS8Z,0.8058084772370486
GATS8c,0.6627624198965242
GATS8d,0.7263542197317031
GATS8i,0.8046158352370032
GATS8m,0.8063360298899027
GATS8p,0.8144788292042208
GATS8s,0.7773616270762048
GATS8v,0.8170453034320747
MATS1Z,0.019623015873015858
MATS1c,-0.6067191758139311
MATS1d,0.352354672553348
MATS1i,-0.06237616773891082
MATS1m,0.01993654970615959
MATS1p,-0.0014675910586577023
MATS1s,-0.056627508712895104
MATS1v,0.012671159880772893
MATS2Z,0.026820293199603547
MATS2c,-0.009007038021763659
MATS2d,-0.08918023984249157
MATS2i,-0.11429128441335973
MATS2m,0.023813857424991786
MATS2p,-0.07349303432920007
MATS2s,0.059150515736262656
MATS2v,-0.04880202028471482
MATS3Z,-0.025003947202223074
MATS3c,0.23483328069228485
MATS3d,-0.0638796909492274
MATS3i,0.000770945440236631
MATS3m,-0.02758194870056624
MATS3p,-0.0826321795008803
MATS3s,0.06189236993827788
MATS3v,-0.07227099668619859
MATS4Z,-0.02873343302838374
MATS4c,-0.24907053966376314
MATS4d,-0.036164327762009875
MATS4i,0.03796843460886959
MATS4m,-0.026528810744497047
MATS4p,0.028760405963802884
MATS4s,-0.11364605330174377
MATS4v,0.02204973389866298
MATS5Z,-0.07956353455925098
MATS5c,0.03991381120109427
MATS5d,-0.16151125005141706
MATS5i,0.035632219126030075
MATS5m,-0.07814380956795645
MATS5p,0.02047213122138354
MATS5s,0.010320516600593682
MATS5v,-0.025201113864822614
MATS6Z,-0.1187991656165273
MATS6c,0.13481698976880535
MATS6d,-0.1405487961394322
MATS6i,-0.07425878537833537
MATS6m,-0.11935364326385109
MATS6p,-0.10608228645066714
MATS6s,-0.011251233220515215
MATS6v,-0.12296807953732836
MATS7Z,-0.13821860350357762
MATS7c,-0.111609787964051
MATS7d,0.03266364707362547
MATS7i,-0.03153577554069432
MATS7m,-0.1371566571761247
MATS7p,-0.07191758049960607
MATS7s,-0.12258076668495281
MATS7v,-0.09841968770085997
MATS8Z,0.11933813313123655
MATS8c,0.01193899831285606
MATS8d,0.05536047837372345
MATS8i,0.05535045432995249
MATS8m,0.12030531088768147
MATS8p,0.10867202604529486
MATS8s,0.009357134273009804
MATS8v,0.12376596555875521
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,4
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,32.35472494216725
SpAD_D,294.7367796096444
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.976761789196853
SssNH2,0
SsssAs,0
SsssCH,-0.7889316598345768
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,496
TMWC10,126.85111287090363
TSRW10,73.81139373326641
VE1_Dt,5.015978054495134
VE2_Dt,0.19292223286519747
VE3_Dt,2.568139873247834
VR1_Dt,147.71727832091796
VR2_Dt,5.681433781573768
VR3_Dt,5.950811610261222
Xc-3dv,1.0332011940905514
Xc-4dv,0.0
Xc-5dv,0.19972866029593714
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.25343678769327627
Xch-7d,0.2865319629899475
Xp-0dv,16.279853555443232
Xp-1dv,9.801758196041787
Xp-2dv,7.72446240424087
Xp-3dv,5.149882170439847
Xp-4dv,3.5893833235382133
Xp-5dv,2.307934217078781
Xp-6dv,1.4725770116119021
Xp-7dv,0.8459290518084949
Xpc-4d,4.0505625636239335
Xpc-5d,5.108595890691993
Xpc-6d,7.265570407266305
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,60
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,1
nSpiro,0
naRing,1
piPC10,4.980176086611547
AATS0dv,4.711864406779661
AATS0pe,5.892618644067796
AATS0se,7.413025220338981
AATS1dv,4.466666666666667
AATS1pe,6.266125000000001
AATS1se,7.572123666666662
AATS2dv,3.1981981981981984
AATS2pe,6.050492792792792
AATS2se,7.468645909909906
AATS3dv,2.2243589743589745
AATS3pe,5.952521794871796
AATS3se,7.4615464102564095
AATS4dv,1.8452380952380953
AATS4pe,5.962357142857141
AATS4se,7.523991880952381
AATS5dv,1.9565217391304348
AATS5pe,6.029880124223603
AATS5se,7.569267527950311
AATS6dv,1.5290697674418605
AATS6pe,5.900422674418603
AATS6se,7.428399279069768
AATS7dv,1.217616580310881
AATS7pe,5.768733160621761
AATS7se,7.352699108808291
AATS8dv,1.1263736263736264
AATS8pe,5.55918956043956
AATS8se,7.190829956043952
AATSC0Z,6.997989083596668
AATSC0c,0.01287942956706914
AATSC0d,0.5205400746911807
AATSC0i,1.375753334637184
AATSC0m,33.439279265153694
AATSC0p,0.22116721205068712
AATSC0s,1.328002808899103
AATSC0v,50.12396910030176
AATSC1Z,0.1373216508666091
AATSC1c,-0.007814196891885764
AATSC1d,0.18341472756870628
AATSC1i,-0.0858142207686949
AATSC1m,0.6666638532078882
AATSC1p,-0.0003245830228738404
AATSC1s,-0.07520149063168312
AATSC1v,0.6351288263288438
AATSC2Z,0.18768811902968757
AATSC2c,-0.0001160055118092188
AATSC2d,-0.046421888708587974
AATSC2i,-0.15723661565164643
AATSC2m,0.7963182288148541
AATSC2p,-0.01625424950773462
AATSC2s,0.0785520510455874
AATSC2v,-2.4461509567833453
AATSC3Z,-0.17497734956798452
AATSC3c,0.0030245186986800603
AATSC3d,-0.03325193909796037
AATSC3i,0.0010606307602288767
AATSC3m,-0.9223204852753774
AATSC3p,-0.018275528765881635
AATSC3s,0.08219324112745542
AATSC3v,-3.6225092047470286
AATSC4Z,-0.20107625066688536
AATSC4c,-0.003207886472831338
AATSC4d,-0.01882498187439296
AATSC4i,0.052235200524106205
AATSC4m,-0.8871043110576466
AATSC4p,0.0063608588044602385
AATSC4s,-0.1509222780050129
AATSC4v,1.1052201806064594
AATSC5Z,-0.5567847462980046
