DLiP-ID,C001RU
AATSC4p,-0.02906991422421748
AATSC4s,0.0489648325468643
AATSC4v,-4.654036366497684
AATSC5Z,1.3677247576652658
AATSC5c,-0.001027024476434027
AATSC5d,0.07139918551492375
AATSC5i,0.029952454980599754
AATSC5m,7.152877297929579
AATSC5p,-0.0029798505179170786
AATSC5s,0.00191522482345721
AATSC5v,2.740560033423173
AATSC6Z,0.31903837792553447
AATSC6c,0.0035512508519241572
AATSC6d,0.02159619932342868
AATSC6i,0.18164176257611478
AATSC6m,1.4643705147032304
AATSC6p,0.00333535436274333
AATSC6s,0.019869777117537242
AATSC6v,3.900425460535288
AATSC7Z,2.4124687733395143
AATSC7c,-0.0014689629475746774
AATSC7d,-0.09370573540395068
AATSC7i,-0.03786711598509641
AATSC7m,11.994545723924125
AATSC7p,0.03546408466440343
AATSC7s,-0.18254332166833803
AATSC7v,4.84774148556722
AATSC8Z,-3.071750495763476
AATSC8c,-0.0021289516334339125
AATSC8d,-0.1514908959798089
AATSC8i,-0.006933178976989133
AATSC8m,-14.508976420472328
AATSC8p,-0.010287763155574052
AATSC8s,-0.24237219000388166
AATSC8v,-8.90192391908132
ATS0are,266.5011999999999
ATS1are,288.579
ATS2are,503.09500000000014
ATS3are,633.9399
ATS4are,644.8821
ATS5are,698.7637999999998
ATS6are,614.913
ATS7are,516.126
ATS8are,471.49380000000014
ATSC0dv,162.65575653172547
ATSC0pe,5.0404697674418575
ATSC0se,3.408858279069767
ATSC1dv,57.7914603303903
ATSC1pe,0.04661303407247197
ATSC1se,-0.18685117577068705
ATSC2dv,19.082602021928572
ATSC2pe,0.2980532179556523
ATSC2se,0.11006404542996157
ATSC3dv,0.7788705717916677
ATSC3pe,0.6658879935100065
ATSC3se,0.7390684542996212
ATSC4dv,24.923310787501638
ATSC4pe,0.19717057869118373
ATSC4se,-0.058913531638723454
ATSC5dv,57.37577944108
ATSC5pe,0.5644287723093545
ATSC5se,0.15975812439156278
ATSC6dv,32.73746310058231
ATSC6pe,1.400774040021632
ATSC6se,0.8615011519740399
ATSC7dv,-75.2977288728345
ATSC7pe,-0.10454094104921602
ATSC7se,-0.18389794050838304
ATSC8dv,-122.50258360838652
ATSC8pe,-2.6938775013520786
ATSC8se,-1.4940009518658732
AXp-0dv,0.6554609772900052
AXp-1dv,0.3491481768719834
AXp-2dv,0.18899925140895615
AXp-3dv,0.10423209672075709
AXp-4dv,0.057436050829623025
AXp-5dv,0.032111853847242834
AXp-6dv,0.01702422866344683
AXp-7dv,0.009702884736184211
BertzCT,726.375776079062
ECIndex,497
ETA_eta,21.24591550663587
GATS1dv,0.5490659250498979
GATS1pe,0.7173312872585091
GATS1se,0.7698452830320659
GATS2dv,0.9834829412693057
GATS2pe,0.8960451735607069
GATS2se,0.8740990838572767
GATS3dv,1.0282046396656914
GATS3pe,0.9206127211016585
GATS3se,0.8526419811338545
GATS4dv,0.832527839451989
GATS4pe,0.8238172947780104
GATS4se,0.8150829745121022
GATS5dv,0.791138295143379
GATS5pe,0.9163070431552238
GATS5se,0.9264071226232861
GATS6dv,0.8961059928063393
GATS6pe,0.8852197781708513
GATS6se,0.8978219002059077
GATS7dv,1.3436482720342362
GATS7pe,1.0872151312954406
GATS7se,1.1420733662950615
GATS8dv,1.473940522910428
GATS8pe,1.5131367415920078
GATS8se,1.5872950639287218
LogEE_A,4.104567530726673
LogEE_D,118.76315084632839
MATS1dv,0.33950812538013
MATS1pe,0.008836744534598536
MATS1se,-0.052377266654362264
MATS2dv,0.06385714817346241
MATS2pe,0.03218578939384464
MATS2se,0.01757429408552759
MATS3dv,0.002018664478364961
MATS3pe,0.05569272318095277
MATS3se,0.09139953860341528
MATS4dv,0.0615773468840451
MATS4pe,0.01572011702679616
MATS4se,-0.006945296479933661
MATS5dv,0.12964081550152312
MATS5pe,0.04115482164132103
MATS5se,0.01722410248309247
MATS6dv,0.08484844114845541
MATS6pe,0.11715622088148867
MATS6se,0.10654061520100568
MATS7dv,-0.2369744962767397
MATS7pe,-0.010617067060449535
MATS7se,-0.027615765674015934
MATS8dv,-0.4318003623096028
MATS8pe,-0.30641782188998606
MATS8se,-0.25127490661482654
MAXaaCH,1.864377952569917
MAXaasC,0.8693440176996725
MAXdssC,-0.29498997438481545
MAXsCH3,2.164978477641
MAXssNH,2.9102426618795665
MAXsssN,2.3948166333159118
MDEC-12,1.977261496339965
MDEC-13,0.7264226928582153
MDEC-22,10.594319112184436
MDEC-23,15.220582534329862
MDEC-33,5.479913756094796
MDEN-23,0.47140452079103173
MDEN-33,0.33333333333333337
MDEO-12,0.33333333333333337
MINaaCH,1.628627853727962
MINaasC,0.2533359240033124
MINdssC,-0.29498997438481545
MINsCH3,2.164978477641
MINssNH,2.9102426618795665
MINsssN,2.2243646069538925
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.404201680672269
SM1_Dzi,1.2005300273846546
SM1_Dzm,2.436898579464057
SM1_Dzp,-3.032730012701875
SM1_Dzv,-1.448620354476347
SddssSe,0
SpAD_Dt,411.72041290937153
SpAbs_A,30.86484731419789
SpAbs_D,237.52630169265694
SpMAD_A,1.2860353047582453
SpMAD_D,9.896929237194039
SpMax_A,2.4168834244805435
SpMax_D,118.76315084632839
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,48.72
TpiPC10,7.893187204676276
VAdjMat,5.700439718141092
VE1_DzZ,4.814943581308208
VE1_Dzi,4.809607778699658
VE1_Dzm,4.814970793444615
VE1_Dzp,4.810958788326969
VE1_Dzv,4.8103054456886944
VE2_DzZ,0.20062264922117534
VE2_Dzi,0.20040032411248576
VE2_Dzm,0.20062378306019227
VE2_Dzp,0.2004566161802904
VE2_Dzv,0.20042939357036227
VE3_DzZ,2.4471930652577103
VE3_Dzi,2.446084275256884
VE3_Dzm,2.4471987168420024
VE3_Dzp,2.4463651339000374
VE3_Dzv,2.446229321677571
VR1_DzZ,137.07379611368913
VR1_Dzi,138.2416146717568
VR1_Dzm,137.05031665936923
VR1_Dzp,137.64214176753623
VR1_Dzv,137.78205046944694
VR2_DzZ,5.711408171403714
VR2_Dzi,5.760067277989866
VR2_Dzm,5.710429860807051
VR2_Dzp,5.73508924031401
VR2_Dzv,5.740918769560289
VR3_DzZ,5.7959881759221625
VR3_Dzi,5.804471722548007
VR3_Dzm,5.79581687063902
VR3_Dzp,5.800125878809718
VR3_Dzv,5.80114182960771
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.034020690871988585
Xch-6dv,0.15788191713033478
Xch-7dv,0.15927626542123663
Xpc-4dv,1.7243799741535493
Xpc-5dv,2.3880312576555136
Xpc-6dv,2.879764574655558
Zagreb1,124.0
Zagreb2,145.0
fragCpx,124.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,26
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.1977023255813934
AATS1are,6.412866666666667
AATS2are,6.368291139240508
AATS3are,6.215097058823529
AATS4are,6.0269355140186915
AATS5are,5.97234017094017
AATS6are,6.028558823529412
AATS7are,6.144357142857142
AATS8are,6.286584000000002
AATSC0dv,3.782692012365709
AATSC0pe,0.11722022714981063
AATSC0se,0.07927577393185505
AATSC1dv,1.2842546740086733
AATSC1pe,0.0010358452016104882
AATSC1se,-0.004152248350459712
AATSC2dv,0.24155192432820977
AATSC2pe,0.0037728255437424344
AATSC2se,0.0013932157649362224
AATSC3dv,0.007635985997957527
AATSC3pe,0.0065283136618628085
AATSC3se,0.007245769159800208
AATSC4dv,0.23292813820094987
AATSC4pe,0.0018427156887026517
AATSC4se,-0.0005505937536329294
AATSC5dv,0.490391277274188
AATSC5pe,0.004824177541105594
AATSC5se,0.0013654540546287417
AATSC6dv,0.3209555205939442
AATSC6pe,0.01373307882374149
AATSC6se,0.008446089725235684
AATSC7dv,-0.8964015342004107
AATSC7pe,-0.0012445350124906669
AATSC7se,-0.0021892611965283696
AATSC8dv,-1.6333677814451535
AATSC8pe,-0.035918366684694385
AATSC8se,-0.019920012691544975
AETA_eta,0.8852464794431613
ATSC0are,4.804306976744183
ATSC1are,-0.022856138453217056
ATSC2are,0.03197090319091574
ATSC3are,0.8683439156300711
ATSC4are,-0.01889643050297518
ATSC5are,0.6002019469983763
ATSC6are,1.2812206598161153
ATSC7are,-0.6413717685235254
ATSC8are,-2.355061005949159
BCUTZ-1h,35.00041814214799
BCUTZ-1l,5.698118789904899
BCUTc-1h,0.44787442223744295
BCUTc-1l,-0.5138195243492314
BCUTd-1h,3.248948157649498
BCUTd-1l,0.9779073548473299
BCUTi-1h,14.54528531718008
BCUTi-1l,10.959359911241073
BCUTm-1h,79.90417857511362
BCUTm-1l,11.710433161750359
BCUTp-1h,3.0589356473949
BCUTp-1l,0.7474830161667317
BCUTs-1h,7.008270546338329
BCUTs-1l,1.0443276708083222
BCUTv-1h,26.523891376981947
BCUTv-1l,14.701629674677747
BalabanJ,1.5927866150323893
Diameter,13
ETA_beta,29.0
GATS1are,0.790931973829684
GATS2are,1.001801255163622
GATS3are,0.9394089189920901
GATS4are,0.8316894836501212
GATS5are,0.8645394311017988
GATS6are,0.8686488816293545
GATS7are,1.2064174974780386
GATS8are,1.4987202180988768
HybRatio,0.35294117647058826
Lipinski,True
LogEE_Dt,205.86020645468577
MATS1are,-0.004545985546560436
MATS2are,0.0036221424025451436
MATS3are,0.07619549592471245
MATS4are,-0.0015806426751654075
MATS5are,0.04591443498877326
MATS6are,0.1124246301568667
MATS7are,-0.06833894337887843
MATS8are,-0.281046773921849
MAXssCH2,1.048934682470695
MINssCH2,0.8816904184513311
NsssssAs,0
RotRatio,0.15384615384615385
SM1_Dzpe,1.3325459802411217
SM1_Dzse,1.2745027959277697
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,4.899909730850478
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,42.94048036441968
SMR_VSA7,45.78423151793368
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,185.61270341574186
SpAD_Dzi,183.07675288441337
SpAD_Dzm,185.6025683370812
SpAD_Dzp,274.33820381061344
SpAD_Dzv,249.76560556032425
SpAbs_Dt,411.7204129093715
SpDiam_A,4.826870661123621
SpDiam_D,173.00316812315842
SpMAD_Dt,17.155017204557147
SpMax_Dt,205.86020645468577
SsssssAs,0
VE1_Dzpe,4.811506984034067
VE1_Dzse,4.811682555845451
VE2_Dzpe,0.20047945766808614
VE2_Dzse,0.20048677316022712
VE3_Dzpe,2.4464790746966396
VE3_Dzse,2.446515564014589
VMcGowan,263.43
VR1_Dzpe,137.93201055338466
VR1_Dzse,137.88486698303703
VR2_Dzpe,5.747167106391028
VR2_Dzse,5.745202790959876
VR3_Dzpe,5.802229623956454
VR3_Dzse,5.801887777067114
mZagreb1,7.888888888888889
mZagreb2,5.361111111111112
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,39
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1117280692266089
AATSC1are,-0.0005079141878492679
AATSC2are,0.0004046949771001993
AATSC3are,0.00851317564343207
AATSC4are,-0.00017660215423341292
AATSC5are,0.005129931170926293
AATSC6are,0.012560986860942307
AATSC7are,-0.0076353781967086354
AATSC8are,-0.03140081341265545
AETA_beta,1.2083333333333333
BCUTdv-1h,6.024245639409885
BCUTdv-1l,0.25601246090092755
BCUTpe-1h,3.495257100124562
BCUTpe-1l,2.2441259311985826
BCUTse-1h,3.708119966469904
BCUTse-1l,2.4400952986909994
ETA_alpha,12.414285714285715
ETA_dBeta,-3.0
ETA_eta_B,0.33449486425411834
ETA_eta_F,20.08091102289247
ETA_eta_L,5.9404507017301755
ETA_eta_R,41.32682652952834
ETA_psi_1,0.6119718309859158
LabuteASA,154.23345569346645
LogEE_DzZ,92.72000188039074
LogEE_Dzi,91.48603400648774
LogEE_Dzm,92.67532977910675
LogEE_Dzp,136.6636469031898
LogEE_Dzv,124.64136605441605
PEOE_VSA1,19.533759002760632
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.591044158384747
PEOE_VSA7,46.74016857770836
PEOE_VSA8,26.1790256236503
PEOE_VSA9,16.39740586310845
SM1_Dzare,1.3326308434850642
SpAD_Dzpe,188.03618026415822
SpAD_Dzse,190.31656947239395
SpAbs_DzZ,183.80135222944392
SpAbs_Dzi,182.0763111949263
SpAbs_Dzm,183.76348509537343
SpAbs_Dzp,276.36002381908133
SpAbs_Dzv,250.73135246330844
SpDiam_Dt,302.1542761831649
SpMAD_DzZ,7.733862642322578
SpMAD_Dzi,7.628198036850557
SpMAD_Dzm,7.733440347378384
SpMAD_Dzp,11.430758492108893
SpMAD_Dzv,10.406900231680178
SpMax_DzZ,92.72000188039074
SpMax_Dzi,91.48603400648774
SpMax_Dzm,92.67532977910675
SpMax_Dzp,136.6636469031898
SpMax_Dzv,124.64136605441605
VE1_Dzare,4.810979249048787
VE2_Dzare,0.2004574687103661
VE3_Dzare,2.446369386831565
VR1_Dzare,138.05412012241115
VR2_Dzare,5.752255005100465
VR3_Dzare,5.803114520430748
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5172619047619048
AETA_dBeta,-0.125
AETA_eta_B,0.013937286010588265
AETA_eta_F,0.8367046259538529
AETA_eta_L,0.2475187792387573
AETA_eta_R,1.7219511053970142
BCUTare-1h,3.5489804574414885
BCUTare-1l,2.193572265162255
ETA_beta_s,16.0
ETA_dPsi_A,0.10202816901408418
ETA_dPsi_B,0.0
ETA_eta_BR,0.5924948642541183
ETA_eta_FL,5.639267996388802
ETA_eta_RL,11.579718698118977
LogEE_Dzpe,94.0205991644156
LogEE_Dzse,95.17017955309385
PEOE_VSA10,0.0
PEOE_VSA11,10.429762861884303
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.216698334856808
SlogP_VSA2,43.530871489764856
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,17.478521802636887
SlogP_VSA6,39.41850172237126
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,185.58317726177634
SpAbs_Dzpe,186.92572528062388
SpAbs_Dzse,189.2544838091208
SpDiam_DzZ,137.24034302874242
SpDiam_Dzi,133.73746153118742
SpDiam_Dzm,137.20486716980096
SpDiam_Dzp,204.14163822111183
SpDiam_Dzv,185.45033788402432
SpMAD_Dzpe,7.834840844339926
SpMAD_Dzse,7.929857061349748
SpMax_Dzpe,94.0205991644156
SpMax_Dzse,95.17017955309385
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.024687286010588266
AETA_eta_FL,0.23496949984953341
AETA_eta_RL,0.48248827908829073
DetourIndex,2404
EState_VSA1,0.0
EState_VSA2,11.667427148225947
EState_VSA3,15.379535031434749
EState_VSA4,38.41116830424644
EState_VSA5,0.0
EState_VSA6,12.13273413692322
EState_VSA7,18.19910120538483
EState_VSA8,37.97028916334726
EState_VSA9,16.018090827285864
ETA_beta_ns,13.0
ETA_shape_p,0.2320675105485232
ETA_shape_x,0.0
ETA_shape_y,0.3060989643268124
GhoseFilter,True
LogEE_Dzare,92.77740156495858
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,184.47265155887217
SpDiam_Dzpe,138.07459398419155
SpDiam_Dzse,139.90771811830786
SpMAD_Dzare,7.732632385907348
SpMax_Dzare,92.77740156495858
TopoPSA(NO),48.72
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.8358983979196175
VSA_EState9,37.88987973798182
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5416666666666666
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.017261904761904773
ETA_dAlpha_B,0.0
FilterItLogS,-5.324482608284996
SpDiam_Dzare,136.00895774796564
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6043189368770765
ETA_epsilon_2,0.8452380952380949
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.5469002695417792
ETA_epsilon_5,0.8234285714285712
AETA_beta_ns_d,0.0625
ETA_dEpsilon_A,0.16314246628884083
ETA_dEpsilon_B,0.057418667335297324
ETA_dEpsilon_C,-0.1057237989535435
ETA_dEpsilon_D,0.021809523809523723
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.7916666666666666
MDEDescriptor,"0.0,1.977261496339965,0.7264226928582153,0.0,10.594319112184436,15.220582534329862,0.0,5.479913756094796,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.47140452079103173,0.33333333333333337"
APolDescriptor,52.72306699999998
BCUTDescriptor,"11.994322768692934,78.91833745495919,-0.32992381916619834,0.2590199518769268,5.315336622518762,11.652290250018563"
BPolDescriptor,29.974932999999996
TPSADescriptor,48.72
ALOGPDescriptor,"3.852500000000001,14.841756250000007,98.30859999999998"
XLogPDescriptor,3.5180000000000007
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,411.03491677999995
ChiPathDescriptor,"17.10408352775558,11.57971869811898,10.325961401646238,8.663517948982387,7.095352568988514,5.341360684402064,3.555224232604579,2.392328609378011,15.731063454960125,9.07785259867157,6.803973050722421,4.8989085458755826,3.4461630497773816,2.2478297693069993,1.2257444637681716,0.7568250094223687"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3372672270190456,0.4466709876941362,0.0,0.0,0.034020690871988585,0.15788191713033478,0.15927626542123666"
AtomCountDescriptor,43
BondCountDescriptor,26
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.5753149117288874,0.0,0.30752966144070765,0.0,0.9030628089966004,0.0,0.09271266367163214,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,9,0,6,0,0,0"
ZagrebIndexDescriptor,124.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"48.70031751697482,2.0291798965406174,20.55660047947046,5.560828377539307,9.91878808080238"
FractionalPSADescriptor,0.11853007618347086
WienerNumbersDescriptor,"1372.0,36.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.6090591808045915,5.686470362937716,7.428961404721499,1.724379974153549,2.3880312576555136,2.563872623113661"
FractionalCSP3Descriptor,0.35294117647058826
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,5,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.781065088757398,8.589506172839506,4.601177003168854"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1473.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.35294117647058826
AutocorrelationDescriptorMass,"77.59991967407551,35.930177497423934,56.9618411856795,57.194178647098454,51.1063862543509"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.5193180461316957,-0.2794660758196297,-0.15562295915717483,0.3404302755637182,-0.20192764480957945"
EccentricConnectivityIndexDescriptor,497
AutocorrelationDescriptorPolarizability,"1768.1414419356042,2054.162049234592,2825.698736385263,2786.038501698158,2528.8423807312615"
