DLiP-ID,C001GB
AATSC3m,-1.261005197602639
AATSC3p,-0.012094006796442647
AATSC3s,0.049824425230996575
AATSC3v,-0.06987151824817546
AATSC4Z,-0.9399591437960745
AATSC4c,-0.0018959893855021678
AATSC4d,-0.05863210666035072
AATSC4i,-0.11648567444738267
AATSC4m,-4.231089778022023
AATSC4p,-0.022749803890334905
AATSC4s,-0.36979132781261675
AATSC4v,-2.5316619474641615
AATSC5Z,-1.6304526748971193
AATSC5c,0.0017944018079598353
AATSC5d,0.017901234567901235
AATSC5i,0.10577180140766933
AATSC5m,-7.150157495679009
AATSC5p,0.0019733905568722135
AATSC5s,0.06415309389941679
AATSC5v,-0.6109646862645924
AATSC6Z,-0.28971868042906296
AATSC6c,-0.0010558286970942302
AATSC6d,-0.015493939598371899
AATSC6i,-0.057022555833082474
AATSC6m,-1.7295845586925696
AATSC6p,0.01056298897924064
AATSC6s,-0.24914781024456206
AATSC6v,-2.9201279277590904
AATSC7Z,0.30574342458400433
AATSC7c,-1.0284276531779936e-05
AATSC7d,-0.013774080038170206
AATSC7i,-0.09682099688891961
AATSC7m,1.1955131121041358
AATSC7p,-0.03356685219054408
AATSC7s,0.016190825213695054
AATSC7v,-2.964622310169559
AATSC8Z,-0.18045459790008062
AATSC8c,0.0020865713013073837
AATSC8d,-0.01581028934784559
AATSC8i,-0.03000612783033769
AATSC8m,-0.7551425304892146
AATSC8p,-0.005400695869334053
AATSC8s,-0.013229402244421432
AATSC8v,-1.273414364559987
ATS0are,338.00189999999986
ATS1are,361.6748
ATS2are,632.9765
ATS3are,800.0309000000001
ATS4are,886.1488000000002
ATS5are,865.9826999999998
ATS6are,752.2094
ATS7are,703.5529999999999
ATS8are,644.3420000000001
ATSC0dv,217.42386831275724
ATSC0pe,6.545748148148144
ATSC0se,4.470686592592592
ATSC1dv,22.42295381801555
ATSC1pe,0.09527325102881279
ATSC1se,0.275049448559668
ATSC2dv,48.59122085048012
ATSC2pe,2.0565913580247024
ATSC2se,1.6400792839506102
ATSC3dv,24.668495656149975
ATSC3pe,0.466020164609056
ATSC3se,-0.39640630452675235
ATSC4dv,-79.1383935375705
ATSC4pe,-2.9302146776405897
ATSC4se,-2.1274305624142835
ATSC5dv,-31.2633744855967
ATSC5pe,-0.9259222222222081
ATSC5se,-0.46606081481483247
ATSC6dv,-65.54610577655848
ATSC6pe,-2.2322495198902566
ATSC6se,-1.3956684869684521
ATSC7dv,-22.345069349184573
ATSC7pe,0.39932153635116596
ATSC7se,0.5498754787379976
ATSC8dv,1.0099070263679315
ATSC8pe,-0.043575034293557455
ATSC8se,-0.2258385816186505
AXp-0dv,0.6018125864990523
AXp-1dv,0.3613341296910986
AXp-2dv,0.2071811800566992
AXp-3dv,0.12353675095636575
AXp-4dv,0.07403582990937763
AXp-5dv,0.04366741239610869
AXp-6dv,0.026381447251022778
AXp-7dv,0.015471641205431905
BertzCT,1145.013830661382
ECIndex,872
ETA_eta,26.617393491045743
GATS1dv,0.6635783775599045
GATS1pe,0.6329044808278148
GATS1se,0.5951546024637331
GATS2dv,0.8292335858107898
GATS2pe,0.7342542556733053
GATS2se,0.7171948305309227
GATS3dv,0.9225639585502992
GATS3pe,0.9080219420629493
GATS3se,0.9680104285002876
GATS4dv,1.254963012971536
GATS4pe,1.420876433079203
GATS4se,1.49986768878333
GATS5dv,1.2013627588295415
GATS5pe,1.370996156962507
GATS5se,1.4303300931372391
GATS6dv,1.1301257045729989
GATS6pe,1.1529927258406927
GATS6se,1.13932150133162
GATS7dv,0.9894206793714851
GATS7pe,0.875495765022671
GATS7se,0.8123304802832263
GATS8dv,0.948222240068435
GATS8pe,0.882769514669245
GATS8se,0.8620343343921567
LogEE_A,4.366618322433116
LogEE_D,195.38525071808604
MATS1dv,0.09770223719574517
MATS1pe,0.01378893097517852
MATS1se,0.05828481965725559
MATS2dv,0.1219015303506351
MATS2pe,0.1713749259806875
MATS2se,0.20010096476432188
MATS3dv,0.0474940819468788
MATS3pe,0.029802278368468806
MATS3se,-0.03711678718434241
MATS4dv,-0.14140311326666413
MATS4pe,-0.1739078185529824
MATS4se,-0.1848673125473769
MATS5dv,-0.05751599348904112
MATS5pe,-0.05658159778018105
MATS5se,-0.04169926074326401
MATS6dv,-0.13343618149515002
MATS6pe,-0.15094452873796393
MATS6se,-0.13817897794301923
MATS7dv,-0.04825812100574233
MATS7pe,0.028645694851368912
MATS7se,0.05775452905590984
MATS8dv,0.0023441433033599495
MATS8pe,-0.0033596066186227474
MATS8se,-0.025493760057576267
MAXaaCH,1.897611503355551
MAXaasC,0.9060159926609799
MAXdssC,-0.35200274232741724
MAXsCH3,1.6091561760765474
MAXssNH,2.815557838876291
MAXsssN,1.3186084679510004
MDEC-12,1.5331700500602194
MDEC-13,1.0155550604242791
MDEC-22,16.371232294266747
MDEC-23,20.091698676505843
MDEC-33,5.136289966819044
MDEN-22,0.4999999999999999
MDEN-23,0.5163977794943223
MDEO-11,0.814325284978472
MDEO-12,0.2518598960910245
MINaaCH,1.5564090264460035
MINaasC,0.19975981621860117
MINdssC,-0.35200274232741724
MINsCH3,1.6091561760765474
MINssNH,2.815557838876291
MINsssN,1.3186084679510004
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.6785714285714284
SM1_Dzi,1.1944845093465637
SM1_Dzm,2.6752802567072145
SM1_Dzp,-5.035446649833096
SM1_Dzv,-2.238794046619453
SddssSe,0
SpAD_Dt,649.8739866755959
SpAbs_A,40.79935642268574
SpAbs_D,390.770501436172
SpMAD_A,1.31610827169954
SpMAD_D,12.605500046328132
SpMax_A,2.4643262640060524
SpMax_D,195.38525071808604
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,125.22
TpiPC10,8.423582816125322
VAdjMat,6.087462841250339
VE1_DzZ,5.476908323280267
VE1_Dzi,5.482083501822367
VE1_Dzm,5.476898872604912
VE1_Dzp,5.476556460566384
VE1_Dzv,5.4898083778796
VE2_DzZ,0.17667446204129894
VE2_Dzi,0.1768414032845925
VE2_Dzm,0.17667415718080362
VE2_Dzp,0.17666311163117368
VE2_Dzv,0.17709059283482578
VE3_DzZ,2.8319428786607683
VE3_Dzi,2.832887341255391
VE3_Dzm,2.831941153109974
VE3_Dzp,2.831878631827287
VE3_Dzv,2.834295462556319
VR1_DzZ,201.51450669574376
VR1_Dzi,201.88018611532988
VR1_Dzm,201.51500335839543
VR1_Dzp,201.73757737645684
VR1_Dzv,200.5700070122044
VR2_DzZ,6.500467957927218
VR2_Dzi,6.512264068236448
VR2_Dzm,6.500483979303079
VR2_Dzp,6.507663786337317
VR2_Dzv,6.470000226200142
VR3_DzZ,6.437263483813693
VR3_Dzi,6.439076494873426
VR3_Dzm,6.437265948460272
VR3_Dzp,6.4383698424031595
VR3_Dzv,6.432565459450437
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07905694150420949
Xch-6dv,0.20345945667375676
Xch-7dv,0.26101664917894424
Xpc-4dv,3.1479475720492562
Xpc-5dv,4.62622366752033
Xpc-6dv,6.3236257878501805
Zagreb1,164.0
Zagreb2,194.0
fragCpx,226.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,34
nBondsS,37
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.259294444444442
AATS1are,6.345171929824562
AATS2are,6.39370202020202
AATS3are,6.2017899224806206
AATS4are,6.375171223021584
AATS5are,6.4146866666666655
AATS6are,6.1656508196721305
AATS7are,6.117852173913042
AATS8are,6.021887850467291
AATSC0dv,4.026367931717727
AATSC0pe,0.1212175582990397
AATSC0se,0.08279049245541836
AATSC1dv,0.3933851547020272
AATSC1pe,0.0016714605443651366
AATSC1se,0.004825428922099439
AATSC2dv,0.4908204126311123
AATSC2pe,0.0207736500810576
AATSC2se,0.016566457413642526
AATSC3dv,0.19122864849728663
AATSC3pe,0.0036125594155740773
AATSC3se,-0.0030729170893546696
AATSC4dv,-0.569340960701946
AATSC4pe,-0.021080681134104964
AATSC4se,-0.015305255844707075
AATSC5dv,-0.23158055174516073
AATSC5pe,-0.006858683127571912
AATSC5se,-0.003452302331961722
AATSC6dv,-0.5372631621029383
AATSC6pe,-0.018297127212215217
AATSC6se,-0.011439905630888952
AATSC7dv,-0.19430495086247454
AATSC7pe,0.0034723611856623125
AATSC7se,0.004781525902069544
AATSC8dv,0.00943838342399936
AATSC8pe,-0.00040724331115474255
AATSC8se,-0.002110640949707014
AETA_eta,0.8586255964853465
ATSC0are,7.020120370370369
ATSC1are,-0.23585853909464824
ATSC2are,2.3764496913580273
ATSC3are,0.41753096707819026
ATSC4are,-3.389891323731131
ATSC5are,-0.5884527777777697
ATSC6are,-2.271673799725649
ATSC7are,0.22027143347050698
ATSC8are,-0.05801258573388407
BCUTZ-1h,16.013264068754783
BCUTZ-1l,5.691624159538748
BCUTc-1h,0.4473115234649486
BCUTc-1l,-0.5293658647887489
BCUTd-1h,4.048540600759476
BCUTd-1l,0.9714963620975653
BCUTi-1h,14.551205196116857
BCUTi-1l,10.31185336531769
BCUTm-1h,32.066788687820704
BCUTm-1l,11.703242531998615
BCUTp-1h,2.9547790213605993
BCUTp-1l,0.7517208350512813
BCUTs-1h,7.014577536771947
BCUTs-1l,0.2975833309974204
BCUTv-1h,24.442573728369418
BCUTv-1l,14.701019670536043
BalabanJ,1.3091979677177046
Diameter,17
ETA_beta,41.25
GATS1are,0.6848530542987443
GATS2are,0.7385426185412466
GATS3are,0.9164462771106513
GATS4are,1.4674634622171563
GATS5are,1.385534488830385
GATS6are,1.1504207601911347
GATS7are,0.8837055211501285
GATS8are,0.8698027628172695
HybRatio,0.2727272727272727
Lipinski,True
LogEE_Dt,324.9369933377979
MATS1are,-0.0318292165924911
MATS2are,0.18464715956528532
MATS3are,0.024897066660155766
MATS4are,-0.1875945323198237
MATS5are,-0.03352949788504689
MATS6are,-0.14323044442060692
MATS7are,0.014733622514397993
MATS8are,-0.004170495400582592
MAXddssS,-3.7492843106014297
MAXssCH2,0.7994679116249905
MAXsssCH,-0.7571365158143666
MINddssS,-3.7492843106014297
MINssCH2,0.3236920549860389
MINsssCH,-0.7571365158143666
NsssssAs,0
RotRatio,0.17647058823529413
SM1_Dzpe,1.5416921664626688
SM1_Dzse,1.5574803885312503
SMR_VSA1,17.949197122200808
SMR_VSA2,0.0
SMR_VSA3,9.289194512243443
SMR_VSA4,0.0
SMR_VSA5,30.199789173443765
SMR_VSA6,18.97134255119644
SMR_VSA7,59.9773663866204
SMR_VSA8,0.0
SMR_VSA9,17.00689131982936
SpAD_DzZ,277.3819182890553
SpAD_Dzi,300.31610966343555
SpAD_Dzm,277.42897719927043
SpAD_Dzp,392.7531450439331
SpAD_Dzv,380.66578705259406
SpAbs_Dt,649.873986675596
SpDiam_A,4.92418349593644
SpDiam_D,296.31103307075944
SpMAD_Dt,20.96367698953535
SpMax_Dt,324.9369933377979
SsssssAs,0
VE1_Dzpe,5.4861718958500205
VE1_Dzse,5.486409435971206
VE2_Dzpe,0.17697328696290388
VE2_Dzse,0.17698094954745824
VE3_Dzpe,2.8336328370646644
VE3_Dzse,2.8336761341000725
VMcGowan,324.82000000000096
VR1_Dzpe,201.18775379406034
VR1_Dzse,201.09525695939814
VR2_Dzpe,6.489927541743882
VR2_Dzse,6.486943772883811
VR3_Dzpe,6.435640682029595
VR3_Dzse,6.435180822508712
mZagreb1,9.45138888888889
mZagreb2,6.833333333333335
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,46
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13000222908093276
AATSC1are,-0.004137869106923654
AATSC2are,0.02400454233694977
AATSC3are,0.0032366741633968236
AATSC4are,-0.024387707364972165
AATSC5are,-0.004358909465020516
AATSC6are,-0.01862027704693155
AATSC7are,0.0019154037693087564
AATSC8are,-0.0005421736984475146
AETA_beta,1.3306451612903225
BCUTdv-1h,6.022674168032268
BCUTdv-1l,0.644803387065901
BCUTpe-1h,3.537075933225864
BCUTpe-1l,2.2395990915662884
BCUTse-1h,3.7683705856256027
BCUTse-1l,2.435994405523778
ETA_alpha,15.200000000000001
ETA_dBeta,1.75
ETA_eta_B,0.4286818858493504
ETA_eta_F,32.41858988992341
ETA_eta_L,7.265801638449876
ETA_eta_R,59.03598338096915
ETA_psi_1,0.5735849056603777
LabuteASA,185.29990550600715
LogEE_DzZ,138.2256187544833
LogEE_Dzi,150.19658659008377
LogEE_Dzm,138.2481989439505
LogEE_Dzp,195.23084661962045
LogEE_Dzv,189.97179771232615
PEOE_VSA1,10.05365155780638
PEOE_VSA2,4.794537184071822
PEOE_VSA3,13.401775505276145
PEOE_VSA4,4.305215991296234
PEOE_VSA5,11.336785877934737
PEOE_VSA6,24.619922828310838
PEOE_VSA7,49.23984565662168
PEOE_VSA8,17.488270668075486
PEOE_VSA9,17.69920901164377
SM1_Dzare,1.6506800723172805
SpAD_Dzpe,303.5884827448668
SpAD_Dzse,303.99323887196533
SpAbs_DzZ,275.2645380161793
SpAbs_Dzi,299.2745261609176
SpAbs_Dzm,275.3140353826208
SpAbs_Dzp,395.55360174567727
SpAbs_Dzv,382.1823894712719
SpDiam_Dt,483.9694647670717
SpMAD_DzZ,8.947803815775977
SpMAD_Dzi,9.687616440755985
SpMAD_Dzm,8.949321845137757
SpMAD_Dzp,12.669456291739777
SpMAD_Dzv,12.279541517825615
SpMax_DzZ,138.2256187544833
SpMax_Dzi,150.19658659008377
SpMax_Dzm,138.2481989439505
SpMax_Dzp,195.23084661962045
SpMax_Dzv,189.97179771232615
VE1_Dzare,5.485789891758532
VE2_Dzare,0.17696096425027524
VE3_Dzare,2.8335632042863086
VR1_Dzare,201.26170653845452
VR2_Dzare,6.492313114143694
VR3_Dzare,6.4360081952331925
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4903225806451613
AETA_dBeta,0.056451612903225805
AETA_eta_B,0.013828447930624207
AETA_eta_F,1.0457609641910777
AETA_eta_L,0.2343806980145121
AETA_eta_R,1.904386560676424
BCUTare-1h,3.5810469733338035
BCUTare-1l,2.1888183602923177
ETA_beta_s,19.75
ETA_dPsi_A,0.1404150943396223
ETA_dPsi_B,0.0
ETA_eta_BR,0.7726818858493504
ETA_eta_FL,7.71973003807387
ETA_eta_RL,14.985531676523745
LogEE_Dzpe,151.8439733778031
LogEE_Dzse,152.04686073883846
PEOE_VSA10,11.791352662431866
PEOE_VSA11,5.131558479839333
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,10.05365155780638
SlogP_VSA2,43.31056600226196
SlogP_VSA3,14.817828337479405
SlogP_VSA4,0.0
SlogP_VSA5,19.26246486877803
SlogP_VSA6,64.87284986213818
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,301.0763887531367
SpAbs_Dzpe,302.18494745289524
SpAbs_Dzse,302.5661181129852
SpDiam_DzZ,214.0619251621385
SpDiam_Dzi,227.46889844966594
SpDiam_Dzm,214.10159085555017
SpDiam_Dzp,302.81371262957634
SpDiam_Dzv,295.4449500558952
SpMAD_Dzpe,9.793176862737639
SpMAD_Dzse,9.806233511998881
SpMax_Dzpe,151.8439733778031
SpMax_Dzse,152.04686073883846
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6370967741935484
AETA_eta_BR,0.024925222124172593
AETA_eta_FL,0.2490235496152861
AETA_eta_RL,0.4834042476297982
DetourIndex,4875
EState_VSA1,16.065131982555545
EState_VSA2,10.80266320486928
EState_VSA3,18.097136508677917
EState_VSA4,29.84853456568138
EState_VSA5,15.64200186923097
EState_VSA6,37.441632883585584
EState_VSA7,29.645531044312353
EState_VSA8,10.30076712495354
EState_VSA9,4.736862953800049
ETA_beta_ns,21.5
ETA_shape_p,0.09868421052631576
ETA_shape_x,0.05482456140350877
ETA_shape_y,0.256578947368421
GhoseFilter,True
LogEE_Dzare,150.59144212083663
SlogP_VSA10,5.131558479839333
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,299.5835900571676
SpDiam_Dzpe,231.69859393761772
SpDiam_Dzse,232.52195780759052
SpMAD_Dzare,9.71214157268183
SpMax_Dzare,150.59144212083663
TopoPSA(NO),88.60000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.555814118053682
VSA_EState9,48.96730847162277
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6935483870967742
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.009677419354838675
FilterItLogS,-5.229367925778028
SpDiam_Dzare,229.38391750400908
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6185185185185182
ETA_epsilon_2,0.8548387096774189
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.5529411764705874
ETA_epsilon_5,0.8374999999999996
AETA_beta_ns_d,0.03225806451612903
ETA_dEpsilon_A,0.17598978288633493
ETA_dEpsilon_B,0.06557734204793086
ETA_dEpsilon_C,-0.11041244083840407
ETA_dEpsilon_D,0.01733870967741935
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.8387096774193549
MDEDescriptor,"0.0,1.5331700500602194,1.0155550604242791,0.0,16.371232294266747,20.091698676505843,0.0,5.136289966819044,0.0,0.0,0.814325284978472,0.2518598960910245,0.0,0.0,0.0,0.0,0.4999999999999999,0.5163977794943223,0.0"
APolDescriptor,66.36423899999997
BCUTDescriptor,"11.850000000000017,31.973074043508426,-0.3487606387788975,0.24421030486250217,4.7751365040823615,13.053211260844442"
BPolDescriptor,40.733760999999994
TPSADescriptor,125.21999999999998
ALOGPDescriptor,"1.8321000000000018,3.3565904100000066,114.07979999999999"
XLogPDescriptor,3.5660000000000007
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,457.11299840000004
ChiPathDescriptor,"21.846724214874854,14.985531676523747,13.552303425622288,11.585676962612704,9.438078342596976,7.306524633047534,4.641692992199404,3.392287878762208,18.043435371441138,11.204638515393341,8.52589532454375,6.463652785128145,4.73800069379417,3.2414353952472053,1.8378354109421393,1.1827664823978807"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.4201034543599429,0.4402984026683414,0.0,0.0,0.07905694150420949,0.20345945667375676,0.20180937657430173"
AtomCountDescriptor,54
BondCountDescriptor,34
SmallRingDescriptor,"4,3,4,3,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.28623894769879,0.16666666666666666,0.7926090282805254,0.15137471507731048,0.925147470590653,0.022807522979332223,0.1981358260346486,0.01691363992580506"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,12,1,1,4,0,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,18
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"63.33689336688953,2.0431255924803073,26.64016138156318,10.374363265900682,9.661300887438635"
FractionalPSADescriptor,0.27393664244573795
WienerNumbersDescriptor,"2919.0,50.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.51883381422733,8.577020742354167,12.03295953078986,2.0930963853195776,3.0127614683163246,3.599704458660492"
FractionalCSP3Descriptor,0.2727272727272727
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,4,0,0,10,1,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.134948096885815,10.950520833333334,5.7421875"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2319.09
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.2727272727272727
AutocorrelationDescriptorMass,"47.43332312289324,48.228977318465965,66.19440411075239,68.08267945442871,70.94147489550548"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.6092639483239486,-0.3766679825888079,0.15617640241759242,-0.027130927290148175,-0.1690191218569664"
EccentricConnectivityIndexDescriptor,872
AutocorrelationDescriptorPolarizability,"2619.194871746555,3092.1028885393,4378.248856022413,4408.212826236983,4148.81344514606"
