DLiP-ID,C001ZE
ATSC1v,18.305892619491548
ATSC2Z,22.763787721123784
ATSC2c,0.004427546856644975
ATSC2d,-2.168574401664932
ATSC2i,-5.158270956021381
ATSC2m,108.50373285640019
ATSC2p,0.5950619585854153
ATSC2s,28.049601109954907
ATSC2v,107.02131110033815
ATSC3Z,-47.16129032258066
ATSC3c,-0.0032846460056884935
ATSC3d,-7.419354838709676
ATSC3i,-23.06963009552914
ATSC3m,-223.74868032258016
ATSC3p,-2.2370735076274144
ATSC3s,3.6290322580645142
ATSC3v,-378.6811871590362
ATSC4Z,-131.87825182101977
ATSC4c,-0.30229928998328903
ATSC4d,0.8626430801248696
ATSC4i,-7.066350720290437
ATSC4m,-619.7479967908428
ATSC4p,-1.792701030750223
ATSC4s,-28.432304312637292
ATSC4v,-562.5112430679314
ATSC5Z,72.90218522372531
ATSC5c,-0.042951010960811886
ATSC5d,2.8283038501560873
ATSC5i,15.512147475346158
ATSC5m,344.0220684953167
ATSC5p,1.4897945900310896
ATSC5s,7.437218175511621
ATSC5v,395.79474490671055
ATSC6Z,74.3340270551509
ATSC6c,0.4804163179931502
ATSC6d,-3.8210197710718
ATSC6i,9.681472750251238
ATSC6m,340.336602228928
ATSC6p,0.2286428385451428
ATSC6s,16.060671753959994
ATSC6v,113.70112544627779
ATSC7Z,-27.36108220603538
ATSC7c,-0.24766632942935288
ATSC7d,-3.3527575442247652
ATSC7i,-20.47135310785759
ATSC7m,-132.27767567325708
ATSC7p,-2.0915081269958304
ATSC7s,-11.374898832234937
ATSC7v,-358.1471671396901
ATSC8Z,4.549427679500528
ATSC8c,0.07254704496742077
ATSC8d,-3.40894901144641
ATSC8i,2.5170269645952486
ATSC8m,22.60213537565017
ATSC8p,-0.6121894554785787
ATSC8s,3.709735229506301
ATSC8v,55.19113066997018
AXp-0d,0.705625984809643
AXp-1d,0.4395015952543646
AXp-2d,0.28251117728352393
AXp-3d,0.1821865622818261
AXp-4d,0.11335090397210511
AXp-5d,0.0714266970725166
AXp-6d,0.04703818711584147
AXp-7d,0.03080942784582136
GATS1Z,0.6170153675245323
GATS1c,1.2519935497230508
GATS1d,0.7022047719722135
GATS1i,1.0999478792493376
GATS1m,0.6238892050328178
GATS1p,0.9192322206156376
GATS1s,0.5498285641042072
GATS1v,0.8298703048756118
GATS2Z,0.7287921124719339
GATS2c,1.1365986815116613
GATS2d,1.122202720491443
GATS2i,1.0978323936432026
GATS2m,0.7305339367824756
GATS2p,0.9188503746063793
GATS2s,0.41244405131649825
GATS2v,0.8500006353405806
GATS3Z,0.9405004364271163
GATS3c,0.9414862257818762
GATS3d,1.1586378737541523
GATS3i,1.2732933398224524
GATS3m,0.944333932768829
GATS3p,1.114342320572589
GATS3s,0.5400951709552343
GATS3v,1.05415624933964
GATS4Z,1.232201606947024
GATS4c,1.1538123166430976
GATS4d,0.8437260414004596
GATS4i,1.0788786259474514
GATS4m,1.2306428935855858
GATS4p,1.0599662720308796
GATS4s,1.1009408638594396
GATS4v,1.1298390529390143
GATS5Z,0.8689038154766083
GATS5c,0.7666288340037372
GATS5d,0.9056020162676133
GATS5i,0.7868017738072601
GATS5m,0.873339357556428
GATS5p,0.8678935675817571
GATS5s,0.7860871731916909
GATS5v,0.9087941681301568
GATS6Z,0.7287340968603696
GATS6c,0.3468719980956358
GATS6d,1.1235276351555417
GATS6i,0.8051749094467127
GATS6m,0.7408265855110626
GATS6p,0.9905438589406879
GATS6s,0.5949025859582785
GATS6v,0.9837370758802982
GATS7Z,1.0538566375204812
GATS7c,1.197210834547482
GATS7d,1.0366759923063469
GATS7i,1.2381567716869522
GATS7m,1.0584769061505832
GATS7p,1.264296245363815
GATS7s,0.9454761330538187
GATS7v,1.2211571064261293
GATS8Z,1.041751527494908
GATS8c,0.90814095596568
GATS8d,1.0813953488372088
GATS8i,0.944089402263107
GATS8m,1.0400459744788122
GATS8p,1.0053073065906823
GATS8s,0.8624553099350419
GATS8v,0.9483617336814291
MATS1Z,0.05842392502270282
MATS1c,-0.3215609954276212
MATS1d,0.3185845162589348
MATS1i,0.021044752735445496
MATS1m,0.056005892288193644
MATS1p,0.029523794154453598
MATS1s,-0.06537422159558218
MATS1v,0.012330130275801302
MATS2Z,0.06004578367488087
MATS2c,0.00341659451888636
MATS2d,-0.06531686830063309
MATS2i,-0.05987910970600149
MATS2m,0.06052151023484558
MATS2p,0.05190491325908164
MATS2s,0.21512759292635716
MATS2v,0.04488333220742797
MATS3Z,-0.1063427407622927
MATS3c,-0.0021667211636465194
MATS3d,-0.19102990033222583
MATS3i,-0.2289264609446818
MATS3m,-0.10668656685268897
MATS3p,-0.16680563472295898
MATS3s,0.023792738808600618
MATS3v,-0.13576028313340652
MATS4Z,-0.28364405451981817
MATS4c,-0.19020849702675252
MATS4d,0.0211857909532328
MATS4i,-0.06688502365728588
MATS4m,-0.28186601913976994
MATS4p,-0.12750190200628064
MATS4s,-0.17780501251773714
MATS4v,-0.19235724359984355
MATS5Z,0.17572211130396395
MATS5c,-0.030286671032188982
MATS5d,0.07784396838125786
MATS5i,0.1645473848052527
MATS5m,0.17534736988573757
MATS5p,0.1187464270779912
MATS5s,0.05212281064261666
MATS5v,0.1516815383688142
MATS6Z,0.236183114238104
MATS6c,0.4465511553172391
MATS6d,-0.13862881304741762
MATS6i,0.13537416904696625
MATS6m,0.22866354340600284
MATS6p,0.0240229909954943
MATS6s,0.1483734952628149
MATS6v,0.05743845923272867
MATS7Z,-0.10066153162948102
MATS7c,-0.2665566455756221
MATS7d,-0.1408463018010141
MATS7i,-0.3314438810908423
MATS7m,-0.10290676013517368
MATS7p,-0.25444745517866646
MATS7s,-0.12167721029750966
MATS7v,-0.20949256696735777
MATS8Z,0.018171993848455907
MATS8c,0.08477305342980077
MATS8d,-0.15548172757475076
MATS8i,0.04424527275371722
MATS8m,0.01909072291594113
MATS8p,-0.08086115723837259
MATS8s,0.04308441176964263
MATS8v,0.03505031630659923
MAXaaN,4.380698696145124
MAXssO,5.100485790964687
MINaaN,4.380698696145124
MINssO,5.100485790964687
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.188799910011856
SpAD_D,179.16527211038147
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,673
TMWC10,115.51912708100022
TSRW10,67.6885710510628
VE1_Dt,4.4457281253553855
VE2_Dt,0.22228640626776927
VE3_Dt,2.1850908438397876
VR1_Dt,102.55545414551477
VR2_Dt,5.127772707275739
VR3_Dt,5.323550848895789
Xc-3dv,0.465904091424155
Xc-4dv,0.0
Xc-5dv,0.05012641212183749
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3430130341208204
Xch-7d,0.5351904376567389
Xp-0dv,10.683126533764293
Xp-1dv,6.012093489690801
Xp-2dv,4.319544850229557
Xp-3dv,3.073473468120892
Xp-4dv,2.0136788666610954
Xp-5dv,1.3484142903252494
Xp-6dv,0.7743457695122544
Xp-7dv,0.4521495557833267
Xpc-4d,3.289100965513829
Xpc-5d,4.40320073902262
Xpc-6d,6.2572199845142835
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,33
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,7.920023581542134
AATS0dv,10.903225806451612
AATS0pe,6.693567741935484
AATS0se,8.068722064516132
AATS1dv,9.848484848484848
AATS1pe,6.804233333333335
AATS1se,8.022576242424243
AATS2dv,8.90566037735849
AATS2pe,6.711428301886794
AATS2se,8.009329433962266
AATS3dv,6.645161290322581
AATS3pe,6.575854838709678
AATS3se,7.91222
AATS4dv,5.507692307692308
AATS4pe,6.5568476923076915
AATS4se,7.974599753846153
AATS5dv,5.603448275862069
AATS5pe,6.271246551724138
AATS5se,7.736152965517241
AATS6dv,6.545454545454546
AATS6pe,6.350725000000001
AATS6se,7.761226727272727
AATS7dv,5.2368421052631575
AATS7pe,6.382763157894738
AATS7se,7.809174526315791
AATS8dv,4.9714285714285715
AATS8pe,6.490857142857142
AATS8se,7.957344914285714
AATSC0Z,7.152965660770033
AATSC0c,0.0244508441007296
AATSC0d,0.6264308012486994
AATSC0i,1.6253726478666795
AATSC0m,33.82665493028096
AATSC0p,0.21631062300809573
AATSC0s,2.4601109954908087
AATSC0v,44.98930719825027
AATSC1Z,0.41790432945479633
AATSC1c,-0.00786243776807619
AATSC1d,0.19957115378551385
AATSC1i,0.034205565477310594
AATSC1m,1.89449199249521
AATSC1p,0.006386310307112632
AATSC1s,-0.1608278413689444
AATSC1v,0.5547240187724711
AATSC2Z,0.4295054287004487
AATSC2c,8.353861993669764e-05
AATSC2d,-0.04091649814462136
AATSC2i,-0.09732586709474304
AATSC2m,2.0472402425735887
AATSC2p,0.011227584124253119
AATSC2s,0.529237756791602
AATSC2v,2.0192700207610974
AATSC3Z,-0.7606659729448494
AATSC3c,-5.297816138207247e-05
AATSC3d,-0.11966701352757542
AATSC3i,-0.37209080799240546
AATSC3m,-3.6088496826222607
AATSC3p,-0.0360818307681841
AATSC3s,0.058532778355879264
AATSC3v,-6.107761083210261
AATSC4Z,-2.0288961818618425
AATSC4c,-0.004650758307435216
AATSC4d,0.01327143200192107
AATSC4i,-0.10871308800446826
AATSC4m,-9.534584566012965
AATSC4p,-0.027580015857695737
AATSC4s,-0.437420066348266
AATSC4v,-8.654019124122023
AATSC5Z,1.256934227995264
AATSC5c,-0.000740534671738136
AATSC5d,0.048763859485449784
AATSC5i,0.267450818540451
