DLiP-ID,C001FI
AATSC5v,16.233281492517374
AATSC6Z,-2.4437333333333338
AATSC6c,-0.0014043140439349677
AATSC6d,-0.1266666666666667
AATSC6i,-0.1531161874549531
AATSC6m,-13.395385279999998
AATSC6p,-0.0526596029163
AATSC6s,-0.27097836711883355
AATSC6v,-7.821801559871125
AATSC7Z,8.0536
AATSC7c,0.0012986324124552617
AATSC7d,-0.1133333333333333
AATSC7i,-0.3747245630872263
AATSC7m,38.51683769333333
AATSC7p,-0.07286586466198663
AATSC7s,-0.15278152212569215
AATSC7v,-6.18918228642401
AATSC8Z,4.250215384615384
AATSC8c,0.0014985231408657612
AATSC8d,-0.055384615384615365
AATSC8i,-0.11743303848772471
AATSC8m,21.522370732307685
AATSC8p,-0.023002961074260024
AATSC8s,0.16979150457833606
AATSC8v,2.4440315754999937
ATS0are,163.5163
ATS1are,166.62400000000002
ATS2are,265.69190000000003
ATS3are,299.46720000000005
ATS4are,291.1811
ATS5are,276.31879999999995
ATS6are,195.27009999999999
ATS7are,181.72179999999997
ATS8are,147.003
ATSC0dv,110.48691358024693
ATSC0pe,3.8264639999999988
ATSC0se,2.8172309599999985
ATSC1dv,37.229629629629635
ATSC1pe,0.23268000000000016
ATSC1se,0.0814000000000001
ATSC2dv,-7.2474293552812075
ATSC2pe,0.3577335999999997
ATSC2se,0.0137415040000008
ATSC3dv,-45.36736570644718
ATSC3pe,-1.1234566399999988
ATSC3se,-0.4967890095999967
ATSC4dv,-29.59265843621399
ATSC4pe,-1.7905831999999993
ATSC4se,-1.207606287999999
ATSC5dv,1.3577371742112483
ATSC5pe,-0.8989646400000011
ATSC5se,-1.0242050496000004
ATSC6dv,-25.238562414266116
ATSC6pe,-0.05928479999999933
ATSC6se,0.13111268800000078
ATSC7dv,-21.883006858710555
ATSC7pe,1.5775151999999997
ATSC7se,1.3700529279999976
ATSC8dv,7.316161316872427
ATSC8pe,0.905201439999999
ATSC8se,0.5409622815999969
AXp-0dv,0.7062410276765452
AXp-1dv,0.3501818734712786
AXp-2dv,0.20003099079444325
AXp-3dv,0.12883566698627047
AXp-4dv,0.055920166563665843
AXp-5dv,0.033725207714070456
AXp-6dv,0.01902110681302492
AXp-7dv,0.011249729079871887
BertzCT,373.1300188482176
ECIndex,204
ETA_eta,10.169066229497597
GATS1dv,0.540339209306206
GATS1pe,0.6338468100052687
GATS1se,0.6805596655802763
GATS2dv,1.085628449005375
GATS2pe,0.8949123786346873
GATS2se,0.9418878457874115
GATS3dv,1.262063053750578
GATS3pe,1.2156274161875156
GATS3se,1.1964082503325761
GATS4dv,1.1055390678696713
GATS4pe,1.2415640131463408
GATS4se,1.2177360614173194
GATS5dv,1.0801420722041448
GATS5pe,1.270194766095943
GATS5se,1.2956865856807014
GATS6dv,1.213389391465338
GATS6pe,1.057979377305
GATS6se,1.0519219908047581
GATS7dv,1.001934820006118
GATS7pe,0.5074659006330647
GATS7se,0.43466510818126197
GATS8dv,0.7033300694133101
GATS8pe,0.574187472378596
GATS8se,0.576772896723548
LogEE_A,3.5920668219640075
LogEE_D,54.307572931965964
MATS1dv,0.3369596309936711
MATS1pe,0.06080809854737958
MATS1se,0.02889361971231501
MATS2dv,-0.040997102736161264
MATS2pe,0.05843083849736986
MATS2se,0.003048539548919519
MATS3dv,-0.2333028545908904
MATS3pe,-0.16681919295820785
MATS3se,-0.1001928797230281
MATS4dv,-0.14879921309373875
MATS4pe,-0.25997067905106236
MATS4se,-0.23813893562429894
MATS5dv,0.006982198626592018
MATS5pe,-0.13348495206968222
MATS5se,-0.2065626480523726
MATS6dv,-0.19035861047875202
MATS6pe,-0.012911136757068526
MATS6se,0.03878296628308175
MATS7dv,-0.1650497643386583
MATS7pe,0.3435537352500899
MATS7se,0.40525991285192037
MATS8dv,0.06367062187761581
MATS8pe,0.22746483437450327
MATS8se,0.18463379374476183
MAXaaCH,1.7547118291761148
MAXaasC,0.7798720028134714
MAXdssC,-0.36491748551272374
MAXsCH3,1.509719387755102
MAXssNH,2.6173611111111112
MAXsssN,1.0793148856764927
MDEC-11,0.33333333333333337
MDEC-12,1.0357047079722488
MDEC-13,1.6663363434696417
MDEC-22,1.6509636244473134
MDEC-23,6.447419590941252
MDEC-33,2.406851949670727
MDEN-23,0.4999999999999999
MDEO-12,0.33333333333333337
MINaaCH,1.6458719135802469
MINaasC,0.5350647203325778
MINdssC,-0.36491748551272374
MINsCH3,1.4108530521262004
MINssNH,2.6173611111111112
MINsssN,1.0793148856764927
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.261344537815126
SM1_Dzi,0.9752804419270067
SM1_Dzm,2.294398400981869
SM1_Dzp,-2.514548194520057
SM1_Dzv,-1.1292957262329182
SddssSe,0
SpAD_Dt,152.05809218249453
SpAbs_A,18.267446217811365
SpAbs_D,108.61514586393196
SpMAD_A,1.217829747854091
SpMAD_D,7.2410097242621285
SpMax_A,2.2957132770188875
SpMax_D,54.307572931965964
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,41.57
TpiPC10,6.535105194992312
VAdjMat,4.906890595608519
VE1_DzZ,3.823377333864258
VE1_Dzi,3.809586883844906
VE1_Dzm,3.823524155171995
VE1_Dzp,3.776070016085065
VE1_Dzv,3.7976632687224603
VE2_DzZ,0.2548918222576172
VE2_Dzi,0.25397245892299375
VE2_Dzm,0.2549016103447997
VE2_Dzp,0.2517380010723377
VE2_Dzv,0.25317755124816405
VE3_DzZ,1.746599258936453
VE3_Dzi,1.7429858619308451
VE3_Dzm,1.74663765914547
VE3_Dzp,1.7341488986149198
VE3_Dzv,1.7398510564103844
VR1_DzZ,62.46142960417723
VR1_Dzi,63.63633664377416
VR1_Dzm,62.437162273873426
VR1_Dzp,64.661341834891
VR1_Dzv,63.97952294801371
VR2_DzZ,4.164095306945149
VR2_Dzi,4.2424224429182775
VR2_Dzm,4.162477484924895
VR2_Dzp,4.310756122326067
VR2_Dzv,4.265301529867581
VR3_DzZ,4.540014348016521
VR3_Dzi,4.558649746183845
VR3_Dzm,4.539625755475256
VR3_Dzp,4.5746286323536145
VR3_Dzv,4.564028186334369
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.024056261216234408
Xch-7dv,0.08655092601376965
Xpc-4dv,1.5392503195696696
Xpc-5dv,1.1739904498996867
Xpc-6dv,1.3451361411702547
Zagreb1,70.0
Zagreb2,78.0
fragCpx,15.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,1
nBondsM,7
nBondsO,15
nBondsS,18
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.540652
AATS1are,6.664960000000001
AATS2are,6.642297500000001
AATS3are,6.806072727272729
AATS4are,6.470691111111112
AATS5are,6.279972727272726
AATS6are,6.509003333333333
AATS7are,6.057393333333333
AATS8are,5.653961538461538
AATSC0dv,4.4194765432098775
AATSC0pe,0.15305855999999995
AATSC0se,0.11268923839999995
AATSC1dv,1.4891851851851854
AATSC1pe,0.009307200000000007
AATSC1se,0.0032560000000000037
AATSC2dv,-0.1811857338820302
AATSC2pe,0.008943339999999992
AATSC2se,0.00034353760000002
AATSC3dv,-1.031076493328345
AATSC3pe,-0.025533105454545426
AATSC3se,-0.011290659309090834
AATSC4dv,-0.6576146319158664
AATSC4pe,-0.03979073777777776
AATSC4se,-0.026835695288888864
AATSC5dv,0.030857663050255644
AATSC5pe,-0.02043101454545457
AATSC5se,-0.023277387490909098
AATSC6dv,-0.8412854138088706
AATSC6pe,-0.0019761599999999777
AATSC6se,0.004370422933333359
AATSC7dv,-0.7294335619570185
AATSC7pe,0.052583839999999986
AATSC7se,0.045668430933333254
AATSC8dv,0.2813908198797087
AATSC8pe,0.03481543999999996
AATSC8se,0.020806241599999883
AETA_eta,0.6779377486331731
ATSC0are,3.6961359999999988
ATSC1are,0.3058479999999986
ATSC2are,0.45262639999999826
ATSC3are,-0.9077313600000019
ATSC4are,-1.7643808
ATSC5are,-1.1488273599999992
ATSC6are,-0.4230032000000004
ATSC7are,1.0473928000000017
ATSC8are,0.9585705600000025
BCUTZ-1h,35.00041782106473
BCUTZ-1l,5.699436002301408
BCUTc-1h,0.4457267659022645
BCUTc-1l,-0.3763670508416326
BCUTd-1h,3.1778427223953476
BCUTd-1l,0.9778279084884152
BCUTi-1h,14.553074206263576
BCUTi-1l,10.957424327199957
BCUTm-1h,79.9041784405378
BCUTm-1l,11.711155820025745
BCUTp-1h,3.058978663710371
BCUTp-1l,0.7465787553559099
BCUTs-1h,7.008268854961273
BCUTs-1l,1.0432784159980417
BCUTv-1h,26.52389094892227
BCUTv-1l,14.696785899472644
BalabanJ,2.3295594639015484
Diameter,9
ETA_beta,18.5
GATS1are,0.6776244164175775
GATS2are,0.9527409164597839
GATS3are,1.2400296368472865
GATS4are,1.2857679840063603
GATS5are,1.3603321758919928
GATS6are,1.1901618338719135
GATS7are,0.5718728964518619
GATS8are,0.35398297864830475
HybRatio,0.2222222222222222
Lipinski,True
LogEE_Dt,76.02904609124727
MATS1are,0.08274803740987852
MATS2are,0.07653709170874638
MATS3are,-0.13953936071222914
MATS4are,-0.2651989958041468
MATS5are,-0.1766014070320513
MATS6are,-0.09537058881671753
MATS7are,0.2361458921785711
MATS8are,0.2493691957055867
NsssssAs,0
RotRatio,0.13333333333333333
SM1_Dzpe,1.171361769714806
SM1_Dzse,1.1342398028156846
SMR_VSA1,9.632125767808455
SMR_VSA2,0.0
SMR_VSA3,5.063217724965349
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,19.474258127961054
SMR_VSA7,27.69445403495857
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,77.20731735320624
SpAD_Dzi,79.0861132511074
SpAD_Dzm,77.18049210459907
SpAD_Dzp,142.12309774487952
SpAD_Dzv,117.59216807550456
SpAbs_Dt,152.05809218249448
SpDiam_A,4.591426554037777
SpDiam_D,82.3241095505084
SpMAD_Dt,10.137206145499636
SpMax_Dt,76.02904609124727
SsssssAs,0
VE1_Dzpe,3.8142006907823873
VE1_Dzse,3.8143967897170263
VE2_Dzpe,0.25428004605215915
VE2_Dzse,0.2542931193144684
VE3_Dzpe,1.7441962334044956
VE3_Dzse,1.7442476449346447
VMcGowan,171.04999999999978
VR1_Dzpe,63.31551272425425
VR1_Dzse,63.29420446004001
VR2_Dzpe,4.221034181616949
VR2_Dzse,4.2196136306693335
VR3_Dzpe,4.5535954739682225
VR3_Dzse,4.553258876353295
mZagreb1,6.805555555555555
mZagreb2,3.4722222222222223
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,4
nBondsKS,21
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14784543999999994
AATSC1are,0.012233919999999945
AATSC2are,0.011315659999999957
AATSC3are,-0.020630258181818226
AATSC4are,-0.039208462222222226
AATSC5are,-0.026109712727272708
AATSC6are,-0.01410010666666668
AATSC7are,0.03491309333333339
AATSC8are,0.03686809846153856
AETA_beta,1.2333333333333334
BCUTdv-1h,6.02250604086289
BCUTdv-1l,0.2560133057610927
BCUTpe-1h,3.4925769896770147
BCUTpe-1l,2.243737848668242
BCUTse-1h,3.7045947949401827
BCUTse-1l,2.4401121737141604
ETA_alpha,8.014285714285714
ETA_dBeta,-0.5
ETA_eta_B,0.373301004514337
ETA_eta_F,11.830430059544865
ETA_eta_L,3.1676900699356456
ETA_eta_R,21.99949628904246
ETA_psi_1,0.5899053627760252
LabuteASA,101.23584497804985
LogEE_DzZ,38.59932277366845
LogEE_Dzi,39.60807532168217
LogEE_Dzm,38.54555457249647
LogEE_Dzp,70.55863923353576
LogEE_Dzv,58.570224892505706
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.8375885837366335
PEOE_VSA3,9.85775490903717
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,11.600939890232516
PEOE_VSA7,34.12904510333418
PEOE_VSA8,17.207777773193165
PEOE_VSA9,12.13243085501886
SM1_Dzare,1.1469630910420676
SpAD_Dzpe,80.6198076772299
SpAD_Dzse,81.72391981703174
SpAbs_DzZ,75.54899802547519
SpAbs_Dzi,78.24087020143737
SpAbs_Dzm,75.49793327721238
SpAbs_Dzp,143.63182666159156
SpAbs_Dzv,118.26974551124434
SpDiam_Dt,110.05809030120102
SpMAD_DzZ,5.147154490213749
SpMAD_Dzi,5.272407550073827
SpMAD_Dzm,5.145366140306605
SpMAD_Dzp,9.474873182991967
SpMAD_Dzv,7.839477871700304
SpMax_DzZ,38.59932277366845
SpMax_Dzi,39.60807532168217
SpMax_Dzm,38.54555457249647
SpMax_Dzp,70.55863923353576
SpMax_Dzv,58.570224892505706
VE1_Dzare,3.813247542755566
VE2_Dzare,0.25421650285037106
VE3_Dzare,1.7439463076094985
VR1_Dzare,63.3921290340822
VR2_Dzare,4.22614193560548
VR3_Dzare,4.5548048141169675
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5342857142857143
AETA_dBeta,-0.03333333333333333
AETA_eta_B,0.024886733634289133
AETA_eta_F,0.788695337302991
AETA_eta_L,0.2111793379957097
AETA_eta_R,1.466633085936164
BCUTare-1h,3.547029831434432
BCUTare-1l,2.1919737980324476
ETA_beta_s,9.5
ETA_dPsi_A,0.12409463722397474
ETA_dPsi_B,0.0
ETA_eta_BR,0.459301004514337
ETA_eta_FL,3.8732224879231123
ETA_eta_RL,7.040912557858758
LogEE_Dzpe,40.38799462326261
LogEE_Dzse,40.93757589537025
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,25.251801761258143
SlogP_VSA3,4.8375885837366335
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,22.671820721217244
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,79.56679493155147
SpAbs_Dzpe,79.60462747681038
SpAbs_Dzse,80.7409119879248
SpDiam_DzZ,60.14719724152643
SpDiam_Dzi,60.067348971280694
SpDiam_Dzm,60.09591625110222
SpDiam_Dzp,109.87873909368828
SpDiam_Dzv,90.76588467687435
SpMAD_Dzpe,5.37465384514866
SpMAD_Dzse,5.448261321135449
SpMax_Dzpe,40.38799462326261
SpMax_Dzse,40.93757589537025
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,15
AETA_beta_s,0.6333333333333333
AETA_eta_BR,0.030620066967622466
AETA_eta_FL,0.2582148325282075
AETA_eta_RL,0.4693941705239172
DetourIndex,556
EState_VSA1,0.0
EState_VSA2,6.031114512338072
EState_VSA3,10.710019588424888
EState_VSA4,9.535937240797763
EState_VSA5,14.157469523954724
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,21.24673250195568
EState_VSA9,16.43852847396915
ETA_beta_ns,9.0
ETA_shape_p,0.42186571598336303
ETA_shape_x,0.0
ETA_shape_y,0.2994652406417112
GhoseFilter,True
LogEE_Dzare,39.859861671845216
SlogP_VSA10,10.481923458755384
SlogP_VSA11,0.0
SpAbs_Dzare,78.57276025264835
SpDiam_Dzpe,61.81169884615022
SpDiam_Dzse,62.74330609859304
SpMAD_Dzare,5.3044529954367645
SpMax_Dzare,39.859861671845216
TopoPSA(NO),41.57
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.7798720028134714
VSA_EState9,28.621787402718287
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.03428571428571428
ETA_dAlpha_B,0.0
FilterItLogS,-3.2553959191709056
SpDiam_Dzare,60.841981413158166
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6634285714285717
ETA_epsilon_2,0.9057142857142857
ETA_epsilon_3,0.43333333333333374
ETA_epsilon_4,0.593087557603687
ETA_epsilon_5,0.8678571428571429
AETA_beta_ns_d,0.1
ETA_dEpsilon_A,0.23009523809523796
ETA_dEpsilon_B,0.07034101382488467
ETA_dEpsilon_C,-0.1597542242703533
ETA_dEpsilon_D,0.03785714285714281
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.4
MDEDescriptor,"0.33333333333333337,1.0357047079722488,1.6663363434696417,0.0,1.6509636244473134,6.447419590941252,0.0,2.406851949670727,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.0"
APolDescriptor,31.54193
BCUTDescriptor,"11.850000000000001,78.91833731995128,-0.29324849118574514,0.3022309945264713,4.657441737742733,10.630176845223966"
BPolDescriptor,16.83607
TPSADescriptor,41.57
ALOGPDescriptor,"2.896699999999999,8.390870889999995,60.63170000000001"
XLogPDescriptor,2.387
VAdjMaDescriptor,4.906890595608519
WeightDescriptor,291.96141742000003
ChiPathDescriptor,"11.422285251880869,7.04091255785876,6.232164020999807,5.027253065267058,3.0335904639463807,2.168812571749369,1.3324085070429943,0.7858171124802384,10.593615415148177,5.252728102069179,4.000619815888866,2.963220340684221,1.2861638309643146,0.8768554005658321,0.4374854566995733,0.22499458159743776"
ChiChainDescriptor,"0.0,0.0,0.0,0.06804138174397717,0.18419528592042317,0.0,0.0,0.0,0.024056261216234408,0.08655092601376965"
AtomCountDescriptor,25
BondCountDescriptor,15
SmallRingDescriptor,"1,1,1,1,0,0,0,1,0,0,0"
ChiClusterDescriptor,"1.146933186813995,0.0,0.3333333333333333,0.0,0.6674007451435395,0.0,0.20421077205202084,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,0,0,0,0,0"
ZagrebIndexDescriptor,70.0
LargestChainDescriptor,10
MannholdLogPDescriptor,1.79
WeightedPathDescriptor,"29.062878955482297,1.9375252636988198,16.29530270076293,5.180174913026957,6.091650488523703"
FractionalPSADescriptor,0.14238182691173754
WienerNumbersDescriptor,"394.0,20.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.6640499899797434,2.799421857178826,3.4239197872865934,1.5392503195696694,1.173990449899687,1.3331080105621376"
FractionalCSP3Descriptor,0.2222222222222222
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.066666666666666,5.915,3.8109640831758034"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,415.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.2222222222222222
AutocorrelationDescriptorMass,"68.23993937279903,24.486819384636213,37.838525450381546,56.50290662067675,26.039843332439922"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.3732418732330519,-0.20424523393394992,-0.0333769908852134,0.1284652047294894,-0.06521019419679473"
EccentricConnectivityIndexDescriptor,204
AutocorrelationDescriptorPolarizability,"950.8548748116493,1049.9611420654676,1344.441761416428,1217.5208752345357,817.0338616622312"
