DLiP-ID,C000GE
AATSC4Z,-2.3725138497865768
AATSC4c,0.0006145212761409987
AATSC4d,-0.0205249296158387
AATSC4i,-0.3003478938317998
AATSC4m,-10.763709597067702
AATSC4p,-0.06906112064082089
AATSC4s,-0.12177811420966349
AATSC4v,-6.803225981091453
AATSC5Z,0.6174586776859506
AATSC5c,2.6878758785883273e-05
AATSC5d,-0.0006198347107438006
AATSC5i,0.06344820728724446
AATSC5m,2.8555647298553692
AATSC5p,0.042114896658028714
AATSC5s,-0.3305200973327552
AATSC5v,3.638762374347359
AATSC6Z,-2.986675050904299
AATSC6c,0.0021690884223282453
AATSC6d,-0.05473709426278595
AATSC6i,0.32093852480731627
AATSC6m,-12.894333265203919
AATSC6p,0.008265300778344227
AATSC6s,-0.13532721428102457
AATSC6v,2.3182273842801813
AATSC7Z,-1.9801245489465722
AATSC7c,-0.0067432343283451235
AATSC7d,-0.09463391921778606
AATSC7i,-0.05826571573820943
AATSC7m,-8.742886299594051
AATSC7p,-0.056535069174470605
AATSC7s,-0.4593818580923879
AATSC7v,-3.5353885160679925
AATSC8Z,-1.554527488321955
AATSC8c,0.008828738779251818
AATSC8d,0.016409150796502587
AATSC8i,0.15502179686856965
AATSC8m,-7.563910125546473
AATSC8p,-0.01853802644538305
AATSC8s,0.5557071057035771
AATSC8v,-10.42259513016412
ATS0are,287.4805999999999
ATS1are,301.1077
ATS2are,492.7302
ATS3are,596.0223000000002
ATS4are,597.0608000000001
ATS5are,534.5878999999999
ATS6are,447.8118999999999
ATS7are,454.29290000000003
ATS8are,446.4276
ATSC0dv,182.16273849607182
ATSC0pe,5.909879545454542
ATSC0se,4.1739009772727265
ATSC1dv,12.195184164881134
ATSC1pe,-0.22370816115702563
ATSC1se,0.11777909194214864
ATSC2dv,40.824737271706965
ATSC2pe,3.520366683884298
ATSC2se,2.618062629648758
ATSC3dv,-1.0285940210182718
ATSC3pe,-1.7965840392561994
ATSC3se,-1.7258649746900818
ATSC4dv,-42.96339659218448
ATSC4pe,-1.7681076962809936
ATSC4se,-1.3712129075413202
ATSC5dv,-34.661769207223756
ATSC5pe,-2.0031719008264486
ATSC5se,-1.5054027086776827
ATSC6dv,5.68699622487501
ATSC6pe,-0.9759474690082657
ATSC6se,-0.9136126689049577
ATSC7dv,-72.50334149576574
ATSC7pe,-1.2143488119834707
ATSC7se,-0.5081908269628093
ATSC8dv,-26.727145189266402
ATSC8pe,1.5603502582644642
ATSC8se,1.9014060129132226
AXp-0dv,0.6081594342466401
AXp-1dv,0.36070562583001897
AXp-2dv,0.20836451940032555
AXp-3dv,0.12469182760546854
AXp-4dv,0.06870866939144105
AXp-5dv,0.04067780515330529
AXp-6dv,0.02579368013743446
AXp-7dv,0.01434298716083105
BertzCT,1066.9321278898722
ECIndex,805
ETA_eta,20.219969301642767
GATS1dv,0.6715083814596119
GATS1pe,0.6522811896960711
GATS1se,0.5954736719528901
GATS2dv,0.7329678120270025
GATS2pe,0.44150476840206326
GATS2se,0.4332180047344671
GATS3dv,0.9519349399660845
GATS3pe,1.093051406691707
GATS3se,1.1423032317321984
GATS4dv,1.1657562249588471
GATS4pe,1.253854416902272
GATS4se,1.2764794764123135
GATS5dv,1.2409886049276988
GATS5pe,1.4239856642209678
GATS5se,1.4506679127558906
GATS6dv,0.9652860391691073
GATS6pe,1.102944694510476
GATS6se,1.1301136645718017
GATS7dv,1.2476600377462392
GATS7pe,1.1170123519322075
GATS7se,1.0906729624037543
GATS8dv,1.0736193881285803
GATS8pe,0.873114242060771
GATS8se,0.7883494231064091
LogEE_A,4.250636314375019
LogEE_D,183.16640276373099
MATS1dv,0.06403592119175122
MATS1pe,-0.03620745866676238
MATS1se,0.026991119931005062
MATS2dv,0.13147865875573245
MATS2pe,0.3494625858266867
MATS2se,0.36798431118128694
MATS3dv,-0.002671493839068173
MATS3pe,-0.14382640851104622
MATS3se,-0.19562952548262005
MATS4dv,-0.11403819799637605
MATS4pe,-0.14465763797872191
MATS4se,-0.15884517788440838
MATS5dv,-0.10465352695817187
MATS5pe,-0.18642419646301084
MATS5se,-0.19836874288132522
MATS6dv,0.01990797007245974
MATS6pe,-0.10530558343598567
MATS6se,-0.13958011681174382
MATS7dv,-0.2466566358293191
MATS7pe,-0.12733833025762434
MATS7se,-0.075453433631073
MATS8dv,-0.09356137853984527
MATS8pe,0.16836315429764043
MATS8se,0.29049342508251585
MAXaaCH,1.667339373153004
MAXaasC,0.7397663934854989
MAXdssC,-0.4611022617931331
MAXsCH3,1.910321420680758
MAXssNH,2.6498481495337245
MDEC-12,1.0293572392897479
MDEC-13,0.9095362382378641
MDEC-22,7.397813257470419
MDEC-23,14.473880769105936
MDEC-33,3.764328681787401
MDEN-22,2.158167923982477
MDEO-11,0.5952753944880748
MINaaCH,1.3908773944609985
MINaasC,0.04574803686906881
MINdssC,-0.4611022617931331
MINsCH3,1.910321420680758
MINssNH,2.393366678334523
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.3613445378151265
SM1_Dzi,1.6035104069789976
SM1_Dzm,3.3721998018507517
SM1_Dzp,-4.755571067729141
SM1_Dzv,-2.395160195310676
SddssSe,0
SpAD_Dt,490.95997191706306
SpAbs_A,35.36051127708376
SpAbs_D,366.332805527462
SpMAD_A,1.2628754027529914
SpMAD_D,13.083314483123642
SpMax_A,2.3939103826007253
SpMax_D,183.16640276373099
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,149.70000000000002
TpiPC10,8.139686698165429
VAdjMat,5.906890595608519
VE1_DzZ,5.199960146840727
VE1_Dzi,5.199014515409668
VE1_Dzm,5.200090919092486
VE1_Dzp,5.210087116869023
VE1_Dzv,5.207427399135639
VE2_DzZ,0.18571286238716883
VE2_Dzi,0.18567908983605957
VE2_Dzm,0.18571753282473163
VE2_Dzp,0.18607453988817937
VE2_Dzv,0.18597954996912996
VE3_DzZ,2.67827037867008
VE3_Dzi,2.6780885085406916
VE3_Dzm,2.6782955270565516
VE3_Dzp,2.680215993894742
VE3_Dzv,2.6797053696403506
VR1_DzZ,169.17661547182308
VR1_Dzi,169.64695882610238
VR1_Dzm,169.1631346214824
VR1_Dzp,168.9199660564137
VR1_Dzv,169.09984930996293
VR2_DzZ,6.042021981136538
VR2_Dzi,6.058819958075085
VR2_Dzm,6.041540522195801
VR2_Dzp,6.032855930586203
VR2_Dzv,6.039280332498676
VR3_DzZ,6.160562648370587
VR3_Dzi,6.1633389820856905
VR3_Dzm,6.160482960126187
VR3_Dzp,6.159044446302136
VR3_Dzv,6.160108781955568
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06123724356957946
Xch-6dv,0.12947544752956722
Xch-7dv,0.1957474133510349
Xpc-4dv,2.3065046033000955
Xpc-5dv,2.7541545209815506
Xpc-6dv,3.0905028786830107
Zagreb1,144.0
Zagreb2,164.0
fragCpx,144.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,30
nBondsS,26
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,11
naHRing,1
AATS0are,6.533649999999998
AATS1are,6.545819565217392
AATS2are,6.569736000000001
AATS3are,6.408841935483873
AATS4are,6.561107692307694
AATS5are,6.682348749999998
AATS6are,6.490027536231883
AATS7are,6.398491549295775
AATS8are,6.469965217391304
AATSC0dv,4.140062238547087
AATSC0pe,0.13431544421487596
AATSC0se,0.09486138584710742
AATSC1dv,0.2651126992365464
AATSC1pe,-0.004863220894717949
AATSC1se,0.0025604150422206227
AATSC2dv,0.5443298302894262
AATSC2pe,0.04693822245179064
AATSC2se,0.034907501728650106
AATSC3dv,-0.011060150763637332
AATSC3pe,-0.01931810794899139
AATSC3se,-0.018557687899893354
AATSC4dv,-0.47212523727675254
AATSC4pe,-0.019429754904186743
AATSC4se,-0.015068273709245277
AATSC5dv,-0.43327211509029695
AATSC5pe,-0.02503964876033061
AATSC5se,-0.018817533858471035
AATSC6dv,0.08242023514311608
AATSC6pe,-0.014144166217511097
AATSC6se,-0.013240763317463156
AATSC7dv,-1.0211738238840244
AATSC7pe,-0.01710350439413339
AATSC7se,-0.007157617281166328
AATSC8dv,-0.3873499302792232
AATSC8pe,0.022613771858905278
AATSC8se,0.02755660888280033
AETA_eta,0.722141760772956
ATSC0are,6.144518181818181
ATSC1are,-0.4643690082644633
ATSC2are,4.040189462809917
ATSC3are,-1.7645770661157019
ATSC4are,-1.8317807851239665
ATSC5are,-2.4415921487603307
ATSC6are,-0.7026762396694213
ATSC7are,-1.7639088842975201
ATSC8are,2.4645692148760325
BCUTZ-1h,17.001105506619975
BCUTZ-1l,5.6994729428463335
BCUTc-1h,0.46425501694404747
BCUTc-1l,-0.35953477383137505
BCUTd-1h,4.043820974731297
BCUTd-1l,0.9714161333659042
BCUTi-1h,14.690977686088132
BCUTi-1l,10.311957920420035
BCUTm-1h,35.45051810090848
BCUTm-1l,11.711175107636224
BCUTp-1h,2.954867649878236
BCUTp-1l,0.750848995929696
BCUTs-1h,7.014576757000286
BCUTs-1l,0.2989357729207258
BCUTv-1h,24.442609506028823
BCUTv-1l,14.701057108079574
BalabanJ,1.360778212656989
Diameter,18
ETA_beta,40.25
GATS1are,0.7210180789702263
GATS2are,0.43571618160755254
GATS3are,1.0916032157409743
GATS4are,1.2958842061035145
GATS5are,1.5406815221106172
GATS6are,1.1044585989036617
GATS7are,1.1948283248508131
GATS8are,0.8168160880700176
HybRatio,0.11764705882352941
Lipinski,True
LogEE_Dt,245.47998595853156
MATS1are,-0.07228867068824685
MATS2are,0.385749446044787
MATS3are,-0.135869671304661
MATS4are,-0.14414412612806746
MATS5are,-0.21854857322935306
MATS6are,-0.07292409037626069
MATS7are,-0.1779027419524939
MATS8are,0.255774221494558
MAXddssS,-3.788991858725875
MAXssCH2,0.6784180350861275
MINddssS,-3.788991858725875
MINssCH2,0.6784180350861275
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,1.7983776319662867
SM1_Dzse,1.7992957471983528
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,10.197363616602075
SMR_VSA4,0.0
SMR_VSA5,18.24004229813441
SMR_VSA6,15.355672072464749
SMR_VSA7,58.561193558286966
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,239.01461835531012
SpAD_Dzi,275.00239103386946
SpAD_Dzm,238.97158229636128
SpAD_Dzp,353.8803228614474
SpAD_Dzv,345.10286788792894
SpAbs_Dt,490.95997191706294
SpDiam_A,4.765104603981115
SpDiam_D,284.1607135496812
SpMAD_Dt,17.534284711323682
SpMax_Dt,245.47998595853156
SsssssAs,0
VE1_Dzpe,5.200049988043639
VE1_Dzse,5.200459296553306
VE2_Dzpe,0.18571607100155854
VE2_Dzse,0.18573068916261806
VE3_Dzpe,2.6782876558076496
VE3_Dzse,2.6783663651282565
VMcGowan,291.5600000000004
VR1_Dzpe,169.42737297937163
VR1_Dzse,169.38385619272984
VR2_Dzpe,6.050977606406129
VR2_Dzse,6.049423435454637
VR3_Dzpe,6.162043774180928
VR3_Dzse,6.161786894932932
mZagreb1,9.590277777777779
mZagreb2,6.125000000000002
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,35
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13964814049586774
AATSC1are,-0.010094978440531812
AATSC2are,0.053869192837465565
AATSC3are,-0.018973946947480665
AATSC4are,-0.020129459177186445
AATSC5are,-0.030519901859504133
AATSC6are,-0.01018371361839741
AATSC7are,-0.024843787102781973
AATSC8are,0.03571839441849323
AETA_beta,1.4375
BCUTdv-1h,6.022506797250276
BCUTdv-1l,0.64413768454252
BCUTpe-1h,3.5369492216689777
BCUTpe-1l,2.2416714486294493
BCUTse-1h,3.768262489267973
BCUTse-1l,2.4406934781491976
ETA_alpha,13.88095238095238
ETA_dBeta,4.75
ETA_eta_B,0.5617084892696731
ETA_eta_F,30.061451315703902
ETA_eta_L,5.737966064942864
ETA_eta_R,50.28142061734667
ETA_psi_1,0.5526066350710902
LabuteASA,170.56368144568876
LogEE_DzZ,119.13971451567731
LogEE_Dzi,137.5584637457554
LogEE_Dzm,119.11868939237041
LogEE_Dzp,175.75397739584153
LogEE_Dzv,172.1237267662304
PEOE_VSA1,10.633577208012662
PEOE_VSA2,4.722094864452088
PEOE_VSA3,13.212334168400758
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,29.861462967857875
PEOE_VSA7,54.95175817061889
PEOE_VSA8,16.39740586310845
PEOE_VSA9,4.895483475517775
SM1_Dzare,1.8529090653405784
SpAD_Dzpe,277.79634973495354
SpAD_Dzse,276.9932370834679
SpAbs_DzZ,236.52050303320556
SpAbs_Dzi,273.51341708453197
SpAbs_Dzm,236.46928008752627
SpAbs_Dzp,356.317476017966
SpAbs_Dzv,346.6426137277715
SpDiam_Dt,355.24029289815144
SpMAD_DzZ,8.536236369832505
SpMAD_Dzi,9.821513965495338
SpMAD_Dzm,8.534699367727189
SpMAD_Dzp,12.638582959337407
SpMAD_Dzv,12.325102424568891
SpMax_DzZ,119.13971451567731
SpMax_Dzi,137.5584637457554
SpMax_Dzm,119.11868939237041
SpMax_Dzp,175.75397739584153
SpMax_Dzv,172.1237267662304
VE1_Dzare,5.198801819066434
VE2_Dzare,0.18567149353808693
VE3_Dzare,2.678047596807608
VR1_Dzare,169.5280939159492
VR2_Dzare,6.054574782712471
VR3_Dzare,6.162638076084153
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49574829931972786
AETA_dBeta,0.16964285714285715
AETA_eta_B,0.020061017473916896
AETA_eta_F,1.0736232612751393
AETA_eta_L,0.20492735946224513
AETA_eta_R,1.7957650220480954
BCUTare-1h,3.580926633992047
BCUTare-1l,2.18795135402135
ETA_beta_s,17.75
ETA_dPsi_A,0.16139336492890977
ETA_dPsi_B,0.0
ETA_eta_BR,0.8197084892696731
ETA_eta_FL,7.614539008160559
ETA_eta_RL,13.352505073103423
LogEE_Dzpe,138.96240264004697
LogEE_Dzse,138.5608791041339
PEOE_VSA10,5.007623696852765
PEOE_VSA11,0.0
PEOE_VSA12,5.131558479839333
PEOE_VSA13,10.023291153407584
SlogP_VSA1,15.355672072464749
SlogP_VSA2,24.646275113269084
SlogP_VSA3,16.444112776333593
SlogP_VSA4,0.0
SlogP_VSA5,11.931360896543389
SlogP_VSA6,53.42642002321065
SlogP_VSA7,5.022633313741326
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,276.6792014466339
SpAbs_Dzpe,276.1264276481276
SpAbs_Dzse,275.32246246106945
SpDiam_DzZ,188.42496888157268
SpDiam_Dzi,214.63171915491841
SpDiam_Dzm,188.40892829532686
SpDiam_Dzp,278.7113149049685
SpDiam_Dzv,270.5541984097076
SpMAD_Dzpe,9.921298204819768
SpMAD_Dzse,9.892615610123853
SpMax_Dzpe,138.96240264004697
SpMax_Dzse,138.5608791041339
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6339285714285714
AETA_eta_BR,0.029275303188202612
AETA_eta_FL,0.27194782172001997
AETA_eta_RL,0.4768751811822651
DetourIndex,3314
EState_VSA1,16.054405665745655
EState_VSA2,10.027041955357108
EState_VSA3,22.81822748603446
EState_VSA4,5.007623696852765
EState_VSA5,35.60225415178118
EState_VSA6,24.26546827384644
EState_VSA7,6.923737199690624
EState_VSA8,25.553035689066824
EState_VSA9,11.600939890232516
ETA_beta_ns,22.5
ETA_shape_p,0.1595197255574614
ETA_shape_x,0.06003430531732419
ETA_shape_y,0.2521440823327616
GhoseFilter,True
LogEE_Dzare,138.4057760470791
SlogP_VSA10,21.300868213278278
SlogP_VSA11,0.0
SpAbs_Dzare,274.95864302881773
SpDiam_Dzpe,217.2635131875105
SpDiam_Dzse,216.77671953709256
SpMAD_Dzare,9.881400051665496
SpMax_Dzare,138.4057760470791
TopoPSA(NO),113.08000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,24.837297350363038
VSA_EState9,44.49787218147718
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8035714285714286
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.004251700680272157
FilterItLogS,-6.069497427780595
SpDiam_Dzare,216.22920644667764
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.679978354978355
ETA_epsilon_2,0.8971088435374146
ETA_epsilon_3,0.43999999999999984
ETA_epsilon_4,0.5985544217687073
ETA_epsilon_5,0.8393241167434714
AETA_beta_ns_d,0.07142857142857142
ETA_dEpsilon_A,0.23997835497835518
ETA_dEpsilon_B,0.08142393320964769
ETA_dEpsilon_C,-0.1585544217687075
ETA_dEpsilon_D,0.0577847267939432
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7857142857142857
MDEDescriptor,"0.0,1.0293572392897479,0.9095362382378641,0.0,7.397813257470419,14.473880769105936,0.0,3.764328681787401,0.0,0.0,0.5952753944880748,0.0,0.0,0.0,0.0,0.0,2.158167923982477,0.0,0.0"
APolDescriptor,56.47468799999997
BCUTDescriptor,"11.99794915736906,34.96885449156236,-0.2609818656008758,0.28084592281304754,5.01057010190306,11.860628190879686"
BPolDescriptor,30.925311999999995
TPSADescriptor,149.70000000000002
ALOGPDescriptor,"3.3811000000000013,11.431837210000008,106.86049999999997"
XLogPDescriptor,3.5600000000000005
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,437.03830918000006
ChiPathDescriptor,"20.148053602125593,13.352505073103423,12.56618022968009,9.600712788254974,7.624120121446386,5.619072528706953,3.6454872707766306,2.5656745009518565,16.415709348876437,9.70810175753499,7.488720246273495,5.10679976081,3.2701287938687535,2.075921123350788,1.1409683928743068,0.6292496313809796"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.3333333333333333,0.42677669529663687,0.0,0.0,0.061237243569579464,0.12947544752956722,0.15996473863066796"
AtomCountDescriptor,44
BondCountDescriptor,30
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.5886612330667083,0.20412414523193154,0.348461712529338,0.10206207261596577,1.066178381452604,0.025499585890087693,0.05864037331538409,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,0,1,1,0,0"
ZagrebIndexDescriptor,144.0
LargestChainDescriptor,19
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"56.404426554471186,2.014443805516828,31.779813201211237,7.535411918752683,15.19230871915722"
FractionalPSADescriptor,0.34253290124812397
WienerNumbersDescriptor,"2468.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.405484083944211,6.40415138336923,7.6797886310118875,1.6787661792707596,1.911296663379646,1.882906085654612"
FractionalCSP3Descriptor,0.11764705882352941
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,25
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.68,10.346938775510203,6.76"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1360.11
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.11764705882352941
AutocorrelationDescriptorMass,"52.091764597754036,46.04272623809585,64.6249633562236,60.99882258532915,55.77904070360231"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.48874764004204607,-0.30444947173050074,0.17643044007492292,-0.1324916574585137,0.021031995736684704"
EccentricConnectivityIndexDescriptor,805
AutocorrelationDescriptorPolarizability,"2194.3900772463626,2516.8616987023925,3426.4205438282497,3113.4096352037354,2773.4369346447174"
