DLiP-ID,T001OT
AATSC4m,-4.122591146330874
AATSC4p,-0.05496490178950563
AATSC4s,-0.29958433985177635
AATSC4v,-5.9229092022332255
AATSC5Z,-0.7813775510204082
AATSC5c,0.0017027740793484846
AATSC5d,0.02723214285714285
AATSC5i,0.05814273177904795
AATSC5m,-3.6038825051020424
AATSC5p,0.010497147368752225
AATSC5s,0.15822348132925992
AATSC5v,-1.7882804338608491
AATSC6Z,-0.7359486477517838
AATSC6c,-0.0010997801279606333
AATSC6d,-0.04138926912228306
AATSC6i,0.07380383295893678
AATSC6m,-3.1587880960676973
AATSC6p,0.006373413075304237
AATSC6s,-0.14474637796930556
AATSC6v,1.822315598827714
AATSC7Z,-1.0200330132052824
AATSC7c,-0.0007250552841191421
AATSC7d,-0.02669192677070828
AATSC7i,-0.10349368092167464
AATSC7m,-4.714735986794718
AATSC7p,-0.02534122312132891
AATSC7s,-0.07389936266430439
AATSC7v,-4.823801713094151
AATSC8Z,0.039603036336485965
AATSC8c,0.0024200585515757192
AATSC8d,0.04107298407167745
AATSC8i,-0.034627445311844085
AATSC8m,0.2813423580554186
AATSC8p,0.00202263569306135
AATSC8s,-0.05090786844039781
AATSC8v,1.0128460542069697
ATS0are,344.8085000000001
ATS1are,363.2708
ATS2are,655.1380000000001
ATS3are,837.203
ATS4are,873.8030000000001
ATS5are,882.5769999999998
ATS6are,743.8200000000002
ATS7are,712.9330000000001
ATS8are,727.826
ATSC0dv,221.57936507936506
ATSC0pe,7.150599999999996
ATSC0se,4.988525553571426
ATSC1dv,26.53089569160999
ATSC1pe,0.3089000000000022
ATSC1se,0.4162139623724481
ATSC2dv,23.078798185941054
ATSC2pe,1.884400000000003
ATSC2se,1.5722014183673452
ATSC3dv,-52.91142290249432
ATSC3pe,-0.765699999999998
ATSC3se,-0.6475584971301025
ATSC4dv,-59.53217120181405
ATSC4pe,-1.8285999999999976
ATSC4se,-1.6751654652423487
ATSC5dv,-38.98809523809524
ATSC5pe,-0.46859999999999513
ATSC5se,0.27777765178571123
ATSC6dv,-25.393565759637195
ATSC6pe,-2.0506999999999995
ATSC6se,-1.7014762515943878
ATSC7dv,-15.006944444444446
ATSC7pe,-1.5248999999999997
ATSC7se,-1.1191478727678565
ATSC8dv,23.221513605442166
ATSC8pe,0.1862999999999981
ATSC8se,-0.04410751945152984
AXp-0dv,0.601256899290102
AXp-1dv,0.3688242416652316
AXp-2dv,0.2155050689614031
AXp-3dv,0.13245971837466833
AXp-4dv,0.08249794759569748
AXp-5dv,0.04885375786416756
AXp-6dv,0.032133443579715246
AXp-7dv,0.019873246613728864
BertzCT,896.5596839075397
ECIndex,846
ETA_eta,25.567555136801413
GATS1dv,0.6600127709346373
GATS1pe,0.625935537601378
GATS1se,0.5927399968058152
GATS2dv,0.9442098295343396
GATS2pe,0.8159966135171014
GATS2se,0.801443025897859
GATS3dv,1.1096333684801942
GATS3pe,1.0275695817266932
GATS3se,1.0401432325380622
GATS4dv,1.1921899700221943
GATS4pe,1.2990590186053925
GATS4se,1.3989021055957391
GATS5dv,1.2775350119989972
GATS5pe,1.410293741584123
GATS5se,1.4403407081732509
GATS6dv,1.079759769623915
GATS6pe,1.1907724952980239
GATS6se,1.2225677552034522
GATS7dv,0.9601936695018995
GATS7pe,1.0363900825622674
GATS7se,1.033402792896405
GATS8dv,0.9202230494313254
GATS8pe,0.9753058984873405
GATS8se,0.98300672493417
LogEE_A,4.279956619366858
LogEE_D,192.735232782091
MATS1dv,0.11560660086876945
MATS1pe,0.0417095454733968
MATS1se,0.08055722125863303
MATS2dv,0.05608394614089664
MATS2pe,0.14190094860248442
MATS2se,0.16970344952917207
MATS3dv,-0.09760848837212341
MATS3pe,-0.043770713130907614
MATS3se,-0.053060857610095775
MATS4dv,-0.10670660997785132
MATS4pe,-0.10156525078587852
MATS4se,-0.13336885548597305
MATS5dv,-0.07038217701207064
MATS5pe,-0.026213184907559944
MATS5se,0.022273326962259806
MATS6dv,-0.052176782020694604
MATS6pe,-0.13056974694715487
MATS6se,-0.155287538585392
MATS7dv,-0.03187161178451108
MATS7pe,-0.10035521494699749
MATS7se,-0.105573844781038
MATS8dv,0.047713813217504626
MATS8pe,0.01186187343651178
MATS8se,-0.004025532605769318
MAXaaCH,1.9816622379744673
MAXaasC,1.1340562713780815
MAXdssC,-0.4501225982944945
MAXsCH3,1.625815638472617
MAXsssN,1.3113153840507739
MDEC-12,1.779203926509335
MDEC-13,0.7169241589188284
MDEC-22,21.87008930775605
MDEC-23,16.984963738583936
MDEC-33,1.8938481961021734
MDEO-11,0.814325284978472
MDEO-12,0.9057502562162968
MDEO-22,0.12499999999999997
MINaaCH,1.777895006190799
MINaasC,0.7138971606658958
MINdssC,-0.4501225982944945
MINsCH3,1.625815638472617
MINsssN,1.3113153840507739
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.017857142857143
SM1_Dzi,1.0040200195793616
SM1_Dzm,2.014186776408595
SM1_Dzp,-5.505515208843095
SM1_Dzv,-2.156718143362089
SddssSe,0
SpAD_Dt,566.5507478014504
SpAbs_A,37.1805878318356
SpAbs_D,385.4704655641821
SpMAD_A,1.282089235580538
SpMAD_D,13.292085019454554
SpMax_A,2.441630004248562
SpMax_D,192.735232782091
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,81.28999999999999
TpiPC10,7.464832132263267
VAdjMat,5.954196310386875
VE1_DzZ,5.301450122397695
VE1_Dzi,5.3067123850742135
VE1_Dzm,5.301452728103735
VE1_Dzp,5.308330890277357
VE1_Dzv,5.313159429373689
VE2_DzZ,0.18280862491026534
VE2_Dzi,0.1829900822439384
VE2_Dzm,0.18280871476219776
VE2_Dzp,0.18304589276818473
VE2_Dzv,0.1832123941163341
VE3_DzZ,2.732691128126227
VE3_Dzi,2.7336832439812486
VE3_Dzm,2.732691619634275
VE3_Dzp,2.733988189552115
VE3_Dzv,2.7348973914218417
VR1_DzZ,176.65943761541698
VR1_Dzi,176.65614557204907
VR1_Dzm,176.65908692572435
VR1_Dzp,176.2808362837852
VR1_Dzv,176.05279722308674
VR2_DzZ,6.091704745359206
VR2_Dzi,6.0915912266223815
VR2_Dzm,6.091692652611185
VR2_Dzp,6.078649527027076
VR2_Dzv,6.070786111140922
VR3_DzZ,6.238934534875257
VR3_Dzi,6.238915899731354
VR3_Dzm,6.238932549756062
VR3_Dzp,6.236789121020001
VR3_Dzv,6.235494671266394
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.09128709291752768
Xch-6dv,0.21729973806651032
Xch-7dv,0.31717607938917664
Xpc-4dv,2.573878862454324
Xpc-5dv,3.9171655413520434
Xpc-6dv,4.88287538353955
Zagreb1,146.0
Zagreb2,167.0
fragCpx,149.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,31
nBondsS,43
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.157294642857145
AATS1are,6.2632896551724135
AATS2are,6.299403846153847
AATS3are,6.110970802919708
AATS4are,6.197184397163121
AATS5are,6.304121428571427
AATS6are,6.047317073170733
AATS7are,5.991033613445379
AATS8are,5.917284552845529
AATSC0dv,3.956774376417233
AATSC0pe,0.12768928571428564
AATSC0se,0.08908081345663262
AATSC1dv,0.45742923606224123
AATSC1pe,0.005325862068965554
AATSC1se,0.007176102799524967
AATSC2dv,0.221911521018664
AATSC2pe,0.018119230769230797
AATSC2se,0.015117321330455243
AATSC3dv,-0.3862147657116374
AATSC3pe,-0.005589051094890497
AATSC3se,-0.004726704358613887
AATSC4dv,-0.42221398015470957
AATSC4pe,-0.012968794326241118
AATSC4se,-0.011880606136470557
AATSC5dv,-0.27848639455782315
AATSC5pe,-0.0033471428571428224
AATSC5se,0.0019841260841836515
AATSC6dv,-0.2064517541433918
AATSC6pe,-0.01667235772357723
AATSC6se,-0.013833140256864941
AATSC7dv,-0.12610877684407099
AATSC7pe,-0.012814285714285712
AATSC7se,-0.009404603972839131
AATSC8dv,0.18879279354018022
AATSC8pe,0.001514634146341448
AATSC8se,-0.00035859771911812876
AETA_eta,0.881639832303497
ATSC0are,7.638712499999997
ATSC1are,-0.01302187499999669
ATSC2are,2.342350000000006
ATSC3are,-0.7188859374999963
ATSC4are,-2.262429687499992
ATSC5are,-0.09821874999998834
ATSC6are,-2.2886953124999985
ATSC7are,-1.6082015625000001
ATSC8are,0.1695046874999965
BCUTZ-1h,16.01312290483771
BCUTZ-1l,5.693532790957012
BCUTc-1h,0.45085251602084464
BCUTc-1l,-0.5293853154725779
BCUTd-1h,4.043750914325738
BCUTd-1l,0.9714658424162368
BCUTi-1h,14.542702351328936
BCUTi-1l,10.320173238424497
BCUTm-1h,32.066544166604174
BCUTm-1l,11.70482223020916
BCUTp-1h,2.954415530830393
BCUTp-1l,0.7413803264507285
BCUTs-1h,7.0145763209158325
BCUTs-1l,0.29666717874544696
BCUTv-1h,24.441824843983586
BCUTv-1l,14.69997281279412
BalabanJ,1.3786760258839839
Diameter,18
ETA_beta,34.75
GATS1are,0.6658602029036195
GATS2are,0.8064220825574588
GATS3are,1.0273875189322388
GATS4are,1.337512586509203
GATS5are,1.4280681182482369
GATS6are,1.203358518349468
GATS7are,1.0320561000211452
GATS8are,0.9713960889553668
HybRatio,0.4090909090909091
Lipinski,True
LogEE_Dt,283.2753739007251
MATS1are,-0.0016459376927175904
MATS2are,0.16511491754865606
MATS3are,-0.03846867991580852
MATS4are,-0.11763155567797196
MATS5are,-0.005143209670477236
MATS6are,-0.1364114203736846
MATS7are,-0.09907438397427813
MATS8are,0.010102862996042457
MAXddssS,-3.566822221599162
MAXssCH2,0.7757549823147246
MAXsssCH,-0.717871587620867
MINddssS,-3.566822221599162
MINssCH2,-0.10209362662534538
MINsssCH,-0.717871587620867
NsssssAs,0
RotRatio,0.2903225806451613
SM1_Dzpe,1.466416768665851
SM1_Dzse,1.4540930983663969
SMR_VSA1,22.686060076000857
SMR_VSA2,0.0
SMR_VSA3,4.305215991296234
SMR_VSA4,0.0
SMR_VSA5,37.477980927598786
SMR_VSA6,20.26143591170303
SMR_VSA7,65.72420659954848
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,294.30369111252674
SpAD_Dzi,327.5419691063103
SpAD_Dzm,294.3556814215611
SpAD_Dzp,433.5949567190422
SpAD_Dzv,388.4168272106049
SpAbs_Dt,566.5507478014504
SpDiam_A,4.8133841424129775
SpDiam_D,296.4687124637768
SpMAD_Dt,19.536232682808635
SpMax_Dt,283.2753739007251
SsssssAs,0
VE1_Dzpe,5.307081289396672
VE1_Dzse,5.307106286201814
VE2_Dzpe,0.18300280308264386
VE2_Dzse,0.1830036650414419
VE3_Dzpe,2.733752758112373
VE3_Dzse,2.7337574681865005
VMcGowan,313.8400000000009
VR1_Dzpe,176.50294507829864
VR1_Dzse,176.4730918927533
VR2_Dzpe,6.086308450975815
VR2_Dzse,6.085279030784597
VR3_Dzpe,6.238048299222596
VR3_Dzse,6.237879147878088
mZagreb1,9.229166666666668
mZagreb2,6.51388888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,49
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1364055803571428
AATSC1are,-0.0002245150862068395
AATSC2are,0.022522596153846212
AATSC3are,-0.005247342609489024
AATSC4are,-0.01604560062056732
AATSC5are,-0.0007015624999999167
AATSC6are,-0.01860727896341462
AATSC7are,-0.013514298844537816
AATSC8are,0.001378086890243874
AETA_beta,1.1982758620689655
BCUTdv-1h,6.028716257301386
BCUTdv-1l,0.6405585797487722
BCUTpe-1h,3.5371340810496457
BCUTpe-1l,2.242925803109649
BCUTse-1h,3.7683628789221615
BCUTse-1l,2.438945054693251
ETA_alpha,13.9
ETA_dBeta,-0.75
ETA_eta_B,0.42188183457581196
ETA_eta_F,26.83635619987758
ETA_eta_L,7.29935155208746
ETA_eta_R,52.403911336678995
ETA_psi_1,0.5604838709677422
LabuteASA,172.0413094376738
LogEE_DzZ,146.83187967849977
LogEE_Dzi,163.80560593314067
LogEE_Dzm,146.85745264947835
LogEE_Dzp,215.68029217992904
LogEE_Dzv,193.8365656495503
PEOE_VSA1,9.473725907600098
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,42.46456947923127
PEOE_VSA7,48.942923612021254
PEOE_VSA8,6.544756405912575
PEOE_VSA9,19.469533112537242
SM1_Dzare,1.589649017079999
SpAD_Dzpe,320.3010218944255
SpAD_Dzse,319.4345106472445
SpAbs_DzZ,292.5641590928225
SpAbs_Dzi,326.607191846702
SpAbs_Dzm,292.61931351086395
SpAbs_Dzp,436.8660995687013
SpAbs_Dzv,389.8298494424628
SpDiam_Dt,425.55820864884885
SpMAD_DzZ,10.148403141811267
SpMAD_Dzi,11.294550658838286
SpMAD_Dzm,10.150195911088314
SpMAD_Dzp,14.951550231691112
SpMAD_Dzv,13.39368369691741
SpMax_DzZ,146.83187967849977
SpMax_Dzi,163.80560593314067
SpMax_Dzm,146.85745264947835
SpMax_Dzp,215.68029217992904
SpMax_Dzv,193.8365656495503
VE1_Dzare,5.306718568140335
VE2_Dzare,0.182990295453115
VE3_Dzare,2.733684409121183
VR1_Dzare,176.54047509434875
VR2_Dzare,6.087602589460301
VR3_Dzare,6.238260907723688
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4793103448275862
AETA_dBeta,-0.02586206896551724
AETA_eta_B,0.014547649468131448
AETA_eta_F,0.9253915930992269
AETA_eta_L,0.2517017776581883
AETA_eta_R,1.807031425402724
BCUTare-1h,3.581187978428925
BCUTare-1l,2.1930346016532374
ETA_beta_s,17.75
ETA_dPsi_A,0.15351612903225775
ETA_dPsi_B,0.0
ETA_eta_BR,0.679881834575812
ETA_eta_FL,6.692980175709824
ETA_eta_RL,13.992331727797284
LogEE_Dzpe,160.201077042684
LogEE_Dzse,159.76739646494525
PEOE_VSA10,11.791352662431866
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,44.99559500442801
SlogP_VSA3,31.728366520952253
SlogP_VSA4,0.0
SlogP_VSA5,30.38936785217202
SlogP_VSA6,54.59730361615449
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,318.5702530175123
SpAbs_Dzpe,318.9357373167021
SpAbs_Dzse,318.08069983152416
SpDiam_DzZ,231.72597064922303
SpDiam_Dzi,255.71063874845163
SpDiam_Dzm,231.7714033541305
SpDiam_Dzp,345.24336148467455
SpDiam_Dzv,306.14000242537236
SpMAD_Dzpe,11.044862823945707
SpMAD_Dzse,11.014983125767053
SpMax_Dzpe,160.201077042684
SpMax_Dzse,159.76739646494525
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6120689655172413
AETA_eta_BR,0.02344420119226938
AETA_eta_FL,0.2307924198520629
AETA_eta_RL,0.4824941975102512
DetourIndex,3947
EState_VSA1,22.034437270507393
EState_VSA2,12.359735571259707
EState_VSA3,31.3706727663876
EState_VSA4,17.733784947906912
EState_VSA5,4.305215991296234
EState_VSA6,19.242531678200752
EState_VSA7,42.46456947923127
EState_VSA8,0.0
EState_VSA9,9.473725907600098
ETA_beta_ns,17.0
ETA_shape_p,0.10791366906474818
ETA_shape_x,0.05995203836930456
ETA_shape_y,0.20863309352517984
GhoseFilter,True
LogEE_Dzare,159.33994199210372
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,317.0902349671274
SpDiam_Dzpe,250.0692169471858
SpDiam_Dzse,249.62745440373774
SpMAD_Dzare,10.985181138534907
SpMax_Dzare,159.33994199210372
TopoPSA(NO),72.91
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.89585086114598
VSA_EState9,46.08763802711984
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5862068965517241
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.020689655172413782
FilterItLogS,-5.034477275015285
SpDiam_Dzare,248.5020805700155
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5874999999999998
ETA_epsilon_2,0.8551724137931029
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.5367647058823524
ETA_epsilon_5,0.8551724137931029
AETA_beta_ns_d,0.017241379310344827
ETA_dEpsilon_A,0.14774096385542185
ETA_dEpsilon_B,0.050735294117647434
ETA_dEpsilon_C,-0.09700566973777441
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8275862068965517
MDEDescriptor,"0.0,1.779203926509335,0.7169241589188284,0.0,21.87008930775605,16.984963738583936,0.0,1.8938481961021734,0.0,0.0,0.814325284978472,0.9057502562162968,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,64.73341099999996
BCUTDescriptor,"11.849999999999985,31.97207247297762,-0.34876988910136486,0.28006556325397836,4.738123331250502,12.176648347314087"
BPolDescriptor,42.76258899999999
TPSADescriptor,81.28999999999999
ALOGPDescriptor,"1.5078999999999985,2.2737624099999953,106.0752"
XLogPDescriptor,3.555000000000001
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,417.16099417999993
ChiPathDescriptor,"20.692023676495605,13.992331727797284,12.454733099172724,9.909118137766601,7.968548319702082,5.885771647490099,3.506430258673826,2.244014613426233,16.823695269383474,10.225923921156385,7.609172197365794,5.499699455425105,3.9545548001706696,2.4417965553185272,1.3838719336976704,0.8107334427524824"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.31236235279215524,0.49971230575932035,0.0,0.0,0.09128709291752768,0.1613631327876867,0.20398257688169025"
AtomCountDescriptor,56
BondCountDescriptor,31
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.1524854054289726,0.20412414523193154,0.42885536416183107,0.08333333333333333,0.8306307654217975,0.03225470832150765,0.1378499852563233,0.013167929531666034"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,10,2,3,5,0,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,19
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"58.54744446211343,2.018877395245291,20.22857566893239,13.329711650004592,3.4142213231651777"
FractionalPSADescriptor,0.1948648151052309
WienerNumbersDescriptor,"2691.0,41.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.167502820233643,6.603717718586169,8.885060700491307,1.6840344771643299,2.4037125611078958,2.5510612315126586"
FractionalCSP3Descriptor,0.4090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,7,0,0,9,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,11.571428571428571,7.0"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,2552.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4090909090909091
AutocorrelationDescriptorMass,"39.36007851743122,41.88886313090335,52.65458845152379,54.60713487566934,54.59647872320538"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.6509076930364598,-0.3755419639086729,0.06932689073481796,0.11915650527128156,-0.2750614152073095"
EccentricConnectivityIndexDescriptor,846
AutocorrelationDescriptorPolarizability,"2033.656690421532,2331.5628759027463,3179.9458734069117,2979.529766115844,2794.020904185523"
