DLiP-ID,P0008R
MID_X,0.0
MID_h,7.321068466490958
MINdO,11.418480253212396
MPC10,0
MWC01,15.0
MWC02,4.290459441148391
MWC03,5.14166355650266
MWC04,6.037870919922137
MWC05,6.918695219020472
MWC06,7.820439515262181
MWC07,8.708969906980947
MWC08,9.61106090905359
MWC09,10.50262620577447
MWC10,11.40417030513319
NaaCH,0
NaaNH,1
NaaSe,0
NaaaC,0
NaasC,4
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,0
NsssP,0
SLogP,1.4477200000000001
SRW02,3.4339872044851463
SRW03,0.0
SRW04,4.74493212836325
SRW05,2.3978952727983707
SRW06,6.259581464064923
SRW07,4.844187086458591
SRW08,7.870547844507712
SRW09,7.034387929915503
SRW10,9.533944453604027
SaaCH,0
SaaNH,2.9633333333333334
SaaSe,0
SaaaC,0
SaasC,2.7186111111111115
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.1822193877551017
SdssS,0
SsCH3,6.831525415721844
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.5539691987906274
SssPH,0
SssSe,0
SsssB,0
SsssN,0
SsssP,0
VE1_A,3.3632526132633798
VE1_D,3.8040479529596456
VE2_A,0.2242168408842253
VE2_D,0.25360319686397637
VE3_A,1.618373653496768
VE3_D,1.7415308586423603
VR1_A,70.75657154411078
VR1_D,65.85561663070688
VR2_A,4.717104769607386
VR2_D,4.390374442047125
VR3_A,4.664710524333758
VR3_D,4.592929826976075
WPath,344
Xc-3d,1.1880144922113849
Xc-4d,0.0
Xc-5d,0.38682005282609433
Xc-6d,0.0
Xp-0d,11.585421958697399
Xp-1d,7.023274467653716
Xp-2d,6.155843035796396
Xp-3d,4.961404522096777
Xp-4d,4.152060903047149
Xp-5d,2.787471756904064
Xp-6d,1.4885807832060225
Xp-7d,0.660957058269678
ZMIC0,50.53952259007891
ZMIC1,25.77154967232442
ZMIC2,20.87956933488419
ZMIC3,20.08453034862668
ZMIC4,20.08453034862668
ZMIC5,20.08453034862668
nAcid,0
nAtom,31
nBase,0
nRing,1
piPC1,3.0204248861443626
piPC2,3.590439381300684
piPC3,4.1647253589839
piPC4,4.71009310591487
piPC5,4.915408444153235
piPC6,5.035734328151275
piPC7,4.706710915543052
piPC8,3.840795496139778
piPC9,1.8021222562636017
AATS0Z,20.580645161290324
AATS0d,2.838709677419355
AATS0i,166.0259047291285
AATS0m,80.88678887096773
AATS0p,1.3386488541156134
AATS0s,5.206989247311829
AATS0v,195.98179775837386
AATS1Z,22.129032258064516
AATS1d,3.3870967741935485
AATS1i,149.72474501139348
AATS1m,82.3675715806451
AATS1p,1.6833337077419344
AATS1s,3.1899641577060938
AATS1v,241.33540720684974
AATS2Z,18.11111111111111
AATS2d,3.2222222222222223
AATS2i,159.2169660858044
AATS2m,67.30252394444442
AATS2p,1.3789381098710554
AATS2s,2.978395061728397
AATS2v,193.340941600448
AATS3Z,18.583333333333332
AATS3d,3.0166666666666666
AATS3i,158.3688051519607
AATS3m,68.06034138333334
AATS3p,1.395509924960683
AATS3s,3.4527777777777797
AATS3v,197.56889288694097
AATS4Z,18.16417910447761
AATS4d,2.7313432835820897
AATS4i,156.82057086989917
AATS4m,64.96593861194027
AATS4p,1.35795525505294
AATS4s,3.629767827529022
AATS4v,190.48574694487365
AATS5Z,12.710526315789474
AATS5d,2.0
AATS5i,162.54788513068743
AATS5m,40.82600218421051
AATS5p,1.1468822408229864
AATS5s,3.379385964912282
AATS5v,148.85832791178134
AATS6Z,7.686746987951807
AATS6d,1.3975903614457832
AATS6i,172.18296542621343
AATS6m,22.731774542168676
AATS6p,0.8289468387851565
AATS6s,3.1325301204819276
AATS6v,95.4469966256588
AATS7Z,4.781818181818182
AATS7d,1.1636363636363636
AATS7i,174.75070012077035
AATS7m,12.13615589090909
AATS7p,0.720414999081273
AATS7s,2.0818181818181816
AATS7v,74.2454117433654
AATS8Z,2.7
AATS8d,1.0
AATS8i,178.58529362916929
AATS8m,4.7453616
AATS8p,0.5874146939942997
AATS8s,1.8
AATS8v,52.907307438301586
AMID_C,1.4389249475582895
AMID_N,0.2580159607124367
AMID_O,0.23005527038696053
AMID_X,0.0
AMID_h,0.4880712310993972
ATS0dv,208.0
ATS0pe,191.11790000000002
ATS0se,237.54780400000007
ATS1dv,198.0
ATS1pe,198.99050000000008
ATS1se,239.2198520000001
ATS2dv,274.0
ATS2pe,331.9176
ATS2se,409.28866000000016
ATS3dv,262.0
ATS3pe,380.78420000000006
ATS3se,466.54510799999997
ATS4dv,223.0
ATS4pe,431.30060000000003
ATS4se,525.940996
ATS5dv,106.0
ATS5pe,479.1630000000001
ATS5se,593.422032
ATS6dv,76.0
ATS6pe,484.1327
ATS6se,622.7645239999998
ATS7dv,7.0
ATS7pe,300.5704999999999
ATS7se,395.73164799999995
ATS8dv,0.0
ATS8pe,158.00400000000002
ATS8se,212.20704
ATSC0Z,233.35483870967752
ATSC0c,0.5948925506605611
ATSC0d,19.74193548387096
ATSC0i,43.60156732990834
ATSC0m,1108.3729027096774
ATSC0p,6.703206249669677
ATSC0s,65.60215053763443
ATSC0v,1510.1448167191472
ATSC1Z,-0.45161290322581227
ATSC1c,-0.3494537494671508
ATSC1d,12.999999999999993
ATSC1i,-5.251670071832485
ATSC1m,-1.6654366451615772
ATSC1p,-0.24841728967741483
ATSC1s,-3.9578853046594955
ATSC1v,-18.768847477911606
ATSC2Z,111.25286160249742
ATSC2c,-0.034594416525078685
ATSC2d,7.997918834547353
ATSC2i,4.933479468650361
ATSC2m,529.3073800218517
ATSC2p,1.9961839273115
ATSC2s,10.69840443981963
ATSC2v,625.5967387006518
ATSC3Z,30.31321540062435
ATSC3c,0.2184800260759653
ATSC3d,-8.887617065556713
ATSC3i,12.11645499290766
ATSC3m,147.1369416909465
ATSC3p,1.3653875489311753
ATSC3s,-7.345560180367672
ATSC3v,282.17057795640403
ATSC4Z,-83.41207075962538
ATSC4c,-0.011723025919006222
ATSC4d,-27.08740894901144
ATSC4i,-27.846910733720378
ATSC4m,-403.99369279188386
ATSC4p,-4.185241429717136
ATSC4s,-12.972569083130992
ATSC4v,-829.4838952908073
ATSC5Z,-307.2570239334026
ATSC5c,-0.25553410526221804
ATSC5d,-16.012486992715925
ATSC5i,-26.650252102643787
ATSC5m,-1463.4446466108227
ATSC5p,-6.968317840661757
ATSC5s,-32.755809920222
ATSC5v,-1847.444314438657
ATSC6Z,-48.917793964620174
ATSC6c,0.17506183601769937
ATSC6d,3.4651404786680553
ATSC6i,2.6467198236603737
ATSC6m,-234.2462650613943
ATSC6p,-0.16281463006372296
ATSC6s,10.50607006590357
ATSC6v,-237.21115376617416
ATSC7Z,48.789802289282
ATSC7c,-0.04985938123526733
ATSC7d,8.522372528616026
ATSC7i,5.975698910631131
ATSC7m,234.885617450573
ATSC7p,1.3615873001092118
ATSC7s,-1.1919875130072866
ATSC7v,362.06145277546227
ATSC8Z,71.55983350676377
ATSC8c,-0.0026686234921466183
ATSC8d,7.0239334027055165
ATSC8i,6.966814034585145
ATSC8m,344.38680405515134
ATSC8p,2.102473345978855
ATSC8s,-0.95369406867846
ATSC8v,520.6927917642436
AXp-0d,0.77236146391316
AXp-1d,0.4682182978435811
AXp-2d,0.29313538265697126
AXp-3d,0.17719301864631348
AXp-4d,0.11533502508464302
AXp-5d,0.07964205019725897
AXp-6d,0.05133037183469043
AXp-7d,0.036719836570537664
GATS1Z,0.8999170583356368
GATS1c,1.6534415514823888
GATS1d,0.6372549019607845
GATS1i,1.4679487273901184
GATS1m,0.9083133548431065
GATS1p,1.246759503486409
GATS1s,0.5658908375676116
GATS1v,1.128129423734112
GATS2Z,0.6558919300832486
GATS2c,1.0197474049730273
GATS2d,1.1537763253449531
GATS2i,1.0618171608978304
GATS2m,0.6607896247318188
GATS2p,0.8969917177091629
GATS2s,0.5125829402587309
GATS2v,0.8013855057161896
GATS3Z,0.9095590268178044
GATS3c,1.0135672391580257
GATS3d,1.6842320261437915
GATS3i,0.989995681383656
GATS3m,0.908486032578292
GATS3p,0.9640251867919831
GATS3s,1.122613096213735
GATS3v,0.9230697753776569
GATS4Z,1.1474422193703857
GATS4c,1.2285771329849493
GATS4d,2.029923909862453
GATS4i,1.4500940234960034
GATS4m,1.1499898005825544
GATS4p,1.3558185343046898
GATS4s,1.238336876509111
GATS4v,1.2632769321767
GATS5Z,1.5317197299302991
GATS5c,1.4745782023216427
GATS5d,1.2196852425180602
GATS5i,1.3048381216094376
GATS5m,1.5297437647228493
GATS5p,1.390027765456625
GATS5s,1.4141933160223943
GATS5v,1.4408434525571057
GATS6Z,1.0749439560842202
GATS6c,0.742259004182633
GATS6d,0.5034845263406569
GATS6i,0.7498592678982412
GATS6m,1.071447696955263
GATS6p,0.8531424565718677
GATS6s,1.1137938082439574
GATS6v,0.9505066804216895
GATS7Z,0.8274562042878324
GATS7c,0.5709388316499439
GATS7d,0.20721925133689845
GATS7i,0.5983364219037082
GATS7m,0.8264701117996609
GATS7p,0.7116950206161278
GATS7s,0.7902318546885008
GATS7v,0.7714503427561411
GATS8Z,0.6363699198230576
GATS8c,0.34754400336828317
GATS8d,0.0
GATS8i,0.3761634207532274
GATS8m,0.631820885180402
GATS8p,0.45451298085459274
GATS8s,0.8688739550893293
GATS8v,0.5301167952047365
MATS1Z,-0.0019353055017970935
MATS1c,-0.5874233070814583
MATS1d,0.6584967320261437
MATS1i,-0.12044681862227737
MATS1m,-0.0015025959594375023
MATS1p,-0.03705947279925281
MATS1s,-0.06033163962191985
MATS1v,-0.012428508359011365
MATS2Z,0.2736921328295394
MATS2c,-0.033383772603498514
MATS2d,0.23257080610021816
MATS2i,0.06495598280904424
MATS2m,0.27415109422447764
MATS2p,0.17095661345783134
MATS2s,0.09362005014357082
MATS2v,0.2378175023595296
MATS3Z,0.0671159340152981
MATS3c,0.1897508158079529
MATS3d,-0.23259803921568634
MATS3i,0.143576683049835
MATS3m,0.06858770457229554
MATS3p,0.10524071725365813
MATS3s,-0.057851854887176944
MATS3v,0.09653917315087229
MATS4Z,-0.16538609138438293
MATS4c,-0.009117758514909705
MATS4d,-0.6348405033655253
MATS4i,-0.29550294456214216
MATS4m,-0.16864581804271914
MATS4p,-0.2888848884762494
MATS4s,-0.09149446180016156
MATS4v,-0.25414188876526234
MATS5Z,-0.5370727412947626
MATS5c,-0.17520981983112488
MATS5d,-0.3308393532851739
MATS5i,-0.24931437638314138
MATS5m,-0.5385654661467911
MATS5p,-0.42402696052936467
MATS5s,-0.20366592189373614
MATS5v,-0.4990003634919904
MATS6Z,-0.07829493256409654
MATS6c,0.10990983344914129
MATS6d,0.0655563430191354
MATS6i,0.022671981091004156
MATS6m,-0.07893513876463717
MATS6p,-0.009071820447233394
MATS6s,0.05981440925149538
MATS6v,-0.05866784163209763
MATS7Z,0.11784502475683009
MATS7c,-0.04723972472238977
MATS7d,0.24331550802139046
MATS7i,0.07724770943872834
MATS7m,0.11944542758728978
MATS7p,0.1144885128135254
MATS7s,-0.010241242121261807
MATS7v,0.1351333980661625
MATS8Z,0.31687862869781563
MATS8c,-0.004635421313461611
MATS8d,0.3676470588235296
MATS8i,0.16510968779173127
MATS8m,0.3210709710787085
MATS8p,0.32410695865905614
MATS8s,-0.015022127520078673
MATS8v,0.3562898155193615
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,18.026037215416828
SpAD_D,95.44197111300316
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.6686574074074075
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,205
TMWC10,100.43595597879805
TSRW10,61.11946338419752
VE1_Dt,3.838925517604817
VE2_Dt,0.25592836784032114
VE3_Dt,1.750657622429058
VR1_Dt,62.773768097187904
VR2_Dt,4.18491787314586
VR3_Dt,4.5450023888603
Xc-3dv,0.49148145657226705
Xc-4dv,0.0
Xc-5dv,0.11371745105514638
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.22484481801269707
Xch-7d,0.4603299018332522
Xp-0dv,9.523603362114274
Xp-1dv,4.968908462243684
Xp-2dv,3.4674171442663764
Xp-3dv,2.4507929990344453
Xp-4dv,1.8256744999350403
Xp-5dv,1.0224225945062613
Xp-6dv,0.4253681166413671
Xp-7dv,0.1507462451036364
Xpc-4d,2.839896126210634
Xpc-5d,4.980699263099412
Xpc-6d,7.312955720053723
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,0
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,31
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,1
nSpiro,0
naRing,1
piPC10,0.0
AATS0dv,6.709677419354839
AATS0pe,6.165093548387097
AATS0se,7.662832387096777
AATS1dv,6.387096774193548
AATS1pe,6.419048387096777
AATS1se,7.716769419354842
AATS2dv,5.074074074074074
AATS2pe,6.146622222222222
AATS2se,7.579419629629633
AATS3dv,4.366666666666666
AATS3pe,6.346403333333334
AATS3se,7.775751799999999
AATS4dv,3.328358208955224
AATS4pe,6.437322388059702
AATS4se,7.849865611940299
AATS5dv,1.394736842105263
AATS5pe,6.304776315789475
AATS5se,7.808184631578946
AATS6dv,0.9156626506024096
AATS6pe,5.832924096385542
AATS6se,7.503187036144576
AATS7dv,0.12727272727272726
AATS7pe,5.46491818181818
AATS7se,7.195120872727272
AATS8dv,0.0
AATS8pe,5.266800000000001
AATS8se,7.073568
AATSC0Z,7.527575442247662
AATSC0c,0.01919008227937294
AATSC0d,0.6368366285119664
AATSC0i,1.4065021719325272
AATSC0m,35.75396460353798
AATSC0p,0.21623245966676377
AATSC0s,2.11619840443982
AATSC0v,48.7143489264241
AATSC1Z,-0.01456815816857459
AATSC1c,-0.011272701595714541
AATSC1d,0.4193548387096772
AATSC1i,-0.16940871199459628
AATSC1m,-0.05372376274714765
AATSC1p,-0.008013460957335962
AATSC1s,-0.12767371950514503
AATSC1v,-0.6054466928358583
AATSC2Z,2.060238177824026
AATSC2c,-0.0006406373430570127
AATSC2d,0.1481096080471732
AATSC2i,0.09136073090093262
AATSC2m,9.80198851892318
AATSC2p,0.03696636902428704
AATSC2s,0.19811860073740054
AATSC2v,11.585124790752811
AATSC3Z,0.5052202566770725
AATSC3c,0.003641333767932755
AATSC3d,-0.14812695109261187
AATSC3i,0.201940916548461
AATSC3m,2.452282361515775
AATSC3p,0.022756459148852923
AATSC3s,-0.12242600300612787
AATSC3v,4.702842965940067
AATSC4Z,-1.2449562799944087
AATSC4c,-0.00017497053610457047
AATSC4d,-0.4042896858061409
AATSC4i,-0.4156255333391101
AATSC4m,-6.029756608834087
AATSC4p,-0.06246628999577815
AATSC4s,-0.19362043407658197
AATSC4v,-12.380356646131451
AATSC5Z,-4.042855578071086
AATSC5c,-0.003362290858713395
AATSC5d,-0.21069061832520952
AATSC5i,-0.3506612118768919
AATSC5m,-19.2558506133003
AATSC5p,-0.09168839264028628
AATSC5s,-0.43099749895028944
AATSC5v,-24.30847782156128
AATSC6Z,-0.5893710116219298
AATSC6c,0.0021091787472011974
AATSC6d,0.041748680465880185
AATSC6i,0.03188819064651053
AATSC6m,-2.8222441573661965
AATSC6p,-0.0019616220489605176
AATSC6s,0.12657915742052495
