DLiP-ID,C002A8
AATSC3i,-0.17765655359979604
AATSC3m,-5.84725864567349
AATSC3p,-0.022498573881213325
AATSC3s,-0.0048647665442801274
AATSC3v,-5.148914800814539
AATSC4Z,2.138138138138138
AATSC4c,0.0018005544871196111
AATSC4d,0.016349683016349665
AATSC4i,-0.28621250680886523
AATSC4m,10.094566043398396
AATSC4p,-0.018003018184271847
AATSC4s,0.17516839502142506
AATSC4v,3.3837751469054504
AATSC5Z,0.7050960735171267
AATSC5c,-0.0021989802162158227
AATSC5d,-0.0491970667409264
AATSC5i,-0.35241667511294517
AATSC5m,3.446036427451229
AATSC5p,-0.004245371633671453
AATSC5s,-0.024381663751907336
AATSC5v,2.181608469453904
AATSC6Z,-1.0699912510936131
AATSC6c,-0.0003186004058785206
AATSC6d,-0.07047730144843005
AATSC6i,0.21500425264445217
AATSC6m,-5.108393782405173
AATSC6p,-0.025949603053619638
AATSC6s,0.03314399506048096
AATSC6v,-8.78886957142413
AATSC7Z,0.6803418803418807
AATSC7c,0.002799323922393033
AATSC7d,-0.06685660018993352
AATSC7i,-0.16902697798966446
AATSC7m,3.687157557300913
AATSC7p,-0.04182821816636439
AATSC7s,0.4988565106655593
AATSC7v,-3.4128740824635724
AATSC8Z,-2.7252525252525253
AATSC8c,-0.0014849724952931136
AATSC8d,-0.04556677890011224
AATSC8i,0.014317491120200566
AATSC8m,-12.859840607164466
AATSC8p,-0.01928093385524811
AATSC8s,-0.5354876186974318
AATSC8v,-4.567798341875649
ATS0are,370.29299999999984
ATS1are,382.808
ATS2are,693.1715999999999
ATS3are,869.0609000000002
ATS4are,916.0283999999999
ATS5are,823.0390000000001
ATS6are,806.8808
ATS7are,808.3379999999997
ATS8are,707.8166
ATSC0dv,266.26337448559667
ATSC0pe,12.018209259259255
ATSC0se,7.580217425925923
ATSC1dv,58.6101204084743
ATSC1pe,-0.4627025377229063
ATSC1se,-0.44570953155006565
ATSC2dv,54.32479804907786
ATSC2pe,5.592434190672158
ATSC2se,3.8977088912894375
ATSC3dv,18.233805822283195
ATSC3pe,-1.9454714677640705
ATSC3se,-1.200142368998614
ATSC4dv,51.91601889955805
ATSC4pe,2.2662449931412607
ATSC4se,1.6121318326474903
ATSC5dv,4.133211400701158
ATSC5pe,0.26514756515772353
ATSC5se,-0.4012229008916053
ATSC6dv,-19.94452065233955
ATSC6pe,1.0477745198902482
ATSC6se,1.21652449828534
ATSC7dv,91.18899557994214
ATSC7pe,7.117098079561016
ATSC7se,3.8490035672153895
ATSC8dv,-132.94391098917845
ATSC8pe,-5.266854046639237
ATSC8se,-2.945736775034288
AXp-0dv,0.5509470425789815
AXp-1dv,0.3052050346423523
AXp-2dv,0.17074019575631397
AXp-3dv,0.09783591204605453
AXp-4dv,0.05454623432113578
AXp-5dv,0.030674635277133933
AXp-6dv,0.01675773824882279
AXp-7dv,0.009326625409673004
BertzCT,1378.119354117016
ECIndex,1106
ETA_eta,31.665615579830774
GATS1dv,0.43108657836084596
GATS1pe,0.5580442941847764
GATS1se,0.5990869122292266
GATS2dv,0.7112799892441914
GATS2pe,0.5101548763205943
GATS2se,0.49832486881568844
GATS3dv,0.8108402413235705
GATS3pe,0.8084197190572139
GATS3se,0.7900459135892222
GATS4dv,0.8154816008862252
GATS4pe,0.6388504037673131
GATS4se,0.5808799961145005
GATS5dv,0.8971431313903442
GATS5pe,0.7362220828210916
GATS5se,0.7273969591432456
GATS6dv,0.8808400085966506
GATS6pe,0.6694463284364556
GATS6se,0.605185949810247
GATS7dv,0.7719607407213666
GATS7pe,0.5018941437973947
GATS7se,0.48938997382903837
GATS8dv,1.2626671649885775
GATS8pe,1.194559942661643
GATS8se,1.1468380639768843
LogEE_A,4.475551895556855
LogEE_D,249.35006899932955
MATS1dv,0.20494010204875612
MATS1pe,-0.035844942335984856
MATS1se,-0.05474393673036546
MATS2dv,0.10696537643979728
MATS2pe,0.2439594556922488
MATS2se,0.26957789144618705
MATS3dv,0.027190722352432067
MATS3pe,-0.06427468481673375
MATS3se,-0.06286457107055647
MATS4dv,0.07114133236200568
MATS4pe,0.06880169543862039
MATS4se,0.07759807274808132
MATS5dv,0.0063025791116845704
MATS5pe,0.008957565666659225
MATS5se,-0.02149048266503705
MATS6dv,-0.031849470023319455
MATS6pe,0.03706961795800555
MATS6se,0.06823846283466203
MATS7dv,0.14225954256556103
MATS7pe,0.2459878160430077
MATS7se,0.2109196579129103
MATS8dv,-0.24510834286420816
MATS8pe,-0.2151357557694827
MATS8se,-0.1907714358355519
MAXaaCH,1.927074706142895
MAXaaNH,2.7751938179980256
MAXaaaC,0.6182867604723874
MAXaasC,0.966921375733536
MAXssNH,3.3885776746827845
MAXsssN,2.2745087684982166
MDEC-22,13.173889564268643
MDEC-23,25.13392876736949
MDEC-24,1.5650627645701434
MDEC-33,9.140351679020613
MDEC-34,1.3089318018982843
MDEN-12,0.4221068126374527
MDEN-13,0.12499999999999997
MDEN-22,1.0962586663483196
MDEN-23,0.6865890479690392
MINaaCH,1.376660980028654
MINaaNH,2.7751938179980256
MINaaaC,0.41577437013748986
MINaasC,-0.5229212274441599
MINssNH,3.3885776746827845
MINsssN,2.2745087684982166
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.8154761904761907
SM1_Dzi,2.6794097915422608
SM1_Dzm,2.9515156649959486
SM1_Dzp,-10.677771649510643
SM1_Dzv,-3.9450075554919346
SddssSe,0
SpAD_Dt,867.9390674399988
SpAbs_A,43.800527886126055
SpAbs_D,498.7001379986592
SpMAD_A,1.2882508201801781
SpMAD_D,14.667651117607623
SpMax_A,2.4604019555297083
SpMax_D,249.35006899932955
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,108.87
TpiPC10,9.081755652934511
VAdjMat,6.247927513443585
VE1_DzZ,5.755653675375144
VE1_Dzi,5.751197108275224
VE1_Dzm,5.756309824230224
VE1_Dzp,5.731853449771948
VE1_Dzv,5.753778695205707
VE2_DzZ,0.16928393162868072
VE2_Dzi,0.16915285612574188
VE2_Dzm,0.16930323012441836
VE2_Dzp,0.16858392499329258
VE2_Dzv,0.16922878515310902
VE3_DzZ,2.973958051251123
VE3_Dzi,2.9731834575057903
VE3_Dzm,2.9740720455068925
VE3_Dzp,2.9698143742290894
VE3_Dzv,2.973632234977018
VR1_DzZ,233.99904777384717
VR1_Dzi,234.59867352638352
VR1_Dzm,233.88526772837767
VR1_Dzp,237.96320166508002
VR1_Dzv,234.88284841736697
VR2_DzZ,6.882324934524917
VR2_Dzi,6.899960986070104
VR2_Dzm,6.878978462599343
VR2_Dzp,6.998917696031765
VR2_Dzv,6.9083190710990285
VR3_DzZ,6.679092477629004
VR3_Dzi,6.6816517136327676
VR3_Dzm,6.67860611788604
VR3_Dzp,6.695891478486877
VR3_Dzv,6.6828623040922706
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.11963834764831845
Xch-6dv,0.3127831665649193
Xch-7dv,0.4015397288313713
Xpc-4dv,2.3992348926328337
Xpc-5dv,3.4632237652372946
Xpc-6dv,4.193159222322662
Zagreb1,188.0
Zagreb2,222.0
fragCpx,322.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,2
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,20
nBondsD,0
nBondsM,21
nBondsO,38
nBondsS,37
nBondsT,1
nFARing,0
nFHRing,2
nFaRing,2
nHetero,11
naHRing,3
AATS0are,6.8572777777777745
AATS1are,6.6001379310344825
AATS2are,6.7298213592233
AATS3are,6.3901536764705895
AATS4are,6.1893810810810805
AATS5are,6.188263157894737
AATS6are,6.353392125984252
AATS7are,6.217984615384613
AATS8are,6.434696363636363
AATSC0dv,4.930803231214753
AATSC0pe,0.22255943072702322
AATSC0se,0.14037439677640598
AATSC1dv,1.010519317387488
AATSC1pe,-0.007977629960739764
AATSC1se,-0.007684647095690787
AATSC2dv,0.5274252237774549
AATSC2pe,0.05429547757934134
AATSC2se,0.037841833896013956
AATSC3dv,0.13407210163443525
AATSC3pe,-0.014304937262971107
AATSC3se,-0.008824576242636868
AATSC4dv,0.3507839114835003
AATSC4pe,0.015312466169873383
AATSC4se,0.010892782653023583
AATSC5dv,0.031076777448880887
AATSC5pe,0.0019935907154716055
AATSC5se,-0.0030167135405383856
AATSC6dv,-0.157043469703461
AATSC6pe,0.008250193070001953
AATSC6se,0.009578933057364881
AATSC7dv,0.7014538121534011
AATSC7pe,0.05474690830431551
AATSC7se,0.02960771974781069
AATSC8dv,-1.2085810089925313
AATSC8pe,-0.047880491333083974
AATSC8se,-0.026779425227584436
AETA_eta,0.9313416347009051
ATSC0are,13.731192592592585
ATSC1are,-0.635940192043895
ATSC2are,6.622714128943756
ATSC3are,-1.9674072702332037
ATSC4are,1.5619314128943536
ATSC5are,-0.16564471879288514
ATSC6are,1.772058161865558
ATSC7are,7.980217832647438
ATSC8are,-5.591577503429355
BCUTZ-1h,16.004505639149208
BCUTZ-1l,5.6749556098730505
BCUTc-1h,0.48570227458144616
BCUTc-1l,-0.3898516628986938
BCUTd-1h,4.017081549998887
BCUTd-1l,0.9113247217549885
BCUTi-1h,17.43121206555799
BCUTi-1l,10.311263657593917
BCUTm-1h,32.062246776565786
BCUTm-1l,11.686685697137191
BCUTp-1h,2.9366102885885192
BCUTp-1l,0.5268831322812305
BCUTs-1h,8.007930993288104
BCUTs-1l,0.6047785270932478
BCUTv-1h,24.44072639869956
BCUTv-1l,13.301651954570726
BalabanJ,1.0567152752013662
Diameter,19
ETA_beta,43.0
GATS1are,0.5749741678477241
GATS2are,0.5082134101998378
GATS3are,0.7926377618923847
GATS4are,0.6417167647360758
GATS5are,0.7291151320791125
GATS6are,0.636202488511479
GATS7are,0.4828225360662185
GATS8are,1.169300638998302
HybRatio,0.36363636363636365
Lipinski,False
LogEE_Dt,433.9695337199994
MATS1are,-0.04311950646474872
MATS2are,0.2528624174211591
MATS3are,-0.05689064594020915
MATS4are,0.041503597742946235
MATS5are,-0.004897917371300964
MATS6are,0.05487313239974175
MATS7are,0.24141091116061805
MATS8are,-0.1999066148440027
MAXssCH2,0.8376808441211401
MAXsssCH,0.14176041371680803
MAXssssC,-4.259786412928535
MINssCH2,-0.9701123210794735
MINsssCH,0.14176041371680803
MINssssC,-4.259786412928535
NsssssAs,0
RotRatio,0.13157894736842105
SM1_Dzpe,2.4159190997828803
SM1_Dzse,2.166934062832132
SMR_VSA1,17.56166019069928
SMR_VSA2,5.261891554738487
SMR_VSA3,19.8518452936921
SMR_VSA4,0.0
SMR_VSA5,38.02536062128204
SMR_VSA6,18.406301415831482
SMR_VSA7,52.544535869903626
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
SpAD_DzZ,394.2466375390126
SpAD_Dzi,388.40620943723115
SpAD_Dzm,393.63243242993667
SpAD_Dzp,543.9246062861946
SpAD_Dzv,484.84275546849994
SpAbs_Dt,867.939067439999
SpDiam_A,4.811645332721018
SpDiam_D,389.73327591448185
SpMAD_Dt,25.527619630588198
SpMax_Dt,433.9695337199994
SsssssAs,0
VE1_Dzpe,5.754066012387529
VE1_Dzse,5.7540981575498265
VE2_Dzpe,0.16923723565845675
VE2_Dzse,0.16923818110440667
VE3_Dzpe,2.9736821691200626
VE3_Dzse,2.9736877556170613
VMcGowan,320.90000000000117
VR1_Dzpe,234.2378749958036
VR1_Dzse,234.2707055984091
VR2_Dzpe,6.889349264582458
VR2_Dzse,6.890314870541444
VR3_Dzpe,6.680112590443921
VR3_Dzse,6.6802527398628175
mZagreb1,10.534722222222221
mZagreb2,7.1805555555555545
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,2
n9FaRing,2
n9aHRing,0
nBondsKD,8
nBondsKS,49
nFAHRing,0
nFaHRing,2
nG12Ring,0
AATSC0are,0.25428134430727006
AATSC1are,-0.010964486069722328
AATSC2are,0.06429819542663841
AATSC3are,-0.01446622992818532
AATSC4are,0.01055359062766455
AATSC5are,-0.0012454490134803395
AATSC6are,0.01395321387295715
AATSC7are,0.06138629102036491
AATSC8are,-0.050832522758448684
AETA_beta,1.2647058823529411
BCUTdv-1h,7.014429800000912
BCUTdv-1l,0.6531770086854607
BCUTpe-1h,4.007400756663621
BCUTpe-1l,2.223757682104396
BCUTse-1h,4.030826014628462
BCUTse-1l,2.419551664640353
ETA_alpha,15.87619047619048
ETA_dBeta,-3.0
ETA_eta_B,0.6280740645319938
ETA_eta_F,33.43275259131275
ETA_eta_L,8.178981462743018
ETA_eta_R,65.09836817114352
ETA_psi_1,0.5133969818293814
LabuteASA,195.78371106537548
LogEE_DzZ,197.01300147402213
LogEE_Dzi,194.28191088895503
LogEE_Dzm,196.71344161943404
LogEE_Dzp,270.11545398175735
LogEE_Dzv,242.0491417732514
PEOE_VSA1,10.30076712495354
PEOE_VSA2,4.899909730850478
PEOE_VSA3,14.358372089569237
PEOE_VSA4,18.433136697762947
PEOE_VSA5,11.336785877934737
PEOE_VSA6,6.06636706846161
PEOE_VSA7,36.60419594293385
PEOE_VSA8,41.45618217266804
PEOE_VSA9,11.807045837390806
SM1_Dzare,2.650391960479651
SpAD_Dzpe,397.2713808200084
SpAD_Dzse,400.91583439470475
SpAbs_DzZ,391.79235226701434
SpAbs_Dzi,385.97648552961004
SpAbs_Dzm,391.05795568901397
SpAbs_Dzp,550.9640371668831
SpAbs_Dzv,488.0432911019949
SpDiam_Dt,626.9162812695579
SpMAD_DzZ,11.595489339382723
SpMAD_Dzi,11.423712042271504
SpMAD_Dzm,11.57742448323343
SpMAD_Dzp,15.997782537829252
SpMAD_Dzv,14.260081043191175
SpMax_DzZ,197.01300147402213
SpMax_Dzi,194.28191088895503
SpMax_Dzm,196.71344161943404
SpMax_Dzp,270.11545398175735
SpMax_Dzv,242.0491417732514
VE1_Dzare,5.75360891840382
VE2_Dzare,0.16922379171775942
VE3_Dzare,2.973602727532305
VR1_Dzare,234.26590775307164
VR2_Dzare,6.890173757443284
VR3_Dzare,6.68023225973298
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,2
nAromAtom,18
nAromBond,20
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4669467787114847
AETA_dBeta,-0.08823529411764706
AETA_eta_B,0.018472766603882168
AETA_eta_F,0.9833162526856691
AETA_eta_L,0.2405582783159711
AETA_eta_R,1.914657887386574
BCUTare-1h,4.124790994110794
BCUTare-1l,2.1740352681724753
ETA_beta_s,23.0
ETA_dPsi_A,0.20060301817061854
ETA_dPsi_B,0.0
ETA_eta_BR,1.0580740645319937
ETA_eta_FL,8.107158035098085
ETA_eta_RL,16.286139497841102
LogEE_Dzpe,198.7067468541155
LogEE_Dzse,200.52165055214152
PEOE_VSA10,23.044800585012407
PEOE_VSA11,11.511148835894357
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,45.15949745210869
SlogP_VSA3,12.965578028838586
SlogP_VSA4,17.148333708576654
SlogP_VSA5,28.976169926098773
SlogP_VSA6,30.59278834861098
SlogP_VSA7,0.0
SlogP_VSA8,21.11954556616642
SlogP_VSA9,0.0
SpAD_Dzare,393.2470309567981
SpAbs_Dzpe,395.03790845027993
SpAbs_Dzse,398.9063550613155
SpDiam_DzZ,315.55522305686407
SpDiam_Dzi,308.08273084355426
SpDiam_Dzm,315.2548151558265
SpDiam_Dzp,425.6194247344016
SpDiam_Dzv,385.66242979472713
SpMAD_Dzpe,11.68445237705907
SpMAD_Dzse,11.791642188079551
SpMax_Dzpe,198.7067468541155
SpMax_Dzse,200.52165055214152
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,34
AETA_beta_s,0.6764705882352942
AETA_eta_BR,0.03111982542741158
AETA_eta_FL,0.23844582456170837
AETA_eta_RL,0.47900410287767947
DetourIndex,7219
EState_VSA1,18.41434098141538
EState_VSA2,16.61291601769772
EState_VSA3,33.48216474991402
EState_VSA4,42.8313934273089
EState_VSA5,12.393687143226153
EState_VSA6,12.13273413692322
EState_VSA7,12.135588381253884
EState_VSA8,25.16863389769843
EState_VSA9,5.261891554738487
ETA_beta_ns,20.0
ETA_shape_p,0.09718056388722252
ETA_shape_x,0.03149370125974804
ETA_shape_y,0.34013197360527886
GhoseFilter,False
LogEE_Dzare,196.70146818311903
SlogP_VSA10,23.37952296853431
SlogP_VSA11,0.0
SpAbs_Dzare,390.80995853317825
SpDiam_Dzpe,316.06450336105473
SpDiam_Dzse,319.11455456207716
SpMAD_Dzare,11.56608914578818
SpMax_Dzare,196.70146818311903
TopoPSA(NO),80.63000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,52.60130519876692
VSA_EState9,38.27486372801789
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5882352941176471
EState_VSA10,17.56166019069928
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03305322128851529
FilterItLogS,-7.685342963484136
SpDiam_Dzare,312.6815254422286
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6837742504409159
ETA_epsilon_2,0.909523809523809
ETA_epsilon_3,0.4446808510638289
ETA_epsilon_4,0.6139971139971125
ETA_epsilon_5,0.8756613756613753
AETA_beta_ns_d,0.029411764705882353
ETA_dEpsilon_A,0.239093399377087
ETA_dEpsilon_B,0.06977713644380334
ETA_dEpsilon_C,-0.16931626293328367
ETA_dEpsilon_D,0.033862433862433705
PetitjeanIndex,0.47368421052631576
TopoShapeIndex,0.9
CDK Descriptors
FMFDescriptor,0.7647058823529411
MDEDescriptor,"0.0,0.0,0.0,0.0,13.173889564268643,25.13392876736949,1.5650627645701434,9.140351679020613,1.3089318018982843,0.0,0.0,0.0,0.0,0.0,0.4221068126374527,0.12499999999999997,1.0962586663483196,0.6865890479690392,0.0"
APolDescriptor,65.54385999999998
BCUTDescriptor,"11.997369570770308,31.972072797806675,-0.2986921716492231,0.3938517870284904,3.60355834197998,11.200829260167973"
BPolDescriptor,35.55613999999999
TPSADescriptor,108.87
ALOGPDescriptor,"3.5764999999999985,12.791352249999989,119.89959999999998"
XLogPDescriptor,4.184
VAdjMaDescriptor,6.247927513443585
WeightDescriptor,488.14062867999996
ChiPathDescriptor,"23.871668241257193,16.286139497841102,15.941446851319986,12.47802877174933,10.97116541265542,8.82243203335862,6.304968347559881,4.9215294247221815,18.73219944768537,11.597791316409388,9.56145096235358,7.044185667315926,5.400077197792441,3.7729801390874735,2.2790524018399014,1.5109133163670276"
ChiChainDescriptor,"0.0,0.0,0.17479246499677625,0.656288502663303,1.0965101058675037,0.0,0.0,0.11963834764831843,0.3127831665649192,0.40153972883137123"
AtomCountDescriptor,54
BondCountDescriptor,38
SmallRingDescriptor,"5,4,3,2,0,0,2,3,0,0,0"
ChiClusterDescriptor,"3.5084390360799977,0.35355339059327373,0.37891661022870776,0.0,1.3679071734302664,0.019090088708030313,0.10194924261592352,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,2,8,3,4,4,0,0"
ZagrebIndexDescriptor,188.0
LargestChainDescriptor,20
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"70.17445569364341,2.063954579224806,31.317819462684323,0.0,18.487604039719916"
FractionalPSADescriptor,0.22302999095649875
WienerNumbersDescriptor,"4100.0,53.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.421964294072795,9.242029803690928,12.135181364371508,2.3992348926328333,3.463223765237293,3.882427625374348"
FractionalCSP3Descriptor,0.34782608695652173
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,6,0,0,5,1,0,1,0,5,4,1,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.47368421052631576
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.641274238227147,10.775510204081632,6.1234567901234565"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,20
FragmentComplexityDescriptor,2242.11
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.36363636363636365
AutocorrelationDescriptorMass,"48.295811402279504,45.66089405337191,73.41819459333355,65.52978866738833,69.03134471585807"
PetitjeanShapeIndexDescriptor,"0.9,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.7893578867214678,-0.4231774105687721,0.07305922968293276,-0.1721895900582003,0.27858776416234016"
EccentricConnectivityIndexDescriptor,1106
AutocorrelationDescriptorPolarizability,"2395.754848097017,2876.639368256787,4128.191995708745,3878.39375132384,3410.049210263885"
