DLiP-ID,T007FC
AATS3Z,30.65
AATS3d,3.1875
AATS3i,153.86150455333907
AATS3m,118.06433428750002
AATS3p,1.7274021520848997
AATS3s,3.5244598765432102
AATS3v,227.81619038032022
AATS4Z,29.25609756097561
AATS4d,3.0121951219512195
AATS4i,155.5077023192439
AATS4m,110.44478025609757
AATS4p,1.6682462489468421
AATS4s,3.6881963264077093
AATS4v,218.34061385685067
AATS5Z,34.73684210526316
AATS5d,2.9078947368421053
AATS5i,153.94212695803293
AATS5m,133.1443642368421
AATS5p,1.6890745565367367
AATS5s,5.152818388564002
AATS5v,226.61293993740765
AATS6Z,32.276923076923076
AATS6d,2.9692307692307693
AATS6i,153.7937287965552
AATS6m,121.67572430769229
AATS6p,1.7300787852214765
AATS6s,6.156030389363722
AATS6v,226.80565417598936
AATS7Z,45.35849056603774
AATS7d,2.792452830188679
AATS7i,154.1048754389766
AATS7m,182.567844245283
AATS7p,1.7724385290131692
AATS7s,5.559085203302533
AATS7v,235.59663814014445
AATS8Z,34.5
AATS8d,2.6739130434782608
AATS8i,151.69512964003619
AATS8m,139.27838526086956
AATS8p,1.6511377714150868
AATS8s,3.5229468599033815
AATS8v,213.49422866031952
AMID_C,1.2959284663093869
AMID_N,0.09239159324004269
AMID_O,0.3583815599796171
AMID_X,0.07334753791404149
AMID_h,0.6830637009648689
ATS0dv,357.95610425240056
ATS0pe,246.1015
ATS0se,298.5391829999999
ATS1dv,312.03703703703707
ATS1pe,250.1695
ATS1se,297.8260959999999
ATS2dv,422.3333333333333
ATS2pe,402.16810000000004
ATS2se,482.90010900000004
ATS3dv,385.55555555555554
ATS3pe,524.7094
ATS3se,642.1016399999999
ATS4dv,403.03703703703707
ATS4pe,540.6802
ATS4se,664.663974
ATS5dv,489.77777777777777
ATS5pe,520.8717
ATS5se,637.664368
ATS6dv,449.03703703703707
ATS6pe,448.4759
ATS6se,546.9299839999999
ATS7dv,307.87654320987656
ATS7pe,371.1373000000001
ATS7se,452.0654370000001
ATS8dv,181.55555555555554
ATS8pe,292.6418
ATS8se,360.97031200000004
ATSC0Z,1362.0
ATSC0c,1.281588947982151
ATSC0d,25.222222222222218
ATSC0i,57.338503049015856
ATSC0m,6949.557542749998
ATSC0p,16.326190507680888
ATSC0s,123.47299144566378
ATSC0v,1844.2145669252195
ATSC1Z,-20.0
ATSC1c,-0.9116171347617744
ATSC1d,3.7993827160493803
ATSC1i,0.324976560122458
ATSC1m,-85.88083340972219
ATSC1p,1.2748050255140886
ATSC1s,-10.120565586948969
ATSC1v,107.68271133472231
ATSC2Z,175.0
ATSC2c,0.3950128181219722
ATSC2d,-2.5370370370370416
ATSC2i,-8.997818358595962
ATSC2m,742.8951498333333
ATSC2p,1.8680587705132992
ATSC2s,42.02105640019307
ATSC2v,-120.44586855776942
ATSC3Z,-206.0
ATSC3c,0.18565890387880774
ATSC3d,-1.9938271604938294
ATSC3i,13.58283171466795
ATSC3m,-1050.063156777778
ATSC3p,1.537538968197691
ATSC3s,-35.09600712967196
ATSC3v,35.028523177005056
ATSC4Z,-265.0
ATSC4c,-0.6343844601378189
ATSC4d,-2.3395061728395072
ATSC4i,12.484981359073984
ATSC4m,-1299.2910655972223
ATSC4p,1.5866134133873073
ATSC4s,-51.822704051931446
ATSC4v,97.40645476358688
ATSC5Z,-138.0
ATSC5c,0.26261896856609585
ATSC5d,-3.0802469135802477
ATSC5i,-9.718315792389209
ATSC5m,-560.289497888889
ATSC5p,-4.546946469276987
ATSC5s,-2.173370315331337
ATSC5v,-132.82602015091786
ATSC6Z,-494.0
ATSC6c,0.21761677482918731
ATSC6d,-5.151234567901236
ATSC6i,-6.087000751247738
ATSC6m,-2245.192741048612
ATSC6p,-4.9391939700587155
ATSC6s,65.05620285959542
ATSC6v,-603.8701254862482
ATSC7Z,238.0
ATSC7c,-0.25069513377344743
ATSC7d,-3.0771604938271597
ATSC7i,-2.497143794729724
ATSC7m,1123.4135186180556
ATSC7p,0.4328255360101363
ATSC7s,-13.521277548624886
ATSC7v,-183.06470659993943
ATSC8Z,27.0
ATSC8c,0.1650250018946795
ATSC8d,-4.061728395061728
ATSC8i,-19.66413556007809
ATSC8m,204.42380015277772
ATSC8p,-5.321029760768914
ATSC8s,7.4228068267455924
ATSC8v,-353.8906391949684
AXp-0d,0.7438752780082923
AXp-1d,0.45162405822530716
AXp-2d,0.30429146883789043
AXp-3d,0.18329875734799317
AXp-4d,0.11442840049001644
AXp-5d,0.07819223605118357
AXp-6d,0.04933979017826302
AXp-7d,0.03046871610590592
GATS1Z,0.5250625074413621
GATS1c,1.6267874050575626
GATS1d,0.9563638528396239
GATS1i,0.9680447934184514
GATS1m,0.514990764657623
GATS1p,0.6166516613423904
GATS1s,0.7012799206132707
GATS1v,0.7038911894773029
GATS2Z,0.5683431228585414
GATS2c,0.6159284603594203
GATS2d,1.1679515418502204
GATS2i,1.1140733099376479
GATS2m,0.570886023182477
GATS2p,0.7230702560082761
GATS2s,0.4249216099206734
GATS2v,0.8788436134264962
GATS3Z,0.9442226505139502
GATS3c,0.7463621692230837
GATS3d,1.049421806167401
GATS3i,0.8664928235032736
GATS3m,0.9464664551629455
GATS3p,0.8427606725615777
GATS3s,0.9623147737768903
GATS3v,0.9531904899251641
GATS4Z,0.8730883564342252
GATS4c,1.173992916532317
GATS4d,1.0661330181583757
GATS4i,0.9112783542835504
GATS4m,0.8508649136351719
GATS4p,0.9050465588386015
GATS4s,1.140545468531824
GATS4v,0.9505923475123722
GATS5Z,0.6811529098075586
GATS5c,1.009042393908053
GATS5d,1.068137027591004
GATS5i,1.1498025302354047
GATS5m,0.6101760978648412
GATS5p,1.2249176520279497
GATS5s,1.2251355285057177
GATS5v,0.9778117662942886
GATS6Z,0.9958771038066193
GATS6c,1.0428071402735153
GATS6d,1.1421552016265675
GATS6i,1.136653852406395
GATS6m,0.9311044364671778
GATS6p,1.2734346273905113
GATS6s,0.8980707673305555
GATS6v,1.1127029344303583
GATS7Z,0.7134693707921205
GATS7c,1.244550639604539
GATS7d,1.060385670351592
GATS7i,1.0611838651920535
GATS7m,0.6925816561546737
GATS7p,1.036243335521782
GATS7s,1.380506924718921
GATS7v,0.9624171207328487
GATS8Z,1.0759433058800998
GATS8c,0.6903440901882625
GATS8d,0.9804156291898106
GATS8i,1.1943723981884413
GATS8m,1.076938171484772
GATS8p,1.2552895433012654
GATS8s,0.6382665191190452
GATS8v,1.20638320543932
MATS1Z,-0.014287415168472437
MATS1c,-0.6920930733826992
MATS1d,0.146565067269913
MATS1i,0.005514504094719389
MATS1m,-0.012023748172461168
MATS1p,0.07597307130844692
MATS1s,-0.07975053225818247
MATS1v,0.05681137632472871
MATS2Z,0.07709251101321586
MATS2c,0.18493268941367633
MATS2d,-0.06035242290748911
MATS2i,-0.09415472549994028
MATS2m,0.06413891634943109
MATS2p,0.06865258994623802
MATS2s,0.20419553737961435
MATS2v,-0.03918607001090454
MATS3Z,-0.06806167400881058
MATS3c,0.06518978403879545
MATS3d,-0.03557268722466964
MATS3i,0.10659982292135349
MATS3m,-0.06799402949659103
MATS3p,0.04237930063130467
MATS3s,-0.1279081605089517
MATS3v,0.008547180849966378
MATS4Z,-0.08541957666272698
MATS4c,-0.2173163643699681
MATS4d,-0.04072203717631893
MATS4i,0.09559390351869367
MATS4m,-0.08208011291571385
MATS4p,0.04266531044320791
MATS4s,-0.18426241059528828
MATS4v,0.023188087858834274
MATS5Z,-0.0479944354277765
MATS5c,0.0970658017848317
MATS5d,-0.057848365406909366
MATS5i,-0.08028484349910703
MATS5m,-0.03818952312303082
MATS5p,-0.13192402401476297
MATS5s,-0.008337784562805364
MATS5v,-0.034116197551481146
MATS6Z,-0.20088105726872243
MATS6c,0.09404436105766768
MATS6d,-0.11311419857675369
MATS6i,-0.05879577901877354
MATS6m,-0.17893101202828765
MATS6p,-0.16755614741419037
MATS6s,0.2918138397373982
MATS6v,-0.18135153708321963
MATS7Z,0.11869337544676253
MATS7c,-0.13286903523903504
MATS7d,-0.08286925442606599
MATS7i,-0.029581747924950653
MATS7m,0.1098017145274243
MATS7p,0.018007550724505158
MATS7s,-0.07438277705723242
MATS7v,-0.06742482175084345
MATS8Z,0.01551426929706953
MATS8c,0.10077334209704136
MATS8d,-0.1260294962650833
MATS8i,-0.2683942318592565
MATS8m,0.023020723637971214
MATS8p,-0.25506771825568325
MATS8s,0.04704796652888926
MATS8v,-0.15017660987552464
MAXsBr,3.3179660383240828
MAXsOH,9.308256297774697
MAXssS,1.0072483229402869
MINsBr,3.3179660383240828
MINsOH,8.738338754449414
MINssS,1.0072483229402869
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,2
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,29.33264313775883
SpAD_D,243.20532554163543
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,-0.5670071039970928
SssNH2,0
SsssAs,0
SsssCH,-1.2875761106911903
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,571
TMWC10,123.33017744863858
TSRW10,72.43654773254606
VE1_Dt,4.831510928750875
VE2_Dt,0.2013129553646198
VE3_Dt,2.4506279777874305
VR1_Dt,132.1819791751063
VR2_Dt,5.507582465629429
VR3_Dt,5.7596483406167325
Xc-3dv,1.2544734840598768
Xc-4dv,0.0
Xc-5dv,0.18176404168699742
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.34138465031521753
Xch-7d,0.5450734569093487
Xp-0dv,15.358151590309426
Xp-1dv,8.783290619479715
Xp-2dv,7.481154245528297
Xp-3dv,5.07875152596434
Xp-4dv,3.703204131726401
Xp-5dv,2.5948518261349807
Xp-6dv,1.3908004311454665
Xp-7dv,0.9075180412322165
Xpc-4d,3.922762415310451
Xpc-5d,5.824942141730245
Xpc-6d,9.187275148206256
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,37
nFRing,0
nHBAcc,5
nHBDon,2
nHRing,1
nSpiro,0
naRing,1
piPC10,6.37011500102059
AATS0dv,9.943225118122237
AATS0pe,6.8361527777777775
AATS0se,8.292755083333331
AATS1dv,8.433433433433434
AATS1pe,6.7613378378378375
AATS1se,8.049353945945944
AATS2dv,7.038888888888889
AATS2pe,6.702801666666668
AATS2se,8.048335150000002
AATS3dv,4.819444444444445
AATS3pe,6.5588675
AATS3se,8.026270499999999
AATS4dv,4.915085817524842
AATS4pe,6.593660975609756
AATS4se,8.105658219512195
AATS5dv,6.444444444444445
AATS5pe,6.853575
AATS5se,8.390320631578946
AATS6dv,6.908262108262108
AATS6pe,6.899629230769231
AATS6se,8.414307446153844
AATS7dv,5.8089913813184255
AATS7pe,7.002590566037737
AATS7se,8.529536547169814
AATS8dv,3.9468599033816423
AATS8pe,6.361778260869565
AATS8se,7.847180695652175
AATSC0Z,37.833333333333336
AATSC0c,0.03559969299950419
AATSC0d,0.7006172839506172
AATSC0i,1.592736195805996
AATSC0m,193.04326507638882
AATSC0p,0.45350529188002464
AATSC0s,3.429805317935105
AATSC0v,51.22818241458943
AATSC1Z,-0.5405405405405406
AATSC1c,-0.024638300939507418
AATSC1d,0.10268601935268595
AATSC1i,0.008783150273579947
AATSC1m,-2.321103605668167
AATSC1p,0.03445418987875915
AATSC1s,-0.2735287996472694
AATSC1v,2.9103435495870897
AATSC2Z,2.9166666666666665
AATSC2c,0.006583546968699536
AATSC2d,-0.04228395061728403
AATSC2i,-0.1499636393099327
AATSC2m,12.381585830555556
AATSC2p,0.03113431284188832
AATSC2s,0.7003509400032178
AATSC2v,-2.0074311426294904
AATSC3Z,-2.575
AATSC3c,0.0023207362984850968
AATSC3d,-0.024922839506172866
AATSC3i,0.1697853964333494
AATSC3m,-13.125789459722224
AATSC3p,0.019219237102471136
AATSC3s,-0.43870008912089953
AATSC3v,0.4378565397125632
AATSC4Z,-3.231707317073171
AATSC4c,-0.007736395855339255
AATSC4d,-0.028530563083408626
