DLiP-ID,P000DB
AATS6m,77.80912137288102
AATS6p,1.6466575550518228
AATS6s,3.4423347398030946
AATS6v,231.62046929007758
AATS7Z,18.879518072289155
AATS7d,3.0
AATS7i,151.57968760015837
AATS7m,69.4576819914795
AATS7p,1.5748188762059518
AATS7s,3.3152610441767063
AATS7v,217.56947963306988
AATS8Z,14.674157303370787
AATS8d,2.50561797752809
AATS8i,158.3346620337397
AATS8m,52.218529740799994
AATS8p,1.301487273297
AATS8s,2.9850187265917607
AATS8v,172.04721396360054
AMID_C,1.6837674385141335
AMID_N,0.24858958963252306
AMID_O,0.07051739636849419
AMID_X,0.07053768032996773
AMID_h,0.38964466633098493
ATS0dv,376.0
ATS0pe,253.20880000000002
ATS0se,304.8254399999999
ATS1dv,388.0
ATS1pe,277.059
ATS1se,327.6141479999999
ATS2dv,540.0
ATS2pe,431.79060000000004
ATS2se,512.955108
ATS3dv,522.0
ATS3pe,539.5535
ATS3se,651.65312
ATS4dv,486.0
ATS4pe,537.309
ATS4se,651.9157760000002
ATS5dv,490.0
ATS5pe,520.1071
ATS5se,633.5714919999998
ATS6dv,493.0
ATS6pe,499.7310000000001
ATS6se,604.2192560000001
ATS7dv,426.0
ATS7pe,515.7537000000001
ATS7se,627.7994
ATS8dv,338.0
ATS8pe,534.291
ATS8se,663.0663119999999
ATSC0Z,267.43589743589746
ATSC0c,0.7845918142683749
ATSC0d,22.35897435897436
ATSC0i,85.33515475219353
ATSC0m,1289.795359924063
ATSC0p,8.99113868361923
ATSC0s,68.69373219373222
ATSC0v,1859.3843374604437
ATSC1Z,2.120315581854024
ATSC1c,-0.4474570657582272
ATSC1d,6.203155818540431
ATSC1i,-1.9249014554686994
ATSC1m,13.299874809116133
ATSC1p,0.6314443841743693
ATSC1s,-8.176583388121852
ATSC1v,117.15962399403772
ATSC2Z,-21.840236686390554
ATSC2c,0.08295966541537213
ATSC2d,-3.761341222879688
ATSC2i,-17.217377713058465
ATSC2m,-107.4213975076018
ATSC2p,-2.112272886315772
ATSC2s,1.3202936664475118
ATSC2v,-364.03166275250953
ATSC3Z,-61.99013806706115
ATSC3c,0.07785721854491096
ATSC3d,-1.3372781065088766
ATSC3i,-24.207888612398612
ATSC3m,-301.781552593428
ATSC3p,-1.8553104824871107
ATSC3s,-11.455018628095553
ATSC3v,-409.62569044789336
ATSC4Z,-73.55424063116372
ATSC4c,-0.1530535177574799
ATSC4d,1.406311637080867
ATSC4i,-9.165458254176935
ATSC4m,-352.2956212199058
ATSC4p,-0.17807335269757368
ATSC4s,-19.12524654832347
ATSC4v,-176.44488618538284
ATSC5Z,24.71334648257725
ATSC5c,-0.15984412261584033
ATSC5d,-5.789612097304406
ATSC5i,24.385245117650697
ATSC5m,129.78978561304368
ATSC5p,2.9084351937743538
ATSC5s,0.7037950178975865
ATSC5v,562.9842232278497
ATSC6Z,-20.267587113740973
ATSC6c,0.3959809223991293
ATSC6d,-11.932281393819858
ATSC6i,24.80327314324353
ATSC6m,-100.24806840135103
ATSC6p,-0.3419165521454664
ATSC6s,17.42736869018921
ATSC6v,-255.69279164565643
ATSC7Z,-68.97896120973044
ATSC7c,-0.28374230439963916
ATSC7d,-7.712689020381327
ATSC7i,-14.523461034990644
ATSC7m,-329.9786122585547
ATSC7p,-3.9537353814053358
ATSC7s,-2.2463474322448653
ATSC7v,-834.6592186498258
ATSC8Z,16.056541748849476
ATSC8c,0.077563780959111
ATSC8d,-0.02432610124917589
ATSC8i,-36.910847990271876
ATSC8m,72.62156927452372
ATSC8p,-3.547860605029143
ATSC8s,1.5543319453575914
ATSC8v,-448.7791103036553
AXp-0d,0.6890161548526089
AXp-1d,0.43583964065023817
AXp-2d,0.28197916184998084
AXp-3d,0.17977489527171148
AXp-4d,0.11083409020103348
AXp-5d,0.07147466063276463
AXp-6d,0.04469279972960629
AXp-7d,0.027965256085329324
GATS1Z,0.683385837556499
GATS1c,1.4086792654675295
GATS1d,0.7081422018348623
GATS1i,0.9241138779003885
GATS1m,0.6787240677406435
GATS1p,0.8163276625522234
GATS1s,0.6993410079955917
GATS1v,0.7594875978424426
GATS2Z,0.7868778872134576
GATS2c,0.7326161139539615
GATS2d,1.184528773978315
GATS2i,1.049959149356308
GATS2m,0.7869770713455528
GATS2p,1.028404923062845
GATS2s,0.5918281167228763
GATS2v,0.960271468744043
GATS3Z,1.0115463635118476
GATS3c,0.869292867051444
GATS3d,1.1127948885976406
GATS3i,1.1059759251440124
GATS3m,1.0122577120445444
GATS3p,1.0413497749179919
GATS3s,0.9773029911630783
GATS3v,1.0297072674085836
GATS4Z,1.0699048075606081
GATS4c,1.1528733909409608
GATS4d,0.9610501310615988
GATS4i,1.001037520150624
GATS4m,1.0655429739317284
GATS4p,0.9299103917739444
GATS4s,0.8753195718699729
GATS4v,0.9766787997009688
GATS5Z,0.8799316152433317
GATS5c,1.0380936803250025
GATS5d,1.2081076599977891
GATS5i,0.7122754539807327
GATS5m,0.8712255297540776
GATS5p,0.763579461147407
GATS5s,0.4030364453896292
GATS5v,0.8210889824723687
GATS6Z,0.8975059771593625
GATS6c,0.5208951287590942
GATS6d,1.3015474393217974
GATS6i,0.7312863431292089
GATS6m,0.8974003245106095
GATS6p,0.9584219207570581
GATS6s,0.4473678062650391
GATS6v,1.0141575470709043
GATS7Z,1.0091822707897746
GATS7c,0.7874120518799441
GATS7d,0.9214380457610255
GATS7i,0.9481825471091818
GATS7m,1.0103538293061713
GATS7p,1.1943593771080778
GATS7s,0.7307234037450007
GATS7v,1.2026978402366435
GATS8Z,1.0177803871718356
GATS8c,0.5039071617277003
GATS8d,0.7638387795072671
GATS8i,1.0628207379725172
GATS8m,1.0233461436834264
GATS8p,1.2155082366335213
GATS8s,0.787297403658611
GATS8v,1.2047603278947834
MATS1Z,0.007362005204766401
MATS1c,-0.5295694388080546
MATS1d,0.2576179554390562
MATS1i,-0.020945746211561738
MATS1m,0.009575072244056782
MATS1p,0.06521323210645644
MATS1s,-0.110527430597729
MATS1v,0.05850919426998208
MATS2Z,-0.04825677678026676
MATS2c,0.06248041284808985
MATS2d,-0.09940575479566313
MATS2i,-0.11922290457908029
MATS2m,-0.049214226006471476
MATS2p,-0.1388212655732664
MATS2s,0.011357273877233223
MATS2v,-0.11568862583461789
MATS3Z,-0.10761881933981647
MATS3c,0.04607235720159869
MATS3d,-0.027768676277850606
MATS3i,-0.13170863624018436
MATS3m,-0.10863185591886512
MATS3p,-0.09580478990415948
MATS3s,-0.07742193262847306
MATS3v,-0.10228297208264776
MATS4Z,-0.12769483632379125
MATS4c,-0.09057010349035591
MATS4d,0.029202162516382683
MATS4i,-0.04986680278079708
MATS4m,-0.12681532995082523
MATS4p,-0.009195377433458156
MATS4s,-0.12926330352143756
MATS4v,-0.04405804564672731
MATS5Z,0.043420855040487934
MATS5c,-0.09572809445055966
MATS5d,-0.12167016690615674
MATS5i,0.13427206240183
MATS5m,0.04728313018442959
MATS5p,0.15199566765497505
MATS5s,0.004814105352417725
MATS5v,0.14227007841418463
MATS6Z,-0.03741276988239865
MATS6c,0.24915408149170823
MATS6d,-0.2634566252467774
MATS6i,0.14348897433614935
MATS6m,-0.03837008124917665
MATS6p,-0.018773400478096138
MATS6s,0.1252426425018578
MATS6v,-0.06788703361207574
MATS7Z,-0.12119465397544153
MATS7c,-0.1699287385152589
MATS7d,-0.1620841162816403
MATS7i,-0.07997028764616679
MATS7m,-0.12021301682411158
MATS7p,-0.20662335895060183
MATS7s,-0.015365486998280303
MATS7v,-0.2109242632157629
MATS8Z,0.026309155741325314
MATS8c,0.04332013474880299
MATS8d,-0.00047675497371400534
MATS8i,-0.18953989808809943
MATS8m,0.02467285574085766
MATS8p,-0.17291252471465837
MATS8s,0.009915195019766579
MATS8v,-0.10576404816663036
MAXaaN,4.706364323507181
MAXsOH,9.47231454994872
MINaaN,4.047899602601984
MINsOH,9.47231454994872
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.32207298546898
SpAD_D,245.84016312936876
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,976
TMWC10,128.7670062545893
TSRW10,73.8569259227525
VE1_Dt,4.931964018963688
VE2_Dt,0.19727856075854752
VE3_Dt,2.5120280217245985
VR1_Dt,150.82830333463616
VR2_Dt,6.033132133385447
VR3_Dt,5.932432857732307
Xc-3dv,0.5618330769598537
Xc-4dv,0.0
Xc-5dv,0.07207655781770352
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.43539540594929904
Xch-7d,0.6537445818909366
Xp-0dv,13.147808489784614
Xp-1dv,7.762951755197002
Xp-2dv,5.5986727736425
Xp-3dv,3.9312079848164494
Xp-4dv,2.6733890084785
Xp-5dv,1.8571446666941085
Xp-6dv,1.0217278491912574
Xp-7dv,0.6166212733503886
Xpc-4d,3.507230272477551
Xpc-5d,5.349488154268744
Xpc-6d,8.420146362040525
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,42
nFRing,0
nHBAcc,3
nHBDon,2
nHRing,2
nSpiro,0
naRing,4
piPC10,8.2546162480842
AATS0dv,9.64102564102564
AATS0pe,6.492533333333334
AATS0se,7.81603692307692
AATS1dv,9.238095238095237
AATS1pe,6.596642857142858
AATS1se,7.800336857142854
AATS2dv,8.181818181818182
AATS2pe,6.542281818181819
AATS2se,7.772047090909091
AATS3dv,6.214285714285714
AATS3pe,6.423255952380952
AATS3se,7.757775238095237
AATS4dv,5.785714285714286
AATS4pe,6.396535714285714
AATS4se,7.760902095238097
AATS5dv,5.903614457831325
AATS5pe,6.266350602409638
AATS5se,7.633391469879515
AATS6dv,6.2405063291139244
AATS6pe,6.325708860759495
AATS6se,7.648345012658229
AATS7dv,5.132530120481928
AATS7pe,6.2139000000000015
AATS7se,7.5638481927710846
AATS8dv,3.797752808988764
AATS8pe,6.003269662921349
AATS8se,7.450183280898876
AATSC0Z,6.85733070348455
AATSC0c,0.02011773882739423
AATSC0d,0.5733070348454964
AATSC0i,2.1880808910818854
AATSC0m,33.071675895488795
AATSC0p,0.2305420175286982
AATSC0s,1.7613777485572364
AATSC0v,47.676521473344714
AATSC1Z,0.05048370432985771
AATSC1c,-0.010653739660910171
AATSC1d,0.14769418615572455
AATSC1i,-0.04583098703496903
AATSC1m,0.3166636859313365
AATSC1p,0.015034390099389746
AATSC1s,-0.1946805568600441
AATSC1v,2.789514857000898
AATSC2Z,-0.33091267706652355
AATSC2c,0.0012569646275056383
AATSC2d,-0.05699001852848012
AATSC2i,-0.2608693592887646
AATSC2m,-1.6275969319333605
AATSC2p,-0.032004134641148055
AATSC2s,0.020004449491628967
AATSC2v,-5.515631253825902
AATSC3Z,-0.7379778341316804
AATSC3c,0.000926871649344178
AATSC3d,-0.015919977458439007
AATSC3i,-0.28818915014760255
AATSC3m,-3.5926375308741427
AATSC3p,-0.022087029553417986
AATSC3s,-0.13636926938208993
AATSC3v,-4.876496314855873
AATSC4Z,-0.8756457217995681
AATSC4c,-0.0018220656875890466
AATSC4d,0.016741805203343656
AATSC4i,-0.10911259826401112
AATSC4m,-4.1939954907131645
AATSC4p,-0.002119920865447306
AATSC4s,-0.22768150652766037
AATSC4v,-2.100534359349796
AATSC5Z,0.2977511624406898
AATSC5c,-0.0019258328026004858
AATSC5d,-0.06975436261812537
AATSC5i,0.29379813394759874
