DLiP-ID,I000LH
AATSC3v,-0.38030616254582267
AATSC4Z,-1.0509040170013255
AATSC4c,-0.004232980766260013
AATSC4d,-0.01015478655230209
AATSC4i,-0.14296782862048524
AATSC4m,-4.956005595948936
AATSC4p,-0.016994164018017014
AATSC4s,-0.24747256211484428
AATSC4v,-4.88065350804977
AATSC5Z,0.2749951832584885
AATSC5c,0.002306851329176958
AATSC5d,-0.010104041616646669
AATSC5i,-0.0330507474265178
AATSC5m,1.3140751001755608
AATSC5p,-0.002422529458299191
AATSC5s,0.09464114864052618
AATSC5v,-0.30512183440123086
AATSC6Z,0.15038745398791856
AATSC6c,-0.0005076605267983964
AATSC6d,-0.027233007023947795
AATSC6i,-0.03854925457823871
AATSC6m,0.6868006934726555
AATSC6p,-0.004042447383453263
AATSC6s,-0.11550939155146148
AATSC6v,0.5235032089550424
AATSC7Z,-0.1621532393289371
AATSC7c,0.00050687714989745
AATSC7d,-0.04980842911877394
AATSC7i,0.06350598336120729
AATSC7m,-0.7638607115072311
AATSC7p,-0.0007186957433059233
AATSC7s,-0.10944832026751396
AATSC7v,-0.4829251552289356
AATSC8Z,-0.6858439793646661
AATSC8c,-0.00114100158583744
AATSC8d,-0.07787814579383666
AATSC8i,-0.13789302411788326
AATSC8m,-3.1243243427617853
AATSC8p,-0.00998501889681989
AATSC8s,-0.34716445439404936
AATSC8v,-2.542462180631426
ATS0are,401.8844999999999
ATS1are,427.062
ATS2are,770.4029999999999
ATS3are,1050.0107000000003
ATS4are,1162.1890000000003
ATS5are,1268.3488
ATS6are,1265.5438000000001
ATS7are,1280.4080000000001
ATS8are,1144.9008999999999
ATSC0dv,270.9841269841269
ATSC0pe,9.94017142857142
ATSC0se,6.485688888888886
ATSC1dv,78.81027966742252
ATSC1pe,-0.5376938775510036
ATSC1se,-0.5563838518518545
ATSC2dv,19.363819601914834
ATSC2pe,0.3940326530612416
ATSC2se,0.13147441975308324
ATSC3dv,-93.81531872008064
ATSC3pe,-1.4042326530612053
ATSC3se,-0.7158802469135852
ATSC4dv,-79.44570420760896
ATSC4pe,-3.6649102040816093
ATSC4se,-2.1335375802469208
ATSC5dv,59.59108087679517
ATSC5pe,2.5178734693877542
ATSC5se,1.7288696296296295
ATSC6dv,-5.043587805492571
ATSC6pe,-0.8277673469387798
ATSC6se,-0.997402765432096
ATSC7dv,-47.758377425044074
ATSC7pe,-0.6374428571428424
ATSC7se,-0.4549477530864289
ATSC8dv,-76.74754346182915
ATSC8pe,-3.452569387755092
ATSC8se,-2.5172767407407464
AXp-0dv,0.5748160508591974
AXp-1dv,0.31086586017692663
AXp-2dv,0.16687083147024162
AXp-3dv,0.09349498928100879
AXp-4dv,0.050640206672369875
AXp-5dv,0.027569915139530308
AXp-6dv,0.015359188561408771
AXp-7dv,0.008413029480660212
BertzCT,1072.2990768276939
ECIndex,761
ETA_eta,36.265181992168024
GATS1dv,0.5009238945215986
GATS1pe,0.705662636319912
GATS1se,0.732207100263642
GATS2dv,0.8508930576963298
GATS2pe,0.7254025417618984
GATS2se,0.7057384004836984
GATS3dv,1.1212367040796745
GATS3pe,0.9498081083943258
GATS3se,0.9294377549945412
GATS4dv,1.089266431685751
GATS4pe,1.0579930276643947
GATS4se,1.0804920566098115
GATS5dv,0.8966772217321797
GATS5pe,0.8339843148977704
GATS5se,0.8403620792445591
GATS6dv,0.9609418931583885
GATS6pe,0.9501502718774756
GATS6se,0.9653435402824782
GATS7dv,1.1045309116763085
GATS7pe,1.1118401581719364
GATS7se,1.152333799879177
GATS8dv,1.1233493247499506
GATS8pe,1.1905044211584197
GATS8se,1.245103663293194
LogEE_A,4.433211941677846
LogEE_D,191.19524878826812
MATS1dv,0.27761033483854486
MATS1pe,-0.05163424498675818
MATS1se,-0.08188701090450626
MATS2dv,0.0372050895768626
MATS2pe,0.020639231277110866
MATS2se,0.010554564778010958
MATS3dv,-0.1313900164858121
MATS3pe,-0.05361393144623748
MATS3se,-0.04189061423590341
MATS4dv,-0.10038048571777844
MATS4pe,-0.12623860605525813
MATS4se,-0.11263332661967945
MATS5dv,0.06791219885329956
MATS5pe,0.07822587135605599
MATS5se,0.08232211412880489
MATS6dv,-0.005719820787711163
MATS6pe,-0.025591816011978723
MATS6se,-0.047260808203444034
MATS7dv,-0.05469532689138093
MATS7pe,-0.01990177885941006
MATS7se,-0.02176957365843191
MATS8dv,-0.09750122912409544
MATS8pe,-0.11957434234402654
MATS8se,-0.13361779804278096
MAXaaCH,1.8158185328513612
MAXaaNH,3.161706351870771
MAXaaaC,0.7793053455539583
MAXaasC,0.8438326381210584
MAXdssC,-0.08085486773527872
MAXsCH3,1.6607258923646357
MAXssNH,2.808203106131185
MAXsssN,1.7741612601830856
MDEC-11,0.40852897032162194
MDEC-12,2.9600564628637875
MDEC-13,5.945938849378765
MDEC-22,6.26730179746055
MDEC-23,24.340601398868042
MDEC-33,17.13398686648675
MDEN-22,0.467648930822808
MDEN-23,1.114851112203573
MDEN-33,0.33333333333333337
MDEO-11,0.9511766026112
MINaaCH,1.382952868706837
MINaaNH,3.161706351870771
MINaaaC,0.7206545909864815
MINaasC,-0.35890203976277646
MINdssC,-0.3878840778863324
MINsCH3,1.5086325333750477
MINssNH,2.615655015462465
MINsssN,1.668265306122449
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.047619047619048
SM1_Dzi,2.1724878643179855
SM1_Dzm,2.077352181723184
SM1_Dzp,-8.918290816129254
SM1_Dzv,-3.739260718749954
SddssSe,0
SpAD_Dt,723.0459027711186
SpAbs_A,42.1041439847899
SpAbs_D,382.3904975765364
SpMAD_A,1.2758831510542394
SpMAD_D,11.587590835652612
SpMax_A,2.585786165160247
SpMax_D,191.19524878826812
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,117.77000000000001
TpiPC10,8.72765542362129
VAdjMat,6.169925001442312
VE1_DzZ,5.65289267007358
VE1_Dzi,5.653750945597852
VE1_Dzm,5.653032908554593
VE1_Dzp,5.631461576157592
VE1_Dzv,5.642555912509516
VE2_DzZ,0.17129977788101758
VE2_Dzi,0.17132578623023795
VE2_Dzm,0.17130402753195736
VE2_Dzp,0.17065035079265428
VE2_Dzv,0.17098654280331865
VE3_DzZ,2.9260898596194473
VE3_Dzi,2.9262416775337807
VE3_Dzm,2.926114667580555
VE3_Dzp,2.9222914819338346
VE3_Dzv,2.9242596073060456
VR1_DzZ,224.94726338236782
VR1_Dzi,225.01220905012073
VR1_Dzm,224.91895191037443
VR1_Dzp,228.62754087423872
VR1_Dzv,226.72545723553674
VR2_DzZ,6.816583738859631
VR2_Dzi,6.818551789397598
VR2_Dzm,6.815725815465892
VR2_Dzp,6.928107299219355
VR2_Dzv,6.870468401076871
VR3_DzZ,6.609788458237151
VR3_Dzi,6.610077131649683
VR3_Dzm,6.6096625920526355
VR3_Dzp,6.626016688841724
VR3_Dzv,6.617662314500633
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.17147805301936306
Xch-6dv,0.33129830539956057
Xch-7dv,0.5484051188320389
Xpc-4dv,2.9707685510525232
Xpc-5dv,4.435442381010772
Xpc-6dv,6.170049900726698
Zagreb1,178.0
Zagreb2,217.0
fragCpx,240.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,2
n5FRing,0
n5HRing,3
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,10
nBondsD,3
nBondsM,13
nBondsO,36
nBondsS,53
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,10
naHRing,1
AATS0are,6.379119047619046
AATS1are,6.4706363636363635
AATS2are,6.36696694214876
AATS3are,6.325365662650604
AATS4are,6.316244565217393
AATS5are,6.217396078431372
AATS6are,6.173384390243903
AATS7are,6.307428571428572
AATS8are,6.256289071038251
AATSC0dv,4.301335348954395
AATSC0pe,0.157780498866213
AATSC0se,0.10294744268077596
AATSC1dv,1.1940951464760987
AATSC1pe,-0.008146876932590964
AATSC1se,-0.008430058361391735
AATSC2dv,0.16003156695797383
AATSC2pe,0.003256468207117699
AATSC2se,0.0010865654525048201
AATSC3dv,-0.5651525224101244
AATSC3pe,-0.008459232849766296
AATSC3se,-0.004312531607913164
AATSC4dv,-0.43177013156309213
AATSC4pe,-0.019917990239573965
AATSC4se,-0.011595312936124568
AATSC5dv,0.2921131415529175
AATSC5pe,0.012342517006802717
AATSC5se,0.008474851125635438
AATSC6dv,-0.0246028673438662
AATSC6pe,-0.004037889497262341
AATSC6se,-0.0048653793435712005
AATSC7dv,-0.23526294298051267
AATSC7pe,-0.0031401125967627707
AATSC7se,-0.002241121936386349
AATSC8dv,-0.4193854833979735
AATSC8pe,-0.018866499386639847
AATSC8se,-0.01375561060514069
AETA_eta,1.0989449088535765
ATSC0are,10.879698412698403
ATSC1are,-0.7542792894935649
ATSC2are,0.2858490803729004
ATSC3are,-1.402846611237075
ATSC4are,-3.9154921894683645
ATSC5are,2.8809987906273604
ATSC6are,-1.1913853111615045
ATSC7are,-0.6334012345678897
ATSC8are,-3.86751761148903
BCUTZ-1h,9.004072743616522
BCUTZ-1l,5.675289752816722
BCUTc-1h,0.4148426841131998
BCUTc-1l,-0.4118957518586254
BCUTd-1h,3.259000545307009
BCUTd-1l,0.972502862805037
BCUTi-1h,17.42477394305842
BCUTi-1l,10.936365691448469
BCUTm-1h,19.00014337170186
BCUTm-1l,11.68690152626933
BCUTp-1h,2.0113212077892326
BCUTp-1l,0.5458504286452419
BCUTs-1h,8.001922631701571
BCUTs-1l,1.1631650118781478
BCUTv-1h,20.91199896263446
BCUTv-1l,13.304117664574584
BalabanJ,1.5377009448059846
Diameter,14
ETA_beta,35.25
GATS1are,0.7235390233288607
GATS2are,0.7306070440558455
GATS3are,0.9468042945657374
GATS4are,1.0564855371655748
GATS5are,0.8244799439279786
GATS6are,0.9537517781932213
GATS7are,1.1160275670492779
GATS8are,1.1971229456894046
HybRatio,0.5217391304347826
Lipinski,True
LogEE_Dt,361.5229513855593
MATS1are,-0.06617774132447511
MATS2are,0.013679654276787464
MATS3are,-0.04893569852935128
MATS4are,-0.12322312871752601
MATS5are,0.08177802187183028
MATS6are,-0.03365286729064267
MATS7are,-0.018067853489893565
MATS8are,-0.12237843722277549
MAXssCH2,0.5994211388259008
MAXsssCH,-0.1794114281515078
MINssCH2,-0.5334521729439659
MINsssCH,-1.0838042485512724
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,2.200101255973872
SM1_Dzse,2.008794166436178
SMR_VSA1,23.880553994730988
SMR_VSA2,0.0
SMR_VSA3,25.417375190660827
SMR_VSA4,0.0
SMR_VSA5,50.35356538506049
SMR_VSA6,26.744066759015258
SMR_VSA7,35.7766171097408
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,325.79566282658664
SpAD_Dzi,313.76972566583254
SpAD_Dzm,325.70290288484955
SpAD_Dzp,454.867031593604
SpAD_Dzv,408.7643467121262
SpAbs_Dt,723.0459027711184
SpDiam_A,4.956832028319668
SpDiam_D,271.16152485779054
SpMAD_Dt,21.91048190215511
SpMax_Dt,361.5229513855593
SsssssAs,0
VE1_Dzpe,5.653197935794669
VE1_Dzse,5.652779675426452
VE2_Dzpe,0.1713090283574142
VE2_Dzse,0.17129635380080158
VE3_Dzpe,2.926143859844955
VE3_Dzse,2.9260698706008945
VMcGowan,336.5300000000014
VR1_Dzpe,224.9036467308662
VR1_Dzse,224.96773792752043
VR2_Dzpe,6.8152620221474605
VR2_Dzse,6.8172041796218315
VR3_Dzpe,6.609594542205605
VR3_Dzse,6.60987947340716
mZagreb1,12.305555555555557
mZagreb2,7.305555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,2
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,59
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.17269362559838736
AATSC1are,-0.011428474083235832
AATSC2are,0.0023623890939909126
AATSC3are,-0.008450883200223344
AATSC4are,-0.02127984885580633
AATSC5are,0.01412254309131059
AATSC6are,-0.005811635664202461
AATSC7are,-0.0031202031259501954
AATSC8are,-0.021133976019065737
AETA_beta,1.0681818181818181
BCUTdv-1h,7.004062112143368
BCUTdv-1l,0.993362917018502
BCUTpe-1h,3.988681331584595
BCUTpe-1l,2.2242529648863383
BCUTse-1h,4.0099664064303395
BCUTse-1l,2.4200647329614067
ETA_alpha,15.11904761904762
ETA_dBeta,-9.25
ETA_eta_B,0.6537556517014913
ETA_eta_F,32.474819438299164
ETA_eta_L,8.750214900300138
ETA_eta_R,68.74000143046719
ETA_psi_1,0.516344120995284
LabuteASA,190.84842464401348
LogEE_DzZ,162.95988047534237
LogEE_Dzi,156.95069579850164
LogEE_Dzm,162.9144015085376
LogEE_Dzp,226.4914076754497
LogEE_Dzv,204.04224056344947
PEOE_VSA1,30.52390258550153
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,44.15478350237565
PEOE_VSA8,43.03092456137129
PEOE_VSA9,24.7324044519568
SM1_Dzare,2.4614398075111503
SpAD_Dzpe,322.7611874761051
SpAD_Dzse,326.3010996723933
SpAbs_DzZ,323.87214190306577
SpAbs_Dzi,311.72890373268547
SpAbs_Dzm,323.751450835352
SpAbs_Dzp,461.90110616702844
SpAbs_Dzv,411.8237418456489
SpDiam_Dt,510.7043912509353
SpMAD_DzZ,9.872595843229899
SpMAD_Dzi,9.508173505025228
SpMAD_Dzm,9.869784935904532
SpMAD_Dzp,13.783849442230425
SpMAD_Dzv,12.386798385215945
SpMax_DzZ,162.95988047534237
SpMax_Dzi,156.95069579850164
SpMax_Dzm,162.9144015085376
SpMax_Dzp,226.4914076754497
SpMax_Dzv,204.04224056344947
VE1_Dzare,5.653571407131237
VE2_Dzare,0.17132034567064353
VE3_Dzare,2.92620992139187
VR1_Dzare,224.8269137869222
VR2_Dzare,6.812936781421885
VR3_Dzare,6.609253302577147
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4581529581529582
AETA_dBeta,-0.2803030303030303
AETA_eta_B,0.019810777324287616
AETA_eta_F,0.9840854375242171
AETA_eta_L,0.26515802728182236
AETA_eta_R,2.0830303463777935
BCUTare-1h,4.107727707603475
BCUTare-1l,2.174492777954052
ETA_beta_s,22.25
ETA_dPsi_A,0.19765587900471593
ETA_dPsi_B,0.0
ETA_eta_BR,0.9977556517014913
ETA_eta_FL,7.010243010371466
ETA_eta_RL,15.760457910671605
LogEE_Dzpe,161.44726347308205
LogEE_Dzse,163.21142238669472
PEOE_VSA10,11.859061670193856
PEOE_VSA11,0.0
PEOE_VSA12,17.721539188054518
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,88.5232946411505
SlogP_VSA3,14.383611552215466
SlogP_VSA4,5.817220841045895
SlogP_VSA5,31.749653560165644
SlogP_VSA6,24.395944776997904
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,318.57496210169984
SpAbs_Dzpe,320.6944256901903
SpAbs_Dzse,324.41405060695325
SpDiam_DzZ,234.4683582502705
SpDiam_Dzi,225.19798037407463
SpDiam_Dzm,234.43752173575763
SpDiam_Dzp,326.60187244250346
SpDiam_Dzv,295.2470191837829
SpMAD_Dzpe,9.780642044730456
SpMAD_Dzse,9.887912111284646
SpMax_Dzpe,161.44726347308205
SpMax_Dzse,163.21142238669472
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6742424242424242
AETA_eta_BR,0.03023501974853004
AETA_eta_FL,0.21243160637489292
AETA_eta_RL,0.4775896336567153
DetourIndex,5817
EState_VSA1,18.69056362280884
EState_VSA2,41.540347733557724
EState_VSA3,19.51033443475116
EState_VSA4,16.466376423778055
EState_VSA5,19.056471336613846
EState_VSA6,29.83759571253038
EState_VSA7,6.196843571613076
EState_VSA8,15.617555728959871
EState_VSA9,0.0
ETA_beta_ns,13.0
ETA_shape_p,0.20629921259842518
ETA_shape_x,0.0
ETA_shape_y,0.4497637795275591
GhoseFilter,True
LogEE_Dzare,159.362070135926
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,316.26270046434075
SpDiam_Dzpe,232.21417436458313
SpDiam_Dzse,234.82526377490322
SpMAD_Dzare,9.65378673035454
SpMax_Dzare,159.362070135926
TopoPSA(NO),117.77000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.010458492268903
VSA_EState9,70.82287484106445
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.3939393939393939
EState_VSA10,23.880553994730988
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.041847041847041806
FilterItLogS,-3.502396979191333
SpDiam_Dzare,229.13797439996054
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6076341647770209
ETA_epsilon_2,0.887301587301587
ETA_epsilon_3,0.4419354838709669
ETA_epsilon_4,0.5729711602951028
ETA_epsilon_5,0.8238095238095237
AETA_beta_ns_d,0.015151515151515152
ETA_dEpsilon_A,0.165698680906054
ETA_dEpsilon_B,0.03466300448191817
ETA_dEpsilon_C,-0.13103567642413583
ETA_dEpsilon_D,0.06349206349206338
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5151515151515151
MDEDescriptor,"0.40852897032162194,2.9600564628637875,5.945938849378765,0.0,6.26730179746055,24.340601398868042,0.0,17.13398686648675,0.0,0.0,0.9511766026112,0.0,0.0,0.0,0.0,0.0,0.467648930822808,1.114851112203573,0.33333333333333337"
APolDescriptor,69.74878999999997
BCUTDescriptor,"11.988386827827918,18.998408890950717,-0.39402978144709416,0.27864073811429674,4.374971272354835,12.090602406242834"
BPolDescriptor,42.81321
TPSADescriptor,117.77000000000001
ALOGPDescriptor,"-1.2952999999999977,1.677802089999994,115.3262"
XLogPDescriptor,-0.10900000000000037
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,459.22818290000004
ChiPathDescriptor,"23.861078361706785,15.760457910671605,14.499164588930718,12.781226327199544,10.445704885457621,8.293306600184799,6.537879090286097,4.853315389269876,18.968929678353515,11.19117096636936,8.844154067922807,7.012124196075664,5.215941287254095,3.6392287984180003,2.564984489755265,1.699431955093363"
ChiChainDescriptor,"0.0,0.0,0.2710175098617139,0.6179846864976637,1.1887719071290783,0.0,0.0,0.17147805301936306,0.33129830539956057,0.5484051188320389"
AtomCountDescriptor,63
BondCountDescriptor,36
SmallRingDescriptor,"4,2,2,1,0,0,3,1,0,0,0"
ChiClusterDescriptor,"2.546804103821223,0.0,0.8483327070499953,0.0,1.2318827730190092,0.0,0.3111337558216931,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,5,2,5,5,1,0"
ZagrebIndexDescriptor,178.0
LargestChainDescriptor,15
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"66.88852967016695,2.0269251415202105,28.307622745014424,9.978356216396179,15.781724679343663"
FractionalPSADescriptor,0.25645203057070476
WienerNumbersDescriptor,"3037.0,57.0"
AminoAcidCountDescriptor,"2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0"
ChiPathClusterDescriptor,"6.6223421563412055,10.381592309125926,14.830922354670124,2.970768551052526,4.4354423810107715,5.55814587527275"
FractionalCSP3Descriptor,0.5217391304347826
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,4,0,0,4,5,0,0,3,2,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.074074074074073,10.947668209327162,5.12"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,3300.1
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.5217391304347826
AutocorrelationDescriptorMass,"39.399821787588834,39.90433621822075,59.8112338536675,65.05626913376408,66.47105966864225"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.854485575609534,-0.40062021525646624,-0.05310563718816149,0.19893928780779346,-0.3539590059453324"
EccentricConnectivityIndexDescriptor,761
AutocorrelationDescriptorPolarizability,"2408.608947545382,2946.389276428875,4412.828482115685,4483.499125872451,4484.056426762424"
