DLiP-ID,T007IZ
AATSC3v,3.007233932538067
AATSC4Z,1.103076621595141
AATSC4c,0.001142349894947656
AATSC4d,-0.0909269057417205
AATSC4i,-0.261029464678008
AATSC4m,4.8432077978150145
AATSC4p,-0.036125975487443195
AATSC4s,-0.24143551989211248
AATSC4v,-6.456384498462935
AATSC5Z,-1.3204640886292005
AATSC5c,0.0021050117762616456
AATSC5d,-0.08961088597786364
AATSC5i,-0.12916039798728116
AATSC5m,-6.175052970866187
AATSC5p,-0.0228070571759332
AATSC5s,0.2147420134083602
AATSC5v,-3.6753433809233145
AATSC6Z,-2.0660546586472512
AATSC6c,-0.003463244393291317
AATSC6d,-0.09989448137596285
AATSC6i,-0.012097995395451693
AATSC6m,-9.585033755592487
AATSC6p,-0.00892022286547389
AATSC6s,-0.3579245435531458
AATSC6v,-5.967514237976131
AATSC7Z,-0.34623628257887534
AATSC7c,0.002102258076147549
AATSC7d,0.01808984910836762
AATSC7i,-0.12062963540829091
AATSC7m,-1.897355263160152
AATSC7p,-0.04572077368694375
AATSC7s,-0.2575104031388506
AATSC7v,-6.727194692130983
AATSC8Z,0.9541361006739421
AATSC8c,-0.0017452326431311488
AATSC8d,0.06561400369773959
AATSC8i,-0.016184260818467338
AATSC8m,4.647556972538314
AATSC8p,0.02841390910776549
AATSC8s,-0.1544130502641133
AATSC8v,5.5930828553796
ATS0are,350.9324999999999
ATS1are,364.6539
ATS2are,600.8299999999999
ATS3are,775.726
ATS4are,821.5960999999999
ATS5are,841.651
ATS6are,833.9150000000001
ATS7are,795.2289999999999
ATS8are,689.8199999999999
ATSC0dv,231.29675354366708
ATSC0pe,7.996683333333332
ATSC0se,5.972837703703704
ATSC1dv,69.25604159257561
ATSC1pe,-0.2264197530864165
ATSC1se,-0.3051019149519885
ATSC2dv,37.38627241782247
ATSC2pe,1.177495370370373
ATSC2se,0.7195246584362146
ATSC3dv,-21.849667225524584
ATSC3pe,-0.5898407407407362
ATSC3se,-0.7220411193415676
ATSC4dv,-66.09343087943913
ATSC4pe,0.829194444444453
ATSC4se,1.0772502839506084
ATSC5dv,-69.78551711290625
ATSC5pe,-1.4752688271604917
ATSC5se,-1.1137379478738019
ATSC6dv,-162.38061609849444
ATSC6pe,-5.795161728395056
ATSC6se,-3.858251879286697
ATSC7dv,-51.405290521431354
ATSC7pe,-0.042391975308645455
ATSC7se,0.6358934430727089
ATSC8dv,37.684668665007045
ATSC8pe,-0.3986996913580387
ATSC8se,-0.806925443072685
AXp-0dv,0.5864480839845582
AXp-1dv,0.3069145492065038
AXp-2dv,0.1616731444759845
AXp-3dv,0.08605996801007523
AXp-4dv,0.047054465669366496
AXp-5dv,0.024233563548938016
AXp-6dv,0.01419432255743809
AXp-7dv,0.007348970348271068
BertzCT,1221.5845426128155
ECIndex,871
ETA_eta,28.437757376464024
GATS1dv,0.4782650006128348
GATS1pe,0.6667987650832621
GATS1se,0.7094079743370781
GATS2dv,0.802790897854543
GATS2pe,0.6923359556794748
GATS2se,0.7004017101186932
GATS3dv,1.0164560459112064
GATS3pe,0.9671485678437519
GATS3se,1.0017535433154552
GATS4dv,1.0942436037845513
GATS4pe,0.9793075919073988
GATS4se,0.9923696014296733
GATS5dv,1.1328545802779253
GATS5pe,1.0764803079699183
GATS5se,1.0710455629229385
GATS6dv,1.2955058456526298
GATS6pe,1.3223147000206656
GATS6se,1.2880376549425172
GATS7dv,1.0341707104286681
GATS7pe,0.9610726146100154
GATS7se,0.9134302650111226
GATS8dv,0.8856500749755599
GATS8pe,0.908401988759289
GATS8se,0.8954945145560129
LogEE_A,4.406018066087955
LogEE_D,218.1035042286005
MATS1dv,0.2887312965380202
MATS1pe,-0.02730298602962439
MATS1se,-0.04925722622715552
MATS2dv,0.0938541412514557
MATS2pe,0.08549882004172314
MATS2se,0.06994807695695349
MATS3dv,-0.04250967685817427
MATS3pe,-0.03319230264213681
MATS3se,-0.05439935250579909
MATS4dv,-0.1224649964048912
MATS4pe,0.044439554851163465
MATS4se,0.07729637335288826
MATS5dv,-0.1243707427716966
MATS5pe,-0.07604728811631518
MATS5se,-0.07686431611868698
MATS6dv,-0.2916184889350636
MATS6pe,-0.3010274291601339
MATS6se,-0.2683244635863251
MATS7dv,-0.09376096554089587
MATS7pe,-0.002236441514294652
MATS7se,0.04491458827517592
MATS8dv,0.07650522267560729
MATS8pe,-0.02341164448340667
MATS8se,-0.06343787323403159
MAXaaCH,1.6946930377089107
MAXaasC,0.6393940276727978
MAXaasN,1.2099194487691753
MAXdssC,-0.6840198244793638
MAXsCH3,1.8060457175333617
MAXssNH,2.4626645268478784
MDEC-11,0.14285714285714285
MDEC-12,2.8446392621939607
MDEC-13,2.9998663565513737
MDEC-22,8.852396555811968
MDEC-23,24.37072505911158
MDEC-33,12.940312779984463
MDEN-22,0.09999999999999998
MDEN-23,0.6666666666666667
MDEO-11,0.9729506266807925
MDEO-12,0.4911304059638447
MINaaCH,1.4761694487691754
MINaasC,0.013349002103581364
MINaasN,1.2099194487691753
MINdssC,-1.2108911197628724
MINsCH3,1.542971100961236
MINssNH,2.4626645268478784
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.9726890756302518
SM1_Dzi,1.8047415109553284
SM1_Dzm,2.9961979654957434
SM1_Dzp,-6.498126867984333
SM1_Dzv,-2.786369015545196
SddssSe,0
SpAD_Dt,648.6877915749417
SpAbs_A,41.20689360920309
SpAbs_D,436.207008457201
SpMAD_A,1.248693745733427
SpMAD_D,13.218394195672758
SpMax_A,2.429003421727063
SpMax_D,218.1035042286005
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,110.52
TpiPC10,8.683247738246319
VAdjMat,6.129283016944966
VE1_DzZ,5.6752054918389385
VE1_Dzi,5.670441607935651
VE1_Dzm,5.675247112737034
VE1_Dzp,5.642773906887545
VE1_Dzv,5.658164645940151
VE2_DzZ,0.17197592399511935
VE2_Dzi,0.17183156387683793
VE2_Dzm,0.17197718523445557
VE2_Dzp,0.17099314869356197
VE2_Dzv,0.17145953472545913
VE3_DzZ,2.9300292412000064
VE3_Dzi,2.929189468176686
VE3_Dzm,2.930036574986516
VE3_Dzp,2.9242982405372486
VE3_Dzv,2.9270220405997116
VR1_DzZ,213.27821558025414
VR1_Dzi,214.29333747553244
VR1_Dzm,213.26280405290913
VR1_Dzp,218.57852974056482
VR1_Dzv,216.40301426824692
VR2_DzZ,6.462976229704671
VR2_Dzi,6.493737499258558
VR2_Dzm,6.462509213724519
VR2_Dzp,6.623591810320146
VR2_Dzv,6.557667099037785
VR3_DzZ,6.556519958308635
VR3_Dzi,6.561268280760469
VR3_Dzm,6.5564476954938415
VR3_Dzp,6.581067822284966
VR3_Dzv,6.571064944498615
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06626779572375283
Xch-7dv,0.1335490952033506
Xpc-4dv,2.0785877630346485
Xpc-5dv,2.828022846609914
Xpc-6dv,3.366503926533366
Zagreb1,168.0
Zagreb2,197.0
fragCpx,169.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,18
nBondsD,3
nBondsM,21
nBondsO,35
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,1
AATS0are,6.498749999999998
AATS1are,6.511676785714286
AATS2are,6.460537634408602
AATS3are,6.464383333333333
AATS4are,6.520603968253967
AATS5are,6.42481679389313
AATS6are,6.41473076923077
AATS7are,6.212726562499999
AATS8are,5.998434782608695
AATSC0dv,4.283273213771612
AATSC0pe,0.1480867283950617
AATSC0se,0.11060810562414268
AATSC1dv,1.2367150284388502
AATSC1pe,-0.004043209876543151
AATSC1se,-0.005448248481285509
AATSC2dv,0.4020029292238975
AATSC2pe,0.012661240541616913
AATSC2se,0.007736824284260372
AATSC3dv,-0.18208056021270486
AATSC3pe,-0.004915339506172802
AATSC3se,-0.006017009327846396
AATSC4dv,-0.5245510387257073
AATSC4pe,0.00658090828924169
AATSC4se,0.008549605428179431
AATSC5dv,-0.5327138710908874
AATSC5pe,-0.011261594100461769
AATSC5se,-0.00850181639598322
AATSC6dv,-1.2490816622961112
AATSC6pe,-0.044578167141500424
AATSC6se,-0.02967886060989767
AATSC7dv,-0.40160383219868245
AATSC7pe,-0.0003311873070987926
AATSC7se,0.004967917524005538
AATSC8dv,0.3276927710000613
AATSC8pe,-0.0034669538378959883
AATSC8se,-0.007016742983240739
AETA_eta,0.8617502235292128
ATSC0are,8.061298148148145
ATSC1are,-0.24141659807955823
ATSC2are,1.2974605967078219
ATSC3are,-0.3321662551440286
ATSC4are,0.02727839506173528
ATSC5are,-1.1621936556927255
ATSC6are,-5.924345541838127
ATSC7are,-0.840228943758578
ATSC8are,-0.6629219821673659
BCUTZ-1h,17.002127517333232
BCUTZ-1l,5.681905557742742
BCUTc-1h,0.4767195355183961
BCUTc-1l,-0.5217158144986042
BCUTd-1h,3.2767452624768536
BCUTd-1l,0.9725031731225736
BCUTi-1h,14.692680786937371
BCUTi-1l,10.942699382916768
BCUTm-1h,35.45152860275226
BCUTm-1l,11.693465429795465
BCUTp-1h,2.212712516622187
BCUTp-1l,0.7413562522883077
BCUTs-1h,7.010467482228922
BCUTs-1l,1.2546124284449218
BCUTv-1h,22.457067068597134
BCUTv-1l,14.700430398492736
BalabanJ,1.5414319002581176
Diameter,16
ETA_beta,43.25
GATS1are,0.7043769815717905
GATS2are,0.7132794863159136
GATS3are,0.9707869861048481
GATS4are,1.0403454588218506
GATS5are,1.1029984817474094
GATS6are,1.3740128579956785
GATS7are,0.982346338420588
GATS8are,0.9016610138082174
HybRatio,0.21739130434782608
Lipinski,True
LogEE_Dt,324.34389578747084
MATS1are,-0.028878050711106863
MATS2are,0.09345445405915367
MATS3are,-0.018542275954543434
MATS4are,0.0014502305368061976
MATS5are,-0.059428665848282304
MATS6are,-0.3052711795391551
MATS7are,-0.04397202276032675
MATS8are,-0.03861476141301168
MAXssCH2,0.370404868757116
MAXsssCH,-1.219009368924593
MINssCH2,0.010017164273116608
MINsssCH,-1.219009368924593
NsssssAs,0
RotRatio,0.22857142857142856
SM1_Dzpe,2.1632332321088272
SM1_Dzse,2.082831325754687
SMR_VSA1,19.432464716784395
SMR_VSA2,0.0
SMR_VSA3,15.097273347452553
SMR_VSA4,7.04767198267719
SMR_VSA5,19.386399651764595
SMR_VSA6,6.606881964512918
SMR_VSA7,80.18738674084483
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,341.6949237984916
SpAD_Dzi,342.4195208423073
SpAD_Dzm,341.62454006551013
SpAD_Dzp,438.716386461449
SpAD_Dzv,402.0717271544429
SpAbs_Dt,648.6877915749417
SpDiam_A,4.8580068434541275
SpDiam_D,332.1969380981292
SpMAD_Dt,19.657205805301263
SpMax_Dt,324.34389578747084
SsssssAs,0
VE1_Dzpe,5.672755987853039
VE1_Dzse,5.672647892398717
VE2_Dzpe,0.17190169660160723
VE2_Dzse,0.17189842098177932
VE3_Dzpe,2.9295975329979074
VE3_Dzse,2.929578477624389
VMcGowan,338.820000000001
VR1_Dzpe,213.86615516221985
VR1_Dzse,213.88518771932206
VR2_Dzpe,6.480792580673329
VR2_Dzse,6.481369324827941
VR3_Dzpe,6.559272844655919
VR3_Dzse,6.559361833538977
mZagreb1,12.583333333333332
mZagreb2,7.388888888888886
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14928329903978046
AATSC1are,-0.004311010679992111
AATSC2are,0.013951189211912064
AATSC3are,-0.002768052126200238
AATSC4are,0.00021649519890266095
AATSC5are,-0.008871707295364316
AATSC6are,-0.04557188878337021
AATSC7are,-0.006564288623113891
AATSC8are,-0.0057645389753683985
AETA_beta,1.3106060606060606
BCUTdv-1h,6.024877002305962
BCUTdv-1l,0.7730833712270144
BCUTpe-1h,3.5022314295583423
BCUTpe-1l,2.230564315459761
BCUTse-1h,3.715067786891666
BCUTse-1l,2.426468717380948
ETA_alpha,15.795238095238094
ETA_dBeta,1.75
ETA_eta_B,0.6917604541622815
ETA_eta_F,38.61670268392254
ETA_eta_L,6.981296887683063
ETA_eta_R,67.05446006038656
ETA_psi_1,0.5353453841187865
LabuteASA,199.2666472684999
LogEE_DzZ,170.9375433863861
LogEE_Dzi,171.26172533700534
LogEE_Dzm,170.90306391049737
LogEE_Dzp,218.3736285537572
LogEE_Dzv,200.61368645365403
PEOE_VSA1,15.160178952647085
PEOE_VSA2,9.589074368143644
PEOE_VSA3,9.476340119217006
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,53.53371512277308
PEOE_VSA7,30.183374320007832
PEOE_VSA8,13.4684936056032
PEOE_VSA9,33.97589514700264
SM1_Dzare,2.218790233603599
SpAD_Dzpe,344.0154877655442
SpAD_Dzse,345.78620348931327
SpAbs_DzZ,338.926278186227
SpAbs_Dzi,340.8335358781344
SpAbs_Dzm,338.8335954981749
SpAbs_Dzp,443.2453839754987
SpAbs_Dzv,404.0137419228531
SpDiam_Dt,470.18755233878096
SpMAD_DzZ,10.35439163025732
SpMAD_Dzi,10.376349116433554
SpMAD_Dzm,10.352258789863944
SpMAD_Dzp,13.294435953377244
SpMAD_Dzv,12.183991731952815
SpMax_DzZ,170.9375433863861
SpMax_Dzi,171.26172533700534
SpMax_Dzm,170.90306391049737
SpMax_Dzp,218.3736285537572
SpMax_Dzv,200.61368645365403
VE1_Dzare,5.672716207794971
VE2_Dzare,0.17190049114530215
VE3_Dzare,2.9295905204985804
VR1_Dzare,213.87016176691512
VR2_Dzare,6.480913992936822
VR3_Dzare,6.559291578649442
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,18
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4786435786435786
AETA_dBeta,0.05303030303030303
AETA_eta_B,0.020962438004917622
AETA_eta_F,1.1702031116340164
AETA_eta_L,0.211554451141911
AETA_eta_R,2.0319533351632293
BCUTare-1h,3.5560479425818032
BCUTare-1l,2.1808866445624906
ETA_beta_s,20.75
ETA_dPsi_A,0.17865461588121345
ETA_dPsi_B,0.0
ETA_eta_BR,0.9497604541622815
ETA_eta_FL,8.741156220527753
ETA_eta_RL,15.722453108210814
LogEE_Dzpe,172.07329640495723
LogEE_Dzse,172.9562178454371
PEOE_VSA10,6.041840829147961
PEOE_VSA11,5.749511833283905
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,15.612918452858388
SlogP_VSA2,39.41221994925116
SlogP_VSA3,18.26303078967502
SlogP_VSA4,0.0
SlogP_VSA5,22.845177367156435
SlogP_VSA6,53.455950234916166
SlogP_VSA7,10.045266627482652
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,341.9930195019763
SpAbs_Dzpe,342.02213333526026
SpAbs_Dzse,343.851557605635
SpDiam_DzZ,265.40122642621293
SpDiam_Dzi,264.42046116463797
SpDiam_Dzm,265.3696511272623
SpDiam_Dzp,328.222799194167
SpDiam_Dzv,305.44653852632484
SpMAD_Dzpe,10.424711750471037
SpMAD_Dzse,10.478369802706462
SpMax_Dzpe,172.07329640495723
SpMax_Dzse,172.9562178454371
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6287878787878788
AETA_eta_BR,0.02878061982309944
AETA_eta_FL,0.2648835218341743
AETA_eta_RL,0.47643797297608526
DetourIndex,5180
EState_VSA1,17.918325846451317
EState_VSA2,27.588806637157667
EState_VSA3,29.046748272887807
EState_VSA4,0.0
EState_VSA5,23.01138064368148
EState_VSA6,44.30324452467586
EState_VSA7,0.0
EState_VSA8,10.415470412307368
EState_VSA9,27.938742734265084
ETA_beta_ns,22.5
ETA_shape_p,0.2381670183901116
ETA_shape_x,0.0
ETA_shape_y,0.3735302984624661
GhoseFilter,False
LogEE_Dzare,171.06374581867308
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,339.9721939317452
SpDiam_Dzpe,266.33573061420685
SpDiam_Dzse,267.63100057537486
SpMAD_Dzare,10.363424833393221
SpMax_Dzare,171.06374581867308
TopoPSA(NO),110.52
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.2099194487691753
VSA_EState9,73.91699810282164
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6818181818181818
EState_VSA10,19.490138947056174
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02135642135642139
FilterItLogS,-6.369529200141471
SpDiam_Dzare,264.84881717411594
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6630511463844789
ETA_epsilon_2,0.8940836940836936
ETA_epsilon_3,0.43894736842105175
ETA_epsilon_4,0.5883053221288503
ETA_epsilon_5,0.8601360544217683
AETA_beta_ns_d,0.06060606060606061
ETA_dEpsilon_A,0.22410377796342718
ETA_dEpsilon_B,0.07474582425562859
ETA_dEpsilon_C,-0.14935795370779859
ETA_dEpsilon_D,0.033947639661925266
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.6666666666666666
MDEDescriptor,"0.14285714285714285,2.8446392621939607,2.9998663565513737,0.0,8.852396555811968,24.37072505911158,0.0,12.940312779984463,0.0,0.0,0.9729506266807925,0.4911304059638447,0.0,0.0,0.0,0.0,0.09999999999999998,0.6666666666666667,0.0"
APolDescriptor,66.15265299999997
BCUTDescriptor,"11.849999999999985,34.969855500783595,-0.3434645953152346,0.2770307252835454,4.540922807016257,11.053881828885526"
BPolDescriptor,31.227346999999995
TPSADescriptor,110.52
ALOGPDescriptor,"4.510299999999998,20.342806089999982,119.99599999999997"
XLogPDescriptor,2.802
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,489.08582629999995
ChiPathDescriptor,"24.120591385700628,15.722453108210818,14.236268260082534,11.680584992312609,9.604189608159258,7.29278796597032,4.788252835587107,3.245588327294561,19.35278677149042,10.742009222227633,7.921984079323239,5.507837952644817,3.8114117192186843,2.326422100698048,1.3626549655140552,0.7495949755236483"
ChiChainDescriptor,"0.0,0.0,0.0,0.20693027063286606,0.46487439721723106,0.0,0.0,0.0,0.06626779572375283,0.1335490952033506"
AtomCountDescriptor,54
BondCountDescriptor,35
SmallRingDescriptor,"3,3,3,3,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.394938832099426,0.0,0.7137128315712064,0.0,1.0638781470361443,0.0,0.1806113934739283,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,10,4,2,2,0,0"
ZagrebIndexDescriptor,168.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"66.16764645538521,2.0050801956177335,27.260427170185874,12.910221765770709,9.277149945785492"
FractionalPSADescriptor,0.22597260860348103
WienerNumbersDescriptor,"3492.0,55.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.6937047679140695,9.025979764322628,12.51072066781201,2.0785877630346485,2.8280228466099113,3.0485061156369055"
FractionalCSP3Descriptor,0.21739130434782608
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,8,1,0,0,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"27.58530612244898,12.807996668054978,7.03125"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,18
FragmentComplexityDescriptor,2080.1
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.21739130434782608
AutocorrelationDescriptorMass,"53.37818589723173,42.08698310885029,62.34257409279807,73.24248159530333,83.3397361429717"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.8192970262209528,-0.33672433871245144,-0.0874085484201572,-0.036537902527022256,0.08741897307905803"
EccentricConnectivityIndexDescriptor,871
AutocorrelationDescriptorPolarizability,"2313.8549875132126,2698.384925281379,3724.56022001329,3979.0957487204405,3604.8482710280978"
