DLiP-ID,C003MZ
AATSC5m,2.891975777276974
AATSC5p,0.029589997125765245
AATSC5s,0.0110547245963912
AATSC5v,6.510403872530561
AATSC6Z,-2.047169811320755
AATSC6c,-0.0032884771980122036
AATSC6d,-0.20305129716981132
AATSC6i,-0.1536278816863798
AATSC6m,-9.620936979518806
AATSC6p,-0.02057492244658567
AATSC6s,-0.3355125713370604
AATSC6v,-8.204984416094085
AATSC7Z,-1.1327433628318584
AATSC7c,0.004023984707580824
AATSC7d,-0.2137375553097345
AATSC7i,-0.33830428444206156
AATSC7m,-5.534489647335146
AATSC7p,-0.05413998326241836
AATSC7s,0.06116548194581007
AATSC7v,-11.275407615320876
AATSC8Z,-1.8739495798319328
AATSC8c,-0.0020501091284552977
AATSC8d,-0.09824711134453781
AATSC8i,0.18899980334321975
AATSC8m,-8.811662223217931
AATSC8p,-0.010002994337974967
AATSC8s,-0.19870488704741154
AATSC8v,-5.446196210534408
ATS0are,298.26450000000006
ATS1are,328.512
ATS2are,551.3958
ATS3are,685.9648
ATS4are,741.6745
ATS5are,671.2738999999999
ATS6are,690.6020000000001
ATS7are,706.101
ATS8are,728.6890000000001
ATSC0dv,190.0
ATSC0pe,5.154399999999997
ATSC0se,3.1364072499999986
ATSC1dv,79.0
ATSC1pe,-0.18917499999999943
ATSC1se,-0.2830217031250001
ATSC2dv,86.0
ATSC2pe,1.230925
ATSC2se,0.5090433593749996
ATSC3dv,76.0
ATSC3pe,0.4327250000000006
ATSC3se,-0.004710296875000269
ATSC4dv,89.0
ATSC4pe,2.5616499999999993
ATSC4se,1.4141113437499995
ATSC5dv,-40.0
ATSC5pe,0.20855000000000112
ATSC5se,0.0393141249999997
ATSC6dv,-159.0
ATSC6pe,-3.845049999999995
ATSC6se,-2.10977259375
ATSC7dv,-110.0
ATSC7pe,-0.27132499999999826
ATSC7se,0.25755976562499994
ATSC8dv,-149.0
ATSC8pe,-4.065024999999998
ATSC8se,-2.1262283906249992
AXp-0dv,0.5655001241669382
AXp-1dv,0.2964413972817224
AXp-2dv,0.16079431432019528
AXp-3dv,0.07429718075711382
AXp-4dv,0.03668080286515287
AXp-5dv,0.018887068801034537
AXp-6dv,0.009456516620809242
AXp-7dv,0.005018304567511243
BertzCT,1112.5199361771333
ECIndex,506
ETA_eta,21.77715509823705
GATS1dv,0.43895768833849325
GATS1pe,0.8134259174723748
GATS1se,0.8806848389109833
GATS2dv,0.7150937689050212
GATS2pe,0.7590667988603867
GATS2se,0.8102006802070496
GATS3dv,0.8578464509898599
GATS3pe,0.9861616404689252
GATS3se,1.0395307321045897
GATS4dv,0.896186440677966
GATS4pe,0.9174910953156363
GATS4se,0.9249830656463184
GATS5dv,1.2415991902834007
GATS5pe,1.187091555086618
GATS5se,1.2798690162250013
GATS6dv,1.47720953326713
GATS6pe,1.588231450543079
GATS6se,1.713086850844362
GATS7dv,1.191965533302282
GATS7pe,1.009599067520627
GATS7se,0.963506710943969
GATS8dv,1.303361344537815
GATS8pe,1.4179224537867297
GATS8se,1.3842124562087013
LogEE_A,4.241600625195664
LogEE_D,135.91507165836833
MATS1dv,0.39133126934984525
MATS1pe,-0.03454273219453845
MATS1se,-0.08492945794812169
MATS2dv,0.24972776769509983
MATS2pe,0.13175753423924394
MATS2se,0.08954561261796903
MATS3dv,0.17614678899082567
MATS3pe,0.036969928248707505
MATS3se,-0.000661348801024499
MATS4dv,0.19054415700267616
MATS4pe,0.20216264136350848
MATS4se,0.18340466884549111
MATS5dv,-0.09716599190283402
MATS5pe,0.01867411263267242
MATS5se,0.005785275738420333
MATS6dv,-0.37894736842105264
MATS6pe,-0.337799688999909
MATS6se,-0.3046060812728046
MATS7dv,-0.24592454587796922
MATS7pe,-0.022360138395377167
MATS7se,0.03488256129416642
MATS8dv,-0.3163202122954445
MATS8pe,-0.31811150659239323
MATS8se,-0.27344610379821527
MAXaaCH,1.9050290422260119
MAXaaaC,0.7475309954228607
MAXaasC,0.7247196239606954
MAXaasN,1.775688775510204
MAXdssC,-0.24168886999244066
MAXsCH3,2.0388270607191963
MAXsNH2,6.383103741496599
MAXssNH,2.928141298185941
MDEC-11,0.4999999999999999
MDEC-12,2.1626698315651756
MDEC-13,3.400118956388232
MDEC-22,7.677109479493728
MDEC-23,18.449013816281745
MDEC-33,11.856914518521219
MDEN-12,0.75
MDEN-13,0.4999999999999999
MDEN-22,0.7663094323935531
MDEN-23,1.040041911525952
MDEO-12,0.14285714285714285
MINaaCH,1.6057018082460002
MINaaaC,0.49908541194255496
MINaasC,0.3314465230536663
MINaasN,1.775688775510204
MINdssC,-0.24168886999244066
MINsCH3,2.0388270607191963
MINsNH2,6.383103741496599
MINssNH,2.928141298185941
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2142857142857144
SM1_Dzi,1.4725162990448415
SM1_Dzm,1.2110320506083252
SM1_Dzp,-4.755497619587395
SM1_Dzv,-2.3946120973331952
SddssSe,0
SpAD_Dt,649.0530409539149
SpAbs_A,35.159170851896775
SpAbs_D,271.8301433167368
SpMAD_A,1.3021915130332138
SpMAD_D,10.067783085805061
SpMax_A,2.558378915551434
SpMax_D,135.91507165836833
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,98.97
TpiPC10,9.782875304807932
VAdjMat,5.906890595608519
VE1_DzZ,5.075612044544672
VE1_Dzi,5.073257245309785
VE1_Dzm,5.075621579789254
VE1_Dzp,5.085398829273209
VE1_Dzv,5.082992870207616
VE2_DzZ,0.18798563127943232
VE2_Dzi,0.187898416492955
VE2_Dzm,0.18798598443663903
VE2_Dzp,0.18834810478789663
VE2_Dzv,0.18825899519287467
VE3_DzZ,2.6176988905768304
VE3_Dzi,2.617234839023915
VE3_Dzm,2.617700769214429
VE3_Dzp,2.619625231937245
VE3_Dzv,2.6191520087999782
VR1_DzZ,172.81909516487974
VR1_Dzi,173.08303499600453
VR1_Dzm,172.8187896564836
VR1_Dzp,172.4884651238493
VR1_Dzv,172.46940786304802
VR2_DzZ,6.400707228328879
VR2_Dzi,6.410482777629797
VR2_Dzm,6.400695913203096
VR2_Dzp,6.388461671253678
VR2_Dzv,6.387755846779556
VR3_DzZ,6.145497127701462
VR3_Dzi,6.147023223433961
VR3_Dzm,6.145495359906844
VR3_Dzp,6.143582138398626
VR3_Dzv,6.143471648032625
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06723455978466668
Xch-6dv,0.1429326464001792
Xch-7dv,0.17818031553401484
Xpc-4dv,1.4847109710046993
Xpc-5dv,1.93484694297441
Xpc-6dv,2.50031199200761
Zagreb1,146.0
Zagreb2,175.0
fragCpx,198.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,20
nBondsD,1
nBondsM,21
nBondsO,30
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,3
AATS0are,6.213843750000001
AATS1are,6.441411764705882
AATS2are,6.337882758620689
AATS3are,6.293255045871559
AATS4are,6.2853771186440675
AATS5are,6.45455673076923
AATS6are,6.515113207547171
AATS7are,6.2486814159292035
AATS8are,6.123436974789916
AATSC0dv,3.9583333333333335
AATSC0pe,0.10738333333333328
AATSC0se,0.0653418177083333
AATSC1dv,1.5490196078431373
AATSC1pe,-0.003709313725490185
AATSC1se,-0.005549445159313727
AATSC2dv,0.9885057471264368
AATSC2pe,0.014148563218390805
AATSC2se,0.005851073096264363
AATSC3dv,0.6972477064220184
AATSC3pe,0.003969954128440372
AATSC3se,-4.3213732798167607e-05
AATSC4dv,0.7542372881355932
AATSC4pe,0.02170889830508474
AATSC4se,0.011983994438559317
AATSC5dv,-0.38461538461538464
AATSC5pe,0.0020052884615384724
AATSC5se,0.0003780204326923048
AATSC6dv,-1.5
AATSC6pe,-0.03627405660377354
AATSC6se,-0.019903515035377357
AATSC7dv,-0.9734513274336283
AATSC7pe,-0.00240110619469025
AATSC7se,0.0022792899612831853
AATSC8dv,-1.2521008403361344
AATSC8pe,-0.03415987394957981
AATSC8se,-0.01786746546743697
AETA_eta,0.8065612999347055
ATSC0are,5.470697916666664
ATSC1are,-0.34230403645832924
ATSC2are,1.20494127604167
ATSC3are,0.36864223090278175
ATSC4are,2.7262113715277803
ATSC5are,0.10389826388889734
ATSC6are,-3.982655815972209
ATSC7are,-0.11997634548610636
ATSC8are,-4.258209418402773
BCUTZ-1h,8.023585833640995
BCUTZ-1l,5.693439364038666
BCUTc-1h,0.45427732294938133
BCUTc-1l,-0.5359918049972345
BCUTd-1h,3.3218439511165037
BCUTd-1l,0.9778847134923561
BCUTi-1h,14.559689877345205
BCUTi-1l,10.959007031334425
BCUTm-1h,16.01132964404596
BCUTm-1l,11.708220220995388
BCUTp-1h,1.9950329320204423
BCUTp-1l,0.75119639220085
BCUTs-1h,7.008271593762208
BCUTs-1l,1.2582284986112868
BCUTv-1h,20.886293472529843
BCUTv-1l,14.7017191409419
BalabanJ,1.5094838730907831
Diameter,11
ETA_beta,36.25
GATS1are,0.8540436297256135
GATS2are,0.7814164058345588
GATS3are,1.0091694975645458
GATS4are,0.9338261790400856
GATS5are,1.2343236863177378
GATS6are,1.6298243885169956
GATS7are,1.008142310069042
GATS8are,1.42382959455834
HybRatio,0.25
Lipinski,True
LogEE_Dt,323.67779556910745
MATS1are,-0.05888983632608553
MATS2are,0.12151926443540052
MATS3are,0.029674068212628066
MATS4are,0.20271039535780552
MATS5are,0.008765434612228947
MATS6are,-0.3296593619429922
MATS7are,-0.009315704169493011
MATS8are,-0.31396306330455814
MAXssCH2,0.5596630920886873
MAXsssCH,0.331997650133923
MINssCH2,0.374815602166793
MINsssCH,0.331997650133923
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.3233629130966955
SM1_Dzse,1.1983045659983018
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,19.8518452936921
SMR_VSA4,5.917906046161393
SMR_VSA5,20.392230805293824
SMR_VSA6,12.27842388307476
SMR_VSA7,53.98506431698015
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,203.9845034920017
SpAD_Dzi,196.6891974856747
SpAD_Dzm,204.02642658621045
SpAD_Dzp,280.41493343099177
SpAD_Dzv,256.4811329139043
SpAbs_Dt,649.0530409539149
SpDiam_A,4.966540648477764
SpDiam_D,180.63883103800035
SpMAD_Dt,24.039001516811663
SpMax_Dt,323.67779556910745
SsssssAs,0
VE1_Dzpe,5.075120586010014
VE1_Dzse,5.075680458050332
VE2_Dzpe,0.187967429111482
VE2_Dzse,0.18798816511297525
VE3_Dzpe,2.617602058446002
VE3_Dzse,2.617712369354167
VMcGowan,272.16000000000025
VR1_Dzpe,172.85600724631868
VR1_Dzse,172.81415353943262
VR2_Dzpe,6.402074342456247
VR2_Dzse,6.400524205164171
VR3_Dzpe,6.145710692874781
VR3_Dzse,6.145468533082941
mZagreb1,8.36111111111111
mZagreb2,5.861111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,42
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11397287326388883
AATSC1are,-0.0067118438521241025
AATSC2are,0.013849899724616897
AATSC3are,0.003382038815621851
AATSC4are,0.023103486199387967
AATSC5are,0.0009990217681624743
AATSC6are,-0.03757222467898311
AATSC7are,-0.0010617375706735077
AATSC8are,-0.03578327242355271
AETA_beta,1.3425925925925926
BCUTdv-1h,6.022394355785368
BCUTdv-1l,0.9889117270600251
BCUTpe-1h,3.491479779763973
BCUTpe-1l,2.2361615221678073
BCUTse-1h,3.704425052381931
BCUTse-1l,2.430968705977828
ETA_alpha,12.666666666666668
ETA_dBeta,-0.25
ETA_eta_B,0.3724996667149014
ETA_eta_F,27.6536898285235
ETA_eta_L,5.980680951119405
ETA_eta_R,49.43084492676055
ETA_psi_1,0.5646359583952454
LabuteASA,155.74551118965505
LogEE_DzZ,101.9829809149476
LogEE_Dzi,98.29605692818491
LogEE_Dzm,102.00395250541243
LogEE_Dzp,139.50294854963107
LogEE_Dzv,127.88580910919906
PEOE_VSA1,20.034706666013218
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.967957041894417
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,25.980208536304467
PEOE_VSA7,30.183374320007832
PEOE_VSA8,6.544756405912575
PEOE_VSA9,23.841320836784156
SM1_Dzare,1.4997673336435549
SpAD_Dzpe,202.11108925988006
SpAD_Dzse,204.25234048026488
SpAbs_DzZ,202.95011195761015
SpAbs_Dzi,195.43483174945135
SpAbs_Dzm,202.9948066912478
SpAbs_Dzp,283.76139471884954
SpAbs_Dzv,258.16623031573135
SpDiam_Dt,435.5607016732823
SpMAD_DzZ,7.5549816108148775
SpMAD_Dzi,7.284785092062026
SpMAD_Dzm,7.556534318007794
SpMAD_Dzp,10.385738275221918
SpMAD_Dzv,9.499301219033491
SpMax_DzZ,101.9829809149476
SpMax_Dzi,98.29605692818491
SpMax_Dzm,102.00395250541243
SpMax_Dzp,139.50294854963107
SpMax_Dzv,127.88580910919906
VE1_Dzare,5.07443195899687
VE2_Dzare,0.1879419244072915
VE3_Dzare,2.6174663624118866
VR1_Dzare,172.89615265944758
VR2_Dzare,6.40356120960917
VR3_Dzare,6.145942913626896
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,18
nAromBond,20
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46913580246913583
AETA_dBeta,-0.009259259259259259
AETA_eta_B,0.013796283952403756
AETA_eta_F,1.0242107343897593
AETA_eta_L,0.2215067018933113
AETA_eta_R,1.830772034324465
BCUTare-1h,3.546027137938153
BCUTare-1l,2.188043609695878
ETA_beta_s,18.25
ETA_dPsi_A,0.14936404160475458
ETA_dPsi_B,0.0
ETA_eta_BR,0.7164996667149014
ETA_eta_FL,7.061032944538789
ETA_eta_RL,13.041713895658194
LogEE_Dzpe,101.04144213586233
LogEE_Dzse,102.11753973627386
PEOE_VSA10,22.65826240602273
PEOE_VSA11,5.647177220767728
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,11.050456081168516
SlogP_VSA2,26.98699282494985
SlogP_VSA3,6.544756405912575
SlogP_VSA4,5.917906046161393
SlogP_VSA5,29.965710494024506
SlogP_VSA6,47.07851634346206
SlogP_VSA7,0.0
SlogP_VSA8,22.19727937361651
SlogP_VSA9,0.0
SpAD_Dzare,199.46241341398172
SpAbs_Dzpe,200.9837801116866
SpAbs_Dzse,203.23156251663664
SpDiam_DzZ,138.990059170644
SpDiam_Dzi,133.96099512672356
SpDiam_Dzm,139.01717957119175
SpDiam_Dzp,188.19760339886705
SpDiam_Dzv,173.0041617304
SpMAD_Dzpe,7.4855958985140765
SpMAD_Dzse,7.5649014992690695
SpMax_Dzpe,101.04144213586233
SpMax_Dzse,102.11753973627386
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6759259259259259
AETA_eta_BR,0.026537024693144496
AETA_eta_FL,0.2615197386866218
AETA_eta_RL,0.4830264405799331
DetourIndex,4325
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,41.55261106590255
EState_VSA4,16.793648854106966
EState_VSA5,0.0
EState_VSA6,10.830262643430412
EState_VSA7,50.245676810150904
EState_VSA8,10.30076712495354
EState_VSA9,15.13479693516274
ETA_beta_ns,18.0
ETA_shape_p,0.13684210526315788
ETA_shape_x,0.0
ETA_shape_y,0.3868421052631579
GhoseFilter,True
LogEE_Dzare,99.71285402260388
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,198.18483383347058
SpDiam_Dzpe,137.74146667963373
SpDiam_Dzse,139.16821178165344
SpMAD_Dzare,7.387496793110434
SpMax_Dzare,99.71285402260388
TopoPSA(NO),98.97
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,7.228089480014534
VSA_EState9,53.43857718665215
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.6666666666666666
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.030864197530864154
FilterItLogS,-5.285485105643757
SpDiam_Dzare,135.99947588825393
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5986111111111113
ETA_epsilon_2,0.8308641975308639
ETA_epsilon_3,0.4440000000000002
ETA_epsilon_4,0.5388888888888891
ETA_epsilon_5,0.7777777777777776
AETA_beta_ns_d,0.018518518518518517
ETA_dEpsilon_A,0.15461111111111114
ETA_dEpsilon_B,0.05972222222222223
ETA_dEpsilon_C,-0.09488888888888891
ETA_dEpsilon_D,0.05308641975308637
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.7037037037037037
MDEDescriptor,"0.4999999999999999,2.1626698315651756,3.400118956388232,0.0,7.677109479493728,18.449013816281745,0.0,11.856914518521219,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.75,0.4999999999999999,0.7663094323935531,1.040041911525952,0.0"
APolDescriptor,56.30665299999998
BCUTDescriptor,"11.850000000000007,15.995929796131362,-0.3206236423363217,0.27949962780567283,5.517618844174342,10.982848902464093"
BPolDescriptor,30.451346999999995
TPSADescriptor,98.97
ALOGPDescriptor,"2.231700000000002,4.980484890000008,101.76419999999999"
XLogPDescriptor,3.148
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,363.16952508
ChiPathDescriptor,"18.96589084732138,13.041713895658196,12.038717457143607,10.029737655554984,8.703224868165153,7.068649610736611,5.1868030138729955,4.341045982546689,15.26850335250733,8.89324191845167,6.914155515768399,4.383533664669715,3.044506637807689,2.0398034305117303,1.2388036773260103,0.8430751673418895"
ChiChainDescriptor,"0.0,0.0,0.20848759720736487,0.47822079193980443,0.8092000080730235,0.0,0.0,0.06723455978466668,0.14293264640017916,0.1781803155340149"
AtomCountDescriptor,48
BondCountDescriptor,30
SmallRingDescriptor,"4,4,2,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.8932175207294932,0.0,0.4610902357807315,0.0,0.9837204683572545,0.0,0.11121706385877819,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,10,1,4,0,1,0"
ZagrebIndexDescriptor,146.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.89
WeightedPathDescriptor,"55.53592959800355,2.056886281407539,21.12182759749968,5.580676527248189,15.541151070251482"
FractionalPSADescriptor,0.272517359429315
WienerNumbersDescriptor,"1757.0,43.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.317320827339575,7.380500985492778,11.050091253907656,1.484710971004699,1.9348469429744104,2.3006935594076414"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,2,0,0,7,1,0,0,1,3,4,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.28,8.788534342888047,4.302212008043665"
AromaticAtomsCountDescriptor,18
AromaticBondsCountDescriptor,20
FragmentComplexityDescriptor,1899.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"30.348839577464293,32.65809526320215,47.762155239495584,48.59333679462615,49.61665547109738"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5470968102460689,-0.28811179875622117,0.008100119201438084,-0.11131704315757295,0.11110836164456532"
EccentricConnectivityIndexDescriptor,506
AutocorrelationDescriptorPolarizability,"1884.4609133653823,2264.0021441704093,3317.1277369319373,3370.682557099825,3222.4546128146617"
