DLiP-ID,C000RK
AATSC5d,-0.14541103603603603
AATSC5i,-0.2387239761539639
AATSC5m,-3.6873324778378374
AATSC5p,-0.04249207675269328
AATSC5s,0.4154900265813653
AATSC5v,-6.486243090366282
AATSC6Z,-2.2273913043478273
AATSC6c,-0.0012081077915954597
AATSC6d,-0.05611413043478261
AATSC6i,-0.05234432877217591
AATSC6m,-10.250906460869562
AATSC6p,-0.03391557000768024
AATSC6s,-0.36307222007887524
AATSC6v,-8.786023193354003
AATSC7Z,0.531649484536082
AATSC7c,0.0010834858478279048
AATSC7d,0.018202319587628867
AATSC7i,-0.19224979039829934
AATSC7m,2.346651091958765
AATSC7p,-0.013351352741379116
AATSC7s,-0.15399555631125111
AATSC7v,-1.0902537804218415
AATSC8Z,2.254444444444444
AATSC8c,0.0006032619668612231
AATSC8d,0.04935515873015873
AATSC8i,0.2640235757006208
AATSC8m,10.538887163174605
AATSC8p,0.05636584661597631
AATSC8s,0.2328780991777713
AATSC8v,9.560469450938662
ATS0are,250.43830000000003
ATS1are,268.2538
ATS2are,486.1979000000001
ATS3are,635.7900000000001
ATS4are,604.857
ATS5are,685.982
ATS6are,703.7738
ATS7are,571.3796000000001
ATS8are,380.10200000000003
ATSC0dv,157.59999999999997
ATSC0pe,5.271239999999997
ATSC0se,3.5248637749999983
ATSC1dv,23.042222222222236
ATSC1pe,-0.3660519999999994
ATSC1se,0.07428393624999928
ATSC2dv,60.27000000000001
ATSC2pe,2.252128
ATSC2se,1.467585433124999
ATSC3dv,-80.98111111111106
ATSC3pe,-2.1904879999999984
ATSC3se,-1.2792324956249996
ATSC4dv,-40.054444444444414
ATSC4pe,-0.566524
ATSC4se,-0.3457815181249996
ATSC5dv,-8.101111111111106
ATSC5pe,1.1619439999999996
ATSC5se,0.8146934243749996
ATSC6dv,-68.17222222222225
ATSC6pe,-2.8802999999999988
ATSC6se,-1.892729278125
ATSC7dv,12.069999999999979
ATSC7pe,0.41380799999999973
ATSC7se,0.20278322062500068
ATSC8dv,41.26333333333331
ATSC8pe,1.938191999999999
ATSC8se,1.0695677043749996
AXp-0dv,0.6049168265152786
AXp-1dv,0.3893020700855294
AXp-2dv,0.21437364426647215
AXp-3dv,0.10499165736370036
AXp-4dv,0.06195525364573692
AXp-5dv,0.03700564508895171
AXp-6dv,0.02142074333455323
AXp-7dv,0.012530322547934934
BertzCT,697.660937998575
ECIndex,319
ETA_eta,18.231587910397177
GATS1dv,0.6454959310289261
GATS1pe,0.7568719260417989
GATS1se,0.6760261252933103
GATS2dv,0.732565868987189
GATS2pe,0.570632016695941
GATS2se,0.5599198919838666
GATS3dv,1.241180408391241
GATS3pe,1.084396199254677
GATS3se,1.05315198226197
GATS4dv,1.0012348527576957
GATS4pe,0.7995873203774951
GATS4se,0.7543682201225528
GATS5dv,0.9468700934436978
GATS5pe,0.8341365188805262
GATS5se,0.8269180251914535
GATS6dv,1.1336625468991397
GATS6pe,1.2814152630698563
GATS6se,1.3146212906390664
GATS7dv,0.9423679069199508
GATS7pe,1.0044757950104193
GATS7se,1.007945177483907
GATS8dv,0.9132523567802758
GATS8pe,0.9681177393518325
GATS8se,0.989168405792471
LogEE_A,3.988798086854472
LogEE_D,84.92704150902644
MATS1dv,0.13924475599602515
MATS1pe,-0.0661364218629681
MATS1se,0.020070734776801494
MATS2dv,0.1986617443470236
MATS2pe,0.22194713641887373
MATS2se,0.21628695230408385
MATS3dv,-0.19954933495419416
MATS3pe,-0.16138042499607505
MATS3se,-0.14093858668036624
MATS4dv,-0.10268790556438605
MATS4pe,-0.043424049342960284
MATS4se,-0.03963549039364768
MATS5dv,-0.018523599741873845
MATS5pe,0.07943454643661808
MATS5se,0.08328923746591907
MATS6dv,-0.15045734324039342
MATS6pe,-0.1900584071795004
MATS6se,-0.1867705138415629
MATS7dv,0.031581977078863316
MATS7pe,0.03237235910844585
MATS7se,0.023723454858758295
MATS8dv,0.16623694034861541
MATS8pe,0.23345514437553502
MATS8se,0.19265726260651903
MAXaaCH,1.8794368858654573
MAXaasC,1.054027777777778
MAXdssC,0.9786531557067275
MAXsCH3,1.0920155423280424
MAXssNH,3.2983706144494835
MDEC-12,1.0707655433862378
MDEC-13,1.290945263310367
MDEC-22,6.374646129831636
MDEC-23,15.153759713092485
MDEC-33,7.473424936522629
MDEN-22,0.7211247851537042
MDEO-11,0.814325284978472
MINaaCH,1.5557322373393803
MINaasC,-0.026717687074829355
MINdssC,0.9786531557067275
MINsCH3,1.0920155423280424
MINssNH,2.4506292517006805
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8035714285714284
SM1_Dzi,1.1082508187380549
SM1_Dzm,1.8006559751755822
SM1_Dzp,-4.377290316528427
SM1_Dzv,-1.9973784437328954
SddssSe,0
SpAD_Dt,385.17874841956893
SpAbs_A,26.552789511420762
SpAbs_D,169.85408301805302
SpMAD_A,1.2644185481628933
SpMAD_D,8.08828966752633
SpMax_A,2.480709533941941
SpMax_D,84.92704150902644
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,99.17
TpiPC10,7.968038123865064
VAdjMat,5.523561956057013
VE1_DzZ,4.523369073508847
VE1_Dzi,4.515519630670177
VE1_Dzm,4.523355103076151
VE1_Dzp,4.493102997788313
VE1_Dzv,4.499185444932168
VE2_DzZ,0.21539852730994508
VE2_Dzi,0.21502474431762747
VE2_Dzm,0.21539786205124528
VE2_Dzp,0.21395728560896726
VE2_Dzv,0.21424692594915087
VE3_DzZ,2.2511944311683956
VE3_Dzi,2.2494576148254275
VE3_Dzm,2.25119134266201
VE3_Dzp,2.244480898611695
VE3_Dzv,2.245833712883663
VR1_DzZ,112.93745190578073
VR1_Dzi,114.43949872167414
VR1_Dzm,112.93843764756443
VR1_Dzp,116.25382428643898
VR1_Dzv,115.83243266311547
VR2_DzZ,5.377973900275273
VR2_Dzi,5.44949993912734
VR2_Dzm,5.378020840360211
VR2_Dzp,5.535896394592332
VR2_Dzv,5.515830126815023
VR3_DzZ,5.468771487233639
VR3_Dzi,5.481983632629709
VR3_Dzm,5.468780215405429
VR3_Dzp,5.497713285743393
VR3_Dzv,5.494081945465658
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.05590169943749474
Xch-6dv,0.10413923085971136
Xch-7dv,0.1659461611517546
Xpc-4dv,1.5691274028438453
Xpc-5dv,2.598624460414921
Xpc-6dv,3.9432066536041823
Zagreb1,114.0
Zagreb2,134.0
fragCpx,109.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,6
nBondsD,3
nBondsM,9
nBondsO,23
nBondsS,33
nBondsT,0
nFARing,1
nFHRing,0
nFaRing,0
nHetero,7
naHRing,0
AATS0are,6.260957500000001
AATS1are,6.386995238095238
AATS2are,6.314258441558443
AATS3are,6.172718446601943
AATS4are,6.109666666666667
AATS5are,6.180018018018018
AATS6are,6.119772173913044
AATS7are,5.890511340206187
AATS8are,6.03336507936508
AATSC0dv,3.939999999999999
AATSC0pe,0.13178099999999993
AATSC0se,0.08812159437499996
AATSC1dv,0.5486243386243389
AATSC1pe,-0.008715523809523795
AATSC1se,0.0017686651488095066
AATSC2dv,0.7827272727272728
AATSC2pe,0.02924841558441558
AATSC2se,0.01905955107954544
AATSC3dv,-0.7862243797195249
AATSC3pe,-0.021266873786407754
AATSC3se,-0.012419732967233007
AATSC4dv,-0.4045903479236809
AATSC4pe,-0.005722464646464647
AATSC4se,-0.0034927426073232282
AATSC5dv,-0.07298298298298293
AATSC5pe,0.010467963963963961
AATSC5se,0.007339580399774771
AATSC6dv,-0.59280193236715
AATSC6pe,-0.02504608695652173
AATSC6se,-0.01645851546195652
AATSC7dv,0.12443298969072143
AATSC7pe,0.0042660618556701006
AATSC7se,0.0020905486662371204
AATSC8dv,0.6549735449735445
AATSC8pe,0.030764952380952365
AATSC8se,0.01697726514880952
AETA_eta,0.8681708528760561
ATSC0are,5.660737499999998
ATSC1are,-0.6984843749999993
ATSC2are,2.6508953125000008
ATSC3are,-2.2983515624999984
ATSC4are,-0.8375953124999999
ATSC5are,1.3624109375000004
ATSC6are,-2.8250578124999985
ATSC7are,0.34842656249999765
ATSC8are,2.0789859374999993
BCUTZ-1h,16.013330770001645
BCUTZ-1l,5.6841194206281225
BCUTc-1h,0.4386818562738379
BCUTc-1l,-0.3859243216866283
BCUTd-1h,4.038019402357603
BCUTd-1l,0.968509155306391
BCUTi-1h,14.553498453127771
BCUTi-1l,10.318107780355144
BCUTm-1h,32.06664828092812
BCUTm-1l,11.695947411573217
BCUTp-1h,2.955894525274518
BCUTp-1l,0.7609721508801407
BCUTs-1h,7.01420793280431
BCUTs-1l,0.29925758296885924
BCUTv-1h,24.442361066436895
BCUTv-1l,14.701856320639036
BalabanJ,1.7419789951361675
Diameter,9
ETA_beta,25.0
GATS1are,0.8132963492578738
GATS2are,0.5518673095203538
GATS3are,1.083447114221047
GATS4are,0.8066945982986073
GATS5are,0.8273494589897709
GATS6are,1.272250418284528
GATS7are,1.0000269763764116
GATS8are,0.968125577613299
HybRatio,0.5
Lipinski,True
LogEE_Dt,192.5893742097845
MATS1are,-0.11751529094675628
MATS2are,0.24327015234781246
MATS3are,-0.15767622391821431
MATS4are,-0.05978414446613158
MATS5are,0.08673055346523253
MATS6are,-0.17358671098029646
MATS7are,0.025382038418320936
MATS8are,0.23318358631336844
MAXddssS,-3.4255262135718483
MAXssCH2,0.9880194160997732
MAXsssCH,0.16385204081632598
MINddssS,-3.4255262135718483
MINssCH2,0.7553240740740741
MINsssCH,0.16385204081632598
NsssssAs,0
RotRatio,0.13043478260869565
SM1_Dzpe,1.2713433292533662
SM1_Dzse,1.237629484152691
SMR_VSA1,13.524324379169643
SMR_VSA2,0.0
SMR_VSA3,5.316788604006331
SMR_VSA4,4.992404732635669
SMR_VSA5,25.180370914939424
SMR_VSA6,24.067376859788645
SMR_VSA7,23.259637120317212
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,124.50773667038933
SpAD_Dzi,133.87139289148928
SpAD_Dzm,124.52040529783898
SpAD_Dzp,166.71717353922617
SpAD_Dzv,159.99235321080067
SpAbs_Dt,385.17874841956916
SpDiam_A,4.9513423369157055
SpDiam_D,121.92757940373795
SpMAD_Dt,18.341845162836616
SpMax_Dt,192.5893742097845
SsssssAs,0
VE1_Dzpe,4.516027304120689
VE1_Dzse,4.516468388025225
VE2_Dzpe,0.21504891924384234
VE2_Dzse,0.21506992323929644
VE3_Dzpe,2.249570037083699
VE3_Dzse,2.249667703093165
VMcGowan,222.2399999999996
VR1_Dzpe,114.23619110329535
VR1_Dzse,114.16673564117315
VR2_Dzpe,5.439818623966445
VR2_Dzse,5.436511221008245
VR3_Dzpe,5.480205501582184
VR3_Dzse,5.479597317919627
mZagreb1,7.229166666666666
mZagreb2,4.4305555555555545
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14151843749999996
AATSC1are,-0.01663058035714284
AATSC2are,0.03442721185064936
AATSC3are,-0.02231409283980581
AATSC4are,-0.008460558712121211
AATSC5are,0.012273972409909914
AATSC6are,-0.02456572010869564
AATSC7are,0.003592026417525749
AATSC8are,0.03299977678571427
AETA_beta,1.1904761904761905
BCUTdv-1h,6.017537439099497
BCUTdv-1l,0.6158936767929806
BCUTpe-1h,3.5369329768446116
BCUTpe-1l,2.2326035921914498
BCUTse-1h,3.7683195010086408
BCUTse-1l,2.4285388770228
ETA_alpha,10.033333333333335
ETA_dBeta,-2.0
ETA_eta_B,0.4589052026764886
ETA_eta_F,17.313803000116263
ETA_eta_L,5.525048800523741
ETA_eta_R,35.54539091051344
ETA_psi_1,0.5433212996389895
LabuteASA,123.88933422529868
LogEE_DzZ,61.967991691433376
LogEE_Dzi,66.98847029425599
LogEE_Dzm,61.97388603604089
LogEE_Dzp,82.48721892897616
LogEE_Dzv,79.71083682772418
PEOE_VSA1,10.423315998847038
PEOE_VSA2,9.714499597087757
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,36.45573492063363
PEOE_VSA8,12.462662452073968
PEOE_VSA9,18.48791186410754
SM1_Dzare,1.3895559505374213
SpAD_Dzpe,134.46106053447707
SpAD_Dzse,134.3963180541217
SpAbs_DzZ,123.04770265678394
SpAbs_Dzi,132.93298811985073
SpAbs_Dzm,123.06273141317305
SpAbs_Dzp,169.3517281744808
SpAbs_Dzv,161.41905209918133
SpDiam_Dt,266.6483201481726
SpMAD_DzZ,5.928939841447111
SpMAD_Dzi,6.374828232928061
SpMAD_Dzm,5.929543109420903
SpMAD_Dzp,7.9389130256774365
SpMAD_Dzv,7.618683486228603
SpMax_DzZ,61.967991691433376
SpMax_Dzi,66.98847029425599
SpMax_Dzm,61.97388603604089
SpMax_Dzp,82.48721892897616
SpMax_Dzv,79.71083682772418
VE1_Dzare,4.516267721042355
VE2_Dzare,0.21506036766868356
VE3_Dzare,2.249623272041382
VR1_Dzare,114.21621042948485
VR2_Dzare,5.438867163308802
VR3_Dzare,5.480030579596445
n10AHRing,0
n10FARing,1
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47777777777777786
AETA_dBeta,-0.09523809523809523
AETA_eta_B,0.02185262869888041
AETA_eta_F,0.8244668095293458
AETA_eta_L,0.2630975619297019
AETA_eta_R,1.6926376624054018
BCUTare-1h,3.5808805381637896
BCUTare-1l,2.1828738144570985
ETA_beta_s,13.5
ETA_dPsi_A,0.17067870036101052
ETA_dPsi_B,0.0
ETA_eta_BR,0.7169052026764886
ETA_eta_FL,4.430259559172867
ETA_eta_RL,9.955308359696607
LogEE_Dzpe,67.29107042577442
LogEE_Dzse,67.25709376440146
PEOE_VSA10,11.585131619041174
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,10.038883468458419
SlogP_VSA2,38.705226160263464
SlogP_VSA3,16.444112776333593
SlogP_VSA4,0.0
SlogP_VSA5,29.886452275407407
SlogP_VSA6,17.12513886955889
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,133.72297169186697
SpAbs_Dzpe,133.31079752229545
SpAbs_Dzse,133.27655804465027
SpDiam_DzZ,90.50821063539684
SpDiam_Dzi,96.12819876932996
SpDiam_Dzm,90.51643616336102
SpDiam_Dzp,117.50809830908236
SpDiam_Dzv,113.76261832669667
SpMAD_Dzpe,6.402907644498908
SpMAD_Dzse,6.399824669243891
SpMax_Dzpe,67.29107042577442
SpMax_Dzse,67.25709376440146
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,21
AETA_beta_s,0.6428571428571429
AETA_eta_BR,0.03413834298459469
AETA_eta_FL,0.21096474091299364
AETA_eta_RL,0.47406230284269557
DetourIndex,2001
EState_VSA1,10.023291153407584
EState_VSA2,11.6674178794453
EState_VSA3,5.687386274683562
EState_VSA4,55.57026963326583
EState_VSA5,0.0
EState_VSA6,6.06636706846161
EState_VSA7,6.06636706846161
EState_VSA8,15.031288201094089
EState_VSA9,0.0
ETA_beta_ns,11.5
ETA_shape_p,0.14950166112956806
ETA_shape_x,0.0830564784053156
ETA_shape_y,0.2990033222591362
GhoseFilter,True
LogEE_Dzare,66.92765517691146
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,132.4657544032855
SpDiam_Dzpe,96.79908510415484
SpDiam_Dzse,96.82949125361507
SpMAD_Dzare,6.36776055675557
SpMax_Dzare,66.92765517691146
TopoPSA(NO),90.79
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,23.036245118417735
VSA_EState9,32.47261442848745
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5476190476190477
EState_VSA10,13.524324379169643
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022222222222222143
FilterItLogS,-3.6622566985361256
SpDiam_Dzare,96.27467040259995
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6041666666666669
ETA_epsilon_2,0.8793650793650791
ETA_epsilon_3,0.4423728813559325
ETA_epsilon_4,0.5644927536231886
ETA_epsilon_5,0.8069444444444444
AETA_beta_ns_d,0.047619047619047616
ETA_dEpsilon_A,0.16179378531073435
ETA_dEpsilon_B,0.039673913043478226
ETA_dEpsilon_C,-0.12211987226725612
ETA_dEpsilon_D,0.07242063492063477
PetitjeanIndex,0.4444444444444444
TopoShapeIndex,0.8
CDK Descriptors
FMFDescriptor,0.7142857142857143
MDEDescriptor,"0.0,1.0707655433862378,1.290945263310367,0.0,6.374646129831636,15.153759713092485,0.0,7.473424936522629,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.7211247851537042,0.0,0.0"
APolDescriptor,45.915066999999986
BCUTDescriptor,"11.994356079955848,31.972072057316254,-0.3588220482315839,0.21338076181296825,5.843717516499419,11.476813691976638"
BPolDescriptor,29.886932999999996
TPSADescriptor,99.17
ALOGPDescriptor,"-0.2718000000000007,0.07387524000000038,76.7213"
XLogPDescriptor,1.3259999999999998
VAdjMaDescriptor,5.523561956057013
WeightDescriptor,309.11471262000003
ChiPathDescriptor,"15.035169427003236,9.955308359696607,9.950277278022638,7.264391923594695,6.416556269491393,5.303694809298441,3.6143899683454954,2.616987006736436,12.090498546791364,7.534503189586857,5.976543684862222,4.083185809790351,3.268115099070045,2.3938787577074163,1.4595051945486068,0.9389097431689046"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.20693027063286604,0.39991602073802857,0.0,0.0,0.05590169943749474,0.10413923085971134,0.1659461611517546"
AtomCountDescriptor,40
BondCountDescriptor,23
SmallRingDescriptor,"3,1,2,1,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.5073601527938205,0.35355339059327373,0.33093309327558146,0.0,0.868224610143678,0.050999171780175385,0.11998185584953806,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,4,2,2,3,1,0"
ZagrebIndexDescriptor,114.0
LargestChainDescriptor,10
MannholdLogPDescriptor,2.23
WeightedPathDescriptor,"42.682408714215846,2.0324956530578975,19.61515101484914,7.310917316793203,9.062123356385126"
FractionalPSADescriptor,0.3208194108894175
WienerNumbersDescriptor,"863.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.361796172377508,5.828671371386069,9.151110183874685,1.380220724965084,2.220593367452734,2.9699974149187516"
FractionalCSP3Descriptor,0.5
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,2,1,0,0,1,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.4444444444444444
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.879017013232515,6.2456747404844295,3.504597079502434"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,1344.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.5
AutocorrelationDescriptorMass,"30.531101048902286,33.059041021914425,40.402799176297,38.38467344696595,45.05394432673056"
PetitjeanShapeIndexDescriptor,"0.8,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.39891066463044034,-0.1826998599090189,-0.02965169552763522,0.05769105772807073,-0.04866857501241927"
EccentricConnectivityIndexDescriptor,319
AutocorrelationDescriptorPolarizability,"1676.6340894159166,1985.7594335245547,2898.6994078267667,2824.907295735595,2693.863991879792"
