DLiP-ID,P000L6
AATS2i,157.74071547810448
AATS2m,86.98768948484849
AATS2p,1.6122755968044546
AATS2s,3.301346801346802
AATS2v,236.92070899791383
AATS3Z,19.63157894736842
AATS3d,3.1052631578947367
AATS3i,155.71338751204073
AATS3m,72.0155005
AATS3p,1.4457894972249208
AATS3s,3.6578947368421053
AATS3v,203.7778754319204
AATS4Z,14.567567567567568
AATS4d,2.27027027027027
AATS4i,163.89201811259449
AATS4m,49.8821437027027
AATS4p,1.1114696760606755
AATS4s,3.824324324324325
AATS4v,151.74240327745602
AATS5Z,7.75
AATS5d,1.7916666666666667
AATS5i,174.01466961841848
AATS5m,21.352898083333333
AATS5p,0.9185593898789167
AATS5s,2.5833333333333335
AATS5v,108.52210524825064
AATS6Z,4.076923076923077
AATS6d,1.4615384615384615
AATS6i,165.35143398649578
AATS6m,7.841309538461538
AATS6p,0.8562630003265385
AATS6s,1.6153846153846154
AATS6v,82.56243485529234
AATS7Z,1.0
AATS7d,1.0
AATS7i,184.91765202424895
AATS7m,1.016064
AATS7p,0.4446129048489999
AATS7s,1.0
AATS7v,31.083744430930263
AMID_C,1.4870820960279985
AMID_N,0.37538809268178835
AMID_O,0.16080520392752407
AMID_X,0.0
AMID_h,0.5361932966093125
ATS0dv,162.0
ATS0pe,121.05680000000001
ATS0se,147.82682800000003
ATS1dv,166.0
ATS1pe,132.505
ATS1se,157.23287200000001
ATS2dv,237.0
ATS2pe,215.8546
ATS2se,259.454228
ATS3dv,197.0
ATS3pe,242.41519999999997
ATS3se,294.670204
ATS4dv,113.0
ATS4pe,235.505
ATS4se,291.653548
ATS5dv,6.0
ATS5pe,144.14700000000002
ATS5se,183.30183200000005
ATS6dv,0.0
ATS6pe,69.08000000000001
ATS6se,90.533376
ATS7dv,0.0
ATS7pe,29.040000000000006
ATS7se,40.310784
ATS8dv,0.0
ATS8pe,0.0
ATS8se,0.0
ATSC0Z,137.78947368421055
ATSC0c,0.4451185380255294
ATSC0d,12.105263157894738
ATSC0i,30.60669424356377
ATSC0m,655.1875145263158
ATSC0p,4.155973398458526
ATSC0s,32.938596491228076
ATSC0v,913.5428523841579
ATSC1Z,6.168975069252059
ATSC1c,-0.2380879022304914
ATSC1d,5.678670360110805
ATSC1i,-9.263377753035313
ATSC1m,29.421381972299
ATSC1p,-0.35333468366665693
ATSC1s,-2.2613881194213605
ATSC1v,-16.60239902096491
ATSC2Z,18.891966759002756
ATSC2c,-0.13310547029863362
ATSC2d,-1.7091412742382253
ATSC2i,8.338596327032961
ATSC2m,92.40806682271449
ATSC2p,1.282382612649982
ATSC2s,0.45898738073253353
ATSC2v,251.42359357612673
ATSC3Z,-13.473684210526326
ATSC3c,0.2974077819641186
ATSC3d,-8.31578947368421
ATSC3i,-4.955774909169791
ATSC3m,-73.49277468421064
ATSC3p,-2.135006845659314
ATSC3s,6.447368421052631
ATSC3v,-384.81924275066876
ATSC4Z,-73.11634349030471
ATSC4c,-0.06344681581662795
ATSC4d,-4.731301939058174
ATSC4i,-19.738284197959857
ATSC4m,-346.1355666565097
ATSC4p,-2.10775000837592
ATSC4s,-15.836565096952912
ATSC4v,-482.73120299960914
ATSC5Z,-66.36565096952909
ATSC5c,-0.14614411629197677
ATSC5d,-1.7645429362880896
ATSC5i,11.98888116763347
ATSC5m,-308.1166466648198
ATSC5p,0.7598322144533328
ATSC5s,-11.396121883656509
ATSC5v,-53.21703624388985
ATSC6Z,1.1440443213296518
ATSC6c,0.04058319545628397
ATSC6d,1.9806094182825473
ATSC6i,-6.372303464212334
ATSC6m,1.6843165346261912
ATSC6p,-0.8785431748034662
ATSC6s,2.125346260387813
ATSC6v,-140.88456537729706
ATSC7Z,57.85595567867038
ATSC7c,0.02023405820456241
ATSC7d,2.808864265927977
ATSC7i,4.6989157079289825
ATSC7m,276.6374654127425
ATSC7p,1.3544331861727799
ATSC7s,3.9930747922437684
ATSC7v,370.059426624224
ATSC8Z,0.0
ATSC8c,0.0
ATSC8d,0.0
ATSC8i,0.0
ATSC8m,0.0
ATSC8p,0.0
ATSC8s,0.0
ATSC8v,0.0
AXp-0d,0.7131759075173857
AXp-1d,0.44064114168622526
AXp-2d,0.2805052256157959
AXp-3d,0.18624283684795284
AXp-4d,0.11707043865713165
AXp-5d,0.07689971888225741
AXp-6d,0.05360166529813126
AXp-7d,0.036618833082464955
GATS1Z,0.7184873949579831
GATS1c,1.5748974523717714
GATS1d,0.6319565217391304
GATS1i,1.445149440004704
GATS1m,0.7227200138915056
GATS1p,1.0406113369398549
GATS1s,0.5324300932090545
GATS1v,0.9038283895005572
GATS2Z,0.771928606153205
GATS2c,1.3019394583307786
GATS2d,1.2616600790513834
GATS2i,0.9632432543315469
GATS2m,0.7714059607138757
GATS2p,0.7518070566235795
GATS2s,0.5676310374046724
GATS2v,0.7351906111493183
GATS3Z,0.9230328495034377
GATS3c,0.7379737846528067
GATS3d,1.3891304347826088
GATS3i,1.076443861203658
GATS3m,0.9314754901951744
GATS3p,1.224671278065221
GATS3s,0.8268974700399466
GATS3v,1.142539172617038
GATS4Z,1.2939834410422644
GATS4c,1.0355384170208184
GATS4d,1.0247943595769682
GATS4i,1.182344317499604
GATS4m,1.2854057862383406
GATS4p,1.1781454106186504
GATS4s,2.0010616475330187
GATS4v,1.1776290406025733
GATS5Z,1.4641902215431626
GATS5c,1.1829671367796113
GATS5d,0.8983695652173912
GATS5i,0.533244450209649
GATS5m,1.451204572613708
GATS5p,0.7422288805405075
GATS5s,1.4155126498002661
GATS5v,0.9970907803927412
GATS6Z,1.0048774754657106
GATS6c,0.1301830031028128
GATS6d,0.3431438127090301
GATS6i,0.9892700406699196
GATS6m,1.0234008121267502
GATS6p,1.341212192329549
GATS6s,0.16814503738604936
GATS6v,1.3648615577609946
GATS7Z,0.0
GATS7c,0.01608887633745279
GATS7d,0.0
GATS7i,0.0
GATS7m,0.0
GATS7p,0.0
GATS7s,0.0
GATS7v,0.0
MATS1Z,0.042532467532467394
MATS1c,-0.5081421863988829
MATS1d,0.44565217391304357
MATS1i,-0.287525624144598
MATS1m,0.04266002061088027
MATS1p,-0.08076758855285869
MATS1s,-0.0652219263204616
MATS1v,-0.017264958101039573
MATS2Z,0.07894066717596121
MATS2c,-0.1721709530210981
MATS2d,-0.08129117259552032
MATS2i,0.15686143587634002
MATS2m,0.08120521736858155
MATS2p,0.17765789947714175
MATS2s,0.00802297273668779
MATS2v,0.15845894732563184
MATS3Z,-0.04889228418640186
MATS3c,0.33407705651102426
MATS3d,-0.3434782608695652
MATS3i,-0.08095900311435843
MATS3m,-0.05608529852506735
MATS3p,-0.25686002302748134
MATS3s,0.09786950732356856
MATS3v,-0.21061915253694458
MATS4Z,-0.2724898313133607
MATS4c,-0.07319577714234121
MATS4d,-0.20070505287896595
MATS4i,-0.3311653192129394
MATS4m,-0.27128919133063856
MATS4p,-0.2604343215504481
MATS4s,-0.24689243171267142
MATS4v,-0.2713490620478234
MATS5Z,-0.3813025210084033
MATS5c,-0.2599249761895543
MATS5d,-0.11539855072463773
MATS5i,0.3101020160986204
MATS5m,-0.3722990337903511
MATS5p,0.1447395781371782
MATS5s,-0.27390146471371496
MATS5v,-0.04611732616935099
MATS6Z,0.012134923899629908
MATS6c,0.13325416936036497
MATS6d,0.23913043478260854
MATS6i,-0.30429181692823937
MATS6m,0.003757234901738168
MATS6p,-0.30895882071180375
MATS6s,0.09430502919184683
MATS6v,-0.22539524051736787
MATS7Z,1.3296409472880064
MATS7c,0.14394933523102563
MATS7d,0.734782608695652
MATS7i,0.4861648769828901
MATS7m,1.3370502658418697
MATS7p,1.0320177757805904
MATS7s,0.3838881491344874
MATS7v,1.2827584912064174
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,0
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,3
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,14.313905315666883
SpAD_D,50.92939902656602
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,190
TMWC10,91.05168728312046
TSRW10,55.43988918617569
VE1_Dt,3.312984447382782
VE2_Dt,0.30118040430752563
VE3_Dt,1.2931596086899306
VR1_Dt,40.4711535112886
VR2_Dt,3.679195773753509
VR3_Dt,3.7958996411593517
Xc-3dv,0.32057632466567776
Xc-4dv,0.0
Xc-5dv,0.058596533782760786
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.11785113019775792
Xch-6d,0.20693027063286606
Xch-7d,0.40404171058419397
Xp-0dv,6.164862962722324
Xp-1dv,3.415835498680135
Xp-2dv,2.539808263838076
Xp-3dv,1.7911488353451357
Xp-4dv,1.1417019746586599
Xp-5dv,0.6549528831043342
Xp-6dv,0.32549229454399614
Xp-7dv,0.1396947475831473
Xpc-4d,2.0672821720398487
Xpc-5d,3.007723588970564
Xpc-6d,4.124786011056994
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,1
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,20
nFRing,1
nHBAcc,2
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,3.956189401198791
AATS0dv,8.526315789473685
AATS0pe,6.37141052631579
AATS0se,7.780359368421054
AATS1dv,8.3
AATS1pe,6.625249999999999
AATS1se,7.861643600000001
AATS2dv,7.181818181818182
AATS2pe,6.541048484848485
AATS2se,7.862249333333334
AATS3dv,5.184210526315789
AATS3pe,6.379347368421052
AATS3se,7.754479052631579
AATS4dv,3.054054054054054
AATS4pe,6.365
AATS4se,7.8825283243243245
AATS5dv,0.25
AATS5pe,6.006125000000001
AATS5se,7.637576333333335
AATS6dv,0.0
AATS6pe,5.313846153846155
AATS6se,6.9641058461538465
AATS7dv,0.0
AATS7pe,4.840000000000001
AATS7se,6.718464
AATSC0Z,7.252077562326871
AATSC0c,0.023427291475027864
AATSC0d,0.6371191135734072
AATSC0i,1.6108786443980931
AATSC0m,34.483553396121884
AATSC0p,0.21873544202413295
AATSC0s,1.7336103416435829
AATSC0v,48.08120275706094
AATSC1Z,0.3084487534626029
AATSC1c,-0.011904395111524569
AATSC1d,0.28393351800554023
AATSC1i,-0.4631688876517656
AATSC1m,1.47106909861495
AATSC1p,-0.017666734183332845
AATSC1s,-0.11306940597106803
AATSC1v,-0.8301199510482455
AATSC2Z,0.5724838411819017
AATSC2c,-0.004033499099958595
AATSC2d,-0.051792159825400766
AATSC2i,0.25268473718281703
AATSC2m,2.8002444491731664
AATSC2p,0.03886007917121158
AATSC2s,0.013908708507046471
AATSC2v,7.618896775034144
AATSC3Z,-0.35457063711911385
AATSC3c,0.007826520578003121
AATSC3d,-0.2188365650969529
AATSC3i,-0.1304151291886787
AATSC3m,-1.934020386426596
AATSC3p,-0.056184390675245104
AATSC3s,0.16966759002770082
AATSC3v,-10.126822177649178
AATSC4Z,-1.9761173916298571
AATSC4c,-0.0017147788058548095
AATSC4d,-0.12787302537995063
AATSC4i,-0.5334671404854016
AATSC4m,-9.355015315040802
AATSC4p,-0.056966216442592435
AATSC4s,-0.42801527289061925
AATSC4v,-13.046789270259707
AATSC5Z,-2.765235457063712
AATSC5c,-0.006089338178832365
AATSC5d,-0.07352262234533706
AATSC5i,0.49953671531806126
AATSC5m,-12.838193611034159
AATSC5p,0.0316596756022222
AATSC5s,-0.4748384118190212
AATSC5v,-2.2173765101620773
AATSC6Z,0.08800340933305015
AATSC6c,0.0031217842658679976
AATSC6d,0.15235457063711902
AATSC6i,-0.49017718955479495
AATSC6m,0.12956281035586087
AATSC6p,-0.06758024421565124
AATSC6s,0.16348817387598563
AATSC6v,-10.837274259792082
AATSC7Z,9.642659279778396
AATSC7c,0.003372343034093735
AATSC7d,0.46814404432132956
AATSC7i,0.7831526179881637
AATSC7m,46.106244235457076
AATSC7p,0.22573886436212998
AATSC7s,0.6655124653739614
AATSC7v,61.67657110403733
ATS0are,119.81980000000001
ATS1are,129.879
ATS2are,212.66000000000003
ATS3are,238.79789999999997
ATS4are,233.658
ATS5are,143.664
ATS6are,68.20000000000002
ATS7are,29.040000000000006
ATS8are,0.0
ATSC0dv,77.78947368421052
ATSC0pe,2.20677894736842
ATSC0se,1.398379789473684
ATSC1dv,25.168975069252078
ATSC1pe,-0.07316731301939228
ATSC1se,-0.12203430470914084
ATSC2dv,10.628808864265931
ATSC2pe,0.05061551246537194
ATSC2se,0.047938891966759656
ATSC3dv,-17.736842105263154
ATSC3pe,0.6884631578947363
ATSC3se,0.4918814736842105
ATSC4dv,-55.6426592797784
ATSC4pe,-1.2722853185595573
ATSC4se,-0.8316425373961208
ATSC5dv,-43.418282548476455
ATSC5pe,-1.3760891966758986
ATSC5se,-0.7025159445983378
ATSC6dv,15.512465373961213
ATSC6pe,0.3352775623268722
