DLiP-ID,T000YH
AATSC7d,0.3775147928994084
AATSC7i,0.17660625648291495
AATSC7m,18.946390400000006
AATSC7p,0.07499376235631706
AATSC7s,0.18990795529257093
AATSC7v,22.620201206294652
AATSC8Z,10.43786982248521
AATSC8c,-0.00032323595429102836
AATSC8d,0.715976331360947
AATSC8i,1.2019696603311296
AATSC8m,50.09808400000001
AATSC8p,0.29173759161145546
AATSC8s,0.4617028270874428
AATSC8v,74.3817710955923
ATS0are,160.7498
ATS1are,184.8
ATS2are,324.8540000000001
ATS3are,415.71889999999996
ATS4are,409.88800000000003
ATS5are,340.23599999999993
ATS6are,210.018
ATS7are,76.56000000000002
ATS8are,14.520000000000001
ATSC0dv,89.38461538461539
ATSC0pe,2.395111538461537
ATSC0se,1.460351384615384
ATSC1dv,29.917159763313606
ATSC1pe,0.13466789940828303
ATSC1se,-0.017886390532544094
ATSC2dv,24.74556213017752
ATSC2pe,-0.5685072485207113
ATSC2se,-0.40585756213017665
ATSC3dv,9.585798816568058
ATSC3pe,0.1422241124260344
ATSC3se,-0.04837349112426002
ATSC4dv,-50.95266272189349
ATSC4pe,0.43183180473372856
ATSC4se,0.5284714319526629
ATSC5dv,-64.11242603550296
ATSC5pe,-0.7268791420118335
ATSC5se,-0.36132695857988173
ATSC6dv,-38.60946745562132
ATSC6pe,-1.4933698224852046
ATSC6se,-0.7585613017751476
ATSC7dv,30.816568047337274
ATSC7pe,0.6348394970414204
ATSC7se,0.252519124260354
ATSC8dv,13.91715976331361
ATSC8pe,0.2476371301775147
ATSC8se,0.0808394556213015
AXp-0dv,0.5491602167484196
AXp-1dv,0.2973297262174245
AXp-2dv,0.15546614055861804
AXp-3dv,0.08232071120764688
AXp-4dv,0.04412128110869893
AXp-5dv,0.024414051991888685
AXp-6dv,0.013612095351486383
AXp-7dv,0.007641198892253052
BertzCT,590.8760082176004
ECIndex,183
ETA_eta,8.747761995920884
GATS1dv,0.4147130393495163
GATS1pe,0.6222624320835638
GATS1se,0.6687833017304119
GATS2dv,0.6909992912827781
GATS2pe,0.9674116575872446
GATS2se,0.9668986379451179
GATS3dv,0.8933388136768824
GATS3pe,0.8987211154330975
GATS3se,0.9196130623787652
GATS4dv,1.1897269247565958
GATS4pe,0.8779543138994624
GATS4se,0.8450164176393714
GATS5dv,1.354289337802337
GATS5pe,1.2105431911428453
GATS5se,1.2187718014100124
GATS6dv,1.4839118378275005
GATS6pe,1.8261733613034097
GATS6se,1.87153587060817
GATS7dv,0.5034423407917384
GATS7pe,0.2557292176853812
GATS7se,0.08119963540913856
GATS8dv,0.0
GATS8pe,0.0
GATS8se,0.0
LogEE_A,3.7779100493416657
LogEE_D,45.01901409637407
MATS1dv,0.30007715591429757
MATS1pe,0.050409651267465806
MATS1se,-0.01098096967585663
MATS2dv,0.14113597246127368
MATS2pe,-0.12100781950314304
MATS2se,-0.14168355571953026
MATS3dv,0.041616358825493915
MATS3pe,0.023043372188227752
MATS3se,-0.012854305288159272
MATS4dv,-0.2212089295347702
MATS4pe,0.06996606151694904
MATS4se,0.1404309047064697
MATS5dv,-0.3271733550744331
MATS5pe,-0.13843150999788614
MATS5se,-0.11286037552628071
MATS6dv,-0.311962134251291
MATS6pe,-0.4503109164125428
MATS6se,-0.3751493201097743
MATS7dv,0.597590361445783
MATS7pe,0.45943098843959457
MATS7se,0.2997222586260577
MATS8dv,1.3493975903614457
MATS8pe,0.8960703612646915
MATS8se,0.4797534502760333
MAXaaCH,2.053287037037037
MAXaasC,1.091990740740741
MAXaasN,2.1796296296296296
MAXdssC,0.16259259259259284
MDEC-22,9.340432900662236
MDEC-23,14.299998540039816
MDEC-33,7.0710678118654755
MDEN-33,0.33333333333333337
MINaaCH,1.9204629629629628
MINaasC,0.8445833333333336
MINaasN,2.1796296296296296
MINdssC,0.16259259259259284
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.5357142857142858
SM1_Dzi,0.6236333567935969
SM1_Dzm,0.5342659360630688
SM1_Dzp,-2.118657900702788
SM1_Dzv,-1.0376437345448832
SddssSe,0
SpAD_Dt,376.7234066656042
SpAbs_A,22.293027384742835
SpAbs_D,90.03802819274816
SpMAD_A,1.393314211546427
SpMAD_D,5.62737676204676
SpMax_A,2.589884522743313
SpMax_D,45.01901409637407
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,24.83
TpiPC10,8.959761387475904
VAdjMat,5.247927513443585
VE1_DzZ,3.969354825459405
VE1_Dzi,3.9688102974508954
VE1_Dzm,3.969352537419286
VE1_Dzp,3.9593653033928
VE1_Dzv,3.9648305153240515
VE2_DzZ,0.2480846765912128
VE2_Dzi,0.24805064359068096
VE2_Dzm,0.24808453358870539
VE2_Dzp,0.24746033146205
VE2_Dzv,0.24780190720775322
VE3_DzZ,1.8486071982595116
VE3_Dzi,1.8484700058476802
VE3_Dzm,1.8486066218331454
VE3_Dzp,1.8460873647453964
VE3_Dzv,1.8474667382295509
VR1_DzZ,79.8528102449468
VR1_Dzi,79.89811574482549
VR1_Dzm,79.8532541625027
VR1_Dzp,80.70502428218876
VR1_Dzv,80.27788453786354
VR2_DzZ,4.990800640309175
VR2_Dzi,4.993632234051593
VR2_Dzm,4.990828385156418
VR2_Dzp,5.0440640176367975
VR2_Dzv,5.017367783616471
VR3_DzZ,4.850188697338141
VR3_Dzi,4.850755899071872
VR3_Dzm,4.850194256520349
VR3_Dzp,4.860804461346824
VR3_Dzv,4.8554978017786405
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03125
Xch-6dv,0.15945467333381616
Xch-7dv,0.29224293012913144
Xpc-4dv,1.3552606084580048
Xpc-5dv,2.241292584181888
Xpc-6dv,3.405327976162833
Zagreb1,96.0
Zagreb2,122.0
fragCpx,121.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,3
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,19
nBondsS,16
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,3
naHRing,2
AATS0are,6.182684615384615
AATS1are,6.372413793103449
AATS2are,6.369686274509806
AATS3are,6.204759701492537
AATS4are,6.117731343283583
AATS5are,5.969052631578946
AATS6are,5.833833333333334
AATS7are,5.104000000000001
AATS8are,4.840000000000001
AATSC0dv,3.437869822485207
AATSC0pe,0.09211967455621296
AATSC0se,0.056167360946745536
AATSC1dv,1.031626198734952
AATSC1pe,0.0046437206692511385
AATSC1se,-0.0006167720873291066
AATSC2dv,0.4852071005917161
AATSC2pe,-0.011147200951386497
AATSC2se,-0.00795799141431719
AATSC3dv,0.14307162412788146
AATSC3pe,0.0021227479466572295
AATSC3se,-0.0007219924048397018
AATSC4dv,-0.7604875033118431
AATSC4pe,0.006445250816921322
AATSC4se,0.007887633312726312
AATSC5dv,-1.124779404131631
AATSC5pe,-0.012752265649330411
AATSC5se,-0.006339069448769855
AATSC6dv,-1.0724852071005921
AATSC6pe,-0.04148249506903346
AATSC6se,-0.02107114727153188
AATSC7dv,2.0544378698224848
AATSC7pe,0.042322633136094696
AATSC7se,0.0168346082840236
AATSC8dv,4.6390532544378695
AATSC8pe,0.08254571005917156
AATSC8se,0.0269464852071005
AETA_eta,0.5467351247450553
ATSC0are,2.5213538461538443
ATSC1are,0.07869763313609518
ATSC2are,-0.6982479289940813
ATSC3are,0.0518497041420124
ATSC4are,0.6842881656804733
ATSC5are,-0.7060526627218933
ATSC6are,-1.4732130177514788
ATSC7are,0.5882573964497023
ATSC8are,0.213743786982248
BCUTZ-1h,8.021955863223733
BCUTZ-1l,5.717632947263374
BCUTc-1h,0.5615323451652366
BCUTc-1l,-0.37187086751867826
BCUTd-1h,3.2988989478135298
BCUTd-1l,0.9780899337371998
BCUTi-1h,14.55244595616972
BCUTi-1l,10.983576471747385
BCUTm-1h,16.010052058802582
BCUTm-1l,11.733165495999966
BCUTp-1h,1.990712346144542
BCUTp-1l,0.7527620363542329
BCUTs-1h,7.008267958008464
BCUTs-1l,1.335196932921066
BCUTv-1h,20.885748522761684
BCUTv-1l,14.702717178272673
BalabanJ,1.7276599163627337
Diameter,6
ETA_beta,24.75
GATS1are,0.6580687357556212
GATS2are,1.0110309072862769
GATS3are,0.9227747999726061
GATS4are,0.8467377065662609
GATS5are,1.1965689341116144
GATS6are,1.8031813901363538
GATS7are,0.17847554427413834
GATS8are,0.0
HybRatio,0.15384615384615385
Lipinski,True
LogEE_Dt,188.3617033328021
MATS1are,0.02798357667305194
MATS2are,-0.14118190232258068
MATS3are,0.007980149530585961
MATS4are,0.1053182843470824
MATS5are,-0.1277326107174605
MATS6are,-0.42199042435484413
MATS7are,0.40440422727716396
MATS8are,0.7347029678805025
MAXssCH2,0.942037037037037
MINssCH2,0.9420370370370369
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,0.5810893512851898
SM1_Dzse,0.5290207864431083
SMR_VSA1,13.928736479654532
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,13.08951281182515
SMR_VSA6,0.0
SMR_VSA7,47.78605840046659
SMR_VSA8,0.0
SMR_VSA9,11.387855989696922
SpAD_DzZ,64.80044135718273
SpAD_Dzi,62.99255471372962
SpAD_Dzm,64.81103673389191
SpAD_Dzp,82.25816025132454
SpAD_Dzv,76.4661845102583
SpAbs_Dt,376.7234066656042
SpDiam_A,5.024648325482181
SpDiam_D,61.07162744846993
SpMAD_Dt,23.545212916600263
SpMax_Dt,188.3617033328021
SsssssAs,0
VE1_Dzpe,3.9693703683867527
VE1_Dzse,3.969350037469404
VE2_Dzpe,0.24808564802417205
VE2_Dzse,0.24808437734183775
VE3_Dzpe,1.8486111139832502
VE3_Dzse,1.8486059920199338
VMcGowan,150.6199999999998
VR1_Dzpe,79.84643681230156
VR1_Dzse,79.85392900543927
VR2_Dzpe,4.990402300768848
VR2_Dzse,4.990870562839954
VR3_Dzpe,4.850108879395776
VR3_Dzse,4.850202707523281
mZagreb1,3.777777777777778
mZagreb2,3.361111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,22
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.096975147928994
AATSC1are,0.002713711487451558
AATSC2are,-0.013691135862629045
AATSC3are,0.0007738761812240656
AATSC4are,0.01021325620418617
AATSC5are,-0.012386888819682338
AATSC6are,-0.040922583826429965
AATSC7are,0.03921715976331349
AATSC8are,0.07124792899408267
AETA_beta,1.546875
BCUTdv-1h,6.021950561381333
BCUTdv-1l,1.8952700099974256
BCUTpe-1h,3.4883728652686585
BCUTpe-1l,2.2597992826410187
BCUTse-1h,3.701453383635739
BCUTse-1l,2.454575415562585
ETA_alpha,7.633333333333333
ETA_dBeta,2.25
ETA_eta_B,0.05404021706695783
ETA_eta_F,14.154722745256423
ETA_eta_L,3.0717904443627755
ETA_eta_R,22.902484741177307
ETA_psi_1,0.5979112271540472
LabuteASA,92.59242239681979
LogEE_DzZ,32.423174589421876
LogEE_Dzi,31.448828237950394
LogEE_Dzm,32.42842757121275
LogEE_Dzp,40.854344187316315
LogEE_Dzv,38.103386788311035
PEOE_VSA1,0.0
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,9.13419929558271
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,12.13273413692322
PEOE_VSA8,12.13273413692322
PEOE_VSA9,0.0
SM1_Dzare,0.6570497906002791
SpAD_Dzpe,64.3252467095871
SpAD_Dzse,64.86929986093709
SpAbs_DzZ,64.45742874539609
SpAbs_Dzi,62.60278386573363
SpAbs_Dzm,64.46876105591309
SpAbs_Dzp,83.8273462753354
SpAbs_Dzv,77.24441731116694
SpDiam_Dt,215.6547666717181
SpMAD_DzZ,4.050027584823921
SpMAD_Dzi,3.937034669608101
SpMAD_Dzm,4.050689795868244
SpMAD_Dzp,5.141135015707784
SpMAD_Dzv,4.779136531891144
SpMax_DzZ,32.4231745894218
SpMax_Dzi,31.448828237950195
SpMax_Dzm,32.42842757121267
SpMax_Dzp,40.854344187316315
SpMax_Dzv,38.103386788311035
VE1_Dzare,3.969405719872291
VE2_Dzare,0.2480878574920182
VE3_Dzare,1.8486200200123775
VR1_Dzare,79.83066151808576
VR2_Dzare,4.98941634488036
VR3_Dzare,4.849911289454175
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4770833333333333
AETA_dBeta,0.140625
AETA_eta_B,0.0033775135666848644
AETA_eta_F,0.8846701715785265
AETA_eta_L,0.19198690277267347
AETA_eta_R,1.4314052963235817
BCUTare-1h,3.5432653924057544
BCUTare-1l,2.2117499532088076
ETA_beta_s,11.25
ETA_dPsi_A,0.11608877284595276
ETA_dPsi_B,0.0
ETA_eta_BR,0.3980402170669578
ETA_eta_FL,4.788382900943361
ETA_eta_RL,7.860173345306137
LogEE_Dzpe,32.18101302401812
LogEE_Dzse,32.45774353849993
PEOE_VSA10,11.126902983393991
PEOE_VSA11,12.393687143226153
PEOE_VSA12,18.87275775819009
PEOE_VSA13,11.387855989696922
SlogP_VSA1,9.13419929558271
SlogP_VSA2,5.783244946364939
SlogP_VSA3,13.08951281182515
SlogP_VSA4,0.0
SlogP_VSA5,15.921440167465814
SlogP_VSA6,36.6591554170726
SlogP_VSA7,0.0
SlogP_VSA8,11.387855989696922
SlogP_VSA9,0.0
SpAD_Dzare,63.67432716543481
SpAbs_Dzpe,63.96206586503387
SpAbs_Dzse,64.52878532281926
SpDiam_DzZ,45.089618373338126
SpDiam_Dzi,43.75650043423982
SpDiam_Dzm,45.09645170348094
SpDiam_Dzp,55.69113541445112
SpDiam_Dzv,52.28506750815231
SpMAD_Dzpe,4.020327919349194
SpMAD_Dzse,4.054331241308568
SpMax_Dzpe,32.18101302401802
SpMax_Dzse,32.45774353849986
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,16
AETA_beta_s,0.703125
AETA_eta_BR,0.024877513566684863
AETA_eta_FL,0.2992739313089601
AETA_eta_RL,0.49126083408163357
DetourIndex,1504
EState_VSA1,0.0
EState_VSA2,5.783244946364939
EState_VSA3,0.0
EState_VSA4,35.604271784916065
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,24.26546827384644
EState_VSA8,21.527886438808864
EState_VSA9,0.0
ETA_beta_ns,13.5
ETA_shape_p,0.043668122270742356
ETA_shape_x,0.0
ETA_shape_y,0.43231441048034935
GhoseFilter,True
LogEE_Dzare,31.843746563493035
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,63.26367104630963
SpDiam_Dzpe,44.76661545087968
SpDiam_Dzse,45.13567709949314
SpMAD_Dzare,3.9796454478396757
SpMax_Dzare,31.8437465634929
TopoPSA(NO),24.83
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,4.359259259259259
VSA_EState9,29.97407407407407
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.84375
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.022916666666666696
FilterItLogS,-2.335814941925298
SpDiam_Dzare,44.32226781552361
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6064102564102565
ETA_epsilon_2,0.7979166666666664
ETA_epsilon_3,0.4523809523809527
ETA_epsilon_4,0.5343137254901963
ETA_epsilon_5,0.7979166666666664
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.15402930402930376
ETA_dEpsilon_B,0.07209653092006019
ETA_dEpsilon_C,-0.08193277310924357
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.3333333333333333
TopoShapeIndex,0.5
CDK Descriptors
FMFDescriptor,0.9375
MDEDescriptor,"0.0,0.0,0.0,0.0,9.340432900662236,14.299998540039816,0.0,7.0710678118654755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337"
APolDescriptor,32.54993
BCUTDescriptor,"11.994369855425068,15.99491892115194,-0.36806564858633867,0.19713082471027232,5.386432747523361,10.504331828841515"
BPolDescriptor,15.850069999999999
TPSADescriptor,24.83
ALOGPDescriptor,"-1.592,2.5344640000000003,52.5514"
XLogPDescriptor,3.9000000000000004
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,210.07931302
ChiPathDescriptor,"10.698306133819765,7.860173345306138,7.300843415344721,7.005567662048708,6.545929122671397,5.893500383495704,4.312477620332345,3.344241280035542,9.20077703034781,6.388411109869165,5.495924570032257,4.790800388522708,4.154977858177681,3.4488174447121906,2.278793817279494,1.597856493482895"
ChiChainDescriptor,"0.0,0.0,0.06415002990995841,0.42058426535284527,0.8879947600896159,0.0,0.0,0.03125,0.22357770646948372,0.4382678294740192"
AtomCountDescriptor,26
BondCountDescriptor,19
SmallRingDescriptor,"4,3,1,1,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.0201711722613396,0.0,0.3960048307371283,0.0,0.660820433496839,0.0,0.1839126025061256,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,2,2,0,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,7
MannholdLogPDescriptor,2.5599999999999996
WeightedPathDescriptor,"34.220351139273916,2.1387719462046197,9.716204332347987,2.615942884401964,7.100261447946016"
FractionalPSADescriptor,0.11819345580988323
WienerNumbersDescriptor,"353.0,31.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.143017287196511,5.99089396129114,9.688627349051242,1.788981926774426,3.183294771239377,4.689643890020216"
FractionalCSP3Descriptor,0.15384615384615385
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.3333333333333333
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"9.97229916897507,3.4958382877526755,1.2582716049382716"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,601.03
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.15384615384615385
AutocorrelationDescriptorMass,"17.49442963809391,20.329183576215243,30.993639419708703,33.68543980888941,27.435834881120144"
PetitjeanShapeIndexDescriptor,"0.5,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.39560240438165944,-0.18258434984007083,-0.11417849246558308,-0.02072215355063224,0.23865848851787302"
EccentricConnectivityIndexDescriptor,183
AutocorrelationDescriptorPolarizability,"1198.8418776372073,1503.8592381738279,2325.0758926005865,2316.0964986835934,1707.8318303330082"
