DLiP-ID,T007VU
AATSC5i,0.1967568556102884
AATSC5m,-7.039006090589435
AATSC5p,0.009746076716881068
AATSC5s,0.12033565344118922
AATSC5v,0.13629594134726541
AATSC6Z,-1.7007002475540278
AATSC6c,-0.0002897320659874847
AATSC6d,-0.020473166693175754
AATSC6i,-0.07363599964919744
AATSC6m,-7.839081530932018
AATSC6p,-0.016425269867434693
AATSC6s,-0.2949705758438551
AATSC6v,-5.474315587691226
AATSC7Z,0.015435260854717369
AATSC7c,-0.00018065709100811565
AATSC7d,-0.013834949528642811
AATSC7i,-0.03714957263377425
AATSC7m,-0.04461353211741616
AATSC7p,0.0069794806033555085
AATSC7s,-0.14336678044849852
AATSC7v,-1.3207096674694818
AATSC8Z,-0.002569701488562771
AATSC8c,-9.416013778915272e-05
AATSC8d,-0.013944735884394521
AATSC8i,-0.05242655118541059
AATSC8m,-0.007345229085116807
AATSC8p,-0.009394104522885251
AATSC8s,0.06546622763710844
AATSC8v,-1.2643265584053056
ATS0are,286.78339999999986
ATS1are,304.87480000000005
ATS2are,544.1550000000001
ATS3are,729.3899
ATS4are,796.7498000000002
ATS5are,746.9770000000001
ATS6are,672.8219999999999
ATS7are,669.946
ATS8are,586.8320000000001
ATSC0dv,171.0449172576832
ATSC0pe,5.208561702127656
ATSC0se,3.436897489361701
ATSC1dv,-0.33051657361298936
ATSC1pe,0.08657184246265057
ATSC1se,0.38603276641013917
ATSC2dv,38.3825763291585
ATSC2pe,2.0513772747849655
ATSC2se,1.7704602430964216
ATSC3dv,35.38081585433329
ATSC3pe,1.3971794477138955
ATSC3se,0.36392631462199987
ATSC4dv,-56.92279060409436
ATSC4pe,-2.507568854685384
ATSC4se,-2.047622513807159
ATSC5dv,-33.47965394094864
ATSC5pe,-0.9705820733363584
ATSC5se,-0.303413569488465
ATSC6dv,-83.59544288516672
ATSC6pe,-2.6784329560887286
ATSC6se,-1.6322873897691268
ATSC7dv,-34.00729339570445
ATSC7pe,-1.1192113626075124
ATSC7se,-0.7277071869624236
ATSC8dv,12.198028268195756
ATSC8pe,0.10968311453146559
ATSC8se,-0.05895391308283918
AXp-0dv,0.5913236082120705
AXp-1dv,0.3671867853884458
AXp-2dv,0.21714447476116439
AXp-3dv,0.13204373298541805
AXp-4dv,0.08072742463163377
AXp-5dv,0.0492030124776318
AXp-6dv,0.03216853210126866
AXp-7dv,0.019005124646268853
BertzCT,807.0775538784919
ECIndex,532
ETA_eta,20.076987008513406
GATS1dv,0.7485668139436226
GATS1pe,0.6058035762221085
GATS1se,0.4862040710241699
GATS2dv,0.8208877925035712
GATS2pe,0.6460527760959145
GATS2se,0.5577627320183332
GATS3dv,0.8832385335604446
GATS3pe,0.8206210497909289
GATS3se,0.8687449648037858
GATS4dv,1.3483230061606075
GATS4pe,1.6023535781299663
GATS4se,1.7630505153323996
GATS5dv,1.376618523997621
GATS5pe,1.6661446552191796
GATS5se,1.7872980249895132
GATS6dv,1.2259568834646233
GATS6pe,1.3044053357187544
GATS6se,1.3330829414016996
GATS7dv,1.0296076879505265
GATS7pe,1.0042434618660716
GATS7se,0.9759235840381155
GATS8dv,0.8091492789066091
GATS8pe,0.7547565533927547
GATS8se,0.7041222405599746
LogEE_A,4.140461281062068
LogEE_D,127.66191788008629
MATS1dv,-0.001853466950690006
MATS1pe,0.01594265415698499
MATS1se,0.10773563311415345
MATS2dv,0.1212278922458276
MATS2pe,0.2127680102001851
MATS2se,0.2782903873587556
MATS3dv,0.08034709098950588
MATS3pe,0.10419499614369351
MATS3se,0.04113006238810221
MATS4dv,-0.12316013226674838
MATS4pe,-0.17816778905029057
MATS4se,-0.22048419034126654
MATS5dv,-0.07930684183836872
MATS5pe,-0.07550128114588073
MATS5se,-0.03576912279395749
MATS6dv,-0.20694136473935232
MATS6pe,-0.21773981312613308
MATS6se,-0.20109669163140717
MATS7dv,-0.08196999367614083
MATS7pe,-0.08859053081752254
MATS7se,-0.08729373821629392
MATS8dv,0.03286072555957366
MATS8pe,0.009703304203156588
MATS8se,-0.007903941989946674
MAXaaCH,1.9301892925380029
MAXaasC,0.9899314402962492
MAXdssC,-0.2332785336356764
MAXssNH,2.8771597064751826
MAXsssN,1.3533333333333333
MDEC-22,21.062751731207694
MDEC-23,15.117547744618646
MDEC-33,1.8948485120271366
MDEN-23,0.33333333333333337
MDEO-11,0.814325284978472
MINaaCH,1.5722943174183253
MINaasC,0.23403645730305245
MINdssC,-0.2332785336356764
MINssNH,2.8771597064751826
MINsssN,1.3533333333333333
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142856
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,447.38142600480217
SpAbs_A,32.851805253032204
SpAbs_D,255.32383576017276
SpMAD_A,1.314072210121288
SpMAD_D,10.212953430406907
SpMax_A,2.458555051934531
SpMax_D,127.66191788008629
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.86
TpiPC10,7.512685811049934
VAdjMat,5.754887502163468
VE1_DzZ,4.917920074281198
VE1_Dzi,4.929396683993788
VE1_Dzm,4.917927191238768
VE1_Dzp,4.944696425082923
VE1_Dzv,4.94377659026071
VE2_DzZ,0.1967168029712479
VE2_Dzi,0.19717586735975154
VE2_Dzm,0.1967170876495507
VE2_Dzp,0.1977878570033169
VE2_Dzv,0.1977510636104284
VE3_DzZ,2.5091764238649286
VE3_Dzi,2.511507335968294
VE3_Dzm,2.509177871011753
VE3_Dzp,2.514606304787914
VE3_Dzv,2.5144202629544705
VR1_DzZ,143.95621398311033
VR1_Dzi,143.53376848879128
VR1_Dzm,143.95568848320727
VR1_Dzp,142.27978620589002
VR1_Dzv,142.2811550558812
VR2_DzZ,5.7582485593244135
VR2_Dzi,5.741350739551652
VR2_Dzm,5.758227539328291
VR2_Dzp,5.6911914482356005
VR2_Dzv,5.691246202235248
VR3_DzZ,5.8857999156498995
VR3_Dzi,5.8828610598696915
VR3_Dzm,5.885796265228374
VR3_Dzp,5.874086176323888
VR3_Dzv,5.874095797110107
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.12869975234674869
Xch-7dv,0.17329597336984964
Xpc-4dv,2.6250906331019994
Xpc-5dv,3.8437525600892686
Xpc-6dv,5.433533490245659
Zagreb1,128.0
Zagreb2,149.0
fragCpx,129.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,27
nBondsS,34
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,0
AATS0are,6.101774468085103
AATS1are,6.221934693877552
AATS2are,6.254655172413794
AATS3are,6.028015702479339
AATS4are,6.273620472440946
AATS5are,6.439456896551725
AATS6are,6.061459459459458
AATS7are,5.8767192982456145
AATS8are,5.753254901960785
AATSC0dv,3.639253558674111
AATSC0pe,0.11082046174739693
AATSC0se,0.07312547849705747
AATSC1dv,-0.006745236196183457
AATSC1pe,0.001766772295156134
AATSC1se,0.007878219722655901
AATSC2dv,0.4411790382661897
AATSC2pe,0.023579049135459374
AATSC2se,0.02035011773674048
AATSC3dv,0.29240343681267184
AATSC3pe,0.011546937584412359
AATSC3se,0.0030076554927438008
AATSC4dv,-0.44821094963853825
AATSC4pe,-0.019744636651066013
AATSC4se,-0.01612301191974141
AATSC5dv,-0.28861770638748824
AATSC5pe,-0.008367086839106537
AATSC5se,-0.0026156342197281466
AATSC6dv,-0.753112098064565
AATSC6pe,-0.024130026631429987
AATSC6se,-0.014705291799721862
AATSC7dv,-0.2983095911903899
AATSC7pe,-0.009817643531644845
AATSC7se,-0.0063833963768633655
AATSC8dv,0.11958851243329173
AATSC8pe,0.0010753246522692706
AATSC8se,-0.0005779795400278351
AETA_eta,0.8030794803405362
ATSC0are,5.4982851063829745
ATSC1are,-0.20685468537799936
ATSC2are,2.5143573562698043
ATSC3are,1.4254425984608405
ATSC4are,-2.971234223630601
ATSC5are,-0.6610611136260756
ATSC6are,-2.701375464010863
ATSC7are,-1.2248957899502027
ATSC8are,0.06964508827523809
BCUTZ-1h,16.01312315683979
BCUTZ-1l,5.694858889624362
BCUTc-1h,0.44595894825229376
BCUTc-1l,-0.3753534037558613
BCUTd-1h,4.048530304543818
BCUTd-1l,0.9715608825722988
BCUTi-1h,14.543247055237561
BCUTi-1l,10.319765638974983
BCUTm-1h,32.06654407340301
BCUTm-1l,11.705935687099217
BCUTp-1h,2.9546120092826413
BCUTp-1l,0.7517337038888895
BCUTs-1h,7.01457375544158
BCUTs-1l,0.2975862149859574
BCUTv-1h,24.441832739239786
BCUTv-1l,14.701064074641975
BalabanJ,1.5837916916862693
Diameter,13
ETA_beta,31.75
GATS1are,0.6483156876782787
GATS2are,0.6204003366566934
GATS3are,0.8208876573034711
GATS4are,1.6752153867631854
GATS5are,1.7142616207713464
GATS6are,1.3105609655404298
GATS7are,0.9971389769512311
GATS8are,0.7275270203337342
HybRatio,0.3157894736842105
Lipinski,True
LogEE_Dt,223.69071300240108
MATS1are,-0.03608609469248644
MATS2are,0.2470462988531012
MATS3are,0.10070127401393761
MATS4are,-0.19998792294664458
MATS5are,-0.048714048451524196
MATS6are,-0.20803316393972518
MATS7are,-0.09184698248375762
MATS8are,0.005836613341131004
MAXddssS,-3.66667314919795
MAXssCH2,0.8514219576719576
MAXsssCH,-0.6503070672713536
MINddssS,-3.66667314919795
MINssCH2,0.3756461010330059
MINsssCH,-0.6503070672713536
NsssssAs,0
RotRatio,0.18518518518518517
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,9.622004595302565
SMR_VSA4,0.0
SMR_VSA5,36.74454557935634
SMR_VSA6,6.544756405912575
SMR_VSA7,66.2271221763131
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,186.89599932450278
SpAD_Dzi,206.9008750936472
SpAD_Dzm,186.91399431883724
SpAD_Dzp,255.94645322205
SpAD_Dzv,249.88965099664193
SpAbs_Dt,447.3814260048021
SpDiam_A,4.917110103869063
SpDiam_D,188.41662150177206
SpMAD_Dt,17.895257040192085
SpMax_Dt,223.69071300240108
SsssssAs,0
VE1_Dzpe,4.929635210362531
VE1_Dzse,4.929596810584994
VE2_Dzpe,0.19718540841450125
VE2_Dzse,0.19718387242339974
VE3_Dzpe,2.5115557233498027
VE3_Dzse,2.5115479337415545
VMcGowan,269.81000000000023
VR1_Dzpe,143.31523820847474
VR1_Dzse,143.28817843602263
VR2_Dzpe,5.7326095283389895
VR2_Dzse,5.731527137440906
VR3_Dzpe,5.881337398866923
VR3_Dzse,5.881148568092682
mZagreb1,7.618055555555556
mZagreb2,5.555555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,40
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1169847894975101
AATSC1are,-0.004221524191387742
AATSC2are,0.028900659267469014
AATSC3are,0.011780517342651575
AATSC4are,-0.023395545067957487
AATSC5are,-0.005698802703673065
AATSC6are,-0.024336715891989758
AATSC7are,-0.010744699911843883
AATSC8are,0.0006827949830905695
AETA_beta,1.27
BCUTdv-1h,6.022483668543186
BCUTdv-1l,0.6449134628238299
BCUTpe-1h,3.536961511064899
BCUTpe-1l,2.243510175801715
BCUTse-1h,3.768274282662574
BCUTse-1l,2.440717896634516
ETA_alpha,12.133333333333335
ETA_dBeta,1.25
ETA_eta_B,0.32686003361627414
ETA_eta_F,24.02658674642229
ETA_eta_L,6.026791218117985
ETA_eta_R,44.103573754935695
ETA_psi_1,0.5814696485623005
LabuteASA,148.26925481907827
LogEE_DzZ,93.11889779866621
LogEE_Dzi,103.48317252220448
LogEE_Dzm,93.12750760504397
LogEE_Dzp,127.06811683017773
LogEE_Dzv,124.60921473522308
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,54.95175817061889
PEOE_VSA7,30.537828874472233
PEOE_VSA8,13.08951281182515
PEOE_VSA9,4.895483475517775
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,208.76529815625707
SpAD_Dzse,208.40167149516915
SpAbs_DzZ,185.54371554584696
SpAbs_Dzi,206.15915405769164
SpAbs_Dzm,185.56364419081683
SpAbs_Dzp,257.99534215870216
SpAbs_Dzv,250.89648328593566
SpDiam_Dt,331.0770479917801
SpMAD_DzZ,7.475839972980111
SpMAD_Dzi,8.276035003745887
SpMAD_Dzm,7.47655977275349
SpMAD_Dzp,10.237858128882
SpMAD_Dzv,9.995586039865678
SpMax_DzZ,93.11889779866621
SpMax_Dzi,103.48317252220448
SpMax_Dzm,93.12750760504397
SpMax_Dzp,127.06811683017773
SpMax_Dzv,124.60921473522308
VE1_Dzare,4.929009423476956
VE2_Dzare,0.19716037693907826
VE3_Dzare,2.5114287714391383
VR1_Dzare,143.37022322638921
VR2_Dzare,5.734808929055569
VR3_Dzare,5.881720990126231
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4853333333333334
AETA_dBeta,0.05
AETA_eta_B,0.013074401344650965
AETA_eta_F,0.9610634698568916
AETA_eta_L,0.24107164872471942
AETA_eta_R,1.7641429501974277
BCUTare-1h,3.580929853897501
BCUTare-1l,2.189390907568264
ETA_beta_s,15.25
ETA_dPsi_A,0.13253035143769942
ETA_dPsi_B,0.0
ETA_eta_BR,0.5848600336162741
ETA_eta_FL,6.060562310638836
ETA_eta_RL,12.087353528756822
LogEE_Dzpe,104.42705544287762
LogEE_Dzse,104.2447304072262
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,31.216789940037213
SlogP_VSA3,21.36258474339198
SlogP_VSA4,0.0
SlogP_VSA5,24.825916360475023
SlogP_VSA6,65.55915416013387
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,207.71390296705704
SpAbs_Dzpe,207.78264121043296
SpAbs_Dzse,207.42197133984007
SpDiam_DzZ,141.91221685822404
SpDiam_Dzi,154.8142565859308
SpDiam_Dzm,141.92907409094178
SpDiam_Dzp,196.5682893721468
SpDiam_Dzv,190.95754463252598
SpMAD_Dzpe,8.350611926250282
SpMAD_Dzse,8.336066859806767
SpMax_Dzpe,104.42705544287762
SpMax_Dzse,104.2447304072262
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,25
AETA_beta_s,0.61
AETA_eta_BR,0.023394401344650966
AETA_eta_FL,0.24242249242555347
AETA_eta_RL,0.4834941411502729
DetourIndex,2692
EState_VSA1,16.065131982555545
EState_VSA2,10.80266320486928
EState_VSA3,19.51033443475116
EState_VSA4,18.405094737549014
EState_VSA5,4.305215991296234
EState_VSA6,30.33183534230805
EState_VSA7,30.33183534230805
EState_VSA8,5.316788604006331
EState_VSA9,0.0
ETA_beta_ns,16.5
ETA_shape_p,0.0824175824175824
ETA_shape_x,0.06868131868131867
ETA_shape_y,0.19780219780219777
GhoseFilter,True
LogEE_Dzare,103.9051070114523
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,206.65770184993642
SpDiam_Dzpe,157.00588054722783
SpDiam_Dzse,156.99547943081916
SpMAD_Dzare,8.308556118682281
SpMax_Dzare,103.9051070114523
TopoPSA(NO),66.48
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.197844300560753
VSA_EState9,36.7188288486372
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.66
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.014666666666666614
FilterItLogS,-4.179505122614969
SpDiam_Dzare,155.995706103139
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5843971631205676
ETA_epsilon_2,0.8346666666666664
ETA_epsilon_3,0.44084507042253557
ETA_epsilon_4,0.5265536723163845
ETA_epsilon_5,0.8141025641025639
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.14355209269803199
ETA_dEpsilon_B,0.05784349080418305
ETA_dEpsilon_C,-0.08570860189384893
ETA_dEpsilon_D,0.02056410256410257
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.88
MDEDescriptor,"0.0,0.0,0.0,0.0,21.062751731207694,15.117547744618646,0.0,1.8948485120271366,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0"
APolDescriptor,55.61544599999998
BCUTDescriptor,"11.850000000000005,31.972072252653533,-0.27886533313239575,0.24415029550915388,5.7245247673648345,12.883550775384585"
BPolDescriptor,34.124553999999996
TPSADescriptor,74.86000000000001
ALOGPDescriptor,"0.8661000000000014,0.7501292100000024,89.87719999999999"
XLogPDescriptor,2.9590000000000005
VAdjMaDescriptor,5.754887502163469
WeightDescriptor,358.13511373999995
ChiPathDescriptor,"17.70045984493289,12.087353528756823,10.76977580240146,8.918343228747872,7.1022410145667685,5.720806757665307,3.0841458146309217,2.1345550149112857,14.170335395272279,8.83332131138402,6.615544247985268,4.895399907220803,3.5040165244009733,2.490918552551714,1.2551996542360693,0.7733458245045064"
ChiChainDescriptor,"0.0,0.0,0.0,0.2874574785652649,0.21297900905582162,0.0,0.0,0.0,0.12869975234674869,0.11408870076520711"
AtomCountDescriptor,47
BondCountDescriptor,27
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"1.7487814691335253,0.16666666666666666,0.7092756949471919,0.15137471507731048,0.6901435238980189,0.022807522979332223,0.17661925188905184,0.01691363992580506"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,1,2,4,0,0"
ZagrebIndexDescriptor,128.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"50.76067904449877,2.0304271617799508,17.575436294761644,7.579021829666683,6.483566321820699"
FractionalPSADescriptor,0.20902725571429756
WienerNumbersDescriptor,"1540.0,39.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.18840835552935,6.467790678487139,9.576323070017299,1.5702394463723208,2.2302903608852613,2.791589547310944"
FractionalCSP3Descriptor,0.3157894736842105
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,0,10,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.753086419753085,9.273922571219869,5.041666666666667"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1801.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.3157894736842105
AutocorrelationDescriptorMass,"34.17112074762581,36.892859088733985,48.10736217543308,52.58037929151631,50.48989436676681"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.3891153476804169,-0.2386374985655121,0.10067124118412207,0.05460476228360829,-0.243716743459211"
EccentricConnectivityIndexDescriptor,532
AutocorrelationDescriptorPolarizability,"1969.349731865671,2292.630364428257,3179.8671019003996,3286.894742236746,2944.39706153026"
