DLiP-ID,T004GP
AATSC4p,-0.010407098489581497
AATSC4s,-0.028628418638545986
AATSC4v,0.9281261968909151
AATSC5Z,-1.304139356472516
AATSC5c,-0.003630280678213668
AATSC5d,-0.031012587516758543
AATSC5i,0.001530182625999592
AATSC5m,-6.000957146730226
AATSC5p,0.00454352355362674
AATSC5s,-0.37934582192822386
AATSC5v,-1.595211733101336
AATSC6Z,-1.1877237737200146
AATSC6c,0.004274212696338018
AATSC6d,-0.03331990691013247
AATSC6i,0.17517485444556055
AATSC6m,-5.631706098818475
AATSC6p,0.007587368225044038
AATSC6s,0.0455443622076023
AATSC6v,-4.003719912378075
AATSC7Z,0.2040682062298604
AATSC7c,-0.002597132322853831
AATSC7d,-0.038144468313641246
AATSC7i,-0.04537656962246139
AATSC7m,0.8512373493018269
AATSC7p,-0.014567730334242808
AATSC7s,0.22138957419590638
AATSC7v,-2.142347280673097
AATSC8Z,0.7980880496528512
AATSC8c,0.0014977760526270051
AATSC8d,0.04093467283820746
AATSC8i,-0.02852590231788773
AATSC8m,3.7013208445192505
AATSC8p,-0.00903668155821549
AATSC8s,0.11799403099942725
AATSC8v,0.7432563071564053
ATS0are,341.21960000000007
ATS1are,373.174
ATS2are,671.5077999999996
ATS3are,911.163
ATS4are,950.7840000000002
ATS5are,865.7479999999999
ATS6are,718.3778000000002
ATS7are,569.7510000000001
ATS8are,556.7868000000002
ATSC0dv,208.2142857142857
ATSC0pe,6.28939821428571
ATSC0se,3.939512857142855
ATSC1dv,80.66709183673466
ATSC1pe,0.3691893813775536
ATSC1se,0.1832243826530624
ATSC2dv,49.61479591836732
ATSC2pe,2.519232079081635
ATSC2se,1.7757767448979584
ATSC3dv,-49.23214285714286
ATSC3pe,-1.9340683035714272
ATSC3se,-1.0609422142857152
ATSC4dv,-51.11989795918369
ATSC4pe,0.4658712372448936
ATSC4se,-0.22808976530612454
ATSC5dv,-161.27423469387762
ATSC5pe,-5.184545631377543
ATSC5se,-3.3977193826530536
ATSC6dv,-54.57908163265307
ATSC6pe,-0.5844999362244832
ATSC6se,0.5292978265306165
ATSC7dv,69.20790816326527
ATSC7pe,1.374695886479591
ATSC7se,0.9816866887755101
ATSC8dv,75.45025510204079
ATSC8pe,1.626347735969384
ATSC8se,0.7934136581632625
AXp-0dv,0.5801904598409066
AXp-1dv,0.3347961539114351
AXp-2dv,0.1919289650310419
AXp-3dv,0.11133205328696782
AXp-4dv,0.06363638289438224
AXp-5dv,0.03570387260413937
AXp-6dv,0.01965166973321637
AXp-7dv,0.011251054708958517
BertzCT,826.8082298807831
ECIndex,781
ETA_eta,28.852870447476583
GATS1dv,0.4745762711864408
GATS1pe,0.7147971736922655
GATS1se,0.7331697167041359
GATS2dv,0.7744425385934821
GATS2pe,0.5323641286371082
GATS2se,0.4630996435744957
GATS3dv,0.9931389365351632
GATS3pe,0.9404970893479191
GATS3se,0.8754985659938377
GATS4dv,1.0778010715117634
GATS4pe,0.8613782656694439
GATS4se,0.8490891108708735
GATS5dv,1.6041867511362073
GATS5pe,1.84621222460341
GATS5se,2.032736192355347
GATS6dv,1.3763654419066536
GATS6pe,1.431543676971099
GATS6se,1.4399224219948117
GATS7dv,0.7549155908639524
GATS7pe,0.7750674593420482
GATS7se,0.7056318878859895
GATS8dv,0.6099980548531414
GATS8pe,0.5664154581661518
GATS8se,0.5100399048688105
LogEE_A,4.270343274181497
LogEE_D,180.60228494333984
MATS1dv,0.3677239294124486
MATS1pe,0.05571551172505513
MATS1se,0.044144516067395986
MATS2dv,0.12130983938874157
MATS2pe,0.20391746644973838
MATS2se,0.22947806751372024
MATS3dv,-0.08598159987525339
MATS3pe,-0.11182271196274353
MATS3se,-0.09793017127274205
MATS4dv,-0.08486966097028992
MATS4pe,0.025605296990940163
MATS4se,-0.020014110286306327
MATS5dv,-0.3166080304490993
MATS5pe,-0.33695279880043566
MATS5se,-0.35254328367796234
MATS6dv,-0.12876530950016554
MATS6pe,-0.045651867779186
MATS6se,0.06599951803768424
MATS7dv,0.19593391712557545
MATS7pe,0.128843336240272
MATS7se,0.14689086954589123
MATS8dv,0.2092023129564463
MATS8pe,0.14928652508253026
MATS8se,0.11627154487373074
MAXaaCH,2.180337473537468
MAXaasC,1.3055671463926406
MAXdssC,-0.7419647427123202
MAXssNH,3.373105967925003
MDEC-22,17.168244002469432
MDEC-23,17.386214821607982
MDEC-24,3.6637519399056178
MDEC-33,2.9867847008162887
MDEC-34,1.2210050905396872
MDEN-22,1.3103706971044486
MDEO-11,0.4999999999999999
MDEO-12,0.33333333333333337
MINaaCH,2.114325158209503
MINaasC,0.5780145945991908
MINdssC,-0.7419647427123202
MINssNH,3.373105967925003
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654949
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,595.2954809508731
SpAbs_A,36.432587784091695
SpAbs_D,361.2045698866797
SpMAD_A,1.3011638494318463
SpMAD_D,12.90016321023856
SpMax_A,2.4103954885257894
SpMax_D,180.60228494333984
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,101.14
TpiPC10,7.830475298621196
VAdjMat,5.954196310386875
VE1_DzZ,5.219703583026362
VE1_Dzi,5.219675936732197
VE1_Dzm,5.219704373760561
VE1_Dzp,5.217448088335624
VE1_Dzv,5.220327255172971
VE2_DzZ,0.18641798510808436
VE2_Dzi,0.1864169977404356
VE2_Dzm,0.18641801334859148
VE2_Dzp,0.1863374317262723
VE2_Dzv,0.18644025911332038
VE3_DzZ,2.6820600326025343
VE3_Dzi,2.6820547360628093
VE3_Dzm,2.6820601840927725
VE3_Dzp,2.68162782757249
VE3_Dzv,2.6821795096724808
VR1_DzZ,173.31679250241692
VR1_Dzi,173.4052214193208
VR1_Dzm,173.31688533083837
VR1_Dzp,173.75867098487498
VR1_Dzv,173.34283202952966
VR2_DzZ,6.18988544651489
VR2_Dzi,6.1930436221186005
VR2_Dzm,6.189888761815657
VR2_Dzp,6.205666820888392
VR2_Dzv,6.190815429626059
VR3_DzZ,6.184740507664321
VR3_Dzi,6.185250593065712
VR3_Dzm,6.184741043263874
VR3_Dzp,6.18728680532977
VR3_Dzv,6.184890738757411
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.14541241452319315
Xch-6dv,0.26847228239277565
Xch-7dv,0.25946665780741135
Xpc-4dv,2.0501945160440944
Xpc-5dv,3.169294064475627
Xpc-6dv,3.2361855961482577
Zagreb1,148.0
Zagreb2,171.0
fragCpx,205.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,31
nBondsS,47
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,2
AATS0are,6.093207142857144
AATS1are,6.324983050847457
AATS2are,6.10461636363636
AATS3are,5.9166428571428575
AATS4are,5.869037037037039
AATS5are,6.319328467153285
AATS6are,6.301559649122809
AATS7are,5.997378947368422
AATS8are,5.740070103092785
AATSC0dv,3.718112244897959
AATSC0pe,0.11231068239795912
AATSC0se,0.07034844387755099
AATSC1dv,1.3672388446904178
AATSC1pe,0.006257447141992434
AATSC1se,0.003105498011068854
AATSC2dv,0.45104359925788473
AATSC2pe,0.022902109809833048
AATSC2se,0.016143424953617803
AATSC3dv,-0.3196892393320965
AATSC3pe,-0.012558885088126151
AATSC3se,-0.0068892351576994495
AATSC4dv,-0.31555492567397336
AATSC4pe,0.0028757483780548986
AATSC4se,-0.0014079615142353367
AATSC5dv,-1.177184194845822
AATSC5pe,-0.037843398769179144
AATSC5se,-0.02480087140622667
AATSC6dv,-0.47876387397064096
AATSC6pe,-0.005127192423021782
AATSC6se,0.004642963390619443
AATSC7dv,0.7285042964554239
AATSC7pe,0.014470483015574643
AATSC7se,0.010333544092373791
AATSC8dv,0.777837681464338
AATSC8pe,0.016766471504839012
AATSC8se,0.008179522249105798
AETA_eta,1.0304596588384494
ATSC0are,6.645771428571425
ATSC1are,0.37852653061224445
ATSC2are,2.8769346938775495
ATSC3are,-1.9976999999999978
ATSC4are,0.08954693877551018
ATSC5are,-5.6957265306122435
ATSC6are,-0.07459183673469312
ATSC7are,1.5698020408163258
ATSC8are,1.6790387755102032
BCUTZ-1h,8.034011127784952
BCUTZ-1l,5.7183523235984035
BCUTc-1h,0.4281685226810481
BCUTc-1l,-0.44142526579555064
BCUTd-1h,4.019970354502579
BCUTd-1l,0.9729532156258366
BCUTi-1h,14.56905364350283
BCUTi-1l,10.983531387068977
BCUTm-1h,16.01679478982654
BCUTm-1l,11.732762450783179
BCUTp-1h,1.9640325270535581
BCUTp-1l,0.7154839538289732
BCUTs-1h,7.008294106888611
BCUTs-1l,1.1350035849652547
BCUTv-1h,20.86231729229938
BCUTv-1l,14.68171333558519
BalabanJ,1.1506323635673463
Diameter,16
ETA_beta,29.75
GATS1are,0.7186110186906884
GATS2are,0.5038090816072088
GATS3are,0.9250430993714586
GATS4are,0.8697245764263674
GATS5are,1.915737955507723
GATS6are,1.436383615593959
GATS7are,0.7590430050155698
GATS8are,0.5385930012568702
HybRatio,0.6190476190476191
Lipinski,True
LogEE_Dt,297.64774047543654
MATS1are,0.05406135657052365
MATS2are,0.2203839410432647
MATS3are,-0.10930805722767951
MATS4are,0.004657773395789407
MATS5are,-0.3503250469443216
MATS6are,-0.005513521553343758
MATS7are,0.13923996671069944
MATS8are,0.14585845810511064
MAXssCH2,1.1685901150942066
MAXssssC,-0.212611620435446
MINssCH2,0.18328068428592847
MINssssC,-0.212611620435446
NsssssAs,0
RotRatio,0.25806451612903225
SM1_Dzpe,1.4208996328029377
SM1_Dzse,1.3065363731051547
SMR_VSA1,14.424159515885876
SMR_VSA2,0.0
SMR_VSA3,15.124620299019863
SMR_VSA4,5.41499046939678
SMR_VSA5,70.62903785218613
SMR_VSA6,11.861545009918906
SMR_VSA7,35.10524204349451
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,306.20050060308967
SpAD_Dzi,300.49476977263487
SpAD_Dzm,306.23457206069895
SpAD_Dzp,364.51585493521213
SpAD_Dzv,344.06442795646035
SpAbs_Dt,595.2954809508728
SpDiam_A,4.758037353427635
SpDiam_D,283.7441533221427
SpMAD_Dt,21.26055289110261
SpMax_Dt,297.64774047543654
SsssssAs,0
VE1_Dzpe,5.219631808493194
VE1_Dzse,5.2197129083315
VE2_Dzpe,0.1864154217318998
VE2_Dzse,0.18641831815469642
VE3_Dzpe,2.682046281816593
VE3_Dzse,2.6820618191593106
VMcGowan,295.04000000000065
VR1_Dzpe,173.32844467508218
VR1_Dzse,173.31533465411323
VR2_Dzpe,6.190301595538649
VR2_Dzse,6.1898333805040435
VR3_Dzpe,6.184807735893184
VR3_Dzse,6.184732096162966
mZagreb1,7.479166666666668
mZagreb2,6.111111111111112
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,53
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.11867448979591831
AATSC1are,0.00641570390868211
AATSC2are,0.026153951762523178
AATSC3are,-0.012972077922077907
AATSC4are,0.0005527588813303097
AATSC5are,-0.041574646208848494
AATSC6are,-0.0006543143573218695
AATSC7are,0.016524232008592904
AATSC8are,0.017309678098043332
AETA_beta,1.0625
BCUTdv-1h,6.033513660770721
BCUTdv-1l,1.8388146351137618
BCUTpe-1h,3.5166134943919727
BCUTpe-1l,2.2625928879712953
BCUTse-1h,3.724656199536895
BCUTse-1l,2.4577018197206106
ETA_alpha,13.100000000000001
ETA_dBeta,-6.75
ETA_eta_B,0.2964900617933317
ETA_eta_F,19.010570418556192
ETA_eta_L,8.59201269951433
ETA_eta_R,47.863440866032775
ETA_psi_1,0.5574468085106387
LabuteASA,164.49627216858858
LogEE_DzZ,153.14744417909586
LogEE_Dzi,150.2965405198818
LogEE_Dzm,153.1643502250361
LogEE_Dzp,182.0152434540925
LogEE_Dzv,171.94384676583203
PEOE_VSA1,14.946410935820385
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,4.9839785209472085
PEOE_VSA5,0.0
PEOE_VSA6,24.064673571439076
PEOE_VSA7,55.569738767111446
PEOE_VSA8,25.080327646613057
PEOE_VSA9,6.4208216229260096
SM1_Dzare,1.599813866914844
SpAD_Dzpe,304.7564593454458
SpAD_Dzse,306.40788888404074
SpAbs_DzZ,305.02606815341073
SpAbs_Dzi,299.2772832873787
SpAbs_Dzm,305.0633208675293
SpAbs_Dzp,369.3500969739297
SpAbs_Dzv,346.3619754788119
SpDiam_Dt,438.59716947716845
SpMAD_DzZ,10.93573216439606
SpMAD_Dzi,10.731956063308388
SpMAD_Dzm,10.93694900216782
SpMAD_Dzp,13.01842339054329
SpMAD_Dzv,12.288015284159298
SpMax_DzZ,153.14744417909586
SpMax_Dzi,150.2965405198818
SpMax_Dzm,153.1643502250361
SpMax_Dzp,182.0152434540925
SpMax_Dzv,171.94384676583203
VE1_Dzare,5.219714143757455
VE2_Dzare,0.18641836227705194
VE3_Dzare,2.682062055843939
VR1_Dzare,173.32365126960897
VR2_Dzare,6.190130402486035
VR3_Dzare,6.184780080468454
n10AHRing,0
n10FARing,1
n10FHRing,1
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4678571428571429
AETA_dBeta,-0.24107142857142858
AETA_eta_B,0.010588930778333274
AETA_eta_F,0.678948943519864
AETA_eta_L,0.30685759641122606
AETA_eta_R,1.7094086023583135
BCUTare-1h,3.570761572579474
BCUTare-1l,2.2140165164609873
ETA_beta_s,18.25
ETA_dPsi_A,0.1565531914893613
ETA_dPsi_B,0.0
ETA_eta_BR,0.6404900617933317
ETA_eta_FL,5.0257108010654346
ETA_eta_RL,13.617723500579764
LogEE_Dzpe,152.42897608818015
LogEE_Dzse,153.25060645534558
PEOE_VSA10,5.817862777835028
PEOE_VSA11,5.824404497999927
PEOE_VSA12,5.890723922025908
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,32.74520938772499
SlogP_VSA3,30.47782367577586
SlogP_VSA4,5.41499046939678
SlogP_VSA5,67.91825926705337
SlogP_VSA6,16.65582907389657
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,302.5287723962206
SpAbs_Dzpe,303.49992424535264
SpAbs_Dzse,305.24590837420044
SpDiam_DzZ,240.81984513491778
SpDiam_Dzi,235.92066094155308
SpDiam_Dzm,240.8450889707525
SpDiam_Dzp,283.93215655112607
SpDiam_Dzv,269.5120050304817
SpMAD_Dzpe,10.88415926233735
SpMAD_Dzse,10.94313888871574
SpMax_Dzpe,152.42897608818015
SpMax_Dzse,153.25060645534558
n10FAHRing,1
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,28
AETA_beta_s,0.6517857142857143
AETA_eta_BR,0.02287464506404756
AETA_eta_FL,0.17948967146662267
AETA_eta_RL,0.4863472678778487
DetourIndex,4021
EState_VSA1,5.969305287951849
EState_VSA2,11.83581209232279
EState_VSA3,18.135950042951848
EState_VSA4,69.42312016200415
EState_VSA5,11.984273114623004
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,27.590164519002204
EState_VSA9,9.507073457920557
ETA_beta_ns,11.5
ETA_shape_p,0.05089058524173027
ETA_shape_x,0.038167938931297704
ETA_shape_y,0.22900763358778622
GhoseFilter,True
LogEE_Dzare,151.32152240764296
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,301.12081492156767
SpDiam_Dzpe,239.67017051485834
SpDiam_Dzse,240.98405523145448
SpMAD_Dzare,10.804599014150735
SpMax_Dzare,151.32152240764296
TopoPSA(NO),101.14
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.4306807306383424
VSA_EState9,55.81931926936164
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4107142857142857
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.03214285714285709
FilterItLogS,-6.299100272782876
SpDiam_Dzare,237.9555078137886
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5696428571428573
ETA_epsilon_2,0.8392857142857139
ETA_epsilon_3,0.4435897435897435
ETA_epsilon_4,0.5516666666666666
ETA_epsilon_5,0.803333333333333
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.12605311355311383
ETA_dEpsilon_B,0.0179761904761907
ETA_dEpsilon_C,-0.10807692307692313
ETA_dEpsilon_D,0.03595238095238085
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8571428571428571
MDEDescriptor,"0.0,0.0,0.0,0.0,17.168244002469432,17.386214821607982,3.6637519399056178,2.9867847008162887,1.2210050905396872,0.0,0.4999999999999999,0.33333333333333337,0.0,0.0,0.0,0.0,1.3103706971044486,0.0,0.0"
APolDescriptor,62.43620399999997
BCUTDescriptor,"11.899999999999997,15.996936591432426,-0.33161766468121134,0.2595331400588029,4.179120462459638,10.874690797370032"
BPolDescriptor,36.783795999999995
TPSADescriptor,101.14
ALOGPDescriptor,"-0.2973999999999969,0.08844675999999815,103.2084"
XLogPDescriptor,3.784
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,384.21614098
ChiPathDescriptor,"19.39913045768216,13.617723500579762,12.468903213222125,9.750022290313664,8.649044979360115,6.255244481068766,4.275372603378099,3.072024975646526,16.245332875545383,10.378680771254489,8.2529454963348,6.011930877496259,4.581819568395519,2.8206059357270097,1.5917852483905244,0.9788417596793901"
ChiChainDescriptor,"0.0,0.0,0.24285113019775795,0.494818077040614,0.5862685669755547,0.0,0.0,0.14541241452319315,0.26847228239277565,0.25946665780741135"
AtomCountDescriptor,56
BondCountDescriptor,31
SmallRingDescriptor,"4,2,3,2,0,0,2,2,0,0,0"
ChiClusterDescriptor,"2.0610608406795383,0.125,0.08333333333333333,0.0,1.156167769149771,0.125,0.02282177322938192,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,3,1,1,11,0,1"
ZagrebIndexDescriptor,148.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"57.6621186324066,2.059361379728807,20.343246390689558,7.890494927250595,12.452751463438982"
FractionalPSADescriptor,0.2632372490703475
WienerNumbersDescriptor,"2455.0,38.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.6649828368732407,6.585333660090907,7.757294589326692,2.0501945160440944,3.1692940644756287,2.984386718441078"
FractionalCSP3Descriptor,0.6190476190476191
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,1,5,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,7
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"21.240374609781476,9.871281773931855,5.795610425240055"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,2725.07
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.6190476190476191
AutocorrelationDescriptorMass,"31.763328311728756,33.71301106072744,47.87189654231478,41.15636917351516,41.98273910313009"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.4787395348004352,-0.24579280391148997,0.05771373662835391,0.0017480853985770042,-0.03764795818222725"
EccentricConnectivityIndexDescriptor,781
AutocorrelationDescriptorPolarizability,"1760.4895649822734,2046.0620803564402,2813.81179736305,2476.8519835525008,2205.0088420380403"
