DLiP-ID,I0002W
AATSC5i,0.1414585699695359
AATSC5m,-4.659098075538604
AATSC5p,0.011843807214331366
AATSC5s,-0.6371196777387709
AATSC5v,-1.3901336775213606
AATSC6Z,-0.6450549008566946
AATSC6c,-0.003930541731721079
AATSC6d,-0.0019607448819531008
AATSC6i,-0.07510752919981951
AATSC6m,-3.1153658769147397
AATSC6p,-0.026773648025647682
AATSC6s,0.42986929484687203
AATSC6v,-8.199675700472024
AATSC7Z,2.1114347440299372
AATSC7c,0.0007245123800800535
AATSC7d,-0.0080822499131978
AATSC7i,-0.09942579663237243
AATSC7m,10.16108860013107
AATSC7p,-0.020012261752757946
AATSC7s,1.5236710153500594
AATSC7v,-0.20540869927004862
AATSC8Z,1.8493362014644854
AATSC8c,0.0032703076117640817
AATSC8d,-0.007447363274884309
AATSC8i,-0.09795858632308856
AATSC8m,8.8240351272835
AATSC8p,0.008123202677799594
AATSC8s,0.5343790966835426
AATSC8v,6.61569573014135
ATS0are,336.11469999999986
ATS1are,331.15400000000005
ATS2are,571.9610000000001
ATS3are,778.9388999999998
ATS4are,809.4970000000003
ATS5are,746.4739000000001
ATS6are,635.3449999999999
ATS7are,633.7729999999998
ATS8are,572.5448999999999
ATSC0dv,248.60869565217385
ATSC0pe,12.651697826086954
ATSC0se,8.723762869565212
ATSC1dv,58.568998109640845
ATSC1pe,-0.4360085538752362
ATSC1se,-0.39977192627598845
ATSC2dv,63.23629489603023
ATSC2pe,-0.6685308128544424
ATSC2se,-0.6281768922495222
ATSC3dv,144.64839319470698
ATSC3pe,7.787035727788276
ATSC3se,4.69187718714556
ATSC4dv,0.7391304347826075
ATSC4pe,1.841009782608694
ATSC4se,0.2640676086956504
ATSC5dv,-82.56332703213612
ATSC5pe,-2.230818950850661
ATSC5se,-1.4949417674858267
ATSC6dv,42.06049149338376
ATSC6pe,2.134254442344049
ATSC6se,1.9523731795841257
ATSC7dv,190.13799621928166
ATSC7pe,8.67743071833649
ATSC7se,5.784153538752375
ATSC8dv,54.76181474480152
ATSC8pe,2.8452758506616274
ATSC8se,1.5677658771266616
AXp-0dv,0.5136631836874955
AXp-1dv,0.2740723503821807
AXp-2dv,0.13975660423149938
AXp-3dv,0.07339413654351269
AXp-4dv,0.03944945548822419
AXp-5dv,0.021039898559607646
AXp-6dv,0.010290123849668827
AXp-7dv,0.005599277272680656
BertzCT,1201.7954911437678
ECIndex,833
ETA_eta,23.748617295618967
GATS1dv,0.35462663554403934
GATS1pe,0.5406860828331402
GATS1se,0.5823388363856961
GATS2dv,0.5861190226352873
GATS2pe,0.6548683459296593
GATS2se,0.6714171005109512
GATS3dv,0.6698887910358269
GATS3pe,0.6006446100438685
GATS3se,0.6296807282906618
GATS4dv,0.9923924449108082
GATS4pe,0.893585170988393
GATS4se,0.9678309538405915
GATS5dv,1.1920626592714738
GATS5pe,1.07745505003907
GATS5se,1.1143049985164324
GATS6dv,0.8347519590989264
GATS6pe,0.7282297768848924
GATS6se,0.7080528069812029
GATS7dv,0.5855033513930232
GATS7pe,0.40857144393072725
GATS7se,0.3725148274886715
GATS8dv,0.9279227123059668
GATS8pe,0.7794599203101901
GATS8se,0.7467035246320579
LogEE_A,4.3724633793002265
LogEE_D,191.55521606685306
MATS1dv,0.2211633866558167
MATS1pe,-0.032352507801252595
MATS1se,-0.04301997884013028
MATS2dv,0.1392927930178717
MATS2pe,-0.028936844056175873
MATS2se,-0.03943271230699114
MATS3dv,0.23896654674461607
MATS3pe,0.2527919067254052
MATS3se,0.22089332509260226
MATS4dv,0.0011892270024484069
MATS4pe,0.05820593592782955
MATS4se,0.012107968207935088
MATS5dv,-0.14549209680374428
MATS5pe,-0.07724743136096245
MATS5se,-0.07507389636301068
MATS6dv,0.08279192992639896
MATS6pe,0.08255195476811607
MATS6se,0.10951887122962298
MATS7dv,0.3589916554239745
MATS7pe,0.3219393776964098
MATS7se,0.3112201564066376
MATS8dv,0.11646625095986464
MATS8pe,0.11890884103596062
MATS8se,0.0950201988010064
MAXaaCH,1.776454234534777
MAXaaNH,2.178070982571898
MAXaaaC,-0.7446045381273347
MAXaasC,0.489727932976074
MAXdssC,-0.2169423733828768
MAXsssN,1.5302387481112227
MDEC-22,11.781836980146307
MDEC-23,18.344405209047878
MDEC-33,15.975223140847943
MDEN-23,0.31622776601683794
MDEN-33,0.33333333333333337
MDEO-11,0.5436901865014462
MINaaCH,0.8384122784916437
MINaaNH,2.178070982571898
MINaaaC,-0.8262580110763171
MINaasC,-2.0702429066264534
MINdssC,-1.1959314187362529
MINsssN,1.1707166477702193
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.5119047619047623
SM1_Dzi,2.6099640880740127
SM1_Dzm,2.646453164412529
SM1_Dzp,-12.794246919017127
SM1_Dzv,-4.3415959801071935
SddssSe,0
SpAD_Dt,649.2249887230048
SpAbs_A,40.74170202365614
SpAbs_D,383.1104321337062
SpMAD_A,1.3142484523760045
SpMAD_D,12.358401036571165
SpMax_A,2.5361000301974754
SpMax_D,191.55521606685306
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,73.48
TpiPC10,8.764546921895354
VAdjMat,6.087462841250339
VE1_DzZ,5.495570474980363
VE1_Dzi,5.494571965555679
VE1_Dzm,5.495970051511031
VE1_Dzp,5.475995898710911
VE1_Dzv,5.494497943530705
VE2_DzZ,0.17727646693485044
VE2_Dzi,0.17724425695340898
VE2_Dzm,0.17728935650035582
VE2_Dzp,0.17664502899067455
VE2_Dzv,0.17724186914615178
VE3_DzZ,2.8353445110609496
VE3_Dzi,2.8351628010543988
VE3_Dzm,2.8354172172534766
VE3_Dzp,2.831776269959921
VE3_Dzv,2.8351493291180865
VR1_DzZ,200.10836975342622
VR1_Dzi,200.3294236537037
VR1_Dzm,200.00299186797798
VR1_Dzp,205.2247033767795
VR1_Dzv,201.69433768644586
VR2_DzZ,6.455108701723426
VR2_Dzi,6.46223947270012
VR2_Dzm,6.451709415096064
VR2_Dzp,6.620151721831597
VR2_Dzv,6.506268957627286
VR3_DzZ,6.430261180059232
VR3_Dzi,6.431365241296066
VR3_Dzm,6.429734437267137
VR3_Dzp,6.455507604368213
VR3_Dzv,6.438155483109499
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.03608439182435161
Xch-6dv,0.1518266026915066
Xch-7dv,0.18041618855420313
Xpc-4dv,1.8640602914176851
Xpc-5dv,2.4264358709383007
Xpc-6dv,3.0065108723038647
Zagreb1,168.0
Zagreb2,205.0
fragCpx,226.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,34
nBondsS,30
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,10
naHRing,1
AATS0are,7.306841304347823
AATS1are,6.758244897959185
AATS2are,6.809059523809525
AATS3are,6.954811607142855
AATS4are,7.03910434782609
AATS5are,7.109275238095239
AATS6are,6.758989361702127
AATS7are,6.467071428571426
AATS8are,6.580975862068964
AATSC0dv,5.40453686200378
AATSC0pe,0.27503690926275987
AATSC0se,0.18964701890359156
AATSC1dv,1.195285675706956
AATSC1pe,-0.00889813375255584
AATSC1se,-0.008158610740326295
AATSC2dv,0.7528130344765503
AATSC2pe,-0.007958700153029076
AATSC2se,-0.007478296336303836
AATSC3dv,1.2915035106670267
AATSC3pe,0.06952710471239533
AATSC3se,0.04189176059951393
AATSC4dv,0.006427221172022674
AATSC4pe,0.01600878071833647
AATSC4se,0.0022962400756143513
AATSC5dv,-0.7863174003060582
AATSC5pe,-0.021245894770006296
AATSC5se,-0.01423754064272216
AATSC6dv,0.447452037163657
AATSC6pe,0.022704834493021797
AATSC6se,0.020769927442384317
AATSC7dv,1.9401836348906292
AATSC7pe,0.08854521141159684
AATSC7se,0.05902197488522832
AATSC8dv,0.6294461464919715
AATSC8pe,0.03270432012254744
AATSC8se,0.01802029743823749
AETA_eta,0.7660844288909344
ATSC0are,14.614871739130427
ATSC1are,-0.6004938090737231
ATSC2are,-1.0060092627599238
ATSC3are,8.655642722117198
ATSC4are,1.8876336956521704
ATSC5are,-2.1994441871455583
ATSC6are,2.807481663516068
ATSC7are,9.681514555765593
ATSC8are,2.806073015122874
BCUTZ-1h,9.007661735823529
BCUTZ-1l,5.674326739286845
BCUTc-1h,0.4991657668699657
BCUTc-1l,-0.4082412526952411
BCUTd-1h,3.330460387634515
BCUTd-1l,0.976235901803389
BCUTi-1h,17.42797254791451
BCUTi-1l,10.936040991229985
BCUTm-1h,19.00331028194938
BCUTm-1l,11.686743428194287
BCUTp-1h,2.015446047339426
BCUTp-1l,0.5424776276572177
BCUTs-1h,8.005119591262785
BCUTs-1l,1.3443951198982484
BCUTv-1h,20.91364425766395
BCUTv-1l,13.303099219351317
BalabanJ,1.330437290671238
Diameter,16
ETA_beta,41.25
GATS1are,0.5610196064795966
GATS2are,0.6685215797479497
GATS3are,0.6096309793519055
GATS4are,0.8968043420928742
GATS5are,1.0603797667427464
GATS6are,0.707263942716315
GATS7are,0.39458252266035887
GATS8are,0.7756724554703727
HybRatio,0.19047619047619047
Lipinski,True
LogEE_Dt,324.61249436150234
MATS1are,-0.03857227706475364
MATS2are,-0.0376951535533153
MATS3are,0.2432451123395175
MATS4are,0.05166336672249121
MATS5are,-0.06593051530276736
MATS6are,0.09400520442967367
MATS7are,0.31094247451732554
MATS8are,0.10151787960155406
MAXssCH2,0.17010006874905925
MINssCH2,0.046959141681364835
NsssssAs,0
RotRatio,0.08823529411764706
SM1_Dzpe,2.696901351924863
SM1_Dzse,2.4202733799930694
SMR_VSA1,31.94527174291475
SMR_VSA2,0.0
SMR_VSA3,14.783797982648164
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,26.1790256236503
SMR_VSA7,70.9244652614987
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,310.04071062396736
SpAD_Dzi,300.6193701322468
SpAD_Dzm,309.4898579287245
SpAD_Dzp,441.01270606846515
SpAD_Dzv,384.0655541793087
SpAbs_Dt,649.224988723005
SpDiam_A,4.989274042566476
SpDiam_D,295.0517937171261
SpMAD_Dt,20.94274157170983
SpMax_Dt,324.61249436150234
SsssssAs,0
VE1_Dzpe,5.495476033296258
VE1_Dzse,5.495396832370557
VE2_Dzpe,0.17727342042891156
VE2_Dzse,0.17727086556034055
VE3_Dzpe,2.835327325857696
VE3_Dzse,2.8353129137310757
VMcGowan,274.9000000000005
VR1_Dzpe,200.07598822744723
VR1_Dzse,200.16234863570128
VR2_Dzpe,6.454064136369265
VR2_Dzse,6.456849955990363
VR3_Dzpe,6.430099347017016
VR3_Dzse,6.430530891932334
mZagreb1,11.194444444444443
mZagreb2,6.7499999999999964
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,39
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.3177146030245745
AATSC1are,-0.012254975695382104
AATSC2are,-0.01197630074714195
AATSC3are,0.07728252430461784
AATSC4are,0.016414206049149307
AATSC5are,-0.020947087496624366
AATSC6are,0.029866826207617745
AATSC7are,0.09879096485475096
AATSC8are,0.0322537128175043
AETA_beta,1.3306451612903225
BCUTdv-1h,7.0076552780134485
BCUTdv-1l,1.8936780638277741
BCUTpe-1h,3.9938020901698317
BCUTpe-1l,2.221897790757178
BCUTse-1h,4.015695755525338
BCUTse-1l,2.4174587301615524
ETA_alpha,13.842857142857147
ETA_dBeta,-0.25
ETA_eta_B,0.6067753543348147
ETA_eta_F,37.72662779375723
ETA_eta_L,6.231825483883502
ETA_eta_R,61.4752450893762
ETA_psi_1,0.4667630057803472
LabuteASA,172.59446117780053
LogEE_DzZ,155.08634067747056
LogEE_Dzi,150.32568893503003
LogEE_Dzm,154.8198372565583
LogEE_Dzp,217.7635550709149
LogEE_Dzv,191.1924681902788
PEOE_VSA1,14.783797982648164
PEOE_VSA2,14.383611552215466
PEOE_VSA3,17.56166019069928
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,18.19910120538483
PEOE_VSA7,12.13273413692322
PEOE_VSA8,37.93932068696037
PEOE_VSA9,16.466376423778055
SM1_Dzare,2.9751217242279444
SpAD_Dzpe,307.43142984914954
SpAD_Dzse,310.69189626922594
SpAbs_DzZ,307.85292260553433
SpAbs_Dzi,298.3461756039243
SpAbs_Dzm,307.18488259197807
SpAbs_Dzp,448.3213570608468
SpAbs_Dzv,386.7265323606648
SpDiam_Dt,460.93520166593385
SpMAD_DzZ,10.001313245934432
SpMAD_Dzi,9.69739903652409
SpMAD_Dzm,9.983543804152404
SpMAD_Dzp,14.226216324789199
SpMAD_Dzv,12.38921142513899
SpMax_DzZ,155.08634067747056
SpMax_Dzi,150.32568893503003
SpMax_Dzm,154.8198372565583
SpMax_Dzp,217.7635550709149
SpMax_Dzv,191.1924681902788
VE1_Dzare,5.495215718693082
VE2_Dzare,0.1772650231836478
VE3_Dzare,2.8352799558451256
VR1_Dzare,200.03573040868906
VR2_Dzare,6.452765497054486
VR3_Dzare,6.429898114126207
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4465437788018434
AETA_dBeta,-0.008064516129032258
AETA_eta_B,0.019573398526929506
AETA_eta_F,1.2169879933470074
AETA_eta_L,0.20102662851237102
AETA_eta_R,1.983072422237942
BCUTare-1h,4.112453282070154
BCUTare-1l,2.172396283184939
ETA_beta_s,20.75
ETA_dPsi_A,0.24723699421965278
ETA_dPsi_B,0.0
ETA_eta_BR,0.9507753543348146
ETA_eta_FL,8.57561272415478
ETA_eta_RL,14.807438208038281
LogEE_Dzpe,153.78117398695483
LogEE_Dzse,155.40778290926193
PEOE_VSA10,0.0
PEOE_VSA11,23.26888336418358
PEOE_VSA12,0.0
PEOE_VSA13,17.59760440506795
SlogP_VSA1,0.0
SlogP_VSA2,58.56042801136641
SlogP_VSA3,4.794537184071822
SlogP_VSA4,23.26888336418358
SlogP_VSA5,20.715977351537635
SlogP_VSA6,36.52867891392113
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,303.9278607004961
SpAbs_Dzpe,305.08251576844077
SpAbs_Dzse,308.5839162285869
SpDiam_DzZ,245.59550956876342
SpDiam_Dzi,237.28368277688176
SpDiam_Dzm,245.3443556289456
SpDiam_Dzp,337.79766975437326
SpDiam_Dzv,302.18194828467705
SpMAD_Dzpe,9.917142898359662
SpMAD_Dzse,10.022319234491158
SpMax_Dzpe,153.78117398695483
SpMax_Dzse,155.40778290926193
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6693548387096774
AETA_eta_BR,0.03067017272047789
AETA_eta_FL,0.27663266852112195
AETA_eta_RL,0.4776592970334929
DetourIndex,4884
EState_VSA1,51.42568446367808
EState_VSA2,32.08620535300181
EState_VSA3,5.563451491696996
EState_VSA4,6.196843571613076
EState_VSA5,9.799819461700956
EState_VSA6,30.33183534230805
EState_VSA7,0.0
EState_VSA8,4.9839785209472085
EState_VSA9,0.0
ETA_beta_ns,20.5
ETA_shape_p,0.15479876160990705
ETA_shape_x,0.0
ETA_shape_y,0.4551083591331268
GhoseFilter,True
LogEE_Dzare,152.03063452968343
SlogP_VSA10,17.56166019069928
SlogP_VSA11,0.0
SpAbs_Dzare,301.3366256503622
SpDiam_Dzpe,243.49423747231134
SpDiam_Dzse,246.02995143431303
SpMAD_Dzare,9.80412453872568
SpMax_Dzare,152.03063452968343
TopoPSA(NO),73.48
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,55.06296837172323
VSA_EState9,40.77036496161009
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6612903225806451
EState_VSA10,31.94527174291475
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.05345622119815655
FilterItLogS,-5.529108379052945
SpDiam_Dzare,240.6805947177673
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.7425465838509311
ETA_epsilon_2,0.9566820276497692
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.6392857142857131
ETA_epsilon_5,0.9361607142857139
AETA_beta_ns_d,0.06451612903225806
ETA_dEpsilon_A,0.3000178482187478
ETA_dEpsilon_B,0.10326086956521796
ETA_dEpsilon_C,-0.1967569786535298
ETA_dEpsilon_D,0.02052131336405527
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7741935483870968
MDEDescriptor,"0.0,0.0,0.0,0.0,11.781836980146307,18.344405209047878,0.0,15.975223140847943,0.0,0.0,0.5436901865014462,0.0,0.0,0.0,0.0,0.0,0.0,0.31622776601683794,0.33333333333333337"
APolDescriptor,54.89589499999999
BCUTDescriptor,"11.850000000000014,19.001421716150045,-0.2831275586324923,0.27464095712127123,4.139807545298149,10.012082126715054"
BPolDescriptor,28.70410499999999
TPSADescriptor,73.48
ALOGPDescriptor,"3.6453999999999995,13.288941159999997,102.51479999999998"
XLogPDescriptor,3.475999999999999
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,433.10495434
ChiPathDescriptor,"22.283728092517165,14.807438208038292,13.569176999703105,12.794338816966864,9.852647968349,7.552564932449585,5.152971524094827,3.6236110653738085,15.92355869431236,9.318459912994145,6.987830211574966,5.210983694589397,3.550450993940176,2.3354287401164484,1.255395109659596,0.7503031545392074"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.38909910965300276,0.7099879978557725,0.0,0.0,0.036084391824351615,0.15182660269150663,0.18041618855420316"
AtomCountDescriptor,46
BondCountDescriptor,34
SmallRingDescriptor,"4,3,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.2304272661961466,0.0,1.0451262915381958,0.0,0.8354092804621397,0.0,0.16898209288695407,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,11,3,4,0,0,0"
ZagrebIndexDescriptor,168.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"62.96310792181502,2.031067997477904,27.790630049641926,7.701628996751159,9.968481691646119"
FractionalPSADescriptor,0.16965864570165148
WienerNumbersDescriptor,"2871.0,57.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.854094253458808,10.592445078650707,15.518747240543451,1.8640602914176847,2.426435870938299,2.757631191169664"
FractionalCSP3Descriptor,0.19047619047619047
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,3,6,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.134948096885815,10.092,4.665740924419758"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1471.1
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.19047619047619047
AutocorrelationDescriptorMass,"40.41152456662288,38.65287184294188,58.58520939348869,73.26067796724857,67.79747350838151"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.9021178850711828,-0.320351188936317,-0.1972747409101966,0.22441755333988037,-0.21269154369653107"
EccentricConnectivityIndexDescriptor,833
AutocorrelationDescriptorPolarizability,"1854.9686758777143,2225.870218264448,3190.926804387696,3302.6506217585666,2932.610575676516"
