DLiP-ID,T002WE
AATSC4p,0.0038214799863935302
AATSC4s,0.0722398116892355
AATSC4v,1.686738568544306
AATSC5Z,0.8016042027035685
AATSC5c,-0.005313974768452084
AATSC5d,0.00999679671984112
AATSC5i,-0.008633026026528821
AATSC5m,3.8583320954731244
AATSC5p,0.01031234162993205
AATSC5s,-0.024225055345562744
AATSC5v,5.164633623496485
AATSC6Z,-0.19681288408561115
AATSC6c,0.003145705604170152
AATSC6d,-0.024050293141202217
AATSC6i,0.012716347037645622
AATSC6m,-0.9568018072246917
AATSC6p,0.005523039882119549
AATSC6s,0.33862376680558476
AATSC6v,-0.26556579067255587
AATSC7Z,-0.8088471774758367
AATSC7c,-0.0020636862573661244
AATSC7d,-0.07671382546575149
AATSC7i,0.026564570468141056
AATSC7m,-3.770006813007421
AATSC7p,-0.00743103559908502
AATSC7s,-0.16111437954273086
AATSC7v,-2.1272093338862748
AATSC8Z,-0.9870789398689086
AATSC8c,0.002750017096935089
AATSC8d,-0.10229695069820463
AATSC8i,0.10050368178215399
AATSC8m,-4.754254198834424
AATSC8p,-0.0161344989807338
AATSC8s,-0.0823627339222951
AATSC8v,-6.27206335863466
ATS0are,346.9593999999999
ATS1are,375.5579
ATS2are,635.5267999999999
ATS3are,840.8899999999998
ATS4are,875.0717
ATS5are,808.2748999999999
ATS6are,763.4049999999999
ATS7are,753.1207999999998
ATS8are,737.2556999999998
ATSC0dv,215.9272727272728
ATSC0pe,6.615370909090904
ATSC0se,4.193260799999997
ATSC1dv,55.31305785123969
ATSC1pe,-0.13782568595040628
ATSC1se,-0.22831968000000555
ATSC2dv,34.00495867768598
ATSC2pe,1.1007128925619907
ATSC2se,1.032754399999996
ATSC3dv,26.964297520661162
ATSC3pe,-1.0510742809917388
ATSC3se,-0.9425140799999925
ATSC4dv,76.04231404958678
ATSC4pe,2.311551471074378
ATSC4se,1.4179396800000021
ATSC5dv,25.425123966942156
ATSC5pe,-0.14230813223140307
ATSC5se,-0.7137014400000076
ATSC6dv,-35.95438016528924
ATSC6pe,0.3447837024793524
ATSC6se,0.6960252799999772
ATSC7dv,-93.33487603305781
ATSC7pe,-2.5025575867768497
ATSC7se,-1.6388868800000131
ATSC8dv,-61.46479338842974
ATSC8pe,-0.10503682644627226
ATSC8se,0.44848143999998996
AXp-0dv,0.5464177879176175
AXp-1dv,0.30200984703516265
AXp-2dv,0.16370623051301372
AXp-3dv,0.08963111878714945
AXp-4dv,0.04719697035636881
AXp-5dv,0.025873801125942952
AXp-6dv,0.012414978143798397
AXp-7dv,0.00657809068278666
BertzCT,1089.0791233464563
ECIndex,821
ETA_eta,26.184255143725903
GATS1dv,0.5217273899257847
GATS1pe,0.7415981082757339
GATS1se,0.780641955383464
GATS2dv,0.7577551364095653
GATS2pe,0.6760845403020075
GATS2se,0.6030957387625402
GATS3dv,0.8662336901606452
GATS3pe,0.9112591681019996
GATS3se,0.9021748711024918
GATS4dv,0.8647277738509194
GATS4pe,0.821089344501581
GATS4se,0.796300779829965
GATS5dv,1.0391095584606826
GATS5pe,1.097119309337121
GATS5se,1.188896639679222
GATS6dv,1.2130152602533872
GATS6pe,1.194026892487008
GATS6se,1.2411380881217056
GATS7dv,1.269495236083598
GATS7pe,1.213525868637465
GATS7se,1.233609365916418
GATS8dv,1.1771204747912332
GATS8pe,1.0439667980999057
GATS8se,0.9997147541252795
LogEE_A,4.3607143510376805
LogEE_D,195.7654460654613
MATS1dv,0.24291529715102034
MATS1pe,-0.01975652959689128
MATS1se,-0.051632858461681114
MATS2dv,0.08661586392724828
MATS2pe,0.09151294753211182
MATS2se,0.13545900126221536
MATS3dv,0.04976972190900171
MATS3pe,-0.06332319413286745
MATS3se,-0.08958175689077451
MATS4dv,0.1364024497269911
MATS4pe,0.1353392340441266
MATS4se,0.1309725330540842
MATS5dv,0.0502028715329725
MATS5pe,-0.009171671656796037
MATS5se,-0.07256675082740154
MATS6dv,-0.078274650015977
MATS6pe,0.024500184658593584
MATS6se,0.07802790871966762
MATS7dv,-0.20147313196819094
MATS7pe,-0.17632364818982058
MATS7se,-0.18217038934052932
MATS8dv,-0.13496576694811901
MATS8pe,-0.007528216370336132
MATS8se,0.05071043090593384
MAXaaCH,1.8095833070882674
MAXaaaC,0.42150232006382815
MAXaasC,0.6504888854965518
MAXaasN,1.7666317869740489
MAXdsCH,2.1481467909962677
MAXdssC,-0.4148263422550935
MAXssNH,3.344310609930552
MDEC-22,16.054676027281765
MDEC-23,23.300803427751188
MDEC-33,7.500282640617592
MDEN-22,1.6880703994872548
MDEN-23,1.2838326088616896
MDEO-11,0.7211247851537042
MINaaCH,1.5508183208450301
MINaaaC,0.42150232006382815
MINaasC,0.32944024523389603
MINaasN,1.7666317869740489
MINdsCH,1.9449818731185975
MINdssC,-1.0137262909038356
MINssNH,2.8001987994335575
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6071428571428572
SM1_Dzi,1.8709000703807908
SM1_Dzm,1.6027978081892065
SM1_Dzp,-6.355973702108365
SM1_Dzv,-3.1129312036346497
SddssSe,0
SpAD_Dt,688.4954063412827
SpAbs_A,40.6655609602069
SpAbs_D,391.5308921309229
SpMAD_A,1.3117922890389324
SpMAD_D,12.630028778416861
SpMax_A,2.4654320642929086
SpMax_D,195.7654460654613
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,121.51
TpiPC10,8.880991221459114
VAdjMat,6.087462841250339
VE1_DzZ,5.46360004284197
VE1_Dzi,5.460747750167891
VE1_Dzm,5.463608327888302
VE1_Dzp,5.474270991951829
VE1_Dzv,5.473404205420604
VE2_DzZ,0.17624516267232163
VE2_Dzi,0.1761531532312223
VE2_Dzm,0.17624542993188072
VE2_Dzp,0.17658938683715578
VE2_Dzv,0.1765614259813098
VE3_DzZ,2.8295100324790448
VE3_Dzi,2.8289878424512396
VE3_Dzm,2.8295115488858067
VE3_Dzp,2.8314612261732126
VE3_Dzv,2.8313028753786544
VR1_DzZ,204.33510615822408
VR1_Dzi,204.7778147332545
VR1_Dzm,204.33457665621205
VR1_Dzp,203.55856914188547
VR1_Dzv,203.4093955266297
VR2_DzZ,6.591455037362067
VR2_Dzi,6.605735959137242
VR2_Dzm,6.591437956652002
VR2_Dzp,6.5664054561898535
VR2_Dzv,6.561593404084829
VR3_DzZ,6.451163434862955
VR3_Dzi,6.453327672290934
VR3_Dzm,6.451160843518237
VR3_Dzp,6.447355884015705
VR3_Dzv,6.446622786401703
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.022360679774997897
Xch-6dv,0.1555307864065127
Xch-7dv,0.1344658945122728
Xpc-4dv,1.476050825634662
Xpc-5dv,1.9063932269508983
Xpc-6dv,2.2427522915974176
Zagreb1,160.0
Zagreb2,186.0
fragCpx,226.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,3
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,34
nBondsS,39
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,3
AATS0are,6.308352727272726
AATS1are,6.475136206896552
AATS2are,6.355267999999999
AATS3are,6.093405797101448
AATS4are,6.16247676056338
AATS5are,6.265696899224805
AATS6are,6.524829059829059
AATS7are,6.382379661016947
AATS8are,6.355652586206895
AATSC0dv,3.9259504132231418
AATSC0pe,0.12027947107438008
AATSC0se,0.0762411054545454
AATSC1dv,0.9536734112282705
AATSC1pe,-0.002376304930179419
AATSC1se,-0.003936546206896647
AATSC2dv,0.34004958677685976
AATSC2pe,0.011007128925619907
AATSC2se,0.01032754399999996
AATSC3dv,0.1953934602946461
AATSC3pe,-0.007616480297041586
AATSC3se,-0.006829812173912989
AATSC4dv,0.5355092538703294
AATSC4pe,0.01627853148643928
AATSC4se,0.009985490704225367
AATSC5dv,0.19709398423986169
AATSC5pe,-0.0011031638157473105
AATSC5se,-0.00553256930232564
AATSC6dv,-0.3073023945751217
AATSC6pe,0.0029468692519602773
AATSC6se,0.005948934017093822
AATSC7dv,-0.7909735257038798
AATSC7pe,-0.021208115142176694
AATSC7se,-0.01388887186440689
AATSC8dv,-0.529868908520946
AATSC8pe,-0.0009054898831575194
AATSC8se,0.003866219310344741
AETA_eta,0.8446533917330936
ATSC0are,7.098338181818179
ATSC1are,-0.22956208264462544
ATSC2are,1.3742433057851267
ATSC3are,-1.3476848925619849
ATSC4are,2.5648850578512374
ATSC5are,-0.6089804628099151
ATSC6are,0.5092078677686023
ATSC7are,-2.8002382809917297
ATSC8are,0.3222449256198382
BCUTZ-1h,8.02906201611904
BCUTZ-1l,5.7208120344243705
BCUTc-1h,0.4394816182485242
BCUTc-1l,-0.42211407499141596
BCUTd-1h,3.272643264057385
BCUTd-1l,0.9727287181598071
BCUTi-1h,14.691697446957603
BCUTi-1l,10.986815562974101
BCUTm-1h,16.01443942272165
BCUTm-1l,11.7362606354196
BCUTp-1h,1.9714337852541401
BCUTp-1l,0.7415306526591782
BCUTs-1h,7.009376475888101
BCUTs-1l,1.2325123055599263
BCUTv-1h,20.864421035828947
BCUTv-1l,14.700681262762474
BalabanJ,1.313896042543117
Diameter,16
ETA_beta,38.5
GATS1are,0.765181283015476
GATS2are,0.6648385691298806
GATS3are,0.9136394425024804
GATS4are,0.8122575630459189
GATS5are,1.1338025531247529
GATS6are,1.2170822687189384
GATS7are,1.2373266089746544
GATS8are,1.0283224024336517
HybRatio,0.3181818181818182
Lipinski,True
LogEE_Dt,344.24770317064133
MATS1are,-0.03066748529617397
MATS2are,0.10648039003239196
MATS3are,-0.07566852645730886
MATS4are,0.1399540808285559
MATS5are,-0.036577974496344194
MATS6are,0.03372214929183755
MATS7are,-0.18387343283812216
MATS8are,0.021524551015490695
MAXssCH2,1.0835329093469563
MAXsssCH,0.49661115527325683
MINssCH2,-0.252503526165593
MINsssCH,-0.7072640990799226
NsssssAs,0
RotRatio,0.20588235294117646
SM1_Dzpe,1.7432680538555694
SM1_Dzse,1.5870623593293252
SMR_VSA1,14.69560176298435
SMR_VSA2,0.0
SMR_VSA3,30.215613951823737
SMR_VSA4,5.917906046161393
SMR_VSA5,25.30430569792599
SMR_VSA6,13.08951281182515
SMR_VSA7,65.88332657691346
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,312.2483737141348
SpAD_Dzi,303.45111493778444
SpAD_Dzm,312.2956511884443
SpAD_Dzp,396.74977890793724
SpAD_Dzv,368.833063629448
SpAbs_Dt,688.4954063412829
SpDiam_A,4.842665816530068
SpDiam_D,291.8585054893611
SpMAD_Dt,22.20952923681557
SpMax_Dt,344.24770317064133
SsssssAs,0
VE1_Dzpe,5.46307595773081
VE1_Dzse,5.463672621917602
VE2_Dzpe,0.17622825670099387
VE2_Dzse,0.17624750393282587
VE3_Dzpe,2.829414104840752
VE3_Dzse,2.829523316502947
VMcGowan,311.89000000000084
VR1_Dzpe,204.39852917017612
VR1_Dzse,204.3265498620582
VR2_Dzpe,6.593500940973423
VR2_Dzse,6.591179027808328
VR3_Dzpe,6.451473773954134
VR3_Dzse,6.451121560143166
mZagreb1,8.75
mZagreb2,6.888888888888888
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,48
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12906069421487598
AATSC1are,-0.003957966942148714
AATSC2are,0.013742433057851267
AATSC3are,-0.009765832554796992
AATSC4are,0.01806257082993829
AATSC5are,-0.00472077878147221
AATSC6are,0.004352203998022242
AATSC7are,-0.023730832889760422
AATSC8are,0.0027779734967227432
AETA_beta,1.2419354838709677
BCUTdv-1h,6.023240062750333
BCUTdv-1l,1.8863882221882375
BCUTpe-1h,3.5012419474594654
BCUTpe-1l,2.2618926699207282
BCUTse-1h,3.71413940852105
BCUTse-1l,2.4566101338677684
ETA_alpha,14.400000000000002
ETA_dBeta,-2.5
ETA_eta_B,0.3000200216434692
ETA_eta_F,31.260178755690166
ETA_eta_L,7.427768652081065
ETA_eta_R,57.44443389941607
ETA_psi_1,0.5454545454545457
LabuteASA,178.76998662416642
LogEE_DzZ,156.17603017503973
LogEE_Dzi,151.776889821938
LogEE_Dzm,156.19952874932503
LogEE_Dzp,198.11234571956538
LogEE_Dzv,184.31611467912288
PEOE_VSA1,15.740104602853368
PEOE_VSA2,18.973747495352644
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,10.197363616602075
PEOE_VSA6,12.142387175295491
PEOE_VSA7,61.687634907754266
PEOE_VSA8,18.59053071483923
PEOE_VSA9,18.026113943770966
SM1_Dzare,1.9711493718008373
SpAD_Dzpe,310.0658136806135
SpAD_Dzse,312.55974509396117
SpAbs_DzZ,310.88423455009746
SpAbs_Dzi,301.9810817330091
SpAbs_Dzm,310.9350212065065
SpAbs_Dzp,402.58066514123914
SpAbs_Dzv,371.74516056188054
SpDiam_Dt,504.21828976185316
SpMAD_DzZ,10.072528184326929
SpMAD_Dzi,9.788745643154337
SpMAD_Dzm,10.074053264143364
SpMAD_Dzp,12.798379964772169
SpMAD_Dzv,11.897840762240259
SpMax_DzZ,156.17603017503973
SpMax_Dzi,151.776889821938
SpMax_Dzm,156.19952874932503
SpMax_Dzp,198.11234571956538
SpMax_Dzv,184.31611467912288
VE1_Dzare,5.462411486042062
VE2_Dzare,0.1762068221303891
VE3_Dzare,2.8292924678532976
VR1_Dzare,204.46580989902154
VR2_Dzare,6.595671287065211
VR3_Dzare,6.451802884238518
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46451612903225814
AETA_dBeta,-0.08064516129032258
AETA_eta_B,0.009678065214305458
AETA_eta_F,1.0083928630867796
AETA_eta_L,0.23960544038971177
AETA_eta_R,1.8530462548198732
BCUTare-1h,3.555179634023745
BCUTare-1l,2.2141065255838512
ETA_beta_s,20.5
ETA_dPsi_A,0.16854545454545422
ETA_dPsi_B,0.0
ETA_eta_BR,0.6440200216434692
ETA_eta_FL,7.6864248886485615
ETA_eta_RL,15.114193540729627
LogEE_Dzpe,155.0891412936569
LogEE_Dzse,156.33106810695892
PEOE_VSA10,0.0
PEOE_VSA11,11.471581718767656
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,10.633577208012662
SlogP_VSA2,49.65456196778029
SlogP_VSA3,4.794537184071822
SlogP_VSA4,5.917906046161393
SlogP_VSA5,47.05015036339174
SlogP_VSA6,48.93201909551955
SlogP_VSA7,0.0
SlogP_VSA8,11.723197327601609
SlogP_VSA9,0.0
SpAD_Dzare,307.024205174781
SpAbs_Dzpe,308.60436750157635
SpAbs_Dzse,311.210379232032
SpDiam_DzZ,232.44109471080446
SpDiam_Dzi,225.28068906463858
SpDiam_Dzm,232.47676021178916
SpDiam_Dzp,297.4743258876156
SpDiam_Dzv,276.5522150638991
SpMAD_Dzpe,10.002123021955274
SpMAD_Dzse,10.082572422385844
SpMax_Dzpe,155.0891412936569
SpMax_Dzse,156.33106810695892
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6612903225806451
AETA_eta_BR,0.020774839407853844
AETA_eta_FL,0.24794918995640522
AETA_eta_RL,0.487554630346117
DetourIndex,5180
EState_VSA1,17.918325846451314
EState_VSA2,6.4208216229260096
EState_VSA3,28.516390748323037
EState_VSA4,25.93115605767717
EState_VSA5,0.0
EState_VSA6,41.05985002333438
EState_VSA7,12.272863678446956
EState_VSA8,31.890939452395827
EState_VSA9,0.0
ETA_beta_ns,18.0
ETA_shape_p,0.06944444444444443
ETA_shape_x,0.0
ETA_shape_y,0.3055555555555555
GhoseFilter,True
LogEE_Dzare,153.575688050997
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,305.3944042062817
SpDiam_Dzpe,230.73410135236338
SpDiam_Dzse,232.6840718108768
SpMAD_Dzare,9.904006618541322
SpMax_Dzare,153.575688050997
TopoPSA(NO),121.51
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.7666317869740489
VSA_EState9,72.40003487969263
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5806451612903226
EState_VSA10,14.69560176298435
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.035483870967741866
FilterItLogS,-3.8287788976427732
SpDiam_Dzare,228.39294463465365
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6109090909090906
ETA_epsilon_2,0.8516129032258062
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.5630769230769225
ETA_epsilon_5,0.802941176470588
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1683803552769073
ETA_dEpsilon_B,0.04783216783216815
ETA_dEpsilon_C,-0.12054818744473916
ETA_dEpsilon_D,0.048671726755218137
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8387096774193549
MDEDescriptor,"0.0,0.0,0.0,0.0,16.054676027281765,23.300803427751188,0.0,7.500282640617592,0.0,0.0,0.7211247851537042,0.0,0.0,0.0,0.0,0.0,1.6880703994872548,1.2838326088616896,0.0"
APolDescriptor,63.72903199999996
BCUTDescriptor,"11.850000000000003,15.996940429914957,-0.33164330269422165,0.26092179364610657,4.133288101413008,10.50378857882803"
BPolDescriptor,34.09296799999999
TPSADescriptor,121.51
ALOGPDescriptor,"-0.2249000000000001,0.05058001000000004,109.388"
XLogPDescriptor,2.939
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,420.1909888200001
ChiPathDescriptor,"21.631181265251033,15.114193540729628,13.341988536706838,10.817628645457942,9.304000769526677,7.422540229045958,4.8353522746694635,3.552376527573368,16.93895142544614,10.268334799195532,7.53048660359863,5.377867127228967,3.7285606581531354,2.483884908090522,1.229082836236041,0.7499023378376798"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.4638038460194186,0.5520380037620333,0.0,0.0,0.022360679774997897,0.15553078640651272,0.1344658945122728"
AtomCountDescriptor,55
BondCountDescriptor,34
SmallRingDescriptor,"4,3,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.7563229865551737,0.0,0.35871087105335925,0.0,0.7249880758967994,0.0,0.09428626227285627,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,7,6,2,2,4,1,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"63.669808771318,2.0538647990747743,26.324735385314323,7.394556564074263,18.93017882124007"
FractionalPSADescriptor,0.28917802435799506
WienerNumbersDescriptor,"2921.0,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.869485354969629,6.493094821040386,8.84571202592802,1.476050825634663,1.9063932269508983,2.02315621346163"
FractionalCSP3Descriptor,0.3181818181818182
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,2,7,2,0,0,2,3,1,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"24.134948096885815,11.9234404536862,6.533333333333333"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2434.09
HBondAcceptorCountDescriptor,8
HybridizationRatioDescriptor,0.3181818181818182
AutocorrelationDescriptorMass,"35.483288914281715,37.18425749765907,51.37071423108442,50.651734682910806,51.78224844274359"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.6424825485083939,-0.3220893303211305,0.10464845557219637,-0.24508348961135823,0.34935524101790283"
EccentricConnectivityIndexDescriptor,821
AutocorrelationDescriptorPolarizability,"2041.976365921146,2384.180149264112,3254.7230284808156,3249.519559262757,3028.593984993228"
