DLiP-ID,C001DT
AATSC6Z,-0.6452119309262168
AATSC6c,-0.002754352419170438
AATSC6d,0.043956043956043946
AATSC6i,0.41244815662565476
AATSC6m,-2.6910759410989007
AATSC6p,0.07162434442069304
AATSC6s,-0.5250183150183151
AATSC6v,9.148810202008294
AATSC7Z,-1.6084399861639573
AATSC7c,0.0002501520805711647
AATSC7d,-0.06087858872362503
AATSC7i,-0.15467845105892655
AATSC7m,-7.679986809491525
AATSC7p,-0.037347959491752555
AATSC7s,-0.1698870056497175
AATSC7v,-10.318207111753427
AATSC8Z,-0.7306922769107641
AATSC8c,-0.0006436189203913153
AATSC8d,0.018407362945178054
AATSC8i,-0.18461418876183527
AATSC8m,-3.552973102745092
AATSC8p,-0.030754522184669335
AATSC8s,-0.05379084967320263
AATSC8v,-7.074182157136057
ATS0are,209.9549
ATS1are,223.725
ATS2are,371.18399999999997
ATS3are,472.18500000000006
ATS4are,531.004
ATS5are,549.768
ATS6are,552.7930000000001
ATS7are,341.29400000000004
ATS8are,276.02
ATSC0dv,125.14285714285712
ATSC0pe,3.5198742857142844
ATSC0se,2.249223542857142
ATSC1dv,40.36734693877551
ATSC1pe,-0.10382783673469634
ATSC1se,-0.1214835297959182
ATSC2dv,1.1224489795918406
ATSC2pe,1.341804816326528
ATSC2se,0.930758511020408
ATSC3dv,-73.57142857142856
ATSC3pe,-0.9149634285714303
ATSC3se,-0.09066539428571369
ATSC4dv,-5.081632653061222
ATSC4pe,-0.47551673469387756
ATSC4se,-0.28410739591836737
ATSC5dv,52.59183673469387
ATSC5pe,1.5685226122448956
ATSC5se,0.42574464326530564
ATSC6dv,-80.14285714285712
ATSC6pe,-3.367681714285716
ATSC6se,-2.1624218971428553
ATSC7dv,-43.897959183673464
ATSC7pe,-0.9391709387755083
ATSC7se,-0.3921153436734693
ATSC8dv,-7.83673469387756
ATSC8pe,-0.05903967346938307
ATSC8se,0.06956478040816283
AXp-0dv,0.5904769120092964
AXp-1dv,0.3160519709961525
AXp-2dv,0.1742252509695032
AXp-3dv,0.09679769683611483
AXp-4dv,0.05471390407742673
AXp-5dv,0.030716297977009758
AXp-6dv,0.017019310038743376
AXp-7dv,0.009849871804462678
BertzCT,523.3761741310987
ECIndex,246
ETA_eta,13.534469470836378
GATS1dv,0.566019786910198
GATS1pe,0.7784029579339231
GATS1se,0.7890597056494486
GATS2dv,0.9932255408338949
GATS2pe,0.5572306872360618
GATS2se,0.477761199467033
GATS3dv,1.3125778331257787
GATS3pe,1.112284042611911
GATS3se,0.9854388954246958
GATS4dv,0.9675164890918316
GATS4pe,0.9511217211581509
GATS4se,0.9500534657874797
GATS5dv,0.8209112780478226
GATS5pe,0.8590458317234273
GATS5se,0.9765355705413005
GATS6dv,1.4793642430628735
GATS6pe,2.0309600842387727
GATS6se,2.2676152588616096
GATS7dv,1.0591285504217942
GATS7pe,1.0017735472722966
GATS7se,0.9297699560443804
GATS8dv,0.7831050228310503
GATS8pe,0.6044439357682683
GATS8se,0.42918810941030255
LogEE_A,3.8062795433079826
LogEE_D,67.6649454964029
MATS1dv,0.3136098427194318
MATS1pe,-0.028678220289974972
MATS1se,-0.05251100437600602
MATS2dv,0.00514634328916837
MATS2pe,0.21872599612217325
MATS2se,0.23743383369528695
MATS3dv,-0.26722706517227063
MATS3pe,-0.11815548902425409
MATS3se,-0.018322564241343667
MATS4dv,-0.01579147640791476
MATS4pe,-0.05253686910174644
MATS4se,-0.049121933600010784
MATS5dv,0.1581602592428929
MATS5pe,0.16770604885099738
MATS5se,0.0712363513875997
MATS6dv,-0.24631190727081137
MATS6pe,-0.3679853576189163
MATS6se,-0.3697723742540222
MATS7dv,-0.20809147898769445
MATS7pe,-0.15828272757485096
MATS7se,-0.10341826530899204
MATS8dv,-0.04297609454740806
MATS8pe,-0.011511042634002
MATS8se,0.02122534050732262
MAXaaCH,1.9624074074074074
MAXaasC,1.0392592592592593
MAXaasN,1.884259259259259
MAXdssC,-0.7905064247921387
MAXsCH3,1.9384259259259258
MDEC-11,0.25
MDEC-12,3.2575793736960876
MDEC-13,3.539529195983115
MDEC-22,8.98640139717816
MDEC-23,12.411777006384721
MDEC-33,4.130851920890754
MDEO-11,0.4999999999999999
MINaaCH,1.9341449357520786
MINaasC,0.9822510393046109
MINaasN,1.884259259259259
MINdssC,-0.7905064247921387
MINsCH3,1.9384259259259258
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.6428571428571429
SM1_Dzi,0.5715179572142502
SM1_Dzm,0.641031336679575
SM1_Dzp,-2.682770346860122
SM1_Dzv,-1.1173135843594801
SddssSe,0
SpAD_Dt,222.03099026165995
SpAbs_A,22.582172683858342
SpAbs_D,135.32989099280584
SpMAD_A,1.2545651491032415
SpMAD_D,7.518327277378102
SpMax_A,2.4109119608079004
SpMax_D,67.6649454964029
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,42.230000000000004
TpiPC10,7.3911647409123065
VAdjMat,5.247927513443585
VE1_DzZ,4.191447610884216
VE1_Dzi,4.189346335216063
VE1_Dzm,4.191449961249652
VE1_Dzp,4.189160947451838
VE1_Dzv,4.193617973975994
VE2_DzZ,0.23285820060467868
VE2_Dzi,0.23274146306755908
VE2_Dzm,0.23285833118053623
VE2_Dzp,0.23273116374732433
VE2_Dzv,0.23297877633199965
VE3_DzZ,2.0208328310254045
VE3_Dzi,2.020331380750956
VE3_Dzm,2.0208333917779164
VE3_Dzp,2.020287127578404
VE3_Dzv,2.0213505045291553
VR1_DzZ,86.94924053937928
VR1_Dzi,87.1937426277564
VR1_Dzm,86.94933239069158
VR1_Dzp,87.23196924102035
VR1_Dzv,86.85413933275287
VR2_DzZ,4.830513363298849
VR2_Dzi,4.844096812653133
VR2_Dzm,4.830518466149532
VR2_Dzp,4.846220513390019
VR2_Dzv,4.825229962930715
VR3_DzZ,5.053111171212043
VR3_Dzi,5.055919234386258
VR3_Dzm,5.053112227590032
VR3_Dzp,5.056357548364931
VR3_Dzv,5.052016817164526
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.037267799624996496
Xch-6dv,0.12812718835056897
Xch-7dv,0.12895421105656873
Xpc-4dv,1.1887807326184392
Xpc-5dv,1.7811446031921931
Xpc-6dv,2.1206198077600367
Zagreb1,90.0
Zagreb2,104.0
fragCpx,55.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,19
nBondsS,24
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,3
naHRing,1
AATS0are,5.998711428571429
AATS1are,6.214583333333334
AATS2are,6.084983606557376
AATS3are,6.132272727272728
AATS4are,5.900044444444445
AATS5are,5.911483870967742
AATS6are,6.074648351648353
AATS7are,5.784644067796611
AATS8are,5.412156862745098
AATSC0dv,3.575510204081632
AATSC0pe,0.10056783673469384
AATSC0se,0.06426352979591834
AATSC1dv,1.1213151927437641
AATSC1pe,-0.002884106575963787
AATSC1se,-0.0033745424943310612
AATSC2dv,0.018400802944128537
AATSC2pe,0.021996800267647998
AATSC2se,0.015258336246236195
AATSC3dv,-0.955473098330241
AATSC3pe,-0.011882641929499095
AATSC3se,-0.0011774726530612166
AATSC4dv,-0.05646258503401358
AATSC4pe,-0.005283519274376417
AATSC4se,-0.0031567488435374153
AATSC5dv,0.5655036208031599
AATSC5pe,0.016865834540267695
AATSC5se,0.004577899389949523
AATSC6dv,-0.8806907378335948
AATSC6pe,-0.0370074913657771
AATSC6se,-0.023762877990580827
AATSC7dv,-0.74403320650294
AATSC7pe,-0.01591815150466963
AATSC7se,-0.0066460227741265985
AATSC8dv,-0.15366146458583452
AATSC8pe,-0.001157640656262413
AATSC8se,0.0013640153021208397
AETA_eta,0.751914970602021
ATSC0are,3.672017142857142
ATSC1are,-0.14008334693877622
ATSC2are,1.4445015510204067
ATSC3are,-0.6754777142857145
ATSC4are,-0.46080693877551004
ATSC5are,1.3411001632653052
ATSC6are,-3.609981714285714
ATSC7are,-0.8555660408163256
ATSC8are,0.021486448979593363
BCUTZ-1h,8.028643516907108
BCUTZ-1l,5.694102786638269
BCUTc-1h,0.4571209979624565
BCUTc-1l,-0.45835042307144946
BCUTd-1h,3.2530542084658642
BCUTd-1l,0.9728941296913356
BCUTi-1h,14.550903735374781
BCUTi-1l,10.954427713982245
BCUTm-1h,16.01390447949976
BCUTm-1l,11.705124699893432
BCUTp-1h,1.9831052826333864
BCUTp-1l,0.7415784885573364
BCUTs-1h,7.008291663308201
BCUTs-1l,1.2488124213567398
BCUTv-1h,20.891373705230478
BCUTv-1l,14.701440839387969
BalabanJ,1.980333167928575
Diameter,8
ETA_beta,22.25
GATS1are,0.7850657793380982
GATS2are,0.541611011239813
GATS3are,1.095094695112902
GATS4are,0.9416982785466123
GATS5are,0.893245531167013
GATS6are,2.117343594962747
GATS7are,0.9656969982019895
GATS8are,0.5274122073296678
HybRatio,0.26666666666666666
Lipinski,True
LogEE_Dt,111.01549513082998
MATS1are,-0.037089190371038
MATS2are,0.22571037473280722
MATS3are,-0.08361489413865458
MATS4are,-0.04880224994626888
MATS5are,0.13744900842556027
MATS6are,-0.3781176534525026
MATS7are,-0.13821808477738715
MATS8are,0.004015668137492428
MAXssCH2,0.5064814814814815
MAXsssCH,-0.5394444444444446
MINssCH2,0.5064814814814815
MINsssCH,-0.5394444444444446
NsssssAs,0
RotRatio,0.21052631578947367
SM1_Dzpe,0.6786260709914321
SM1_Dzse,0.6372525935499613
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,26.31013685145522
SMR_VSA6,0.0
SMR_VSA7,59.415876960625184
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,108.05408990664944
SpAD_Dzi,106.17879527603667
SpAD_Dzm,108.06873290462397
SpAD_Dzp,136.12836224594835
SpAD_Dzv,125.60624942814304
SpAbs_Dt,222.03099026165975
SpDiam_A,4.7349179452098635
SpDiam_D,97.40981995720858
SpMAD_Dt,12.335055014536664
SpMax_Dt,111.01549513082998
SsssssAs,0
VE1_Dzpe,4.191159542028222
VE1_Dzse,4.19148625368892
VE2_Dzpe,0.23284219677934567
VE2_Dzse,0.23286034742716222
VE3_Dzpe,2.020764100891485
VE3_Dzse,2.020842050424085
VMcGowan,196.40999999999966
VR1_Dzpe,86.97490584554942
VR1_Dzse,86.94593317043929
VR2_Dzpe,4.831939213641634
VR2_Dzse,4.830329620579961
VR3_Dzpe,5.053406303393398
VR3_Dzse,5.053073132560713
mZagreb1,6.666666666666667
mZagreb2,4.027777777777779
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,30
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.10491477551020406
AATSC1are,-0.003891204081632673
AATSC2are,0.0236803532954165
AATSC3are,-0.008772437847866422
AATSC4are,-0.005120077097505667
AATSC5are,0.014420431863067799
AATSC6are,-0.03967012872841444
AATSC7are,-0.014501119335869925
AATSC8are,0.0004213029211684973
AETA_beta,1.2361111111111112
BCUTdv-1h,6.022014732020353
BCUTdv-1l,0.9950290809076839
BCUTpe-1h,3.500808606570746
BCUTpe-1l,2.2440573835688933
BCUTse-1h,3.7137241007732564
BCUTse-1l,2.4400522310395902
ETA_alpha,8.566666666666668
ETA_dBeta,0.75
ETA_eta_B,0.3219894094980802
ETA_eta_F,14.718578447268538
ETA_eta_L,3.9483849177553547
ETA_eta_R,28.253047918104915
ETA_psi_1,0.5894495412844039
LabuteASA,106.68809565739348
LogEE_DzZ,54.06275923903901
LogEE_Dzi,53.12114863564135
LogEE_Dzm,54.06997930434974
LogEE_Dzp,67.61705273183082
LogEE_Dzv,62.61690578334493
PEOE_VSA1,9.67362704263206
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,31.54366002800146
PEOE_VSA8,17.80867761262293
PEOE_VSA9,0.0
SM1_Dzare,0.7570963238715681
SpAD_Dzpe,107.47840681801091
SpAD_Dzse,108.1372510839768
SpAbs_DzZ,107.48266133522088
SpAbs_Dzi,105.67077931406845
SpAbs_Dzm,107.49892727201994
SpAbs_Dzp,137.9168758105218
SpAbs_Dzv,126.35112515104939
SpDiam_Dt,156.99824086175798
SpMAD_DzZ,6.003004994813858
SpMAD_Dzi,5.898821959779815
SpMAD_Dzm,6.003818494701331
SpMAD_Dzp,7.562686791441575
SpMAD_Dzv,6.978124968230169
SpMax_DzZ,54.06275923903901
SpMax_Dzi,53.12114863564135
SpMax_Dzm,54.06997930434974
SpMax_Dzp,67.61705273183082
SpMax_Dzv,62.61690578334493
VE1_Dzare,4.190848370954272
VE2_Dzare,0.23282490949745954
VE3_Dzare,2.020689853508919
VR1_Dzare,86.99395722108838
VR2_Dzare,4.832997623393799
VR3_Dzare,5.053625323915568
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47592592592592603
AETA_dBeta,0.041666666666666664
AETA_eta_B,0.01788830052767112
AETA_eta_F,0.8176988026260299
AETA_eta_L,0.21935471765307527
AETA_eta_R,1.5696137732280508
BCUTare-1h,3.554757239447093
BCUTare-1l,2.194068545682186
ETA_beta_s,10.75
ETA_dPsi_A,0.12455045871559611
ETA_dPsi_B,0.0
ETA_eta_BR,0.4939894094980802
ETA_eta_FL,4.6438392351196605
ETA_eta_RL,8.592224152875016
LogEE_Dzpe,53.77690485739387
LogEE_Dzse,54.10402846385229
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,15.642932330583909
SlogP_VSA3,11.21535880699783
SlogP_VSA4,13.847474399381248
SlogP_VSA5,22.993148310541876
SlogP_VSA6,42.46456947923127
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,106.6169585145354
SpAbs_Dzpe,106.8751836437963
SpAbs_Dzse,107.5708043341546
SpDiam_DzZ,79.46356268652869
SpDiam_Dzi,77.98200444018077
SpDiam_Dzm,79.47320026915672
SpDiam_Dzp,98.48145666952996
SpDiam_Dzv,91.64238583873629
SpMAD_Dzpe,5.971022601000606
SpMAD_Dzse,6.007625060220934
SpMax_Dzpe,53.77690485739387
SpMax_Dzse,54.10402846385229
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.5972222222222222
AETA_eta_BR,0.027443856083226678
AETA_eta_FL,0.2579910686177589
AETA_eta_RL,0.4773457862708342
DetourIndex,962
EState_VSA1,12.011146117099809
EState_VSA2,0.0
EState_VSA3,6.4208216229260096
EState_VSA4,16.95130748139392
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,60.87914352640387
EState_VSA8,0.0
EState_VSA9,0.0
ETA_beta_ns,11.5
ETA_shape_p,0.19455252918287932
ETA_shape_x,0.0
ETA_shape_y,0.33852140077821
GhoseFilter,True
LogEE_Dzare,53.35054016414945
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,105.94398400442738
SpDiam_Dzpe,79.0545576068686
SpDiam_Dzse,79.52239891400035
SpMAD_Dzare,5.923164361918634
SpMax_Dzare,53.35054016414945
TopoPSA(NO),42.230000000000004
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.884259259259259
VSA_EState9,40.61574074074074
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6388888888888888
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.024074074074073987
FilterItLogS,-2.8476045265819137
SpDiam_Dzare,78.46621163607838
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5609523809523812
ETA_epsilon_2,0.8074074074074074
ETA_epsilon_3,0.4384615384615388
ETA_epsilon_4,0.5029629629629634
ETA_epsilon_5,0.7807017543859649
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.12249084249084241
ETA_dEpsilon_B,0.05798941798941781
ETA_dEpsilon_C,-0.0645014245014246
ETA_dEpsilon_D,0.026705653021442455
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7222222222222222
MDEDescriptor,"0.25,3.2575793736960876,3.539529195983115,0.0,8.98640139717816,12.411777006384721,0.0,4.130851920890754,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,40.439480999999994
BCUTDescriptor,"11.996186376628321,15.998263394273032,-0.349616667531076,0.29669682678090725,4.66864082131963,10.568366988752842"
BPolDescriptor,21.522519
TPSADescriptor,42.230000000000004
ALOGPDescriptor,"3.2624000000000004,10.643253760000002,71.46979999999999"
XLogPDescriptor,2.948000000000001
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,243.12592892
ChiPathDescriptor,"13.120955864630139,8.592224152875016,7.756877958291276,6.0724178632106875,4.996983861203144,3.799283084435455,1.8179144204574942,1.2187127911725388,10.628584416167335,6.004987448926898,4.529856525207083,3.1943239955917906,2.2979839712519246,1.3822334089654402,0.6126951613947613,0.35459538496065635"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.35006771790139657,0.3508636646456505,0.0,0.0,0.037267799624996496,0.12812718835056897,0.12895421105656873"
AtomCountDescriptor,35
BondCountDescriptor,19
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"1.2560558739553622,0.0,0.338578524914283,0.0,0.58459146296871,0.0,0.11402403914604159,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,9,1,2,2,0,0"
ZagrebIndexDescriptor,90.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.78
WeightedPathDescriptor,"35.90940752203237,1.9949670845573537,8.255587924119943,4.855872608958622,3.3997153151613224"
FractionalPSADescriptor,0.17369599444860398
WienerNumbersDescriptor,"591.0,25.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.7422853021022338,4.396116327747921,6.063379838919893,1.1887807326184394,1.7811446031921938,1.865029395312338"
FractionalCSP3Descriptor,0.26666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,1,0,0,7,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,6
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"14.409972299168976,6.437869822485207,3.5261707988980717"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,990.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.26666666666666666
AutocorrelationDescriptorMass,"19.90891837235837,20.16272975380646,28.43574458888875,26.937289081578804,26.324915729156277"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.276435331343568,-0.11431708295169954,-0.11538384737911626,0.10110490821228366,0.032426425193163265"
EccentricConnectivityIndexDescriptor,246
AutocorrelationDescriptorPolarizability,"1139.2980593612062,1312.5177888708652,1786.0436254894717,1667.385531982758,1461.2766472054595"
