DLiP-ID,P0007E
NssS,0
NtCH,0
NtsC,0
RNCG,0.22843518848904495
RPCG,0.12228265597535168
SIC0,0.32859970623316115
SIC1,0.6732336018232223
SIC2,0.840127733809388
SIC3,0.9372412807266883
SIC4,0.9453340763031299
SIC5,0.9453340763031299
SaaN,0
SaaO,0
SaaS,0
Sare,45.088000000000015
SdNH,0
SdSe,0
SddC,0
SdsN,0
SsBr,3.300824868849726
SsCl,0
SsLi,0
SsOH,0
SsSH,0
SssO,5.211441987862893
SssS,0
StCH,0
StsC,0
TIC0,81.20795913583234
TIC1,166.37850183267193
TIC2,207.62361433050842
TIC3,231.62361433050842
TIC4,233.62361433050836
TIC5,233.62361433050836
Vabc,343.5692698864704
WPol,53
apol,56.09348099999998
bpol,29.974518999999994
nRot,5
ABCGG,17.871968328449594
ATS0Z,2572.0
ATS0d,173.0
ATS0i,7090.668152682334
ATS0m,11731.312425999997
ATS0p,86.04173538243298
ATS0s,254.98885459533608
ATS0v,11651.138844109228
ATS1Z,1773.0
ATS1d,220.0
ATS1i,6853.781392132696
ATS1m,7018.0149420000025
ATS1p,100.68340126000004
ATS1s,141.8287037037037
ATS1v,14310.117922787109
ATS2Z,2603.0
ATS2d,350.0
ATS2i,12359.066807650515
ATS2m,10274.691430000003
ATS2p,152.688117411943
ATS2s,323.58950617283944
ATS2v,21574.715279133175
ATS3Z,3103.0
ATS3d,397.0
ATS3i,15462.349005647375
ATS3m,12036.950402
ATS3p,182.06245218648996
ATS3s,351.2577160493829
ATS3v,25310.46475405639
ATS4Z,3557.0
ATS4d,384.0
ATS4i,16932.624448576455
ATS4m,13884.528709000002
ATS4p,191.29743887654703
ATS4s,460.5487825788752
ATS4v,25993.702543499174
ATS5Z,3388.0
ATS5d,344.0
ATS5i,18373.55048580237
ATS5m,13220.301512999999
ATS5p,176.05710594848995
ATS5s,456.63580246913557
ATS5v,23825.656784461917
ATS6Z,2299.0
ATS6d,303.0
ATS6i,17594.57833987751
ATS6m,8554.669132000005
ATS6p,151.75629571128204
ATS6s,375.8240740740739
ATS6v,19832.57058679659
ATS7Z,2177.0
ATS7d,264.0
ATS7i,13977.46068425801
ATS7m,8268.008601
ATS7p,133.192925161282
ATS7s,277.45524691358025
ATS7v,17650.974143708936
ATS8Z,2113.0
ATS8d,232.0
ATS8i,11774.625977330099
ATS8m,8271.927783
ATS8p,122.38766028733893
ATS8s,307.06172839506155
ATS8v,16335.942708206008
C1SP1,0
C1SP2,1
C1SP3,2
C2SP1,0
C2SP2,13
C2SP3,0
C3SP2,3
C3SP3,0
C4SP3,0
FCSP3,0.15
GGI10,0.175702479338843
JGI10,0.01033543996110841
JGT10,0.5188408134144873
Kier1,21.240374609781476
Kier2,8.262562245359891
Kier3,3.764758298061929
MAXdO,13.058230977576216
MID_C,41.83381426923994
MID_N,4.253019151468129
MID_O,7.194735451017925
MID_X,1.7650838608813708
MID_h,15.464976123120731
MINdO,12.613006582370986
MPC10,220
MWC01,31.0
MWC02,5.056245805348308
MWC03,5.953243334287785
MWC04,6.8885724595653635
MWC05,7.807510042216193
MWC06,8.745602852402946
MWC07,9.672248823507559
MWC08,10.610858099732317
MWC09,11.541600381554279
MWC10,12.480673277818179
NaaCH,8
NaaNH,0
NaaSe,0
NaaaC,2
NaasC,6
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,1
NdssS,0
NsCH3,2
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,1
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,4.391800000000003
SRW02,4.143134726391533
SRW03,0.0
SRW04,5.5254529391317835
SRW05,2.3978952727983707
SRW06,7.117205503164344
SRW07,4.948759890378168
SRW08,8.80492526261806
SRW09,7.234898420314831
SRW10,10.54410383108278
SaaCH,13.579780420222114
SaaNH,0
SaaSe,0
SaaaC,1.4375887739355002
SaasC,2.676873969284686
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.07243858047249052
SdssS,0
SsCH3,3.3312936740832106
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,2.650967261904762
SssPH,0
SssSe,0
SsssB,0
SsssN,1.6877803523970552
SsssP,0
VE1_A,4.224906511989259
VE1_D,5.217980596821732
VE2_A,0.15088951828533068
VE2_D,0.18635644988649044
VE3_A,2.4706165504056616
VE3_D,2.681729885380106
VR1_A,370.13467375516433
VR1_D,177.0564032950089
VR2_A,13.21909549125587
VR2_D,6.323442974821746
VR3_A,6.943486339715707
VR3_D,6.206087761676485
WPath,1919
Xc-3d,2.638228668570657
Xc-4d,0.2041241452319315
Xc-5d,0.7602579030144678
Xc-6d,0.08333333333333333
Xp-0d,20.051677284948283
Xp-1d,13.368540487709597
Xp-2d,12.654217946583573
Xp-3d,10.97843915923462
Xp-4d,9.754475071900787
Xp-5d,8.31430102206414
Xp-6d,5.593750866544417
Xp-7d,4.176100332668051
ZMIC0,90.36671951377156
ZMIC1,53.762987440511
ZMIC2,34.2836867326327
ZMIC3,30.940079969126955
ZMIC4,30.78488649817897
ZMIC5,30.78488649817897
nAcid,0
nAtom,45
nBase,0
nRing,4
piPC1,3.7727609380946383
piPC2,4.477336814478207
piPC3,5.113492679535963
piPC4,5.7791991139409555
piPC5,6.386037214049723
piPC6,6.7063273524484455
piPC7,7.166290105116615
piPC8,7.564959493701117
piPC9,7.929521676134146
AATS0Z,57.15555555555556
AATS0d,3.8444444444444446
AATS0i,157.57040339294076
AATS0m,260.6958316888888
AATS0p,1.912038564054066
AATS0s,5.666418991007468
AATS0v,258.9141965357606
AATS1Z,36.9375
AATS1d,4.583333333333333
AATS1i,142.78711233609783
AATS1m,146.20864462500006
AATS1p,2.097570859583334
AATS1s,2.954764660493827
AATS1v,298.1274567247314
AATS2Z,31.74390243902439
AATS2d,4.2682926829268295
AATS2i,150.72032692256727
AATS2m,125.30111500000004
AATS2p,1.8620502123407685
AATS2s,3.946213489912676
AATS2v,263.106283891868
AATS3Z,30.42156862745098
AATS3d,3.892156862745098
AATS3i,151.5916569181115
AATS3m,118.00931766666667
AATS3p,1.784926001828333
AATS3s,3.4437030985233616
AATS3v,248.14181131427833
AATS4Z,32.04504504504504
AATS4d,3.4594594594594597
AATS4i,152.5461662033915
AATS4m,125.08584422522524
AATS4p,1.7234003502391624
AATS4s,4.149088131341218
AATS4v,234.17750039188445
AATS5Z,28.71186440677966
AATS5d,2.9152542372881354
AATS5i,155.70805496442688
AATS5m,112.0364535
AATS5p,1.49200937244483
AATS5s,3.869794936179115
AATS5v,201.9123456310332
AATS6Z,20.9
AATS6d,2.7545454545454544
AATS6i,159.95071218070464
AATS6m,77.76971938181822
AATS6p,1.3796026882843822
AATS6s,3.41658249158249
AATS6v,180.29609624360538
AATS7Z,24.46067415730337
AATS7d,2.966292134831461
AATS7i,157.05012004784282
AATS7m,92.89897304494382
AATS7p,1.496549720913281
AATS7s,3.11747468442225
AATS7v,198.32555217650489
AATS8Z,27.80263157894737
AATS8d,3.0526315789473686
AATS8i,154.92928917539604
AATS8m,108.84115503947368
AATS8p,1.6103639511491965
AATS8s,4.040285899935021
AATS8v,214.946614581658
AMID_C,1.4940647953299977
AMID_N,0.15189354112386175
AMID_O,0.25695483753635445
AMID_X,0.06303870931719181
AMID_h,0.5523205758257405
ATS0dv,407.5116598079561
ATS0pe,293.56559999999985
ATS0se,357.9401539999999
ATS1dv,364.3703703703704
ATS1pe,317.0401000000001
ATS1se,378.62902199999974
ATS2dv,658.8888888888889
ATS2pe,544.2844000000001
ATS2se,654.2736579999997
ATS3dv,658.1481481481482
ATS3pe,666.9561999999999
ATS3se,808.2270499999998
ATS4dv,682.5432098765432
ATS4pe,743.6190999999999
ATS4se,899.6324509999998
ATS5dv,498.03703703703707
ATS5pe,771.1132000000001
ATS5se,945.5909099999997
ATS6dv,404.2962962962963
ATS6pe,694.4858
ATS6se,862.367578
ATS7dv,438.14814814814815
ATS7pe,558.4784000000001
ATS7se,690.8171279999999
ATS8dv,398.25925925925924
ATS8pe,487.6487
ATS8se,598.3952239999999
ATSC0Z,1355.2000000000005
ATSC0c,0.8646640446984384
ATSC0d,34.31111111111112
ATSC0i,69.57095998510894
ATSC0m,7001.859783777781
ATSC0p,16.119988478047194
ATSC0s,98.6033950617284
ATSC0v,2338.3869228974727
ATSC1Z,75.71999999999991
ATSC1c,-0.47134879319209094
ATSC1d,15.068148148148156
ATSC1i,-10.688041545898084
ATSC1m,314.12457592592597
ATSC1p,-1.497025467974281
ATSC1s,-19.199988568815712
ATSC1v,37.23342224055747
ATSC2Z,88.28
ATSC2c,0.09839997029605975
ATSC2d,11.099753086419748
ATSC2i,17.065987746032537
ATSC2m,445.1821007160496
ATSC2p,4.244176140241879
ATSC2s,33.90241579027588
ATSC2v,622.6987251189817
ATSC3Z,-118.92000000000002
ATSC3c,-0.21580608201374904
ATSC3d,-8.416296296296293
ATSC3i,-2.3256267671018116
ATSC3m,-644.5773060740735
ATSC3p,0.13563275150787907
ATSC3s,-5.528978052126196
ATSC3v,368.00510998084474
ATSC4Z,42.8400000000001
ATSC4c,0.27637883026659077
ATSC4d,-25.27851851851852
ATSC4i,-23.728942759182377
ATSC4m,167.40741692592593
ATSC4p,-1.2618161157201606
ATSC4s,0.04020919067215942
ATSC4v,-961.3087698907298
ATSC5Z,-9.680000000000014
ATSC5c,0.012123625861589875
ATSC5d,-12.104691358024688
ATSC5i,-34.177058076458806
ATSC5m,74.65987771604921
ATSC5p,-10.478698174773278
ATSC5s,-32.15794086267335
ATSC5v,-1263.7495984241725
ATSC6Z,-66.99999999999999
ATSC6c,-0.1706082356545565
ATSC6d,8.261728395061727
ATSC6i,18.10126150108469
ATSC6m,-292.6401501234575
ATSC6p,3.4900852629554002
ATSC6s,-48.76992836457857
ATSC6v,80.04593128155177
ATSC7Z,-132.84
ATSC7c,0.005887989752260585
ATSC7d,1.0958024691358035
ATSC7i,7.839845312859699
ATSC7m,-740.7183394938272
ATSC7p,-0.3098610276892395
ATSC7s,-4.441338972717574
ATSC7v,363.4229341708251
ATSC8Z,-49.16
ATSC8c,-0.022581025289537947
ATSC8d,-2.50320987654321
ATSC8i,7.151485979136038
ATSC8m,-215.5179001358024
ATSC8p,1.3095684225628395
ATSC8s,45.976261240664535
ATSC8v,183.97038987357791
AXp-0d,0.7161313316052959
AXp-1d,0.4312432415390192
AXp-2d,0.2692386797145441
AXp-3d,0.1638573008840988
AXp-4d,0.1026786849673767
AXp-5d,0.06651440817651312
AXp-6d,0.04113052107753248
AXp-7d,0.025620247439681297
GATS1Z,0.5418019480519478
GATS1c,1.5309932744557937
GATS1d,0.734698834196891
GATS1i,1.2363276458243182
GATS1m,0.5251708884453962
GATS1p,1.003979226411273
GATS1s,0.6932704625354674
GATS1v,0.8275505014127423
GATS2Z,0.595106113398796
GATS2c,1.1036671789140338
GATS2d,0.9461487425755085
GATS2i,0.9289756154462347
GATS2m,0.581808137495569
GATS2p,0.7025887896878319
GATS2s,0.5554708976935608
GATS2v,0.7139788286959944
GATS3Z,0.9176852559205497
GATS3c,1.2003050367434462
GATS3d,1.2698110332215786
GATS3i,1.05788958633886
GATS3m,0.9127186488482434
GATS3p,0.9556289747123659
GATS3s,0.8867162407824245
GATS3v,0.8417048010817613
GATS4Z,0.7191119691119688
GATS4c,1.1249544771708335
GATS4d,1.3863604537179666
GATS4i,1.1908359227424756
GATS4m,0.6987640622400425
GATS4p,0.9830947784421009
GATS4s,1.1892927593843154
GATS4v,1.036364153513831
GATS5Z,0.8825390710983928
GATS5c,0.9758945079785187
GATS5d,1.1302362343022743
GATS5i,1.198619657679741
GATS5m,0.8540417355110173
GATS5p,1.2778907662002406
GATS5s,1.5098948825676066
GATS5v,1.1511934218380568
GATS6Z,0.7681523022432111
GATS6c,0.8802424820871183
GATS6d,0.8218911917098444
GATS6i,0.8534936566063711
GATS6m,0.7515789674897916
GATS6p,0.8164053792929559
GATS6s,1.5105544687029935
GATS6v,0.9728430954551942
GATS7Z,1.19272581351233
GATS7c,0.887536882864779
GATS7d,0.9221633579786922
GATS7i,0.8844785776550282
GATS7m,1.2098816014099438
GATS7p,1.0194222958208314
GATS7s,0.8838051738871289
GATS7v,0.9495155486010743
GATS8Z,1.1019736842105259
GATS8c,1.0119796070509992
GATS8d,0.9702242977911096
GATS8i,0.8925531952815418
GATS8m,1.1079015757166917
GATS8p,0.9488864021817472
GATS8s,0.6276908295728234
GATS8v,0.9364861157533306
MATS1Z,0.05238156729633994
MATS1c,-0.5110533927332429
MATS1d,0.41171470207253896
MATS1i,-0.14402617056634198
MATS1m,0.04205908130477665
MATS1p,-0.08706342303762654
MATS1s,-0.18254938658041384
MATS1v,0.014927526753045013
MATS2Z,0.03574848100901315
MATS2c,0.06245198239726772
MATS2d,0.1775322254517881
MATS2i,0.13461767786651796
MATS2m,0.034891765607614124
MATS2p,0.14448652092671452
MATS2s,0.18868502715858995
MATS2v,0.14613702581899593
MATS3Z,-0.038713625946246256
MATS3c,-0.1101104714346092
MATS3d,-0.10821776897287405
MATS3i,-0.014747702334927018
MATS3m,-0.040613829710483336
MATS3p,0.003712036065528635
MATS3s,-0.024738042959573665
MATS3v,0.06943042402008119
MATS4Z,0.012815501451865116
MATS4c,0.12958266556437664
MATS4d,-0.2986801568407786
MATS4i,-0.1382738093765996
MATS4m,0.009692835021341906
MATS4p,-0.031733712132440396
MATS4s,0.0001653190869874729
MATS4v,-0.1666617991065503
MATS5Z,-0.0027239709443099306
MATS5c,0.0053470670724422254
MATS5d,-0.13453938702028623
MATS5i,-0.1873428776246163
MATS5m,0.0040663463913630776
MATS5p,-0.24789805006130625
MATS5s,-0.12437321765390447
MATS5v,-0.20609865777967343
MATS6Z,-0.020225126113555855
MATS6c,-0.08071837686584983
MATS6d,0.09850447479981156
MATS6i,0.10643897288115614
MATS6m,-0.017097803833185817
MATS6p,0.0885709164725266
MATS6s,-0.20233922288856163
MATS6v,0.014003697367766289
MATS7Z,-0.04956190387753205
MATS7c,0.0034430406682197648
MATS7d,0.016148046806776516
MATS7i,0.05697731829587588
MATS7m,-0.053488718754485735
MATS7p,-0.009719070602833842
MATS7s,-0.02277427493745347
MATS7v,0.07858116514571077
MATS8Z,-0.021478670850680413
MATS8c,-0.015463050653505553
MATS8d,-0.04319777747477502
MATS8i,0.06086494262193136
MATS8m,-0.018225055473232554
MATS8p,0.0481019174747433
MATS8s,0.27608366064756273
MATS8v,0.046583324189301153
MAXsBr,3.300824868849726
MAXssO,5.211441987862893
MINsBr,3.300824868849726
MINssO,5.211441987862893
NddssS,1
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,-3.9114862580834777
SdssSe,0
SdsssP,0
SpAD_A,36.07938994603991
SpAD_D,282.7463514867174
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.5445716591592765
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1309
TMWC10,137.75655507643293
TSRW10,78.71637584587987
VE1_Dt,5.2439133227568355
VE2_Dt,0.187282618669887
VE3_Dt,2.686687454104826
VR1_Dt,171.5953285076042
VR2_Dt,6.1284045895572925
VR3_Dt,6.174758380715304
Xc-3dv,1.4854098023273092
Xc-4dv,0.05103103630798288
Xc-5dv,0.26848874938763967
Xc-6dv,0.01473139127471974
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06415002990995841
Xch-6d,0.42890814947845973
Xch-7d,0.9157388752296329
Xp-0dv,17.594821575574485
Xp-1dv,10.886504511176462
Xp-2dv,8.87697372487856
Xp-3dv,6.640691256643417
Xp-4dv,5.2977100958121
Xp-5dv,4.000683843905838
Xp-6dv,2.382230879739994
Xp-7dv,1.568544054762763
Xpc-4d,5.950529870704103
Xpc-5d,10.559894206911945
Xpc-6d,17.921563960761237
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,48
nFRing,1
nHBAcc,4
nHBDon,1
nHRing,1
nSpiro,0
naRing,3
piPC10,8.155012605815937
AATS0dv,9.055814662399024
AATS0pe,6.523679999999997
AATS0se,7.954225644444442
AATS1dv,7.59104938271605
AATS1pe,6.605002083333336
AATS1se,7.888104624999994
AATS2dv,8.035230352303524
AATS2pe,6.637614634146343
AATS2se,7.978947048780484
AATS3dv,6.452432824981845
AATS3pe,6.538786274509802
AATS3se,7.923794607843136
AATS4dv,6.149037926815704
AATS4pe,6.69927117117117
AATS4se,8.104796855855854
AATS5dv,4.220652856246077
AATS5pe,6.534857627118645
AATS5se,8.01348228813559
AATS6dv,3.6754208754208757
AATS6pe,6.313507272727273
AATS6se,7.839705254545454
AATS7dv,4.92301290054099
AATS7pe,6.275038202247192
AATS7se,7.76199020224719
AATS8dv,5.240253411306043
AATS8pe,6.416430263157895
AATS8se,7.873621368421051
AATSC0Z,30.115555555555567
AATSC0c,0.019214756548854187
AATSC0d,0.7624691358024692
AATSC0i,1.5460213330024208
AATSC0m,155.59688408395067
AATSC0p,0.3582219661788265
AATSC0s,2.191186556927298
AATSC0v,51.96415384216606
AATSC1Z,1.5774999999999981
AATSC1c,-0.009819766524835228
AATSC1d,0.3139197530864199
AATSC1i,-0.22266753220621008
AATSC1m,6.544261998456791
AATSC1p,-0.03118803058279752
AATSC1s,-0.3999997618503273
AATSC1v,0.7756962966782807
AATSC2Z,1.0765853658536586
AATSC2c,0.0011999996377568263
AATSC2d,0.135362842517314
AATSC2i,0.2081218017808846
AATSC2m,5.429050008732312
AATSC2p,0.05175824561270584
AATSC2s,0.41344409500336443
AATSC2v,7.593886891694898
AATSC3Z,-1.1658823529411766
AATSC3c,-0.002115745902095579
AATSC3d,-0.08251270878721856
AATSC3i,-0.022800262422566782
AATSC3m,-6.319385353667387
AATSC3p,0.001329732857920383
AATSC3s,-0.054205667177707806
AATSC3v,3.607893235106321
AATSC4Z,0.3859459459459469
AATSC4c,0.002489899371771088
AATSC4d,-0.22773440106773443
AATSC4i,-0.21377425909173314
AATSC4m,1.508174927260594
