DLiP-ID,C001KF
AATSC5v,-3.558149059342311
AATSC6Z,-3.6578993055555555
AATSC6c,-0.008128360859540974
AATSC6d,0.0045138888888888885
AATSC6i,-0.47003801973477266
AATSC6m,-16.12325126215278
AATSC6p,-0.08464771110286622
AATSC6s,0.008159878507944675
AATSC6v,-9.369223131626248
AATSC7Z,5.3344983552631575
AATSC7c,0.009418752851321186
AATSC7d,0.13075657894736842
AATSC7i,0.4115403474740337
AATSC7m,23.16109531496711
AATSC7p,0.1450943367940598
AATSC7s,0.12566660560947768
AATSC7v,15.015652743893671
AATSC8Z,0.6410590277777778
AATSC8c,-0.0015264458656485845
AATSC8d,-0.015625
AATSC8i,0.3798445505667203
AATSC8m,3.5842212378472222
AATSC8p,0.0910667996736827
AATSC8s,0.03425072308194253
AATSC8v,12.065302294767763
ATS0are,210.0068
ATS1are,233.62890000000002
ATS2are,369.4294
ATS3are,367.8157
ATS4are,363.9705
ATS5are,338.52150000000006
ATS6are,284.90200000000004
ATS7are,252.4284
ATS8are,233.50400000000002
ATSC0dv,134.20833333333334
ATSC0pe,3.768587499999999
ATSC0se,2.584192874999999
ATSC1dv,37.841579861111114
ATSC1pe,0.028644921874998834
ATSC1se,-0.1985680195312497
ATSC2dv,29.78081597222223
ATSC2pe,1.179046484374999
ATSC2se,0.7833278085937505
ATSC3dv,8.14930555555556
ATSC3pe,0.164771874999999
ATSC3se,-0.09649021874999957
ATSC4dv,-53.56684027777777
ATSC4pe,-0.3819101562500009
ATSC4se,-0.08876403906249937
ATSC5dv,-46.929253472222214
ATSC5pe,-1.2856363281250003
ATSC5se,-0.6940377695312493
ATSC6dv,13.332031249999998
ATSC6pe,-0.7101074218750003
ATSC6se,-0.7102674179687498
ATSC7dv,31.68315972222222
ATSC7pe,0.6127648437499991
ATSC7se,0.5456927109375002
ATSC8dv,-20.435763888888893
ATSC8pe,-0.2813296875000004
ATSC8se,-0.3531387968749997
AXp-0dv,0.5941694875158425
AXp-1dv,0.3243452297020511
AXp-2dv,0.1805441611062392
AXp-3dv,0.09930421216385658
AXp-4dv,0.05421190521832499
AXp-5dv,0.027882370326908795
AXp-6dv,0.015138391698800449
AXp-7dv,0.008091444400437227
BertzCT,914.1307300590112
ECIndex,467
ETA_eta,14.8755095801158
GATS1dv,0.5140314306411791
GATS1pe,0.7545142197555074
GATS1se,0.9007309321456348
GATS2dv,0.7872127045054707
GATS2pe,0.8101907002171359
GATS2se,0.902069312805876
GATS3dv,0.9418104404133585
GATS3pe,0.9711108131172679
GATS3se,1.0535872657559058
GATS4dv,1.2521147868348528
GATS4pe,1.1726087569158747
GATS4se,1.1892459738409513
GATS5dv,1.239967289823929
GATS5pe,1.2971508477879936
GATS5se,1.222162413848767
GATS6dv,0.8931387767773982
GATS6pe,1.0542488104333227
GATS6se,1.0595325328502125
GATS7dv,0.8516696895918777
GATS7pe,1.0459223780793203
GATS7se,1.011658447758695
GATS8dv,1.182368024653029
GATS8pe,1.111101160433304
GATS8se,1.170103509699437
LogEE_A,4.052254184602303
LogEE_D,107.003946055821
MATS1dv,0.25779335018701677
MATS1pe,0.006949458612050748
MATS1se,-0.07025323277057188
MATS2dv,0.12910539734507448
MATS2pe,0.18202859342344618
MATS2se,0.17636236279911455
MATS3dv,0.03469789033278634
MATS3pe,0.02498425660618378
MATS3se,-0.021336359367968086
MATS4dv,-0.23652266568545152
MATS4pe,-0.0600535690440066
MATS4se,-0.020354870778380538
MATS5dv,-0.21940370891189961
MATS5pe,-0.21405202201350093
MATS5se,-0.16851477423935252
MATS6dv,0.07064058780916899
MATS6pe,-0.133993247543749
MATS6se,-0.19544944097014347
MATS7dv,0.19879954465486907
MATS7pe,0.1369246435169674
MATS7se,0.17782368661138295
MATS8dv,-0.13535019030206863
MATS8pe,-0.06635664777143525
MATS8se,-0.12146970754951007
MAXaaCH,1.991659632988998
MAXaaaC,1.0276347946586044
MAXaasC,0.9365917819020273
MAXsCH3,1.6314782084397885
MAXssNH,3.043204837490552
MDEC-12,0.8881783426197627
MDEC-13,1.4065862087518948
MDEC-22,3.3726119640045327
MDEC-23,9.591138772131607
MDEC-33,6.526585102306263
MDEN-22,2.406851949670727
MDEO-22,0.14285714285714285
MINaaCH,1.8823686603633392
MINaaaC,0.8152736835474932
MINaasC,0.32076199924414217
MINsCH3,1.6314782084397885
MINssNH,3.043204837490552
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.3214285714285716
SM1_Dzi,1.0734657230476092
SM1_Dzm,2.3192492769920143
SM1_Dzp,-3.3890399393366106
SM1_Dzv,-1.7601297187468306
SddssSe,0
SpAD_Dt,416.9252180032812
SpAbs_A,29.548802350253784
SpAbs_D,214.00789211164206
SpMAD_A,1.3431273795569902
SpMAD_D,9.727631459620092
SpMax_A,2.4425945007710714
SpMax_D,107.003946055821
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,129.54999999999998
TpiPC10,8.900653906369739
VAdjMat,5.643856189774724
VE1_DzZ,4.618505393015481
VE1_Dzi,4.615908594825262
VE1_Dzm,4.618496726635506
VE1_Dzp,4.611955346699885
VE1_Dzv,4.624031506019724
VE2_DzZ,0.2099320633188855
VE2_Dzi,0.20981402703751192
VE2_Dzm,0.209931669392523
VE2_Dzp,0.20963433394090386
VE2_Dzv,0.21018325027362383
VE3_DzZ,2.3185285051126074
VE3_Dzi,2.3179660875597254
VE3_Dzm,2.3185266286639794
VE3_Dzp,2.3171092807424007
VE3_Dzv,2.319724305296715
VR1_DzZ,124.95979694706173
VR1_Dzi,125.2630929000439
VR1_Dzm,124.96009553826195
VR1_Dzp,125.12956211278461
VR1_Dzv,124.3541245950151
VR2_DzZ,5.6799907703209875
VR2_Dzi,5.693776950001996
VR2_Dzm,5.680004342648271
VR2_Dzp,5.687707368762937
VR2_Dzv,5.652460208864323
VR3_DzZ,5.616449421510838
VR3_Dzi,5.61887362899802
VR3_Dzm,5.6164518110061055
VR3_Dzp,5.617807057776824
VR3_Dzv,5.6115906993037665
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.20672886440909685
Xch-6dv,0.21138803127855704
Xch-7dv,0.2593719000221587
Xpc-4dv,1.442734718300966
Xpc-5dv,2.0239972896468283
Xpc-6dv,2.2341295879490146
Zagreb1,120.0
Zagreb2,143.0
fragCpx,163.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,3
n5aRing,3
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,20
nBondsD,0
nBondsM,20
nBondsO,25
nBondsS,15
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,3
AATS0are,6.5627125
AATS1are,6.675111428571429
AATS2are,6.716898181818181
AATS3are,6.5681375
AATS4are,6.740194444444445
AATS5are,6.637676470588237
AATS6are,6.331155555555556
AATS7are,6.642852631578948
AATS8are,6.4862222222222226
AATSC0dv,4.194010416666667
AATSC0pe,0.11776835937499996
AATSC0se,0.08075602734374997
AATSC1dv,1.081187996031746
AATSC1pe,0.000818426339285681
AATSC1se,-0.0056733719866071345
AATSC2dv,0.5414693813131314
AATSC2pe,0.021437208806818164
AATSC2se,0.014242323792613646
AATSC3dv,0.14552331349206357
AATSC3pe,0.002942354910714268
AATSC3se,-0.0017230396205357066
AATSC4dv,-0.9919785236625513
AATSC4pe,-0.0070724103009259425
AATSC4se,-0.0016437785011573958
AATSC5dv,-0.9201814406318082
AATSC5pe,-0.02520855545343138
AATSC5se,-0.013608583716299005
AATSC6dv,0.29626736111111107
AATSC6pe,-0.015780164930555562
AATSC6se,-0.01578372039930555
AATSC7dv,0.833767361111111
AATSC7pe,0.016125390624999975
AATSC7se,0.014360334498355267
AATSC8dv,-0.5676601080246915
AATSC8pe,-0.007814713541666678
AATSC8se,-0.009809411024305548
AETA_eta,0.6761595263689
ATSC0are,4.164749999999998
ATSC1are,-0.013620312499999709
ATSC2are,1.4036734374999997
ATSC3are,0.11017500000000002
ATSC4are,-0.697865624999999
ATSC5are,-1.3898953124999986
ATSC6are,-0.7273046874999998
ATSC7are,0.5977968750000006
ATSC8are,-0.32556874999999985
BCUTZ-1h,16.00556735332003
BCUTZ-1l,5.6967342611921925
BCUTc-1h,0.4476988143929924
BCUTc-1l,-0.5263937656256997
BCUTd-1h,3.241967339883037
BCUTd-1l,0.9879822380058019
BCUTi-1h,14.691041797256306
BCUTi-1l,10.310846135940096
BCUTm-1h,32.0632771992293
BCUTm-1l,11.709716510169828
BCUTp-1h,2.938094065518167
BCUTp-1l,0.749686835670699
BCUTs-1h,3.525514958117001
BCUTs-1l,0.6047930374757755
BCUTv-1h,24.441889715784267
BCUTv-1l,14.702344104082046
BalabanJ,1.2757102042453694
Diameter,12
ETA_beta,32.0
GATS1are,0.8007741846963891
GATS2are,0.8315387259957764
GATS3are,0.9985153885072847
GATS4are,1.2448713074681024
GATS5are,1.3090136757025879
GATS6are,1.0322623073280375
GATS7are,1.0755062065392185
GATS8are,1.1195116420219968
HybRatio,0.07142857142857142
Lipinski,True
LogEE_Dt,208.4626090016406
MATS1are,-0.002990061142411161
MATS2are,0.19609405781204817
MATS3are,0.015116667952972663
MATS4are,-0.09929767693138834
MATS5are,-0.20939820552748373
MATS6are,-0.12418379121062358
MATS7are,0.12087349654525309
MATS8are,-0.06948663051670435
NsssssAs,0
RotRatio,0.16
SM1_Dzpe,1.1854345165238684
SM1_Dzse,1.2007537812054592
SMR_VSA1,9.154013890853395
SMR_VSA2,0.0
SMR_VSA3,15.181342137549283
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,12.426586145283864
SMR_VSA7,35.711898112773966
SMR_VSA8,0.0
SMR_VSA9,16.517382949011115
SpAD_DzZ,136.84327497313984
SpAD_Dzi,147.13347686353595
SpAD_Dzm,136.88781075053458
SpAD_Dzp,230.20396621314296
SpAD_Dzv,201.270512568235
SpAbs_Dt,416.9252180032811
SpDiam_A,4.727943460288232
SpDiam_D,165.31571644423252
SpMAD_Dt,18.951146272876418
SpMax_Dt,208.4626090016406
SsssssAs,0
VE1_Dzpe,4.622265358220189
VE1_Dzse,4.623176570367412
VE2_Dzpe,0.2101029708281904
VE2_Dzse,0.2101443895621551
VE3_Dzpe,2.319342282558975
VE3_Dzse,2.3195393985340065
VMcGowan,214.6399999999999
VR1_Dzpe,124.75462523895817
VR1_Dzse,124.67614781155832
VR2_Dzpe,5.670664783589007
VR2_Dzse,5.667097627798106
VR3_Dzpe,5.614806170372391
VR3_Dzse,5.61417691818326
mZagreb1,5.277777777777778
mZagreb2,4.833333333333333
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,3
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,8
nBondsKS,27
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13014843749999994
AATSC1are,-0.0003891517857142774
AATSC2are,0.025521335227272724
AATSC3are,0.0019674107142857145
AATSC4are,-0.012923437499999982
AATSC5are,-0.027252849264705857
AATSC6are,-0.016162326388888884
AATSC7are,0.01573149671052633
AATSC8are,-0.009043576388888884
AETA_beta,1.4545454545454546
BCUTdv-1h,6.022796066409085
BCUTdv-1l,0.650110956596878
BCUTpe-1h,3.4937003370542388
BCUTpe-1l,2.2296212296467317
BCUTse-1h,3.7058173833729757
BCUTse-1l,2.4318747499460125
ETA_alpha,10.933333333333335
ETA_dBeta,2.0
ETA_eta_B,0.08338242422860098
ETA_eta_F,19.033444376765413
ETA_eta_L,4.647490861082372
ETA_eta_R,33.90895395688121
ETA_psi_1,0.5734265734265737
LabuteASA,132.95805890701584
LogEE_DzZ,68.1947744423148
LogEE_Dzi,73.61553232827015
LogEE_Dzm,68.2158975540223
LogEE_Dzp,114.16902199641959
LogEE_Dzv,100.39523859519751
PEOE_VSA1,9.154013890853395
PEOE_VSA2,5.316788604006331
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,16.435467686235775
PEOE_VSA6,28.568201823158994
PEOE_VSA7,23.579163975850747
PEOE_VSA8,0.0
PEOE_VSA9,16.686864651447934
SM1_Dzare,1.2649192533317062
SpAD_Dzpe,146.5258743275488
SpAD_Dzse,147.1862989311707
SpAbs_DzZ,135.15496328482817
SpAbs_Dzi,146.15759893349266
SpAbs_Dzm,135.20108400363137
SpAbs_Dzp,231.84122408947638
SpAbs_Dzv,202.55060690914183
SpDiam_Dt,299.23762120946697
SpMAD_DzZ,6.2201488624154475
SpMAD_Dzi,6.687885311978906
SpMAD_Dzm,6.22217321593339
SpMAD_Dzp,10.463816646051953
SpMAD_Dzv,9.1486596621925
SpMax_DzZ,68.1947744423148
SpMax_Dzi,73.61553232827015
SpMax_Dzm,68.2158975540223
SpMax_Dzp,114.16902199641959
SpMax_Dzv,100.39523859519751
VE1_Dzare,4.621405732699568
VE2_Dzare,0.21006389694088945
VE3_Dzare,2.319156290323933
VR1_Dzare,124.82922129861112
VR2_Dzare,5.674055513573233
VR3_Dzare,5.6154039339128525
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,19
nAromBond,20
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49696969696969706
AETA_dBeta,0.09090909090909091
AETA_eta_B,0.0037901101922091355
AETA_eta_F,0.8651565625802461
AETA_eta_L,0.21124958459465326
AETA_eta_R,1.541316088949146
BCUTare-1h,3.547479957515709
BCUTare-1l,2.171220381715099
ETA_beta_s,15.0
ETA_dPsi_A,0.1405734265734263
ETA_dPsi_B,0.0
ETA_eta_BR,0.42738242422860095
ETA_eta_FL,6.183340277062123
ETA_eta_RL,10.830831138144495
LogEE_Dzpe,73.3168205508891
LogEE_Dzse,73.64772918291287
PEOE_VSA10,11.266212550900168
PEOE_VSA11,5.131558479839333
PEOE_VSA12,0.0
PEOE_VSA13,5.890723922025908
SlogP_VSA1,10.05365155780638
SlogP_VSA2,22.291139678826816
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,40.129049049827316
SlogP_VSA7,0.0
SlogP_VSA8,20.98449174981257
SlogP_VSA9,0.0
SpAD_Dzare,144.6003397999401
SpAbs_Dzpe,145.44820658525424
SpAbs_Dzse,146.09470458462027
SpDiam_DzZ,105.85582641172076
SpDiam_Dzi,113.29753654988485
SpDiam_Dzm,105.89196879994205
SpDiam_Dzp,180.99002993731062
SpDiam_Dzv,158.97555606123018
SpMAD_Dzpe,6.660267014888581
SpMAD_Dzse,6.690286315053214
SpMax_Dzpe,73.3168205508891
SpMax_Dzse,73.64772918291287
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6818181818181818
AETA_eta_BR,0.01942647382857277
AETA_eta_FL,0.281060921684642
AETA_eta_RL,0.49231050627929523
DetourIndex,2243
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,17.036941106877716
EState_VSA4,20.843279661070568
EState_VSA5,11.336785877934737
EState_VSA6,18.44658341921227
EState_VSA7,35.711898112773966
EState_VSA8,20.498130741555613
EState_VSA9,9.154013890853395
ETA_beta_ns,17.0
ETA_shape_p,0.04573170731707316
ETA_shape_x,0.0
ETA_shape_y,0.32012195121951215
GhoseFilter,True
LogEE_Dzare,72.35766622966692
SlogP_VSA10,11.146217184851807
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,143.45041320600222
SpDiam_Dzpe,113.2961689833214
SpDiam_Dzse,113.97833582524487
SpMAD_Dzare,6.572742718179095
SpMax_Dzare,72.35766622966692
TopoPSA(NO),73.07
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.597031840513983
VSA_EState9,39.18449991957298
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7727272727272727
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.003030303030302939
FilterItLogS,-4.986756521350656
SpDiam_Dzare,111.61858563336574
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6895833333333334
ETA_epsilon_2,0.8666666666666665
ETA_epsilon_3,0.446666666666667
ETA_epsilon_4,0.596825396825397
ETA_epsilon_5,0.8420289855072463
AETA_beta_ns_d,0.045454545454545456
ETA_dEpsilon_A,0.24291666666666645
ETA_dEpsilon_B,0.0927579365079364
ETA_dEpsilon_C,-0.15015873015873005
ETA_dEpsilon_D,0.02463768115942022
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9090909090909091
MDEDescriptor,"0.0,0.8881783426197627,1.4065862087518948,0.0,3.3726119640045327,9.591138772131607,0.0,6.526585102306263,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,2.406851949670727,0.0,0.0"
APolDescriptor,43.11193
BCUTDescriptor,"11.849999999999998,31.97307310101489,-0.34649681294170115,0.25056703077299397,5.102977161510366,11.227453932609901"
BPolDescriptor,22.62407
TPSADescriptor,129.55
ALOGPDescriptor,"4.1357,17.10401449,87.8716"
XLogPDescriptor,3.482
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,330.02451764
ChiPathDescriptor,"14.940946820939052,10.830831138144495,9.579992351027792,8.441738433778546,7.3974867786258445,5.169959923240661,3.803182971545897,2.7995161478075024,13.071728725348535,8.108630742551277,6.319045638718371,4.766602183865115,3.523773839191125,1.9796482932105248,1.2110713359040357,0.7282299960393506"
ChiChainDescriptor,"0.0,0.0,0.35841374236010204,0.4943877491981309,0.7472823824195739,0.0,0.0,0.20672886440909688,0.21138803127855704,0.2593719000221587"
AtomCountDescriptor,32
BondCountDescriptor,25
SmallRingDescriptor,"4,4,3,3,0,0,3,1,0,0,0"
ChiClusterDescriptor,"1.210997720618484,0.0,0.21941609682128765,0.0,0.6965983874234666,0.0,0.08497948888786813,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,9,0,0,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"45.82886818281858,2.0831303719462992,24.660134499925924,5.945200101754443,12.522693018146239"
FractionalPSADescriptor,0.39254659298166683
WienerNumbersDescriptor,"1140.0,30.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.0449900961795384,5.2012957254544165,6.332869040213757,1.442734718300966,2.0239972896468283,2.0129021819293405"
FractionalCSP3Descriptor,0.07142857142857142
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.5232,6.857142857142857,3.298611111111111"
AromaticAtomsCountDescriptor,19
AromaticBondsCountDescriptor,20
FragmentComplexityDescriptor,763.08
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.07142857142857142
AutocorrelationDescriptorMass,"37.24436535308783,34.36458062710133,51.78336755586192,43.41665754183071,45.416727059952116"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.48195595751302633,-0.3506699779820297,0.11328939872788255,-0.024894834885017755,0.04373474826563483"
EccentricConnectivityIndexDescriptor,467
AutocorrelationDescriptorPolarizability,"1693.0456425605917,2009.3935520104994,2814.0864092798015,2310.10897157013,2107.875094082673"
