DLiP-ID,J1009B
AATSC4v,-7.218256486320138
AATSC5Z,-1.1707988980716255
AATSC5c,-0.001675594217990958
AATSC5d,-0.07966023875114786
AATSC5i,-0.09123147567619895
AATSC5m,-5.4403147545913635
AATSC5p,-0.010655999674890487
AATSC5s,-0.2830833588409346
AATSC5v,-3.7957781408106275
AATSC6Z,-1.3350789624416988
AATSC6c,0.003083841968405735
AATSC6d,-0.08057851239669421
AATSC6i,-0.021712726498913672
AATSC6m,-6.329893892173307
AATSC6p,-0.018298000682914668
AATSC6s,-0.16916237078253282
AATSC6v,-6.7049445980138245
AATSC7Z,0.13788159892055996
AATSC7c,-0.0019821910473131563
AATSC7d,-0.02955810423342889
AATSC7i,-0.12389565211355585
AATSC7m,0.6362494617136085
AATSC7p,-0.014368678636631063
AATSC7s,0.0007449260696014249
AATSC7v,-0.9145245593775239
AATSC8Z,-0.6670466419682725
AATSC8c,-0.00048690183447573036
AATSC8d,0.050037997530160555
AATSC8i,0.2350527280696094
AATSC8m,-3.12711790754726
AATSC8p,0.02153198401051875
AATSC8s,0.1903781809737923
AATSC8v,0.26557910653560096
ATS0are,279.9697999999999
ATS1are,296.695
ATS2are,480.2169999999999
ATS3are,554.048
ATS4are,657.1078999999997
ATS5are,629.6699999999998
ATS6are,628.5939999999999
ATS7are,587.856
ATS8are,531.369
ATSC0dv,196.54545454545453
ATSC0pe,5.783199999999997
ATSC0se,4.056071636363636
ATSC1dv,80.52066115702482
ATSC1pe,0.5692999999999979
ATSC1se,0.2838567438016527
ATSC2dv,49.7520661157025
ATSC2pe,0.9948999999999978
ATSC2se,0.6006029834710738
ATSC3dv,-39.214876033057834
ATSC3pe,-0.42290000000000216
ATSC3se,-0.6492870991735539
ATSC4dv,-101.96694214876031
ATSC4pe,-1.2721000000000018
ATSC4se,-0.49108971900826603
ATSC5dv,-102.27272727272725
ATSC5pe,-2.9454000000000007
ATSC5se,-2.0034177272727276
ATSC6dv,-65.02479338842974
ATSC6pe,-1.6222999999999983
ATSC6se,-0.7461757107438013
ATSC7dv,-7.942148760330592
ATSC7pe,-0.16859999999999845
ATSC7se,-0.37583900826446176
ATSC8dv,-2.2148760330578545
ATSC8pe,-0.35929999999999784
ATSC8se,0.3471078099173558
AXp-0dv,0.5662912605985386
AXp-1dv,0.2859787090551934
AXp-2dv,0.14694917467025567
AXp-3dv,0.07743688211700984
AXp-4dv,0.04001523010117043
AXp-5dv,0.02166902234531495
AXp-6dv,0.010652947213230696
AXp-7dv,0.005640022206284018
BertzCT,930.2048520454427
ECIndex,587
ETA_eta,18.399334277754825
GATS1dv,0.3947532477979327
GATS1pe,0.5888377203534075
GATS1se,0.6411103430589752
GATS2dv,0.7861455442491521
GATS2pe,0.7760154700972934
GATS2se,0.8008564734272967
GATS3dv,1.020968239284613
GATS3pe,0.8897996058341008
GATS3se,0.9498248949926986
GATS4dv,1.2929833487511564
GATS4pe,1.2747575736616408
GATS4se,1.2914677721758006
GATS5dv,1.246376811594203
GATS5pe,1.2847799477692965
GATS5se,1.312909630936827
GATS6dv,1.116638884054918
GATS6pe,1.0766504960082395
GATS6se,1.023081013654979
GATS7dv,0.9432049878230664
GATS7pe,0.8614209067220746
GATS7se,0.8349138202948931
GATS8dv,0.9882771380267314
GATS8pe,1.0515607634002893
GATS8se,0.9600977644063731
LogEE_A,4.180857941867725
LogEE_D,138.58451308850672
MATS1dv,0.3918674335357762
MATS1pe,0.0941602963907447
MATS1se,0.06694042181377223
MATS2dv,0.14850447116867108
MATS2pe,0.10092590030894066
MATS2se,0.08687069211108003
MATS3dv,-0.10090699331185467
MATS3pe,-0.036983064699494424
MATS3se,-0.08095889670575308
MATS4dv,-0.2282701202590194
MATS4pe,-0.0967844791810764
MATS4se,-0.05327309173399053
MATS5dv,-0.23126734505087881
MATS5pe,-0.22635680361506907
MATS5se,-0.2195246925140974
MATS6dv,-0.14412764125626254
MATS6pe,-0.12220648679890807
MATS6se,-0.08014322117743863
MATS7dv,-0.01814268723215469
MATS7pe,-0.01308928606717264
MATS7se,-0.041602826492035096
MATS8dv,-0.005699278020564195
MATS8pe,-0.0314211755652121
MATS8se,0.043280492350192046
MAXaaCH,1.8957555078609718
MAXaasC,0.8075362780557587
MAXdssC,-0.2422026696481061
MAXsCH3,1.709192514369282
MAXsssN,1.4930876795162509
MDEC-11,0.3944303841493943
MDEC-12,4.320196388977928
MDEC-13,5.514958851490889
MDEC-22,8.788908483000368
MDEC-23,17.746082412045954
MDEC-33,8.586999890785064
MDEN-23,0.25
MDEO-11,0.12499999999999997
MDEO-12,0.7952707287670507
MDEO-22,0.09999999999999998
MINaaCH,1.6146123866213151
MINaasC,0.4127263374485597
MINdssC,-0.42428474954948503
MINsCH3,1.3250849967065697
MINsssN,1.4930876795162509
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2857142857142858
SM1_Dzi,1.1430359144285005
SM1_Dzm,1.28206267335915
SM1_Dzp,-5.365540693720244
SM1_Dzv,-2.2346271687189603
SddssSe,0
SpAD_Dt,442.1242421253589
SpAbs_A,34.03428072265983
SpAbs_D,277.1690261770134
SpMAD_A,1.3090107970253781
SpMAD_D,10.66034716065436
SpMax_A,2.4598797203118163
SpMax_D,138.58451308850672
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,72.64
TpiPC10,8.482480427175908
VAdjMat,5.807354922057604
VE1_DzZ,5.017359063593483
VE1_Dzi,5.01227558789198
VE1_Dzm,5.017353831021737
VE1_Dzp,4.999077914215368
VE1_Dzv,5.014224723822829
VE2_DzZ,0.19297534859974935
VE2_Dzi,0.1927798303035377
VE2_Dzm,0.19297514734698987
VE2_Dzp,0.19227222746982184
VE2_Dzv,0.1928547970701088
VE3_DzZ,2.5684151573513816
VE3_Dzi,2.5674014661625297
VE3_Dzm,2.5684141144572195
VE3_Dzp,2.5647649232976755
VE3_Dzv,2.5677902630297926
VR1_DzZ,153.7644687360953
VR1_Dzi,154.24183430900123
VR1_Dzm,153.76538698551985
VR1_Dzp,155.56124648699168
VR1_Dzv,154.2724515008378
VR2_DzZ,5.914018028311357
VR2_Dzi,5.932378242653893
VR2_Dzm,5.914053345596917
VR2_Dzp,5.983124864884295
VR2_Dzv,5.9335558269553
VR3_DzZ,5.990933452887029
VR3_Dzi,5.994033168382502
VR3_Dzm,5.9909394246611996
VR3_Dzp,6.0025509671846
VR3_Dzv,5.994231649900832
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10549633919152082
Xch-7dv,0.09381394827939582
Xpc-4dv,1.4634899291626506
Xpc-5dv,1.819092968246717
Xpc-6dv,2.1962234766343385
Zagreb1,134.0
Zagreb2,159.0
fragCpx,134.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,28
nBondsS,27
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.362949999999998
AATS1are,6.449891304347826
AATS2are,6.402893333333332
AATS3are,6.368367816091954
AATS4are,6.5710789999999974
AATS5are,6.360303030303029
AATS6are,6.223702970297029
AATS7are,5.998530612244898
AATS8are,6.107689655172414
AATSC0dv,4.466942148760331
AATSC0pe,0.13143636363636357
AATSC0se,0.09218344628099172
AATSC1dv,1.7504491555874961
AATSC1pe,0.012376086956521693
AATSC1se,0.0061707987782967984
AATSC2dv,0.6633608815427
AATSC2pe,0.013265333333333304
AATSC2se,0.008008039779614317
AATSC3dv,-0.4507457015294004
AATSC3pe,-0.00486091954022991
AATSC3se,-0.007463070105443148
AATSC4dv,-1.0196694214876032
AATSC4pe,-0.012721000000000017
AATSC4se,-0.0049108971900826606
AATSC5dv,-1.0330578512396693
AATSC5pe,-0.029751515151515157
AATSC5se,-0.02023654269972452
AATSC6dv,-0.6438098355290074
AATSC6pe,-0.016062376237623747
AATSC6se,-0.0073878783241960524
AATSC7dv,-0.08104233428908768
AATSC7pe,-0.0017204081632652903
AATSC7se,-0.0038350919210659363
AATSC8dv,-0.025458345207561545
AATSC8pe,-0.004129885057471239
AATSC8se,0.003989744941578802
AETA_eta,0.7076667029905702
ATSC0are,6.268263636363633
ATSC1are,0.5919925619834712
ATSC2are,0.9944369834710738
ATSC3are,-0.6729621900826447
ATSC4are,-1.109899173553718
ATSC5are,-3.218038636363634
ATSC6are,-1.5051915289256195
ATSC7are,-0.3481326446280993
ATSC8are,-0.13197582644628011
BCUTZ-1h,8.034325364182209
BCUTZ-1l,5.689791925916431
BCUTc-1h,0.4551070764015078
BCUTc-1l,-0.4964123424510661
BCUTd-1h,3.2650825149033857
BCUTd-1l,0.9771846674100623
BCUTi-1h,14.565008837524843
BCUTi-1l,10.950798146751273
BCUTm-1h,16.017333334794614
BCUTm-1l,11.70134479677569
BCUTp-1h,1.996188382841461
BCUTp-1l,0.7157209351496956
BCUTs-1h,7.009358983176047
BCUTs-1l,1.4081931217328627
BCUTv-1h,20.90131265872097
BCUTv-1l,14.681695650043308
BalabanJ,1.5846256368173157
Diameter,14
ETA_beta,36.0
GATS1are,0.6043097492122151
GATS2are,0.7941540042745394
GATS3are,0.9163558049461916
GATS4are,1.287016543656428
GATS5are,1.301447600152186
GATS6are,1.0595844145602304
GATS7are,0.8531962747463511
GATS8are,1.023327719310108
HybRatio,0.15
Lipinski,True
LogEE_Dt,221.06212106267944
MATS1are,0.09033662075981358
MATS2are,0.09307251005183882
MATS3are,-0.054297124942298214
MATS4are,-0.07790923686275303
MATS5are,-0.228171544292146
MATS6are,-0.10461062915354219
MATS7are,-0.024935845356504963
MATS8are,-0.010648306908649223
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.3572521419828643
SM1_Dzse,1.2745051870999227
SMR_VSA1,18.84903225891704
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,19.057379254805202
SMR_VSA7,71.48445401842294
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,213.98194021432852
SpAD_Dzi,210.96816202263147
SpAD_Dzm,214.01762446855787
SpAD_Dzp,282.8960141465705
SpAD_Dzv,255.26935926216413
SpAbs_Dt,442.1242421253588
SpDiam_A,4.843022786563883
SpDiam_D,207.04470341056253
SpMAD_Dt,17.004778543283035
SpMax_Dt,221.06212106267944
SsssssAs,0
VE1_Dzpe,5.016907821549915
VE1_Dzse,5.01741539174622
VE2_Dzpe,0.1929579931365352
VE2_Dzse,0.19297751506716232
VE3_Dzpe,2.5683252171396975
VE3_Dzse,2.568426383942071
VMcGowan,260.5200000000001
VR1_Dzpe,153.79712831748955
VR1_Dzse,153.76064763167304
VR2_Dzpe,5.915274166057291
VR2_Dzse,5.913871062756655
VR3_Dzpe,5.991145830386885
VR3_Dzse,5.990908602205123
mZagreb1,9.0
mZagreb2,5.8611111111111125
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,36
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14246053719008256
AATSC1are,0.012869403521379807
AATSC2are,0.013259159779614317
AATSC3are,-0.007735197587156835
AATSC4are,-0.01109899173553718
AATSC5are,-0.03250544077134984
AATSC6are,-0.014902886425006133
AATSC7are,-0.0035523739247765233
AATSC8are,-0.0015169635223710358
AETA_beta,1.3846153846153846
BCUTdv-1h,6.034140871260893
BCUTdv-1l,0.9953292129386758
BCUTpe-1h,3.5158991771338077
BCUTpe-1l,2.2388283886099205
BCUTse-1h,3.7243570449466192
BCUTse-1l,2.4347105627653707
ETA_alpha,12.133333333333333
ETA_dBeta,3.0
ETA_eta_B,0.3901377569199447
ETA_eta_F,28.721444663296325
ETA_eta_L,4.8840401017269945
ETA_eta_R,47.12077894105115
ETA_psi_1,0.5498489425981875
LabuteASA,150.53205875419854
LogEE_DzZ,107.04042065661481
LogEE_Dzi,105.52804393110145
LogEE_Dzm,107.05812233710044
LogEE_Dzp,140.41617232449292
LogEE_Dzv,127.20494363709768
PEOE_VSA1,14.159867621623874
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,31.189205473537065
PEOE_VSA8,18.298509749057747
PEOE_VSA9,12.673249032974528
SM1_Dzare,1.5141926477431362
SpAD_Dzpe,212.76359235594705
SpAD_Dzse,214.16020198735012
SpAbs_DzZ,212.7951270275152
SpAbs_Dzi,209.9130519477743
SpAbs_Dzm,212.83418200084174
SpAbs_Dzp,286.19788534270594
SpAbs_Dzv,256.6445144429142
SpDiam_Dt,321.8032862617605
SpMAD_DzZ,8.23007462362802
SpMAD_Dzi,8.114160077793517
SpMAD_Dzm,8.231447094944533
SpMAD_Dzp,10.880615928714251
SpMAD_Dzv,9.818052279314005
SpMax_DzZ,107.04042065661481
SpMax_Dzi,105.52804393110145
SpMax_Dzm,107.05812233710044
SpMax_Dzp,140.41617232449292
SpMax_Dzv,127.20494363709768
VE1_Dzare,5.016663049628678
VE2_Dzare,0.19294857883187225
VE3_Dzare,2.5682764265497013
VR1_Dzare,153.79971878437343
VR2_Dzare,5.915373799398978
VR3_Dzare,5.9911626736472
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4666666666666667
AETA_dBeta,0.11538461538461539
AETA_eta_B,0.015005298343074795
AETA_eta_F,1.1046709485883202
AETA_eta_L,0.18784769622026903
AETA_eta_R,1.8123376515788903
BCUTare-1h,3.570195004173253
BCUTare-1l,2.189057433665528
ETA_beta_s,16.5
ETA_dPsi_A,0.16415105740181246
ETA_dPsi_B,0.0
ETA_eta_BR,0.6481377569199447
ETA_eta_FL,7.640035703726157
ETA_eta_RL,12.524075805453151
LogEE_Dzpe,106.4339981834344
LogEE_Dzse,107.12912042394814
PEOE_VSA10,17.0176269054199
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,4.899909730850478
SlogP_VSA2,31.19061779838352
SlogP_VSA3,4.736862953800049
SlogP_VSA4,6.923737199690624
SlogP_VSA5,26.476224770412077
SlogP_VSA6,59.12039855312784
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,210.81430319019228
SpAbs_Dzpe,211.51074422488585
SpAbs_Dzse,212.98373566079647
SpDiam_DzZ,162.23238758819107
SpDiam_Dzi,159.17167800501488
SpDiam_Dzm,162.25842270822326
SpDiam_Dzp,211.5821918695408
SpDiam_Dzv,192.8756825612993
SpMAD_Dzpe,8.183215090613349
SpMAD_Dzse,8.236930845667313
SpMax_Dzpe,106.4339981834344
SpMax_Dzse,107.12912042394814
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,26
AETA_beta_s,0.6346153846153846
AETA_eta_BR,0.024928375266151718
AETA_eta_FL,0.2938475270663906
AETA_eta_RL,0.48169522328665965
DetourIndex,2774
EState_VSA1,5.969305287951849
EState_VSA2,5.907179729351506
EState_VSA3,28.26846467180046
EState_VSA4,5.563451491696996
EState_VSA5,12.009707272128011
EState_VSA6,38.23687745621425
EState_VSA7,30.33183534230805
EState_VSA8,9.893526210925494
EState_VSA9,4.523094936973348
ETA_beta_ns,19.5
ETA_shape_p,0.17857142857142858
ETA_shape_x,0.0
ETA_shape_y,0.3626373626373627
GhoseFilter,True
LogEE_Dzare,105.46538977385548
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,209.41658689996785
SpDiam_Dzpe,161.24095894039385
SpDiam_Dzse,162.37603520923608
SpMAD_Dzare,8.10824243039201
SpMax_Dzare,105.46538977385548
TopoPSA(NO),72.64
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.263669859715134
VSA_EState9,58.06966347361819
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.75
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.033333333333333354
FilterItLogS,-5.006928436142756
SpDiam_Dzare,159.7364202694737
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6242424242424244
ETA_epsilon_2,0.8487179487179485
ETA_epsilon_3,0.44054054054054076
ETA_epsilon_4,0.5459770114942532
ETA_epsilon_5,0.8487179487179485
AETA_beta_ns_d,0.019230769230769232
ETA_dEpsilon_A,0.18370188370188362
ETA_dEpsilon_B,0.07826541274817123
ETA_dEpsilon_C,-0.10543647095371239
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7307692307692307
MDEDescriptor,"0.3944303841493943,4.320196388977928,5.514958851490889,0.0,8.788908483000368,17.746082412045954,0.0,8.586999890785064,0.0,0.0,0.12499999999999997,0.7952707287670507,0.09999999999999998,0.0,0.0,0.0,0.0,0.25,0.0"
APolDescriptor,52.61027399999998
BCUTDescriptor,"11.85000000000001,15.997938856992366,-0.31524374317671466,0.29306164132824386,4.462333404975654,10.645531852558227"
BPolDescriptor,27.405725999999994
TPSADescriptor,72.64
ALOGPDescriptor,"3.715899999999998,13.807912809999987,99.27220000000001"
XLogPDescriptor,3.8050000000000006
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,350.1266572
ChiPathDescriptor,"18.681433796945203,12.524075805453153,10.972554666048765,9.807346090730142,7.635596946898875,5.697704105105702,3.657940472096978,2.7111304555933184,14.723572775562003,8.007403853545416,5.731017812139971,4.104154752201522,2.6410051866772495,1.6685147205892503,0.8522357770584552,0.49632195415299374"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.39273156192534786,0.46453472667228035,0.0,0.0,0.02282177322938192,0.10549633919152082,0.09381394827939582"
AtomCountDescriptor,44
BondCountDescriptor,28
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.6034985748498478,0.0,0.5813070391222324,0.0,0.6607796499705402,0.0,0.14351419118382164,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,12,3,1,0,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"52.509787320308845,2.0196072046272633,17.133830049850715,10.782121955314862,6.351708094535848"
FractionalPSADescriptor,0.20746777917714057
WienerNumbersDescriptor,"1734.0,42.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.531437500061105,7.057133317672855,9.400934256094187,1.4634899291626506,1.819092968246718,2.0122919880537293"
FractionalCSP3Descriptor,0.15
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,23
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"20.727040816326532,9.467455621301776,4.7162691349234604"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1466.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.15
AutocorrelationDescriptorMass,"29.817836744716743,30.878649215451222,43.31757409448561,46.98246721390175,46.39320196817852"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5660392761150248,-0.2996414234590631,0.1366984211452068,-0.22595649782570118,0.1465953300056036"
EccentricConnectivityIndexDescriptor,587
AutocorrelationDescriptorPolarizability,"1644.5087043900808,1927.6143009457312,2687.503345564854,2747.117748668675,2528.508112891415"
