DLiP-ID,T002PN
AATSC4i,-0.10690217300127215
AATSC4m,-7.606911240075616
AATSC4p,-0.020784879571794656
AATSC4s,0.11932574191411183
AATSC4v,0.686686134762575
AATSC5Z,0.13043478260869565
AATSC5c,0.000982751426708479
AATSC5d,-0.04607750472589791
AATSC5i,0.13746533821905105
AATSC5m,0.9057809584120966
AATSC5p,0.0067177570221228725
AATSC5s,-0.1623179208447754
AATSC5v,1.327614327495458
AATSC6Z,-2.295016691469251
AATSC6c,-0.0027728500369072653
AATSC6d,-0.1320234887181756
AATSC6i,0.13889233069307613
AATSC6m,-11.124036835076218
AATSC6p,-0.009461354149547746
AATSC6s,-0.1411015587297678
AATSC6v,-4.241977976085778
AATSC7Z,0.5497761416774447
AATSC7c,0.0013799264241503007
AATSC7d,-0.06768978211123271
AATSC7i,-0.09279584685829048
AATSC7m,2.9057579095413355
AATSC7p,-0.03935003840019774
AATSC7s,-0.06575511061282932
AATSC7v,-9.402754287990641
AATSC8Z,0.21344255408527704
AATSC8c,-0.002031582955878139
AATSC8d,0.02074144087376601
AATSC8i,-0.3421555484043198
AATSC8m,0.9079263422390138
AATSC8p,-0.03265829450163757
AATSC8s,0.020997642201195172
AATSC8v,-4.862773173068807
ATS0are,298.30719999999985
ATS1are,328.258
ATS2are,521.1149
ATS3are,630.9829000000001
ATS4are,598.4529
ATS5are,612.4746999999999
ATS6are,614.4648999999997
ATS7are,594.5607000000001
ATS8are,537.531
ATSC0dv,178.26945786366073
ATSC0pe,5.341341304347823
ATSC0se,3.6996543695652164
ATSC1dv,34.04521562800637
ATSC1pe,-0.32136880907372556
ATSC1se,-0.3867258582230629
ATSC2dv,-4.4814918538226
ATSC2pe,0.5231768903591666
ATSC2se,0.27026108270321236
ATSC3dv,-7.503971310104473
ATSC3pe,-1.5344479678638936
ATSC3se,-0.9302632358223067
ATSC4dv,48.86568855489952
ATSC4pe,0.6967434782608674
ATSC4se,0.06932067391304254
ATSC5dv,-56.03799129241963
ATSC5pe,-1.2910695652173934
ATSC5se,-0.7733008913043495
ATSC6dv,-92.5466353421965
ATSC6pe,-2.499856143667297
ATSC6se,-1.531486016068054
ATSC7dv,-71.36343127416431
ATSC7pe,0.04134948015123169
ATSC7se,0.6339364758979215
ATSC8dv,45.231015374402624
ATSC8pe,1.0956713610586037
ATSC8se,0.6085118421550122
AXp-0dv,0.5673769862574379
AXp-1dv,0.290864838080862
AXp-2dv,0.1547063154382715
AXp-3dv,0.07787674879232417
AXp-4dv,0.038559910713430144
AXp-5dv,0.020564320102914993
AXp-6dv,0.010104322853288356
AXp-7dv,0.004953130850431772
BertzCT,1348.1440895518417
ECIndex,871
ETA_eta,20.700021755148516
GATS1dv,0.5225062929819702
GATS1pe,0.7627101074188745
GATS1se,0.8495817003493177
GATS2dv,0.832406848545064
GATS2pe,0.7889072322302447
GATS2se,0.8580226244949977
GATS3dv,1.0203220667030637
GATS3pe,1.1569664294414774
GATS3se,1.1345079567745926
GATS4dv,0.861718872321719
GATS4pe,0.9179789964823202
GATS4se,0.94734160125804
GATS5dv,1.179811797685146
GATS5pe,1.2656047963852106
GATS5se,1.2979218384800824
GATS6dv,1.244760306127339
GATS6pe,1.3438397784187348
GATS6se,1.3948017857362798
GATS7dv,1.1052965165626976
GATS7pe,0.914752490948427
GATS7se,0.8428754785909606
GATS8dv,0.8288861756467955
GATS8pe,0.694310621375432
GATS8se,0.600329727628317
LogEE_A,4.38346666317022
LogEE_D,195.81954996718792
MATS1dv,0.175698062658161
MATS1pe,-0.05535300732554994
MATS1se,-0.09616784543228292
MATS2dv,-0.014637820188526829
MATS2pe,0.057033360660044434
MATS2se,0.04253565252144262
MATS3dv,-0.019961828432486985
MATS3pe,-0.13623476097696527
MATS3se,-0.11924242571060487
MATS4dv,0.13705569406137888
MATS4pe,0.06522177095233755
MATS4se,0.009368533785655917
MATS5dv,-0.15717215939276907
MATS5pe,-0.12085630665152118
MATS5se,-0.10450988309419129
MATS6dv,-0.2540467645999218
MATS6pe,-0.2290312091727837
MATS6se,-0.20257314028387105
MATS7dv,-0.19383536042046612
MATS7pe,0.003748469233863506
MATS7se,0.08296956525735757
MATS8dv,0.12968051174742015
MATS8pe,0.10484441544812749
MATS8se,0.08406654587159937
MAXaaCH,1.8551574468264722
MAXaaaC,0.6671980242714369
MAXaasC,0.937815409081192
MAXdssC,-0.3536153779948872
MAXssNH,2.822060145817586
MDEC-22,12.83636438075492
MDEC-23,26.7712142521045
MDEC-33,10.766785338576248
MDEN-22,1.4490370645106372
MDEO-12,0.21081851067789192
MDEO-22,0.19999999999999996
MINaaCH,1.5809158111371653
MINaaaC,0.61402575191897
MINaasC,0.5591796387535026
MINdssC,-0.3536153779948872
MINssNH,2.792784232328785
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.15
SM1_Dzi,1.4672528861251641
SM1_Dzm,2.1674795697670817
SM1_Dzp,-4.8671510493512855
SM1_Dzv,-2.250228090515411
SddssSe,0
SpAD_Dt,699.155403639182
SpAbs_A,41.29118167709669
SpAbs_D,391.63909993437596
SpMAD_A,1.33197360248699
SpMAD_D,12.633519352721802
SpMax_A,2.480812195796873
SpMax_D,195.81954996718792
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,93.19
TpiPC10,9.645241651425152
VAdjMat,6.129283016944966
VE1_DzZ,5.479789716676876
VE1_Dzi,5.469697799387754
VE1_Dzm,5.479959389082266
VE1_Dzp,5.482352651470262
VE1_Dzv,5.479467964549455
VE2_DzZ,0.17676741021538311
VE2_Dzi,0.17644186449637916
VE2_Dzm,0.1767728835187828
VE2_Dzp,0.17685008553129877
VE2_Dzv,0.17675703111449856
VE3_DzZ,2.832468838845584
VE3_Dzi,2.8306254794861645
VE3_Dzm,2.832499801672154
VE3_Dzp,2.8329364362830214
VE3_Dzv,2.8324101209767516
VR1_DzZ,207.59032186446433
VR1_Dzi,208.85392219744972
VR1_Dzm,207.5694799158077
VR1_Dzp,207.5719632443222
VR1_Dzv,207.74373604524297
VR2_DzZ,6.696461995627882
VR2_Dzi,6.737223296691926
VR2_Dzm,6.695789674703474
VR2_Dzp,6.69586978207491
VR2_Dzv,6.701410840169128
VR3_DzZ,6.466968642546148
VR3_Dzi,6.473037182231368
VR3_Dzm,6.466868238082206
VR3_Dzp,6.466880201852894
VR3_Dzv,6.467707393365322
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.07856742013183861
Xch-6dv,0.10361774905993149
Xch-7dv,0.16613188718745894
Xpc-4dv,1.4844057100906043
Xpc-5dv,1.806349006604253
Xpc-6dv,2.2451507912044537
Zagreb1,168.0
Zagreb2,198.0
fragCpx,295.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,27
nBondsD,1
nBondsM,28
nBondsO,35
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,3
AATS0are,6.484939130434779
AATS1are,6.56516
AATS2are,6.596391139240507
AATS3are,6.504978350515465
AATS4are,6.504922826086957
AATS5are,6.657333695652173
AATS6are,6.53686063829787
AATS7are,6.258533684210527
AATS8are,5.972566666666666
AATSC0dv,3.875422997036103
AATSC0pe,0.1161161153119092
AATSC0se,0.08042726890359166
AATSC1dv,0.6809043125601274
AATSC1pe,-0.006427376181474511
AATSC1se,-0.007734517164461258
AATSC2dv,-0.05672774498509621
AATSC2pe,0.006622492283027425
AATSC2se,0.003421026363331802
AATSC3dv,-0.07736052897014921
AATSC3pe,-0.015819051215091688
AATSC3se,-0.009590342637343369
AATSC4dv,0.5311487886402122
AATSC4pe,0.007573298676748558
AATSC4se,0.000753485586011332
AATSC5dv,-0.6091086010045612
AATSC5pe,-0.014033364839319494
AATSC5se,-0.008405444470699451
AATSC6dv,-0.9845386738531542
AATSC6pe,-0.02659421429433295
AATSC6se,-0.01629240442625589
AATSC7dv,-0.7511940134122559
AATSC7pe,0.0004352576858024388
AATSC7se,0.006673015535767594
AATSC8dv,0.5025668374933625
AATSC8pe,0.012174126233984487
AATSC8se,0.006761242690611247
AETA_eta,0.6677426372628553
ATSC0are,5.6845826086956475
ATSC1are,-0.46021587901701444
ATSC2are,0.6686994328922468
ATSC3are,-1.3995720226843111
ATSC4are,0.6976826086956499
ATSC5are,-1.5485391304347844
ATSC6are,-2.4983166351606814
ATSC7are,0.15120113421550235
ATSC8are,1.1797514177693795
BCUTZ-1h,35.00041836863002
BCUTZ-1l,5.692588630631302
BCUTc-1h,0.43819961314956535
BCUTc-1l,-0.5308187014412918
BCUTd-1h,3.2338584578819263
BCUTd-1l,0.9779538898466515
BCUTi-1h,14.550619669098591
BCUTi-1l,10.958432680967888
BCUTm-1h,79.90417867242675
BCUTm-1l,11.707615188260814
BCUTp-1h,3.0589924001777646
BCUTp-1l,0.7505445640505798
BCUTs-1h,7.008273276961733
BCUTs-1l,1.0438462828686328
BCUTv-1h,26.523893565701243
BCUTv-1l,14.701665711006918
BalabanJ,1.1534261025250696
Diameter,16
ETA_beta,47.75
GATS1are,0.818577250136525
GATS2are,0.8158542954668514
GATS3are,1.1560841177767722
GATS4are,0.9406621571389895
GATS5are,1.3414731034514409
GATS6are,1.3749591987598186
GATS7are,0.908807177114735
GATS8are,0.6511955678746634
HybRatio,0.0
Lipinski,False
LogEE_Dt,349.577701819591
MATS1are,-0.07448191676341985
MATS2are,0.06849566922343767
MATS3are,-0.11675695704435045
MATS4are,0.06136621250154866
MATS5are,-0.13620517433118132
MATS6are,-0.215069524922711
MATS7are,0.012879253556107933
MATS8are,0.10607358525296785
NsssssAs,0
RotRatio,0.11428571428571428
SM1_Dzpe,1.5594131463164511
SM1_Dzse,1.4534764165969223
SMR_VSA1,13.628839058178517
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,10.633577208012662
SMR_VSA7,83.72908326018826
SMR_VSA8,0.0
SMR_VSA9,22.90835082744581
SpAD_DzZ,280.1565160541044
SpAD_Dzi,273.35821373632973
SpAD_Dzm,280.1976583388472
SpAD_Dzp,396.6429988749134
SpAD_Dzv,361.9519441280182
SpAbs_Dt,699.1554036391819
SpDiam_A,4.937130239027828
SpDiam_D,296.0604398340892
SpMAD_Dt,22.553400117392968
SpMax_Dt,349.577701819591
SsssssAs,0
VE1_Dzpe,5.472918079453133
VE1_Dzse,5.4735414046049415
VE2_Dzpe,0.17654574449848817
VE2_Dzse,0.17656585176144973
VE3_Dzpe,2.831214055416088
VE3_Dzse,2.8313279415823667
VMcGowan,299.7600000000007
VR1_Dzpe,208.35790911831637
VR1_Dzse,208.2822557707115
VR2_Dzpe,6.721222874784399
VR2_Dzse,6.718782444216499
VR3_Dzpe,6.470659429370133
VR3_Dzse,6.4702962701991655
mZagreb1,7.861111111111111
mZagreb2,6.694444444444445
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,13
nBondsKS,37
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.12357788279773146
AATSC1are,-0.009204317580340288
AATSC2are,0.008464549783446162
AATSC3are,-0.014428577553446507
AATSC4are,0.007583506616257064
AATSC5are,-0.016831947069943308
AATSC6are,-0.026577836544262566
AATSC7are,0.0015915908864789722
AATSC8are,0.013108349086326439
AETA_beta,1.5403225806451613
BCUTdv-1h,6.023034394470385
BCUTdv-1l,0.2560118241099365
BCUTpe-1h,3.4938878602654477
BCUTpe-1l,2.235442856987401
BCUTse-1h,3.7067455707666292
BCUTse-1l,2.430324762991615
ETA_alpha,15.433333333333335
ETA_dBeta,6.25
ETA_eta_B,0.2612138813832505
ETA_eta_F,35.62435149394507
ETA_eta_L,5.626114018225401
ETA_eta_R,56.32437324909359
ETA_psi_1,0.6012987012987017
LabuteASA,184.80604094676872
LogEE_DzZ,139.88457670222772
LogEE_Dzi,136.61674001447705
LogEE_Dzm,139.8642550685747
LogEE_Dzp,197.3794702020984
LogEE_Dzv,180.54044404649002
PEOE_VSA1,19.467879082119357
PEOE_VSA2,0.0
PEOE_VSA3,14.76249422596624
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,15.929943897949348
PEOE_VSA7,66.73003775307771
PEOE_VSA8,15.847492065199539
PEOE_VSA9,23.559727426510634
SM1_Dzare,1.6874051077907564
SpAD_Dzpe,280.5552309717257
SpAD_Dzse,283.69065613964585
SpAbs_DzZ,278.42264508636254
SpAbs_Dzi,272.0802838032531
SpAbs_Dzm,278.44969094387363
SpAbs_Dzp,399.62609145354793
SpAbs_Dzv,363.3311161834955
SpDiam_Dt,465.2018814103834
SpMAD_DzZ,9.037306969487238
SpMAD_Dzi,8.818006894720314
SpMAD_Dzm,9.038634139962813
SpMAD_Dzp,12.794935447577853
SpMAD_Dzv,11.675869165419943
SpMax_DzZ,139.88457670222772
SpMax_Dzi,136.61674001447705
SpMax_Dzm,139.8642550685747
SpMax_Dzp,197.3794702020984
SpMax_Dzv,180.54044404649002
VE1_Dzare,5.471739293392337
VE2_Dzare,0.17650771914168828
VE3_Dzare,2.8309986469249497
VR1_Dzare,208.47369728007115
VR2_Dzare,6.724957976776489
VR3_Dzare,6.4712149926381555
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,26
nAromBond,27
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49784946236559147
AETA_dBeta,0.20161290322580644
AETA_eta_B,0.008426254238169372
AETA_eta_F,1.1491726288369377
AETA_eta_L,0.18148754897501293
AETA_eta_R,1.8169152660997931
BCUTare-1h,3.5482133572701144
BCUTare-1l,2.187235799447296
ETA_beta_s,20.75
ETA_dPsi_A,0.1127012987012983
ETA_dPsi_B,0.0
ETA_eta_BR,0.6912138813832505
ETA_eta_FL,9.526885662764444
ETA_eta_RL,15.152999680989845
LogEE_Dzpe,140.2663498758971
LogEE_Dzse,141.84189351254827
PEOE_VSA10,11.387855989696922
PEOE_VSA11,11.520494837748885
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,15.99907155423249
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,92.56338513429496
SlogP_VSA7,0.0
SlogP_VSA8,33.94175226267833
SlogP_VSA9,0.0
SpAD_Dzare,276.85483160652404
SpAbs_Dzpe,279.19703242493387
SpAbs_Dzse,282.42472506712585
SpDiam_DzZ,213.16009823493297
SpDiam_Dzi,205.86906148917976
SpDiam_Dzm,213.14964149794872
SpDiam_Dzp,307.16763727396165
SpDiam_Dzv,279.49269030469685
SpMAD_Dzpe,9.050168741023409
SpMAD_Dzse,9.151311488375672
SpMax_Dzpe,140.2663498758971
SpMax_Dzse,141.84189351254827
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6693548387096774
AETA_eta_BR,0.022297221980104854
AETA_eta_FL,0.30731889234724014
AETA_eta_RL,0.4888064413222531
DetourIndex,5294
EState_VSA1,0.0
EState_VSA2,6.031114512338072
EState_VSA3,45.31652481204545
EState_VSA4,4.472719515832414
EState_VSA5,0.0
EState_VSA6,54.99089547050938
EState_VSA7,24.26546827384644
EState_VSA8,26.56352110596201
EState_VSA9,18.80225891600111
ETA_beta_ns,27.0
ETA_shape_p,0.10799136069114469
ETA_shape_x,0.0
ETA_shape_y,0.3239740820734341
GhoseFilter,False
LogEE_Dzare,138.40719229080395
SlogP_VSA10,16.169309733438947
SlogP_VSA11,0.0
SpAbs_Dzare,275.38515619006125
SpDiam_Dzpe,212.88200653315062
SpDiam_Dzse,215.58638707615484
SpMAD_Dzare,8.930801019565292
SpMax_Dzare,138.40719229080395
TopoPSA(NO),93.19
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,12.022425603596016
VSA_EState9,55.02194151449855
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8709677419354839
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.002150537634408537
FilterItLogS,-8.092159444273817
SpDiam_Dzare,209.7175727968073
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6557971014492753
ETA_epsilon_2,0.8279569892473114
ETA_epsilon_3,0.44588235294117595
ETA_epsilon_4,0.5479797979797975
ETA_epsilon_5,0.7959595959595956
AETA_beta_ns_d,0.04838709677419355
ETA_dEpsilon_A,0.20991474850809932
ETA_dEpsilon_B,0.10781730346947782
ETA_dEpsilon_C,-0.1020974450386215
ETA_dEpsilon_D,0.03199739328771578
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9354838709677419
MDEDescriptor,"0.0,0.0,0.0,0.0,12.83636438075492,26.7712142521045,0.0,10.766785338576248,0.0,0.0,0.0,0.21081851067789192,0.19999999999999996,0.0,0.0,0.0,1.4490370645106372,0.0,0.0"
APolDescriptor,60.33789499999997
BCUTDescriptor,"11.850000000000009,78.91833755326341,-0.3162486626195564,0.2808270973311581,5.042491063656545,10.452161817139523"
BPolDescriptor,26.438104999999997
TPSADescriptor,93.19
ALOGPDescriptor,"5.6721,32.17271841,115.4008"
XLogPDescriptor,3.678
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,474.03275256
ChiPathDescriptor,"21.20853153444066,15.152999680989849,13.789898291497966,11.565718962044672,9.940010260768135,7.727947817531752,5.70900903604764,4.4662962409948825,17.588686573980574,10.180269332830171,7.580609456475303,5.061988671501071,3.393272142781855,2.262075211320649,1.2933533252209106,0.7627821509664935"
ChiChainDescriptor,"0.0,0.0,0.2886751345948129,0.3735969372995327,0.6433900908341113,0.0,0.0,0.07856742013183861,0.1036177490599315,0.16613188718745894"
AtomCountDescriptor,46
BondCountDescriptor,35
SmallRingDescriptor,"5,5,4,4,0,0,2,3,0,0,0"
ChiClusterDescriptor,"1.9244307532960643,0.0,0.27497165237684323,0.0,0.903778512274966,0.0,0.055518980501403165,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,20,0,0,0,0,0"
ZagrebIndexDescriptor,168.0
LargestChainDescriptor,17
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"64.47766541232792,2.0799246907202558,23.735311333491186,8.648805112132766,12.568599095991765"
FractionalPSADescriptor,0.196589791521219
WienerNumbersDescriptor,"2922.0,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.197255322499694,6.881715800629817,9.783788762881604,1.484405710090604,1.806349006604253,2.0942099775588505"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,7,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,30
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.775510204081634,10.508121615993335,5.566863905325444"
AromaticAtomsCountDescriptor,26
AromaticBondsCountDescriptor,27
FragmentComplexityDescriptor,1570.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"78.02141910304415,43.642590812250965,65.75898947865957,62.427169390755346,59.102861838141024"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.630450175553046,-0.3473858166558352,-0.06384502755600774,0.11081850101123192,0.030107343199072156"
EccentricConnectivityIndexDescriptor,871
AutocorrelationDescriptorPolarizability,"2149.3550818445838,2535.069912238228,3547.102491499968,3440.9302777879147,3282.657971278868"
