DLiP-ID,C002HF
AATSC7s,0.055885415952637775
AATSC7v,-4.180555016422426
AATSC8Z,3.0951797385620923
AATSC8c,0.0003851433102048047
AATSC8d,0.11111111111111117
AATSC8i,0.22750718971682668
AATSC8m,14.152722467422368
AATSC8p,0.06530374147480111
AATSC8s,0.17071982708334524
AATSC8v,11.875720539271818
ATS0are,141.6036
ATS1are,150.74
ATS2are,233.15
ATS3are,292.0919999999999
ATS4are,265.19200000000006
ATS5are,206.89600000000002
ATS6are,183.76000000000002
ATS7are,151.72000000000003
ATS8are,88.97000000000001
ATSC0dv,84.83744855967079
ATSC0pe,1.7406499999999987
ATSC0se,1.098759958333333
ATSC1dv,-14.432013031550063
ATSC1pe,0.04470624999999924
ATSC1se,0.19929829340277744
ATSC2dv,-10.498713991769549
ATSC2pe,-0.09755625000000079
ATSC2se,0.004633192708333041
ATSC3dv,24.915809327846365
ATSC3pe,0.41931249999999926
ATSC3se,0.060402503472221925
ATSC4dv,-6.741083676268866
ATSC4pe,-0.44452500000000134
ATSC4se,-0.43906017361111205
ATSC5dv,-26.3304183813443
ATSC5pe,-0.7818375000000011
ATSC5se,-0.4862571076388895
ATSC6dv,-36.686556927297666
ATSC6pe,-0.6253499999999986
ATSC6se,-0.2187372777777772
ATSC7dv,0.21639231824417005
ATSC7pe,0.09957500000000188
ATSC7se,0.11189854861111223
ATSC8dv,13.305984224965707
ATSC8pe,0.27345625000000134
ATSC8se,0.13012507118055638
AXp-0dv,0.6066505679575257
AXp-1dv,0.37800670295886013
AXp-2dv,0.23928403296443665
AXp-3dv,0.14453369614060269
AXp-4dv,0.08688365313432558
AXp-5dv,0.05165060188409097
AXp-6dv,0.036712692547021676
AXp-7dv,0.02064131199063212
BertzCT,346.08118783729265
ECIndex,183
ETA_eta,7.329788132773347
GATS1dv,0.8635250175838567
GATS1pe,0.5196587481687872
GATS1se,0.33995146725822245
GATS2dv,0.8824913293395745
GATS2pe,0.6840165072434624
GATS2se,0.6176034103620196
GATS3dv,0.8218214450292254
GATS3pe,0.8191813403039097
GATS3se,0.938445920038874
GATS4dv,1.3715077578432822
GATS4pe,1.7437555980916226
GATS4se,2.0845147095901972
GATS5dv,1.4616529253402992
GATS5pe,1.844714871557448
GATS5se,2.06597817022618
GATS6dv,1.1606755232713248
GATS6pe,1.0901513084192684
GATS6se,0.8773988737834343
GATS7dv,0.6971314926009209
GATS7pe,0.462470916037112
GATS7se,0.14183989762095053
GATS8dv,0.5741082880242877
GATS8pe,0.3808584014423275
GATS8se,0.1168093274525475
LogEE_A,3.5586462765180364
LogEE_D,45.12535532987342
MATS1dv,-0.1633091605830564
MATS1pe,0.02465630655214966
MATS1se,0.17412935392811546
MATS2dv,-0.07615442450881806
MATS2pe,-0.03448976841100503
MATS2se,0.0025949212029397237
MATS3dv,0.14097062889573378
MATS3pe,0.11562921896992492
MATS3se,0.026387202633999518
MATS4dv,-0.04334117532924259
MATS4pe,-0.1392974933606312
MATS4se,-0.21796149887689042
MATS5dv,-0.21907987565038858
MATS5pe,-0.31705701555031063
MATS5se,-0.3123888058272149
MATS6dv,-0.3243251437025539
MATS6pe,-0.2694467583948521
MATS6se,-0.14930736881072604
MATS7dv,0.002186288402970025
MATS7pe,0.049033407060581784
MATS7se,0.08729207952950385
MATS8dv,0.22142248764849978
MATS8pe,0.22178834478668508
MATS8se,0.167193918425818
MAXaaCH,1.9223148148148148
MAXaasC,0.8460185185185187
MDEC-22,13.995261637820171
MDEC-23,8.079390910875137
MDEC-33,0.4999999999999999
MINaaCH,1.8780864197530864
MINaasC,0.8460185185185187
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.875
SM1_Dzi,0.08623369060850894
SM1_Dzm,0.8746242815316321
SM1_Dzp,-0.6581563333046693
SM1_Dzv,-0.24141560288655772
SddssSe,0
SpAD_Dt,168.22297255506987
SpAbs_A,18.81462505710739
SpAbs_D,90.25071065974689
SpMAD_A,1.343901789793385
SpMAD_D,6.446479332839061
SpMax_A,2.307250371348215
SpMax_D,45.12535532987342
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,23.06
TpiPC10,7.32826292862307
VAdjMat,4.906890595608519
VE1_DzZ,3.680573987367907
VE1_Dzi,3.7061722108677584
VE1_Dzm,3.6805561000633773
VE1_Dzp,3.6909124941520033
VE1_Dzv,3.699088861297338
VE2_DzZ,0.2628981419548505
VE2_Dzi,0.2647265864905542
VE2_Dzm,0.26289686429024123
VE2_Dzp,0.2636366067251431
VE2_Dzv,0.26422063294980985
VE3_DzZ,1.6395409514674795
VE3_Dzi,1.6464718315288291
VE3_Dzm,1.6395360915331167
VE3_Dzp,1.642345952490992
VE3_Dzv,1.6445587722425479
VR1_DzZ,60.2803941014553
VR1_Dzi,59.16388892281714
VR1_Dzm,60.28145794536964
VR1_Dzp,60.313851033389135
VR1_Dzv,59.75621103185203
VR2_DzZ,4.305742435818236
VR2_Dzi,4.22599206591551
VR2_Dzm,4.30581842466926
VR2_Dzp,4.308132216670653
VR2_Dzv,4.268300787989431
VR3_DzZ,4.4354791482057685
VR3_Dzi,4.4167836079831195
VR3_Dzm,4.435496796307491
VR3_Dzp,4.4360340160231315
VR3_Dzv,4.426745372354256
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06415002990995841
Xch-7dv,0.08606629658238704
Xpc-4dv,1.2018054500745643
Xpc-5dv,1.4968530914753935
Xpc-6dv,1.7093342666244524
Zagreb1,68.0
Zagreb2,77.0
fragCpx,43.02
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,0
nBondsM,12
nBondsO,15
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,2
naHRing,0
AATS0are,5.90015
AATS1are,6.0296
AATS2are,5.978205128205128
AATS3are,5.841839999999999
AATS4are,6.02709090909091
AATS5are,6.085176470588236
AATS6are,5.742500000000001
AATS7are,5.41857142857143
AATS8are,5.233529411764707
AATSC0dv,3.534893689986283
AATSC0pe,0.07252708333333328
AATSC0se,0.04578166493055554
AATSC1dv,-0.5772805212620026
AATSC1pe,0.0017882499999999696
AATSC1se,0.007971931736111097
AATSC2dv,-0.26919779466075766
AATSC2pe,-0.0025014423076923278
AATSC2se,0.00011879981303418053
AATSC3dv,0.4983161865569273
AATSC3pe,0.008386249999999986
AATSC3se,0.0012080500694444385
AATSC4dv,-0.15320644718792878
AATSC4pe,-0.01010284090909094
AATSC4se,-0.009978640309343456
AATSC5dv,-0.7744240700395382
AATSC5pe,-0.022995220588235325
AATSC5se,-0.014301679636437928
AATSC6dv,-1.146454903978052
AATSC6pe,-0.019542187499999957
AATSC6se,-0.006835539930555538
AATSC7dv,0.00772829708014893
AATSC7pe,0.003556250000000067
AATSC7se,0.0039963767361111515
AATSC8dv,0.7827049544097475
AATSC8pe,0.016085661764705963
AATSC8se,0.007654415951797435
AETA_eta,0.5235562951980962
ATSC0are,1.7267833333333327
ATSC1are,-0.06293263888888954
ATSC2are,-0.07660625000000057
ATSC3are,0.43250138888888867
ATSC4are,-0.4065694444444453
ATSC5are,-0.7183097222222228
ATSC6are,-0.553577777777777
ATSC7are,0.10228611111111241
ATSC8are,0.2272451388888899
BCUTZ-1h,16.003515118832006
BCUTZ-1l,5.7006806352671004
BCUTc-1h,0.40145048360819685
BCUTc-1l,-0.6258639538987374
BCUTd-1h,3.1664092138098465
BCUTd-1l,0.9939381148893576
BCUTi-1h,13.62178218350814
BCUTi-1l,10.33366442508071
BCUTm-1h,32.06175188711444
BCUTm-1l,11.711838912445737
BCUTp-1h,2.92230799282601
BCUTp-1l,0.7961901879134821
BCUTs-1h,8.001598823009875
BCUTs-1l,0.39798627802379044
BCUTv-1h,24.43548561049669
BCUTv-1l,14.70898049184294
BalabanJ,1.8179762710410508
Diameter,8
ETA_beta,20.25
GATS1are,0.5409873850222475
GATS2are,0.65136080053991
GATS3are,0.8051409653787871
GATS4are,1.8552940877108166
GATS5are,1.9499840744351251
GATS6are,1.0405908867161482
GATS7are,0.3425030575705721
GATS8are,0.2820613415287064
HybRatio,0.0
Lipinski,True
LogEE_Dt,84.11148627753494
MATS1are,-0.03498721128881291
MATS2are,-0.027300650163970423
MATS3are,0.12022392309399943
MATS4are,-0.12842673845308836
MATS5are,-0.293633918671178
MATS6are,-0.24043742218189862
MATS7are,0.050772906960230874
MATS8are,0.18578860501703642
NsssssAs,0
RotRatio,0.13333333333333333
SM1_Dzpe,0.2703488372093025
SM1_Dzse,0.31985090437855934
SMR_VSA1,4.552749873690364
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,9.79096695103555
SMR_VSA6,0.0
SMR_VSA7,60.6636706846161
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,51.54025603441406
SpAD_Dzi,72.36896089941428
SpAD_Dzm,51.53131660760614
SpAD_Dzp,60.12803876420519
SpAD_Dzv,66.99790086773291
SpAbs_Dt,168.22297255506984
SpDiam_A,4.61450074269643
SpDiam_D,67.87777379094211
SpMAD_Dt,12.01592661107642
SpMax_Dt,84.11148627753494
SsssssAs,0
VE1_Dzpe,3.704193177398053
VE1_Dzse,3.7027710887201164
VE2_Dzpe,0.2645852269570038
VE2_Dzse,0.264483649194294
VE3_Dzpe,1.6459377057703641
VE3_Dzse,1.6455537188509415
VMcGowan,154.63999999999982
VR1_Dzpe,59.20835606480235
VR1_Dzse,59.282487617502255
VR2_Dzpe,4.229168290343025
VR2_Dzse,4.234463401250161
VR3_Dzpe,4.417534918293768
VR3_Dzse,4.4187861805865865
mZagreb1,3.8333333333333335
mZagreb2,3.2222222222222223
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,19
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.07194930555555552
AATSC1are,-0.0025173055555555816
AATSC2are,-0.0019642628205128352
AATSC3are,0.008650027777777774
AATSC4are,-0.009240214646464667
AATSC5are,-0.021126756535947727
AATSC6are,-0.01729930555555553
AATSC7are,0.003653075396825443
AATSC8are,0.01336736111111117
AETA_beta,1.4464285714285714
BCUTdv-1h,7.001884999397927
BCUTdv-1l,0.5478688924929787
BCUTpe-1h,3.454336580808304
BCUTpe-1l,2.2389156642368855
BCUTse-1h,3.6716256379251435
BCUTse-1l,2.4396631429834525
ETA_alpha,7.166666666666667
ETA_dBeta,4.75
ETA_eta_B,0.03720346466135016
ETA_eta_F,10.975037603701876
ETA_eta_L,2.8163108523767266
ETA_eta_R,18.304825736475223
ETA_psi_1,0.6615384615384617
LabuteASA,86.5828883411438
LogEE_DzZ,25.553242752585984
LogEE_Dzi,36.190639999036314
LogEE_Dzm,25.54843348537356
LogEE_Dzp,29.82896354878032
LogEE_Dzv,33.412730575692706
PEOE_VSA1,4.552749873690364
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,36.39820241076966
PEOE_VSA7,24.26546827384644
PEOE_VSA8,11.175854473385288
PEOE_VSA9,0.0
SM1_Dzare,0.26112412177985955
SpAD_Dzpe,69.0769500861202
SpAD_Dzse,67.33282255316443
SpAbs_DzZ,50.91525603441406
SpAbs_Dzi,72.29504630746413
SpAbs_Dzm,50.9065849779407
SpAbs_Dzp,60.31608343086367
SpAbs_Dzv,67.06687675427193
SpDiam_Dt,120.50892557799824
SpMAD_DzZ,3.681446859601004
SpMAD_Dzi,5.169211492815306
SpMAD_Dzm,3.6808083291147247
SpMAD_Dzp,4.294859911728943
SpMAD_Dzv,4.785564347695208
SpMax_DzZ,25.553242752518276
SpMax_Dzi,36.190639999036314
SpMax_Dzm,25.548433485305523
SpMax_Dzp,29.828963548779498
SpMax_Dzv,33.412730575692684
VE1_Dzare,3.7049925389792198
VE2_Dzare,0.2646423242128014
VE3_Dzare,1.6461534815964447
VR1_Dzare,59.15275508816637
VR2_Dzare,4.225196792011884
VR3_Dzare,4.416595403951866
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.511904761904762
AETA_dBeta,0.3392857142857143
AETA_eta_B,0.002657390332953583
AETA_eta_F,0.7839312574072769
AETA_eta_L,0.2011650608840519
AETA_eta_R,1.307487552605373
BCUTare-1h,3.511596081857151
BCUTare-1l,2.183624214207404
ETA_beta_s,7.75
ETA_dPsi_A,0.052461538461538226
ETA_dPsi_B,0.0
ETA_eta_BR,0.20920346466135015
ETA_eta_FL,4.060699245335018
ETA_eta_RL,6.877010097711745
LogEE_Dzpe,34.55778567428934
LogEE_Dzse,33.689257769752125
PEOE_VSA10,0.0
PEOE_VSA11,9.79096695103555
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,4.552749873690364
SlogP_VSA3,11.175854473385288
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,70.45463763565165
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,70.05447629976368
SpAbs_Dzpe,68.8452225113694
SpAbs_Dzse,67.0586646351257
SpDiam_DzZ,37.607305967276005
SpDiam_Dzi,56.08224051763805
SpDiam_Dzm,37.59880153768563
SpDiam_Dzp,44.007627124318944
SpDiam_Dzv,50.53280140125848
SpMAD_Dzpe,4.934067863294301
SpMAD_Dzse,4.809487325226031
SpMax_Dzpe,34.557785674289335
SpMax_Dzse,33.68925776975211
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,14
AETA_beta_s,0.5535714285714286
AETA_eta_BR,0.014943104618667867
AETA_eta_FL,0.2900499460953584
AETA_eta_RL,0.49121500697941034
DetourIndex,571
EState_VSA1,11.175854473385288
EState_VSA2,0.0
EState_VSA3,0.0
EState_VSA4,9.79096695103555
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,60.6636706846161
EState_VSA8,0.0
EState_VSA9,0.0
ETA_beta_ns,12.5
ETA_shape_p,0.04651162790697674
ETA_shape_x,0.0
ETA_shape_y,0.2558139534883721
GhoseFilter,True
LogEE_Dzare,35.04588987286612
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,69.83065562395234
SpDiam_Dzpe,53.326081957510546
SpDiam_Dzse,51.78053842751902
SpMAD_Dzare,5.003891164268834
SpMax_Dzare,35.04588987286611
TopoPSA(NO),23.06
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,11.957407407407409
VSA_EState9,20.644938271604936
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8928571428571429
EState_VSA10,4.552749873690364
ETA_dAlpha_A,0.011904761904761927
ETA_dAlpha_B,0.0
FilterItLogS,-3.571395534286228
SpDiam_Dzare,54.226217924108
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5763888888888891
ETA_epsilon_2,0.7738095238095236
ETA_epsilon_3,0.4400000000000004
ETA_epsilon_4,0.48425925925925956
ETA_epsilon_5,0.7738095238095236
AETA_beta_ns_d,0.03571428571428571
ETA_dEpsilon_A,0.13638888888888867
ETA_dEpsilon_B,0.0921296296296295
ETA_dEpsilon_C,-0.044259259259259165
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9285714285714286
MDEDescriptor,"0.0,0.0,0.0,0.0,13.995261637820171,8.079390910875137,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,31.48993
BCUTDescriptor,"11.850000000000001,31.972071664588412,-0.248631181722347,0.15566847569098563,6.8569492187500005,11.16921932109089"
BPolDescriptor,15.310069999999996
TPSADescriptor,23.06
ALOGPDescriptor,"2.8185000000000002,7.943942250000001,50.7984"
XLogPDescriptor,2.12
VAdjMaDescriptor,4.906890595608519
WeightDescriptor,202.04523602
ChiPathDescriptor,"9.803118619434356,6.877010097711745,5.655296949107126,4.786799924056,3.7048006099445376,2.845979306443681,1.33883595264835,0.9161160778352871,8.187716254269354,5.235580767419013,4.141247090827977,2.9735504258737344,2.170995710909353,1.5156664409148306,0.809983045705315,0.45360921162651446"
ChiChainDescriptor,"0.0,0.0,0.0,0.20412414523193154,0.11785113019775793,0.0,0.0,0.0,0.06415002990995841,0.09072184232530289"
AtomCountDescriptor,24
BondCountDescriptor,15
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"0.5257834230632086,0.0,0.19245008972987526,0.0,0.47140452079103173,0.0,0.0,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,0,0,0,0,0"
ZagrebIndexDescriptor,68.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"28.405439002548988,2.028959928753499,5.869806307559065,2.571147954671126,0.0"
FractionalPSADescriptor,0.11413285685051906
WienerNumbersDescriptor,"307.0,18.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.5415189978060577,2.285535933662349,2.98347837035588,0.7800333143473333,1.015735574742849,1.0307104404218401"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"10.515555555555556,5.185595567867036,2.75"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,443.02
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"20.902222073990956,20.895969860758214,26.343324772477057,26.007508726742184,18.66793831763622"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.07714521407677083,-0.008879740700209079,-0.02294368338542495,-0.006652614211007846,-1.3115293993608415E-4"
EccentricConnectivityIndexDescriptor,183
AutocorrelationDescriptorPolarizability,"1044.1606790532533,1179.0432444195562,1506.4095526053475,1386.7317267712408,1008.0446460166016"
