DLiP-ID,T006NQ
AATSC4i,-0.09564542458930464
AATSC4m,-6.239073570695061
AATSC4p,-0.025801024379444374
AATSC4s,-0.12852919846396277
AATSC4v,-3.6356246493597486
AATSC5Z,-0.7434375374296324
AATSC5c,0.0009306088886762998
AATSC5d,0.010532997963827992
AATSC5i,-0.0007116373666414499
AATSC5m,-3.1633647539777243
AATSC5p,-0.004027166459902511
AATSC5s,-0.3674763836990572
AATSC5v,1.5772245193839933
AATSC6Z,-1.3859390139640928
AATSC6c,-0.0012472908997108565
AATSC6d,0.037201481903676246
AATSC6i,0.010321093193100352
AATSC6m,-6.44545142230265
AATSC6p,-0.002600291819629096
AATSC6s,-0.40063970718446507
AATSC6v,-4.651907715697278
AATSC7Z,1.3061314443132623
AATSC7c,-7.089021222474648e-05
AATSC7d,0.006674537583628484
AATSC7i,-0.07762727572153008
AATSC7m,5.860714042581657
AATSC7p,0.00566730238950279
AATSC7s,0.19563120246341345
AATSC7v,2.14957590414656
AATSC8Z,-0.12322586504404694
AATSC8c,-8.711808557705e-05
AATSC8d,-0.00258287167378076
AATSC8i,0.07492389606942176
AATSC8m,-0.49230178935973196
AATSC8p,0.0008039436328792413
AATSC8s,0.5656641724655191
AATSC8v,0.4911153512802333
ATS0are,346.3131999999999
ATS1are,369.4037
ATS2are,653.2049999999999
ATS3are,888.9680000000001
ATS4are,971.9209
ATS5are,860.8607
ATS6are,723.0729000000001
ATS7are,630.8550000000001
ATS8are,558.1869999999999
ATSC0dv,223.74545454545446
ATSC0pe,6.922018181818178
ATSC0se,4.6460184363636365
ATSC1dv,29.050247933884307
ATSC1pe,0.1556553719008336
ATSC1se,0.41127826710743515
ATSC2dv,75.22820936639118
ATSC2pe,2.6638314049586853
ATSC2se,2.0715325100826414
ATSC3dv,75.48260789715337
ATSC3pe,0.18451239669421463
ATSC3se,-0.6388279788429759
ATSC4dv,-22.69619834710744
ATSC4pe,-2.2335570247933836
ATSC4se,-1.968345474049595
ATSC5dv,-34.886574839302114
ATSC5pe,-2.016525619834707
ATSC5se,-1.8097246039669501
ATSC6dv,-65.60859504132232
ATSC6pe,-2.344925619834705
ATSC6se,-1.2972831385124008
ATSC7dv,28.081910009182735
ATSC7pe,1.5662198347107361
ATSC7se,1.1913251851239752
ATSC8dv,30.598934802571172
ATSC8pe,1.7033371900826426
ATSC8se,1.4693263689256222
AXp-0dv,0.5748617692280581
AXp-1dv,0.34570107843001613
AXp-2dv,0.1989702769329512
AXp-3dv,0.11677380023229485
AXp-4dv,0.06736584039852933
AXp-5dv,0.039555986115441144
AXp-6dv,0.024980101332801846
AXp-7dv,0.014032247397476922
BertzCT,1244.491087715783
ECIndex,859
ETA_eta,26.071440260067728
GATS1dv,0.6008212982733403
GATS1pe,0.5933412565002016
GATS1se,0.5182210350080014
GATS2dv,0.70932720482076
GATS2pe,0.5774624856869107
GATS2se,0.5282131846414995
GATS3dv,0.8037407226827024
GATS3pe,0.876967864075375
GATS3se,0.923952021240756
GATS4dv,1.0863134305967075
GATS4pe,1.224759801650475
GATS4se,1.2931797792985766
GATS5dv,1.1602858980066284
GATS5pe,1.3096902900100078
GATS5se,1.4077734147455534
GATS6dv,1.1646547520973791
GATS6pe,1.2726839410000472
GATS6se,1.2875655817923395
GATS7dv,0.8713983887070188
GATS7pe,0.7346494922845488
GATS7se,0.669309870934101
GATS8dv,0.8526663487658126
GATS8pe,0.749673218423793
GATS8se,0.6675291260361429
LogEE_A,4.36521619739786
LogEE_D,203.66442474044354
MATS1dv,0.12312048510118426
MATS1pe,0.021323872329985387
MATS1se,0.0839439745307563
MATS2dv,0.1795361748971876
MATS2pe,0.20549415040580887
MATS2se,0.23808733254138092
MATS3dv,0.12885250695736103
MATS3pe,0.010181060349363858
MATS3se,-0.05251739759899018
MATS4dv,-0.03576325078031565
MATS4pe,-0.11376335734575956
MATS4se,-0.14936831721605606
MATS5dv,-0.06214235596686012
MATS5pe,-0.11610598613372469
MATS5se,-0.15524412186151215
MATS6dv,-0.1390308624332398
MATS6pe,-0.16062052317899897
MATS6se,-0.13239102506481054
MATS7dv,0.06574243905626972
MATS7pe,0.1185204725344091
MATS7se,0.13431446441062736
MATS8dv,0.08265580961826699
MATS8pe,0.14872678508612316
MATS8se,0.19114310693443265
MAXaaCH,1.7860410606050903
MAXaaNH,2.4148698008602687
MAXaaaC,0.6252696448850299
MAXaasC,0.4940245758797348
MAXdssC,-0.3121969406321856
MAXssNH,2.758544343663391
MAXsssN,1.5422067923335407
MDEC-22,19.226475865559824
MDEC-23,19.827100900418934
MDEC-33,6.1083563192851225
MDEN-22,1.1052094495921163
MDEN-23,0.34456667829134474
MDEO-11,0.8218365740184984
MINaaCH,1.517349475653949
MINaaNH,2.4148698008602687
MINaaaC,0.4753446649961248
MINaasC,0.22286505368395737
MINdssC,-0.3121969406321856
MINssNH,2.758544343663391
MINsssN,1.5422067923335407
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1964285714285716
SM1_Dzi,1.506634590074004
SM1_Dzm,2.1924217327564635
SM1_Dzp,-5.977766399049397
SM1_Dzv,-2.71569755003435
SddssSe,0
SpAD_Dt,704.5890667702381
SpAbs_A,40.215163535959086
SpAbs_D,407.32884948088713
SpMAD_A,1.2972633398696478
SpMAD_D,13.139640305835067
SpMax_A,2.4249033059801377
SpMax_D,203.66442474044354
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,120.60999999999997
TpiPC10,8.771180823017117
VAdjMat,6.087462841250339
VE1_DzZ,5.492139812634945
VE1_Dzi,5.491292621148674
VE1_Dzm,5.492145346272638
VE1_Dzp,5.496868965861848
VE1_Dzv,5.495142350340316
VE2_DzZ,0.17716580040757887
VE2_Dzi,0.17713847164995725
VE2_Dzm,0.17716597891202057
VE2_Dzp,0.17731835373747898
VE2_Dzv,0.17726265646259085
VE3_DzZ,2.834720056580972
VE3_Dzi,2.8345657894166667
VE3_Dzm,2.834721064136332
VE3_Dzp,2.8355807626945406
VE3_Dzv,2.8352666044415944
VR1_DzZ,198.83553226076972
VR1_Dzi,199.35365447980558
VR1_Dzm,198.83556721693068
VR1_Dzp,199.5217155801394
VR1_Dzv,199.41251579535916
VR2_DzZ,6.4140494277667655
VR2_Dzi,6.430763047735664
VR2_Dzm,6.41405055538486
VR2_Dzp,6.436184373552884
VR2_Dzv,6.432661799850296
VR3_DzZ,6.4238801234486935
VR3_Dzi,6.426482517128393
VR3_Dzm,6.423880299253075
VR3_Dzp,6.427325191923046
VR3_Dzv,6.426777734327687
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06953098041492924
Xch-7dv,0.1633140485807192
Xpc-4dv,2.902647072605797
Xpc-5dv,3.844973978586858
Xpc-6dv,4.94073322129122
Zagreb1,164.0
Zagreb2,193.0
fragCpx,226.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,4
nBondsM,21
nBondsO,34
nBondsS,37
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.296603636363634
AATS1are,6.369029310344827
AATS2are,6.341796116504853
AATS3are,6.17338888888889
AATS4are,6.2302621794871795
AATS5are,6.238121014492753
AATS6are,6.233387068965518
AATS7are,6.008142857142858
AATS8are,6.133923076923076
AATSC0dv,4.068099173553717
AATSC0pe,0.12585487603305778
AATSC0se,0.08447306247933885
AATSC1dv,0.5008663436876605
AATSC1pe,0.002683713308635062
AATSC1se,0.007091004605300606
AATSC2dv,0.7303709647222445
AATSC2pe,0.025862440824841605
AATSC2se,0.020111966117307197
AATSC3dv,0.524184777063565
AATSC3pe,0.0012813360881542683
AATSC3se,-0.0044363054086317775
AATSC4dv,-0.14548845094299642
AATSC4pe,-0.014317673235855023
AATSC4se,-0.012617599192625608
AATSC5dv,-0.2528012669514646
AATSC5pe,-0.014612504491555846
AATSC5se,-0.01311394640555761
AATSC6dv,-0.5655913365631234
AATSC6pe,-0.0202148760330578
AATSC6se,-0.011183475332003456
AATSC7dv,0.2674467619922165
AATSC7pe,0.014916379378197488
AATSC7se,0.01134595414403786
AATSC8dv,0.3362520307974854
AATSC8pe,0.018717991099809258
AATSC8se,0.016146443614567275
AETA_eta,0.8410142019376686
ATSC0are,7.445738181818181
ATSC1are,-0.1024602644628048
ATSC2are,3.1333157685950477
ATSC3are,-0.015038148760330057
ATSC4are,-2.3842046611570185
ATSC5are,-2.3153194380165227
ATSC6are,-2.2129550743801603
ATSC7are,1.5451871074380084
ATSC8are,2.0257313719008248
BCUTZ-1h,16.01312393059963
BCUTZ-1l,5.667167972851428
BCUTc-1h,0.4688962403715778
BCUTc-1l,-0.3783914403454523
BCUTd-1h,4.048483593617187
BCUTd-1l,0.9713912713813618
BCUTi-1h,14.690893444191587
BCUTi-1l,10.319764268819462
BCUTm-1h,32.066544426949925
BCUTm-1l,11.679711284551267
BCUTp-1h,2.9546206545317473
BCUTp-1l,0.7480305603424172
BCUTs-1h,7.01502986741626
BCUTs-1l,0.2975886395269871
BCUTv-1h,24.44183414352389
BCUTv-1l,14.70085982920354
BalabanJ,1.2288451280599437
Diameter,16
ETA_beta,40.5
GATS1are,0.6308962007964934
GATS2are,0.5626790873843872
GATS3are,0.8850935715269451
GATS4are,1.2345053803529373
GATS5are,1.3322447566577804
GATS6are,1.26527171201865
GATS7are,0.7271741819568566
GATS8are,0.7266497725176219
HybRatio,0.3181818181818182
Lipinski,True
LogEE_Dt,352.2945333851191
MATS1are,-0.013049155535516653
MATS2are,0.22470972501188685
MATS3are,-0.0007714127509563606
MATS4are,-0.11289478036477389
MATS5are,-0.1239329422088088
MATS6are,-0.14091899484204704
MATS7are,0.10870429542099136
MATS8are,0.1644354269470381
MAXddssS,-3.530648422760685
MAXssCH2,1.0520199773981094
MINddssS,-3.530648422760685
MINssCH2,-0.022697271038045308
NsssssAs,0
RotRatio,0.14705882352941177
SM1_Dzpe,1.69124847001224
SM1_Dzse,1.626387277483714
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,14.502579607898308
SMR_VSA4,0.0
SMR_VSA5,36.99959159014782
SMR_VSA6,18.406301415831482
SMR_VSA7,64.57866862166517
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,290.60794289725675
SpAD_Dzi,315.56575027735107
SpAD_Dzm,290.6354359627378
SpAD_Dzp,382.95612380158536
SpAD_Dzv,372.7973567892245
SpAbs_Dt,704.5890667702383
SpDiam_A,4.847137304710694
SpDiam_D,318.32525498198635
SpMAD_Dt,22.72867957323349
SpMax_Dt,352.2945333851191
SsssssAs,0
VE1_Dzpe,5.491597679230417
VE1_Dzse,5.491870700826527
VE2_Dzpe,0.17714831223323926
VE2_Dzse,0.17715711938150086
VE3_Dzpe,2.8346213409287873
VE3_Dzse,2.8346710559344155
VMcGowan,318.450000000001
VR1_Dzpe,199.1830551624852
VR1_Dzse,199.14765061939204
VR2_Dzpe,6.425259843951135
VR2_Dzse,6.4241177619158725
VR3_Dzpe,6.425626388578058
VR3_Dzse,6.425448624008706
mZagreb1,9.45138888888889
mZagreb2,6.749999999999999
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,47
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.13537705785123966
AATSC1are,-0.0017665562838414621
AATSC2are,0.030420541442670365
AATSC3are,-0.00010443158861340318
AATSC4are,-0.01528336321254499
AATSC5are,-0.01677767708707625
AATSC6are,-0.019077198917070347
AATSC7are,0.014716067689885794
AATSC8are,0.02226078430660247
AETA_beta,1.3064516129032258
BCUTdv-1h,6.024110972443357
BCUTdv-1l,0.6449116044480178
BCUTpe-1h,3.537137077920753
BCUTpe-1l,2.2141008946420357
BCUTse-1h,3.768400386353058
BCUTse-1l,2.4098216188917903
ETA_alpha,14.76666666666667
ETA_dBeta,1.5
ETA_eta_B,0.46668668831013527
ETA_eta_F,32.47735116165994
ETA_eta_L,7.428599977760594
ETA_eta_R,58.548791421727664
ETA_psi_1,0.554443053817272
LabuteASA,179.8851330955516
LogEE_DzZ,144.9838645060632
LogEE_Dzi,157.82400815099865
LogEE_Dzm,144.99717229378962
LogEE_Dzp,190.17053412386014
LogEE_Dzv,185.96066266073575
PEOE_VSA1,5.316788604006331
PEOE_VSA2,9.589074368143644
PEOE_VSA3,13.516478792629975
PEOE_VSA4,9.40389779959727
PEOE_VSA5,0.0
PEOE_VSA6,31.04074445123685
PEOE_VSA7,43.17347858816007
PEOE_VSA8,24.16312330097351
PEOE_VSA9,22.396457307757043
SM1_Dzare,1.8609379886947037
SpAD_Dzpe,318.3137130310687
SpAD_Dzse,318.05972984965547
SpAbs_DzZ,288.71533013261796
SpAbs_Dzi,314.2535201505124
SpAbs_Dzm,288.74604398918973
SpAbs_Dzp,386.31883464676963
SpAbs_Dzv,374.6370228715057
SpDiam_Dt,505.3305963813759
SpMAD_DzZ,9.37444977087925
SpMAD_Dzi,10.179540331527454
SpMAD_Dzm,9.375336643959283
SpMAD_Dzp,12.353423348438238
SpMAD_Dzv,12.025721186749179
SpMax_DzZ,144.9838645060632
SpMax_Dzi,157.82400815099865
SpMax_Dzm,144.99717229378962
SpMax_Dzp,190.17053412386014
SpMax_Dzv,185.96066266073575
VE1_Dzare,5.491270546283095
VE2_Dzare,0.1771377595575192
VE3_Dzare,2.834561769432398
VR1_Dzare,199.19082199150185
VR2_Dzare,6.425510386822641
VR3_Dzare,6.425665381240293
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47634408602150546
AETA_dBeta,0.04838709677419355
AETA_eta_B,0.015054409300326943
AETA_eta_F,1.0476564890858044
AETA_eta_L,0.23963225734711596
AETA_eta_R,1.888670691023473
BCUTare-1h,3.5811239908717756
BCUTare-1l,2.164813519867509
ETA_beta_s,19.5
ETA_dPsi_A,0.15955694618272798
ETA_dPsi_B,0.0
ETA_eta_BR,0.8106866883101352
ETA_eta_FL,7.518926896302366
ETA_eta_RL,14.94752687406296
LogEE_Dzpe,159.21141291779279
LogEE_Dzse,159.082329030553
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,5.559266895052008
SlogP_VSA1,10.876055499058339
SlogP_VSA2,41.9170691334039
SlogP_VSA3,21.238649960405414
SlogP_VSA4,0.0
SlogP_VSA5,31.3772144865525
SlogP_VSA6,58.22095720728248
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,316.7551778383338
SpAbs_Dzpe,316.76730042300255
SpAbs_Dzse,316.5567468100533
SpDiam_DzZ,229.9862612749409
SpDiam_Dzi,248.76985525863105
SpDiam_Dzm,230.0086778634877
SpDiam_Dzp,301.08688155329935
SpDiam_Dzv,293.93693032590073
SpMAD_Dzpe,10.268184291324797
SpMAD_Dzse,10.259991285472758
SpMax_Dzpe,159.21141291779279
SpMax_Dzse,159.082329030553
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6290322580645161
AETA_eta_BR,0.02615118349387533
AETA_eta_FL,0.24254602891297955
AETA_eta_RL,0.4821782862600955
DetourIndex,5263
EState_VSA1,10.023291153407584
EState_VSA2,22.782751722847298
EState_VSA3,35.243275510286765
EState_VSA4,25.683286491704038
EState_VSA5,12.13273413692322
EState_VSA6,40.70341840206589
EState_VSA7,0.0
EState_VSA8,15.514152220608405
EState_VSA9,0.0
ETA_beta_ns,21.0
ETA_shape_p,0.09029345372460494
ETA_shape_x,0.0564334085778781
ETA_shape_y,0.2641083521444695
GhoseFilter,True
LogEE_Dzare,158.43761917686672
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,315.07507331711304
SpDiam_Dzpe,251.3193532632685
SpDiam_Dzse,251.195900214426
SpMAD_Dzare,10.217908962526897
SpMax_Dzare,158.43761917686672
TopoPSA(NO),112.22999999999998
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.278154899769326
VSA_EState9,53.335826856324694
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6774193548387096
EState_VSA10,18.00687135247258
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.02365591397849454
FilterItLogS,-5.760016999532121
SpDiam_Dzare,250.06954473404804
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6151515151515148
ETA_epsilon_2,0.8591397849462361
ETA_epsilon_3,0.4425287356321833
ETA_epsilon_4,0.5587064676616907
ETA_epsilon_5,0.8252525252525249
AETA_beta_ns_d,0.03225806451612903
ETA_dEpsilon_A,0.17262277951933147
ETA_dEpsilon_B,0.05644504748982404
ETA_dEpsilon_C,-0.11617773202950743
ETA_dEpsilon_D,0.0338872596937112
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8709677419354839
MDEDescriptor,"0.0,0.0,0.0,0.0,19.226475865559824,19.827100900418934,0.0,6.1083563192851225,0.0,0.0,0.8218365740184984,0.0,0.0,0.0,0.0,0.0,1.1052094495921163,0.34456667829134474,0.0"
APolDescriptor,65.23103199999996
BCUTDescriptor,"11.850000000000003,31.972072577655695,-0.2800071657566439,0.2513761490636875,4.843642258586839,11.990983685669557"
BPolDescriptor,37.92896799999999
TPSADescriptor,120.60999999999997
ALOGPDescriptor,"0.7084000000000001,0.5018305600000001,105.82449999999999"
XLogPDescriptor,2.434
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,440.15182644
ChiPathDescriptor,"21.846724214874854,14.94752687406296,13.730960145389426,11.451201537401293,9.358756828287596,7.483768977128554,5.159350696523135,3.478233477270265,17.20796003604032,10.673114772516536,8.096214501549,5.921202222351654,4.183381692316939,2.91834151547024,1.8042832549620003,0.9426789840863925"
ChiChainDescriptor,"0.0,0.0,0.0,0.2222222222222222,0.37022396238379673,0.0,0.0,0.0,0.06953098041492924,0.09039138219796103"
AtomCountDescriptor,55
BondCountDescriptor,34
SmallRingDescriptor,"4,3,3,2,0,0,0,3,1,0,0"
ChiClusterDescriptor,"2.366692470982608,0.16666666666666666,0.8418304500926166,0.16666666666666666,0.8771189484591511,0.02280752297933222,0.19130506740376885,0.019006269149443516"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,11,2,2,5,0,0"
ZagrebIndexDescriptor,164.0
LargestChainDescriptor,17
MannholdLogPDescriptor,2.8899999999999997
WeightedPathDescriptor,"63.521383563395176,2.0490768891417797,26.26102446382664,10.140003814282327,12.609347178385082"
FractionalPSADescriptor,0.27401908331383723
WienerNumbersDescriptor,"3066.0,54.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.515791811708724,8.446459042266834,11.68437399480377,1.870568518482526,2.491107517520731,2.9032031365631306"
FractionalCSP3Descriptor,0.3181818181818182
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,1,3,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"24.134948096885815,10.950520833333334,5.925925925925926"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2434.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.3181818181818182
AutocorrelationDescriptorMass,"41.66555038571971,44.91729523350391,60.823825415534465,67.37807127221508,58.06772259048193"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.5644469010434439,-0.27998355216663934,0.05580703141431316,-0.06601454061980082,0.06827405737023388"
EccentricConnectivityIndexDescriptor,859
AutocorrelationDescriptorPolarizability,"2399.704476151696,2805.574679401158,3916.0546559902705,4225.320779853485,3378.367859111323"
