DLiP-ID,C001HG
AATSC5p,0.027567819108291647
AATSC5s,-0.06917058762502823
AATSC5v,5.05482826017307
AATSC6Z,-0.6389647706347764
AATSC6c,-0.00016907751267624492
AATSC6d,-0.05949128877557217
AATSC6i,-0.23199334883134187
AATSC6m,-3.0044567807412093
AATSC6p,-0.03597785000901472
AATSC6s,0.08859952649790569
AATSC6v,-7.1649404826300325
AATSC7Z,0.5893118031526335
AATSC7c,0.0006579328490644479
AATSC7d,-0.06942868127643215
AATSC7i,0.24072442523851914
AATSC7m,2.9033689742508604
AATSC7p,0.02586953184695938
AATSC7s,0.017139219958135776
AATSC7v,5.525496923143921
AATSC8Z,-0.7937282504756558
AATSC8c,-0.00013243311009641432
AATSC8d,-0.12776151184455684
AATSC8i,-0.5825744004416888
AATSC8m,-3.823915430388553
AATSC8p,-0.06294998608493321
AATSC8s,-0.03421925163562996
AATSC8v,-11.270167704968497
ATS0are,318.72959999999995
ATS1are,337.07890000000003
ATS2are,570.5569999999999
ATS3are,697.3508999999999
ATS4are,798.5768000000002
ATS5are,724.714
ATS6are,689.0709999999999
ATS7are,753.3748000000002
ATS8are,704.642
ATSC0dv,214.74509803921572
ATSC0pe,7.738898039215684
ATSC0se,4.509878745098039
ATSC1dv,76.51980007689355
ATSC1pe,0.3192275278738966
ATSC1se,0.09485244136870216
ATSC2dv,32.27835447904654
ATSC2pe,-0.6318945405613213
ATSC2se,-0.6713808196847397
ATSC3dv,43.304882737408725
ATSC3pe,-0.1406211841599358
ATSC3se,-0.0022249304113830374
ATSC4dv,100.79200307574011
ATSC4pe,4.054322683583234
ATSC4se,2.277561184159939
ATSC5dv,-14.013071895424833
ATSC5pe,-0.7355562091503268
ATSC5se,-0.46944224836601306
ATSC6dv,-10.920415224913494
ATSC6pe,0.16014948096885837
ATSC6se,0.19545958938869873
ATSC7dv,3.1149557862360577
ATSC7pe,0.7098930411380222
ATSC7se,0.3228469188773565
ATSC8dv,-74.35640138408309
ATSC8pe,-0.22987785467128047
ATSC8se,-0.19395445444059733
AXp-0dv,0.586581193688703
AXp-1dv,0.30719832284654985
AXp-2dv,0.1709555404567123
AXp-3dv,0.08623529991178047
AXp-4dv,0.04359073847712009
AXp-5dv,0.023654507419526356
AXp-6dv,0.011803220510828214
AXp-7dv,0.00655560010514144
BertzCT,918.2951184049818
ECIndex,556
ETA_eta,22.075110009844465
GATS1dv,0.47006146891409506
GATS1pe,0.5810941401603673
GATS1se,0.5918386958004472
GATS2dv,0.8852816285248716
GATS2pe,0.8228199606652433
GATS2se,0.842209481017891
GATS3dv,0.8700098807784616
GATS3pe,0.9140570927555534
GATS3se,0.9145981563689732
GATS4dv,0.8060328484044182
GATS4pe,0.710320669530146
GATS4se,0.6953276770154521
GATS5dv,0.9900344359803818
GATS5pe,0.8432274501403763
GATS5se,0.8079549800661939
GATS6dv,0.8853826265810617
GATS6pe,0.6673651760832608
GATS6se,0.6123934437129878
GATS7dv,0.9481008035062087
GATS7pe,0.8564785278747187
GATS7se,0.8441392363681479
GATS8dv,1.0139232267610643
GATS8pe,0.834909830642617
GATS8se,0.8321361937751502
LogEE_A,4.214683971116901
LogEE_D,147.93795490036248
MATS1dv,0.3428821478286038
MATS1pe,0.03969314552417419
MATS1se,0.020238482921025473
MATS2dv,0.08423971937485454
MATS2pe,-0.04576086889396929
MATS2se,-0.08343203725391685
MATS3dv,0.09182602003547956
MATS3pe,-0.008274157421351172
MATS3se,-0.00022464860197950244
MATS4dv,0.18272656811959473
MATS4pe,0.20395674242876083
MATS4se,0.1966093048720522
MATS5dv,-0.02796619012835228
MATS5pe,-0.04073427169510669
MATS5se,-0.04461085239435456
MATS6dv,-0.022749990388681706
MATS6pe,0.009257884012734422
MATS6se,0.019389090666675334
MATS7dv,0.005918188458728988
MATS7pe,0.037426046876005474
MATS7se,0.029207335794811485
MATS8dv,-0.1509313367421476
MATS8pe,-0.012947989095223935
MATS8se,-0.018746457310728548
MAXaaCH,2.0238907206209693
MAXaasC,1.094323690896112
MAXaasN,1.4856207482993196
MAXsCH3,2.0238907206209693
MAXssNH,3.402416750650878
MAXsssN,2.103739734620243
MDEC-11,0.5129927840030091
MDEC-12,5.209744402129559
MDEC-13,3.2611874691658977
MDEC-22,11.806813519839714
MDEC-23,20.48814442991643
MDEC-33,6.939786589787909
MDEN-22,0.25
MDEN-23,1.3212657272055228
MDEN-33,0.14285714285714285
MINaaCH,0.8744643644494834
MINaasC,-0.6380087232959706
MINaasN,1.4856207482993196
MINsCH3,2.023590008817767
MINssNH,3.402416750650878
MINsssN,2.103739734620243
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2380952380952381
SM1_Dzi,1.6084047288636745
SM1_Dzm,1.3055786597636927
SM1_Dzp,-6.0691366084543805
SM1_Dzv,-2.37061784357513
SddssSe,0
SpAD_Dt,473.40679843820885
SpAbs_A,33.949612052757345
SpAbs_D,295.8759098007251
SpMAD_A,1.2573930389910128
SpMAD_D,10.958367029656483
SpMax_A,2.4681984161238795
SpMax_D,147.93795490036248
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,33.09
TpiPC10,8.90674379118775
VAdjMat,5.857980995127572
VE1_DzZ,5.085839178606431
VE1_Dzi,5.086490269856977
VE1_Dzm,5.086026513844376
VE1_Dzp,5.061299944572938
VE1_Dzv,5.077562881436542
VE2_DzZ,0.1883644140224604
VE2_Dzi,0.18838852851322138
VE2_Dzm,0.18837135236460653
VE2_Dzp,0.1874555535027014
VE2_Dzv,0.1880578844976497
VE3_DzZ,2.6197118191025743
VE3_Dzi,2.619839831325288
VE3_Dzm,2.6197486531001184
VE3_Dzp,2.614875129357034
VE3_Dzv,2.6180831717361914
VR1_DzZ,166.4342351773285
VR1_Dzi,166.50318141061499
VR1_Dzm,166.38305726332794
VR1_Dzp,168.76470234328178
VR1_Dzv,167.0679004422777
VR2_DzZ,6.164230932493648
VR2_Dzi,6.166784496689444
VR2_Dzm,6.162335454197331
VR2_Dzp,6.250544531232658
VR2_Dzv,6.1877000163806555
VR3_DzZ,6.107852020484137
VR3_Dzi,6.108266189819496
VR3_Dzm,6.10754447688249
VR3_Dzp,6.121757223964986
VR3_Dzv,6.111652092266653
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.028867513459481287
Xch-6dv,0.10111396697668662
Xch-7dv,0.13954570147186512
Xpc-4dv,1.4727245797119786
Xpc-5dv,1.7731199047308945
Xpc-6dv,2.187096567404585
Zagreb1,138.0
Zagreb2,160.0
fragCpx,139.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,0
nBondsM,17
nBondsO,29
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.249599999999999
AATS1are,6.35997924528302
AATS2are,6.269857142857142
AATS3are,6.2263473214285705
AATS4are,6.09600610687023
AATS5are,6.090033613445379
AATS6are,6.04448245614035
AATS7are,6.026998400000001
AATS8are,6.022581196581197
AATSC0dv,4.210688196847367
AATSC0pe,0.15174309880815065
AATSC0se,0.08842899500192233
AATSC1dv,1.4437698127715763
AATSC1pe,0.006023160903281068
AATSC1se,0.001789668705069852
AATSC2dv,0.3547071920774345
AATSC2pe,-0.0069438960501244104
AATSC2se,-0.00737781120532681
AATSC3dv,0.3866507387268636
AATSC3pe,-0.0012555462871422839
AATSC3se,-1.986545010163426e-05
AATSC4dv,0.7694046036316039
AATSC4pe,0.030949028118955987
AATSC4se,0.017385963237862127
AATSC5dv,-0.1177569066842423
AATSC5pe,-0.006181144614708629
AATSC5se,-0.003944892843411874
AATSC6dv,-0.0957931160080131
AATSC6pe,0.0014048200084987577
AATSC6se,0.001714557801655252
AATSC7dv,0.02491964628988846
AATSC7pe,0.005679144329104178
AATSC7se,0.002582775351018852
AATSC8dv,-0.6355247981545563
AATSC8pe,-0.001964767988643423
AATSC8se,-0.0016577303798341653
AETA_eta,0.8175966670312765
ATSC0are,8.521592156862738
ATSC1are,0.29073952326028435
ATSC2are,-0.9996997308727406
ATSC3are,-0.055435717031910546
ATSC4are,4.416580930411377
ATSC5are,-0.8968444444444438
ATSC6are,0.2782489042675893
ATSC7are,0.7031211841599379
ATSC8are,-0.2584251441753172
BCUTZ-1h,9.00516798320086
BCUTZ-1l,5.683641893255664
BCUTc-1h,0.4163620435712124
BCUTc-1l,-0.41489445025022953
BCUTd-1h,3.237558447422114
BCUTd-1l,0.9882529252473029
BCUTi-1h,17.425815680315083
BCUTi-1l,10.944529609171408
BCUTm-1h,19.001178884932326
BCUTm-1l,11.69504509931162
BCUTp-1h,1.999546896534427
BCUTp-1l,0.5452365526443999
BCUTs-1h,8.002960023993236
BCUTs-1l,1.3857017153880298
BCUTv-1h,20.905045779758943
BCUTv-1l,13.303154698498497
BalabanJ,1.622165205374581
Diameter,13
ETA_beta,34.0
GATS1are,0.5837612713830607
GATS2are,0.8380005484477356
GATS3are,0.912498199498759
GATS4are,0.7049604564031198
GATS5are,0.8342377202035206
GATS6are,0.6432524564444005
GATS7are,0.8517962214554401
GATS8are,0.8282103637742325
HybRatio,0.2857142857142857
Lipinski,True
LogEE_Dt,236.70339921910443
MATS1are,0.03283051046633793
MATS2are,-0.06574725326307237
MATS3are,-0.002962245699538522
MATS4are,0.20177359335760398
MATS5are,-0.04510447081797552
MATS6are,0.014607572231859083
MATS7are,0.03366430097293795
MATS8are,-0.013218991902437796
MAXssCH2,0.9170888016338052
MINssCH2,0.6114299099269336
NsssssAs,0
RotRatio,0.2413793103448276
SM1_Dzpe,1.363329806929384
SM1_Dzse,1.1880519724483405
SMR_VSA1,8.78083009534964
SMR_VSA2,0.0
SMR_VSA3,19.99718307830303
SMR_VSA4,0.0
SMR_VSA5,13.4684936056032
SMR_VSA6,27.18485677717953
SMR_VSA7,71.42275771633012
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,229.76671518482235
SpAD_Dzi,220.30905054634877
SpAD_Dzm,229.51564833992168
SpAD_Dzp,329.7858659759361
SpAD_Dzv,292.44256380113615
SpAbs_Dt,473.40679843820885
SpDiam_A,4.805606051695546
SpDiam_D,202.40572071038616
SpMAD_Dt,17.53358512734107
SpMax_Dt,236.70339921910443
SsssssAs,0
VE1_Dzpe,5.086105646851295
VE1_Dzse,5.085707929111068
VE2_Dzpe,0.18837428321671462
VE2_Dzse,0.18835955293003956
VE3_Dzpe,2.6197642118847804
VE3_Dzse,2.619686011918283
VMcGowan,283.21000000000043
VR1_Dzpe,166.41716493105537
VR1_Dzse,166.46053967014393
VR2_Dzpe,6.163598701150199
VR2_Dzse,6.165205172968293
VR3_Dzpe,6.107749450711064
VR3_Dzse,6.108010055363971
mZagreb1,9.25
mZagreb2,5.9722222222222205
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.16709004229142624
AATSC1are,0.005485651382269516
AATSC2are,-0.010985711328271874
AATSC3are,-0.000494961759213487
AATSC4are,0.03371435824741509
AATSC5are,-0.007536507936507931
AATSC6are,0.0024407798619963976
AATSC7are,0.005624969473279503
AATSC8are,-0.002208761916028352
AETA_beta,1.2592592592592593
BCUTdv-1h,7.005154151477967
BCUTdv-1l,0.994027067654038
BCUTpe-1h,3.9899824590778525
BCUTpe-1l,2.233018892994322
BCUTse-1h,4.011347070035058
BCUTse-1l,2.428926979020518
ETA_alpha,12.671428571428573
ETA_dBeta,0.0
ETA_eta_B,0.4618160641919431
ETA_eta_F,26.87762373430077
ETA_eta_L,5.870284198373638
ETA_eta_R,48.952733744145235
ETA_psi_1,0.5575109993714646
LabuteASA,157.98324433462943
LogEE_DzZ,114.9292129715999
LogEE_Dzi,110.21409581868785
LogEE_Dzm,114.80617893513728
LogEE_Dzp,163.76901880121721
LogEE_Dzv,145.7822785962023
PEOE_VSA1,10.216698334856808
PEOE_VSA2,0.0
PEOE_VSA3,13.462633030494823
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,38.715266793665215
PEOE_VSA8,43.0243828412064
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.5231588146500354
SpAD_Dzpe,227.47085509831032
SpAD_Dzse,230.22946465705135
SpAbs_DzZ,228.62033070510455
SpAbs_Dzi,218.81978690851201
SpAbs_Dzm,228.30677921051085
SpAbs_Dzp,333.60717421088896
SpAbs_Dzv,293.93517503597974
SpDiam_Dt,310.32032433720804
SpMAD_DzZ,8.509878340178606
SpMAD_Dzi,8.159594464679584
SpMAD_Dzm,8.500579568145248
SpMAD_Dzp,12.214291332442077
SpMAD_Dzv,10.831206066708747
SpMax_DzZ,114.9292129715999
SpMax_Dzi,110.21409581868785
SpMax_Dzm,114.80617893513728
SpMax_Dzp,163.76901880121721
SpMax_Dzv,145.7822785962023
VE1_Dzare,5.086437873244949
VE2_Dzare,0.1883865878979611
VE3_Dzare,2.6198295301393775
VR1_Dzare,166.39966074578186
VR2_Dzare,6.162950397991921
VR3_Dzare,6.107644262607945
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46931216931216935
AETA_dBeta,0.0
AETA_eta_B,0.01710429867377567
AETA_eta_F,0.9954675457148433
AETA_eta_L,0.21741793327309772
AETA_eta_R,1.8130642127461198
BCUTare-1h,4.108974172541392
BCUTare-1l,2.1831677075377574
ETA_beta_s,17.0
ETA_dPsi_A,0.15648900062853532
ETA_dPsi_B,0.0
ETA_eta_BR,0.7198160641919431
ETA_eta_FL,7.0821132998075145
ETA_eta_RL,12.952397498181153
LogEE_Dzpe,113.78592124570808
LogEE_Dzse,115.15873425343118
PEOE_VSA10,11.504607115729456
PEOE_VSA11,5.817220841045895
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,41.86525125147623
SlogP_VSA3,6.544756405912575
SlogP_VSA4,18.558178881782414
SlogP_VSA5,11.126902983393991
SlogP_VSA6,48.661413050844345
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,224.44549447164286
SpAbs_Dzpe,226.2085126844869
SpAbs_Dzse,229.12941653441408
SpDiam_DzZ,159.67164732890961
SpDiam_Dzi,152.8794479876521
SpDiam_Dzm,159.5641475573023
SpDiam_Dzp,225.69462877107873
SpDiam_Dzv,202.35392187908505
SpMAD_Dzpe,8.424846485122604
SpMAD_Dzse,8.527017209520421
SpMax_Dzpe,113.78592124570808
SpMax_Dzse,115.15873425343118
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6296296296296297
AETA_eta_BR,0.026659854229331228
AETA_eta_FL,0.2623004925854635
AETA_eta_RL,0.4797184258585612
DetourIndex,3101
EState_VSA1,11.63444168209179
EState_VSA2,5.687386274683562
EState_VSA3,6.544756405912575
EState_VSA4,41.540162350226204
EState_VSA5,16.814537072068404
EState_VSA6,6.196843571613076
EState_VSA7,45.28454943889144
EState_VSA8,15.315380143157846
EState_VSA9,0.0
ETA_beta_ns,17.0
ETA_shape_p,0.16347237880496052
ETA_shape_x,0.0
ETA_shape_y,0.33934611048478014
GhoseFilter,True
LogEE_Dzare,112.27916052525292
SlogP_VSA10,8.78083009534964
SlogP_VSA11,0.0
SpAbs_Dzare,223.0351622358558
SpDiam_Dzpe,158.0690171167301
SpDiam_Dzse,159.96322739113018
SpMAD_Dzare,8.312796091542328
SpMax_Dzare,112.27916052525292
TopoPSA(NO),33.09
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,28.970637831106078
VSA_EState9,34.69602883556059
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6296296296296297
EState_VSA10,8.78083009534964
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.030687830687830646
FilterItLogS,-6.501711405757001
SpDiam_Dzare,155.9490024593045
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5868347338935577
ETA_epsilon_2,0.8417989417989417
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.525054945054945
ETA_epsilon_5,0.8224489795918366
AETA_beta_ns_d,0.037037037037037035
ETA_dEpsilon_A,0.14657499363381732
ETA_dEpsilon_B,0.06177978883861268
ETA_dEpsilon_C,-0.08479520479520464
ETA_dEpsilon_D,0.019349962207105054
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.6296296296296297
MDEDescriptor,"0.5129927840030091,5.209744402129559,3.2611874691658977,0.0,11.806813519839714,20.48814442991643,0.0,6.939786589787909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.3212657272055228,0.14285714285714285"
APolDescriptor,58.47703199999999
BCUTDescriptor,"11.99328419451856,18.99941086229198,-0.3442605661359256,0.14629691863923888,4.040798878316164,10.94690584530832"
BPolDescriptor,33.262967999999994
TPSADescriptor,33.09
ALOGPDescriptor,"4.8317999999999985,23.346291239999985,105.77479999999998"
XLogPDescriptor,4.1000000000000005
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,370.19690340000005
ChiPathDescriptor,"19.388540578131753,12.952397498181154,11.818680627488252,9.223424430755129,7.737055970618101,5.905837361285373,4.2909788676541885,3.0417033494847674,15.83769222959498,8.908751362549948,6.838221618268492,4.398000295500801,2.920579477967045,1.9396696084011606,1.0976995075070242,0.6883380110398508"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.33052720793239876,0.6082847368807596,0.0,0.0,0.028867513459481284,0.10111396697668662,0.1395457014718651"
AtomCountDescriptor,51
BondCountDescriptor,29
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.9099095696469042,0.0,0.3840884087733852,0.0,0.9305311897660302,0.0,0.11137844141738809,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,11,3,4,0,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"54.61901086699703,2.0229263284072974,17.810176043181297,0.0,12.73571337765162"
FractionalPSADescriptor,0.08938486436837116
WienerNumbersDescriptor,"1912.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.8725110878960356,6.197335068969839,8.359989763202815,1.4727245797119783,1.7731199047308939,2.0166033444258336"
FractionalCSP3Descriptor,0.2857142857142857
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,3,0,0,8,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,10.15625,5.757785467128028"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2107.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.2857142857142857
AutocorrelationDescriptorMass,"31.44400948319122,31.853005989770367,44.155141711085506,45.35977123159645,45.80619249357086"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.37688490917227,-0.13840490838737363,-0.07450323784567622,-0.020393183460275514,0.053762112202336385"
EccentricConnectivityIndexDescriptor,556
AutocorrelationDescriptorPolarizability,"1753.4509210107212,2041.0318869462228,2826.917780686552,2813.3924438914423,2711.1788903490183"
