DLiP-ID,T003SJ
AATSC4p,0.0030464421973631626
AATSC4s,-0.08584653786152888
AATSC4v,-0.4011398936196799
AATSC5Z,1.278953626634958
AATSC5c,0.0021277852613528787
AATSC5d,0.04328180737217597
AATSC5i,0.02520717032281309
AATSC5m,5.889927371700359
AATSC5p,0.003890875225596932
AATSC5s,0.39960561904552183
AATSC5v,3.5969206701841414
AATSC6Z,0.06950758900468633
AATSC6c,-0.0006988222561329691
AATSC6d,0.008611946562215853
AATSC6i,0.04350621629931423
AATSC6m,0.7152159549206132
AATSC6p,0.012533253199751602
AATSC6s,-0.008030558989828126
AATSC6v,5.312103660257487
AATSC7Z,-1.0593503793873342
AATSC7c,9.100229789026574e-05
AATSC7d,-0.024730750476907412
AATSC7i,0.0926639410770439
AATSC7m,-4.553296297658662
AATSC7p,0.008982727249298487
AATSC7s,-0.2139475052934269
AATSC7v,1.2635395553175937
AATSC8Z,-1.3034603387961188
AATSC8c,3.711007473884914e-05
AATSC8d,-0.031018973271984683
AATSC8i,-0.026802165308180623
AATSC8m,-6.131183037524341
AATSC8p,-0.01494998290592149
AATSC8s,-0.3130671741963558
AATSC8v,-5.306588839539949
ATS0are,355.94680000000005
ATS1are,382.03540000000004
ATS2are,671.2448999999999
ATS3are,881.5057000000002
ATS4are,933.9740999999999
ATS5are,913.9516999999998
ATS6are,833.7819999999999
ATS7are,872.7159
ATS8are,858.3516999999999
ATSC0dv,213.5938697318008
ATSC0pe,6.188187931034479
ATSC0se,3.966825379310344
ATSC1dv,9.971198308891514
ATSC1pe,0.004509244946500384
ATSC1se,0.47267658382877414
ATSC2dv,57.48038049940545
ATSC2pe,2.702784542211661
ATSC2se,2.1062177764565986
ATSC3dv,17.259215219976213
ATSC3pe,0.972415071343636
ATSC3se,0.3518051938168852
ATSC4dv,38.4781344959704
ATSC4pe,0.4906574910820507
ATSC4se,0.10059776456599014
ATSC5dv,126.27969348658999
ATSC5pe,3.532228448275874
ATSC5se,2.5020743103448226
ATSC6dv,39.59981503501123
ATSC6pe,-0.7184130796670598
ATSC6se,-1.2850478894173616
ATSC7dv,-58.56308627295549
ATSC7pe,-2.1683779726515904
ATSC7se,-1.8243697883472088
ATSC8dv,-97.04135288677502
ATSC8pe,-2.9749195600475478
ATSC8se,-1.5138448680142709
AXp-0dv,0.6028722489180243
AXp-1dv,0.3706561089313806
AXp-2dv,0.21066111401220713
AXp-3dv,0.12477509748330563
AXp-4dv,0.0749955538889491
AXp-5dv,0.04512137577880138
AXp-6dv,0.027236619663930556
AXp-7dv,0.01590461115122954
BertzCT,1206.2192551268415
ECIndex,782
ETA_eta,30.56728858737305
GATS1dv,0.7123600405572145
GATS1pe,0.6386385833485556
GATS1se,0.5072343968512023
GATS2dv,0.7495186673363469
GATS2pe,0.5665421741414963
GATS2se,0.5002370785562231
GATS3dv,0.9073899237530987
GATS3pe,0.8388677729933832
GATS3se,0.8449678284334634
GATS4dv,0.9968294826720241
GATS4pe,1.1623465269901028
GATS4se,1.2426870585760508
GATS5dv,0.9151000932768886
GATS5pe,1.1667537903831802
GATS5se,1.2449131371758964
GATS6dv,0.9775113931810794
GATS6pe,1.2001585440546758
GATS6se,1.3247589811245344
GATS7dv,1.2898310253282628
GATS7pe,1.4676889249819591
GATS7se,1.6400827746925515
GATS8dv,1.2707080932519315
GATS8pe,1.3857227897803608
GATS8se,1.4348768740078923
LogEE_A,4.392133606152202
LogEE_D,198.99689366159302
MATS1dv,0.04438709555999649
MATS1pe,0.0006928488354544513
MATS1se,0.11329719649476529
MATS2dv,0.1445223744947501
MATS2pe,0.23455903706793352
MATS2se,0.2851441255575609
MATS3dv,0.031881806320863695
MATS3pe,0.06200102162431939
MATS3se,0.034992085147465504
MATS4dv,0.06874001616295886
MATS4pe,0.030255152405208388
MATS4se,0.00967675292966397
MATS5dv,0.23648561383368
MATS5pe,0.22832069663310253
MATS5se,0.2522999195674021
MATS6dv,0.07906667187216423
MATS6pe,-0.04951078604852945
MATS6se,-0.1381545888479781
MATS7dv,-0.1144058850644963
MATS7pe,-0.14621256154724838
MATS7se,-0.191903538109827
MATS8dv,-0.1909488141772552
MATS8pe,-0.202050830498227
MATS8se,-0.1603936597507923
MAXaaCH,1.8855032281144883
MAXaaaC,0.5163820749733796
MAXaasC,0.873955988195707
MAXdsCH,2.252341155214671
MAXdssC,1.3606018719152289
MAXssNH,2.9238965524481397
MDEC-22,21.43413806829722
MDEC-23,22.010690510109495
MDEC-33,5.474006581596076
MDEN-22,1.381199369861928
MDEO-11,0.814325284978472
MINaaCH,1.4852173072553732
MINaaaC,0.31306014022037587
MINaasC,0.02960449444801938
MINdsCH,2.252341155214671
MINdssC,-0.3357265684051398
MINssNH,2.6107101127488033
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.571428571428571
SM1_Dzi,1.2465999089259103
SM1_Dzm,2.568514856090708
SM1_Dzp,-4.471334203675763
SM1_Dzv,-2.1591241968048562
SddssSe,0
SpAD_Dt,637.558757216848
SpAbs_A,41.56723116760269
SpAbs_D,397.99378732318587
SpMAD_A,1.2989759739875841
SpMAD_D,12.437305853849566
SpMax_A,2.4687003440294
SpMax_D,198.99689366159302
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,137.67000000000002
TpiPC10,8.469886184637417
VAdjMat,6.129283016944966
VE1_DzZ,5.545543068198242
VE1_Dzi,5.565103474575432
VE1_Dzm,5.545546640731877
VE1_Dzp,5.5750591531068014
VE1_Dzv,5.576058307178593
VE2_DzZ,0.17329822088119506
VE2_Dzi,0.17390948358048225
VE2_Dzm,0.17329833252287116
VE2_Dzp,0.17422059853458755
VE2_Dzv,0.17425182209933104
VE3_DzZ,2.8761453641709283
VE3_Dzi,2.87966638817442
VE3_Dzm,2.876146008387814
VE3_Dzp,2.881453737518318
VE3_Dzv,2.881632940020314
VR1_DzZ,211.89209076526458
VR1_Dzi,210.23027706716394
VR1_Dzm,211.8919666487526
VR1_Dzp,209.56283311637117
VR1_Dzv,209.23564883480472
VR2_DzZ,6.621627836414518
VR2_Dzi,6.569696158348873
VR2_Dzm,6.621623957773519
VR2_Dzp,6.548838534886599
VR2_Dzv,6.5386140260876475
VR3_DzZ,6.519227949066029
VR3_Dzi,6.511354297205854
VR3_Dzm,6.519227363312461
VR3_Dzp,6.5081744236109245
VR3_Dzv,6.506611932999176
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06123724356957946
Xch-6dv,0.1942740206640339
Xch-7dv,0.21795860716686535
Xpc-4dv,2.3805732736801697
Xpc-5dv,3.6047805530620334
Xpc-6dv,4.822393929630866
Zagreb1,166.0
Zagreb2,192.0
fragCpx,233.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,4
nBondsM,20
nBondsO,35
nBondsS,41
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.137013793103449
AATS1are,6.262875409836067
AATS2are,6.2152305555555545
AATS3are,5.996637414965988
AATS4are,6.144566447368421
AATS5are,6.303115172413792
AATS6are,6.130749999999999
AATS7are,6.278531654676259
AATS8are,6.219939855072464
AATSC0dv,3.6826529264103587
AATSC0pe,0.10669289536266344
AATSC0se,0.06839354102259214
AATSC1dv,0.16346226735887728
AATSC1pe,7.392204830328498e-05
AATSC1se,0.007748796456209412
AATSC2dv,0.5322257453648652
AATSC2pe,0.02502578279825612
AATSC2se,0.019502016448672208
AATSC3dv,0.11740962734677696
AATSC3pe,0.006615068512541742
AATSC3se,0.002393232610999219
AATSC4dv,0.2531456216840158
AATSC4pe,0.0032280098097503336
AATSC4se,0.0006618273984604614
AATSC5dv,0.8708944378385517
AATSC5pe,0.02436019619500603
AATSC5se,0.017255684898929813
AATSC6dv,0.2911751105515532
AATSC6pe,-0.005282449115198969
AATSC6se,-0.009448881539833542
AATSC7dv,-0.42131716743133446
AATSC7pe,-0.015599841529867558
AATSC7se,-0.013124962506095027
AATSC8dv,-0.7031982093244566
AATSC8pe,-0.021557388116286578
AATSC8se,-0.010969890347929499
AETA_eta,0.9552277683554078
ATSC0are,6.5266344827586185
ATSC1are,-0.41363971462544147
ATSC2are,3.2675737217598124
ATSC3are,0.8838367419738384
ATSC4are,0.2431544589774124
ATSC5are,3.682224137931046
ATSC6are,-1.1357015457788298
ATSC7are,-2.2750412604042682
ATSC8are,-3.0033199762187768
BCUTZ-1h,16.013273125079774
BCUTZ-1l,5.694107223174328
BCUTc-1h,0.4648936246585172
BCUTc-1l,-0.36749898837833267
BCUTd-1h,4.043957601512931
BCUTd-1l,0.9715219227400239
BCUTi-1h,14.553588267645875
BCUTi-1l,10.31975049739613
BCUTm-1h,32.0668027729321
BCUTm-1l,11.705125643378361
BCUTp-1h,2.9546935391071982
BCUTp-1l,0.7517308862262028
BCUTs-1h,7.014578591990343
BCUTs-1l,0.2989155905160086
BCUTv-1h,24.44199570348591
BCUTv-1l,14.701063506859036
BalabanJ,1.3556521081296242
Diameter,14
ETA_beta,39.0
GATS1are,0.6972295303349936
GATS2are,0.535129681700378
GATS3are,0.8393048099685199
GATS4are,1.2013140188426836
GATS5are,1.2169542944454657
GATS6are,1.2448722422566318
GATS7are,1.5129153240963247
GATS8are,1.4099608209028935
HybRatio,0.34782608695652173
Lipinski,True
LogEE_Dt,318.779378608424
MATS1are,-0.06026027332763219
MATS2are,0.26886875838836116
MATS3are,0.053431014382078895
MATS4are,0.01421599796183506
MATS5are,0.22567368512260716
MATS6are,-0.07421026986688437
MATS7are,-0.14544981714831576
MATS8are,-0.1934021157268336
MAXddssS,-3.9846792395281736
MAXssCH2,1.2202868663905893
MAXsssCH,-0.9401977303266988
MINddssS,-3.9846792395281736
MINssCH2,0.2498925264550269
MINsssCH,-0.9401977303266988
NsssssAs,0
RotRatio,0.2571428571428571
SM1_Dzpe,1.4441554467564264
SM1_Dzse,1.4492485814243974
SMR_VSA1,13.212334168400758
SMR_VSA2,0.0
SMR_VSA3,18.785963431291318
SMR_VSA4,0.0
SMR_VSA5,49.4622540422218
SMR_VSA6,6.544756405912575
SMR_VSA7,65.74351267629302
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,302.8331554595909
SpAD_Dzi,331.18273691416834
SpAD_Dzm,302.8522578600646
SpAD_Dzp,390.4593854111007
SpAD_Dzv,384.7924475156441
SpAbs_Dt,637.5587572168478
SpDiam_A,4.894544128481116
SpDiam_D,279.76048769741743
SpMAD_Dt,19.9237111630265
SpMax_Dt,318.779378608424
SsssssAs,0
VE1_Dzpe,5.56413187602667
VE1_Dzse,5.563412198773925
VE2_Dzpe,0.17387912112583342
VE2_Dzse,0.17385663121168515
VE3_Dzpe,2.8794917852442774
VE3_Dzse,2.879362434643838
VMcGowan,343.0200000000011
VR1_Dzpe,210.16810924376125
VR1_Dzse,210.22914943389588
VR2_Dzpe,6.567753413867539
VR2_Dzse,6.569660919809246
VR3_Dzpe,6.511058540486132
VR3_Dzse,6.511348933390955
mZagreb1,9.090277777777779
mZagreb2,7.041666666666667
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,11
nBondsKS,50
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11252818073721756
AATSC1are,-0.0067809789282859256
AATSC2are,0.030255312238516782
AATSC3are,0.006012494843359445
AATSC4are,0.0015997003880092921
AATSC5are,0.025394649227110662
AATSC6are,-0.008350746660138453
AATSC7are,-0.016367203312260922
AATSC8are,-0.021763188233469396
AETA_beta,1.21875
BCUTdv-1h,6.022487652588791
BCUTdv-1l,0.6441822351783324
BCUTpe-1h,3.536955781240197
BCUTpe-1l,2.2340635869020646
BCUTse-1h,3.768267967822442
BCUTse-1l,2.43237713204588
ETA_alpha,15.766666666666671
ETA_dBeta,0.0
ETA_eta_B,0.3874069919651628
ETA_eta_F,30.736045155281055
ETA_eta_L,8.420719321390772
ETA_eta_R,61.303333742654104
ETA_psi_1,0.5875776397515532
LabuteASA,191.8729524998157
LogEE_DzZ,150.87091374080768
LogEE_Dzi,165.6303247042381
LogEE_Dzm,150.87979409266688
LogEE_Dzp,194.4205756668109
LogEE_Dzv,192.05886060207126
PEOE_VSA1,5.316788604006331
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,13.469174827284988
PEOE_VSA5,0.0
PEOE_VSA6,48.04732704767281
PEOE_VSA7,56.22111536617628
PEOE_VSA8,6.544756405912575
PEOE_VSA9,11.728187345198613
SM1_Dzare,1.5506335390459918
SpAD_Dzpe,333.32116298772246
SpAD_Dzse,332.6146728932819
SpAbs_DzZ,300.74386974530495
SpAbs_Dzi,330.0140494995505
SpAbs_Dzm,300.76533953949075
SpAbs_Dzp,393.3124855372978
SpAbs_Dzv,386.2768454009473
SpDiam_Dt,425.6566078105958
SpMAD_DzZ,9.463536108112216
SpMAD_Dzi,10.34946052856776
SpMAD_Dzm,9.464133058127018
SpMAD_Dzp,12.201855794096897
SpMAD_Dzv,12.024763984863878
SpMax_DzZ,150.87091374080768
SpMax_Dzi,165.6303247042381
SpMax_Dzm,150.87979409266688
SpMax_Dzp,194.4205756668109
SpMax_Dzv,192.05886060207126
VE1_Dzare,5.563972065101217
VE2_Dzare,0.17387412703441302
VE3_Dzare,2.8794630632038816
VR1_Dzare,210.1754914935499
VR2_Dzare,6.567984109173435
VR3_Dzare,6.511093665321035
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49270833333333347
AETA_dBeta,0.0
AETA_eta_B,0.012106468498911338
AETA_eta_F,0.960501411102533
AETA_eta_L,0.2631474787934616
AETA_eta_R,1.9157291794579407
BCUTare-1h,3.580934613610208
BCUTare-1l,2.1814610067470888
ETA_beta_s,19.5
ETA_dPsi_A,0.12642236024844677
ETA_dPsi_B,0.0
ETA_eta_BR,0.7314069919651628
ETA_eta_FL,7.106087249017161
ETA_eta_RL,15.526806570407933
LogEE_Dzpe,166.70571135157238
LogEE_Dzse,166.35262546481047
PEOE_VSA10,21.970725739898256
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,10.038883468458419
SlogP_VSA2,35.65865391157388
SlogP_VSA3,21.238649960405414
SlogP_VSA4,0.0
SlogP_VSA5,37.667559606327046
SlogP_VSA6,65.0755446601138
SlogP_VSA7,0.0
SlogP_VSA8,11.033401435232523
SlogP_VSA9,0.0
SpAD_Dzare,332.1749627171356
SpAbs_Dzpe,331.96726725638825
SpAbs_Dzse,331.2560023481966
SpDiam_DzZ,217.78704773289093
SpDiam_Dzi,236.15131796660296
SpDiam_Dzm,217.80475514289685
SpDiam_Dzp,285.38031229334763
SpDiam_Dzv,279.89627665524006
SpMAD_Dzpe,10.416286343366327
SpMAD_Dzse,10.39420852791506
SpMax_Dzpe,166.70571135157238
SpMax_Dzse,166.35262546481047
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.609375
AETA_eta_BR,0.022856468498911337
AETA_eta_FL,0.2220652265317863
AETA_eta_RL,0.4852127053252479
DetourIndex,4833
EState_VSA1,16.065131982555545
EState_VSA2,17.22348482779529
EState_VSA3,17.5781578411451
EState_VSA4,36.55410370567364
EState_VSA5,24.481114844382894
EState_VSA6,12.13273413692322
EState_VSA7,30.33183534230805
EState_VSA8,24.861983538125198
EState_VSA9,0.0
ETA_beta_ns,19.5
ETA_shape_p,0.06342494714587736
ETA_shape_x,0.05285412262156447
ETA_shape_y,0.22198731501057076
GhoseFilter,True
LogEE_Dzare,166.13593865666297
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,330.72124377427986
SpDiam_Dzpe,238.52678832778514
SpDiam_Dzse,238.27381641463137
SpMAD_Dzare,10.380467584910487
SpMax_Dzare,166.13593865666297
TopoPSA(NO),101.05000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,34.65444991884511
VSA_EState9,42.95482106998598
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.609375
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.00729166666666653
FilterItLogS,-6.415607831467815
SpDiam_Dzare,237.45141615459957
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5971264367816088
ETA_epsilon_2,0.8385416666666663
ETA_epsilon_3,0.44222222222222146
ETA_epsilon_4,0.5461904761904753
ETA_epsilon_5,0.8068627450980389
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.15490421455938735
ETA_dEpsilon_B,0.05093596059113348
ETA_dEpsilon_C,-0.10396825396825388
ETA_dEpsilon_D,0.031678921568627394
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.90625
MDEDescriptor,"0.0,0.0,0.0,0.0,21.43413806829722,22.010690510109495,0.0,5.474006581596076,0.0,0.0,0.814325284978472,0.0,0.0,0.0,0.0,0.0,1.381199369861928,0.0,0.0"
APolDescriptor,70.42261799999997
BCUTDescriptor,"11.849999999999998,31.973074130032074,-0.2789100139589654,0.26100516711925514,5.780975992921046,12.936976453376502"
BPolDescriptor,42.097381999999996
TPSADescriptor,137.67000000000002
ALOGPDescriptor,"2.178700000000001,4.746733690000005,122.50639999999997"
XLogPDescriptor,4.359000000000001
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,470.1446329000001
ChiPathDescriptor,"22.390694289244877,15.526806570407933,13.996981147871448,11.278947419582737,9.372910369491223,7.312848999526971,4.441585296402625,3.200049900430348,18.679157155347294,11.859896795232745,8.849143904045762,6.483116264723684,4.783582188402984,3.24732504012864,1.7397723642771274,1.0869524739133682"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.4235402420532192,0.4637546038701379,0.0,0.0,0.061237243569579464,0.19427402066403396,0.18445630962018852"
AtomCountDescriptor,58
BondCountDescriptor,35
SmallRingDescriptor,"4,3,3,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"2.281694593530374,0.20412414523193154,0.5185228312386285,0.08333333333333333,0.8588812054778185,0.025499585890087693,0.10580303733909875,0.007361096388933056"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,2,1,7,0,0"
ZagrebIndexDescriptor,166.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"65.47766096257105,2.0461769050803453,26.35357769783434,7.568392240905984,12.228399625569688"
FractionalPSADescriptor,0.29282478277122537
WienerNumbersDescriptor,"3071.0,47.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.5950733930652925,7.369308131773262,10.434386752952307,1.741046244060108,2.514821747290027,2.8336036868290946"
FractionalCSP3Descriptor,0.34782608695652173
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,7,0,1,8,1,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"25.103673469387754,12.109375,7.014243482934695"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2729.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.34782608695652173
AutocorrelationDescriptorMass,"48.018834388628775,49.285951563958704,61.63567348080385,64.19798161236761,72.03984644889829"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.49844242356389923,-0.24390131740259274,0.07253012730222537,-0.0482145808850757,-0.1655052423987402"
EccentricConnectivityIndexDescriptor,782
AutocorrelationDescriptorPolarizability,"2641.323285233671,3069.546606126785,4252.7842775700055,4184.489793502553,4037.491231610567"
