DLiP-ID,T007QY
AATSC4p,-0.05002334608267502
AATSC4s,-0.1923360961500832
AATSC4v,-5.482588768541318
AATSC5Z,-0.8906495931706012
AATSC5c,0.0011140799848276734
AATSC5d,-0.06254501800720288
AATSC5i,0.030007322353684904
AATSC5m,-3.9658440952795915
AATSC5p,0.002769510860356177
AATSC5s,0.12291998519674094
AATSC5v,-0.7745345655709821
AATSC6Z,-2.804782519068232
AATSC6c,-0.00412941296437925
AATSC6d,-0.045454545454545456
AATSC6i,-0.006853999208983114
AATSC6m,-12.921839521805357
AATSC6p,-0.01321492151413323
AATSC6s,-0.3804134960113471
AATSC6v,-7.493762672434462
AATSC7Z,-0.12114722432182748
AATSC7c,0.0036388809047916983
AATSC7d,0.03993449231544469
AATSC7i,-0.04488506221658526
AATSC7m,-0.6003164650205776
AATSC7p,-0.012062984587439391
AATSC7s,0.04275668653716968
AATSC7v,-2.0739549203336125
AATSC8Z,0.8487626934831903
AATSC8c,-0.001864253729067031
AATSC8d,0.07808340727595385
AATSC8i,-0.04387626204016138
AATSC8m,4.056000660608847
AATSC8p,0.0036518443885796637
AATSC8s,-0.0052797502947599575
AATSC8v,3.789237391958874
ATS0are,388.91849999999994
ATS1are,409.0208
ATS2are,738.5980000000003
ATS3are,939.9580000000001
ATS4are,1025.4610000000002
ATS5are,1082.3029999999997
ATS6are,961.0500000000001
ATS7are,949.4830000000001
ATS8are,928.5160000000001
ATSC0dv,255.8447971781305
ATSC0pe,8.39586031746031
ATSC0se,5.89900041269841
ATSC1dv,42.944962347078764
ATSC1pe,0.37687903754095664
ATSC1se,0.38861130435877494
ATSC2dv,30.19475938523559
ATSC2pe,1.5040625850340348
ATSC2se,1.1837343446711883
ATSC3dv,-33.57369614512471
ATSC3pe,-1.0321004535147256
ATSC3se,-0.9323275260771056
ATSC4dv,-48.32826628593825
ATSC4pe,-0.3142335348954233
ATSC4se,-0.6145007223482144
ATSC5dv,-106.49830631841215
ATSC5pe,-1.2185373645754243
ATSC5se,-0.6835327326782918
ATSC6dv,-156.64707035077407
ATSC6pe,-7.122136331569639
ATSC6se,-4.38721951675487
ATSC7dv,79.73771730914588
ATSC7pe,1.383257596371863
ATSC7se,1.158679240362829
ATSC8dv,91.3842837546541
ATSC8pe,1.0948283950616968
ATSC8se,-0.04740956261020679
AXp-0dv,0.6085767150585545
AXp-1dv,0.3663708097012039
AXp-2dv,0.21255663901069283
AXp-3dv,0.12965056406133033
AXp-4dv,0.07865583693983018
AXp-5dv,0.04822813645795266
AXp-6dv,0.03179078457956108
AXp-7dv,0.019889815532612456
BertzCT,970.5539578171898
ECIndex,895
ETA_eta,30.927940342978438
GATS1dv,0.6364903130289442
GATS1pe,0.6540532824944723
GATS1se,0.645180911217719
GATS2dv,0.9674965744562612
GATS2pe,0.899670481248856
GATS2se,0.907280850428504
GATS3dv,1.061115012927357
GATS3pe,1.0163973366270591
GATS3se,1.0329404660113966
GATS4dv,1.1249734641427895
GATS4pe,1.1079267449729169
GATS4se,1.172972564925309
GATS5dv,1.4041141273141915
GATS5pe,1.455429168418602
GATS5se,1.5302443830360057
GATS6dv,1.3502363220246363
GATS6pe,1.574807326196901
GATS6se,1.5893407324029905
GATS7dv,0.7245101012886266
GATS7pe,0.763108658487277
GATS7se,0.7107459869548449
GATS8dv,0.7300136191761837
GATS8pe,0.789284419769262
GATS8se,0.7968038293223847
LogEE_A,4.372166203323489
LogEE_D,219.46354771828757
MATS1dv,0.1626907380933191
MATS1pe,0.043507484123231445
MATS1se,0.06385048433707995
MATS2dv,0.06354913905374394
MATS2pe,0.09646180651619607
MATS2se,0.10805142766040968
MATS3dv,-0.054034568109491615
MATS3pe,-0.05061810506765176
MATS3se,-0.06507874939875652
MATS4dv,-0.07168975355455906
MATS4pe,-0.014204298416459721
MATS4se,-0.039534516570614756
MATS5dv,-0.1542615673082226
MATS5pe,-0.053785507917376824
MATS5se,-0.042941036014123884
MATS6dv,-0.25047565212595824
MATS6pe,-0.3470283111418605
MATS6se,-0.30425012628023146
MATS7dv,0.12120282541958492
MATS7pe,0.06407127910185269
MATS7se,0.07638539597206154
MATS8dv,0.13976859389199128
MATS8pe,0.05102646958289204
MATS8se,-0.003144866363794823
MAXaaCH,1.920007432342389
MAXaasC,1.0157229380447483
MAXdssC,-0.46800049340723837
MAXsCH3,1.5993074027274203
MAXsssN,1.332100508017716
MDEC-11,0.16666666666666669
MDEC-12,3.4916315563952947
MDEC-13,2.049247869012241
MDEC-22,21.85762373832896
MDEC-23,19.186472656062243
MDEC-33,3.069205304764077
MDEO-11,0.814325284978472
MDEO-12,1.185162944157964
MDEO-22,0.516459056608978
MINaaCH,1.7801534269202017
MINaasC,0.706310066822107
MINdssC,-0.46800049340723837
MINsCH3,1.5993074027274201
MINsssN,1.332100508017716
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.267857142857143
SM1_Dzi,1.1771542054576627
SM1_Dzm,2.2634523555072885
SM1_Dzp,-6.587809473182247
SM1_Dzv,-2.5557126214201147
SddssSe,0
SpAD_Dt,681.8067297389789
SpAbs_A,41.08808843925422
SpAbs_D,438.9270954365751
SpMAD_A,1.2840027637266944
SpMAD_D,13.716471732392971
SpMax_A,2.4267930931369155
SpMax_D,219.46354771828757
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,90.52
TpiPC10,7.589240978005278
VAdjMat,6.087462841250339
VE1_DzZ,5.580245878548297
VE1_Dzi,5.582294887390145
VE1_Dzm,5.580244688842231
VE1_Dzp,5.576981078329705
VE1_Dzv,5.585304710317093
VE2_DzZ,0.17438268370463428
VE2_Dzi,0.17444671523094202
VE2_Dzm,0.1743826465263197
VE2_Dzp,0.1742806586978033
VE2_Dzv,0.17454077219740916
VE3_DzZ,2.882383649484067
VE3_Dzi,2.8827507717921192
VE3_Dzm,2.8823834362844662
VE3_Dzp,2.881798414402914
VE3_Dzv,2.883289799534561
VR1_DzZ,203.12479959146006
VR1_Dzi,203.35925030299254
VR1_Dzm,203.12526074378093
VR1_Dzp,204.00588346974803
VR1_Dzv,203.24556096697563
VR2_DzZ,6.347649987233127
VR2_Dzi,6.354976571968517
VR2_Dzm,6.347664398243154
VR2_Dzp,6.375183858429626
VR2_Dzv,6.3514237802179885
VR3_DzZ,6.476971376262538
VR3_Dzi,6.478124930689049
VR3_Dzm,6.47697364655055
VR3_Dzp,6.481299643771997
VR3_Dzv,6.477565717734216
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.1206809986080039
Xch-7dv,0.1706644637728843
Xpc-4dv,2.6812039542642205
Xpc-5dv,4.126595008659374
Xpc-6dv,5.6475111037251295
Zagreb1,160.0
Zagreb2,183.0
fragCpx,164.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,34
nBondsS,50
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,8
naHRing,0
AATS0are,6.173309523809523
AATS1are,6.2926276923076925
AATS2are,6.312803418803421
AATS3are,6.143516339869282
AATS4are,6.177475903614459
AATS5are,6.366488235294115
AATS6are,6.240584415584416
AATS7are,5.861006172839507
AATS8are,5.767180124223603
AATSC0dv,4.061028526636992
AATSC0pe,0.1332676240866716
AATSC0se,0.09363492718568904
AATSC1dv,0.6606917284165964
AATSC1pe,0.00579813903909164
AATSC1se,0.00597863545167346
AATSC2dv,0.2580748665404751
AATSC2pe,0.012855235769521665
AATSC2se,0.010117387561292207
AATSC3dv,-0.21943592251715494
AATSC3pe,-0.006745754598135461
AATSC3se,-0.006093643961288271
AATSC4dv,-0.29113413425264006
AATSC4pe,-0.0018929731017796585
AATSC4se,-0.00370181158041093
AATSC5dv,-0.6264606254024244
AATSC5pe,-0.007167866850443672
AATSC5se,-0.004020780780460541
AATSC6dv,-1.01718876851152
AATSC6pe,-0.046247638516685965
AATSC6se,-0.028488438420486168
AATSC7dv,0.4922081315379375
AATSC7pe,0.00853862713809792
AATSC7se,0.007152340989894006
AATSC8dv,0.5676042469233175
AATSC8pe,0.006800176366842837
AATSC8se,-0.0002944693329826509
AETA_eta,0.9664981357180762
ATSC0are,8.994942857142858
ATSC1are,0.025093877551027967
ATSC2are,1.8556489795918516
ATSC3are,-1.0611897959183585
ATSC4are,-0.6381653061224375
ATSC5are,-1.056406122448951
ATSC6are,-7.238142857142833
ATSC7are,1.6404326530612108
ATSC8are,0.7716999999999782
BCUTZ-1h,16.01312328899218
BCUTZ-1l,5.692875496371134
BCUTc-1h,0.45122158469669305
BCUTc-1l,-0.5296061048731744
BCUTd-1h,4.043754685128502
BCUTd-1l,0.9714081654911657
BCUTi-1h,14.542704509251337
BCUTi-1l,10.320172073607738
BCUTm-1h,32.06654434302142
BCUTm-1l,11.704472876773762
BCUTp-1h,2.9544198629631016
BCUTp-1l,0.7413635435459347
BCUTs-1h,7.014578228204519
BCUTs-1l,0.29666610378829134
BCUTv-1h,24.441825608832367
BCUTv-1l,14.699970430252323
BalabanJ,1.4432551441776171
Diameter,17
ETA_beta,37.25
GATS1are,0.693915555480625
GATS2are,0.8997734882422465
GATS3are,1.019313352524114
GATS4are,1.133612283344984
GATS5are,1.4847799912219577
GATS6are,1.5838537556312295
GATS7are,0.7389381209421884
GATS8are,0.7849314639047001
HybRatio,0.4583333333333333
Lipinski,True
LogEE_Dt,340.90336486948945
MATS1are,0.0027039369374594444
MATS2are,0.11108415253601686
MATS3are,-0.048578463603544515
MATS4are,-0.026925714885345873
MATS5are,-0.04352353170997366
MATS6are,-0.329191467759805
MATS7are,0.07092274424394317
MATS8are,0.033571037638953936
MAXddssS,-3.614847663384593
MAXssCH2,0.8062779962043892
MAXsssCH,-0.7552077863080757
MINddssS,-3.614847663384593
MINssCH2,-0.11578075959819256
MINsssCH,-0.7552077863080757
NsssssAs,0
RotRatio,0.29411764705882354
SM1_Dzpe,1.725137698898409
SM1_Dzse,1.7025878985853349
SMR_VSA1,27.422923029800906
SMR_VSA2,0.0
SMR_VSA3,4.305215991296234
SMR_VSA4,0.0
SMR_VSA5,43.8988025505248
SMR_VSA6,27.37123345298056
SMR_VSA7,59.65783953108687
SMR_VSA8,0.0
SMR_VSA9,11.49902366656781
SpAD_DzZ,338.6639425629842
SpAD_Dzi,374.4013438746672
SpAD_Dzm,338.7318260120808
SpAD_Dzp,507.4273321869442
SpAD_Dzv,448.61870044726356
SpAbs_Dt,681.8067297389789
SpDiam_A,4.853586186273831
SpDiam_D,334.89122286884566
SpMAD_Dt,21.30646030434309
SpMax_Dt,340.90336486948945
SsssssAs,0
VE1_Dzpe,5.583215158379018
VE1_Dzse,5.583397511919391
VE2_Dzpe,0.17447547369934432
VE2_Dzse,0.17448117224748097
VE3_Dzpe,2.8829156135211913
VE3_Dzse,2.882948274014713
VMcGowan,347.89000000000135
VR1_Dzpe,203.1053764522725
VR1_Dzse,203.07137851737386
VR2_Dzpe,6.347043014133516
VR2_Dzse,6.345980578667933
VR3_Dzpe,6.47687574998784
VR3_Dzse,6.476708345356423
mZagreb1,10.590277777777779
mZagreb2,7.263888888888891
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,56
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14277687074829934
AATSC1are,0.00038605965463119947
AATSC2are,0.015860247688819246
AATSC3are,-0.006935881019074238
AATSC4are,-0.0038443693139905873
AATSC5are,-0.006214153661464417
AATSC6are,-0.04700092764378463
AATSC7are,0.010126127488032165
AATSC8are,0.004793167701863219
AETA_beta,1.1640625
BCUTdv-1h,6.028907147159732
BCUTdv-1l,0.640556309574393
BCUTpe-1h,3.537230087030458
BCUTpe-1l,2.241633403754777
BCUTse-1h,3.768437684094728
BCUTse-1l,2.4376725477488037
ETA_alpha,15.233333333333334
ETA_dBeta,-2.25
ETA_eta_B,0.4900301819976747
ETA_eta_F,30.496408522194763
ETA_eta_L,8.246565147587418
ETA_eta_R,61.4243488651732
ETA_psi_1,0.5506024096385546
LabuteASA,189.8847388959739
LogEE_DzZ,169.0134284880898
LogEE_Dzi,187.23631597086916
LogEE_Dzm,169.04692093534268
LogEE_Dzp,252.49630059003493
LogEE_Dzv,223.91002012653487
PEOE_VSA1,14.210588861400147
PEOE_VSA2,4.794537184071822
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,55.36374523494727
PEOE_VSA8,12.611123474374185
PEOE_VSA9,26.579330653814775
SM1_Dzare,1.8753633027942849
SpAD_Dzpe,365.79848713629303
SpAD_Dzse,365.1458408382012
SpAbs_DzZ,336.7223585046952
SpAbs_Dzi,373.37133394489183
SpAbs_Dzm,336.7938802303779
SpAbs_Dzp,511.5804106532522
SpAbs_Dzv,450.37575287448976
SpDiam_Dt,514.5165486457548
SpMAD_DzZ,10.583248205093255
SpMAD_Dzi,11.70004199608335
SpMAD_Dzm,10.585369562877524
SpMAD_Dzp,15.857104130842007
SpMAD_Dzv,14.019334388976986
SpMax_DzZ,169.0134284880898
SpMax_Dzi,187.23631597086916
SpMax_Dzm,169.04692093534268
SpMax_Dzp,252.49630059003493
SpMax_Dzv,223.91002012653487
VE1_Dzare,5.582876892264807
VE2_Dzare,0.1744649028832752
VE3_Dzare,2.882855025427742
VR1_Dzare,203.1243007991496
VR2_Dzare,6.347634399973425
VR3_Dzare,6.476968920664187
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4760416666666667
AETA_dBeta,-0.0703125
AETA_eta_B,0.015313443187427334
AETA_eta_F,0.9530127663185863
AETA_eta_L,0.2577051608621068
AETA_eta_R,1.9195109020366625
BCUTare-1h,3.5812969780239796
BCUTare-1l,2.191855008410187
ETA_beta_s,19.75
ETA_dPsi_A,0.1633975903614454
ETA_dPsi_B,0.0
ETA_eta_BR,0.7480301819976747
ETA_eta_FL,7.177618232788003
ETA_eta_RL,15.424183380375421
LogEE_Dzpe,182.9531541212371
LogEE_Dzse,182.6261262909314
PEOE_VSA10,17.54086449571577
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,9.473725907600098
SlogP_VSA2,52.10539254570554
SlogP_VSA3,31.728366520952253
SlogP_VSA4,0.0
SlogP_VSA5,36.81018947509803
SlogP_VSA6,48.53093654769288
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,363.4468618351238
SpAbs_Dzpe,364.21986566368116
SpAbs_Dzse,363.57954166363294
SpDiam_DzZ,264.4777107920791
SpDiam_Dzi,289.91095029426646
SpDiam_Dzm,264.5344330105173
SpDiam_Dzp,398.1378978723905
SpDiam_Dzv,349.51463777902796
SpMAD_Dzpe,11.431202723009157
SpMAD_Dzse,11.410807526193787
SpMax_Dzpe,182.9531541212371
SpMax_Dzse,182.6261262909314
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6171875
AETA_eta_BR,0.023375943187427334
AETA_eta_FL,0.2243005697746251
AETA_eta_RL,0.4820057306367319
DetourIndex,5267
EState_VSA1,22.034437270507393
EState_VSA2,12.359735571259707
EState_VSA3,42.86969643295541
EState_VSA4,18.405094737549014
EState_VSA5,4.305215991296234
EState_VSA6,32.418696287939895
EState_VSA7,30.33183534230805
EState_VSA8,0.0
EState_VSA9,14.210588861400147
ETA_beta_ns,17.5
ETA_shape_p,0.13129102844638948
ETA_shape_x,0.05470459518599562
ETA_shape_y,0.22319474835886213
GhoseFilter,True
LogEE_Dzare,181.78203602077423
SlogP_VSA10,0.0
SlogP_VSA11,11.49902366656781
SpAbs_Dzare,361.74010109977473
SpDiam_Dzpe,283.35137063428544
SpDiam_Dzse,283.08331563100035
SpMAD_Dzare,11.357714432347619
SpMax_Dzare,181.78203602077423
TopoPSA(NO),82.14
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.33222834960639
VSA_EState9,52.365952647111534
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.546875
EState_VSA10,13.212334168400758
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.023958333333333304
FilterItLogS,-5.549608779253342
SpDiam_Dzare,281.3391722256855
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.586772486772486
ETA_epsilon_2,0.8645833333333328
ETA_epsilon_3,0.4391304347826079
ETA_epsilon_4,0.5408888888888878
ETA_epsilon_5,0.8645833333333328
AETA_beta_ns_d,0.03125
ETA_dEpsilon_A,0.14764205198987806
ETA_dEpsilon_B,0.04588359788359819
ETA_dEpsilon_C,-0.10175845410627987
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.78125
MDEDescriptor,"0.16666666666666669,3.4916315563952947,2.049247869012241,0.0,21.85762373832896,19.186472656062243,0.0,3.069205304764077,0.0,0.0,0.814325284978472,1.185162944157964,0.516459056608978,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,71.72258299999999
BCUTDescriptor,"11.850000000000009,31.972072636204153,-0.3495553010040705,0.28008288259252856,4.883730857849133,12.542618508915064"
BPolDescriptor,49.05141699999999
TPSADescriptor,90.52
ALOGPDescriptor,"1.3308999999999984,1.771294809999996,115.37489999999998"
XLogPDescriptor,3.828000000000001
VAdjMaDescriptor,6.08746284125034
WeightDescriptor,461.18720895999996
ChiPathDescriptor,"22.976480726871777,15.42418338037542,13.634966426821594,10.770141911767439,8.816222346893673,7.06711936784495,4.086471656568073,2.8100220113342766,18.861700071844258,11.248979959375138,8.335564695478734,6.0018762514381825,4.337906413713802,3.0599998807291366,1.6410057993001397,1.010952000335224"
ChiChainDescriptor,"0.0,0.0,0.0,0.25343678769327627,0.30628554004524516,0.0,0.0,0.0,0.12068099860800388,0.1311113108636729"
AtomCountDescriptor,63
BondCountDescriptor,34
SmallRingDescriptor,"3,2,3,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.3566095506609037,0.20412414523193154,0.428855364161831,0.08333333333333333,0.8986721471657744,0.03225470832150765,0.1378499852563233,0.013167929531666034"
RuleOfFiveDescriptor,1
CarbonTypesDescriptor,"0,0,1,10,2,3,6,0,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"64.51543721325095,2.016107412914092,23.09284150764963,16.154513389584594,3.444845099536599"
FractionalPSADescriptor,0.19627604200933302
WienerNumbersDescriptor,"3399.0,48.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.501383477462496,7.4156562928837895,10.622421931411573,1.791359568974227,2.6131420284152242,3.1530885542151723"
FractionalCSP3Descriptor,0.4583333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,8,0,0,8,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,8
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.602076124567475,13.185255198487713,8.033240997229917"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,3233.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.4583333333333333
AutocorrelationDescriptorMass,"43.134547552972165,45.55304708516848,57.31877240578892,62.437500763114905,66.037008894697"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,11
AutocorrelationDescriptorCharge,"0.8024095359667903,-0.45964604942926024,0.06362422121404729,0.09473120124661892,-0.15199196845774687"
EccentricConnectivityIndexDescriptor,895
AutocorrelationDescriptorPolarizability,"2265.0982865391074,2599.035352565746,3545.7439363972167,3596.8736767244404,3352.270020562821"
