DLiP-ID,C003EN
AATSC4Z,-0.7702251270878719
AATSC4c,0.0020145187764018966
AATSC4d,-0.0025780682643427766
AATSC4i,0.07081822242281577
AATSC4m,-3.655840885817311
AATSC4p,-0.009488926156911295
AATSC4s,-0.3294356958078298
AATSC4v,-3.5768817685550416
AATSC5Z,0.8759409816320383
AATSC5c,-0.0031349684032157287
AATSC5d,-0.0630834086118639
AATSC5i,0.07617478529575847
AATSC5m,4.073157711354333
AATSC5p,0.02435985206596174
AATSC5s,-0.013364205756027557
AATSC5v,3.801777348904252
AATSC6Z,-1.7783145464304884
AATSC6c,0.005980927617103887
AATSC6d,-0.12332259796027913
AATSC6i,-0.26072686517356763
AATSC6m,-8.371894706104797
AATSC6p,-0.08867708412240996
AATSC6s,0.5026862321105748
AATSC6v,-8.521795671508649
AATSC7Z,-2.1678643817947294
AATSC7c,-0.004129595240892312
AATSC7d,0.011654689515386066
AATSC7i,0.1317570669627323
AATSC7m,-9.984949556336922
AATSC7p,0.0498749073153911
AATSC7s,-1.0002827733346693
AATSC7v,-4.553578137924711
AATSC8Z,3.271604938271605
AATSC8c,-0.0020100680533813166
AATSC8d,-0.0177469135802469
AATSC8i,-0.3630016449881657
AATSC8m,15.245297299697688
AATSC8p,-0.019938135824965647
AATSC8s,0.30368883331475177
AATSC8v,5.306286854730373
ATS0are,255.12810000000002
ATS1are,264.19800000000004
ATS2are,474.92359999999996
ATS3are,561.8997
ATS4are,571.1277
ATS5are,538.5730000000001
ATS6are,477.0262
ATS7are,457.9749999999999
ATS8are,305.6544
ATSC0dv,180.36488340192042
ATSC0pe,7.61989722222222
ATSC0se,5.55511675
ATSC1dv,-14.470202713001072
ATSC1pe,-3.027110956790125
ATSC1se,-2.381353624999999
ATSC2dv,53.588782197835684
ATSC2pe,3.3133522376543185
ATSC2se,2.897418812499999
ATSC3dv,-59.82975156226185
ATSC3pe,-2.326399228395061
ATSC3se,-1.6615896249999997
ATSC4dv,-45.67703094040544
ATSC4pe,-1.4915739969135782
ATSC4se,-0.8929984374999993
ATSC5dv,-8.230300259106837
ATSC5pe,0.3215952160493832
ATSC5se,0.4070816250000005
ATSC6dv,-4.588934613625973
ATSC6pe,1.7977775462962957
ATSC6se,1.2931620624999998
ATSC7dv,-95.45206523395825
ATSC7pe,-4.088122608024689
ATSC7se,-2.534315812499999
ATSC8dv,53.65614997713763
ATSC8pe,1.4129870370370363
ATSC8se,0.40067450000000016
AXp-0dv,0.54887254563191
AXp-1dv,0.32691244329994973
AXp-2dv,0.1678025793762538
AXp-3dv,0.08430859155051679
AXp-4dv,0.043805417475597956
AXp-5dv,0.0240063918704944
AXp-6dv,0.013170098286548255
AXp-7dv,0.006986187881724446
BertzCT,731.6654509961365
ECIndex,406
ETA_eta,17.2871409579238
GATS1dv,0.8139679869860069
GATS1pe,1.1450397914647015
GATS1se,1.2282624511518092
GATS2dv,0.7697912266763703
GATS2pe,0.6944304243509576
GATS2se,0.6984729265764131
GATS3dv,1.0951965858926649
GATS3pe,1.0521483376102339
GATS3se,1.0654751205767887
GATS4dv,1.0386594502121003
GATS4pe,0.9722668578528635
GATS4se,0.9444687241562949
GATS5dv,1.0058986155625211
GATS5pe,0.8875927924505662
GATS5se,0.8439893088370216
GATS6dv,0.9632071921692441
GATS6pe,0.8871605832232797
GATS6se,0.9154152366811646
GATS7dv,1.321921566588668
GATS7pe,1.3515293743515526
GATS7se,1.2974350555198002
GATS8dv,0.7270427079689094
GATS8pe,0.7574249142322202
GATS8se,0.7852543858176634
LogEE_A,4.035582318472853
LogEE_D,102.55857073626339
MATS1dv,-0.07600488985419304
MATS1pe,-0.37635538168702976
MATS1se,-0.4061155372988714
MATS2dv,0.164554986257677
MATS2pe,0.24082836548118405
MATS2se,0.2888731844177019
MATS3dv,-0.1456310103310637
MATS3pe,-0.1340367163656005
MATS3se,-0.13131647898331197
MATS4dv,-0.10725794112725939
MATS4pe,-0.08290472155897483
MATS4se,-0.06808337609487257
MATS5dv,-0.020033292981576807
MATS5pe,0.01852887768875461
MATS5se,0.03217191829408845
MATS6dv,-0.013274350914529505
MATS6pe,0.12309495343117795
MATS6se,0.12145437807405217
MATS7dv,-0.2843551132281038
MATS7pe,-0.2882720236652838
MATS7se,-0.24512930877725966
MATS8dv,0.2231150084419634
MATS8pe,0.1390754031021853
MATS8se,0.05409533021965743
MAXaaCH,1.457649714978584
MAXaaaC,0.4456077963592846
MAXaasC,0.22562801427835777
MAXaasN,1.5774551209372638
MAXsNH2,5.694631029944883
MDEC-22,1.3961363206919677
MDEC-23,8.352538003161289
MDEC-33,5.580164617280154
MDEN-12,1.040041911525952
MDEN-13,0.25
MDEN-22,1.1447142425533319
MDEN-23,1.1905507889761497
MDEO-11,1.7320508075688774
MDEO-12,2.47281901280865
MDEO-22,0.33333333333333337
MINaaCH,1.287307590047038
MINaaaC,0.4125067099885229
MINaasC,0.22562801427835777
MINaasN,1.5774551209372638
MINsNH2,5.694631029944883
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.8142857142857145
SM1_Dzi,2.0912823866122716
SM1_Dzm,2.8203145422598226
SM1_Dzp,-8.544729773362738
SM1_Dzv,-3.8330111343938302
SddssSe,0
SpAD_Dt,384.3115497584181
SpAbs_A,27.32371112043777
SpAbs_D,205.1171414725269
SpMAD_A,1.2419868691108076
SpMAD_D,9.3235064305694
SpMax_A,2.488781871163124
SpMax_D,102.55857073626339
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,175.64999999999998
TpiPC10,8.275593254653009
VAdjMat,5.584962500721156
VE1_DzZ,4.6390867057401675
VE1_Dzi,4.618031597854981
VE1_Dzm,4.639318382594897
VE1_Dzp,4.627137734634124
VE1_Dzv,4.61978917285405
VE2_DzZ,0.21086757753364396
VE2_Dzi,0.2099105271752264
VE2_Dzm,0.21087810829976805
VE2_Dzp,0.21032444248336926
VE2_Dzv,0.20999041694791137
VE3_DzZ,2.322974876569291
VE3_Dzi,2.3184259135977605
VE3_Dzm,2.323024815508704
VE3_Dzp,2.320395837435048
VE3_Dzv,2.3188064308353
VR1_DzZ,120.0136502142564
VR1_Dzi,121.95768753978355
VR1_Dzm,119.9836525239556
VR1_Dzp,121.36688676197478
VR1_Dzv,121.78169880208941
VR2_DzZ,5.455165918829836
VR2_Dzi,5.543531251808343
VR2_Dzm,5.453802387452527
VR2_Dzp,5.516676670998854
VR2_Dzv,5.535531763731337
VR3_DzZ,5.576062848462542
VR3_Dzi,5.592131521495969
VR3_Dzm,5.575812864899271
VR3_Dzp,5.587275440350017
VR3_Dzv,5.590687448210001
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.08442306901503684
Xch-6dv,0.14741823417942063
Xch-7dv,0.17336827969253427
Xpc-4dv,1.328580114629636
Xpc-5dv,1.6544060505366887
Xpc-6dv,1.9459687383509066
Zagreb1,120.0
Zagreb2,141.0
fragCpx,114.12
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,2
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,10
nBondsD,1
nBondsM,11
nBondsO,24
nBondsS,27
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,12
naHRing,2
AATS0are,7.086891666666667
AATS1are,6.952578947368422
AATS2are,7.306516923076923
AATS3are,6.852435365853659
AATS4are,6.719149411764706
AATS5are,6.567963414634147
AATS6are,6.9134231884057975
AATS7are,6.835447761194028
AATS8are,6.3678
AATSC0dv,5.010135650053345
AATSC0pe,0.211663811728395
AATSC0se,0.1543087986111111
AATSC1dv,-0.38079480823687034
AATSC1pe,-0.07966081465237171
AATSC1se,-0.06266720065789472
AATSC2dv,0.8244428030436259
AATSC2pe,0.05097464981006644
AATSC2se,0.04457567403846152
AATSC3dv,-0.7296311166129493
AATSC3pe,-0.028370722297500744
AATSC3se,-0.020263288109756094
AATSC4dv,-0.5373768345930051
AATSC4pe,-0.01754792937545386
AATSC4se,-0.010505863970588227
AATSC5dv,-0.10036951535496143
AATSC5pe,0.0039218928786510145
AATSC5se,0.004964410060975616
AATSC6dv,-0.0665062987482025
AATSC6pe,0.0260547470477724
AATSC6se,0.018741479166666665
AATSC7dv,-1.4246576900590784
AATSC7pe,-0.06101675534365207
AATSC7se,-0.03782560914179103
AATSC8dv,1.117836457857034
AATSC8pe,0.02943722993827159
AATSC8se,0.00834738541666667
AETA_eta,0.7857791344510818
ATSC0are,8.585763888888884
ATSC1are,-3.8716118827160484
ATSC2are,4.00808186728395
ATSC3are,-2.471992746913579
ATSC4are,-1.511356404320987
ATSC5are,0.21373503086419837
ATSC6are,2.1009414351851845
ATSC7are,-4.215916126543208
ATSC8are,1.1292981481481477
BCUTZ-1h,15.011174992142914
BCUTZ-1l,5.761454441306073
BCUTc-1h,0.5740907999231947
BCUTc-1l,-0.41110967185206665
BCUTd-1h,4.027558220026996
BCUTd-1l,0.9787251009523843
BCUTi-1h,14.56433567673559
BCUTi-1l,10.461886938427904
BCUTm-1h,30.97899101227896
BCUTm-1l,11.784894145635057
BCUTp-1h,3.6574690431955448
BCUTp-1l,0.7739652749031987
BCUTs-1h,7.006636696452716
BCUTs-1l,0.29777841044437353
BCUTv-1h,24.43708132012753
BCUTv-1l,14.703168304451856
BalabanJ,1.574743497418377
Diameter,11
ETA_beta,26.5
GATS1are,1.2303138482758036
GATS2are,0.6957200941978716
GATS3are,1.0458325499823933
GATS4are,0.9580530927136094
GATS5are,0.884188765711817
GATS6are,0.8900126424028655
GATS7are,1.316054370441641
GATS8are,0.7853407206697133
HybRatio,0.5
Lipinski,True
LogEE_Dt,192.15577487920905
MATS1are,-0.427200524463989
MATS2are,0.2585513362845349
MATS3are,-0.12640285971590257
MATS4are,-0.07455409875844221
MATS5are,0.010929125563346919
MATS6are,0.12766986976039219
MATS7are,-0.2638400491576976
MATS8are,0.09864860274194202
MAXdsssP,-4.617566238425275
MAXssCH2,0.1989613252708491
MAXsssCH,-0.5975267699672469
MINdsssP,-4.617566238425275
MINssCH2,-0.4249036281179137
MINsssCH,-0.9368664965986404
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,2.1938630723830923
SM1_Dzse,2.1004348603134186
SMR_VSA1,28.71900900078885
SMR_VSA2,0.0
SMR_VSA3,19.519035210632982
SMR_VSA4,0.0
SMR_VSA5,24.856655569157482
SMR_VSA6,12.340549441675103
SMR_VSA7,12.654640149529083
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,142.2014798417148
SpAD_Dzi,156.41033739228848
SpAD_Dzm,142.06134126570828
SpAD_Dzp,249.82509086445003
SpAD_Dzv,224.75642499983215
SpAbs_Dt,384.311549758418
SpDiam_A,4.808909578654799
SpDiam_D,154.78751697209555
SpMAD_Dt,17.46870680720082
SpMax_Dt,192.15577487920905
SsssssAs,0
VE1_Dzpe,4.619777485382199
VE1_Dzse,4.622011638416234
VE2_Dzpe,0.2099898856991909
VE2_Dzse,0.21009143810982883
VE3_Dzpe,2.3188039009608405
VE3_Dzse,2.3192873902609383
VMcGowan,207.55999999999972
VR1_Dzpe,121.9157031218985
VR1_Dzse,121.73115479134118
VR2_Dzpe,5.541622869177204
VR2_Dzse,5.533234308697327
VR3_Dzpe,5.591787208258794
VR3_Dzse,5.590272324238283
mZagreb1,8.090277777777779
mZagreb2,4.597222222222222
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,5
nBondsKS,33
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.23849344135802455
AATSC1are,-0.1018845232293697
AATSC2are,0.06166279795821462
AATSC3are,-0.03014625301114121
AATSC4are,-0.017780663580246908
AATSC5are,0.0026065247666365657
AATSC6are,0.03044842659688673
AATSC7are,-0.06292412129168967
AATSC8are,0.02352704475308641
AETA_beta,1.2045454545454546
BCUTdv-1h,6.012022798312228
BCUTdv-1l,0.5402241639110712
BCUTpe-1h,3.504619186037204
BCUTpe-1l,2.1302019156987964
BCUTse-1h,3.723681411044271
BCUTse-1l,2.449861135975721
ETA_alpha,10.000000000000002
ETA_dBeta,-6.5
ETA_eta_B,0.5650583525591362
ETA_eta_F,19.977821240848495
ETA_eta_L,5.252935168760077
ETA_eta_R,37.264962198772295
ETA_psi_1,0.4587155963302754
LabuteASA,123.50931600722475
LogEE_DzZ,70.92657299275072
LogEE_Dzi,78.3002269864448
LogEE_Dzm,70.84443219362257
LogEE_Dzp,123.99962492173566
LogEE_Dzv,112.13246579777507
PEOE_VSA1,25.36388103130789
PEOE_VSA2,9.090846809503173
PEOE_VSA3,19.516983847772956
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,0.0
PEOE_VSA8,6.4208216229260096
PEOE_VSA9,19.038168427025763
SM1_Dzare,2.4290322434909886
SpAD_Dzpe,154.86167823627318
SpAD_Dzse,155.4417228349307
SpAbs_DzZ,139.9008699220111
SpAbs_Dzi,154.56100499115547
SpAbs_Dzm,139.75570061081714
SpAbs_Dzp,256.5439796168341
SpAbs_Dzv,228.097942729944
SpDiam_Dt,277.84754527806626
SpMAD_DzZ,6.463703629168854
SpMAD_Dzi,7.109560790558567
SpMAD_Dzm,6.457333693895831
SpMAD_Dzp,11.355685948384092
SpMAD_Dzv,10.216201136356007
SpMax_DzZ,70.92657299275072
SpMax_Dzi,78.3002269864448
SpMax_Dzm,70.84443219362257
SpMax_Dzp,123.99962492173566
SpMax_Dzv,112.13246579777507
VE1_Dzare,4.618712420490516
VE2_Dzare,0.2099414736586598
VE3_Dzare,2.3185733297512052
VR1_Dzare,122.01005690772199
VR2_Dzare,5.545911677623727
VR3_Dzare,5.592560835369911
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45454545454545464
AETA_dBeta,-0.29545454545454547
AETA_eta_B,0.025684470570869825
AETA_eta_F,0.9080827836749316
AETA_eta_L,0.2387697803981853
AETA_eta_R,1.6938619181260135
BCUTare-1h,3.557168328593773
BCUTare-1l,2.007540293927915
ETA_beta_s,16.5
ETA_dPsi_A,0.25528440366972455
ETA_dPsi_B,0.0
ETA_eta_BR,0.8230583525591362
ETA_eta_FL,5.096220041053883
ETA_eta_RL,10.34915520981396
LogEE_Dzpe,77.53056016688127
LogEE_Dzse,77.81633572929776
PEOE_VSA10,24.17588835086398
PEOE_VSA11,11.465039998602755
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,53.22720055098815
SlogP_VSA3,13.825658400443196
SlogP_VSA4,0.0
SlogP_VSA5,12.64872279366088
SlogP_VSA6,12.654640149529083
SlogP_VSA7,0.0
SlogP_VSA8,11.16387793838399
SlogP_VSA9,0.0
SpAD_Dzare,152.14771279507596
SpAbs_Dzpe,152.87554666263958
SpAbs_Dzse,153.53353954453513
SpDiam_DzZ,108.92346842938117
SpDiam_Dzi,119.58930899447782
SpDiam_Dzm,108.82745035499596
SpDiam_Dzp,193.18708124292516
SpDiam_Dzv,174.26591413115028
SpMAD_Dzpe,7.039167192557872
SpMAD_Dzse,7.065532856133213
SpMax_Dzpe,77.53056016688127
SpMax_Dzse,77.81633572929776
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.75
AETA_eta_BR,0.03741174329814256
AETA_eta_FL,0.23164636550244921
AETA_eta_RL,0.4704161459006345
DetourIndex,2069
EState_VSA1,32.865413033876564
EState_VSA2,12.238684400761038
EState_VSA3,11.16387793838399
EState_VSA4,0.0
EState_VSA5,12.654640149529083
EState_VSA6,4.567099647791355
EState_VSA7,0.0
EState_VSA8,19.475682724553444
EState_VSA9,20.257353636467183
ETA_beta_ns,10.0
ETA_shape_p,0.17333333333333328
ETA_shape_x,0.09999999999999998
ETA_shape_y,0.3399999999999999
GhoseFilter,False
LogEE_Dzare,76.1842669540603
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,149.9603362769613
SpDiam_Dzpe,117.62688676133945
SpDiam_Dzse,118.19168591818331
SpMAD_Dzare,6.915805127048907
SpMax_Dzare,76.1842669540603
TopoPSA(NO),165.83999999999997
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,16.650671584124417
VSA_EState9,47.15488397143115
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.45454545454545453
EState_VSA10,9.671575679772035
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04545454545454537
FilterItLogS,0.7514047298793592
SpDiam_Dzare,115.39901874487984
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.7222222222222223
ETA_epsilon_2,0.9909090909090906
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.7000000000000002
ETA_epsilon_5,0.8629629629629628
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.2802867383512543
ETA_dEpsilon_B,0.022222222222222143
ETA_dEpsilon_C,-0.25806451612903214
ETA_dEpsilon_D,0.1279461279461278
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.6363636363636364
MDEDescriptor,"0.0,0.0,0.0,0.0,1.3961363206919677,8.352538003161289,0.0,5.580164617280154,0.0,0.0,1.7320508075688774,2.47281901280865,0.33333333333333337,0.0,1.040041911525952,0.25,1.1447142425533319,1.1905507889761497,0.0"
APolDescriptor,40.877102
BCUTDescriptor,"11.99673883384212,30.973762854360142,-0.3900134880592531,0.4489062827896286,2.4597308720407636,9.740562225316278"
BPolDescriptor,32.854898
TPSADescriptor,175.64999999999998
ALOGPDescriptor,"-1.8154,3.2956771599999994,71.73530000000002"
XLogPDescriptor,-2.474
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,331.0681699099999
ChiPathDescriptor,"15.905412915006313,10.34915520981396,10.54528466685803,7.816443556156341,6.497866405739933,4.998413950490744,3.7850586710988283,2.5656162434448224,11.404711272616172,6.698750373727318,5.111843370308551,3.43000336798614,2.3726162476080606,1.4841730677617007,0.9050487395562763,0.5158501216064476"
ChiChainDescriptor,"0.0,0.0,0.19245008972987526,0.4670158567635358,0.7699511523337849,0.0,0.0,0.08442306901503684,0.14741823417942063,0.17336827969253427"
AtomCountDescriptor,36
BondCountDescriptor,24
SmallRingDescriptor,"3,2,2,1,0,0,2,1,0,0,0"
ChiClusterDescriptor,"2.7736463163680494,0.35355339059327373,0.3932286679177839,0.0,0.7308062829796702,0.022371868507134143,0.09422636840201223,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,1,0,2,3,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,12
MannholdLogPDescriptor,1.24
WeightedPathDescriptor,"44.5073242496582,2.0230601931662817,34.25607571698719,15.691758158844323,15.344543595903135"
FractionalPSADescriptor,0.5305553839493239
WienerNumbersDescriptor,"1089.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.00655532302695,6.000386909799554,7.719373736253288,1.2191943643791194,1.5491095537241084,1.6249620994127134"
FractionalCSP3Descriptor,0.5
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,2
KappaShapeIndicesDescriptor,"16.84375,6.481481481481482,3.753086419753086"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,982.12
HBondAcceptorCountDescriptor,10
HybridizationRatioDescriptor,0.5
AutocorrelationDescriptorMass,"34.09712951991314,36.731193527875675,47.37486203330809,40.69245567978812,39.51852938716491"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"1.0175690742544552,-0.7438481690723219,0.33290791535876657,-0.1280904319509458,0.10033928537855132"
EccentricConnectivityIndexDescriptor,406
AutocorrelationDescriptorPolarizability,"1092.274410004797,1319.3043779008617,1921.9593214127012,1726.890715893885,1502.1829533973203"
