DLiP-ID,C001FM
AATSC6i,-0.47355652310649593
AATSC6m,-1.534553276041665
AATSC6p,-0.031726367598320204
AATSC6s,-0.0783705106621773
AATSC6v,-5.3007935219585365
AATSC7Z,-0.1271135265700472
AATSC7c,-0.002158297195277602
AATSC7d,0.13217089371980673
AATSC7i,-0.2940409729210829
AATSC7m,-0.6877679408967358
AATSC7p,-0.028090062558114148
AATSC7s,-0.14553978797638212
AATSC7v,-4.174633547455728
AATSC8Z,4.577457264957266
AATSC8c,0.0010859405607979366
AATSC8d,0.3382745726495726
AATSC8i,0.19439707281625443
AATSC8m,21.778982640625006
AATSC8p,0.08211076739251144
AATSC8s,0.3598795109211777
AATSC8v,25.02152695868129
ATS0are,159.1845
ATS1are,169.67000000000002
ATS2are,255.24939999999995
ATS3are,323.08900000000006
ATS4are,334.9766000000001
ATS5are,295.0210000000001
ATS6are,196.31500000000003
ATS7are,132.50000000000003
ATS8are,68.72800000000001
ATSC0dv,95.83333333333333
ATSC0pe,3.0935958333333327
ATSC0se,1.9120678333333325
ATSC1dv,23.25694444444445
ATSC1pe,-0.888470659722223
ATSC1se,-0.6026953263888887
ATSC2dv,35.09722222222222
ATSC2pe,2.095027430555555
ATSC2se,1.3958897638888885
ATSC3dv,-10.749999999999995
ATSC3pe,-1.5652333333333348
ATSC3se,-1.1911086666666661
ATSC4dv,-26.326388888888886
ATSC4pe,2.3231043402777773
ATSC4se,1.6023785069444438
ATSC5dv,-133.86111111111111
ATSC5pe,-4.499863194444443
ATSC5se,-2.523428694444443
ATSC6dv,-5.270833333333341
ATSC6pe,-0.13579010416666554
ATSC6se,-0.11704693749999989
ATSC7dv,15.159722222222214
ATSC7pe,0.05187065972222327
ATSC7se,0.0313601597222222
ATSC8dv,37.256944444444436
ATSC8pe,0.6882439236111115
ATSC8se,0.2934622569444443
AXp-0dv,0.5177851397734357
AXp-1dv,0.26417866702256737
AXp-2dv,0.13099802257110663
AXp-3dv,0.06588878345013519
AXp-4dv,0.03372424180415292
AXp-5dv,0.018049005518602654
AXp-6dv,0.008959961007334346
AXp-7dv,0.0048740099922630715
BertzCT,600.9644601200889
ECIndex,168
ETA_eta,7.5138290280658815
GATS1dv,0.48480000000000006
GATS1pe,1.0008463182677119
GATS1se,1.0433786737168582
GATS2dv,0.6189473684210527
GATS2pe,0.31938944042364803
GATS2se,0.3080787804943407
GATS3dv,1.0075000000000003
GATS3pe,1.173585081007404
GATS3se,1.2664005905648223
GATS4dv,1.1412244897959185
GATS4pe,0.7500564241681306
GATS4se,0.8059234399795715
GATS5dv,1.821818181818182
GATS5pe,2.066673050006899
GATS5se,2.1130926816602025
GATS6dv,0.9672727272727274
GATS6pe,0.8852491333207542
GATS6se,0.7748941834564843
GATS7dv,0.7721739130434784
GATS7pe,0.8260128787562475
GATS7se,0.6346197445749614
GATS8dv,0.4800000000000001
GATS8pe,0.5086202171794313
GATS8se,0.36824787844970436
LogEE_A,3.63938441534481
LogEE_D,45.33393191027611
MATS1dv,0.23297391304347834
MATS1pe,-0.2757088770753563
MATS1se,-0.30259779660885466
MATS2dv,0.23130434782608694
MATS2pe,0.42771431388712833
MATS2se,0.4610791376487768
MATS3dv,-0.056086956521739104
MATS3pe,-0.25297960975833167
MATS3se,-0.31147134162865736
MATS4dv,-0.1345519077196096
MATS4pe,0.3678072654317935
MATS4se,0.4104657997476653
MATS5dv,-0.7618972332015811
MATS5pe,-0.7934038463869579
MATS5se,-0.7198571240621874
MATS6dv,-0.04000000000000006
MATS6pe,-0.03192286410844077
MATS6se,-0.04451988782539466
MATS7dv,0.1650661625708884
MATS7pe,0.017496114138084475
MATS7se,0.01711426987947842
MATS8dv,0.7177257525083611
MATS8pe,0.41072080359560037
MATS8se,0.2833458441767142
MAXaaCH,1.756270313681028
MAXaaaC,0.49768518518518534
MAXaasC,-0.07759259259259244
MAXaasN,0.8634259259259258
MAXdssC,-0.4344879062736202
MAXsNH2,5.519427437641723
MDEC-22,3.965406456500188
MDEC-23,6.955480247653032
MDEC-33,4.941453945604406
MDEN-11,0.944940787421155
MDEN-12,0.944940787421155
MDEN-13,1.5000000000000004
MDEN-23,0.4999999999999999
MINaaCH,1.6146296296296296
MINaaaC,0.3906481481481483
MINaasC,-0.07759259259259244
MINaasN,0.8634259259259258
MINdssC,-0.4344879062736202
MINsNH2,5.232697467876039
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.9642857142857145
SM1_Dzi,1.2993821131665406
SM1_Dzm,0.9617664715096315
SM1_Dzp,-3.6732033552482424
SM1_Dzv,-1.9956176192751696
SddssSe,0
SpAD_Dt,226.57466213875801
SpAbs_A,18.48144895728139
SpAbs_D,90.66786382055221
SpMAD_A,1.2320965971520925
SpMAD_D,6.0445242547034805
SpMax_A,2.4484882873150187
SpMax_D,45.33393191027611
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,110.78
TpiPC10,8.345301429722017
VAdjMat,5.0
VE1_DzZ,3.8102469143821724
VE1_Dzi,3.811770030846612
VE1_Dzm,3.8102441580975372
VE1_Dzp,3.799594011492556
VE1_Dzv,3.8027832517912445
VE2_DzZ,0.2540164609588115
VE2_Dzi,0.2541180020564408
VE2_Dzm,0.2540162772065025
VE2_Dzp,0.2533062674328371
VE2_Dzv,0.25351888345274964
VE3_DzZ,1.7431591020713506
VE3_Dzi,1.743558764390566
VE3_Dzm,1.743158378683682
VE3_Dzp,1.7403593300518971
VE3_Dzv,1.7411983414230316
VR1_DzZ,68.09576619825702
VR1_Dzi,68.06492235309479
VR1_Dzm,68.09621138713648
VR1_Dzp,68.96895810450171
VR1_Dzv,68.65737221482199
VR2_DzZ,4.539717746550468
VR2_Dzi,4.537661490206319
VR2_Dzm,4.539747425809098
VR2_Dzp,4.597930540300114
VR2_Dzv,4.577158147654799
VR3_DzZ,4.626380148967641
VR3_Dzi,4.6259270982961445
VR3_Dzm,4.6263866866343575
VR3_Dzp,4.639121628934458
VR3_Dzv,4.634593622973347
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04027777777777777
Xch-7dv,0.05931522748929697
Xpc-4dv,0.7306742514481297
Xpc-5dv,0.9618262870254987
Xpc-6dv,1.1353713275662152
Zagreb1,78.0
Zagreb2,93.0
fragCpx,46.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,16
nBondsS,12
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,1
AATS0are,6.6326875
AATS1are,6.7868
AATS2are,6.717089473684209
AATS3are,6.731020833333335
AATS4are,6.836257142857145
AATS5are,6.705022727272729
AATS6are,5.948939393939395
AATS7are,5.7608695652173925
AATS8are,5.286769230769232
AATSC0dv,3.9930555555555554
AATSC0pe,0.12889982638888886
AATSC0se,0.07966949305555553
AATSC1dv,0.930277777777778
AATSC1pe,-0.035538826388888924
AATSC1se,-0.02410781305555555
AATSC2dv,0.923611111111111
AATSC2pe,0.05513230080409356
AATSC2se,0.03673394115497075
AATSC3dv,-0.22395833333333323
AATSC3pe,-0.032609027777777806
AATSC3se,-0.02481476388888888
AATSC4dv,-0.5372732426303855
AATSC4pe,0.04741029265873015
AATSC4se,0.03270160218253967
AATSC5dv,-3.0422979797979797
AATSC5pe,-0.10226961805555553
AATSC5se,-0.05735065214646461
AATSC6dv,-0.15972222222222246
AATSC6pe,-0.004114851641414107
AATSC6se,-0.003546876893939391
AATSC7dv,0.6591183574879224
AATSC7pe,0.0022552460748792723
AATSC7se,0.0013634852053140086
AATSC8dv,2.865918803418803
AATSC8pe,0.05294184027777781
AATSC8se,0.02257401976495725
AETA_eta,0.5009219352043921
ATSC0are,3.379395833333331
ATSC1are,-1.071203993055556
ATSC2are,2.4981899305555535
ATSC3are,-1.974208333333334
ATSC4are,2.7484376736111082
ATSC5are,-4.771121527777777
ATSC6are,-0.1771484374999975
ATSC7are,0.03912065972222456
ATSC8are,0.6550980902777794
BCUTZ-1h,8.022245806094668
BCUTZ-1l,5.680257266795842
BCUTc-1h,0.4704859761261995
BCUTc-1l,-0.3968407822286895
BCUTd-1h,3.292019335854493
BCUTd-1l,0.9727800021185239
BCUTi-1h,14.565360264789645
BCUTi-1l,10.943802848175316
BCUTm-1h,16.01009263202088
BCUTm-1l,11.694006861039947
BCUTp-1h,2.0006230215171317
BCUTp-1l,0.7486998475991327
BCUTs-1h,7.008277895607362
BCUTs-1l,1.4051897915475484
BCUTv-1h,20.89996746900549
BCUTv-1l,14.702692812333856
BalabanJ,2.108699108928536
Diameter,7
ETA_beta,22.25
GATS1are,1.0540647428349497
GATS2are,0.29817226361117055
GATS3are,1.2307143165383363
GATS4are,0.742029145963704
GATS5are,2.0642833884710208
GATS6are,0.8527030730457132
GATS7are,0.7759227179414466
GATS8are,0.4669405423041119
HybRatio,0.0
Lipinski,True
LogEE_Dt,113.287331069379
MATS1are,-0.30430168114369593
MATS2are,0.4668894218024671
MATS3are,-0.2920948640967632
MATS4are,0.39834740314926165
MATS5are,-0.770087332940654
MATS6are,-0.03812374567132208
MATS7are,0.012079543203659518
MATS8are,0.35787812929313934
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,1.0646419828641371
SM1_Dzse,0.9498097657793637
SMR_VSA1,0.0
SMR_VSA2,5.409283605791522
SMR_VSA3,9.551078168738563
SMR_VSA4,5.733667477162185
SMR_VSA5,0.0
SMR_VSA6,5.733667477162185
SMR_VSA7,34.61927235297027
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,59.080830423065464
SpAD_Dzi,55.76116834230418
SpAD_Dzm,59.097137900724675
SpAD_Dzp,88.18171556644772
SpAD_Dzv,78.83214273356603
SpAbs_Dt,226.57466213875807
SpDiam_A,4.896976574630038
SpDiam_D,64.16265672675885
SpMAD_Dt,15.1049774759172
SpMax_Dt,113.287331069379
SsssssAs,0
VE1_Dzpe,3.8105128121817966
VE1_Dzse,3.8102094279886494
VE2_Dzpe,0.2540341874787864
VE2_Dzse,0.25401396186590997
VE3_Dzpe,1.7432288845626698
VE3_Dzse,1.7431492637121135
VMcGowan,145.91999999999985
VR1_Dzpe,68.08066335183301
VR1_Dzse,68.09799289204463
VR2_Dzpe,4.538710890122201
VR2_Dzse,4.539866192802975
VR3_Dzpe,4.626158336036639
VR3_Dzse,4.626412847878409
mZagreb1,5.916666666666666
mZagreb2,3.305555555555556
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,19
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.14080815972222213
AATSC1are,-0.04284815972222224
AATSC2are,0.06574184027777773
AATSC3are,-0.041129340277777794
AATSC4are,0.05609056476757364
AATSC5are,-0.10843458017676766
AATSC6are,-0.005368134469696894
AATSC7are,0.001700898248792372
AATSC8are,0.05039216079059842
AETA_beta,1.4833333333333334
BCUTdv-1h,6.02224057086241
BCUTdv-1l,2.7519931278195835
BCUTpe-1h,3.4916714005987615
BCUTpe-1l,2.2249116138219818
BCUTse-1h,3.704214073148316
BCUTse-1l,2.420311516081943
ETA_alpha,6.833333333333333
ETA_dBeta,1.75
ETA_eta_B,0.3051526570924734
ETA_eta_F,14.8415802619147
ETA_eta_L,2.5278314593336986
ETA_eta_R,22.35540928998058
ETA_psi_1,0.5150753768844222
LabuteASA,84.65393170745111
LogEE_DzZ,29.604700925819575
LogEE_Dzi,27.967209645369145
LogEE_Dzm,29.612686715130767
LogEE_Dzp,43.3079274889054
LogEE_Dzv,39.015430200761514
PEOE_VSA1,11.46733495432437
PEOE_VSA2,10.203820789863343
PEOE_VSA3,9.551078168738563
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,12.13273413692322
PEOE_VSA7,12.13273413692322
PEOE_VSA8,0.0
PEOE_VSA9,10.902924932081056
SM1_Dzare,1.2140530479292693
SpAD_Dzpe,58.29461440717401
SpAD_Dzse,59.19268068855155
SpAbs_DzZ,58.245116137351175
SpAbs_Dzi,54.6559212055835
SpAbs_Dzm,58.26360695874969
SpAbs_Dzp,90.28905833305902
SpAbs_Dzv,80.0264780207982
SpDiam_Dt,146.93583065335338
SpMAD_DzZ,3.9387220282043645
SpMAD_Dzi,3.717411222820279
SpMAD_Dzm,3.939809193381645
SpMAD_Dzp,5.878781037763181
SpMAD_Dzv,5.255476182237735
SpMax_DzZ,29.60470092581845
SpMax_Dzi,27.96720964536319
SpMax_Dzm,29.612686715129648
SpMax_Dzp,43.3079274889054
SpMax_Dzv,39.015430200761514
VE1_Dzare,3.8107762297032344
VE2_Dzare,0.2540517486468823
VE3_Dzare,1.7432980113258971
VR1_Dzare,68.05662221560743
VR2_Dzare,4.537108147707162
VR3_Dzare,4.625805146440192
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.45555555555555555
AETA_dBeta,0.11666666666666667
AETA_eta_B,0.02034351047283156
AETA_eta_F,0.9894386841276467
AETA_eta_L,0.16852209728891324
AETA_eta_R,1.4903606193320387
BCUTare-1h,3.5457424364256167
BCUTare-1l,2.1761942169300283
ETA_beta_s,10.25
ETA_dPsi_A,0.1989246231155778
ETA_dPsi_B,0.0
ETA_eta_BR,0.4771526570924734
ETA_eta_FL,4.5812294459469225
ETA_eta_RL,7.1090609052806215
LogEE_Dzpe,29.218283335779613
LogEE_Dzse,29.6596609953288
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,11.907893849730328
PEOE_VSA13,5.559266895052007
SlogP_VSA1,17.026601849376377
SlogP_VSA2,15.510632737482396
SlogP_VSA3,0.0
SlogP_VSA4,5.409283605791522
SlogP_VSA5,0.0
SlogP_VSA6,29.060005457918262
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,57.21935160754275
SpAbs_Dzpe,57.37192468869177
SpAbs_Dzse,58.369512224876104
SpDiam_DzZ,41.624357408800265
SpDiam_Dzi,39.18963092979321
SpDiam_Dzm,41.635935816592536
SpDiam_Dzp,61.30677949696947
SpDiam_Dzv,55.208186631925216
SpMAD_Dzpe,3.886307627144934
SpMAD_Dzse,3.946178712570103
SpMax_Dzpe,29.21828333577794
SpMax_Dzse,29.659660995327734
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,15
AETA_beta_s,0.6833333333333333
AETA_eta_BR,0.03181017713949823
AETA_eta_FL,0.3054152963964615
AETA_eta_RL,0.47393739368537474
DetourIndex,846
EState_VSA1,11.518821463795842
EState_VSA2,5.948339280986494
EState_VSA3,10.902924932081056
EState_VSA4,4.567099647791355
EState_VSA5,0.0
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,4.9839785209472085
EState_VSA9,16.876618560115894
ETA_beta_ns,12.0
ETA_shape_p,0.22439024390243906
ETA_shape_x,0.0
ETA_shape_y,0.424390243902439
GhoseFilter,True
LogEE_Dzare,28.6906126736362
SlogP_VSA10,5.948339280986494
SlogP_VSA11,0.0
SpAbs_Dzare,56.170651775448164
SpDiam_Dzpe,41.05514470894231
SpDiam_Dzse,41.70541466944535
SpMAD_Dzare,3.81462344050285
SpMax_Dzare,28.69061267363333
TopoPSA(NO),110.78
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.8634259259259258
VSA_EState9,40.469907407407405
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.04444444444444447
FilterItLogS,-1.1857308590757605
SpDiam_Dzare,40.287560281451995
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.665277777777778
ETA_epsilon_2,0.8844444444444443
ETA_epsilon_3,0.43953488372093064
ETA_epsilon_4,0.5922222222222224
ETA_epsilon_5,0.7383333333333334
AETA_beta_ns_d,0.06666666666666667
ETA_dEpsilon_A,0.22574289405684733
ETA_dEpsilon_B,0.07305555555555554
ETA_dEpsilon_C,-0.1526873385012918
ETA_dEpsilon_D,0.14611111111111086
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.6666666666666666
MDEDescriptor,"0.0,0.0,0.0,0.0,3.965406456500188,6.955480247653032,0.0,4.941453945604406,0.0,0.0,0.0,0.0,0.0,0.944940787421155,0.944940787421155,1.5000000000000004,0.0,0.4999999999999999,0.0"
APolDescriptor,28.143137
BCUTDescriptor,"11.988601197754667,16.00592830176322,-0.3476688389958558,0.32258919028427896,5.455020886118876,9.852980762178266"
BPolDescriptor,12.776863
TPSADescriptor,110.78
ALOGPDescriptor,"0.6214999999999998,0.3862622499999998,49.17940000000001"
XLogPDescriptor,1.292
VAdjMaDescriptor,5.0
WeightDescriptor,203.08070998
ChiPathDescriptor,"10.999635521070495,7.109060905280622,6.601861422313612,5.351740441804717,4.923691329986508,3.215867501017254,2.1828489791021215,1.3282989931461358,7.766777096601535,4.226858672361079,3.0129545191354525,2.042552286954191,1.382693913970269,0.8302542538557216,0.4121582063373799,0.20470841967504905"
ChiChainDescriptor,"0.0,0.0,0.0,0.12869425449598476,0.28809909981055526,0.0,0.0,0.0,0.04027777777777777,0.059315227489296976"
AtomCountDescriptor,24
BondCountDescriptor,16
SmallRingDescriptor,"2,2,1,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.1753462247244566,0.0,0.4004373630287239,0.0,0.36054850133750493,0.0,0.07379213068349567,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,5,1,0,0,0,0"
ZagrebIndexDescriptor,78.0
LargestChainDescriptor,8
MannholdLogPDescriptor,1.79
WeightedPathDescriptor,"30.04831598569919,2.003221065713279,16.356921980699447,2.5700699891228984,13.78685199157654"
FractionalPSADescriptor,0.54549740352449
WienerNumbersDescriptor,"330.0,25.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.7812041295711394,5.245385942545009,6.631243590451717,0.7306742514481297,0.9618262870254985,1.0227327450032133"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,2,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"11.484375,4.472589792060491,2.097814776274714"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,415.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"17.57437054192335,17.661547442576126,26.543981181399403,28.488733039876053,27.481225079900632"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.3280291519512889,-0.24302982131915907,0.2607562340088381,-0.3422930720318595,0.17794572692945412"
EccentricConnectivityIndexDescriptor,168
AutocorrelationDescriptorPolarizability,"922.4634631583863,1082.859381981201,1531.0440938069466,1547.004769829834,1144.315973378174"
