DLiP-ID,C100PC
AATSC6m,-3.7121024222222183
AATSC6p,0.018009092297799963
AATSC6s,-0.009691358024691427
AATSC6v,-0.44483233293345653
AATSC7Z,-0.8635294117647059
AATSC7c,0.00223901873578438
AATSC7d,-0.10117647058823531
AATSC7i,0.5027884782023229
AATSC7m,-4.2590554869281005
AATSC7p,0.013678879518499991
AATSC7s,0.027901234567901136
AATSC7v,-4.360639537194728
AATSC8Z,0.09749999999999959
AATSC8c,-0.0011814140032821597
AATSC8d,-0.12250000000000001
AATSC8i,-0.32242157764575313
AATSC8m,0.2620906527777711
AATSC8p,-0.04933483842012498
AATSC8s,0.076743827160494
AATSC8v,-7.439909920093452
ATS0are,198.0996
ATS1are,213.5398
ATS2are,327.17889999999994
ATS3are,391.23900000000003
ATS4are,395.73299999999995
ATS5are,342.0739
ATS6are,269.31280000000004
ATS7are,224.49699999999999
ATS8are,190.21
ATSC0dv,127.20000000000003
ATSC0pe,3.7676799999999977
ATSC0se,2.546349866666665
ATSC1dv,28.519999999999992
ATSC1pe,1.329008
ATSC1se,1.0391868088888887
ATSC2dv,13.399999999999999
ATSC2pe,0.8404599999999999
ATSC2se,0.7542472888888888
ATSC3dv,-3.4799999999999978
ATSC3pe,-0.2731519999999995
ATSC3se,-0.3277769244444444
ATSC4dv,-29.23999999999999
ATSC4pe,-1.600056
ATSC4se,-1.2482977955555552
ATSC5dv,-25.68
ATSC5pe,-1.4339320000000009
ATSC5se,-1.0869397688888887
ATSC6dv,-30.8
ATSC6pe,-0.13648000000000043
ATSC6se,0.10931857777777809
ATSC7dv,-5.76
ATSC7pe,0.8387960000000008
ATSC7se,0.9498138844444445
ATSC8dv,14.120000000000003
ATSC8pe,0.5371680000000018
ATSC8se,0.3147521422222218
AXp-0dv,0.5200678120934612
AXp-1dv,0.27360203677942524
AXp-2dv,0.14128035638002448
AXp-3dv,0.07434408056785267
AXp-4dv,0.03885280272189777
AXp-5dv,0.020692947388631745
AXp-6dv,0.009822790094716614
AXp-7dv,0.005158127623852971
BertzCT,752.6301748785024
ECIndex,369
ETA_eta,10.384462361356855
GATS1dv,0.41322720125786155
GATS1pe,0.3013152324507389
GATS1se,0.26037334212360663
GATS2dv,0.6588836477987421
GATS2pe,0.5402016625615764
GATS2se,0.5089650314615056
GATS3dv,0.8604686548995738
GATS3pe,0.7906912938979821
GATS3se,0.7532968330206606
GATS4dv,1.1399371069182387
GATS4pe,1.2355838145037554
GATS4se,1.2492356314612327
GATS5dv,1.185973028543783
GATS5pe,1.2871160359037521
GATS5se,1.2684863159699065
GATS6dv,1.2282822327044023
GATS6pe,1.1414620535714288
GATS6se,1.096734422303005
GATS7dv,1.0393544210136882
GATS7pe,0.8537040893943784
GATS7se,0.7829158639900784
GATS8dv,0.6732753537735848
GATS8pe,0.4839997690886698
GATS8se,0.432383434190557
LogEE_A,3.932821912858757
LogEE_D,88.62542999812825
MATS1dv,0.2102004716981131
MATS1pe,0.3306928932393411
MATS1se,0.38260163934529257
MATS2dv,0.06320754716981129
MATS2pe,0.13384257686427728
MATS2se,0.17772434937456105
MATS3dv,-0.01323797930614728
MATS3pe,-0.03508002871280072
MATS3se,-0.06228591746586199
MATS4dv,-0.11305289205072681
MATS4pe,-0.2088587106349919
MATS4se,-0.24109685659085656
MATS5dv,-0.11647314949201738
MATS5pe,-0.21956972501339353
MATS5se,-0.246266486827407
MATS6dv,-0.18160377358490562
MATS6pe,-0.027167912349244202
MATS6se,0.032198612769839964
MATS7dv,-0.03995560488346281
MATS7pe,0.1964376267748482
MATS7se,0.32912644310221706
MATS8dv,0.10406839622641509
MATS8pe,0.13366182903006676
MATS8se,0.1158835779780772
MAXaaCH,1.918547335600907
MAXaasC,0.8858155916687663
MAXaasN,1.6331018518518519
MAXddsN,-0.42547760770974996
MDEC-22,11.826737864916877
MDEC-23,12.524340774512195
MDEC-33,2.1822472719434427
MDEN-22,1.0
MDEN-23,1.437216447852337
MDEN-33,0.16666666666666669
MDEO-11,0.4999999999999999
MINaaCH,1.4495223922902494
MINaasC,0.03866769547325144
MINaasN,1.6331018518518519
MINddsN,-0.42547760770974996
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0714285714285716
SM1_Dzi,1.247266713587194
SM1_Dzm,1.0685318721261376
SM1_Dzp,-4.237315801405576
SM1_Dzv,-2.0752874690897665
SddssSe,0
SpAD_Dt,312.5011135835104
SpAbs_A,26.46106921927187
SpAbs_D,177.2508599962566
SpMAD_A,1.3230534609635936
SpMAD_D,8.86254299981283
SpMax_A,2.3982134972433404
SpMax_D,88.62542999812825
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,73.85
TpiPC10,8.662726490902655
VAdjMat,5.459431618637297
VE1_DzZ,4.409022325945502
VE1_Dzi,4.407569246816097
VE1_Dzm,4.409016149176577
VE1_Dzp,4.372456568635929
VE1_Dzv,4.3951535593875315
VE2_DzZ,0.2204511162972751
VE2_Dzi,0.22037846234080485
VE2_Dzm,0.22045080745882886
VE2_Dzp,0.21862282843179645
VE2_Dzv,0.21975767796937656
VE3_DzZ,2.1768001506438375
VE3_Dzi,2.176470526858825
VE3_Dzm,2.1767987497044015
VE3_Dzp,2.1684721755763925
VE3_Dzv,2.173649650651567
VR1_DzZ,105.05607487307435
VR1_Dzi,105.13558453484723
VR1_Dzm,105.05695632277187
VR1_Dzp,107.8993813125907
VR1_Dzv,106.36892566688188
VR2_DzZ,5.252803743653717
VR2_Dzi,5.256779226742362
VR2_Dzm,5.252847816138593
VR2_Dzp,5.394969065629535
VR2_Dzv,5.318446283344094
VR3_DzZ,5.347641434575667
VR3_Dzi,5.348397979015053
VR3_Dzm,5.347649824818695
VR3_Dzp,5.374346318911309
VR3_Dzv,5.3600606628090075
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.025819888974716113
Xch-6dv,0.0856726817074731
Xch-7dv,0.07839137248518517
Xpc-4dv,0.7910574443406314
Xpc-5dv,0.9321166854713161
Xpc-6dv,1.06429871460378
Zagreb1,104.0
Zagreb2,121.0
fragCpx,104.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,22
nBondsS,14
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.60332
AATS1are,6.67311875
AATS2are,6.543577999999999
AATS3are,6.310306451612904
AATS4are,6.487426229508196
AATS5are,6.578344230769231
AATS6are,6.732820000000001
AATS7are,6.6028529411764705
AATS8are,5.9440625
AATSC0dv,4.240000000000001
AATSC0pe,0.12558933333333325
AATSC0se,0.08487832888888883
AATSC1dv,0.8912499999999998
AATSC1pe,0.0415315
AATSC1se,0.03247458777777777
AATSC2dv,0.26799999999999996
AATSC2pe,0.016809199999999996
AATSC2se,0.015084945777777777
AATSC3dv,-0.05612903225806448
AATSC3pe,-0.004405677419354831
AATSC3se,-0.005286724587813619
AATSC4dv,-0.4793442622950818
AATSC4pe,-0.026230426229508195
AATSC4se,-0.020463898287795986
AATSC5dv,-0.4938461538461538
AATSC5pe,-0.0275756153846154
AATSC5se,-0.02090268786324786
AATSC6dv,-0.77
AATSC6pe,-0.003412000000000011
AATSC6se,0.002732964444444452
AATSC7dv,-0.16941176470588235
AATSC7pe,0.024670470588235318
AATSC7se,0.027935702483660133
AATSC8dv,0.4412500000000001
AATSC8pe,0.016786500000000055
AATSC8se,0.009836004444444432
AETA_eta,0.5192231180678427
ATSC0are,4.144986666666665
ATSC1are,1.6475208888888868
ATSC2are,1.0140955555555546
ATSC3are,-0.4452391111111086
ATSC4are,-1.9332862222222222
ATSC5are,-1.7488768888888901
ATSC6are,0.01049777777777551
ATSC7are,1.2271351111111104
ATSC8are,0.5914808888888925
BCUTZ-1h,8.054442213736058
BCUTZ-1l,5.690958705902155
BCUTc-1h,0.45893943298374595
BCUTc-1l,-0.38763060377791264
BCUTd-1h,3.159984282104275
BCUTd-1l,0.9730095836568993
BCUTi-1h,14.751078451263703
BCUTi-1l,10.952559135141115
BCUTm-1h,16.02770027745249
BCUTm-1l,11.702861185909711
BCUTp-1h,1.9907761357658067
BCUTp-1l,0.6692286828870424
BCUTs-1h,8.001935877380287
BCUTs-1l,1.4688803751527952
BCUTv-1h,20.895893024078887
BCUTv-1l,14.651593266249089
BalabanJ,1.50920859021645
Diameter,11
ETA_beta,30.5
GATS1are,0.280883744298333
GATS2are,0.5398355121367497
GATS3are,0.7952936201514686
GATS4are,1.256026504649978
GATS5are,1.313843884809131
GATS6are,1.1301640696873971
GATS7are,0.8020347945015741
GATS8are,0.4470920594034882
HybRatio,0.0
Lipinski,True
LogEE_Dt,156.2505567917552
MATS1are,0.3726310740042586
MATS2are,0.14679355623178514
MATS3are,-0.0519756266775023
MATS4are,-0.22938469510128878
MATS5are,-0.2434187410086008
MATS6are,0.0018994833919847678
MATS7are,0.26122310192629583
MATS8are,0.13377928035152592
NsssssAs,0
RotRatio,0.13636363636363635
SM1_Dzpe,1.1621787025703796
SM1_Dzse,1.0580415728862167
SMR_VSA1,4.923311048817671
SMR_VSA2,0.0
SMR_VSA3,14.993869839101091
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,70.90846545653315
SMR_VSA8,0.0
SMR_VSA9,16.944765761229018
SpAD_DzZ,125.59584466368675
SpAD_Dzi,121.64153123881455
SpAD_Dzm,125.61915185299154
SpAD_Dzp,179.77490446738682
SpAD_Dzv,158.45057235331552
SpAbs_Dt,312.50111358351046
SpDiam_A,4.707791203880145
SpDiam_D,134.80695549032293
SpMAD_Dt,15.62505567917552
SpMax_Dt,156.2505567917552
SsssssAs,0
VE1_Dzpe,4.408990643317042
VE1_Dzse,4.409022345084832
VE2_Dzpe,0.22044953216585209
VE2_Dzse,0.2204511172542416
VE3_Dzpe,2.1767929647554585
VE3_Dzse,2.176800154984784
VMcGowan,188.49999999999974
VR1_Dzpe,105.0449286476608
VR1_Dzse,105.05804854623572
VR2_Dzpe,5.25224643238304
VR2_Dzse,5.252902427311787
VR3_Dzpe,5.347535331080327
VR3_Dzse,5.3476602212533955
mZagreb1,5.666666666666667
mZagreb2,4.416666666666667
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,23
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.13816622222222216
AATSC1are,0.05148502777777771
AATSC2are,0.020281911111111092
AATSC3are,-0.007181275985663042
AATSC4are,-0.031693216757741345
AATSC5are,-0.03363224786324789
AATSC6are,0.0002624444444443878
AATSC7are,0.03609220915032678
AATSC8are,0.01848377777777789
AETA_beta,1.525
BCUTdv-1h,7.004118033897132
BCUTdv-1l,2.734416561813667
BCUTpe-1h,3.552980080317057
BCUTpe-1l,2.239450954052856
BCUTse-1h,3.756834588923007
BCUTse-1l,2.435226203416789
ETA_alpha,9.266666666666667
ETA_dBeta,5.5
ETA_eta_B,0.17703011935521396
ETA_eta_F,20.209062710471905
ETA_eta_L,3.378971251408005
ETA_eta_R,30.59352507182876
ETA_psi_1,0.5408560311284049
LabuteASA,113.99390226043695
LogEE_DzZ,62.8514937604148
LogEE_Dzi,60.88312895508663
LogEE_Dzm,62.86300252010207
LogEE_Dzp,88.82812328334202
LogEE_Dzv,78.70646430938535
PEOE_VSA1,0.0
PEOE_VSA2,10.114318268765572
PEOE_VSA3,4.681802935145185
PEOE_VSA4,0.0
PEOE_VSA5,5.098681808301038
PEOE_VSA6,35.54522043796292
PEOE_VSA7,12.13273413692322
PEOE_VSA8,17.696185628620217
PEOE_VSA9,16.807540895114307
SM1_Dzare,1.3140995812005585
SpAD_Dzpe,124.57120843409561
SpAD_Dzse,125.74293912774
SpAbs_DzZ,124.63155894940104
SpAbs_Dzi,120.62578356329415
SpAbs_Dzm,124.65747316807803
SpAbs_Dzp,181.8935623680896
SpAbs_Dzv,159.48821608786037
SpDiam_Dt,226.92305210406903
SpMAD_DzZ,6.279792233184337
SpMAD_Dzi,6.0820765619407275
SpMAD_Dzm,6.280957592649576
SpMAD_Dzp,8.98874522336934
SpMAD_Dzv,7.922528617665776
SpMax_DzZ,62.8514937604148
SpMax_Dzi,60.88312895508663
SpMax_Dzm,62.86300252010207
SpMax_Dzp,88.82812328334202
SpMax_Dzv,78.70646430938535
VE1_Dzare,4.409089048432834
VE2_Dzare,0.2204544524216417
VE3_Dzare,2.176815283699999
VR1_Dzare,105.01472889996775
VR2_Dzare,5.250736444998387
VR3_Dzare,5.347247796117606
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4633333333333334
AETA_dBeta,0.275
AETA_eta_B,0.008851505967760697
AETA_eta_F,1.0104531355235953
AETA_eta_L,0.16894856257040025
AETA_eta_R,1.529676253591438
BCUTare-1h,3.6075050882883746
BCUTare-1l,2.189822574965212
ETA_beta_s,12.5
ETA_dPsi_A,0.1731439688715951
ETA_dPsi_B,0.0
ETA_eta_BR,0.43503011935521396
ETA_eta_FL,6.358212191609876
ETA_eta_RL,9.737183443017882
LogEE_Dzpe,62.34371315217633
LogEE_Dzse,62.924371642514316
PEOE_VSA10,5.693927994848461
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.687386274683562
SlogP_VSA1,0.0
SlogP_VSA2,19.91718088791876
SlogP_VSA3,0.0
SlogP_VSA4,10.114318268765572
SlogP_VSA5,0.0
SlogP_VSA6,60.794147187767564
SlogP_VSA7,0.0
SlogP_VSA8,16.944765761229018
SlogP_VSA9,0.0
SpAD_Dzare,123.12724309426747
SpAbs_Dzpe,123.52524760178231
SpAbs_Dzse,124.79070171214244
SpDiam_DzZ,96.8884754140316
SpDiam_Dzi,93.95843897350562
SpDiam_Dzm,96.90458498598049
SpDiam_Dzp,132.16492648648642
SpDiam_Dzv,118.89859390636596
SpMAD_Dzpe,6.22856042170478
SpMAD_Dzse,6.287146956387
SpMax_Dzpe,62.34371315217633
SpMax_Dzse,62.924371642514316
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.625
AETA_eta_BR,0.0217515059677607
AETA_eta_FL,0.31791060958049383
AETA_eta_RL,0.4868591721508941
DetourIndex,1525
EState_VSA1,4.923311048817671
EState_VSA2,5.687386274683562
EState_VSA3,11.257379486545457
EState_VSA4,5.687386274683562
EState_VSA5,12.13273413692322
EState_VSA6,23.011380643681484
EState_VSA7,30.33183534230805
EState_VSA8,10.312066903955905
EState_VSA9,0.0
ETA_beta_ns,18.0
ETA_shape_p,0.07194244604316545
ETA_shape_x,0.0
ETA_shape_y,0.3021582733812949
GhoseFilter,True
LogEE_Dzare,61.629326526193765
SlogP_VSA10,5.687386274683562
SlogP_VSA11,0.0
SpAbs_Dzare,121.94455347118702
SpDiam_Dzpe,96.15599289700822
SpDiam_Dzse,96.99332083960664
SpMAD_Dzare,6.156362154713373
SpMax_Dzare,61.629326526193765
TopoPSA(NO),73.85
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6331018518518519
VSA_EState9,49.03356481481481
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.9
EState_VSA10,10.114318268765572
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.036666666666666625
FilterItLogS,-3.566809013329223
SpDiam_Dzare,95.13677680134205
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6711111111111112
ETA_epsilon_2,0.8566666666666665
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.5530303030303033
ETA_epsilon_5,0.8566666666666665
AETA_beta_ns_d,0.025
ETA_dEpsilon_A,0.22825396825396804
ETA_dEpsilon_B,0.1180808080808079
ETA_dEpsilon_C,-0.11017316017316015
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.45454545454545453
TopoShapeIndex,0.8333333333333334
CDK Descriptors
FMFDescriptor,0.85
MDEDescriptor,"0.0,0.0,0.0,0.0,11.826737864916877,12.524340774512195,0.0,2.1822472719434427,0.0,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.437216447852337,0.16666666666666669"
APolDescriptor,37.31193
BCUTDescriptor,"11.850000000000001,15.995925737933035,-0.13530876134056594,0.220190255411531,3.7865574408399163,9.632291144919463"
BPolDescriptor,14.168069999999997
TPSADescriptor,73.85
ALOGPDescriptor,"4.1724,17.40892176,72.2784"
XLogPDescriptor,3.371000000000001
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,266.08037564
ChiPathDescriptor,"13.94938298937633,9.737183443017882,8.66208410351852,7.195048214519866,5.815049899879089,4.555681135563472,2.968332809296899,2.165416726016422,10.230498550046546,6.018366952598897,4.228616548717873,2.903536819328854,1.9234431755811157,1.229838365625944,0.6047561713874609,0.34392425202427274"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.32147816943725344,0.3868844097596112,0.0,0.0,0.025819888974716113,0.0856726817074731,0.08414433862925594"
AtomCountDescriptor,30
BondCountDescriptor,22
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.1666666666666665,0.0,0.3333333333333333,0.0,0.398004812136837,0.0,0.040761583118584285,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,12,1,0,0,0,0"
ZagrebIndexDescriptor,104.0
LargestChainDescriptor,12
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"41.010299738405706,2.050514986920285,17.58667747133633,4.841034365404862,12.745643105931467"
FractionalPSADescriptor,0.27754771400321976
WienerNumbersDescriptor,"857.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.8395538563527256,3.9125769223044697,5.063823499359089,0.7662964539086591,0.9380643725566605,0.9721658327954843"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.45454545454545453
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.84,3.621301775147929"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,644.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"22.98885927618781,24.491611529407976,33.46045262288702,31.15636917351517,28.48873303987606"
PetitjeanShapeIndexDescriptor,"0.8333333333333334,NaN"
RotatableBondsCountDescriptor,3
AutocorrelationDescriptorCharge,"0.12349116024636118,0.004166680502226628,-0.041810465825664646,1.3508686413899297E-4,-0.00629708635605656"
EccentricConnectivityIndexDescriptor,369
AutocorrelationDescriptorPolarizability,"1158.1107366477966,1351.6758699645113,1837.5363399706885,1670.1047948492653,1439.1634855208567"
