DLiP-ID,C101RQ
AATSC7Z,-0.019806896551724712
AATSC7c,-0.0004696692329815033
AATSC7d,0.06891034482758615
AATSC7i,-0.10768546039861743
AATSC7m,-0.13041767426207207
AATSC7p,-0.010095540965077723
AATSC7s,-0.025048275862069005
AATSC7v,-1.8211073702619136
AATSC8Z,2.6863999999999995
AATSC8c,0.0005191030951827855
AATSC8d,0.19626666666666662
AATSC8i,0.16135811223350924
AATSC8m,12.801055833599996
AATSC8p,0.0519369503416704
AATSC8s,0.23039999999999997
AATSC8v,15.671128267946699
ATS0are,149.91490000000002
ATS1are,161.02499999999998
ATS2are,257.969
ATS3are,316.1119999999999
ATS4are,310.839
ATS5are,254.12399999999997
ATS6are,219.60999999999999
ATS7are,155.94
ATS8are,76.56000000000002
ATSC0dv,89.84000000000002
ATSC0pe,2.135663999999999
ATSC0se,1.2814742399999997
ATSC1dv,28.48640000000001
ATSC1pe,0.10658543999999964
ATSC1se,0.012296710400000254
ATSC2dv,7.468800000000007
ATSC2pe,0.6439164799999997
ATSC2se,0.4254592768000003
ATSC3dv,-13.827199999999996
ATSC3pe,-0.32933312
ATSC3se,-0.20633857919999937
ATSC4dv,-19.067200000000003
ATSC4pe,-0.67820112
ATSC4se,-0.41939521919999945
ATSC5dv,-36.9648
ATSC5pe,-0.2207260799999999
ATSC5se,-0.16274929279999992
ATSC6dv,-57.8832
ATSC6pe,-1.3544547199999986
ATSC6se,-0.5946665151999995
ATSC7dv,7.5455999999999985
ATSC7pe,0.09297376000000046
ATSC7se,0.05950204159999904
ATSC8dv,24.576
ATSC8pe,0.41900159999999986
ATSC8se,0.16621593599999915
AXp-0dv,0.5695902885343449
AXp-1dv,0.30130526467465213
AXp-2dv,0.16251194148055043
AXp-3dv,0.08373337016906429
AXp-4dv,0.0446353363330787
AXp-5dv,0.025025688255682726
AXp-6dv,0.013424775609907066
AXp-7dv,0.007436829601219837
BertzCT,485.17495788858764
ECIndex,164
ETA_eta,7.128260138001838
GATS1dv,0.5085964792109048
GATS1pe,0.6180531423266235
GATS1se,0.6077562667198055
GATS2dv,0.8904719501335706
GATS2pe,0.6452459616440467
GATS2se,0.5859706440250297
GATS3dv,1.0557229947256659
GATS3pe,1.073105276715957
GATS3se,1.0913718586156853
GATS4dv,1.163607096376464
GATS4pe,1.310729086165672
GATS4se,1.356207699320769
GATS5dv,1.2394127026859116
GATS5pe,1.108692822858469
GATS5se,1.2069140065603858
GATS6dv,1.4151283964284853
GATS6pe,1.6784602011491632
GATS6se,1.7619200329264013
GATS7dv,0.7645776399422728
GATS7pe,0.6539385893325331
GATS7se,0.4790551447887136
GATS8dv,0.4096170970614425
GATS8pe,0.2753242083024292
GATS8se,0.08883268695280203
LogEE_A,3.564728797618632
LogEE_D,43.07608966899035
MATS1dv,0.3048838961572711
MATS1pe,0.04798788573483456
MATS1se,0.009226685664785775
MATS2dv,0.049484798371708466
MATS2pe,0.17946812749927848
MATS2se,0.1976236131939802
MATS3dv,-0.0739947941639838
MATS3pe,-0.07413770647874893
MATS3se,-0.0774118096981799
MATS4dv,-0.10203609836290156
MATS4pe,-0.152673000420118
MATS4se,-0.15734402661350158
MATS5dv,-0.23921597051088236
MATS5pe,-0.06008862643143761
MATS5se,-0.07383814586898375
MATS6dv,-0.4353324829727322
MATS6pe,-0.42851876892062957
MATS6se,-0.313546450578249
MATS7dv,0.07240458132465376
MATS7pe,0.037529214850017936
MATS7se,0.040028009808667754
MATS8dv,0.4559216384683882
MATS8pe,0.32698776586579165
MATS8se,0.21617801696895497
MAXaaCH,1.9348544973544974
MAXaasC,1.0772713529856388
MAXaasN,1.6481481481481481
MAXsCH3,1.971111111111111
MDEC-12,1.9646028175336028
MDEC-13,1.1905507889761497
MDEC-22,9.6343492889117
MDEC-23,9.554548064592817
MDEC-33,1.1447142425533319
MINaaCH,1.5856481481481481
MINaasC,0.9038888888888892
MINaasN,1.6481481481481481
MINsCH3,1.971111111111111
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.3928571428571429
SM1_Dzi,0.39838377133594904
SM1_Dzm,0.3917657575808813
SM1_Dzp,-1.60047608252097
SM1_Dzv,-0.7183191063014545
SddssSe,0
SpAD_Dt,172.71130910793505
SpAbs_A,18.330560032527387
SpAbs_D,86.1521793379807
SpMAD_A,1.3093257166090992
SpMAD_D,6.15372709557005
SpMax_A,2.351667749892032
SpMax_D,43.07608966899035
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,22.0
TpiPC10,7.772854684953989
VAdjMat,4.906890595608519
VE1_DzZ,3.688714715585061
VE1_Dzi,3.685395177683252
VE1_Dzm,3.6887297570370947
VE1_Dzp,3.704832107824827
VE1_Dzv,3.702279296778421
VE2_DzZ,0.2634796225417901
VE2_Dzi,0.2632425126916608
VE2_Dzm,0.26348069693122106
VE2_Dzp,0.2646308648446305
VE2_Dzv,0.26444852119845863
VE3_DzZ,1.6417503184380904
VE3_Dzi,1.6408499960468905
VE3_Dzm,1.6417543961243648
VE3_Dzp,1.646110179315469
VE3_Dzv,1.645420892761498
VR1_DzZ,60.38953774780357
VR1_Dzi,60.61780844644634
VR1_Dzm,60.38893331808991
VR1_Dzp,59.63534419534831
VR1_Dzv,59.716152246672245
VR2_DzZ,4.313538410557398
VR2_Dzi,4.329843460460453
VR2_Dzm,4.313495237006422
VR2_Dzp,4.259667442524879
VR2_Dzv,4.265439446190874
VR3_DzZ,4.437288110462374
VR3_Dzi,4.441060955278757
VR3_Dzm,4.437278101564127
VR3_Dzp,4.424720658335505
VR3_Dzv,4.426074777321535
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.053591589100575966
Xch-7dv,0.05540334859370514
Xpc-4dv,0.5947688383213838
Xpc-5dv,0.7428273865329653
Xpc-6dv,0.9548544528332151
Zagreb1,70.0
Zagreb2,80.0
fragCpx,43.02
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,1
nBondsM,13
nBondsO,15
nBondsS,13
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,2
naHRing,1
AATS0are,5.996596
AATS1are,6.19326923076923
AATS2are,6.1421190476190475
AATS3are,6.079076923076921
AATS4are,5.977673076923077
AATS5are,5.909860465116278
AATS6are,5.935405405405405
AATS7are,5.377241379310345
AATS8are,5.104000000000001
AATSC0dv,3.593600000000001
AATSC0pe,0.08542655999999996
AATSC0se,0.05125896959999999
AATSC1dv,1.0956307692307696
AATSC1pe,0.004099439999999986
AATSC1se,0.00047295040000000976
AATSC2dv,0.17782857142857159
AATSC2pe,0.015331344761904755
AATSC2se,0.010129982780952387
AATSC3dv,-0.26590769230769223
AATSC3pe,-0.0063333292307692305
AATSC3se,-0.003968049599999988
AATSC4dv,-0.3666769230769231
AATSC4pe,-0.01304232923076923
AATSC4se,-0.008065292676923066
AATSC5dv,-0.859646511627907
AATSC5pe,-0.005133164651162789
AATSC5se,-0.0037848672744186028
AATSC6dv,-1.5644108108108108
AATSC6pe,-0.03660688432432428
AATSC6se,-0.016072067978378363
AATSC7dv,0.2601931034482758
AATSC7pe,0.0032059917241379467
AATSC7se,0.0020517945379310014
AATSC8dv,1.6384
AATSC8pe,0.02793343999999999
AATSC8se,0.011081062399999944
AETA_eta,0.5091614384287028
ATSC0are,2.1951839999999985
ATSC1are,0.08367663999999983
ATSC2are,0.7261868799999996
ATSC3are,-0.3499627199999997
ATSC4are,-0.7613627199999997
ATSC5are,-0.2485244799999999
ATSC6are,-1.2534603199999992
ATSC7are,0.10919055999999991
ATSC8are,0.3835895999999997
BCUTZ-1h,8.02223855349424
BCUTZ-1l,5.69918315316403
BCUTc-1h,0.4364078359610156
BCUTc-1l,-0.42652145976542655
BCUTd-1h,3.212115553468166
BCUTd-1l,0.977806054459318
BCUTi-1h,14.551008692411413
BCUTi-1l,10.960783501700677
BCUTm-1h,16.010090825778292
BCUTm-1l,11.711139274406568
BCUTp-1h,1.9811934193306955
BCUTp-1l,0.7487881142003838
BCUTs-1h,7.008277485012574
BCUTs-1l,1.5013530611286932
BCUTv-1h,20.884390830867247
BCUTv-1l,14.70269624696708
BalabanJ,1.9208193147860615
Diameter,7
ETA_beta,20.5
GATS1are,0.6233295600382824
GATS2are,0.6327357654626804
GATS3are,1.09543647155984
GATS4are,1.352572792916746
GATS5are,1.1246903792945813
GATS6are,1.6754121011440675
GATS7are,0.5730412732977093
GATS8are,0.19679443727723953
HybRatio,0.08333333333333333
Lipinski,True
LogEE_Dt,86.35565455396753
MATS1are,0.03665219302450619
MATS2are,0.19691018850269285
MATS3are,-0.07664565143163747
MATS4are,-0.16674673705291645
MATS5are,-0.06582180662039541
MATS6are,-0.3858139675984558
MATS7are,0.04288013811300021
MATS8are,0.29123572329244385
NsssssAs,0
RotRatio,0.06666666666666667
SM1_Dzpe,0.419905140758874
SM1_Dzse,0.3887577933310232
SMR_VSA1,0.0
SMR_VSA2,0.0
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,0.0
SMR_VSA7,64.57866862166517
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
SpAD_DzZ,58.7325506998729
SpAD_Dzi,56.87522580434323
SpAD_Dzm,58.74275727831521
SpAD_Dzp,77.44564420756878
SpAD_Dzv,71.18222213912298
SpAbs_Dt,172.7113091079351
SpDiam_A,4.703335499784065
SpDiam_D,63.0297329822111
SpMAD_Dt,12.336522079138218
SpMax_Dt,86.35565455396753
SsssssAs,0
VE1_Dzpe,3.687970531479229
VE1_Dzse,3.688818884980691
VE2_Dzpe,0.26342646653423063
VE2_Dzse,0.2634870632129065
VE3_Dzpe,1.6415485519038187
VE3_Dzse,1.6417785580643058
VMcGowan,148.26999999999987
VR1_Dzpe,60.430256133901295
VR1_Dzse,60.38393609654996
VR2_Dzpe,4.316446866707236
VR2_Dzse,4.313138292610711
VR3_Dzpe,4.437962145507976
VR3_Dzse,4.437195347522313
mZagreb1,4.444444444444445
mZagreb2,3.138888888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,20
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.08780735999999995
AATSC1are,0.0032183323076923013
AATSC2are,0.0172901638095238
AATSC3are,-0.0067300523076923024
AATSC4are,-0.014641590769230764
AATSC5are,-0.00577963906976744
AATSC6are,-0.03387730594594592
AATSC7are,0.0037651917241379278
AATSC8are,0.02557263999999998
AETA_beta,1.4642857142857142
BCUTdv-1h,6.022186671927396
BCUTdv-1l,0.9959478581350263
BCUTpe-1h,3.491516583564285
BCUTpe-1l,2.2467696985855716
BCUTse-1h,3.7040951476914326
BCUTse-1l,2.442327361067746
ETA_alpha,6.733333333333333
ETA_dBeta,3.5
ETA_eta_B,0.14335661454399862
ETA_eta_F,11.766136142870035
ETA_eta_L,2.5765906380716537
ETA_eta_R,18.894396280871874
ETA_psi_1,0.6139817629179334
LabuteASA,82.44458100754319
LogEE_DzZ,29.393047803597444
LogEE_Dzi,28.434026289486095
LogEE_Dzm,29.39810595121687
LogEE_Dzp,38.379862943244184
LogEE_Dzv,35.437185546782615
PEOE_VSA1,0.0
PEOE_VSA2,9.361636831863176
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,24.619922828310838
PEOE_VSA8,17.95059691475825
PEOE_VSA9,0.0
SM1_Dzare,0.4713820381572824
SpAD_Dzpe,58.266260004749384
SpAD_Dzse,58.79919881040726
SpAbs_DzZ,58.45193845497495
SpAbs_Dzi,56.590665967674695
SpAbs_Dzm,58.46292459432887
SpAbs_Dzp,78.36020196900935
SpAbs_Dzv,71.5926901998667
SpDiam_Dt,124.47867475635978
SpMAD_DzZ,4.195182192848065
SpMAD_Dzi,4.06251612888166
SpMAD_Dzm,4.195911234165372
SpMAD_Dzp,5.531831729112056
SpMAD_Dzv,5.084444438508784
SpMax_DzZ,29.39304780359617
SpMax_Dzi,28.434026289482773
SpMax_Dzm,29.3981059512156
SpMax_Dzp,38.379862943244184
SpMax_Dzv,35.437185546782615
VE1_Dzare,3.6869210173267213
VE2_Dzare,0.26335150123762296
VE3_Dzare,1.6412639337090569
VR1_Dzare,60.48128658986995
VR2_Dzare,4.3200918992764255
VR3_Dzare,4.438806241246878
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48095238095238096
AETA_dBeta,0.25
AETA_eta_B,0.010239758181714187
AETA_eta_F,0.8404382959192882
AETA_eta_L,0.18404218843368955
AETA_eta_R,1.349599734347991
BCUTare-1h,3.545643449516808
BCUTare-1l,2.1974788765082245
ETA_beta_s,8.5
ETA_dPsi_A,0.10001823708206659
ETA_dPsi_B,0.0
ETA_eta_BR,0.3153566145439986
ETA_eta_FL,4.194266309757443
ETA_eta_RL,6.770856947829096
LogEE_Dzpe,29.157810107874102
LogEE_Dzse,29.426585311324512
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052007
SlogP_VSA1,5.559266895052007
SlogP_VSA2,4.567099647791355
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,53.45595023491617
SlogP_VSA7,0.0
SlogP_VSA8,5.687386274683562
SlogP_VSA9,0.0
SpAD_Dzare,57.615574731355196
SpAbs_Dzpe,57.96632776135019
SpAbs_Dzse,58.521514672313685
SpDiam_DzZ,43.44977524139195
SpDiam_Dzi,41.75869746619968
SpDiam_Dzm,43.458061475071844
SpDiam_Dzp,58.96944334990079
SpDiam_Dzv,53.974240553298856
SpMAD_Dzpe,4.161875714624956
SpMAD_Dzse,4.199942772171947
SpMax_Dzpe,29.157810107872486
SpMax_Dzse,29.42658531132328
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,14
AETA_beta_s,0.6071428571428571
AETA_eta_BR,0.022525472467428472
AETA_eta_FL,0.29959045069696016
AETA_eta_RL,0.48363263913064974
DetourIndex,593
EState_VSA1,0.0
EState_VSA2,5.559266895052007
EState_VSA3,0.0
EState_VSA4,11.250837766380558
EState_VSA5,0.0
EState_VSA6,10.633466716252965
EState_VSA7,49.51878318207336
EState_VSA8,0.0
EState_VSA9,0.0
ETA_beta_ns,12.0
ETA_shape_p,0.12376237623762375
ETA_shape_x,0.0
ETA_shape_y,0.28217821782178215
GhoseFilter,True
LogEE_Dzare,28.830976122259987
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,57.27887327552857
SpDiam_Dzpe,43.05009975269069
SpDiam_Dzse,43.50662852280671
SpMAD_Dzare,4.1153981950968
SpMax_Dzare,28.830976122257734
TopoPSA(NO),22.0
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.6481481481481481
VSA_EState9,30.35185185185185
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8571428571428571
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.019047619047619042
FilterItLogS,-2.8005276628873084
SpDiam_Dzare,42.50361994349976
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5706666666666669
ETA_epsilon_2,0.7833333333333331
ETA_epsilon_3,0.4400000000000004
ETA_epsilon_4,0.4933333333333336
ETA_epsilon_5,0.7833333333333331
AETA_beta_ns_d,0.03571428571428571
ETA_dEpsilon_A,0.1306666666666665
ETA_dEpsilon_B,0.07733333333333325
ETA_dEpsilon_C,-0.05333333333333323
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.8571428571428571
MDEDescriptor,"0.0,1.9646028175336028,1.1905507889761497,0.0,9.6343492889117,9.554548064592817,0.0,1.1447142425533319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,30.356723
BCUTDescriptor,"11.800000000000002,15.994918163604913,-0.2746443301948675,0.2347866629618488,5.111823091472675,10.083445667138339"
BPolDescriptor,14.963276999999996
TPSADescriptor,22.0
ALOGPDescriptor,"3.4558000000000004,11.942553640000003,51.975500000000004"
XLogPDescriptor,3.075
VAdjMaDescriptor,4.906890595608519
WeightDescriptor,185.08406406
ChiPathDescriptor,"9.966255326250886,6.770856947829097,5.957452836176592,4.775572756643295,3.795645087455392,3.252140688639238,1.570073979356191,0.968549510391496,7.97426403948083,4.519578970119783,3.2502388296110096,2.093334254226608,1.3836954263254402,0.9509761537159434,0.3893184926873049,0.2007943992329356"
ChiChainDescriptor,"0.0,0.0,0.0,0.17010345435994295,0.2342920386527526,0.0,0.0,0.0,0.053591589100575966,0.055403348593705146"
AtomCountDescriptor,25
BondCountDescriptor,15
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"0.8271268251449498,0.0,0.1642664266089148,0.0,0.3584566160229229,0.0,0.03673108963185137,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,8,1,1,0,0,0"
ZagrebIndexDescriptor,70.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.56
WeightedPathDescriptor,"28.299118674218875,2.0213656195870624,5.989068630458409,2.5482417875291157,3.4408268429292934"
FractionalPSADescriptor,0.11886490666677875
WienerNumbersDescriptor,"293.0,19.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.7933106623927026,2.7242000040910104,4.100036779951246,0.5947688383213838,0.7428273865329655,0.8913563805626336"
FractionalCSP3Descriptor,0.08333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"10.515555555555556,4.68,2.5344"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,494.02
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.08333333333333333
AutocorrelationDescriptorMass,"15.134449336817427,15.830637776673901,21.550281306920965,20.661003664119477,16.16245786457814"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.17507381395484642,-0.11361073084141042,0.0497533394504606,-0.022459007405625953,0.007205344323980399"
EccentricConnectivityIndexDescriptor,164
AutocorrelationDescriptorPolarizability,"883.4212011309816,1005.8840015594485,1328.9824436082156,1227.9756368959963,895.2217865942383"
