DLiP-ID,T007BX
AATSC4c,-0.0008370259793915704
AATSC4d,-0.043816408675971155
AATSC4i,-0.3434620102277125
AATSC4m,0.7673752454571213
AATSC4p,-0.018808017364692443
AATSC4s,-0.014146917180127465
AATSC4v,-1.2907075222541284
AATSC5Z,-0.42134263815885925
AATSC5c,-0.0016970466605451208
AATSC5d,-0.037089292819299326
AATSC5i,0.26512598663822545
AATSC5m,-1.837374678677255
AATSC5p,0.04023996176626386
AATSC5s,-0.30763427439176017
AATSC5v,4.137314173394328
AATSC6Z,-2.0155247499310756
AATSC6c,0.002469405871665892
AATSC6d,-0.15064628463290658
AATSC6i,0.09742274884500193
AATSC6m,-9.562865741015049
AATSC6p,-0.025143578331817473
AATSC6s,-0.16154784344148757
AATSC6v,-9.289380745414332
AATSC7Z,-0.619887464894585
AATSC7c,-0.0021217375425156165
AATSC7d,-0.07951129306593883
AATSC7i,-0.22478237049565053
AATSC7m,-2.957351173944862
AATSC7p,-0.020024347914371854
AATSC7s,-0.16191633337054354
AATSC7v,-6.269737053925713
AATSC8Z,-1.7921805959834982
AATSC8c,-2.528195977291324e-05
AATSC8d,0.04185077377337549
AATSC8i,-0.10760545143111597
AATSC8m,-8.484814442689467
AATSC8p,-0.031599394365545944
AATSC8s,-0.0015429904435111125
AATSC8v,-7.437994565211065
ATS0are,334.0984999999999
ATS1are,367.0
ATS2are,633.5299000000001
ATS3are,816.5548
ATS4are,860.261
ATS5are,877.9220999999999
ATS6are,828.8569
ATS7are,860.1650000000001
ATS8are,807.9920000000001
ATSC0dv,211.35243419520157
ATSC0pe,6.197298113207545
ATSC0se,4.229380830188679
ATSC1dv,62.0484070162485
ATSC1pe,0.17832467070131958
ATSC1se,-0.14768428907084605
ATSC2dv,21.43148785429553
ATSC2pe,-0.01221160555357266
ATSC2se,-0.041864176575300595
ATSC3dv,29.034338479930042
ATSC3pe,1.0334253470986143
ATSC3se,0.8480181491633981
ATSC4dv,-15.528060159364301
ATSC4pe,-0.33494606621573436
ATSC4se,-0.9282901459594213
ATSC5dv,-173.16594807694844
ATSC5pe,-3.508100818796716
ATSC5se,-1.8534844887860604
ATSC6dv,-175.9831757710006
ATSC6pe,-2.6925631897472364
ATSC6se,-1.0175353663225357
ATSC7dv,-106.53454284948296
ATSC7pe,-1.518421288714849
ATSC7se,-0.8590704254182862
ATSC8dv,27.23284064888428
ATSC8pe,-0.28741025275899307
ATSC8se,0.11273475649698443
AXp-0dv,0.563558735607429
AXp-1dv,0.3000387986784227
AXp-2dv,0.158627542769284
AXp-3dv,0.08471312459249157
AXp-4dv,0.04475448798550824
AXp-5dv,0.024567950068652592
AXp-6dv,0.012723919309002373
AXp-7dv,0.00700167228560113
BertzCT,1324.839378205665
ECIndex,805
ETA_eta,25.927807047725906
GATS1dv,0.49721146262147947
GATS1pe,0.6443288950557391
GATS1se,0.7048105705005737
GATS2dv,0.889139959042241
GATS2pe,0.879192555822829
GATS2se,0.8596821738467672
GATS3dv,0.9510557288316495
GATS3pe,0.899059466416397
GATS3se,0.8595086470817207
GATS4dv,1.0792418282793248
GATS4pe,1.0833258797650636
GATS4se,1.164427437023274
GATS5dv,1.4604504285071898
GATS5pe,1.4888065367572019
GATS5se,1.4902828507659003
GATS6dv,1.2573271925327658
GATS6pe,1.0738997172890137
GATS6se,0.9856958666977117
GATS7dv,1.0759476245722517
GATS7pe,0.8979591963590542
GATS7se,0.8386275781695323
GATS8dv,0.8281554948967602
GATS8pe,0.890872814396077
GATS8se,0.8407255963350095
LogEE_A,4.413618636541351
LogEE_D,193.51186671821142
MATS1dv,0.27297595629480337
MATS1pe,0.026755314282672252
MATS1se,-0.032468222849859174
MATS2dv,0.05483967373065952
MATS2pe,-0.0010656637030981597
MATS2se,-0.005353225707904136
MATS3dv,0.056440498474689654
MATS3pe,0.06851140609450738
MATS3se,0.08237862027493863
MATS4dv,-0.028422694907475655
MATS4pe,-0.020908736821162344
MATS4se,-0.08491066658121858
MATS5dv,-0.3192950620407044
MATS5pe,-0.22060057463730165
MATS5se,-0.1707847642789922
MATS6dv,-0.33180897216015853
MATS6pe,-0.17313614563894608
MATS6se,-0.09587313945916648
MATS7dv,-0.1855224923414381
MATS7pe,-0.09017855536016398
MATS7se,-0.07475932184488794
MATS8dv,0.050213749533864795
MATS8pe,-0.018073273885279403
MATS8se,0.01038766654421644
MAXaaCH,1.8724273442182384
MAXaaaC,0.6550339511378471
MAXaasC,0.618158436213992
MAXaasN,1.6022247942386831
MAXdssC,-0.10513334098561278
MAXsssN,2.190285336356765
MDEC-22,21.30379970765875
MDEC-23,26.74055172990467
MDEC-33,7.2562651903983495
MDEN-23,0.9085602964160698
MDEN-33,0.7937005259840998
MDEO-11,0.09999999999999998
MDEO-12,0.34815531191139576
MINaaCH,1.5028304651897724
MINaaaC,0.5463273716736226
MINaasC,0.3492628146243977
MINaasN,1.6022247942386831
MINdssC,-0.10513334098561278
MINsssN,1.7820429684219365
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9684873949579833
SM1_Dzi,1.5520618120609344
SM1_Dzm,1.9789822185026875
SM1_Dzp,-5.085665111616288
SM1_Dzv,-2.3909933174101825
SddssSe,0
SpAD_Dt,785.771963303993
SpAbs_A,42.67946400477166
SpAbs_D,387.02373343642284
SpMAD_A,1.3337332501491144
SpMAD_D,12.094491669888214
SpMax_A,2.4967353874603773
SpMax_D,193.51186671821142
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,71.58000000000001
TpiPC10,9.356301470144434
VAdjMat,6.169925001442312
VE1_DzZ,5.573797367273617
VE1_Dzi,5.569298412301723
VE1_Dzm,5.573806845458606
VE1_Dzp,5.580278118991577
VE1_Dzv,5.579189540921528
VE2_DzZ,0.17418116772730052
VE2_Dzi,0.17404057538442885
VE2_Dzm,0.17418146392058143
VE2_Dzp,0.1743836912184868
VE2_Dzv,0.17434967315379776
VE3_DzZ,2.881227385006513
VE3_Dzi,2.8804198975173363
VE3_Dzm,2.8812290854947626
VE3_Dzp,2.8823894270700094
VE3_Dzv,2.882194332087583
VR1_DzZ,215.98917107792363
VR1_Dzi,216.95984697429648
VR1_Dzm,215.97821393177918
VR1_Dzp,215.44459393829155
VR1_Dzv,215.53563983975704
VR2_DzZ,6.749661596185113
VR2_Dzi,6.779995217946765
VR2_Dzm,6.749319185368099
VR2_Dzp,6.732643560571611
VR2_Dzv,6.7354887449924075
VR3_DzZ,6.538379082334599
VR3_Dzi,6.542863109239876
VR3_Dzm,6.538328350976042
VR3_Dzp,6.535854581597702
VR3_Dzv,6.5362770877624135
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.039283710065919304
Xch-6dv,0.1376974105885152
Xch-7dv,0.18201502059134395
Xpc-4dv,1.9892257221177876
Xpc-5dv,2.7003960827457516
Xpc-6dv,3.589561533640365
Zagreb1,174.0
Zagreb2,209.0
fragCpx,304.08
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,2
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,22
nBondsD,2
nBondsM,24
nBondsO,36
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,8
naHRing,2
AATS0are,6.303745283018865
AATS1are,6.43859649122807
AATS2are,6.464590816326532
AATS3are,6.329882170542636
AATS4are,6.279277372262773
AATS5are,6.4553095588235285
AATS6are,6.232006766917293
AATS7are,5.973368055555556
AATS8are,5.9411176470588245
AATSC0dv,3.987781777267954
AATSC0pe,0.11693015307938763
AATSC0se,0.07979963830544677
AATSC1dv,1.0885685441447104
AATSC1pe,0.0031285029947599927
AATSC1se,-0.002590952439839404
AATSC2dv,0.21868865157444417
AATSC2pe,-0.0001246082199344149
AATSC2se,-0.0004271854752581693
AATSC3dv,0.22507239131728715
AATSC3pe,0.00801104920231484
AATSC3se,0.006573784102041846
AATSC4dv,-0.11334350481287811
AATSC4pe,-0.0024448617971951415
AATSC4se,-0.00677584048145563
AATSC5dv,-1.273279029977562
AATSC5pe,-0.02579485896174056
AATSC5se,-0.013628562417544562
AATSC6dv,-1.32318177271429
AATSC6pe,-0.020244836013137115
AATSC6se,-0.007650641852049141
AATSC7dv,-0.7398232142325205
AATSC7pe,-0.010544592282742007
AATSC7se,-0.005965766843182543
AATSC8dv,0.20024147535944326
AATSC8pe,-0.0021133106820514194
AATSC8se,0.000828932033066062
AETA_eta,0.8102439702414346
ATSC0are,6.289516981132073
ATSC1are,0.06564211463154233
ATSC2are,0.031519544321824924
ATSC3are,1.1497039515841945
ATSC4are,-0.5169552153791381
ATSC5are,-4.037426593093621
ATSC6are,-2.3705577073691675
ATSC7are,-1.5110838732645084
ATSC8are,0.592167746529011
BCUTZ-1h,17.00110382496633
BCUTZ-1l,5.680103734510191
BCUTc-1h,0.46559077109045865
BCUTc-1l,-0.5252626463634413
BCUTd-1h,3.2977320839938464
BCUTd-1l,0.977219141999342
BCUTi-1h,14.5580663131877
BCUTi-1l,10.943782018468577
BCUTm-1h,35.45051773899665
BCUTm-1l,11.69395959067671
BCUTp-1h,2.207970619883461
BCUTp-1l,0.747521939257691
BCUTs-1h,7.009365454745596
BCUTs-1l,1.2998673132989436
BCUTv-1h,22.45586895481396
BCUTv-1l,14.701624339420183
BalabanJ,1.2308336435229514
Diameter,14
ETA_beta,44.0
GATS1are,0.6942568664615071
GATS2are,0.9221171428537143
GATS3are,0.9145097824612686
GATS4are,1.1140337688234005
GATS5are,1.577615770215252
GATS6are,1.0512817049661918
GATS7are,0.8631735093061575
GATS8are,0.7559436761993619
HybRatio,0.20833333333333334
Lipinski,True
LogEE_Dt,392.8859816519965
MATS1are,0.009704346236757701
MATS2are,0.00271026920273613
MATS3are,0.07510258566392349
MATS4are,-0.03179735016739049
MATS5are,-0.25016370853546455
MATS6are,-0.15019568869110525
MATS7are,-0.08842695172520285
MATS8are,0.03669141125691082
MAXssCH2,0.664352875409423
MINssCH2,0.4663491276140088
NsssssAs,0
RotRatio,0.1111111111111111
SM1_Dzpe,1.613937607486482
SM1_Dzse,1.5163205457670252
SMR_VSA1,9.211688121125169
SMR_VSA2,0.0
SMR_VSA3,19.35089763043952
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,26.1790256236503
SMR_VSA7,93.8879229899947
SMR_VSA8,0.0
SMR_VSA9,5.687386274683562
SpAD_DzZ,298.0215984315927
SpAD_Dzi,286.8628313751737
SpAD_Dzm,298.0366598004923
SpAD_Dzp,428.8371111252294
SpAD_Dzv,388.9993664298309
SpAbs_Dt,785.7719633039931
SpDiam_A,4.993308995692538
SpDiam_D,286.4583910759434
SpMAD_Dt,24.55537385324978
SpMax_Dt,392.8859816519965
SsssssAs,0
VE1_Dzpe,5.5725624733801755
VE1_Dzse,5.573260545691834
VE2_Dzpe,0.17414257729313048
VE2_Dzse,0.17416439205286982
VE3_Dzpe,2.881005807035561
VE3_Dzse,2.8811310687253218
VMcGowan,317.1900000000011
VR1_Dzpe,216.42821096631954
VR1_Dzse,216.32305775009027
VR2_Dzpe,6.763381592697486
VR2_Dzse,6.760095554690321
VR3_Dzpe,6.5404097131902965
VR3_Dzse,6.5399237378695965
mZagreb1,8.722222222222221
mZagreb2,6.9722222222222205
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,1
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,46
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.11867013171947308
AATSC1are,0.0011516160461674094
AATSC2are,0.0003216280032839278
AATSC3are,0.00891243373321081
AATSC4are,-0.003773395732694439
AATSC5are,-0.02968696024333545
AATSC6are,-0.017823742160670432
AATSC7are,-0.010493638008781309
AATSC8are,0.004354174606830964
AETA_beta,1.375
BCUTdv-1h,6.024386160264974
BCUTdv-1l,0.7740035756408502
BCUTpe-1h,3.496474489021802
BCUTpe-1l,2.2244387510141648
BCUTse-1h,3.7091686137114133
BCUTse-1l,2.419791463311689
ETA_alpha,15.314285714285715
ETA_dBeta,0.0
ETA_eta_B,0.3000200216434674
ETA_eta_F,35.287945638673705
ETA_eta_L,6.761392050580101
ETA_eta_R,61.21575268639961
ETA_psi_1,0.5674960296453153
LabuteASA,189.00065207615177
LogEE_DzZ,149.0377592559398
LogEE_Dzi,143.3760512733912
LogEE_Dzm,149.04618821949921
LogEE_Dzp,213.46499335418662
LogEE_Dzv,194.05137196790105
PEOE_VSA1,9.317060667903824
PEOE_VSA2,19.056083746785475
PEOE_VSA3,4.9839785209472085
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.866408164078955
PEOE_VSA7,36.39820241076966
PEOE_VSA8,26.1790256236503
PEOE_VSA9,34.42086392205758
SM1_Dzare,1.716421640766434
SpAD_Dzpe,296.60759712182835
SpAD_Dzse,300.2987069668668
SpAbs_DzZ,296.2991719610045
SpAbs_Dzi,285.5280164657827
SpAbs_Dzm,296.3050503593025
SpAbs_Dzp,432.01565181998967
SpAbs_Dzv,390.4937372532122
SpDiam_Dt,567.1328452281856
SpMAD_DzZ,9.313174950987271
SpMAD_Dzi,8.964463480474178
SpMAD_Dzm,9.313645618765385
SpMAD_Dzp,13.401159722663419
SpMAD_Dzv,12.156230200932216
SpMax_DzZ,149.0377592559398
SpMax_Dzi,143.3760512733912
SpMax_Dzm,149.04618821949921
SpMax_Dzp,213.46499335418662
SpMax_Dzv,194.05137196790105
VE1_Dzare,5.571650528921214
VE2_Dzare,0.17411407902878795
VE3_Dzare,2.8808421446108015
VR1_Dzare,216.58357229072934
VR2_Dzare,6.768236634085292
VR3_Dzare,6.541127297963199
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,21
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4785714285714286
AETA_dBeta,0.0
AETA_eta_B,0.009375625676358357
AETA_eta_F,1.1027483012085533
AETA_eta_L,0.21129350158062815
AETA_eta_R,1.9129922714499878
BCUTare-1h,3.550242528945075
BCUTare-1l,2.175788061390904
ETA_beta_s,22.0
ETA_dPsi_A,0.14650397035468465
ETA_dPsi_B,0.0
ETA_eta_BR,0.7300200216434674
ETA_eta_FL,8.852801490149528
ETA_eta_RL,15.614193540729628
LogEE_Dzpe,148.29613932120907
LogEE_Dzse,150.14981402103902
PEOE_VSA10,5.824404497999927
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,11.466446624403513
SlogP_VSA1,5.559266895052007
SlogP_VSA2,51.43710298344132
SlogP_VSA3,6.544756405912575
SlogP_VSA4,0.0
SlogP_VSA5,16.379189100946192
SlogP_VSA6,76.13852180138034
SlogP_VSA7,5.022633313741326
SlogP_VSA8,16.590311206764618
SlogP_VSA9,0.0
SpAD_Dzare,292.34247860176174
SpAbs_Dzpe,295.1954017152778
SpAbs_Dzse,298.9719264893207
SpDiam_DzZ,228.47183964671558
SpDiam_Dzi,218.4266791009328
SpDiam_Dzm,228.50198540604157
SpDiam_Dzp,331.4802236273317
SpDiam_Dzv,300.33356429992057
SpMAD_Dzpe,9.268987410057136
SpMAD_Dzse,9.384334592714588
SpMax_Dzpe,148.29613932120907
SpMax_Dzse,150.14981402103902
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,32
AETA_beta_s,0.6875
AETA_eta_BR,0.022813125676358355
AETA_eta_FL,0.27665004656717274
AETA_eta_RL,0.4879435481478009
DetourIndex,6154
EState_VSA1,0.0
EState_VSA2,11.466446624403513
EState_VSA3,65.92137846694318
EState_VSA4,0.0
EState_VSA5,6.263162995639057
EState_VSA6,33.73247765248828
EState_VSA7,36.39820241076966
EState_VSA8,4.899909730850478
EState_VSA9,21.00206934823307
ETA_beta_ns,22.0
ETA_shape_p,0.09017412935323382
ETA_shape_x,0.0
ETA_shape_y,0.33955223880597013
GhoseFilter,True
LogEE_Dzare,146.15328440789492
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,290.845418058308
SpDiam_Dzpe,226.6860843605623
SpDiam_Dzse,229.69718340883293
SpMAD_Dzare,9.135702456305054
SpMax_Dzare,146.15328440789492
TopoPSA(NO),71.58000000000001
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.837840590620657
VSA_EState9,60.161290744935435
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6875
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.021428571428571408
FilterItLogS,-5.620491492662208
SpDiam_Dzare,223.15960295852435
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6280323450134768
ETA_epsilon_2,0.843303571428571
ETA_epsilon_3,0.44545454545454477
ETA_epsilon_4,0.5519668737060033
ETA_epsilon_5,0.843303571428571
AETA_beta_ns_d,0.03125
ETA_dEpsilon_A,0.18257779955893205
ETA_dEpsilon_B,0.07606547130747354
ETA_dEpsilon_C,-0.10651232825145851
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.90625
MDEDescriptor,"0.0,0.0,0.0,0.0,21.30379970765875,26.74055172990467,0.0,7.2562651903983495,0.0,0.0,0.09999999999999998,0.34815531191139576,0.0,0.0,0.0,0.0,0.0,0.9085602964160698,0.7937005259840998"
APolDescriptor,65.22865299999997
BCUTDescriptor,"11.994272565609396,34.96885407608831,-0.3126363319746968,0.2574799907579295,5.155591747233215,12.009117511094747"
BPolDescriptor,34.46934699999999
TPSADescriptor,71.58000000000001
ALOGPDescriptor,"4.309600000000002,18.57265216000002,117.65129999999999"
XLogPDescriptor,3.474
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,448.13021838000003
ChiPathDescriptor,"22.078775022443736,15.614193540729632,13.986397122843865,12.486847102550492,10.63747262238256,8.416825532841653,5.857140070331275,4.366270954718196,18.033879539437727,10.80139675242322,8.090004681233482,6.0146318460669015,4.251676358623283,2.948154008238312,1.6922812680973138,1.0992625488393768"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.37869425449598476,0.6447429926658351,0.0,0.0,0.039283710065919304,0.1376974105885152,0.18201502059134395"
AtomCountDescriptor,53
BondCountDescriptor,36
SmallRingDescriptor,"5,4,4,3,0,0,1,4,0,0,0"
ChiClusterDescriptor,"1.8746698898408845,0.0,0.6003504430987942,0.0,0.9116739636552426,0.0,0.15287381652202484,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,14,1,5,0,0,0"
ZagrebIndexDescriptor,174.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.2199999999999998
WeightedPathDescriptor,"66.41648693381313,2.0755152166816604,24.455686500111277,8.19218507079501,13.707596367353958"
FractionalPSADescriptor,0.1597303575259066
WienerNumbersDescriptor,"2988.0,54.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.164036428849003,8.686696540069272,12.688751199425845,1.9892257221177874,2.7003960827457503,3.2831356557430316"
FractionalCSP3Descriptor,0.20833333333333334
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.728395061728396,10.726643598615917,5.1775441380678435"
AromaticAtomsCountDescriptor,21
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,2257.08
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.20833333333333334
AutocorrelationDescriptorMass,"43.47627821957754,41.108139812953254,60.191269791294495,66.57399564447033,65.88687812790666"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.7162570249121603,-0.4160163090881576,-0.06461332236417133,0.3846967891011703,-0.4345158508828532"
EccentricConnectivityIndexDescriptor,805
AutocorrelationDescriptorPolarizability,"2383.1207343051074,2851.8799652118364,4079.7840712329375,4326.303147417328,4091.2943529097747"
