DLiP-ID,T000OI
ATS0d,162.0
ATS0i,9299.27950537247
ATS0m,4212.484538000001
ATS0p,75.24279514547001
ATS0s,215.69444444444446
ATS0v,10808.888614729949
ATS1Z,1264.0
ATS1d,212.0
ATS1i,8670.002438450603
ATS1m,4698.247284000002
ATS1p,99.46092126000003
ATS1s,156.86111111111111
ATS1v,14127.863009932
ATS2Z,1877.0
ATS2d,349.0
ATS2i,16880.387755455038
ATS2m,6766.782189999997
ATS2p,155.392160163339
ATS2s,269.83333333333337
ATS2v,21123.08930494664
ATS3Z,2093.0
ATS3d,412.0
ATS3i,25555.34475804341
ATS3m,7243.626969999998
ATS3p,184.93600395371493
ATS3s,392.6666666666666
ATS3v,24027.842549068355
ATS4Z,1950.0
ATS4d,391.0
ATS4i,27259.89840958201
ATS4m,6552.328665000001
ATS4p,177.14478249765804
ATS4s,410.2777777777778
ATS4v,22725.67553813496
ATS5Z,1788.0
ATS5d,359.0
ATS5i,25947.694314372802
ATS5m,6055.390538999998
ATS5p,159.32431523960105
ATS5s,393.69444444444446
ATS5v,20510.343418426226
ATS6Z,1723.0
ATS6d,329.0
ATS6i,22360.255304217113
ATS6m,5929.409799
ATS6p,152.118807256564
ATS6s,352.22222222222223
ATS6v,19789.118000297156
ATS7Z,1651.0
ATS7d,325.0
ATS7i,22794.11286026707
ATS7m,5640.357126
ATS7p,153.980199480809
ATS7s,332.44444444444446
ATS7v,19783.505030430217
ATS8Z,1538.0
ATS8d,306.0
ATS8i,21769.353887966667
ATS8m,5189.603295000001
ATS8p,151.05764915941293
ATS8s,339.3333333333334
ATS8v,18951.320901818042
C1SP1,0
C1SP2,2
C1SP3,3
C2SP1,0
C2SP2,5
C2SP3,9
C3SP2,1
C3SP3,0
C4SP3,0
FCSP3,0.6
GGI10,0.06601367207427813
JGI10,0.004715262291019867
JGT10,0.4128232774642825
Kier1,20.727040816326532
Kier2,9.97229916897507
Kier3,5.517700957934194
MAXdO,12.696828686351594
MID_C,41.157258813910346
MID_N,8.035574014742622
MID_O,3.5405336720940763
MID_X,0.0
MID_h,11.5761076868367
MINdO,12.075306083337427
MPC10,99
MWC01,28.0
MWC02,4.890349128221754
MWC03,5.726847747587197
MWC04,6.586171654854675
MWC05,7.442492722794441
MWC06,8.310169021981912
MWC07,9.17626639164243
MWC08,10.050138752861821
MWC09,10.922930363265726
MWC10,11.801744390959072
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,2
NdssS,0
NsCH3,1
NsNH2,1
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.1517000000000017
SRW02,4.04305126783455
SRW03,0.0
SRW04,5.342334251964811
SRW05,2.3978952727983707
SRW06,6.831953565565855
SRW07,4.727387818712341
SRW08,8.4040244933106
SRW09,6.842683282238422
SRW10,10.021137245969499
SaaCH,9.958165746996638
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,1.1043835296053566
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0.008162261662407744
SdssS,0
SsCH3,1.9114308912298075
SsNH2,5.821044858646285
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.131157165996182
SssPH,0
SssSe,0
SsssB,0
SsssN,2.283971088435374
SsssP,0
VE1_A,3.883308659196382
VE1_D,5.014782126376766
VE2_A,0.14935802535370699
VE2_D,0.19287623562987563
VE3_A,2.3121989824958415
VE3_D,2.5679014211061277
VR1_A,441.1266565661268
VR1_D,154.128087606923
VR2_A,16.966409867927954
VR2_D,5.928003369497039
VR3_A,7.044843482337161
VR3_D,5.993295439446227
WPath,1862
Xc-3d,1.554187265292986
Xc-4d,0.0
Xc-5d,0.386488648831137
Xc-6d,0.0
Xp-0d,18.518297090128673
Xp-1d,12.57971869811898
Xp-2d,11.001405396367893
Xp-3d,9.383814445230723
Xp-4d,7.1319750050783455
Xp-5d,5.493354164903562
Xp-6d,3.724751257190988
Xp-7d,2.692639364142256
ZMIC0,88.49466763909024
ZMIC1,47.731486991339516
ZMIC2,32.053967011839525
ZMIC3,24.070339545359815
ZMIC4,21.57364286889201
ZMIC5,21.57364286889201
nAcid,0
nAtom,56
nBase,2
nRing,3
piPC1,3.5263605246161616
piPC2,3.9415818076696905
piPC3,4.300680995219929
piPC4,4.611400735738727
piPC5,4.934024191724415
piPC6,4.816747100930836
piPC7,4.966770480449317
piPC8,5.179322659614407
piPC9,5.313513813429319
AATS0Z,19.178571428571427
AATS0d,2.892857142857143
AATS0i,166.05856259593696
AATS0m,75.22293817857144
AATS0p,1.343621341883393
AATS0s,3.8516865079365084
AATS0v,193.01586812017766
AATS1Z,21.79310344827586
AATS1d,3.6551724137931036
AATS1i,149.48280066294143
AATS1m,81.00426351724141
AATS1p,1.7148434700000006
AATS1s,2.7045019157088124
AATS1v,243.58384499882757
AATS2Z,17.37962962962963
AATS2d,3.2314814814814814
AATS2i,156.29988662458368
AATS2m,62.65539064814812
AATS2p,1.4388162978086945
AATS2s,2.4984567901234573
AATS2v,195.5841602309874
AATS3Z,13.416666666666666
AATS3d,2.641025641025641
AATS3i,163.81631255156032
AATS3m,46.43350621794871
AATS3p,1.185487204831506
AATS3s,2.5170940170940166
AATS3v,154.02463172479716
AATS4Z,11.890243902439025
AATS4d,2.3841463414634148
AATS4i,166.2188927413537
AATS4m,39.953223567073174
AATS4p,1.0801511127905978
AATS4s,2.5016937669376698
AATS4v,138.57119230570098
AATS5Z,11.61038961038961
AATS5d,2.331168831168831
AATS5i,168.49152152190132
AATS5m,39.32071778571427
AATS5p,1.034573475581825
AATS5s,2.5564574314574315
AATS5v,133.18404817159887
AATS6Z,12.762962962962963
AATS6d,2.437037037037037
AATS6i,165.63152077197861
AATS6m,43.921554066666666
AATS6p,1.126805979678252
AATS6s,2.6090534979423867
AATS6v,146.5860592614604
AATS7Z,11.96376811594203
AATS7d,2.3550724637681157
AATS7i,165.1747308715005
AATS7m,40.87215308695652
AATS7p,1.1157985469623841
AATS7s,2.4090177133655395
AATS7v,143.3587321045668
AATS8Z,11.563909774436091
AATS8d,2.300751879699248
AATS8i,163.67935254110276
AATS8m,39.01957364661655
AATS8p,1.1357717981910747
AATS8s,2.551378446115289
AATS8v,142.49113460013567
AMID_C,1.5829714928427057
AMID_N,0.3090605390285624
AMID_O,0.13617437200361832
AMID_X,0.0
AMID_h,0.44523491103218077
ATS0dv,296.0
ATS0pe,335.88360000000006
ATS0se,419.87421599999993
ATS1dv,287.0
ATS1pe,369.21700000000004
ATS1se,444.13667199999986
ATS2dv,387.0
ATS2pe,667.3922
ATS2se,817.6826799999997
ATS3dv,380.0
ATS3pe,940.0790000000002
ATS3se,1174.1106959999997
ATS4dv,329.0
ATS4pe,983.8094999999998
ATS4se,1237.55134
ATS5dv,332.0
ATS5pe,921.3411
ATS5se,1164.2254520000004
ATS6dv,331.0
ATS6pe,812.0458000000001
ATS6se,1019.2607159999998
ATS7dv,292.0
ATS7pe,816.1210000000001
ATS7se,1030.041488
ATS8dv,261.0
ATS8pe,780.2822
ATS8se,985.3285079999999
ATSC0Z,401.92857142857133
ATSC0c,0.8720478684760349
ATSC0d,29.92857142857143
ATSC0i,79.85212607596814
ATSC0m,1917.6236059285711
ATSC0p,12.219839561825355
ATSC0s,77.93204365079364
ATSC0v,2776.9327944252464
ATSC1Z,13.145408163265287
ATSC1c,-0.5347696219971592
ATSC1d,9.395408163265301
ATSC1i,-5.583117450167714
ATSC1m,64.65615285969349
ATSC1p,0.251722609415879
ATSC1s,-3.690529336734693
ATSC1v,104.1533914410133
ATSC2Z,-17.469387755102066
ATSC2c,-0.016229229404304744
ATSC2d,-5.969387755102047
ATSC2i,-22.16292105294979
ATSC2m,-93.30284354081667
ATSC2p,-2.5435201741868685
ATSC2s,7.210919784580497
ATSC2v,-474.0975719144881
ATSC3Z,-42.97959183673471
ATSC3c,0.4622637653472847
ATSC3d,-9.443877551020412
ATSC3i,7.475981668984102
ATSC3m,-214.76022347959193
ATSC3p,-2.067200593148317
ATSC3s,9.19873157596372
ATSC3v,-508.4144135479982
ATSC4Z,-114.21938775510203
ATSC4c,-0.4278820884390446
ATSC4d,-2.362244897959185
ATSC4i,-22.107854275858386
ATSC4m,-540.1193118979593
ATSC4p,-2.995796307423938
ATSC4s,-27.227076247165527
ATSC4v,-650.6164319061235
ATSC5Z,-1.3035714285714293
ATSC5c,-0.060012120719499434
ATSC5d,1.9464285714285712
ATSC5i,4.476944218540845
ATSC5m,7.760525910714257
ATSC5p,2.3254671831087683
ATSC5s,-23.70994543650793
ATSC5v,410.9678269129827
ATSC6Z,-13.72066326530613
ATSC6c,0.39672757193675096
ATSC6d,2.3864795918367347
ATSC6i,16.55571129056829
ATSC6m,-63.03371782780623
ATSC6p,0.5845863923894781
ATSC6s,-10.496394912131514
ATSC6v,49.62624267589104
ATSC7Z,2.247448979591841
ATSC7c,-0.4087872841928761
ATSC7d,-2.216836734693877
ATSC7i,5.701592286125346
ATSC7m,20.083577640306117
ATSC7p,1.431190850093477
ATSC7s,-14.26755598072562
ATSC7v,303.8496606718214
ATSC8Z,-35.65178571428571
ATSC8c,0.061174415717454966
ATSC8d,-9.973214285714288
ATSC8i,-0.6427048498632798
ATSC8m,-174.37631186607138
ATSC8p,-0.3642122511847234
ATSC8s,22.146515376984123
ATSC8v,-248.83269045320037
AXp-0d,0.7122421957741797
AXp-1d,0.44927566778996353
AXp-2d,0.2895106683254709
AXp-3d,0.1915064172496066
AXp-4d,0.1188662500846391
AXp-5d,0.07629658562366058
AXp-6d,0.04900988496303932
AXp-7d,0.03130976004816577
GATS1Z,0.9555223276934487
GATS1c,1.712710813466263
GATS1d,0.9980660027981236
GATS1i,1.4399019178394425
GATS1m,0.9611442467619254
GATS1p,1.2037423084275494
GATS1s,0.6340871674517842
GATS1v,1.113671414047153
GATS2Z,1.0041285732151204
GATS2c,1.085405953785608
GATS2d,1.4718686466896491
GATS2i,1.3623219857700473
GATS2m,1.0109786014005047
GATS2p,1.2171589657770172
GATS2s,0.5362957588135966
GATS2v,1.1602499484363185
GATS3Z,1.0355121597790875
GATS3c,0.955650692329213
GATS3d,1.2722599596107949
GATS3i,1.0198133261731122
GATS3m,1.0370503983298773
GATS3p,1.0496984776555043
GATS3s,0.8512020490494309
GATS3v,1.0513680476487242
GATS4Z,1.1172504518718551
GATS4c,1.4052749384215097
GATS4d,1.042115373421037
GATS4i,1.074147064227485
GATS4m,1.1127437485442642
GATS4p,1.026264979636069
GATS4s,1.3639704164416306
GATS4v,1.028425387424176
GATS5Z,1.0369646347965171
GATS5c,1.2709607066455357
GATS5d,1.0083532219570406
GATS5i,0.907689082746515
GATS5m,1.028505348257755
GATS5p,0.8394028425222284
GATS5s,1.5410760545092326
GATS5v,0.8687947957269011
GATS6Z,1.0323835475781453
GATS6c,1.011220826128981
GATS6d,0.9937240342968267
GATS6i,0.9082068491406623
GATS6m,1.0287409539623624
GATS6p,0.9394572118601326
GATS6s,1.3091098367113416
GATS6v,0.9531380305892724
GATS7Z,0.9925874986800187
GATS7c,1.1532079371480388
GATS7d,1.0719968178202068
GATS7i,0.9376778880737939
GATS7m,0.9892332699171537
GATS7p,0.9251222804232915
GATS7s,1.1943508231372284
GATS7v,0.9287123313084749
GATS8Z,1.0057242804897442
GATS8c,0.7589637428348381
GATS8d,1.1330234895113678
GATS8i,0.9820608741738787
GATS8m,1.0078170795676102
GATS8p,1.013972946474294
GATS8s,0.8218192367514889
GATS8v,1.0340482691653543
MATS1Z,0.03157804428157341
MATS1c,-0.5920882429384013
MATS1d,0.30310262529832915
MATS1i,-0.0675072339796466
MATS1m,0.03255416243015084
MATS1p,0.019889174338694533
MATS1s,-0.045722780226323624
MATS1v,0.036213298134656645
MATS2Z,-0.02253684286739204
MATS2c,-0.009649878511971313
MATS2d,-0.1034208432776453
MATS2i,-0.1439145775465701
MATS2m,-0.025228752950672347
MATS2p,-0.10792795648982584
MATS2s,0.04797763883378512
MATS2v,-0.0885251422417687
MATS3Z,-0.03838635151945977
MATS3c,0.19028868120807213
MATS3d,-0.11327336148338539
MATS3i,0.03360819378527848
MATS3m,-0.04020257850311852
MATS3p,-0.06072682084264482
MATS3s,0.04237164350078151
MATS3v,-0.06572277822607216
MATS4Z,-0.0970365008430607
MATS4c,-0.16754364555069282
MATS4d,-0.026951510565224993
MATS4i,-0.09453753809994836
MATS4m,-0.09617684303652262
MATS4p,-0.08371262417200996
MATS4s,-0.11929688983289893
MATS4v,-0.08000255134072527
MATS5Z,-0.0011793786451685876
MATS5c,-0.025024531498118056
MATS5d,0.023649381644608367
MATS5i,0.02038743106582083
MATS5m,0.001471618003321048
MATS5p,0.06920094375568496
MATS5s,-0.11063226288767464
MATS5v,0.053815795056396505
MATS6Z,-0.014160561841386449
MATS6c,0.18871495503161942
MATS6d,0.0330769910722178
MATS6i,0.08600339966641721
MATS6m,-0.013635272275014269
MATS6p,0.019844376423717874
MATS6s,-0.05586995936112163
MATS6v,0.007413107262401543
MATS7Z,0.0022690804944071464
MATS7c,-0.19022429964158447
MATS7d,-0.030057763481027976
MATS7i,0.028974677783207184
MATS7m,0.004249977716154205
MATS7p,0.047527064136176224
MATS7s,-0.07429207025144872
MATS7v,0.04440197898361138
MATS8Z,-0.037348124175731676
MATS8c,0.02953696655225159
MATS8d,-0.1403090064062304
MATS8i,-0.0033889212681204777
MATS8m,-0.038287808290035946
MATS8p,-0.012549471377160464
MATS8s,0.1196535871889435
MATS8v,-0.03772927430887814
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,7
NssNH2,0
NsssAs,0
NsssCH,4
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.87948798215964
SpAD_D,297.82380205812655
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,5.8485481371451655
SssNH2,0
SsssAs,0
SsssCH,-0.005665116072903875
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,734
TMWC10,128.90711017416902
TSRW10,74.61046719839445
VE1_Dt,5.0431749878258225
VE2_Dt,0.19396826876253165
VE3_Dt,2.5735472866724765
VR1_Dt,150.10572130336456
VR2_Dt,5.773296973206329
VR3_Dt,5.96685129955179
Xc-3dv,0.8236867510207344
Xc-4dv,0.0
Xc-5dv,0.13266258832320213
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.3617417734034528
Xch-7d,0.5165929792637305
Xp-0dv,15.48696033662978
Xp-1dv,9.714619480772027
Xp-2dv,7.44477142217298
Xp-3dv,5.657430417114955
Xp-4dv,4.058176269602002
Xp-5dv,2.885875355775517
Xp-6dv,1.820495538220236
Xp-7dv,1.2007788129354828
Xpc-4d,3.857905232945571
Xpc-5d,5.425523616034744
Xpc-6d,7.474212107936391
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,58
nFRing,1
nHBAcc,4
nHBDon,3
nHRing,2
nSpiro,0
naRing,1
piPC10,5.3315103339038
AATS0dv,5.285714285714286
AATS0pe,5.99792142857143
AATS0se,7.497753857142856
AATS1dv,4.948275862068965
AATS1pe,6.365810344827587
AATS1se,7.657528827586204
AATS2dv,3.5833333333333335
AATS2pe,6.179557407407407
AATS2se,7.5711359259259225
AATS3dv,2.4358974358974357
AATS3pe,6.026147435897437
AATS3se,7.526350615384613
AATS4dv,2.0060975609756095
AATS4pe,5.998838414634146
AATS4se,7.546044756097561
AATS5dv,2.155844155844156
AATS5pe,5.9827344155844155
AATS5se,7.559905532467535
AATS6dv,2.4518518518518517
AATS6pe,6.015154074074075
AATS6se,7.550079377777776
AATS7dv,2.1159420289855073
AATS7pe,5.913920289855073
AATS7se,7.464068753623189
AATS8dv,1.962406015037594
AATS8pe,5.8667834586466165
AATS8se,7.40848502255639
AATSC0Z,7.177295918367345
AATSC0c,0.01557228336564348
AATSC0d,0.5344387755102041
AATSC0i,1.4259308227851455
AATSC0m,34.24327867729591
AATSC0p,0.21821142074688132
AATSC0s,1.3916436366213152
AATSC0v,49.58808561473654
AATSC1Z,0.22664496833216013
AATSC1c,-0.009220165896502744
AATSC1d,0.16198979591836726
AATSC1i,-0.0962606456925468
AATSC1m,1.114761256201612
AATSC1p,0.004340044989928948
AATSC1s,-0.06362981615059816
AATSC1v,1.7957481282933327
AATSC2Z,-0.16175359032501913
AATSC2c,-0.00015027064263245133
AATSC2d,-0.05527210884353747
AATSC2i,-0.20521223197175734
AATSC2m,-0.8639152179705247
AATSC2p,-0.023551112723952487
AATSC2s,0.06676777578315275
AATSC2v,-4.389792332541557
AATSC3Z,-0.2755102040816328
AATSC3c,0.0029632292650466968
AATSC3d,-0.0605376766091052
AATSC3i,0.047922959416564756
AATSC3m,-1.3766680992281535
AATSC3p,-0.013251285853514852
AATSC3s,0.05896622805104949
AATSC3v,-3.259066753512809
AATSC4Z,-0.696459681433549
AATSC4c,-0.002609037124628321
AATSC4d,-0.014403932304629176
AATSC4i,-0.1348039894869414
AATSC4m,-3.2934104384021907
AATSC4p,-0.018267050655024014
AATSC4s,-0.16601875760466786
AATSC4v,-3.9671733652812406
AATSC5Z,-0.008464749536178113
