DLiP-ID,I0009U
AATSC4i,-0.08970114242123323
AATSC4m,-4.854147958523291
AATSC4p,-0.01741473428937562
AATSC4s,-0.287339354302917
AATSC4v,-4.794230751780763
AATSC5Z,-0.2226448587696772
AATSC5c,0.0015129922363439276
AATSC5d,-0.01264150943396228
AATSC5i,0.006149610783828548
AATSC5m,-1.0250484134228564
AATSC5p,0.004302647882645818
AATSC5s,-0.05979345763090318
AATSC5v,-0.30341508044651544
AATSC6Z,-0.013947828985748747
AATSC6c,6.409441527907273e-05
AATSC6d,-0.04469483568075118
AATSC6i,-0.042652898906457896
AATSC6m,-0.07856051406773959
AATSC6p,-0.006667305309338323
AATSC6s,-0.031798730141092024
AATSC6v,-0.7528723209178967
AATSC7Z,-0.0015036547163244233
AATSC7c,-0.0009241062215665141
AATSC7d,-0.05176470588235294
AATSC7i,-0.09212362405959841
AATSC7m,-0.020444566061327236
AATSC7p,-0.009881494426901675
AATSC7s,0.06757087055729587
AATSC7v,-1.153243651344413
AATSC8Z,-0.42569590944172886
AATSC8c,0.0016463160216153934
AATSC8d,-0.02937198067632849
AATSC8i,0.08893942256826462
AATSC8m,-2.0027655219084455
AATSC8p,-0.0027772255567854558
AATSC8s,-0.18592513188945736
AATSC8v,-1.9343290342735262
ATS0are,405.56450000000007
ATS1are,433.362
ATS2are,789.0230000000001
ATS3are,1072.6007000000002
ATS4are,1186.19
ATS5are,1305.2838
ATS6are,1278.9638000000002
ATS7are,1333.19
ATS8are,1256.1249
ATSC0dv,268.0615384615385
ATSC0pe,9.209046153846149
ATSC0se,5.782738461538459
ATSC1dv,97.6894674556213
ATSC1pe,-0.1486082840236627
ATSC1se,-0.2947051597633135
ATSC2dv,51.92686390532545
ATSC2pe,1.2999982248520763
ATSC2se,0.660023597633136
ATSC3dv,-81.4705325443787
ATSC3pe,-1.1450159763313528
ATSC3se,-0.6503691597633131
ATSC4dv,-110.56449704142011
ATSC4pe,-3.819596449704131
ATSC4se,-2.4060625798816555
ATSC5dv,-9.431479289940834
ATSC5pe,-0.6477213017751428
ATSC5se,-0.1836663668639049
ATSC6dv,4.84449704142012
ATSC6pe,-0.31802662721893893
ATSC6se,-0.4113669585798819
ATSC7dv,-14.60923076923077
ATSC7pe,0.20340769230768865
ATSC7se,0.08508861538461521
ATSC8dv,-33.18059171597633
ATSC8pe,-0.769325443786982
ATSC8se,-0.34003479289940813
AXp-0dv,0.5915671540258653
AXp-1dv,0.3217236105983075
AXp-2dv,0.17112883344437005
AXp-3dv,0.09650397734272623
AXp-4dv,0.05218770356074351
AXp-5dv,0.028618010720885618
AXp-6dv,0.015983869472131856
AXp-7dv,0.008767506144624824
BertzCT,1069.547014297534
ECIndex,791
ETA_eta,37.67092319878416
GATS1dv,0.4546804947874466
GATS1pe,0.6628622888609627
GATS1se,0.6696873547518392
GATS2dv,0.8147856632705117
GATS2pe,0.683038528448059
GATS2se,0.6535292665460434
GATS3dv,1.136150084353044
GATS3pe,0.9833465453040576
GATS3se,0.9776376575427679
GATS4dv,1.1598279445169397
GATS4pe,1.1155731048470912
GATS4se,1.164698902023361
GATS5dv,1.0101876396902125
GATS5pe,0.9947691996170611
GATS5se,1.0164512431622987
GATS6dv,0.8978388235750591
GATS6pe,0.8036009374298722
GATS6se,0.793992253055238
GATS7dv,0.9809323178307134
GATS7pe,0.8864122981180419
GATS7se,0.8900803420884688
GATS8dv,1.042085324035258
GATS8pe,1.0655802581334
GATS8se,1.0809904920069526
LogEE_A,4.433211904530775
LogEE_D,192.9165709457938
MATS1dv,0.34835149624588124
MATS1pe,-0.015425271393580912
MATS1se,-0.0487145430166171
MATS2dv,0.09993103837800807
MATS2pe,0.07282339491847568
MATS2se,0.05888012506928753
MATS3dv,-0.1148552784718218
MATS3pe,-0.04698744242458306
MATS3se,-0.04250218898338734
MATS4dv,-0.1411045261224687
MATS4pe,-0.1418935280324606
MATS4se,-0.14234201970908253
MATS5dv,-0.010787549595439823
MATS5pe,-0.021565077646249358
MATS5se,-0.009738085430569737
MATS6dv,0.005515030803122995
MATS6pe,-0.010538591899415636
MATS6se,-0.02170848962155763
MATS7dv,-0.01602927672446389
MATS7pe,0.006496415682553221
MATS7se,0.004327718349163974
MATS8dv,-0.03886803919741995
MATS8pe,-0.026232426074256753
MATS8se,-0.018464298712607775
MAXaaCH,1.865201248900744
MAXaaNH,3.1419841296485487
MAXaaaC,0.8963336033321606
MAXaasC,0.9762400455284657
MAXdssC,-0.01770929160359147
MAXsCH3,1.8776351377080163
MAXssNH,2.8931808329220985
MAXsssN,1.8547427983539093
MDEC-11,0.8234174873315147
MDEC-12,4.305723660223322
MDEC-13,8.037249986629304
MDEC-22,6.392709772396098
MDEC-23,24.559560695692067
MDEC-33,16.77069026241868
MDEN-22,0.467648930822808
MDEN-23,1.114851112203573
MDEN-33,0.33333333333333337
MDEO-11,0.4256950235911152
MINaaCH,1.428568864301812
MINaaNH,3.1419841296485487
MINaaaC,0.6930090492576619
MINaasC,-0.31892758774619945
MINdssC,-0.22181794769432805
MINsCH3,1.5582638635114283
MINssNH,2.8723366040758718
MINsssN,1.846346844293273
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.797619047619048
SM1_Dzi,1.9993536784396841
SM1_Dzm,1.8280866026244902
SM1_Dzp,-7.835996551790101
SM1_Dzv,-3.3402662406919283
SddssSe,0
SpAD_Dt,726.0055753890083
SpAbs_A,42.08734511699349
SpAbs_D,385.8331418915876
SpMAD_A,1.2753740944543481
SpMAD_D,11.69191339065417
SpMax_A,2.5854192100921467
SpMax_D,192.9165709457938
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,97.53999999999999
TpiPC10,8.735113123355221
VAdjMat,6.169925001442312
VE1_DzZ,5.650086404393696
VE1_Dzi,5.6508805311791726
VE1_Dzm,5.65029391825494
VE1_Dzp,5.62967977415788
VE1_Dzv,5.640857870677413
VE2_DzZ,0.17121473952708172
VE2_Dzi,0.17123880397512645
VE2_Dzm,0.17122102782590728
VE2_Dzp,0.17059635679266305
VE2_Dzv,0.17093508699022464
VE3_DzZ,2.925593306326894
VE3_Dzi,2.925733847714425
VE3_Dzm,2.9256300332078204
VE3_Dzp,2.921975030526441
VE3_Dzv,2.9239586271456885
VR1_DzZ,225.29627553268557
VR1_Dzi,225.32036931113342
VR1_Dzm,225.2647596430412
VR1_Dzp,228.29779332665532
VR1_Dzv,226.67376207900506
VR2_DzZ,6.827159864626836
VR2_Dzi,6.827889979125255
VR2_Dzm,6.826204837667915
VR2_Dzp,6.918114949292586
VR2_Dzv,6.868901881181971
VR3_DzZ,6.611338784627457
VR3_Dzi,6.611445721549324
VR3_Dzm,6.611198888421459
VR3_Dzp,6.624573356287601
VR3_Dzv,6.617434280774268
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.17147805301936306
Xch-6dv,0.33129830539956057
Xch-7dv,0.5484051188320388
Xpc-4dv,3.0271870772097254
Xpc-5dv,4.539461120281885
Xpc-6dv,6.312407133003991
Zagreb1,178.0
Zagreb2,217.0
fragCpx,240.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,2
n5FRing,0
n5HRing,3
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,1
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,2
nBondsA,10
nBondsD,3
nBondsM,13
nBondsO,36
nBondsS,55
nBondsT,0
nFARing,1
nFHRing,2
nFaRing,1
nHetero,9
naHRing,1
AATS0are,6.239453846153848
AATS1are,6.372970588235295
AATS2are,6.262087301587303
AATS3are,6.23605058139535
AATS4are,6.243105263157895
AATS5are,6.156999056603773
AATS6are,6.004524882629109
AATS7are,6.032533936651584
AATS8are,6.068236231884058
AATSC0dv,4.124023668639054
AATSC0pe,0.1416776331360946
AATSC0se,0.08896520710059168
AATSC1dv,1.4366098155238427
AATSC1pe,-0.0021854159415244513
AATSC1se,-0.0043338994082840225
AATSC2dv,0.4121179675025829
AATSC2pe,0.010317446228984733
AATSC2se,0.005238282520897905
AATSC3dv,-0.47366588688592265
AATSC3pe,-0.0066570696298334465
AATSC3se,-0.003781216045135541
AATSC4dv,-0.5819184054811585
AATSC4pe,-0.020103139208969112
AATSC4se,-0.01266348726253503
AATSC5dv,-0.04448810985821148
AATSC5pe,-0.003055289159316711
AATSC5se,-0.000866350787093891
AATSC6dv,0.02274411756535268
AATSC6pe,-0.0014930827568964268
AATSC6se,-0.0019313002750229197
AATSC7dv,-0.06610511660285416
AATSC7pe,0.0009203967977723469
AATSC7se,0.0003850163592064037
AATSC8dv,-0.16029271360375036
AATSC8pe,-0.0037165480376182706
AATSC8se,-0.0016426801589343389
AETA_eta,1.1415431272358836
ATSC0are,9.99338461538461
ATSC1are,-0.321179289940823
ATSC2are,1.2414775147929045
ATSC3are,-1.1996792899408204
ATSC4are,-4.087101183431942
ATSC5are,-0.5382852071005871
ATSC6are,-0.4451295857988211
ATSC7are,0.08943846153845833
ATSC8are,-0.5427940828402377
BCUTZ-1h,9.004071949099039
BCUTZ-1l,5.675332211127215
BCUTc-1h,0.40668582033720324
BCUTc-1l,-0.4119412012939857
BCUTd-1h,3.2587297663929005
BCUTd-1l,0.972502859853682
BCUTi-1h,17.4247738341152
BCUTi-1l,10.936389226472633
BCUTm-1h,19.00014316680633
BCUTm-1l,11.686921909229564
BCUTp-1h,2.0113209050689598
BCUTp-1l,0.5458529586336176
BCUTs-1h,8.001922268783515
BCUTs-1l,1.1631658334014887
BCUTv-1h,20.91205738870066
BCUTv-1l,13.30411819908327
BalabanJ,1.527391363945449
Diameter,15
ETA_beta,35.0
GATS1are,0.6752467016641778
GATS2are,0.686318152839082
GATS3are,0.9844633533955018
GATS4are,1.1172308806716673
GATS5are,0.9879562125423466
GATS6are,0.7905924909082145
GATS7are,0.8798812608159787
GATS8are,1.0574322857506848
HybRatio,0.5416666666666666
Lipinski,True
LogEE_Dt,363.00278769450415
MATS1are,-0.03072128484997718
MATS2are,0.0640868708994549
MATS3are,-0.04536672918864724
MATS4are,-0.13991444137538733
MATS5are,-0.016514952852699813
MATS6are,-0.013592758835549067
MATS7are,0.0026322843437603495
MATS8are,-0.017055541536619694
MAXssCH2,0.6952075984714874
MAXsssCH,-0.07751102292768985
MINssCH2,0.4745494340349137
MINsssCH,-0.6285714491770591
NsssssAs,0
RotRatio,0.16666666666666666
SM1_Dzpe,1.9413803257413138
SM1_Dzse,1.76029936621724
SMR_VSA1,18.774026599890284
SMR_VSA2,0.0
SMR_VSA3,25.417375190660827
SMR_VSA4,0.0
SMR_VSA5,63.698124207677125
SMR_VSA6,20.13718479450234
SMR_VSA7,35.7766171097408
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,329.05684774980244
SpAD_Dzi,316.70796956472793
SpAD_Dzm,328.9517434661539
SpAD_Dzp,452.5681312569312
SpAD_Dzv,409.3503215234156
SpAbs_Dt,726.0055753890085
SpDiam_A,4.9544441801476955
SpDiam_D,273.80196126360346
SpMAD_Dt,22.00016895118207
SpMax_Dt,363.00278769450415
SsssssAs,0
VE1_Dzpe,5.650347006796057
VE1_Dzse,5.649950387684985
VE2_Dzpe,0.17122263656957748
VE2_Dzse,0.17121061780863592
VE3_Dzpe,2.925639428876875
VE3_Dzse,2.925569232651521
VMcGowan,344.7500000000014
VR1_Dzpe,225.26169457355687
VR1_Dzse,225.31648647718154
VR2_Dzpe,6.826111956774451
VR2_Dzse,6.82777231749035
VR3_Dzpe,6.61118528180877
VR3_Dzse,6.611428488897791
mZagreb1,12.305555555555557
mZagreb2,7.305555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,2
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,1
n8FHRing,1
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,61
nFAHRing,1
nFaHRing,1
nG12Ring,0
AATSC0are,0.15374437869822477
AATSC1are,-0.004723224852070927
AATSC2are,0.009852996149150035
AATSC3are,-0.0069748795926791885
AATSC4are,-0.021511058860168117
AATSC5are,-0.0025390811655688073
AATSC6are,-0.0020898102619662964
AATSC7are,0.0004046989209884992
AATSC8are,-0.002622193636909361
AETA_beta,1.0606060606060606
BCUTdv-1h,7.0040617273803605
BCUTdv-1l,0.9877570388881264
BCUTpe-1h,3.988679702683105
BCUTpe-1l,2.2243255062596443
BCUTse-1h,4.009963214575004
BCUTse-1l,2.4201439753701863
ETA_alpha,15.285714285714288
ETA_dBeta,-9.0
ETA_eta_B,0.6537556517014949
ETA_eta_F,30.903554305113254
ETA_eta_L,9.075587431248723
ETA_eta_R,68.57447750389741
ETA_psi_1,0.5360721442885775
LabuteASA,192.41913300621408
LogEE_DzZ,164.58289717937456
LogEE_Dzi,158.4145712574682
LogEE_Dzm,164.53126829679286
LogEE_Dzp,225.5055929042424
LogEE_Dzv,204.37150019437215
PEOE_VSA1,25.417375190660827
PEOE_VSA2,14.383611552215466
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.923737199690624
PEOE_VSA7,50.57560512530166
PEOE_VSA8,43.03092456137129
PEOE_VSA9,18.12552248744388
SM1_Dzare,2.175725521796865
SpAD_Dzpe,326.05711338115674
SpAD_Dzse,329.5604658784125
SpAbs_DzZ,327.36817531113
SpAbs_Dzi,314.8297888364967
SpAbs_Dzm,327.23444999096114
SpAbs_Dzp,458.84718236027516
SpAbs_Dzv,412.08326662943637
SpDiam_Dt,513.5750676367552
SpMAD_DzZ,9.971419628781891
SpMAD_Dzi,9.597211198931149
SpMAD_Dzm,9.968234650489512
SpMAD_Dzp,13.714185795664582
SpMAD_Dzv,12.40455519767926
SpMax_DzZ,164.58289717937456
SpMax_Dzi,158.4145712574682
SpMax_Dzm,164.53126829679286
SpMax_Dzp,225.5055929042424
SpMax_Dzv,204.37150019437215
VE1_Dzare,5.650612272748551
VE2_Dzare,0.17123067493177427
VE3_Dzare,2.925686374617671
VR1_Dzare,225.20917984734817
VR2_Dzare,6.824520601434793
VR3_Dzare,6.61095212699487
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,1
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,9
nAromBond,10
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4632034632034633
AETA_dBeta,-0.2727272727272727
AETA_eta_B,0.019810777324287723
AETA_eta_F,0.9364713425791895
AETA_eta_L,0.275017800946931
AETA_eta_R,2.078014469815073
BCUTare-1h,4.107726284754662
BCUTare-1l,2.1745607476818614
ETA_beta_s,22.0
ETA_dPsi_A,0.17792785571142244
ETA_dPsi_B,0.0
ETA_eta_BR,0.9977556517014948
ETA_eta_FL,6.684870479422878
ETA_eta_RL,15.760457910671601
LogEE_Dzpe,163.08738639741904
LogEE_Dzse,164.83357534424312
PEOE_VSA10,11.859061670193856
PEOE_VSA11,0.0
PEOE_VSA12,17.721539188054518
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,76.80988528179687
SlogP_VSA3,14.383611552215466
SlogP_VSA4,5.817220841045895
SlogP_VSA5,45.094212382782274
SlogP_VSA6,24.395944776997904
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,321.9847032416317
SpAbs_Dzpe,324.23339246909677
SpAbs_Dzse,327.90685132226906
SpDiam_DzZ,236.67036116850616
SpDiam_Dzi,227.27368051166877
SpDiam_Dzm,236.6323970618543
SpDiam_Dzp,325.7103049513076
SpDiam_Dzv,295.8516681001954
SpMAD_Dzpe,9.88051858730778
SpMAD_Dzse,9.986680784194318
SpMax_Dzpe,163.08738639741904
SpMax_Dzse,164.83357534424312
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6666666666666666
AETA_eta_BR,0.030235019748530146
AETA_eta_FL,0.20257183270978418
AETA_eta_RL,0.4775896336567152
DetourIndex,5840
EState_VSA1,12.083681658295921
EState_VSA2,41.540347733557724
EState_VSA3,31.447856775293435
EState_VSA4,10.949675706161791
EState_VSA5,12.13273413692322
EState_VSA6,26.961513450520048
EState_VSA7,22.920400233004656
EState_VSA8,15.617555728959871
EState_VSA9,0.0
ETA_beta_ns,13.0
ETA_shape_p,0.21495327102803735
ETA_shape_x,0.0
ETA_shape_y,0.4448598130841121
GhoseFilter,True
LogEE_Dzare,161.05828269723392
SlogP_VSA10,4.39041504767482
SlogP_VSA11,0.0
SpAbs_Dzare,319.94083987267106
SpDiam_Dzpe,234.4442827543642
SpDiam_Dzse,237.02512040356612
SpMAD_Dzare,9.757112219443384
SpMax_Dzare,161.05828269723392
TopoPSA(NO),97.53999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,13.723516871587691
VSA_EState9,67.10981646174564
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.3939393939393939
EState_VSA10,18.774026599890284
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.036796536796536716
FilterItLogS,-4.46648248552704
SpDiam_Dzare,231.4420335456819
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.5863736263736253
ETA_epsilon_2,0.8640692640692637
ETA_epsilon_3,0.4419354838709669
ETA_epsilon_4,0.5549902152641867
ETA_epsilon_5,0.8170634920634918
AETA_beta_ns_d,0.015151515151515152
ETA_dEpsilon_A,0.1444381425026584
ETA_dEpsilon_B,0.03138341110943865
ETA_dEpsilon_C,-0.11305473139321975
ETA_dEpsilon_D,0.04700577200577183
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.5151515151515151
MDEDescriptor,"0.8234174873315147,4.305723660223322,8.037249986629304,0.0,6.392709772396098,24.559560695692067,0.0,16.77069026241868,0.0,0.0,0.4256950235911152,0.0,0.0,0.0,0.0,0.0,0.467648930822808,1.114851112203573,0.33333333333333337"
APolDescriptor,72.04037599999997
BCUTDescriptor,"11.988378350584613,18.998408698861436,-0.35998268302252556,0.2786375628375656,4.235990966333999,12.141202883722382"
BPolDescriptor,44.999624
TPSADescriptor,97.53999999999999
ALOGPDescriptor,"-1.083299999999998,1.1735388899999954,116.85969999999999"
XLogPDescriptor,1.3810000000000002
VAdjMaDescriptor,6.169925001442312
WeightDescriptor,457.24891836
ChiPathDescriptor,"23.861078361706785,15.760457910671605,14.499164588930718,12.774352751812994,10.493054522202325,8.212373506909218,6.519644201241226,4.920765394818529,19.521716082853555,11.58204998153907,9.069828172551613,7.2377983007044735,5.375333466756578,3.7489594044360164,2.669306201846022,1.77980374735884"
ChiChainDescriptor,"0.0,0.0,0.2710175098617139,0.6179846864976637,1.1887719071290785,0.0,0.0,0.17147805301936306,0.33129830539956057,0.5484051188320388"
AtomCountDescriptor,65
BondCountDescriptor,36
SmallRingDescriptor,"4,2,2,1,0,0,3,1,0,0,0"
ChiClusterDescriptor,"2.546804103821223,0.0,0.8483327070499954,0.0,1.2318827730190092,0.0,0.3111337558216931,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,5,2,5,6,1,0"
ZagrebIndexDescriptor,178.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.1099999999999994
WeightedPathDescriptor,"66.88874107817009,2.026931547823336,25.839556502612798,7.5134465347764445,15.78076168653892"
FractionalPSADescriptor,0.2133192580309289
WienerNumbersDescriptor,"3060.0,57.0"
AminoAcidCountDescriptor,"2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.618373695741483,10.440750354372234,14.722478699040645,3.0271870772097276,4.539461120281884,5.67289893593295"
FractionalCSP3Descriptor,0.5416666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,4,0,0,4,5,0,0,3,2,2,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,9
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"26.074074074074073,10.947668209327162,5.12"
AromaticAtomsCountDescriptor,9
AromaticBondsCountDescriptor,10
FragmentComplexityDescriptor,3568.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.5416666666666666
AutocorrelationDescriptorMass,"38.62535275204789,39.572244241088185,59.47914187653494,64.33689749274535,65.57217507692445"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.7529169743367656,-0.390731159234085,-0.02325805715979075,0.23623850782744502,-0.3648804952238454"
EccentricConnectivityIndexDescriptor,791
AutocorrelationDescriptorPolarizability,"2460.135537127803,3000.290170520468,4485.159341508882,4574.766690471345,4586.389656117895"
