DLiP-ID,C000BV
AATSC5i,-0.16221585659220797
AATSC5m,-0.8914793414987547
AATSC5p,-0.014409789386698922
AATSC5s,-0.39053332757428033
AATSC5v,-1.938119199598359
AATSC6Z,0.23888268753885125
AATSC6c,0.0009417808263585721
AATSC6d,-0.0436537908815646
AATSC6i,-0.054600710013935835
AATSC6m,0.9608778045171082
AATSC6p,-0.010391677482362123
AATSC6s,0.5649468874792886
AATSC6v,-2.33639576754122
AATSC7Z,0.3635427630073673
AATSC7c,-0.0005622694772206637
AATSC7d,-0.1757272075535014
AATSC7i,0.06559337444392016
AATSC7m,1.6831499167009882
AATSC7p,-0.012036517368222652
AATSC7s,-0.10116904874489646
AATSC7v,0.21438202698599712
AATSC8Z,-1.3684228676857284
AATSC8c,0.004645813174482632
AATSC8d,-0.12837424238505368
AATSC8i,0.01842255674179141
AATSC8m,-6.590883861883455
AATSC8p,-0.027447787711941195
AATSC8s,0.47044235995558936
AATSC8v,-9.005862370098237
ATS0are,261.5696
ATS1are,271.548
ATS2are,453.9629000000001
ATS3are,603.194
ATS4are,666.2288
ATS5are,632.3158999999999
ATS6are,561.8990000000001
ATS7are,477.43080000000003
ATS8are,439.38699999999994
ATSC0dv,183.90243902439022
ATSC0pe,5.473678048780486
ATSC0se,3.6289121951219494
ATSC1dv,73.00237953599044
ATSC1pe,0.650610291493159
ATSC1se,0.5630550196311722
ATSC2dv,124.3688280785247
ATSC2pe,2.1073732302201065
ATSC2se,1.5000604330755503
ATSC3dv,121.84533016061873
ATSC3pe,1.4187554431885752
ATSC3se,0.20234460202260535
ATSC4dv,18.447352766210578
ATSC4pe,-0.04522617489589564
ATSC4se,-0.3838876264128497
ATSC5dv,-13.68649613325401
ATSC5pe,-0.8386703152885189
ATSC5se,-0.7744969684711479
ATSC6dv,35.91909577632363
ATSC6pe,2.1797671624033312
ATSC6se,1.8880520642474714
ATSC7dv,-21.18024985127899
ATSC7pe,0.23875395597858343
ATSC7se,-0.09893012730517563
ATSC8dv,-93.42117787031533
ATSC8pe,-0.2561020820939903
ATSC8se,0.20985489113622852
AXp-0dv,0.562340140331657
AXp-1dv,0.31533726973871656
AXp-2dv,0.16435037411158304
AXp-3dv,0.08634312070078001
AXp-4dv,0.04526522559605513
AXp-5dv,0.02358518775516535
AXp-6dv,0.012366268114270794
AXp-7dv,0.007185350231198957
BertzCT,848.994887453359
ECIndex,428
ETA_eta,18.403347829517116
GATS1dv,0.31849185297461163
GATS1pe,0.5153581808731419
GATS1se,0.46664279079610155
GATS2dv,0.43948257694124493
GATS2pe,0.4595192211812661
GATS2se,0.4154225767217439
GATS3dv,0.58441175682555
GATS3pe,0.6366225115200257
GATS3se,0.663235733743996
GATS4dv,0.9387668284870629
GATS4pe,0.979890254009348
GATS4se,1.0274494319804306
GATS5dv,1.0196969299051923
GATS5pe,1.0674596936462288
GATS5se,1.0900624697991834
GATS6dv,0.9091288409382174
GATS6pe,0.8600506656556178
GATS6se,0.7938117825774951
GATS7dv,0.9996939400122425
GATS7pe,0.889951445608497
GATS7se,0.8854116200331624
GATS8dv,1.3397147580056128
GATS8pe,1.160468140233869
GATS8se,1.1364871763656568
LogEE_A,4.03905586532622
LogEE_D,108.80580070761786
MATS1dv,0.3875110521662244
MATS1pe,0.11603159056982416
MATS1se,0.15146383218476328
MATS2dv,0.3798263144507832
MATS2pe,0.21623361358637527
MATS2se,0.23216315247900218
MATS3dv,0.27439112611526423
MATS3pe,0.10734379704591002
MATS3se,0.023092121032349023
MATS4dv,0.03879935939142183
MATS4pe,-0.0031958662830028858
MATS4se,-0.040917175353810245
MATS5dv,-0.030211151088583656
MATS5pe,-0.06219772572924007
MATS5se,-0.08663746670448756
MATS6dv,0.08997705123237867
MATS6pe,0.18345295278764848
MATS6se,0.2396797571490607
MATS7dv,-0.06053866557845335
MATS7pe,0.022927704767801524
MATS7se,-0.014329840676054782
MATS8dv,-0.3018509975781342
MATS8pe,-0.027801525436635617
MATS8se,0.03436191836104851
MAXaaCH,1.4079394211388259
MAXaaaC,0.3522298070462755
MAXaasC,0.1851754482657264
MAXaasN,1.3474924414210128
MAXddsN,-0.5626260042967295
MAXsCH3,2.0867805160967556
MAXsNH2,5.979939610103301
MDEC-12,1.9246292001067837
MDEC-13,0.7408236241761582
MDEC-22,9.257179660062743
MDEC-23,15.745667709143632
MDEC-33,7.274116621114382
MDEN-11,0.25
MDEN-13,0.898956081041654
MDEN-33,0.19999999999999996
MDEO-11,0.7211247851537042
MINaaCH,1.2088190507684553
MINaaaC,0.15318659716973237
MINaasC,-0.17982017639981174
MINaasN,1.3474924414210128
MINddsN,-0.5626260042967295
MINsCH3,2.0867805160967556
MINsNH2,5.979939610103301
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3214285714285716
SM1_Dzi,1.4204008994654953
SM1_Dzm,1.3177974512248314
SM1_Dzp,-5.319610065744728
SM1_Dzv,-2.474281947147792
SddssSe,0
SpAD_Dt,403.51708654323716
SpAbs_A,28.64802718847897
SpAbs_D,217.611601415236
SpMAD_A,1.2455663994990858
SpMAD_D,9.461373974575476
SpMax_A,2.5023771664371552
SpMax_D,108.80580070761786
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,114.94999999999999
TpiPC10,9.008419959310741
VAdjMat,5.584962500721156
VE1_DzZ,4.6694010031973585
VE1_Dzi,4.667528682363234
VE1_Dzm,4.669407720415207
VE1_Dzp,4.651939031810782
VE1_Dzv,4.666220443619095
VE2_DzZ,0.20301743492162427
VE2_Dzi,0.2029360296679667
VE2_Dzm,0.20301772697457424
VE2_Dzp,0.20225821877438183
VE2_Dzv,0.20287914972256935
VE3_DzZ,2.3739399215493058
VE3_Dzi,2.3735388644733133
VE3_Dzm,2.373941360109201
VE3_Dzp,2.370193251704003
VE3_Dzv,2.373258540085964
VR1_DzZ,129.31923371398113
VR1_Dzi,129.42211240950786
VR1_Dzm,129.31991439567017
VR1_Dzp,131.9830049973939
VR1_Dzv,130.53572755949565
VR2_DzZ,5.622575378868745
VR2_Dzi,5.627048365630777
VR2_Dzm,5.62260497372479
VR2_Dzp,5.738391521625822
VR2_Dzv,5.675466415630246
VR3_DzZ,5.695193150272005
VR3_Dzi,5.695988374556718
VR3_Dzm,5.695198413834726
VR3_Dzp,5.715582287212737
VR3_Dzv,5.7045560866307445
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.03803168607560809
Xch-7dv,0.08286581116320649
Xpc-4dv,1.1859364459277957
Xpc-5dv,1.6077628562687507
Xpc-6dv,2.1934694123898817
Zagreb1,114.0
Zagreb2,135.0
fragCpx,70.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,14
nBondsO,24
nBondsS,28
nBondsT,1
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,1
AATS0are,6.379746341463414
AATS1are,6.465428571428571
AATS2are,6.2186698630137
AATS3are,6.0928686868686865
AATS4are,6.285177358490566
AATS5are,6.2605534653465345
AATS6are,6.31347191011236
AATS7are,6.120907692307693
AATS8are,6.367927536231884
AATSC0dv,4.485425342058298
AATSC0pe,0.1335043426531826
AATSC0se,0.08851005353955974
AATSC1dv,1.738151893714058
AATSC1pe,0.015490721226027595
AATSC1se,0.01340607189598029
AATSC2dv,1.7036825764181467
AATSC2pe,0.028868126441371322
AATSC2se,0.020548773055829455
AATSC3dv,1.2307609107133206
AATSC3pe,0.01433086306251086
AATSC3se,0.0020438848689152056
AATSC4dv,0.1740316298699111
AATSC4pe,-0.0004266620273197702
AATSC4se,-0.003621581381253299
AATSC5dv,-0.13550986270548526
AATSC5pe,-0.008303666488005138
AATSC5se,-0.007668286816546019
AATSC6dv,0.4035853458013891
AATSC6pe,0.024491765869700352
AATSC6se,0.02121406813761204
AATSC7dv,-0.27154166475998703
AATSC7pe,0.0030609481535715825
AATSC7se,-0.0012683349654509697
AATSC8dv,-1.353930114062541
AATSC8pe,-0.003711624378173773
AATSC8se,0.0030413752338583843
AETA_eta,0.800145557805092
ATSC0are,5.919248780487801
ATSC1are,0.8080183224271265
ATSC2are,2.3580814396192733
ATSC3are,1.0254139202855426
ATSC4are,-0.19069684711481277
ATSC5are,-1.030776264128495
ATSC6are,2.5533916716240332
ATSC7are,0.11952671029149263
ATSC8are,0.022103271861987434
BCUTZ-1h,8.054540649666283
BCUTZ-1l,5.660615793155508
BCUTc-1h,0.4847217788376546
BCUTc-1l,-0.42696870693744293
BCUTd-1h,3.317229490764981
BCUTd-1l,0.9113250740364638
BCUTi-1h,14.59490988309348
BCUTi-1l,10.92367256175927
BCUTm-1h,16.02783863030789
BCUTm-1l,11.673891238874985
BCUTp-1h,2.021848113382995
BCUTp-1l,0.6692233361916455
BCUTs-1h,8.001937696487529
BCUTs-1l,1.3240007240559626
BCUTv-1h,20.922495754910226
BCUTv-1l,14.651571739602131
BalabanJ,2.055650740560308
Diameter,12
ETA_beta,29.75
GATS1are,0.5046489796120188
GATS2are,0.4435494349738125
GATS3are,0.6563145143848365
GATS4are,0.9924544690578547
GATS5are,1.0780736500971957
GATS6are,0.8481109616188808
GATS7are,0.8922130096372709
GATS8are,1.1428937547055773
HybRatio,0.4
Lipinski,True
LogEE_Dt,201.75854327161858
MATS1are,0.13325673918975975
MATS2are,0.22374493006772364
MATS3are,0.07174328817319103
MATS4are,-0.012461057809508626
MATS5are,-0.07069037719481923
MATS6are,0.19872142567623421
MATS7are,0.01061420881585928
MATS8are,0.0022188336214456687
MAXssCH2,1.0672039066366268
MINssCH2,0.4007723922902495
NsssssAs,0
RotRatio,0.25
SM1_Dzpe,1.4208996328029377
SM1_Dzse,1.3065363731051547
SMR_VSA1,4.923311048817671
SMR_VSA2,5.261891554738487
SMR_VSA3,4.567099647791355
SMR_VSA4,0.0
SMR_VSA5,39.15178009730723
SMR_VSA6,5.733667477162185
SMR_VSA7,44.23067504497123
SMR_VSA8,0.0
SMR_VSA9,6.069221312792274
SpAD_DzZ,167.96041042327408
SpAD_Dzi,163.7849154838414
SpAD_Dzm,167.9860442442353
SpAD_Dzp,222.59516879224367
SpAD_Dzv,201.03995488028013
SpAbs_Dt,403.5170865432371
SpDiam_A,5.004754332874311
SpDiam_D,154.06271182607438
SpMAD_Dt,17.54422115405379
SpMax_Dt,201.75854327161858
SsssssAs,0
VE1_Dzpe,4.669017659274975
VE1_Dzse,4.669453314962148
VE2_Dzpe,0.20300076779456414
VE2_Dzse,0.20301970934618033
VE3_Dzpe,2.3738578211559838
VE3_Dzse,2.373951124586211
VMcGowan,237.7099999999997
VR1_Dzpe,129.31542213951704
VR1_Dzse,129.32014043029486
VR2_Dzpe,5.622409658239872
VR2_Dzse,5.622614801317168
VR3_Dzpe,5.695163675687853
VR3_Dzse,5.695200161704945
mZagreb1,9.138888888888888
mZagreb2,5.36111111111111
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,35
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.14437192147531222
AATSC1are,0.019238531486360153
AATSC2are,0.03230248547423662
AATSC3are,0.010357716366520633
AATSC4are,-0.0017990268595737054
AATSC5are,-0.010205705585430644
AATSC6are,0.028689794063191384
AATSC7are,0.0015323937216858029
AATSC8are,0.0003203372733621367
AETA_beta,1.2934782608695652
BCUTdv-1h,7.004119497481482
BCUTdv-1l,0.9879382453934636
BCUTpe-1h,3.553070987328568
BCUTpe-1l,2.206353591312772
BCUTse-1h,3.7569384619067643
BCUTse-1l,2.401874985240897
ETA_alpha,10.600000000000001
ETA_dBeta,1.25
ETA_eta_B,0.40777584712498616
ETA_eta_F,22.493391498755464
ETA_eta_L,5.572921748461054
ETA_eta_R,40.89673932827258
ETA_psi_1,0.5300000000000002
LabuteASA,132.64425012057524
LogEE_DzZ,84.03765862778612
LogEE_Dzi,81.94553064558576
LogEE_Dzm,84.05031766347524
LogEE_Dzp,110.58751639493161
LogEE_Dzv,100.19724501225119
PEOE_VSA1,5.733667477162185
PEOE_VSA2,19.47595510062875
PEOE_VSA3,0.0
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,26.186202068468653
PEOE_VSA7,12.487188691387619
PEOE_VSA8,24.06371475730059
PEOE_VSA9,10.309535263282466
SM1_Dzare,1.5998138669148436
SpAD_Dzpe,166.85281193174708
SpAD_Dzse,168.11939867163278
SpAbs_DzZ,166.82406311116682
SpAbs_Dzi,162.6115408277612
SpAbs_Dzm,166.8527546543915
SpAbs_Dzp,226.49464285560794
SpAbs_Dzv,202.86877197165023
SpDiam_Dt,266.39148503985
SpMAD_DzZ,7.302626540142351
SpMAD_Dzi,7.121083281906147
SpMAD_Dzm,7.303741054097187
SpMAD_Dzp,9.678050817054073
SpMAD_Dzv,8.740867603490441
SpMax_DzZ,84.03765862778612
SpMax_Dzi,81.94553064558576
SpMax_Dzm,84.05031766347524
SpMax_Dzp,110.58751639493161
SpMax_Dzv,100.19724501225119
VE1_Dzare,4.668474314898341
VE2_Dzare,0.20297714412601484
VE3_Dzare,2.373741442072874
VR1_Dzare,129.29652709480126
VR2_Dzare,5.621588134556577
VR3_Dzare,5.695017549069919
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.46086956521739136
AETA_dBeta,0.05434782608695652
AETA_eta_B,0.017729384657608094
AETA_eta_F,0.9779735434241507
AETA_eta_L,0.24230094558526322
AETA_eta_R,1.7781191012292425
BCUTare-1h,3.6075867429679507
BCUTare-1l,2.157364844877774
ETA_beta_s,14.25
ETA_dPsi_A,0.18399999999999972
ETA_dPsi_B,0.0
ETA_eta_BR,0.5797758471249861
ETA_eta_FL,5.433515966787056
ETA_eta_RL,11.00643771524811
LogEE_Dzpe,83.48818421077799
LogEE_Dzse,84.11650526508183
PEOE_VSA10,17.450535582324296
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,11.24665316973557
SlogP_VSA1,11.29293437221419
SlogP_VSA2,9.490410696609025
SlogP_VSA3,6.544756405912575
SlogP_VSA4,21.44543113629633
SlogP_VSA5,38.17047518309165
SlogP_VSA6,22.993638389456653
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,165.2740852255264
SpAbs_Dzpe,165.63941957539797
SpAbs_Dzse,166.99479099957773
SpDiam_DzZ,121.48222478736912
SpDiam_Dzi,118.35244060213228
SpDiam_Dzm,121.49920732672015
SpDiam_Dzp,156.5238634944123
SpDiam_Dzv,143.56295639594748
SpMAD_Dzpe,7.254470083989004
SpMAD_Dzse,7.309539072679686
SpMax_Dzpe,83.48818421077799
SpMax_Dzse,84.11650526508183
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,23
AETA_beta_s,0.6195652173913043
AETA_eta_BR,0.02520764552717331
AETA_eta_FL,0.23623982464291546
AETA_eta_RL,0.4785407702281787
DetourIndex,2294
EState_VSA1,10.482577943869678
EState_VSA2,22.45492475868038
EState_VSA3,11.93098062037737
EState_VSA4,25.683286491704038
EState_VSA5,22.766200853176183
EState_VSA6,0.0
EState_VSA7,6.069221312792274
EState_VSA8,6.923737199690624
EState_VSA9,5.733667477162185
ETA_beta_ns,15.5
ETA_shape_p,0.21698113207547165
ETA_shape_x,0.0
ETA_shape_y,0.35849056603773577
GhoseFilter,True
LogEE_Dzare,82.70659973741166
SlogP_VSA10,11.50524905251859
SlogP_VSA11,0.0
SpAbs_Dzare,163.91761828550858
SpDiam_Dzpe,120.70546588256781
SpDiam_Dzse,121.59323710005268
SpMAD_Dzare,7.185829792414191
SpMax_Dzare,82.70659973741166
TopoPSA(NO),114.94999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.3474924414210128
VSA_EState9,61.65250755857898
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6739130434782609
EState_VSA10,20.17074700757588
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.039130434782608636
FilterItLogS,-4.456350599149841
SpDiam_Dzare,119.62402474566889
ETA_beta_ns_d,1.5
ETA_epsilon_1,0.6195121951219513
ETA_epsilon_2,0.869565217391304
ETA_epsilon_3,0.4373134328358213
ETA_epsilon_4,0.5673469387755105
ETA_epsilon_5,0.8239999999999997
AETA_beta_ns_d,0.06521739130434782
ETA_dEpsilon_A,0.18219876228613002
ETA_dEpsilon_B,0.05216525634644087
ETA_dEpsilon_C,-0.13003350593968915
ETA_dEpsilon_D,0.04556521739130426
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.43478260869565216
MDEDescriptor,"0.0,1.9246292001067837,0.7408236241761582,0.0,9.257179660062743,15.745667709143632,0.0,7.274116621114382,0.0,0.0,0.7211247851537042,0.0,0.0,0.25,0.0,0.898956081041654,0.0,0.0,0.19999999999999996"
APolDescriptor,46.968273999999994
BCUTDescriptor,"11.988464832895458,16.006148316812542,-0.34918091477129276,0.31449191193881865,3.8416590245025706,10.630800490722532"
BPolDescriptor,23.871725999999995
TPSADescriptor,114.94999999999999
ALOGPDescriptor,"0.7106000000000019,0.5049523600000027,71.6705"
XLogPDescriptor,4.7330000000000005
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,314.13789058
ChiPathDescriptor,"16.98276318419594,11.006437715248113,9.44838467254249,8.052201708965962,6.515365320385442,5.07790045249624,3.8139453831252306,2.7024983054057654,12.762965535805433,7.5672166171807405,5.413768202999377,3.8895581087176985,2.6400567119514466,1.7912610801155835,1.0786801157860655,0.6713330625098017"
ChiChainDescriptor,"0.0,0.0,0.0,0.1050784187810142,0.2966817644476168,0.0,0.0,0.0,0.03803168607560809,0.08784802599108356"
AtomCountDescriptor,41
BondCountDescriptor,24
SmallRingDescriptor,"2,2,1,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.4292312334115678,0.0,0.5920474583051322,0.0,0.5139389078949279,0.0,0.10714832061065444,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,2,4,3,2,4,0,0"
ZagrebIndexDescriptor,114.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"45.80574958283203,1.9915543296883491,19.001499073748434,7.447365908487812,11.554133165260634"
FractionalPSADescriptor,0.3659221107895172
WienerNumbersDescriptor,"1192.0,39.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.972460395399267,6.301457625687341,9.347942038346043,1.1611754554958233,1.6096779333077684,2.0336514402519668"
FractionalCSP3Descriptor,0.375
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,5,0,0,3,0,0,1,0,3,2,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"19.32638888888889,8.909090909090908,4.345679012345679"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1258.07
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.4
AutocorrelationDescriptorMass,"26.76332831172876,26.43610677034847,36.84746039754485,43.65091901522585,42.59197734848454"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.3595976634413909,-0.15180477945145904,0.07974699064029774,-0.09284058219353196,0.06677176648970469"
EccentricConnectivityIndexDescriptor,428
AutocorrelationDescriptorPolarizability,"1475.3162937849368,1732.4851593177796,2438.497001570941,2707.4223713208544,2322.217942875898"
