DLiP-ID,T001QR
AATSC4c,1.7720142547286695e-05
AATSC4d,-0.07821525820474849
AATSC4i,0.03461024687538883
AATSC4m,16.66800468678737
AATSC4p,0.0562233916579732
AATSC4s,-0.3746416089187899
AATSC4v,6.637747290829999
AATSC5Z,-2.3091865481573883
AATSC5c,-0.0013941724601988354
AATSC5d,0.009852902957534188
AATSC5i,0.02215700030916093
AATSC5m,-10.44918891616196
AATSC5p,-0.04829090180830347
AATSC5s,-0.18461062443661552
AATSC5v,-7.361097947851394
AATSC6Z,0.9791735537190084
AATSC6c,0.0013084302164829593
AATSC6d,-0.005179063360881544
AATSC6i,0.14908084499434412
AATSC6m,4.752944327382917
AATSC6p,0.05973708114370926
AATSC6s,-0.10186484708245522
AATSC6v,6.96244365670658
AATSC7Z,-3.206335723277324
AATSC7c,-0.0009114756537139023
AATSC7d,-0.13276558480652406
AATSC7i,-0.12155177914407206
AATSC7m,-14.940428331561492
AATSC7p,-0.049639851750319375
AATSC7s,-0.16956204166035496
AATSC7v,-11.356073833781094
AATSC8Z,1.874672963400236
AATSC8c,0.00030973960360904926
AATSC8d,-0.055508854781582066
AATSC8i,-0.1922597536610179
AATSC8m,8.62696624859504
AATSC8p,-0.031063922353663783
AATSC8s,-0.03962143390688097
AATSC8v,-0.47142010611521656
ATS0are,346.6611999999999
ATS1are,354.4748
ATS2are,646.425
ATS3are,904.9019000000001
ATS4are,1092.7190999999996
ATS5are,1047.8342
ATS6are,1005.199
ATS7are,916.1510000000001
ATS8are,1033.5572
ATSC0dv,219.0190796857463
ATSC0pe,8.26432
ATSC0se,6.072906981818181
ATSC1dv,28.16508519538822
ATSC1pe,-0.28360399999999353
ATSC1se,0.08413830942148715
ATSC2dv,90.33598612386493
ATSC2pe,3.602508000000003
ATSC2se,2.605258579504134
ATSC3dv,42.03968982756861
ATSC3pe,0.1531719999999991
ATSC3se,-0.828299005950409
ATSC4dv,-86.5760636669728
ATSC4pe,-2.10943199999999
ATSC4se,-1.882047997355387
ATSC5dv,-84.34629119477606
ATSC5pe,-1.691235999999967
ATSC5se,-0.28039974743805773
ATSC6dv,-90.09876543209879
ATSC6pe,-1.5759000000000072
ATSC6se,-1.1432146909090801
ATSC7dv,-31.701765126007544
ATSC7pe,-2.663664000000001
ATSC7se,-1.5778561319008162
ATSC8dv,-22.532088562391596
ATSC8pe,3.461099999999977
ATSC8se,2.176270548760357
AXp-0dv,0.6513734852198584
AXp-1dv,0.3872398661005522
AXp-2dv,0.23931587507969734
AXp-3dv,0.13579903603024762
AXp-4dv,0.08715029351073347
AXp-5dv,0.0503161112727186
AXp-6dv,0.030691488395692815
AXp-7dv,0.016903193991744024
BertzCT,855.1005139542116
ECIndex,562
ETA_eta,33.282826322416085
GATS1dv,0.6616079389643799
GATS1pe,0.6391645911927071
GATS1se,0.5931273658912781
GATS2dv,0.6908266044074147
GATS2pe,0.5050805841031726
GATS2se,0.4769525875665462
GATS3dv,0.8288864621925144
GATS3pe,0.8206201292954258
GATS3se,0.8556196541434427
GATS4dv,1.2994442459533342
GATS4pe,1.2109750770944185
GATS4se,1.2065831540073777
GATS5dv,1.3513559949019303
GATS5pe,1.3803149141058664
GATS5se,1.3574854159727638
GATS6dv,1.219800559581032
GATS6pe,1.071339092739522
GATS6se,1.0455522777284039
GATS7dv,0.8935385311442484
GATS7pe,0.9240512185984345
GATS7se,0.8946157419661134
GATS8dv,0.9217548765686059
GATS8pe,0.723184415483842
GATS8se,0.7132325742791492
LogEE_A,4.270046413060904
LogEE_D,156.32864619722315
MATS1dv,0.12630012547382108
MATS1pe,-0.0337038791887459
MATS1se,0.013607295461266662
MATS2dv,0.2202441109812828
MATS2pe,0.23276800999820324
MATS2se,0.2290760418486556
MATS3dv,0.07181628044615611
MATS3pe,0.00693453928462111
MATS3se,-0.05103120997404207
MATS4dv,-0.12567024813613697
MATS4pe,-0.08114747136125273
MATS4se,-0.09852595478379306
MATS5dv,-0.1332139194347442
MATS5pe,-0.07078849102386565
MATS5se,-0.015971531198818213
MATS6dv,-0.13712468271618863
MATS6pe,-0.06356239835824393
MATS6se,-0.0627494484564409
MATS7dv,-0.05272143668557751
MATS7pe,-0.11739728637345297
MATS7se,-0.09463603038106837
MATS8dv,-0.032332861403403475
MATS8pe,0.1316229630162286
MATS8se,0.11262657997954988
MAXaaCH,1.4205209019113865
MAXaasC,0.168082490584746
MAXdssC,-0.5163425925925929
MAXsCH3,1.7329024593376445
MAXssNH,2.780944000027995
MAXsssN,0.9936422115142352
MDEC-11,0.944940787421155
MDEC-12,3.250601025482561
MDEC-13,6.649439079645364
MDEC-22,4.64119052098553
MDEC-23,14.511050788800672
MDEC-33,9.291687719944543
MDEN-23,0.33333333333333337
MDEO-11,1.8309342388435295
MINaaCH,1.2739629294733912
MINaasC,-0.11386214516670812
MINdssC,-0.9531089248971198
MINsCH3,1.3233515998992191
MINssNH,2.780944000027995
MINsssN,0.9936422115142352
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.454831932773109
SM1_Dzi,1.492591430227888
SM1_Dzm,3.479056489446494
SM1_Dzp,-5.555807118768032
SM1_Dzv,-2.3094655121302994
SddssSe,0
SpAD_Dt,454.433702858825
SpAbs_A,34.18446145719284
SpAbs_D,312.65729239444624
SpMAD_A,1.1787745330066497
SpMAD_D,10.781285944636078
SpMax_A,2.4597842860975216
SpMax_D,156.32864619722315
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,112.16
TpiPC10,7.378891079579947
VAdjMat,5.906890595608519
VE1_DzZ,5.298280588690544
VE1_Dzi,5.306900857816212
VE1_Dzm,5.298356503125039
VE1_Dzp,5.314671153502821
VE1_Dzv,5.319031905843324
VE2_DzZ,0.18269933064450153
VE2_Dzi,0.18299658130400728
VE2_Dzm,0.18270194838362203
VE2_Dzp,0.18326452253458003
VE2_Dzv,0.1834148933049422
VE3_DzZ,2.7320930876876526
VE3_Dzi,2.7337187592648196
VE3_Dzm,2.7321074157115035
VE3_Dzp,2.735181875471063
VE3_Dzv,2.7360020512011203
VR1_DzZ,174.91675847560532
VR1_Dzi,174.61500238473423
VR1_Dzm,174.8947139585574
VR1_Dzp,173.85016419732335
VR1_Dzv,173.32861372253132
VR2_DzZ,6.0316123612277694
VR2_Dzi,6.021206978783939
VR2_Dzm,6.030852205467496
VR2_Dzp,5.994833248183564
VR2_Dzv,5.976848749052804
VR3_DzZ,6.229020931897369
VR3_Dzi,6.2272943010178405
VR3_Dzm,6.228894895338741
VR3_Dzp,6.222904539922835
VR3_Dzv,6.219900031005231
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.10738959454956773
Xch-7dv,0.1673505884417709
Xpc-4dv,3.941137493919684
Xpc-5dv,6.007724765308383
Xpc-6dv,8.111011296751181
Zagreb1,148.0
Zagreb2,173.0
fragCpx,88.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,6
nBondsD,4
nBondsM,10
nBondsO,30
nBondsS,46
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,0
AATS0are,6.302930909090907
AATS1are,6.329907142857143
AATS2are,6.275970873786408
AATS3are,6.155795238095239
AATS4are,6.316295375722541
AATS5are,6.590152201257862
AATS6are,6.092115151515151
AATS7are,6.067225165562914
AATS8are,5.906041142857143
AATSC0dv,3.9821650851953874
AATSC0pe,0.15026036363636364
AATSC0se,0.11041649057851238
AATSC1dv,0.5029479499176468
AATSC1pe,-0.005064357142857028
AATSC1se,0.0015024698110979848
AATSC2dv,0.8770484089695624
AATSC2pe,0.03497580582524275
AATSC2se,0.02529377261654499
AATSC3dv,0.28598428454128305
AATSC3pe,0.001041986394557817
AATSC3se,-0.005634687115308904
AATSC4dv,-0.5004396743755654
AATSC4pe,-0.012193248554913239
AATSC4se,-0.010878890158123624
AATSC5dv,-0.5304798188350696
AATSC5pe,-0.010636704402515516
AATSC5se,-0.0017635204241387278
AATSC6dv,-0.5460531238309018
AATSC6pe,-0.009550909090909134
AATSC6se,-0.006928573884297455
AATSC7dv,-0.209945464410646
AATSC7pe,-0.01764015894039736
AATSC7se,-0.010449378356959048
AATSC8dv,-0.12875479178509483
AATSC8pe,0.019777714285714156
AATSC8se,0.01243583170720204
AETA_eta,1.14768366629021
ATSC0are,8.190770909090906
ATSC1are,-0.5650831074380142
ATSC2are,4.052850842975211
ATSC3are,0.44587593388429686
ATSC4are,-3.3013903140495797
ATSC5are,-2.342901355371881
ATSC6are,-1.852236363636365
ATSC7are,-1.668927404958679
ATSC8are,2.1384561983470953
BCUTZ-1h,17.00212885300514
BCUTZ-1l,5.70048978895281
BCUTc-1h,0.4510361076219139
BCUTc-1l,-0.37567667302661706
BCUTd-1h,4.048532142247234
BCUTd-1l,0.9706085287848364
BCUTi-1h,14.54380513900806
BCUTi-1l,10.319764546219465
BCUTm-1h,35.451528784113016
BCUTm-1l,11.711752697083135
BCUTp-1h,2.954624872194678
BCUTp-1l,0.7414421666700056
BCUTs-1h,7.015033368581044
BCUTs-1l,0.29758680503546714
BCUTv-1h,24.4418343270565
BCUTv-1l,14.699968314480587
BalabanJ,2.134978530342571
Diameter,12
ETA_beta,30.75
GATS1are,0.6929489027688686
GATS2are,0.4937740703714812
GATS3are,0.8111324408580478
GATS4are,1.3376419871521652
GATS5are,1.5175453172472428
GATS6are,1.1412012722079217
GATS7are,0.8457169156379941
GATS8are,0.7509974419102298
HybRatio,0.5789473684210527
Lipinski,True
LogEE_Dt,227.21685142941251
MATS1are,-0.0677582542378705
MATS2are,0.26421733412344794
MATS3are,0.020367353800503814
MATS4are,-0.12814116851550106
MATS5are,-0.09894521343016288
MATS6are,-0.07537900010447836
MATS7are,-0.07421614792175524
MATS8are,0.08205408760978579
MAXddssS,-4.056621512030737
MAXssCH2,0.8156977306086703
MAXsssCH,-0.35064838435374157
MINddssS,-4.056621512030737
MINssCH2,0.48787365653459647
MINsssCH,-1.019325396825397
NsssssAs,0
RotRatio,0.23333333333333334
SM1_Dzpe,2.0136769285592555
SM1_Dzse,2.013924436802223
SMR_VSA1,23.113398747313287
SMR_VSA2,0.0
SMR_VSA3,9.622004595302565
SMR_VSA4,11.835812092322787
SMR_VSA5,56.509926024899
SMR_VSA6,7.04767198267719
SMR_VSA7,28.244367832867482
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,235.57678279603886
SpAD_Dzi,265.4178173274473
SpAD_Dzm,235.48153879285547
SpAD_Dzp,329.9231386166036
SpAD_Dzv,319.39767710941373
SpAbs_Dt,454.43370285882514
SpDiam_A,4.919568572195044
SpDiam_D,228.47335426645975
SpMAD_Dt,15.670127684787069
SpMax_Dt,227.21685142941251
SsssssAs,0
VE1_Dzpe,5.308476742160904
VE1_Dzse,5.308423960340947
VE2_Dzpe,0.18305092214347946
VE2_Dzse,0.1830491020807223
VE3_Dzpe,2.734015665209319
VE3_Dzse,2.734005722228512
VMcGowan,325.49000000000086
VR1_Dzpe,174.21913729710778
VR1_Dzse,174.21098239172883
VR2_Dzpe,6.007556458520958
VR2_Dzse,6.007275254887201
VR3_Dzpe,6.225024653569214
VR3_Dzse,6.224977844152234
mZagreb1,13.17361111111111
mZagreb2,6.305555555555556
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,49
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14892310743801648
AATSC1are,-0.010090769775678824
AATSC2are,0.039348066436652535
AATSC3are,0.0030331696182605227
AATSC4are,-0.019083181006066936
AATSC5are,-0.014735228650137617
AATSC6are,-0.011225674931129486
AATSC7are,-0.011052499370587278
AATSC8are,0.012219749704840546
AETA_beta,1.0603448275862069
BCUTdv-1h,6.024063840937783
BCUTdv-1l,0.6448935555321738
BCUTpe-1h,3.537249744554525
BCUTpe-1l,2.239688287812753
BCUTse-1h,3.7684867127574315
BCUTse-1l,2.439222472295351
ETA_alpha,14.22857142857143
ETA_dBeta,-4.75
ETA_eta_B,0.9689115683611647
ETA_eta_F,27.580327421317634
ETA_eta_L,8.17449738728642
ETA_eta_R,60.86315374373372
ETA_psi_1,0.5354838709677422
LabuteASA,180.96410160539702
LogEE_DzZ,117.56545875764796
LogEE_Dzi,132.7603773337315
LogEE_Dzm,117.51932678409561
LogEE_Dzp,163.8403503737219
LogEE_Dzv,159.30065484571887
PEOE_VSA1,10.423315998847038
PEOE_VSA2,9.589074368143644
PEOE_VSA3,8.417796984328938
PEOE_VSA4,4.305215991296234
PEOE_VSA5,0.0
PEOE_VSA6,49.8909974256983
PEOE_VSA7,36.95865049739824
PEOE_VSA8,23.134779439307803
PEOE_VSA9,10.813389521679168
SM1_Dzare,2.008532317226176
SpAD_Dzpe,266.2414513004928
SpAD_Dzse,265.5891697118543
SpAbs_DzZ,232.59847940571728
SpAbs_Dzi,264.02816323723505
SpAbs_Dzm,232.4823521640223
SpAbs_Dzp,333.23650786621187
SpAbs_Dzv,320.91077520356805
SpDiam_Dt,326.0225694607329
SpMAD_DzZ,8.123337337794442
SpMAD_Dzi,9.152338528532667
SpMAD_Dzm,8.120053061822603
SpMAD_Dzp,11.376659952296675
SpMAD_Dzv,11.013713003772887
SpMax_DzZ,117.56545875764796
SpMax_Dzi,132.7603773337315
SpMax_Dzm,117.51932678409561
SpMax_Dzp,163.8403503737219
SpMax_Dzv,159.30065484571887
VE1_Dzare,5.307219645607443
VE2_Dzare,0.18300757398646356
VE3_Dzare,2.733778827885903
VR1_Dzare,174.3699814502669
VR2_Dzare,6.012757981043686
VR3_Dzare,6.225890108940377
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,6
nAromBond,6
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49064039408867
AETA_dBeta,-0.16379310344827586
AETA_eta_B,0.033410743736591884
AETA_eta_F,0.9510457731488839
AETA_eta_L,0.2818792202512559
AETA_eta_R,2.0987294394390936
BCUTare-1h,3.58126678472221
BCUTare-1l,2.1844164765933805
ETA_beta_s,17.75
ETA_dPsi_A,0.17851612903225778
ETA_dPsi_B,0.0
ETA_eta_BR,1.1409115683611646
ETA_eta_FL,5.270804606725511
ETA_eta_RL,13.445301994011931
LogEE_Dzpe,133.19016278571397
LogEE_Dzse,132.86403052616174
PEOE_VSA10,6.041840829147961
PEOE_VSA11,0.0
PEOE_VSA12,15.930470882759089
PEOE_VSA13,0.0
SlogP_VSA1,5.316788604006331
SlogP_VSA2,48.83737902874233
SlogP_VSA3,19.612365521551226
SlogP_VSA4,11.835812092322787
SlogP_VSA5,39.53076089108529
SlogP_VSA6,23.094584680902603
SlogP_VSA7,10.045266627482652
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,265.66103054627035
SpAbs_Dzpe,264.36664864286877
SpAbs_Dzse,263.71413661552117
SpDiam_DzZ,174.31695969166003
SpDiam_Dzi,194.94873808994743
SpDiam_Dzm,174.28176803024672
SpDiam_Dzp,247.82775660079386
SpDiam_Dzv,239.74991553433796
SpMAD_Dzpe,9.180739700016995
SpMAD_Dzse,9.158247231443251
SpMax_Dzpe,133.19016278571397
SpMax_Dzse,132.86403052616174
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6120689655172413
AETA_eta_BR,0.039341778219350504
AETA_eta_FL,0.18175188299053485
AETA_eta_RL,0.46363110324179074
DetourIndex,3148
EState_VSA1,39.90136387516825
EState_VSA2,20.85865614916182
EState_VSA3,12.841643245852019
EState_VSA4,17.146859237148252
EState_VSA5,25.24677318806202
EState_VSA6,13.847474399381248
EState_VSA7,0.0
EState_VSA8,5.316788604006331
EState_VSA9,23.20187978046503
ETA_beta_ns,13.0
ETA_shape_p,0.32295850066934406
ETA_shape_x,0.05856760374832664
ETA_shape_y,0.34437751004016065
GhoseFilter,True
LogEE_Dzare,132.89977500821195
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,263.79101769919765
SpDiam_Dzpe,196.55378020831375
SpDiam_Dzse,196.24726324920408
SpMAD_Dzare,9.160725191250702
SpMax_Dzare,132.89977500821195
TopoPSA(NO),103.78
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,27.16613586020828
VSA_EState9,44.32056148946263
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.4482758620689655
EState_VSA10,23.113398747313287
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.009359605911330017
FilterItLogS,-4.135365595484974
SpDiam_Dzare,195.78051446420986
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6249350649350646
ETA_epsilon_2,0.9162561576354675
ETA_epsilon_3,0.4364705882352937
ETA_epsilon_4,0.5929742388758776
ETA_epsilon_5,0.8764976958525342
AETA_beta_ns_d,0.034482758620689655
ETA_dEpsilon_A,0.18846447669977084
ETA_dEpsilon_B,0.03196082605918693
ETA_dEpsilon_C,-0.1565036506405839
ETA_dEpsilon_D,0.039758461782933296
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.5862068965517241
MDEDescriptor,"0.944940787421155,3.250601025482561,6.649439079645364,0.0,4.64119052098553,14.511050788800672,0.0,9.291687719944543,0.0,0.0,1.8309342388435295,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0"
APolDescriptor,64.24661799999998
BCUTDescriptor,"11.84999999999999,34.969855724723914,-0.33138352387745323,0.26374281323695764,4.45252651884552,13.059585583929776"
BPolDescriptor,40.29538199999999
TPSADescriptor,112.16
ALOGPDescriptor,"1.2481999999999993,1.5580032399999983,102.9702"
XLogPDescriptor,4.016
VAdjMaDescriptor,5.906890595608519
WeightDescriptor,464.09394849999995
ChiPathDescriptor,"21.930356941388638,13.445301994011931,13.211177578704401,9.907212242194081,8.190794479336267,5.729440014607,3.2891156883217745,2.0065951923485867,18.277076261346412,10.536474088912552,9.030834988267394,6.105492581175963,4.671498635747887,2.8093202086324327,1.5274113816249177,0.8168696255287382"
ChiChainDescriptor,"0.0,0.0,0.0,0.15137471507731048,0.2771415418912907,0.0,0.0,0.0,0.10738959454956773,0.15260999867019753"
AtomCountDescriptor,55
BondCountDescriptor,30
SmallRingDescriptor,"2,1,2,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"3.115267574004573,0.16666666666666666,1.119479222391052,0.17955837819827097,1.601527161627936,0.022807522979332223,0.3436379302043585,0.02077043719144344"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,6,0,2,6,2,0"
ZagrebIndexDescriptor,148.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.4499999999999997
WeightedPathDescriptor,"56.903235882824504,1.9621805476836036,27.09164233755558,12.340397386292034,6.271125999339578"
FractionalPSADescriptor,0.24167520469187934
WienerNumbersDescriptor,"2198.0,49.0"
AminoAcidCountDescriptor,"1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0"
ChiPathClusterDescriptor,"6.476989556646167,10.019997994691918,14.356594894943727,2.8488989985246853,4.161593946903022,4.780132200332444"
FractionalCSP3Descriptor,0.5789473684210527
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,4,0,0,3,4,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,10
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.26222222222222,10.543388429752065,6.2571900826446285"
AromaticAtomsCountDescriptor,6
AromaticBondsCountDescriptor,6
FragmentComplexityDescriptor,2324.1
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.5789473684210527
AutocorrelationDescriptorMass,"55.14595863440526,44.4605843218753,64.35309772299154,70.37840841960687,93.97264902151969"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.634109459632867,-0.3259117489458492,0.1326979059630265,-0.02103226102509901,-0.2685257128537907"
EccentricConnectivityIndexDescriptor,562
AutocorrelationDescriptorPolarizability,"2425.7520813139836,2835.824756070448,4019.196721011439,4336.360906808164,4117.499046981667"
