DLiP-ID,T002SK
AATSC4d,-0.010691231845078001
AATSC4i,0.018004864774817428
AATSC4m,0.18433458484871082
AATSC4p,0.006372969932428533
AATSC4s,-0.3544200635546789
AATSC4v,1.5133976490034498
AATSC5Z,0.061204209765572205
AATSC5c,-0.004311754980822915
AATSC5d,-0.042269863137449765
AATSC5i,-0.11094483933284476
AATSC5m,0.25181294408264693
AATSC5p,-0.01814024945023371
AATSC5s,0.18099368070925614
AATSC5v,-2.175667905423209
AATSC6Z,-0.0044707429322814
AATSC6c,0.004237190565337673
AATSC6d,-0.04183925049309664
AATSC6i,-0.08994353752314933
AATSC6m,-0.2517891277753064
AATSC6p,-0.015662740903814535
AATSC6s,0.07628288832882853
AATSC6v,-3.0473419247947335
AATSC7Z,0.40660671853888086
AATSC7c,-0.0026942380333835544
AATSC7d,-0.030159460466849926
AATSC7i,-0.01408083974880902
AATSC7m,2.0725604905228625
AATSC7p,-0.011564416620756196
AATSC7s,0.19967138214601876
AATSC7v,-0.334847836479133
AATSC8Z,-1.15051775147929
AATSC8c,0.0020824352867064152
AATSC8d,0.013987214708368556
AATSC8i,0.17034141749510973
AATSC8m,-5.501149803144197
AATSC8p,0.01342028744952573
AATSC8s,-0.60636285455997
AATSC8v,-1.0311041081825922
ATS0are,348.9993999999999
ATS1are,359.895
ATS2are,591.3196999999998
ATS3are,810.0790000000001
ATS4are,856.8947
ATS5are,859.2399999999999
ATS6are,881.3388
ATS7are,822.7550000000001
ATS8are,746.0938
ATSC0dv,233.0769230769231
ATSC0pe,9.219930769230766
ATSC0se,6.210408923076922
ATSC1dv,37.80473372781067
ATSC1pe,-1.2333319526627193
ATSC1se,-0.9205511124260363
ATSC2dv,-20.248520710059157
ATSC2pe,1.973196745562132
ATSC2se,1.520955633136096
ATSC3dv,-121.2603550295858
ATSC3pe,-4.519250295857985
ATSC3se,-2.84052527810651
ATSC4dv,-8.195266272189345
ATSC4pe,-1.1184165680473375
ATSC4se,-1.0100304970414198
ATSC5dv,20.710059171597646
ATSC5pe,0.7466128698224854
ATSC5se,0.43867290532544234
ATSC6dv,22.39644970414201
ATSC6pe,0.9613451183431958
ATSC6se,0.8787011420118329
ATSC7dv,-5.976331360946752
ATSC7pe,1.4507075443786968
ATSC7se,0.4372138994082846
ATSC8dv,-80.4733727810651
ATSC8pe,-3.4705855029585746
ATSC8se,-2.0401713727810726
AXp-0dv,0.5270701021405353
AXp-1dv,0.2840425336208416
AXp-2dv,0.15338375705079885
AXp-3dv,0.08410139973316123
AXp-4dv,0.04489748165997333
AXp-5dv,0.023607303525223482
AXp-6dv,0.012710607789333713
AXp-7dv,0.006947758709837834
BertzCT,1015.9845815587436
ECIndex,756
ETA_eta,25.335156791977095
GATS1dv,0.5227172717271726
GATS1pe,0.7558429253830355
GATS1se,0.7887888175782263
GATS2dv,0.8387788778877887
GATS2pe,0.5542189120392195
GATS2se,0.534507218625366
GATS3dv,1.1461154583200255
GATS3pe,1.0991437230828103
GATS3se,1.08627827472916
GATS4dv,1.0144914491449144
GATS4pe,1.0220945411585922
GATS4se,1.0442467620759897
GATS5dv,0.9445657924571081
GATS5pe,0.9647053775692517
GATS5se,0.9849565302693217
GATS6dv,0.9854638797213053
GATS6pe,1.0085779515744366
GATS6se,1.019113461243322
GATS7dv,1.0440944881889762
GATS7pe,0.9444134657401572
GATS7se,0.9888100598462919
GATS8dv,1.2669598656294199
GATS8pe,1.3591006432612482
GATS8se,1.3719769874313736
LogEE_A,4.3466166904681245
LogEE_D,191.37332467598063
MATS1dv,0.15619117467302296
MATS1pe,-0.1288136561086214
MATS1se,-0.1427372396504667
MATS2dv,-0.05019435276861016
MATS2pe,0.12365268886550976
MATS2se,0.14150024204470282
MATS3dv,-0.21817310763334397
MATS3pe,-0.2055513784585938
MATS3se,-0.19180508636473936
MATS4dv,-0.013851385138513844
MATS4pe,-0.04778651337152113
MATS4se,-0.06406837404640149
MATS5dv,0.035270702642783376
MATS5pe,0.03214399558881546
MATS5se,0.028038363501352654
MATS6dv,0.03701259014790368
MATS6pe,0.04016254641213451
MATS6se,0.054499255411441024
MATS7dv,-0.010498687664042005
MATS7pe,0.06442461505177954
MATS7se,0.028825270112754448
MATS8dv,-0.1603017444601603
MATS8pe,-0.17476739354792398
MATS8se,-0.15252174773181104
MAXaaCH,1.648698369272448
MAXaasC,0.5217429406371021
MAXdssC,-0.34496758829332497
MAXsNH2,5.282589070709839
MAXssNH,2.6618420763239485
MAXsssN,1.1539397518266565
MDEC-22,8.849775069408794
MDEC-23,22.720796624667457
MDEC-33,10.52872398805422
MDEN-11,0.4999999999999999
MDEN-12,0.9171321261986397
MDEN-13,0.33333333333333337
MDEN-22,0.41274090611182834
MDEN-23,0.5952753944880748
MDEO-11,1.0814837471201992
MINaaCH,1.1315264206258975
MINaasC,-0.6642371565757201
MINdssC,-1.1017266047578087
MINsNH2,5.282589070709839
MINssNH,2.522757783908196
MINsssN,1.1539397518266565
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.1904761904761907
SM1_Dzi,2.3977374497756334
SM1_Dzm,2.2198523602053717
SM1_Dzp,-9.436472634311071
SM1_Dzv,-4.058585346993382
SddssSe,0
SpAD_Dt,559.603939253878
SpAbs_A,38.68922133586142
SpAbs_D,382.7466493519612
SpMAD_A,1.2480393979310136
SpMAD_D,12.346666108127785
SpMax_A,2.4501194289073576
SpMax_D,191.37332467598063
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,161.5
TpiPC10,7.996969376006834
VAdjMat,6.044394119358453
VE1_DzZ,5.490806252142601
VE1_Dzi,5.491210993045232
VE1_Dzm,5.490802798299636
VE1_Dzp,5.478077471172548
VE1_Dzv,5.485127809868351
VE2_DzZ,0.17712278232718068
VE2_Dzi,0.17713583848533007
VE2_Dzm,0.17712267091289147
VE2_Dzp,0.17671217648943702
VE2_Dzv,0.17693960676994683
VE3_DzZ,2.834477214543684
VE3_Dzi,2.8345509242991467
VE3_Dzm,2.8344765855205694
VE3_Dzp,2.832156324468669
VE3_Dzv,2.8334425066548086
VR1_DzZ,196.61386604982937
VR1_Dzi,196.75171125809558
VR1_Dzm,196.59499684848964
VR1_Dzp,198.98013653826087
VR1_Dzv,197.62094356277305
VR2_DzZ,6.342382775800948
VR2_Dzi,6.346829395422438
VR2_Dzm,6.341774091886763
VR2_Dzp,6.418714081879383
VR2_Dzv,6.374869147186227
VR3_DzZ,6.412643845963431
VR3_Dzi,6.413344696377704
VR3_Dzm,6.412547870500339
VR3_Dzp,6.424607114842956
VR3_Dzv,6.4177528808785045
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06454972243679029
Xch-6dv,0.13980349723775884
Xch-7dv,0.15279787493000882
Xpc-4dv,1.618049219720993
Xpc-5dv,2.116099476870594
Xpc-6dv,2.5583874301743217
Zagreb1,158.0
Zagreb2,182.0
fragCpx,159.11
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,1
n5FRing,0
n5HRing,1
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,12
nBondsD,4
nBondsM,16
nBondsO,33
nBondsS,38
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,11
naHRing,1
AATS0are,6.711526923076922
AATS1are,6.664722222222222
AATS2are,6.570218888888887
AATS3are,6.532895161290323
AATS4are,6.4916265151515145
AATS5are,6.559083969465648
AATS6are,6.528435555555555
AATS7are,6.478385826771654
AATS8are,6.661551785714286
AATSC0dv,4.482248520710059
AATSC0pe,0.1773063609467455
AATSC0se,0.11943094082840235
AATSC1dv,0.7000876616261236
AATSC1pe,-0.022839480604865174
AATSC1se,-0.017047242822704374
AATSC2dv,-0.22498356344510176
AATSC2pe,0.02192440828402369
AATSC2se,0.016899507034845513
AATSC3dv,-0.9779060889482726
AATSC3pe,-0.03644556690208052
AATSC3se,-0.022907461920213788
AATSC4dv,-0.062085350546888976
AATSC4pe,-0.008472852788237405
AATSC4se,-0.007651746189707725
AATSC5dv,0.1580920547450202
AATSC5pe,0.0056993348841411105
AATSC5se,0.003348648132255285
AATSC6dv,0.16589962743808898
AATSC6pe,0.00712107495069034
AATSC6se,0.006508897348235799
AATSC7dv,-0.047057727251549226
AATSC7pe,0.011422894050225958
AATSC7se,0.003442629129199091
AATSC8dv,-0.7185122569737955
AATSC8pe,-0.03098737056213013
AATSC8se,-0.018215815828402433
AETA_eta,0.8172631223218417
ATSC0are,10.257123076923076
ATSC1are,-1.4999893491124234
ATSC2are,2.3177639053254437
ATSC3are,-4.933708875739641
ATSC4are,-1.3325047337278109
ATSC5are,0.7261514792899416
ATSC6are,1.1794189349112425
ATSC7are,1.4812840236686364
ATSC8are,-3.599465088757392
BCUTZ-1h,9.004072389064333
BCUTZ-1l,5.697739274828247
BCUTc-1h,0.435180009514977
BCUTc-1l,-0.39545250587125325
BCUTd-1h,3.2137462242204973
BCUTd-1l,0.9714661133770323
BCUTi-1h,17.42477382271064
BCUTi-1l,10.960060157390892
BCUTm-1h,19.00014314259797
BCUTm-1l,11.710259269122098
BCUTp-1h,1.9826323959211611
BCUTp-1l,0.5458430975757331
BCUTs-1h,8.001922549095891
BCUTs-1l,1.2311324358817448
BCUTv-1h,20.885443236918764
BCUTv-1l,13.304117609838507
BalabanJ,1.5861640636581718
Diameter,15
ETA_beta,39.5
GATS1are,0.780738738657663
GATS2are,0.5524118823741747
GATS3are,1.098158449157138
GATS4are,1.0254654176534728
GATS5are,0.9742651950574927
GATS6are,1.0072314224161418
GATS7are,0.9448542007432842
GATS8are,1.3534626118038362
HybRatio,0.25
Lipinski,True
LogEE_Dt,279.80196962693907
MATS1are,-0.14082254616637455
MATS2are,0.13055829286531254
MATS3are,-0.20171101334263705
MATS4are,-0.05117673867120782
MATS5are,0.028101772117677552
MATS6are,0.0442906551328016
MATS7are,0.05913061483171792
MATS8are,-0.16292874788059353
MAXssCH2,-0.07148557571176606
MAXsssCH,-0.7876956307214253
MINssCH2,-0.351980918016896
MINsssCH,-0.8169604877712746
NsssssAs,0
RotRatio,0.21212121212121213
SM1_Dzpe,2.3612854665001883
SM1_Dzse,2.149057159548263
SMR_VSA1,23.880553994730988
SMR_VSA2,5.409283605791522
SMR_VSA3,10.30076712495354
SMR_VSA4,11.651573523323577
SMR_VSA5,18.88348407499998
SMR_VSA6,16.761454740769384
SMR_VSA7,54.10619481827708
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,315.83724825845746
SpAD_Dzi,303.3586109501745
SpAD_Dzm,315.7666671828662
SpAD_Dzp,444.96807868916983
SpAD_Dzv,399.25729923228266
SpAbs_Dt,559.6039392538783
SpDiam_A,4.809292850738209
SpDiam_D,284.2440691692902
SpMAD_Dt,18.05173997593155
SpMax_Dt,279.80196962693907
SsssssAs,0
VE1_Dzpe,5.490999833356996
VE1_Dzse,5.490774757588704
VE2_Dzpe,0.17712902688248375
VE2_Dzse,0.17712176637382915
VE3_Dzpe,2.8345124694394466
VE3_Dzse,2.8344714786566803
VMcGowan,302.2000000000008
VR1_Dzpe,196.59309261684726
VR1_Dzse,196.62654894460454
VR2_Dzpe,6.341712665059589
VR2_Dzse,6.342791901438856
VR3_Dzpe,6.412538184389832
VR3_Dzse,6.412708350497024
mZagreb1,11.472222222222221
mZagreb2,6.805555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,1
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,44
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.1972523668639053
AATSC1are,-0.027777580539118954
AATSC2are,0.02575293228139382
AATSC3are,-0.03978797480435194
AATSC4are,-0.010094732831271295
AATSC5are,0.005543141063281997
AATSC6are,0.008736436554898093
AATSC7are,0.011663653729674303
AATSC8are,-0.03213808114961957
AETA_beta,1.2741935483870968
BCUTdv-1h,7.0040656795850955
BCUTdv-1l,1.9771312120523752
BCUTpe-1h,3.9886828199823645
BCUTpe-1l,2.245301053298112
BCUTse-1h,4.009969899307564
BCUTse-1l,2.4408895633660093
ETA_alpha,14.019047619047623
ETA_dBeta,-1.5
ETA_eta_B,0.6741223639572382
ETA_eta_F,35.51787323760645
ETA_eta_L,6.558370833710269
ETA_eta_R,60.85303002958354
ETA_psi_1,0.49570634787001217
LabuteASA,176.31592837149825
LogEE_DzZ,157.98928465150217
LogEE_Dzi,151.75665184443486
LogEE_Dzm,157.95494173208488
LogEE_Dzp,221.35970674601887
LogEE_Dzv,199.23588329223875
PEOE_VSA1,26.37368181086603
PEOE_VSA2,24.776873678954193
PEOE_VSA3,4.39041504767482
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,6.06636706846161
PEOE_VSA7,29.828919765543436
PEOE_VSA8,31.0466514467483
PEOE_VSA9,24.067954772918927
SM1_Dzare,2.647107559954147
SpAD_Dzpe,312.70699549530514
SpAD_Dzse,316.34697197040526
SpAbs_DzZ,313.84016103893646
SpAbs_Dzi,301.2188350147952
SpAbs_Dzm,313.74191365871013
SpAbs_Dzp,452.15588612634883
SpAbs_Dzv,402.5303519314707
SpDiam_Dt,404.9191818065217
SpMAD_DzZ,10.188298330917982
SpMAD_Dzi,9.785761643554016
SpMAD_Dzm,10.186021522027941
SpMAD_Dzp,14.35380898997322
SpMAD_Dzv,12.879267717170409
SpMax_DzZ,157.98928465150217
SpMax_Dzi,151.75665184443486
SpMax_Dzm,157.95494173208488
SpMax_Dzp,221.35970674601887
SpMax_Dzv,199.23588329223875
VE1_Dzare,5.491296934358432
VE2_Dzare,0.17713861078575585
VE3_Dzare,2.8345665748798283
VR1_Dzare,196.54562939352456
VR2_Dzare,6.340181593339502
VR3_Dzare,6.412296726497765
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4522273425499233
AETA_dBeta,-0.04838709677419355
AETA_eta_B,0.021745882708298008
AETA_eta_F,1.1457378463744017
AETA_eta_L,0.2115603494745248
AETA_eta_R,1.9630009686962433
BCUTare-1h,4.107728481060102
BCUTare-1l,2.1958606650227472
ETA_beta_s,20.5
ETA_dPsi_A,0.2182936521299878
ETA_dPsi_B,0.0
ETA_eta_BR,0.9321223639572382
ETA_eta_FL,8.181720364705589
ETA_eta_RL,14.740091198415858
LogEE_Dzpe,156.42966824657194
LogEE_Dzse,158.2428104097042
PEOE_VSA10,5.817220841045895
PEOE_VSA11,5.959554568743835
PEOE_VSA12,11.814359458703011
PEOE_VSA13,0.0
SlogP_VSA1,21.267154416025324
SlogP_VSA2,40.378481637099185
SlogP_VSA3,14.383611552215466
SlogP_VSA4,17.14441049299881
SlogP_VSA5,24.446935566696975
SlogP_VSA6,42.725522485534206
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,308.38373891033154
SpAbs_Dzpe,310.5600439610362
SpAbs_Dzse,314.3872913690458
SpDiam_DzZ,239.34626832164435
SpDiam_Dzi,229.30924736418467
SpDiam_Dzm,239.32664317987283
SpDiam_Dzp,334.25837322425866
SpDiam_Dzv,302.4357194906095
SpMAD_Dzpe,10.087322435332423
SpMAD_Dzse,10.204741031303396
SpMax_Dzpe,156.42966824657194
SpMax_Dzse,158.2428104097042
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6612903225806451
AETA_eta_BR,0.030068463353459297
AETA_eta_FL,0.2639264633775996
AETA_eta_RL,0.47548681285212446
DetourIndex,4205
EState_VSA1,35.56063246301011
EState_VSA2,31.033340495191993
EState_VSA3,11.250837766380558
EState_VSA4,10.966276799312087
EState_VSA5,24.52642128014937
EState_VSA6,12.13273413692322
EState_VSA7,0.0
EState_VSA8,15.617555728959871
EState_VSA9,16.249478477794412
ETA_beta_ns,19.0
ETA_shape_p,0.17255434782608695
ETA_shape_x,0.0
ETA_shape_y,0.38519021739130427
GhoseFilter,True
LogEE_Dzare,154.2772600216159
SlogP_VSA10,15.765187597041944
SlogP_VSA11,0.0
SpAbs_Dzare,305.9839446006531
SpDiam_Dzpe,236.929544178811
SpDiam_Dzse,239.72227969177067
SpMAD_Dzare,9.947862545494566
SpMax_Dzare,154.2772600216159
TopoPSA(NO),161.5
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,14.35598576042677
VSA_EState9,74.14401423957321
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6129032258064516
EState_VSA10,18.774026599890284
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.047772657450076694
FilterItLogS,-3.375617690735588
SpDiam_Dzare,233.6295436941965
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6650183150183145
ETA_epsilon_2,0.9122887864823345
ETA_epsilon_3,0.4393258426966286
ETA_epsilon_4,0.6061443932411665
ETA_epsilon_5,0.8129987129987127
AETA_beta_ns_d,0.03225806451612903
ETA_dEpsilon_A,0.22569247232168593
ETA_dEpsilon_B,0.05887392177714801
ETA_dEpsilon_C,-0.16681855054453792
ETA_dEpsilon_D,0.09929007348362173
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.6451612903225806
MDEDescriptor,"0.0,0.0,0.0,0.0,8.849775069408794,22.720796624667457,0.0,10.52872398805422,0.0,0.0,1.0814837471201992,0.0,0.0,0.4999999999999999,0.9171321261986397,0.33333333333333337,0.41274090611182834,0.5952753944880748,0.0"
APolDescriptor,59.56765299999997
BCUTDescriptor,"11.85000000000001,18.998408645091345,-0.33163598291271784,0.260912729304491,4.124889671814951,10.436619179535567"
BPolDescriptor,30.994346999999994
TPSADescriptor,161.5
ALOGPDescriptor,"0.5462999999999991,0.29844368999999904,102.45400000000001"
XLogPDescriptor,-0.13900000000000007
VAdjMaDescriptor,6.044394119358453
WeightDescriptor,428.16083153999995
ChiPathDescriptor,"22.543241116510995,14.74009119841586,13.823093216328802,10.271612589343782,8.679284858465575,6.996021308347097,4.592886277128178,3.2443525677129856,16.339173166356595,9.373403609487772,7.055652824336748,4.793779784790189,3.367311124498,2.1718719243205578,1.220218347776035,0.7295146645329724"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.37743961033599166,0.5237472960497079,0.0,0.0,0.06454972243679027,0.13980349723775884,0.15279787493000882"
AtomCountDescriptor,52
BondCountDescriptor,33
SmallRingDescriptor,"3,2,3,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"2.4998930343221137,0.0,0.4491901088165221,0.0,0.8843129482328038,0.0,0.12321292412566719,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,5,8,1,1,3,1,0"
ZagrebIndexDescriptor,158.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"62.23963852020662,2.007730274845375,29.844598886813767,9.946214386370347,17.333272892920384"
FractionalPSADescriptor,0.3771947083975902
WienerNumbersDescriptor,"2864.0,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.57696888024284,7.142418318453861,10.21895885196879,1.618049219720993,2.1160994768705925,2.365527251219976"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,7,2,0,0,4,4,0,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,3
HBondDonorCountDescriptor,5
LargestPiSystemDescriptor,13
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"25.619834710743802,11.9234404536862,7.239150507848569"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1986.11
HBondAcceptorCountDescriptor,10
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"37.759802088865314,36.73815428504031,53.28127253006907,52.99150232387149,56.638054245289254"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,9
AutocorrelationDescriptorCharge,"0.8014373568141451,-0.39907712404472684,0.14777136205788027,-0.17820130834144107,0.09690956048595631"
EccentricConnectivityIndexDescriptor,756
AutocorrelationDescriptorPolarizability,"1917.9259557332502,2241.14018147356,3094.1645808186695,3085.5611603550706,3019.459177904706"
