DLiP-ID,I0016W
ATSC2v,-532.577848662522
ATSC3Z,85.13072803015271
ATSC3c,0.7211391680412587
ATSC3d,-4.950605038682794
ATSC3i,17.735809415122375
ATSC3m,396.19839032453945
ATSC3p,0.7056835616873103
ATSC3s,0.5502104961537598
ATSC3v,261.2381275428152
ATSC4Z,-85.91549295774648
ATSC4c,-0.7676987232935073
ATSC4d,-11.281690140845066
ATSC4i,-22.30155784100514
ATSC4m,-403.2460906619709
ATSC4p,-3.021186282127675
ATSC4s,-32.401017214397484
ATSC4v,-474.7266323869346
ATSC5Z,-102.36322158301927
ATSC5c,0.020719633022710137
ATSC5d,5.667327911128745
ATSC5i,18.077486031810004
ATSC5m,-477.5617432354685
ATSC5p,2.1547636997156157
ATSC5s,13.210975555996376
ATSC5v,-53.65345193418024
ATSC6Z,100.45248958539973
ATSC6c,0.6059962721834041
ATSC6d,0.535608014282882
ATSC6i,23.275577970678203
ATSC6m,481.1756084671693
ATSC6p,2.638159057884522
ATSC6s,-11.254557076417825
ATSC6v,696.2301003466541
ATSC7Z,-158.98532037294186
ATSC7c,-0.5145027550394082
ATSC7d,-5.976393572703828
ATSC7i,-2.1077236613817605
ATSC7m,-738.9585331541355
ATSC7p,-0.3633944639261498
ATSC7s,-42.69505058520136
ATSC7v,-396.621730774196
ATSC8Z,-140.60087284268997
ATSC8c,-0.015775690608775823
ATSC8d,-14.9097401309264
ATSC8i,7.613950479815454
ATSC8m,-665.6162934866096
ATSC8p,-0.5027871726459037
ATSC8s,9.95641847957857
ATSC8v,-535.1060236745645
AXp-0d,0.7081680515322938
AXp-1d,0.44811597639744016
AXp-2d,0.28060227316486175
AXp-3d,0.18061364728424822
AXp-4d,0.117116448510152
AXp-5d,0.07358770960910746
AXp-6d,0.04531745433359525
AXp-7d,0.029348508056234807
GATS1Z,0.886549461792986
GATS1c,1.698035330999121
GATS1d,0.87801537210563
GATS1i,1.3597926496451616
GATS1m,0.8928742678116303
GATS1p,1.1434009631225952
GATS1s,0.5374878056171727
GATS1v,1.0565471595533875
GATS2Z,0.9632612189342319
GATS2c,1.1744610780858622
GATS2d,1.29221054865754
GATS2i,1.283365988291567
GATS2m,0.9702119528646266
GATS2p,1.152762495056002
GATS2s,0.5418164487006332
GATS2v,1.1080108850146302
GATS3Z,0.9311746892691102
GATS3c,1.0080577291045523
GATS3d,1.2987361850184198
GATS3i,0.9975454153738613
GATS3m,0.9324665829346277
GATS3p,0.9729708338116138
GATS3s,0.8975763156136064
GATS3v,0.9567277278966833
GATS4Z,1.0957678400118072
GATS4c,1.6824639618204953
GATS4d,1.2702960840496655
GATS4i,1.1076641093979889
GATS4m,1.0896190029953414
GATS4p,1.0180177131072237
GATS4s,1.489271384831676
GATS4v,0.9924625811160854
GATS5Z,1.1233156140005238
GATS5c,1.3907084503539473
GATS5d,1.0166087247969295
GATS5i,0.9458333821569194
GATS5m,1.1146358506807492
GATS5p,0.9016432253806792
GATS5s,1.5895706655547033
GATS5v,0.9427175265501715
GATS6Z,0.9471516810977458
GATS6c,1.0205872254267672
GATS6d,1.0754686007640877
GATS6i,0.9209438417937215
GATS6m,0.9443997849176272
GATS6p,0.9252103554885306
GATS6s,1.2713772858519128
GATS6v,0.9102743576705513
GATS7Z,1.1243887318727381
GATS7c,1.2937196910987312
GATS7d,1.1104741852556035
GATS7i,1.01667840157217
GATS7m,1.118098746540726
GATS7p,0.9921959826087501
GATS7s,1.5047740610086318
GATS7v,1.0079335471944455
GATS8Z,1.0757055798256359
GATS8c,0.9058215086190979
GATS8d,1.1357109517820791
GATS8i,0.9692427752495579
GATS8m,1.074758449831815
GATS8p,1.003157212199727
GATS8s,1.0039428752309425
GATS8v,1.0358555354202417
MATS1Z,0.040255207055627636
MATS1c,-0.590041610982119
MATS1d,0.3759583365600558
MATS1i,-0.08425502604436899
MATS1m,0.04065170661467461
MATS1p,0.004920602660183832
MATS1s,-0.018305070595467186
MATS1v,0.026226242865376826
MATS2Z,-0.011545683385400034
MATS2c,-0.027518282279035095
MATS2d,0.009845590576249732
MATS2i,-0.10788301402492396
MATS2m,-0.01452260522654755
MATS2p,-0.09100790538177167
MATS2s,0.03343657533572213
MATS2v,-0.07765580593801572
MATS3Z,0.06059082920305599
MATS3c,0.24546749515848434
MATS3d,-0.045604058242207986
MATS3i,0.06236581957177078
MATS3m,0.05908350822669205
MATS3p,0.015862165957418243
MATS3s,0.0018914197396254673
MATS3v,0.02623645123822071
MATS4Z,-0.05626891004353921
MATS4c,-0.24045964005904463
MATS4d,-0.09563037249283664
MATS4i,-0.0721617886921082
MATS4m,-0.05533503660787488
MATS4p,-0.062489415193064626
MATS4s,-0.10249298908698479
MATS4v,-0.04387211726085919
MATS5Z,-0.06550343452766613
MATS5c,0.006340982334212946
MATS5d,0.046937843379511575
MATS5i,0.057152236895021434
MATS5m,-0.0640298780267694
MATS5p,0.04354634577007934
MATS5s,0.04083132873120144
MATS5v,-0.004844687579725783
MATS6Z,0.06487592654088668
MATS6c,0.18717471442778041
MATS6d,0.00447707736389686
MATS6i,0.07426743330235959
MATS6m,0.06511176864109022
MATS6p,0.05380910700127847
MATS6s,-0.035106681110646354
MATS6v,0.06344883393162996
MATS7Z,-0.1036382027191151
MATS7c,-0.16040020132793847
MATS7d,-0.05042276999705432
MATS7i,-0.006788152486783572
MATS7m,-0.10092899167480399
MATS7p,-0.007481231489179104
MATS7s,-0.1344246383207203
MATS7v,-0.03648273031316285
MATS8Z,-0.08875081767520789
MATS8c,-0.004762413322099219
MATS8d,-0.12180891752777807
MATS8i,0.023744851956051246
MATS8m,-0.08803215026695423
MATS8p,-0.010023063348519696
MATS8s,0.03035470286880806
MATS8v,-0.047661989534184566
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,6
NssNH2,0
NsssAs,0
NsssCH,5
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,8
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,45.737416021256486
SpAD_D,444.86924322426734
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,4.377032452797035
SssNH2,0
SsssAs,0
SsssCH,-1.7302179178827892
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,1189
TMWC10,151.3861591176294
TSRW10,85.56119099936296
VE1_Dt,5.856558510968733
VE2_Dt,0.16733024317053521
VE3_Dt,3.02032511474739
VR1_Dt,237.1328707613732
VR2_Dt,6.775224878896377
VR3_Dt,6.721383588656718
Xc-3dv,0.9342209135188423
Xc-4dv,0.0
Xc-5dv,0.1874019780736893
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.09622504486493763
Xch-6d,0.38327663808701984
Xch-7d,0.4983596339149735
Xp-0dv,20.574853191855222
Xp-1dv,12.731493528250386
Xp-2dv,9.497034689750459
Xp-3dv,7.329972201851526
Xp-4dv,5.433686752440977
Xp-5dv,3.597213092413768
Xp-6dv,2.3766581005420067
Xp-7dv,1.5444988951208871
Xpc-4d,5.249413001895506
Xpc-5d,8.77004521901331
Xpc-6d,13.436975778517839
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,2
n7Ring,1
n8Ring,0
n9Ring,0
nARing,2
nBonds,74
nFRing,1
nHBAcc,4
nHBDon,3
nHRing,2
nSpiro,0
naRing,2
piPC10,6.56673835590011
AATS0dv,5.943661971830986
AATS0pe,6.039115492957745
AATS0se,7.519166816901407
AATS1dv,5.648648648648648
AATS1pe,6.355986486486486
AATS1se,7.632567351351348
AATS2dv,4.385185185185185
AATS2pe,6.2078614814814825
AATS2se,7.57951028148148
AATS3dv,3.4591836734693877
AATS3pe,6.086929081632654
AATS3se,7.554374693877551
AATS4dv,3.2018779342723005
AATS4pe,6.177600938967136
AATS4se,7.669222422535211
AATS5dv,3.2660550458715596
AATS5pe,6.1868412844036715
AATS5se,7.7026704954128435
AATS6dv,3.087962962962963
AATS6pe,6.045291203703703
AATS6se,7.553252185185185
AATS7dv,2.710280373831776
AATS7pe,6.097981308411213
AATS7se,7.600032242990654
AATS8dv,2.3574660633484164
AATS8pe,5.9638719457013565
AATS8se,7.479361882352941
AATSC0Z,7.168418964491174
AATSC0c,0.014988874462676847
AATSC0d,0.5538583614362231
AATSC0i,1.4509361725361103
AATSC0m,34.21293723864314
AATSC0p,0.22698201146076968
AATSC0s,1.4841742158742752
AATSC0v,50.80136705235863
AATSC1Z,0.28856618967708003
AATSC1c,-0.00884405963476659
AATSC1d,0.2082276682554406
AATSC1i,-0.12224866500574703
AATSC1m,1.3908142870515967
AATSC1p,0.0011168882894077403
AATSC1s,-0.027167913797550763
AATSC1v,1.3323289902083097
AATSC2Z,-0.08276429573791226
AATSC2c,-0.00041246807850896195
AATSC2d,0.0054530626639335954
AATSC2i,-0.1565313674509827
AATSC2m,-0.49686098115746224
AATSC2p,-0.02065715742238594
AATSC2s,0.04962570298041652
AATSC2v,-3.9450211012038667
AATSC3Z,0.43434044913343217
AATSC3c,0.0036792814695982587
AATSC3d,-0.0252581889728714
AATSC3i,0.09048882354654274
AATSC3m,2.0214203587986708
AATSC3p,0.003600426335139338
AATSC3s,0.002807196408947754
AATSC3v,1.3328475895041594
AATSC4Z,-0.40335912186735434
AATSC4c,-0.0036042193581854805
AATSC4d,-0.052965681412418156
AATSC4i,-0.10470214948828703
AATSC4m,-1.8931741345632438
AATSC4p,-0.014183973155528991
AATSC4s,-0.1521174517107863
AATSC4v,-2.2287635323330264
