DLiP-ID,C000QZ
AATSC5i,0.12857620769852535
AATSC5m,-1.9948815141580172
AATSC5p,-0.00200967007846669
AATSC5s,-0.04217568068944678
AATSC5v,-1.9898551554543777
AATSC6Z,2.8408304498269894
AATSC6c,-0.002106567926696276
AATSC6d,0.0196078431372549
AATSC6i,0.025464456578190145
AATSC6m,13.313819048731254
AATSC6p,0.0640365482573137
AATSC6s,0.08666884610698955
AATSC6v,13.220422826066105
AATSC7Z,-3.16473964047599
AATSC7c,0.003125695488760824
AATSC7d,-0.00531690438011647
AATSC7i,0.4498038187303767
AATSC7m,-14.333469319119756
AATSC7p,0.01358084281302438
AATSC7s,-0.3269680357692552
AATSC7v,-4.102456112682363
AATSC8Z,0.5673092766518374
AATSC8c,-0.0012459093156857236
AATSC8d,-0.02694018783984182
AATSC8i,0.11720372734717105
AATSC8m,2.832144979609489
AATSC8p,0.037840798797523806
AATSC8s,0.013026973074390718
AATSC8v,5.94299837079246
ATS0are,211.16320000000002
ATS1are,231.99880000000002
ATS2are,374.7366999999999
ATS3are,427.9599
ATS4are,437.1308
ATS5are,375.38079999999997
ATS6are,306.31600000000003
ATS7are,267.63890000000004
ATS8are,250.54399999999998
ATSC0dv,131.76470588235293
ATSC0pe,3.3483882352941157
ATSC0se,1.9870595588235287
ATSC1dv,38.43867743175702
ATSC1pe,-0.11567577854671374
ATSC1se,-0.11679288581314823
ATSC2dv,0.022683583237223193
ATSC2pe,1.3123674740484415
ATSC2se,0.8870405302768168
ATSC3dv,-64.90849673202614
ATSC3pe,-1.9194470588235288
ATSC3se,-0.9697882941176456
ATSC4dv,-9.801999231064976
ATSC4pe,0.3404134948096887
ATSC4se,0.21528982958477424
ATSC5dv,21.977316416762783
ATSC5pe,0.06748546712802755
ATSC5se,0.035281249134948914
ATSC6dv,13.50326797385621
ATSC6pe,0.5072941176470578
ATSC6se,-0.056851250000000506
ATSC7dv,-30.252210688196847
ATSC7pe,-1.2601799307958472
ATSC7se,-0.6088372621107249
ATSC8dv,-23.238754325259514
ATSC8pe,-0.18263840830449835
ATSC8se,-0.2215787197231837
AXp-0dv,0.5995760983996563
AXp-1dv,0.31610171945501486
AXp-2dv,0.1747380882170485
AXp-3dv,0.09752986038308754
AXp-4dv,0.05319146634042289
AXp-5dv,0.027581803087943644
AXp-6dv,0.013423048087391533
AXp-7dv,0.007225065434039634
BertzCT,774.4258037323967
ECIndex,406
ETA_eta,13.23271150100214
GATS1dv,0.5700748181216932
GATS1pe,0.7948177291034962
GATS1se,0.8165760521847055
GATS2dv,0.960752118644068
GATS2pe,0.6449247586687294
GATS2se,0.598325889471584
GATS3dv,1.1824590773809525
GATS3pe,1.2648939085705857
GATS3se,1.2509784447237846
GATS4dv,0.9621412263535553
GATS4pe,0.8386547746233061
GATS4se,0.8223197856124624
GATS5dv,0.9445076884920637
GATS5pe,1.2848271161190814
GATS5se,1.392290602319937
GATS6dv,0.9818700396825399
GATS6pe,0.9559533471766927
GATS6se,1.0869972591040338
GATS7dv,1.2535895760743323
GATS7pe,1.7160087214705668
GATS7se,1.8792816595677553
GATS8dv,1.138934948979592
GATS8pe,0.921159609715649
GATS8se,0.9362086371130182
LogEE_A,3.93852268289009
LogEE_D,92.91576819909841
MATS1dv,0.27551532186948857
MATS1pe,-0.032627443034733215
MATS1se,-0.05551136686721648
MATS2dv,9.920634920637868e-05
MATS2pe,0.22586376135968622
MATS2se,0.2572524293666565
MATS3dv,-0.2463045634920635
MATS3pe,-0.2866225365671983
MATS3se,-0.2440259754196358
MATS4dv,-0.034647477712546206
MATS4pe,0.047350766955889044
MATS4se,0.05046249116076481
MATS5dv,0.09451554232804232
MATS5pe,0.01142094704036708
MATS5se,0.010061453746748652
MATS6dv,0.06832010582010582
MATS6pe,0.10100264804020416
MATS6se,-0.01907382854481397
MATS7dv,-0.1903939217963608
MATS7pe,-0.31209859378584515
MATS7se,-0.25408872855891473
MATS8dv,-0.14277210884353742
MATS8pe,-0.044155614482690245
MATS8se,-0.09027069596540982
MAXaaCH,2.01881734483917
MAXaaaC,1.133370147569282
MAXaasC,0.8990788354929772
MAXaasN,2.040952287034087
MAXdssC,-0.26024896069538883
MAXsCH3,1.994313760934432
MAXssNH,2.8206396447467874
MDEC-11,0.08333333333333334
MDEC-12,2.32092679096765
MDEC-13,2.4438472344902147
MDEC-22,4.41094243833459
MDEC-23,11.316666516726821
MDEC-33,4.102824833376417
MDEN-22,0.9654893846056297
MDEN-23,0.4256950235911152
MINaaCH,1.8379346707818929
MINaaaC,1.0962358539094652
MINaasC,0.7368418262366676
MINaasN,2.040952287034087
MINdssC,-0.26024896069538883
MINsCH3,1.8917830711256036
MINssNH,2.7652587238599144
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.4464285714285716
SM1_Dzi,0.9872320324391003
SM1_Dzm,1.4446249954603823
SM1_Dzp,-2.7308836060319415
SM1_Dzv,-1.5187141158602728
SddssSe,0
SpAD_Dt,337.6635644374702
SpAbs_A,25.58261384985353
SpAbs_D,185.8315363981968
SpMAD_A,1.2791306924926764
SpMAD_D,9.29157681990984
SpMax_A,2.4117807277949255
SpMax_D,92.91576819909841
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,87.19
TpiPC10,8.202015728091366
VAdjMat,5.459431618637297
VE1_DzZ,4.414646423160339
VE1_Dzi,4.4119301164213
VE1_Dzm,4.414653043187455
VE1_Dzp,4.418936558561588
VE1_Dzv,4.4173835896255556
VE2_DzZ,0.22073232115801694
VE2_Dzi,0.220596505821065
VE2_Dzm,0.22073265215937274
VE2_Dzp,0.22094682792807938
VE2_Dzv,0.22086917948127777
VE3_DzZ,2.1780749260544687
VE3_Dzi,2.177459442392687
VE3_Dzm,2.1780764256133276
VE3_Dzp,2.179046250090803
VE3_Dzv,2.1786947533306185
VR1_DzZ,103.73348334678595
VR1_Dzi,104.04619262435664
VR1_Dzm,103.73318506258212
VR1_Dzp,103.65556285804314
VR1_Dzv,103.68635763498621
VR2_DzZ,5.186674167339297
VR2_Dzi,5.202309631217831
VR2_Dzm,5.186659253129106
VR2_Dzp,5.182778142902157
VR2_Dzv,5.18431788174931
VR3_DzZ,5.334972130340136
VR3_Dzi,5.337982140941113
VR3_Dzm,5.334969254849763
VR3_Dzp,5.334220687640192
VR3_Dzv,5.334517731065818
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.11632474112920599
Xch-6dv,0.22294262138873866
Xch-7dv,0.17460464781195117
Xpc-4dv,1.2633754873499938
Xpc-5dv,1.7081917860759317
Xpc-6dv,1.5473953082473069
Zagreb1,106.0
Zagreb2,123.0
fragCpx,104.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,15
nBondsD,1
nBondsM,16
nBondsO,22
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,6
naHRing,2
AATS0are,6.210682352941177
AATS1are,6.444411111111112
AATS2are,6.351469491525423
AATS3are,6.293527941176471
AATS4are,5.988093150684932
AATS5are,6.2563466666666665
AATS6are,6.0061960784313735
AATS7are,6.527778048780489
AATS8are,5.965333333333333
AATSC0dv,3.8754325259515565
AATSC0pe,0.09848200692041517
AATSC0se,0.058442928200692024
AATSC1dv,1.0677410397710283
AATSC1pe,-0.003213216070742048
AATSC1se,-0.0032442468281430065
AATSC2dv,0.00038446751249530833
AATSC2pe,0.022243516509295617
AATSC2se,0.015034585258929098
AATSC3dv,-0.9545367166474432
AATSC3pe,-0.028227162629757777
AATSC3se,-0.01426159256055361
AATSC4dv,-0.13427396206938322
AATSC4pe,0.004663198559036831
AATSC4se,0.0029491757477366335
AATSC5dv,0.36628860694604637
AATSC5pe,0.001124757785467126
AATSC5se,0.0005880208189158152
AATSC6dv,0.26476996027169036
AATSC6pe,0.009946943483275643
AATSC6se,-0.0011147303921568727
AATSC7dv,-0.7378587972730938
AATSC7pe,-0.030736095873069445
AATSC7se,-0.014849689319773778
AATSC8dv,-0.5533036744109407
AATSC8pe,-0.0043485335310594845
AATSC8se,-0.005275683802932945
AETA_eta,0.661635575050107
ATSC0are,3.5349529411764684
ATSC1are,-0.261261937716265
ATSC2are,1.3899051903114157
ATSC3are,-1.8271117647058834
ATSC4are,0.19191280276816725
ATSC5are,0.18353010380622678
ATSC6are,0.2607941176470592
ATSC7are,-1.10590207612457
ATSC8are,-0.25715363321799206
BCUTZ-1h,16.004752756515245
BCUTZ-1l,5.678696839611179
BCUTc-1h,0.4311559279431256
BCUTc-1l,-0.46636412825551593
BCUTd-1h,3.240237816532051
BCUTd-1l,0.9779186434440493
BCUTi-1h,14.552361977029365
BCUTi-1l,10.329828122627376
BCUTm-1h,32.062369821997756
BCUTm-1l,11.69065145566846
BCUTp-1h,2.9307677799820446
BCUTp-1l,0.7509704684587203
BCUTs-1h,7.008270475728629
BCUTs-1l,0.6168395541792948
BCUTv-1h,24.437426248784867
BCUTv-1l,14.70270388849846
BalabanJ,1.4178199120638872
Diameter,12
ETA_beta,27.75
GATS1are,0.8548970477461496
GATS2are,0.6602461254474542
GATS3are,1.2597634214283575
GATS4are,0.8440237525714764
GATS5are,1.3002577619803575
GATS6are,1.0007305197506582
GATS7are,1.7350418988529472
GATS8are,0.9170863648833236
HybRatio,0.14285714285714285
Lipinski,True
LogEE_Dt,168.83178221873507
MATS1are,-0.06980216985259127
MATS2are,0.22658358580418542
MATS3are,-0.25843509024165423
MATS4are,0.02528578077623627
MATS5are,0.02942058745547245
MATS6are,0.04918389240004314
MATS7are,-0.2594347200099104
MATS8are,-0.05888960680937258
NsssssAs,0
RotRatio,0.09090909090909091
SM1_Dzpe,0.9150856793145657
SM1_Dzse,0.8809028768268998
SMR_VSA1,4.794537184071822
SMR_VSA2,0.0
SMR_VSA3,8.940639629207805
SMR_VSA4,7.04767198267719
SMR_VSA5,6.923737199690624
SMR_VSA6,10.633577208012662
SMR_VSA7,42.222606908769585
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,132.6429139846198
SpAD_Dzi,131.567272193738
SpAD_Dzm,132.6730375574089
SpAD_Dzp,197.104630016827
SpAD_Dzv,179.8023830970551
SpAbs_Dt,337.6635644374701
SpDiam_A,4.7173854167718545
SpDiam_D,144.59118939577354
SpMAD_Dt,16.88317822187351
SpMax_Dt,168.83178221873507
SsssssAs,0
VE1_Dzpe,4.412500387110806
VE1_Dzse,4.412764385765985
VE2_Dzpe,0.2206250193555403
VE2_Dzse,0.22063821928829924
VE3_Dzpe,2.1775886905498507
VE3_Dzse,2.177648518478429
VMcGowan,207.57999999999979
VR1_Dzpe,103.94295627746362
VR1_Dzse,103.91420970280737
VR2_Dzpe,5.1971478138731815
VR2_Dzse,5.195710485140369
VR3_Dzpe,5.336989431889548
VR3_Dzse,5.336712832574784
mZagreb1,6.277777777777779
mZagreb2,4.305555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,7
nBondsKS,29
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.10396920415224907
AATSC1are,-0.007257276047674028
AATSC2are,0.023557715090023995
AATSC3are,-0.02686929065743946
AATSC4are,0.002628942503673524
AATSC5are,0.003058835063437113
AATSC6are,0.0051136101499423365
AATSC7are,-0.02697322136889195
AATSC8are,-0.006122705552809335
AETA_beta,1.3875
BCUTdv-1h,6.021951533678629
BCUTdv-1l,0.654734690071175
BCUTpe-1h,3.489660418419847
BCUTpe-1l,2.227094930243131
BCUTse-1h,3.70242265141593
BCUTse-1l,2.4228460559058482
ETA_alpha,9.766666666666667
ETA_dBeta,1.25
ETA_eta_B,0.3000200216434692
ETA_eta_F,17.441213336452083
ETA_eta_L,4.122959003181862
ETA_eta_R,30.673924837454223
ETA_psi_1,0.5871743486973949
LabuteASA,119.94646781565892
LogEE_DzZ,66.16467844675911
LogEE_Dzi,65.83299769849097
LogEE_Dzm,66.17926073625298
LogEE_Dzp,97.99869068731056
LogEE_Dzv,89.67338443114846
PEOE_VSA1,9.883888251797686
PEOE_VSA2,5.316788604006331
PEOE_VSA3,4.794537184071822
PEOE_VSA4,4.3735399814164495
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,48.78805915356535
PEOE_VSA8,29.834826761054888
PEOE_VSA9,5.693927994848461
SM1_Dzare,1.0037951315518465
SpAD_Dzpe,136.5149580315929
SpAD_Dzse,138.013176480804
SpAbs_DzZ,131.485771127477
SpAbs_Dzi,130.67876336454287
SpAbs_Dzm,131.51733756104056
SpAbs_Dzp,198.74316018044618
SpAbs_Dzv,180.86548297815733
SpDiam_Dt,242.03704023666225
SpMAD_DzZ,6.632145699230991
SpMAD_Dzi,6.5783636096869005
SpMAD_Dzm,6.633651877870444
SpMAD_Dzp,9.85523150084135
SpMAD_Dzv,8.990119154852755
SpMax_DzZ,66.16467844675911
SpMax_Dzi,65.83299769849097
SpMax_Dzm,66.17926073625298
SpMax_Dzp,97.99869068731056
SpMax_Dzv,89.67338443114846
VE1_Dzare,4.412110117765714
VE2_Dzare,0.2206055058882857
VE3_Dzare,2.177500240335503
VR1_Dzare,103.96961005262133
VR2_Dzare,5.1984805026310665
VR3_Dzare,5.3372458259668685
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,14
nAromBond,15
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4883333333333334
AETA_dBeta,0.0625
AETA_eta_B,0.015001001082173459
AETA_eta_F,0.8720606668226042
AETA_eta_L,0.2061479501590931
AETA_eta_R,1.5336962418727111
BCUTare-1h,3.5443163096875727
BCUTare-1l,2.1774919283251384
ETA_beta_s,13.25
ETA_dPsi_A,0.12682565130260504
ETA_dPsi_B,0.0
ETA_eta_BR,0.5580200216434692
ETA_eta_FL,5.491234537547765
ETA_eta_RL,9.614193540729627
LogEE_Dzpe,68.30323329976218
LogEE_Dzse,69.05063338424334
PEOE_VSA10,5.001081976687867
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,14.971754141545876
SlogP_VSA3,7.04767198267719
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.693927994848461
SlogP_VSA6,36.52867891392113
SlogP_VSA7,0.0
SlogP_VSA8,10.902924932081056
SlogP_VSA9,0.0
SpAD_Dzare,134.51591879090103
SpAbs_Dzpe,135.69138092020978
SpAbs_Dzse,137.22036389165973
SpDiam_DzZ,105.05222736547982
SpDiam_Dzi,103.77458067616598
SpDiam_Dzm,105.07691794090506
SpDiam_Dzp,158.00175560048845
SpDiam_Dzv,143.92449365146055
SpMAD_Dzpe,6.8257479015796445
SpMAD_Dzse,6.9006588240402
SpMax_Dzpe,68.30323329976218
SpMax_Dzse,69.05063338424334
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,20
AETA_beta_s,0.6625
AETA_eta_BR,0.02790100108217346
AETA_eta_FL,0.2745617268773882
AETA_eta_RL,0.4807096770364813
DetourIndex,1643
EState_VSA1,0.0
EState_VSA2,6.031114512338072
EState_VSA3,0.0
EState_VSA4,27.285321178300947
EState_VSA5,11.532486611566675
EState_VSA6,0.0
EState_VSA7,55.067187744080286
EState_VSA8,15.007117189429112
EState_VSA9,0.0
ETA_beta_ns,14.5
ETA_shape_p,0.136518771331058
ETA_shape_x,0.0
ETA_shape_y,0.3481228668941979
GhoseFilter,True
LogEE_Dzare,67.30814915202811
SlogP_VSA10,15.48300543544325
SlogP_VSA11,0.0
SpAbs_Dzare,133.61250317250443
SpDiam_Dzpe,108.03437606722491
SpDiam_Dzse,109.32899873944324
SpMAD_Dzare,6.725795939545051
SpMax_Dzare,67.30814915202811
TopoPSA(NO),58.95
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.157757940629063
VSA_EState9,37.40653330203881
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.725
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.011666666666666626
FilterItLogS,-3.785570305129171
SpDiam_Dzare,106.35105854798215
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6127450980392158
ETA_epsilon_2,0.8316666666666664
ETA_epsilon_3,0.44285714285714317
ETA_epsilon_4,0.541666666666667
ETA_epsilon_5,0.7833333333333332
AETA_beta_ns_d,0.05
ETA_dEpsilon_A,0.16988795518207267
ETA_dEpsilon_B,0.07107843137254888
ETA_dEpsilon_C,-0.09880952380952379
ETA_dEpsilon_D,0.04833333333333323
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.85
MDEDescriptor,"0.08333333333333334,2.32092679096765,2.4438472344902147,0.0,4.41094243833459,11.316666516726821,0.0,4.102824833376417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654893846056297,0.4256950235911152,0.0"
APolDescriptor,42.077102000000004
BCUTDescriptor,"11.98836062798288,31.972071987934356,-0.2826361166932091,0.2812123101188855,5.194082942299085,10.497140988871362"
BPolDescriptor,23.162898
TPSADescriptor,87.19
ALOGPDescriptor,"2.5667,6.58794889,79.86379999999998"
XLogPDescriptor,2.0900000000000003
VAdjMaDescriptor,5.459431618637297
WeightDescriptor,286.08883218
ChiPathDescriptor,"14.11251969619286,9.614193540729627,9.018472237864362,7.148351992511641,6.144161830160826,4.172363999817619,2.804748735492924,2.0105183153166912,11.991521967993126,6.954237828010328,5.416880734728505,3.8036645549404136,2.712764783361567,1.4618355636610127,0.7382676448065342,0.4335039260423781"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.5015336536279604,0.5385461291154704,0.0,0.0,0.11632474112920599,0.22294262138873866,0.17460464781195117"
AtomCountDescriptor,34
BondCountDescriptor,22
SmallRingDescriptor,"3,3,2,2,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.524050250203626,0.0,0.1642664266089148,0.0,0.717223010455238,0.0,0.05878437377059326,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,8,1,1,0,0,0"
ZagrebIndexDescriptor,106.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"40.80117811573203,2.0400589057866014,17.89655046270368,2.5498070610473422,12.337849079047011"
FractionalPSADescriptor,0.3047654790842804
WienerNumbersDescriptor,"901.0,26.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.8827551905121593,4.721460252669572,5.096775527057845,1.263375487349994,1.7081917860759313,1.4230774182602577"
FractionalCSP3Descriptor,0.14285714285714285
KierHallSmartsDescriptor,"0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,1,3,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.917355371900827,6.40582726326743,3.621301775147929"
AromaticAtomsCountDescriptor,14
AromaticBondsCountDescriptor,15
FragmentComplexityDescriptor,916.06
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.14285714285714285
AutocorrelationDescriptorMass,"28.342143279096874,27.44478791815126,39.41556657416182,31.527008196910693,28.99558611951566"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.33010020785993544,-0.21913273107944503,0.09090023384333708,-0.011517340867416374,-0.08410683035483091"
EccentricConnectivityIndexDescriptor,406
AutocorrelationDescriptorPolarizability,"1403.377328649913,1626.8098774451757,2227.0215767997342,1805.225944627474,1464.1829368118983"
