DLiP-ID,J1005L
AATSC5i,-0.0785540922495684
AATSC5m,-1.1066361553590636
AATSC5p,-0.01492018984729575
AATSC5s,-0.038578275357121536
AATSC5v,-2.594575447199087
AATSC6Z,-0.12262989677363631
AATSC6c,-0.000769113571672276
AATSC6d,-0.019811147583466495
AATSC6i,-0.09750641239520605
AATSC6m,-0.5409828116091878
AATSC6p,-0.002158334564444446
AATSC6s,-0.060313083377724036
AATSC6v,-0.2495008848721598
AATSC7Z,-0.15759721048182573
AATSC7c,-2.3934615425098525e-05
AATSC7d,-0.06493026204564667
AATSC7i,0.12717020797227704
AATSC7m,-0.688694147744083
AATSC7p,0.013984481002082856
AATSC7s,-0.013312508805297269
AATSC7v,1.8136601774444376
AATSC8Z,-1.2213609467455624
AATSC8c,-0.00220137383034107
AATSC8d,-0.03017751479289941
AATSC8i,-0.026441616965343015
AATSC8m,-5.817834475340235
AATSC8p,-0.023727429932317943
AATSC8s,-0.08990877712031557
AATSC8v,-6.723728545967085
ATS0are,311.27469999999994
ATS1are,338.22
ATS2are,564.283
ATS3are,685.5100000000001
ATS4are,772.7509
ATS5are,847.9199
ATS6are,808.874
ATS7are,665.2690000000001
ATS8are,585.7809999999998
ATSC0dv,196.23076923076923
ATSC0pe,4.785269230769228
ATSC0se,2.8347842307692304
ATSC1dv,101.41420118343194
ATSC1pe,0.811743491124258
ATSC1se,0.4489076834319502
ATSC2dv,79.05325443786982
ATSC2pe,0.9401044378698192
ATSC2se,0.30443959171597323
ATSC3dv,-7.42011834319527
ATSC3pe,-0.4914452662721924
ATSC3se,-0.6112171124260395
ATSC4dv,-28.36242603550296
ATSC4pe,0.8524835798816555
ATSC4se,1.1390602914201124
ATSC5dv,-12.057692307692305
ATSC5pe,-0.44977500000000037
ATSC5se,-0.4081831730769243
ATSC6dv,-28.992603550295858
ATSC6pe,-1.0204400887573968
ATSC6se,-0.8383476849112437
ATSC7dv,-43.34319526627218
ATSC7pe,-0.7394606508875743
ATSC7se,-0.40057742011834435
ATSC8dv,-40.98224852071005
ATSC8pe,-1.4473639053254423
ATSC8se,-0.6443879822485198
AXp-0dv,0.6025371612039753
AXp-1dv,0.3176270056818773
AXp-2dv,0.15953125098239043
AXp-3dv,0.08716457001594423
AXp-4dv,0.046055757087046026
AXp-5dv,0.02328665674285058
AXp-6dv,0.011622876061534525
AXp-7dv,0.006578265772186258
BertzCT,897.0671423465955
ECIndex,614
ETA_eta,22.434627654902673
GATS1dv,0.41631821943464437
GATS1pe,0.6401927032122262
GATS1se,0.6427302031202694
GATS2dv,0.8305438617421983
GATS2pe,0.8379101258705386
GATS2se,0.85930648682911
GATS3dv,1.1277720221761773
GATS3pe,1.111203991128911
GATS3se,1.1918003440112974
GATS4dv,1.1321160329282633
GATS4pe,1.058370042679055
GATS4se,1.0537086073706057
GATS5dv,1.036866113110723
GATS5pe,1.096458244890533
GATS5se,1.1811361970310168
GATS6dv,1.123063232681044
GATS6pe,1.2198174152862087
GATS6se,1.3235769653166565
GATS7dv,1.144015652125217
GATS7pe,1.1574317976183777
GATS7se,1.161652282274405
GATS8dv,1.0136025088200704
GATS8pe,1.0495070930821349
GATS8se,0.9725466968792494
LogEE_A,4.215257499829101
LogEE_D,149.20383958588812
MATS1dv,0.4976697591358508
MATS1pe,0.16335108427185838
MATS1se,0.15249184337997013
MATS2dv,0.2277026911867469
MATS2pe,0.11104148007174997
MATS2se,0.06070111085413016
MATS3dv,-0.017556140449123604
MATS3pe,-0.04768196009043353
MATS3se,-0.10010616347663637
MATS4dv,-0.06012700901607213
MATS4pe,0.0741093451859472
MATS4se,0.16715525509403087
MATS5dv,-0.022344178753430026
MATS5pe,-0.0341787551686521
MATS5se,-0.05236033245287527
MATS6dv,-0.05607933914566207
MATS6pe,-0.0809401325152776
MATS6se,-0.11225015196655452
MATS7dv,-0.10255082040656324
MATS7pe,-0.07174539193656364
MATS7se,-0.06560724149926116
MATS8dv,-0.10860054880439042
MATS8pe,-0.15728043595328606
MATS8se,-0.11820361745073786
MAXaaCH,2.046325349584278
MAXaasC,1.148825833057435
MAXdssC,-0.13593311707398992
MAXsCH3,2.1317979596695324
MAXsssN,2.2671165070966657
MDEC-11,0.818751346169931
MDEC-12,7.322424051771008
MDEC-13,5.65671287117491
MDEC-22,11.504043533577725
MDEC-23,18.11673171851495
MDEC-33,7.502620760359133
MDEN-23,0.33333333333333337
MDEN-33,0.19999999999999996
MDEO-12,0.25
MINaaCH,1.919895053262311
MINaasC,0.4967772633744856
MINdssC,-0.13593311707398992
MINsCH3,1.7678426521103288
MINsssN,1.6368896447467876
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.9285714285714287
SM1_Dzi,1.022017128129546
SM1_Dzm,0.9260316936439501
SM1_Dzp,-3.719133983223758
SM1_Dzv,-1.7559628408463377
SddssSe,0
SpAD_Dt,465.3535922759241
SpAbs_A,35.12783664086828
SpAbs_D,298.4076791717763
SpMAD_A,1.3010309866988252
SpMAD_D,11.052136265621344
SpMax_A,2.4601868549984856
SpMax_D,149.20383958588812
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,49.58
TpiPC10,8.472360887698805
VAdjMat,5.857980995127572
VE1_DzZ,5.106332669011369
VE1_Dzi,5.1065795671739425
VE1_Dzm,5.106338087229051
VE1_Dzp,5.108114342903834
VE1_Dzv,5.108100110144198
VE2_DzZ,0.18912343218560626
VE2_Dzi,0.18913257656199786
VE2_Dzm,0.1891236328603352
VE2_Dzp,0.1891894201075494
VE2_Dzv,0.18918889296830363
VE3_DzZ,2.6237332422750748
VE3_Dzi,2.623781592472729
VE3_Dzm,2.6237343033525953
VE3_Dzp,2.624082095993432
VE3_Dzv,2.6240793096855093
VR1_DzZ,163.14665896225358
VR1_Dzi,163.16160711570893
VR1_Dzm,163.14658505056565
VR1_Dzp,163.412697525282
VR1_Dzv,163.23698671011462
VR2_DzZ,6.042468850453837
VR2_Dzi,6.043022485766998
VR2_Dzm,6.042466112983913
VR2_Dzp,6.052322130566
VR2_Dzv,6.045814322596838
VR3_DzZ,6.08790131752092
VR3_Dzi,6.087992937348058
VR3_Dzm,6.087900864482499
VR3_Dzp,6.089530660650118
VR3_Dzv,6.0884548241157805
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10549633919152082
Xch-7dv,0.09234765926550578
Xpc-4dv,1.7536261079994924
Xpc-5dv,2.2942658719647135
Xpc-6dv,2.6636920413084737
Zagreb1,138.0
Zagreb2,164.0
fragCpx,139.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,29
nBondsS,36
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,5
naHRing,1
AATS0are,5.986051923076922
AATS1are,6.263333333333334
AATS2are,6.133510869565217
AATS3are,6.120625000000001
AATS4are,6.1820072
AATS5are,5.92950979020979
AATS6are,5.904189781021898
AATS7are,5.939901785714286
AATS8are,5.857809999999998
AATSC0dv,3.7736686390532546
AATSC0pe,0.09202440828402361
AATSC0se,0.05451508136094674
AATSC1dv,1.878040762656147
AATSC1pe,0.015032286872671444
AATSC1se,0.008313105248739818
AATSC2dv,0.8592745047594547
AATSC2pe,0.010218526498584991
AATSC2se,0.0033091259969127524
AATSC3dv,-0.06625105663567206
AATSC3pe,-0.004387904163144575
AATSC3se,-0.005457295646661067
AATSC4dv,-0.2268994082840237
AATSC4pe,0.006819868639053244
AATSC4se,0.0091124823313609
AATSC5dv,-0.08431952662721892
AATSC5pe,-0.003145279720279723
AATSC5se,-0.0028544277837547153
AATSC6dv,-0.21162484343281648
AATSC6pe,-0.007448467801148882
AATSC6se,-0.006119326167235355
AATSC7dv,-0.3869928148774302
AATSC7pe,-0.006602327240067628
AATSC7se,-0.003576584108199503
AATSC8dv,-0.4098224852071005
AATSC8pe,-0.014473639053254423
AATSC8se,-0.006443879822485198
AETA_eta,0.8309121353667657
ATSC0are,4.948467307692307
ATSC1are,0.8612301035502963
ATSC2are,0.7908232248520713
ATSC3are,-0.7886142011834305
ATSC4are,1.3151458949704158
ATSC5are,-0.5086216346153843
ATSC6are,-1.2126330991124257
ATSC7are,-0.7874718934911237
ATSC8are,-1.4072909763313597
BCUTZ-1h,8.033469031262
BCUTZ-1l,5.689797307383346
BCUTc-1h,0.438182465172694
BCUTc-1l,-0.46402319439015016
BCUTd-1h,3.2650811628008567
BCUTd-1l,0.9778474492954629
BCUTi-1h,14.565095698807749
BCUTi-1l,10.950798378859737
BCUTm-1h,16.016122950241247
BCUTm-1l,11.70134568584422
BCUTp-1h,1.9947496228269088
BCUTp-1l,0.715729722303245
BCUTs-1h,7.008270899317498
BCUTs-1l,1.40819094496012
BCUTv-1h,20.899655888582064
BCUTv-1l,14.681749093976071
BalabanJ,1.57684962304364
Diameter,14
ETA_beta,35.5
GATS1are,0.6402453803035876
GATS2are,0.869430602553552
GATS3are,1.160278093655483
GATS4are,1.0554106706699777
GATS5are,1.1105854525203869
GATS6are,1.249181747020387
GATS7are,1.1737221914810891
GATS8are,1.0304572472517708
HybRatio,0.2727272727272727
Lipinski,True
LogEE_Dt,232.67679613796204
MATS1are,0.16759385093208745
MATS2are,0.09032838095928124
MATS3are,-0.073991053173807
MATS4are,0.11055962549398564
MATS5are,-0.03737588028333841
MATS6are,-0.09301253678241916
MATS7are,-0.07388387713123068
MATS8are,-0.14788241736077554
MAXssCH2,0.9493410361586629
MINssCH2,0.9493410361586629
NsssssAs,0
RotRatio,0.20689655172413793
SM1_Dzpe,1.0009944920440637
SM1_Dzse,0.9177785797741316
SMR_VSA1,9.31763212104517
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,20.771211599071872
SMR_VSA6,29.9370042562033
SMR_VSA7,65.92100252672593
SMR_VSA8,0.0
SMR_VSA9,11.257379486545457
SpAD_DzZ,234.14314215288346
SpAD_Dzi,226.5978978726206
SpAD_Dzm,234.18030648019567
SpAD_Dzp,304.95810762541464
SpAD_Dzv,282.189576283202
SpAbs_Dt,465.3535922759241
SpDiam_A,4.845207444039895
SpDiam_D,223.824578582345
SpMAD_Dt,17.23531823244163
SpMax_Dt,232.67679613796204
SsssssAs,0
VE1_Dzpe,5.10623540742812
VE1_Dzse,5.106347401240114
VE2_Dzpe,0.1891198299047452
VE2_Dzse,0.18912397782370793
VE3_Dzpe,2.6237141948459612
VE3_Dzse,2.6237361273608006
VMcGowan,291.2400000000005
VR1_Dzpe,163.1498880585722
VR1_Dzse,163.14623466739164
VR2_Dzpe,6.042588446613785
VR2_Dzse,6.04245313582932
VR3_Dzpe,6.087921109923556
VR3_Dzse,6.087898716821547
mZagreb1,9.25
mZagreb2,6.1944444444444455
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,45
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.09516283284023667
AATSC1are,0.01594870562130178
AATSC2are,0.008595904617957298
AATSC3are,-0.007041198224852058
AATSC4are,0.010521167159763326
AATSC5are,-0.0035567946476600305
AATSC6are,-0.008851336489871721
AATSC7are,-0.00703099904902789
AATSC8are,-0.014072909763313596
AETA_beta,1.3148148148148149
BCUTdv-1h,6.033436465250604
BCUTdv-1l,0.9872569003884859
BCUTpe-1h,3.5153558220352394
BCUTpe-1l,2.23885711313735
BCUTse-1h,3.7235714507991133
BCUTse-1l,2.4347428203756425
ETA_alpha,12.866666666666667
ETA_dBeta,1.5
ETA_eta_B,0.35213295445915804
ETA_eta_F,27.1166713110016
ETA_eta_L,5.908757061876611
ETA_eta_R,49.55129896590427
ETA_psi_1,0.5947611710323577
LabuteASA,159.74670932364447
LogEE_DzZ,117.10596261083326
LogEE_Dzi,113.3368014225373
LogEE_Dzm,117.12445071023281
LogEE_Dzp,151.7903252972955
LogEE_Dzv,140.76960983774055
PEOE_VSA1,14.322914398674303
PEOE_VSA2,4.794537184071822
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,45.03667987291831
PEOE_VSA8,37.07540883556646
PEOE_VSA9,0.0
SM1_Dzare,1.1284318287575617
SpAD_Dzpe,232.3565785919884
SpAD_Dzse,234.39727016607685
SpAbs_DzZ,233.2833537930951
SpAbs_Dzi,225.65158571694496
SpAbs_Dzm,233.3228697268217
SpAbs_Dzp,307.2997845778148
SpAbs_Dzv,283.2951825163275
SpDiam_Dt,339.2645762703594
SpMAD_DzZ,8.671968227884573
SpMAD_Dzi,8.392514736022985
SpMAD_Dzm,8.673344684451692
SpMAD_Dzp,11.29474472686721
SpMAD_Dzv,10.45146578826674
SpMax_DzZ,117.10596261083326
SpMax_Dzi,113.3368014225373
SpMax_Dzm,117.12445071023281
SpMax_Dzp,151.7903252972955
SpMax_Dzv,140.76960983774055
VE1_Dzare,5.105987894289737
VE2_Dzare,0.18911066275147176
VE3_Dzare,2.623665720947356
VR1_Dzare,163.1556510562829
VR2_Dzare,6.042801890973441
VR3_Dzare,6.087956432632002
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47654320987654325
AETA_dBeta,0.05555555555555555
AETA_eta_B,0.013041961276265113
AETA_eta_F,1.0043211596667259
AETA_eta_L,0.21884285414357818
AETA_eta_R,1.8352332950334915
BCUTare-1h,3.569721857012329
BCUTare-1l,2.1890784294441987
ETA_beta_s,17.0
ETA_dPsi_A,0.11923882896764226
ETA_dPsi_B,0.0
ETA_eta_BR,0.610132954459158
ETA_eta_FL,7.153323546037327
ETA_eta_RL,13.062080607913938
LogEE_Dzpe,116.21536316606992
LogEE_Dzse,117.23262688228932
PEOE_VSA10,17.0176269054199
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,9.799819461700956
SlogP_VSA2,31.201027780979288
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,29.965710494024506
SlogP_VSA6,59.12039855312784
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,229.9090374322824
SpAbs_Dzpe,231.4297318400958
SpAbs_Dzse,233.54747518480448
SpDiam_DzZ,176.90509195631626
SpDiam_Dzi,170.88943118392746
SpDiam_Dzm,176.9333362335697
SpDiam_Dzp,230.12152512183525
SpDiam_Dzv,213.37351848164548
SpMAD_Dzpe,8.605799207110682
SpMAD_Dzse,8.681380376521364
SpMax_Dzpe,116.21536316606992
SpMax_Dzse,117.23262688228932
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6296296296296297
AETA_eta_BR,0.02259751683182067
AETA_eta_FL,0.2649379091124936
AETA_eta_RL,0.4837807632560718
DetourIndex,3033
EState_VSA1,0.0
EState_VSA2,5.907179729351506
EState_VSA3,17.0176269054199
EState_VSA4,30.02773685288927
EState_VSA5,0.0
EState_VSA6,18.871318913218293
EState_VSA7,54.59730361615449
EState_VSA8,23.90404738735717
EState_VSA9,4.523094936973348
ETA_beta_ns,18.5
ETA_shape_p,0.18134715025906734
ETA_shape_x,0.0
ETA_shape_y,0.3341968911917098
GhoseFilter,True
LogEE_Dzare,114.99631248757666
SlogP_VSA10,11.374772549367124
SlogP_VSA11,0.0
SpAbs_Dzare,228.86419314639573
SpDiam_Dzpe,175.51269988661386
SpDiam_Dzse,177.10285977852368
SpMAD_Dzare,8.515149534528977
SpMax_Dzare,114.99631248757666
TopoPSA(NO),49.58
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.332736664122847
VSA_EState9,52.83393000254381
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6851851851851852
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.023456790123456774
FilterItLogS,-5.8415638858582755
SpDiam_Dzare,173.62545797939092
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.5602564102564105
ETA_epsilon_2,0.8012345679012343
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5050505050505051
ETA_epsilon_5,0.8012345679012343
AETA_beta_ns_d,0.037037037037037035
ETA_dEpsilon_A,0.11999666999667014
ETA_dEpsilon_B,0.0552059052059054
ETA_dEpsilon_C,-0.06479076479076473
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7037037037037037
MDEDescriptor,"0.818751346169931,7.322424051771008,5.65671287117491,0.0,11.504043533577725,18.11673171851495,0.0,7.502620760359133,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.19999999999999996"
APolDescriptor,60.29382499999998
BCUTDescriptor,"11.850000000000014,15.99592877594165,-0.27572626127921135,0.2423905058264434,5.7269235229492255,10.66128612090585"
BPolDescriptor,34.16417499999999
TPSADescriptor,49.58
ALOGPDescriptor,"4.641599999999998,21.54445055999998,110.188"
XLogPDescriptor,4.924000000000001
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,363.19467724
ChiPathDescriptor,"19.388540578131753,13.062080607913938,11.163598727705761,10.074079142393728,8.159974341889201,5.877039039259295,3.721621825982643,2.806406457742555,16.26850335250733,9.211183164774441,6.381250039295615,4.794051350876933,3.1778472390061787,1.8396458826851962,0.9530758370458311,0.6052004510411362"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3927315619253478,0.4645347266722803,0.0,0.0,0.02282177322938192,0.10549633919152082,0.09234765926550577"
AtomCountDescriptor,52
BondCountDescriptor,29
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.5344629811209987,0.0,0.5467892422578077,0.0,0.7221186480955226,0.0,0.16689310191992923,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,13,2,5,0,0,0"
ZagrebIndexDescriptor,138.0
LargestChainDescriptor,15
MannholdLogPDescriptor,3.33
WeightedPathDescriptor,"54.52449369842782,2.0194256925343637,15.212250559697075,5.588874124966136,9.623376434730936"
FractionalPSADescriptor,0.13651081116267957
WienerNumbersDescriptor,"1940.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.482621963592197,7.34165111453728,9.58551655845264,1.753626107999493,2.294265871964716,2.338205149989292"
FractionalCSP3Descriptor,0.2727272727272727
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,2,0,0,9,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"21.702734839476815,10.15625,4.950743801652893"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,2214.05
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.2727272727272727
AutocorrelationDescriptorMass,"29.62887897491133,31.380919083594865,43.54364883740131,47.65437119459981,48.2310159928287"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.3635161821566655,-0.14437282266413684,0.03200196912011824,-0.19048052380890404,0.14827457932620983"
EccentricConnectivityIndexDescriptor,614
AutocorrelationDescriptorPolarizability,"1838.5240275738797,2138.838290575115,2958.9131476392963,3074.35268706412,2842.6024348815718"
