DLiP-ID,C000DI
AATSC7Z,-0.8132231404958679
AATSC7c,-0.0007002371546662148
AATSC7d,-0.010927456382001868
AATSC7i,-0.23642676759993142
AATSC7m,-3.904961529315886
AATSC7p,-0.034590870610153625
AATSC7s,-0.02118661361085602
AATSC7v,-7.870757989187348
AATSC8Z,0.7638103523270985
AATSC8c,-0.00019471476898505924
AATSC8d,0.08641438306510071
AATSC8i,0.19396049459096898
AATSC8m,3.805297285051471
AATSC8p,0.03868582721405462
AATSC8s,0.010569544461091545
AATSC8v,7.509783854922227
ATS0are,190.655
ATS1are,205.268
ATS2are,326.728
ATS3are,399.75000000000006
ATS4are,368.53270000000003
ATS5are,367.19800000000004
ATS6are,444.68
ATS7are,442.37600000000003
ATS8are,305.136
ATSC0dv,95.63636363636364
ATSC0pe,2.574333333333332
ATSC0se,1.5509122424242419
ATSC1dv,13.22314049586776
ATSC1pe,-0.6545222222222223
ATSC1se,-0.5221171285583109
ATSC2dv,-1.4545454545454657
ATSC2pe,-0.7915222222222217
ATSC2se,-0.3169934343434349
ATSC3dv,24.52892561983471
ATSC3pe,1.0281111111111105
ATSC3se,0.6129950918273644
ATSC4dv,-27.214876033057855
ATSC4pe,-0.30460000000000054
ATSC4se,-0.33080428099173614
ATSC5dv,-52.16528925619835
ATSC5pe,-0.3621111111111111
ATSC5se,-0.14319748576675917
ATSC6dv,-56.23140495867768
ATSC6pe,-0.6264666666666655
ATSC6se,-0.17439942148760315
ATSC7dv,-12.694214876033053
ATSC7pe,-0.2562444444444435
ATSC7se,-0.044791496786041454
ATSC8dv,25.80991735537191
ATSC8pe,0.22276666666666678
ATSC8se,0.04296627823691554
AXp-0dv,0.5735685343007336
AXp-1dv,0.323963508871652
AXp-2dv,0.17549422632873865
AXp-3dv,0.09310759893553999
AXp-4dv,0.052184441685506656
AXp-5dv,0.02982120645907966
AXp-6dv,0.016787148443762098
AXp-7dv,0.009532907740443308
BertzCT,392.9899022347741
ECIndex,222
ETA_eta,10.530028767730357
GATS1dv,0.7676135092820398
GATS1pe,1.2135363429328743
GATS1se,1.343368154983682
GATS2dv,1.070722433460076
GATS2pe,1.3095203230021304
GATS2se,1.3843653932395295
GATS3dv,1.0038022813688212
GATS3pe,1.0622578198701467
GATS3se,1.2857086317314692
GATS4dv,1.4711811213712356
GATS4pe,1.6053766424347806
GATS4se,2.027764687993749
GATS5dv,1.3437998282840673
GATS5pe,1.1776002138563904
GATS5se,1.269216132843719
GATS6dv,1.0595690747782
GATS6pe,0.7705734120857775
GATS6se,0.5488171130538719
GATS7dv,0.8072243346007605
GATS7pe,0.6936009322802016
GATS7se,0.41891525660049445
GATS8dv,0.6574611433526782
GATS8pe,0.6539700280092953
GATS8se,0.4294520139474922
LogEE_A,3.7368337618276533
LogEE_D,64.03575091654095
MATS1dv,0.13419816595839848
MATS1pe,-0.2467712943004473
MATS1se,-0.3267501078153343
MATS2dv,-0.009125475285171172
MATS2pe,-0.1844801243040269
MATS2se,-0.12263495986643587
MATS3dv,0.1209125475285171
MATS3pe,0.18827435674515824
MATS3se,0.18633123946535388
MATS4dv,-0.14905848270867283
MATS4pe,-0.06197813580954861
MATS4se,-0.11172678128427209
MATS5dv,-0.29032258064516125
MATS5pe,-0.07486853261936491
MATS5se,-0.0491439905707716
MATS6dv,-0.2487569464755776
MATS6pe,-0.10295620474307501
MATS6se,-0.047574819909885865
MATS7dv,-0.05475285171102658
MATS7pe,-0.04105949760455768
MATS7se,-0.011913306194141172
MATS8dv,0.15624374624774867
MATS8pe,0.050098475503792546
MATS8se,0.016039085278755923
MAXaaCH,2.0775633030990175
MAXaasC,1.1593981481481483
MAXsNH2,5.507972096245906
MAXsssB,-0.026898148148148504
MDEC-22,18.036078069978632
MDEC-23,9.167199006144202
MDEC-33,0.4999999999999999
MINaaCH,2.0084178162005544
MINaasC,1.1593981481481483
MINsNH2,5.507972096245906
MINsssB,-0.026898148148148504
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,0.19285714285714295
SM1_Dzi,0.041397405913836005
SM1_Dzm,0.2806649250184392
SM1_Dzp,-1.1516311980325211
SM1_Dzv,-0.4124527235612925
SddssSe,0
SpAD_Dt,209.88908300900957
SpAbs_A,22.445284745167356
SpAbs_D,128.07150183308192
SpMAD_A,1.3203108673627857
SpMAD_D,7.533617754887172
SpMax_A,2.334414218338977
SpMax_D,64.03575091654095
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,35.25
TpiPC10,7.483305929929865
VAdjMat,5.169925001442312
VE1_DzZ,4.0628681885439395
VE1_Dzi,4.067871183223097
VE1_Dzm,4.059971285928052
VE1_Dzp,4.008296174092587
VE1_Dzv,4.027538543967092
VE2_DzZ,0.23899224638493763
VE2_Dzi,0.23928654018959397
VE2_Dzm,0.23882184034870893
VE2_Dzp,0.23578212788779923
VE2_Dzv,0.2369140319980642
VE3_DzZ,1.9325174256374835
VE3_Dzi,1.9337480628727481
VE3_Dzm,1.9318041522192877
VE3_Dzp,1.9189945078462625
VE3_Dzv,1.9237836572820397
VR1_DzZ,79.8497620058956
VR1_Dzi,79.50976561362509
VR1_Dzm,80.05510500279028
VR1_Dzp,82.92276412936097
VR1_Dzv,81.97741583566606
VR2_DzZ,4.697044823876212
VR2_Dzi,4.677045036095594
VR2_Dzm,4.709123823693546
VR2_Dzp,4.877809654668292
VR2_Dzv,4.8222009315097685
VR3_DzZ,4.91077514520398
VR3_Dzi,4.9065081030857325
VR3_Dzm,4.913343461148459
VR3_Dzp,4.948537872967557
VR3_Dzv,4.937072043754077
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.06415002990995841
Xch-7dv,0.037037037037037035
Xpc-4dv,0.5747641173736195
Xpc-5dv,0.8437723775110105
Xpc-6dv,1.0856071722102845
Zagreb1,80.0
Zagreb2,90.0
fragCpx,52.03
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,0
nBondsM,12
nBondsO,18
nBondsS,22
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,3
naHRing,0
AATS0are,5.777424242424242
AATS1are,6.0372941176470585
AATS2are,5.940509090909091
AATS3are,5.710714285714286
AATS4are,5.849725396825398
AATS5are,5.922548387096775
AATS6are,5.701025641025641
AATS7are,5.5297
AATS8are,5.353263157894737
AATSC0dv,2.8980716253443526
AATSC0pe,0.07801010101010096
AATSC0se,0.04699734067952248
AATSC1dv,0.38891589693728706
AATSC1pe,-0.019250653594771246
AATSC1se,-0.015356386134067968
AATSC2dv,-0.02644628099173574
AATSC2pe,-0.014391313131313121
AATSC2se,-0.005763516988062453
AATSC3dv,0.35041322314049583
AATSC3pe,0.014687301587301579
AATSC3se,0.00875707274039092
AATSC4dv,-0.4319821592548866
AATSC4pe,-0.004834920634920643
AATSC4se,-0.005250861603043431
AATSC5dv,-0.8413756331644895
AATSC5pe,-0.0058405017921146956
AATSC5se,-0.002309636867205793
AATSC6dv,-0.7209154481881753
AATSC6pe,-0.008031623931623917
AATSC6se,-0.002235890019071835
AATSC7dv,-0.15867768595041315
AATSC7pe,-0.0032030555555555436
AATSC7se,-0.0005598937098255181
AATSC8dv,0.45280556763810365
AATSC8pe,0.003908187134502926
AATSC8se,0.0007537943550336059
AETA_eta,0.6194134569253151
ATSC0are,2.585654545454544
ATSC1are,-0.6885289256198341
ATSC2are,-0.7103272727272714
ATSC3are,1.0494115702479336
ATSC4are,-0.4485132231404952
ATSC5are,-0.36821157024793266
ATSC6are,-0.4812561983471071
ATSC7are,-0.17227768595041376
ATSC8are,0.17276033057851106
BCUTZ-1h,8.008354420548141
BCUTZ-1l,4.97637358476037
BCUTc-1h,0.43341496951805786
BCUTc-1l,-0.4556561627968542
BCUTd-1h,3.1678204039798845
BCUTd-1l,0.9879364538204052
BCUTi-1h,14.537803700539408
BCUTi-1l,8.289390614669001
BCUTm-1h,16.00344252949082
BCUTm-1l,10.791246028331544
BCUTp-1h,3.0494508381435264
BCUTp-1l,0.7860607137700498
BCUTs-1h,4.00485373105927
BCUTs-1l,1.2692431847614862
BCUTv-1h,29.650667006590773
BCUTv-1l,14.707851974671389
BalabanJ,1.8964415244911246
Diameter,8
ETA_beta,22.25
GATS1are,1.2374156545348731
GATS2are,1.3230143941045351
GATS3are,1.102858629581598
GATS4are,1.7267826825174712
GATS5are,1.2050807738886857
GATS6are,0.6996869404418748
GATS7are,0.6270907313780226
GATS8are,0.6141741200713985
HybRatio,0.14285714285714285
Lipinski,True
LogEE_Dt,104.94454150450477
MATS1are,-0.25845605556284007
MATS2are,-0.16483113120644652
MATS3are,0.1913336018813092
MATS4are,-0.09086113156473387
MATS5are,-0.07579650501152173
MATS6are,-0.07874539619622628
MATS7are,-0.027484160859567924
MATS8are,0.03868232859327976
MAXssCH2,0.5639436885865459
MINssCH2,0.5378642290249434
NsssssAs,0
RotRatio,0.2777777777777778
SM1_Dzpe,0.16990514075887397
SM1_Dzse,0.18172482629805609
SMR_VSA1,4.654358134025346
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,5.733667477162185
SMR_VSA5,0.0
SMR_VSA6,13.151638370425493
SMR_VSA7,60.6636706846161
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,109.01104099943956
SpAD_Dzi,117.00248298504859
SpAD_Dzm,105.51176692031592
SpAD_Dzp,112.66260853805403
SpAD_Dzv,104.83637760154576
SpAbs_Dt,209.88908300900977
SpDiam_A,4.6688284366779556
SpDiam_D,86.78816937760965
SpMAD_Dt,12.346416647588798
SpMax_Dt,104.94454150450477
SsssssAs,0
VE1_Dzpe,4.064715609024053
VE1_Dzse,4.063036365258048
VE2_Dzpe,0.23910091817788548
VE2_Dzse,0.23900213913282636
VE3_Dzpe,1.9329720307348763
VE3_Dzse,1.93255881837426
VMcGowan,190.34999999999965
VR1_Dzpe,79.72212831502254
VR1_Dzse,79.83724556557911
VR2_Dzpe,4.689536959707208
VR2_Dzse,4.696308562681124
VR3_Dzpe,4.909175443429003
VR3_Dzse,4.9106183830411405
mZagreb1,4.583333333333334
mZagreb2,4.055555555555555
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,6
nBondsKS,28
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.07835316804407709
AATSC1are,-0.020250850753524535
AATSC2are,-0.012915041322314025
AATSC3are,0.014991593860684766
AATSC4are,-0.00711925751016659
AATSC5are,-0.005938896294321494
AATSC6are,-0.006169951260860347
AATSC7are,-0.002153471074380172
AATSC8are,0.0030308829926054574
AETA_beta,1.3088235294117647
BCUTdv-1h,6.005852627435256
BCUTdv-1l,1.8933435735397064
BCUTpe-1h,3.458455804251141
BCUTpe-1l,1.9910371470681525
BCUTse-1h,3.672337137249478
BCUTse-1l,2.221863072123273
ETA_alpha,8.4
ETA_dBeta,1.75
ETA_eta_B,-0.00080133779943381
ETA_eta_F,13.603737207558794
ETA_eta_L,3.743764055324745
ETA_eta_R,24.13376597528915
ETA_psi_1,0.6666666666666669
LabuteASA,102.52951840298599
LogEE_DzZ,54.516865037534906
LogEE_Dzi,58.50367663404863
LogEE_Dzm,52.77239316162964
LogEE_Dzp,55.948889580797285
LogEE_Dzv,52.29687917619604
PEOE_VSA1,10.38802561118753
PEOE_VSA2,0.0
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,60.6636706846161
PEOE_VSA7,10.925606520829666
PEOE_VSA8,13.151638370425493
PEOE_VSA9,0.0
SM1_Dzare,0.22760094362991912
SpAD_Dzpe,110.67017548556892
SpAD_Dzse,109.34178164687454
SpAbs_DzZ,108.84087293221265
SpAbs_Dzi,116.9659558621834
SpAbs_Dzm,105.26412139824086
SpAbs_Dzp,113.0494103596271
SpAbs_Dzv,105.00621107595339
SpDiam_Dt,141.34198080496813
SpMAD_DzZ,6.412414176437621
SpMAD_Dzi,6.8824989991205054
SpMAD_Dzm,6.206574524724466
SpMAD_Dzp,6.627212266944355
SpMAD_Dzv,6.166845741267398
SpMax_DzZ,54.516865037534906
SpMax_Dzi,58.50367663404863
SpMax_Dzm,52.77239316162964
SpMax_Dzp,55.948889580797285
SpMax_Dzv,52.29687917619604
VE1_Dzare,4.065065756955851
VE2_Dzare,0.23912151511505003
VE3_Dzare,1.9330581703040113
VR1_Dzare,79.70089396296959
VR2_Dzare,4.6882878801746815
VR3_Dzare,4.908909053394802
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.49411764705882355
AETA_dBeta,0.10294117647058823
AETA_eta_B,-4.713751761375353e-05
AETA_eta_F,0.8002198357387525
AETA_eta_L,0.22022141501910264
AETA_eta_R,1.4196332926640678
BCUTare-1h,3.516774670995133
BCUTare-1l,1.9594078879616084
ETA_beta_s,10.25
ETA_dPsi_A,0.047333333333333116
ETA_dPsi_B,0.0
ETA_eta_BR,0.17119866220056618
ETA_eta_FL,4.671250844847785
ETA_eta_RL,8.41501490017253
LogEE_Dzpe,55.345082162829094
LogEE_Dzse,54.68158051910186
PEOE_VSA10,0.0
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,16.65927399799185
SlogP_VSA2,20.067210680189024
SlogP_VSA3,4.654358134025346
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,60.6636706846161
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,109.58806057411654
SpAbs_Dzpe,110.52025918489926
SpAbs_Dzse,109.18143621190566
SpDiam_DzZ,75.70634316093356
SpDiam_Dzi,81.50675833060961
SpDiam_Dzm,72.9410011731315
SpDiam_Dzp,80.43611967583752
SpDiam_Dzv,71.7609715155246
SpMAD_Dzpe,6.510010322680524
SpMAD_Dzse,6.431869508639679
SpMax_Dzpe,55.345082162829094
SpMax_Dzse,54.68158051910186
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,17
AETA_beta_s,0.6029411764705882
AETA_eta_BR,0.010070509541209775
AETA_eta_FL,0.2747794614616344
AETA_eta_RL,0.49500087648073704
DetourIndex,860
EState_VSA1,0.0
EState_VSA2,6.915572309763532
EState_VSA3,13.151638370425493
EState_VSA4,10.925606520829666
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,36.39820241076966
EState_VSA8,24.26546827384644
EState_VSA9,10.38802561118753
ETA_beta_ns,12.0
ETA_shape_p,0.047619047619047616
ETA_shape_x,0.0
ETA_shape_y,0.19841269841269837
GhoseFilter,True
LogEE_Dzare,54.80741857786002
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,109.38723621209014
SpDiam_Dzpe,77.11080267749085
SpDiam_Dzse,75.95202737174691
SpMAD_Dzare,6.446356504359796
SpMax_Dzare,54.80741857786002
TopoPSA(NO),35.25
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.83837962962963
VSA_EState9,29.328287037037043
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7058823529411765
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.00588235294117645
FilterItLogS,-3.6398455949381616
SpDiam_Dzare,76.501392007295
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5272727272727274
ETA_epsilon_2,0.7411764705882351
ETA_epsilon_3,0.438775510204082
ETA_epsilon_4,0.466666666666667
ETA_epsilon_5,0.694736842105263
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.08849721706864544
ETA_dEpsilon_B,0.06060606060606044
ETA_dEpsilon_C,-0.027891156462585
ETA_dEpsilon_D,0.04643962848297212
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.7647058823529411
MDEDescriptor,"0.0,0.0,0.0,0.0,18.036078069978632,9.167199006144202,0.0,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,40.240687999999984
BPolDescriptor,22.557311999999996
TPSADescriptor,35.25
ALOGPDescriptor,"2.7318000000000007,7.462731240000004,66.06400000000001"
XLogPDescriptor,3.2380000000000004
VAdjMaDescriptor,5.169925001442312
WeightDescriptor,225.13249466000002
ChiPathDescriptor,"11.924438962994,8.41501490017253,6.6022633284195775,5.401668418299141,4.420769390487383,3.6102770460481657,2.045942733834897,1.4161160778352875,9.750665083112471,5.831343159689736,3.8608729792322505,2.60701277019512,1.8264554589927329,1.2524906712813457,0.6043373439754357,0.34318467865595936"
ChiChainDescriptor,"0.0,0.0,0.0,0.20412414523193154,0.11785113019775793,0.0,0.0,0.0,0.06415002990995841,0.037037037037037035"
AtomCountDescriptor,33
BondCountDescriptor,18
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"0.4694160968212876,0.0,0.13608276348795434,0.0,0.25137565482875424,0.0,0.039283710065919304,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,0,2,0,0,0"
ZagrebIndexDescriptor,80.0
LargestChainDescriptor,9
MannholdLogPDescriptor,2.67
WeightedPathDescriptor,"34.46231781203004,2.0271951654135316,8.979487805361089,3.037746068291964,2.4338303614103487"
FractionalPSADescriptor,0.15657446541973125
WienerNumbersDescriptor,"524.0,22.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"1.3806820952411107,2.428869016623521,3.3899901078498367,0.5747641173736194,0.8437723775110105,0.9717874616558033"
FractionalCSP3Descriptor,0.14285714285714285
KierHallSmartsDescriptor,"0,0,0,0,1,0,0,0,2,0,0,10,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,1
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,6
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"13.432098765432098,7.43801652892562,4.0"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,884.03
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.14285714285714285
AutocorrelationDescriptorMass,"17.94465403381952,18.49753559315012,22.66302643144304,23.382398072461775,22.17829168561975"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,5
EccentricConnectivityIndexDescriptor,222
AutocorrelationDescriptorPolarizability,"866.5475015191348,962.8983408576662,1219.1265557403567,1213.9811744396973,1094.5205642744143"
