DLiP-ID,T002HM
AATSC3v,3.07070719954548
AATSC4Z,0.08730522877016546
AATSC4c,-0.0037659556328226086
AATSC4d,-0.11039789307541249
AATSC4i,-0.17856304115209087
AATSC4m,0.4467946393635211
AATSC4p,-0.0020071537743386533
AATSC4s,-0.07580865371412461
AATSC4v,-0.7761751245366572
AATSC5Z,-0.17179301450453147
AATSC5c,0.0036053398820895424
AATSC5d,-0.11937088140204583
AATSC5i,0.09449422952372567
AATSC5m,-0.8154045191244258
AATSC5p,0.0024918879214588436
AATSC5s,0.13687370618878417
AATSC5v,0.011122925528391753
AATSC6Z,-1.021175491233243
AATSC6c,-0.0007761942495721718
AATSC6d,-0.10935034078493265
AATSC6i,-0.2078435795059246
AATSC6m,-4.866553832538456
AATSC6p,-0.03277531512473713
AATSC6s,-0.18255212449666228
AATSC6v,-7.04418770539923
AATSC7Z,-0.3247255510657117
AATSC7c,-0.0017205400647541207
AATSC7d,-0.02219437748218034
AATSC7i,-0.216747393339149
AATSC7m,-1.6677203881826543
AATSC7p,-0.035551230190463134
AATSC7s,-0.11969602281593625
AATSC7v,-5.745587207027085
AATSC8Z,-0.6435961542370474
AATSC8c,0.002844969156652116
AATSC8d,0.06816980710205908
AATSC8i,0.12760053587259465
AATSC8m,-2.9759873241254593
AATSC8p,0.0019553964617663937
AATSC8s,0.16720713519045774
AATSC8v,0.13944525946326025
ATS0are,289.9884999999999
ATS1are,315.733
ATS2are,512.6540000000002
ATS3are,642.0409000000001
ATS4are,649.163
ATS5are,673.5708
ATS6are,690.0700999999998
ATS7are,674.1850999999998
ATS8are,569.8909
ATSC0dv,171.47826086956513
ATSC0pe,4.943547826086952
ATSC0se,3.3221187173913034
ATSC1dv,38.80536301897362
ATSC1pe,-0.2061531190926308
ATSC1se,-0.2681755033081281
ATSC2dv,-4.76734579570118
ATSC2pe,0.3746907372400724
ATSC2se,0.3534366219281668
ATSC3dv,-23.820019136969357
ATSC3pe,-0.6504930056710788
ATSC3se,-0.3807721994328914
ATSC4dv,-20.42220355200821
ATSC4pe,-0.6715396975425355
ATSC4se,-0.5729584324196588
ATSC5dv,-11.256598753763214
ATSC5pe,0.8698300567107728
ATSC5se,0.7057578530245748
ATSC6dv,-64.19902448131812
ATSC6pe,-1.260237240075617
ATSC6se,-0.7488411564272196
ATSC7dv,-45.54685056827465
ATSC7pe,-0.5418502835538748
ATSC7se,-0.18537785207939467
ATSC8dv,16.004364162524205
ATSC8pe,0.0036837429111546693
ATSC8se,-0.057030363421550254
AXp-0dv,0.5555132315315279
AXp-1dv,0.2931118860433426
AXp-2dv,0.15323838174989984
AXp-3dv,0.07925383634661766
AXp-4dv,0.04121932912324166
AXp-5dv,0.021921147094152875
AXp-6dv,0.011578542601347368
AXp-7dv,0.006261857209063022
BertzCT,1191.2584441289953
ECIndex,661
ETA_eta,20.454799043216575
GATS1dv,0.5339060911721012
GATS1pe,0.735457719044896
GATS1se,0.7866125438027916
GATS2dv,0.8836559048906922
GATS2pe,0.7844486412240465
GATS2se,0.7781438691420216
GATS3dv,1.0771070034955614
GATS3pe,1.0710172504168811
GATS3se,1.0820030687769764
GATS4dv,1.021276703405389
GATS4pe,1.0031434008733204
GATS4se,1.0161010671036785
GATS5dv,0.9987672692882077
GATS5pe,0.8586383252466914
GATS5se,0.814186449116436
GATS6dv,1.129501864016724
GATS6pe,1.146573756589194
GATS6se,1.166871663064637
GATS7dv,1.115591522910968
GATS7pe,1.1178081547495677
GATS7se,1.1006986830738832
GATS8dv,1.010539427735005
GATS8pe,1.1300115474869483
GATS8se,1.1474886336197472
LogEE_A,4.302365820495444
LogEE_D,162.5417511602859
MATS1dv,0.2124439814239874
MATS1pe,-0.03914830125342115
MATS1se,-0.07578193808197693
MATS2dv,-0.015985838779956425
MATS2pe,0.04358148873894441
MATS2se,0.06117362890880654
MATS3dv,-0.06264561768413075
MATS3pe,-0.05934191417038382
MATS3se,-0.05169014428163495
MATS4dv,-0.05318805844449648
MATS4pe,-0.060667145020920646
MATS4se,-0.07702444440642943
MATS5dv,-0.0282209851033191
MATS5pe,0.07564317065643988
MATS5se,0.09133024552505074
MATS6dv,-0.15799767362625988
MATS6pe,-0.1075833101329522
MATS6se,-0.09512745783665143
MATS7dv,-0.11209354797726567
MATS7pe,-0.04625640732351858
MATS7se,-0.02354908468394997
MATS8dv,0.04616408559606157
MATS8pe,0.00036857464522696337
MATS8se,-0.00849113750992644
MAXaaCH,1.9222982068937156
MAXaaaC,0.6780988709763063
MAXaasC,0.8632503574968402
MAXaasN,1.7522334026203072
MAXdssC,-0.2074787939867302
MAXssNH,3.1649305555555554
MDEC-22,16.54344355149715
MDEC-23,25.78738325721761
MDEC-33,9.054346725779453
MDEN-12,0.31622776601683794
MDEN-13,0.25
MDEN-22,0.33333333333333337
MDEN-23,0.6324555320336759
MDEO-12,0.19999999999999996
MINaaCH,1.5595635499171199
MINaaaC,0.6780988709763063
MINaasC,0.44414337211009336
MINaasN,1.7522334026203072
MINdssC,-0.2074787939867302
MINssNH,2.7955696491559587
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.7184873949579833
SM1_Dzi,1.3789276261826333
SM1_Dzm,1.7297166394039938
SM1_Dzp,-4.003370847277136
SM1_Dzv,-1.991998839352157
SddssSe,0
SpAD_Dt,632.5986221465463
SpAbs_A,38.35886990371206
SpAbs_D,325.08350232057194
SpMAD_A,1.32271965185214
SpMAD_D,11.209775942088685
SpMax_A,2.55622240988037
SpMax_D,162.5417511602859
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,82.47
TpiPC10,9.27574582678845
VAdjMat,6.0
VE1_DzZ,5.295492108383602
VE1_Dzi,5.293179820721323
VE1_Dzm,5.295454956192571
VE1_Dzp,5.29748212611939
VE1_Dzv,5.298118530284849
VE2_DzZ,0.18260317615115867
VE2_Dzi,0.18252344209383872
VE2_Dzm,0.18260189504112312
VE2_Dzp,0.18267179745239276
VE2_Dzv,0.18269374242361547
VE3_DzZ,2.731566650043373
VE3_Dzi,2.731129902599592
VE3_Dzm,2.7315596342041273
VE3_Dzp,2.73194237412523
VE3_Dzv,2.7320625002392394
VR1_DzZ,185.0766139604865
VR1_Dzi,185.85437359066145
VR1_Dzm,185.06797251709642
VR1_Dzp,184.54407498381616
VR1_Dzv,184.6556543471311
VR2_DzZ,6.381952205534017
VR2_Dzi,6.408771503126257
VR2_Dzm,6.381654224727463
VR2_Dzp,6.363588792545385
VR2_Dzv,6.367436356797624
VR3_DzZ,6.285480605858936
VR3_Dzi,6.2896741663652325
VR3_Dzm,6.285433913600249
VR3_Dzp,6.282599060744796
VR3_Dzv,6.283203499794165
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06723455978466668
Xch-6dv,0.15340849692504605
Xch-7dv,0.2155434639164362
Xpc-4dv,1.513309633729981
Xpc-5dv,2.2995200851792124
Xpc-6dv,3.1607364336069526
Zagreb1,152.0
Zagreb2,181.0
fragCpx,212.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,1
nBondsM,23
nBondsO,32
nBondsS,26
nBondsT,1
nFARing,0
nFHRing,1
nFaRing,1
nHetero,7
naHRing,3
AATS0are,6.304097826086954
AATS1are,6.443530612244898
AATS2are,6.408175000000003
AATS3are,6.294518627450981
AATS4are,6.302553398058253
AATS5are,6.295054205607476
AATS6are,6.330918348623851
AATS7are,6.185184403669723
AATS8are,6.127859139784946
AATSC0dv,3.727788279773155
AATSC0pe,0.10746843100189027
AATSC0se,0.07221997211720224
AATSC1dv,0.7919461840606862
AATSC1pe,-0.0042072065120945055
AATSC1se,-0.005472969455267921
AATSC2dv,-0.05959182244626475
AATSC2pe,0.004683634215500905
AATSC2se,0.0044179577741020855
AATSC3dv,-0.23352959938205253
AATSC3pe,-0.006377382408539988
AATSC3se,-0.0037330607787538373
AATSC4dv,-0.19827382089328358
AATSC4pe,-0.006519802888762481
AATSC4se,-0.005562703227375328
AATSC5dv,-0.10520185751180573
AATSC5pe,0.00812925286645582
AATSC5se,0.0065958677852764
AATSC6dv,-0.5889818759753956
AATSC6pe,-0.011561809541978137
AATSC6se,-0.006870102352543299
AATSC7dv,-0.41786101438784085
AATSC7pe,-0.004971103518842888
AATSC7se,-0.0017007142392605015
AATSC8dv,0.17208993723144306
AATSC8pe,3.96101388296201e-05
AATSC8se,-0.0006132297142102177
AETA_eta,0.7053378980419509
ATSC0are,4.933280434782604
ATSC1are,-0.2945769848771269
ATSC2are,0.3408057655954628
ATSC3are,-0.47600879017013226
ATSC4are,-0.8733627126654062
ATSC5are,1.24828029300567
ATSC6are,-1.274284073724007
ATSC7are,-0.95362972589792
ATSC8are,0.3513873818525518
BCUTZ-1h,17.001103566602012
BCUTZ-1l,5.682234407261975
BCUTc-1h,0.41768341967866524
BCUTc-1l,-0.5360178491493428
BCUTd-1h,3.3340556259202123
BCUTd-1l,0.9113375383223492
BCUTi-1h,14.563724574483722
BCUTi-1l,10.9433541896223
BCUTm-1h,35.450517606774724
BCUTm-1l,11.693829450932407
BCUTp-1h,2.2064932699058724
BCUTp-1l,0.75109055985717
BCUTs-1h,7.008272678561945
BCUTs-1l,1.303805798858726
BCUTv-1h,22.45582920724437
BCUTv-1l,14.701718977591161
BalabanJ,1.411162325378441
Diameter,13
ETA_beta,42.5
GATS1are,0.7978619060170447
GATS2are,0.8325336313829457
GATS3are,1.080378237967386
GATS4are,1.0231425307871511
GATS5are,0.8250126351813887
GATS6are,1.1544749379535701
GATS7are,1.141307024628332
GATS8are,1.0841212585118463
HybRatio,0.09523809523809523
Lipinski,True
LogEE_Dt,316.2993110732732
MATS1are,-0.05605634281858766
MATS2are,0.03972271955912571
MATS3are,-0.04351478366149278
MATS4are,-0.07906412142643299
MATS5are,0.10878032809550991
MATS6are,-0.10900885680024798
MATS7are,-0.08157842381806395
MATS8are,0.03523102198458528
MAXssCH2,0.30373009047852717
MINssCH2,0.0166143077601415
NsssssAs,0
RotRatio,0.1875
SM1_Dzpe,1.355216677253924
SM1_Dzse,1.2678257455480872
SMR_VSA1,9.211688121125169
SMR_VSA2,5.261891554738487
SMR_VSA3,9.717483210268124
SMR_VSA4,0.0
SMR_VSA5,6.544756405912575
SMR_VSA6,11.861545009918906
SMR_VSA7,83.4036424077194
SMR_VSA8,0.0
SMR_VSA9,17.196124296186266
SpAD_DzZ,250.23465531561868
SpAD_Dzi,243.12035920924757
SpAD_Dzm,250.2349640839861
SpAD_Dzp,343.34023693641734
SpAD_Dzv,315.33620941342633
SpAbs_Dt,632.598622146546
SpDiam_A,4.896219307160658
SpDiam_D,235.27268709693473
SpMAD_Dt,21.81374559126022
SpMax_Dt,316.2993110732732
SsssssAs,0
VE1_Dzpe,5.2957050885423556
VE1_Dzse,5.2961964739269805
VE2_Dzpe,0.18261052029456398
VE2_Dzse,0.18262746461817175
VE3_Dzpe,2.731606868378434
VE3_Dzse,2.7316996534901685
VMcGowan,289.70000000000044
VR1_Dzpe,185.43316282879232
VR1_Dzse,185.34217865390852
VR2_Dzpe,6.394246994096287
VR2_Dzse,6.391109608755466
VR3_Dzpe,6.287405245912742
VR3_Dzse,6.286914467985892
mZagreb1,8.25
mZagreb2,6.527777777777776
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,1
n9FaRing,1
n9aHRing,0
nBondsKD,10
nBondsKS,38
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.10724522684310007
AATSC1are,-0.006011775201574018
AATSC2are,0.004260072069943285
AATSC3are,-0.0046667528448052185
AATSC4are,-0.008479249637528215
AATSC5are,0.011666170962669814
AATSC6are,-0.011690679575449607
AATSC7are,-0.008748896567870826
AATSC8are,0.0037783589446510947
AETA_beta,1.4655172413793103
BCUTdv-1h,6.022362888463622
BCUTdv-1l,0.7740066214958101
BCUTpe-1h,3.491538038210743
BCUTpe-1l,2.230905926861388
BCUTse-1h,3.704483799033566
BCUTse-1l,2.4266586957998775
ETA_alpha,13.980952380952383
ETA_dBeta,4.5
ETA_eta_B,0.22834171437147077
ETA_eta_F,32.875333733984725
ETA_eta_L,5.531498689411665
ETA_eta_R,53.3301327772013
ETA_psi_1,0.5796643632773941
LabuteASA,171.8749420241109
LogEE_DzZ,125.17658584384236
LogEE_Dzi,121.59025764457402
LogEE_Dzm,125.17712744335182
LogEE_Dzp,171.12992028762258
LogEE_Dzv,157.46203586126293
PEOE_VSA1,15.05072814506601
PEOE_VSA2,9.195231790333615
PEOE_VSA3,0.0
PEOE_VSA4,5.261891554738487
PEOE_VSA5,0.0
PEOE_VSA6,47.99914230100217
PEOE_VSA7,29.828919765543436
PEOE_VSA8,5.563451491696996
PEOE_VSA9,30.432828016777464
SM1_Dzare,1.4307073550521485
SpAD_Dzpe,249.62971692124273
SpAD_Dzse,252.18583016373736
SpAbs_DzZ,248.69872174120718
SpAbs_Dzi,241.9316284970211
SpAbs_Dzm,248.68891690058592
SpAbs_Dzp,346.2632114225225
SpAbs_Dzv,316.91607056187826
SpDiam_Dt,448.0564411971759
SpMAD_DzZ,8.628781217779954
SpMAD_Dzi,8.383460662387847
SpMAD_Dzm,8.628791864965038
SpMAD_Dzp,11.839318515048873
SpMAD_Dzv,10.873662393566425
SpMax_DzZ,125.17658584384236
SpMax_Dzi,121.59025764457402
SpMax_Dzm,125.17712744335182
SpMax_Dzp,171.12992028762258
SpMax_Dzv,157.46203586126293
VE1_Dzare,5.295184130216489
VE2_Dzare,0.18259255621436168
VE3_Dzare,2.731508489797462
VR1_Dzare,185.57069264900136
VR2_Dzare,6.398989401689702
VR3_Dzare,6.2881466388900815
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,1
nAromAtom,20
nAromBond,21
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.48210180623973736
AETA_dBeta,0.15517241379310345
AETA_eta_B,0.00787385221970589
AETA_eta_F,1.1336321977236112
AETA_eta_L,0.1907413341176436
AETA_eta_R,1.8389700957655621
BCUTare-1h,3.546065431907155
BCUTare-1l,2.181262536437806
ETA_beta_s,19.0
ETA_dPsi_A,0.13433563672260584
ETA_dPsi_B,0.0
ETA_eta_BR,0.5723417143714707
ETA_eta_FL,8.65437315858996
ETA_eta_RL,14.185871848001625
LogEE_Dzpe,124.86159007018183
LogEE_Dzse,126.13663321102551
PEOE_VSA10,22.800441326394534
PEOE_VSA11,0.0
PEOE_VSA12,5.907179729351506
PEOE_VSA13,0.0
SlogP_VSA1,10.633577208012662
SlogP_VSA2,16.852630741525875
SlogP_VSA3,11.339293589984397
SlogP_VSA4,11.33111286753076
SlogP_VSA5,11.323698910571437
SlogP_VSA6,71.34398461730852
SlogP_VSA7,5.153109816892792
SlogP_VSA8,16.643603701010253
SlogP_VSA9,0.0
SpAD_Dzare,246.70536462489108
SpAbs_Dzpe,248.4437647797789
SpAbs_Dzse,251.06663783438108
SpDiam_DzZ,186.97489391743866
SpDiam_Dzi,179.88146442746927
SpDiam_Dzm,186.9939258885265
SpDiam_Dzp,264.6016789300721
SpDiam_Dzv,241.34279314242147
SpMAD_Dzpe,8.607921273146301
SpMAD_Dzse,8.696063109094393
SpMax_Dzpe,124.86159007018183
SpMax_Dzse,126.13663321102551
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6551724137931034
AETA_eta_BR,0.01973592118522313
AETA_eta_FL,0.2984266606410331
AETA_eta_RL,0.4891679947586767
DetourIndex,4467
EState_VSA1,0.0
EState_VSA2,12.45193613526408
EState_VSA3,39.91958012052509
EState_VSA4,5.563451491696996
EState_VSA5,0.0
EState_VSA6,34.92932587574729
EState_VSA7,36.39820241076966
EState_VSA8,16.702798520804937
EState_VSA9,16.018090827285864
ETA_beta_ns,23.5
ETA_shape_p,0.10354223433242507
ETA_shape_x,0.0
ETA_shape_y,0.31471389645776565
GhoseFilter,True
LogEE_Dzare,123.40201704882665
SlogP_VSA10,5.817862777835028
SlogP_VSA11,0.0
SpAbs_Dzare,245.46812187192342
SpDiam_Dzpe,185.79570631343026
SpDiam_Dzse,188.0149761085132
SpMAD_Dzare,8.507081538789347
SpMax_Dzare,123.40201704882665
TopoPSA(NO),82.47
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,6.9743939146350975
VSA_EState9,55.03348808591449
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8103448275862069
EState_VSA10,10.056428738810308
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01789819376026266
FilterItLogS,-6.522542568334916
SpDiam_Dzare,183.19816283312588
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6351966873706005
ETA_epsilon_2,0.8316912972085384
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5409226190476188
ETA_epsilon_5,0.7973886328725037
AETA_beta_ns_d,0.034482758620689655
ETA_dEpsilon_A,0.19198681082739094
ETA_dEpsilon_B,0.09427406832298169
ETA_dEpsilon_C,-0.09771274250440926
ETA_dEpsilon_D,0.03430266433603468
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.8620689655172413
MDEDescriptor,"0.0,0.0,0.0,0.0,16.54344355149715,25.78738325721761,0.0,9.054346725779453,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,0.31622776601683794,0.25,0.33333333333333337,0.6324555320336759,0.0"
APolDescriptor,58.23948099999998
BCUTDescriptor,"11.988265425225485,34.968853936156215,-0.3206366102119997,0.21479140038097394,4.911536452553771,11.995543714612964"
BPolDescriptor,25.838518999999994
TPSADescriptor,82.47
ALOGPDescriptor,"3.654500000000001,13.355370250000007,107.908"
XLogPDescriptor,4.357
VAdjMaDescriptor,6.0
WeightDescriptor,404.1040036
ChiPathDescriptor,"20.21696770287794,14.185871848001629,12.271145008799147,10.582307310220058,9.199583034665885,7.326869594411234,5.215369181002908,3.8873172266493397,16.10988371441431,9.379580353386963,6.742488796995593,4.834484017143676,3.5036429754755405,2.3236415919802047,1.3778465695603366,0.845350723223508"
ChiChainDescriptor,"0.0,0.0,0.20848759720736487,0.48232236453793714,0.7775617872968178,0.0,0.0,0.06723455978466668,0.15340849692504605,0.21554346391643622"
AtomCountDescriptor,46
BondCountDescriptor,32
SmallRingDescriptor,"4,4,3,3,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.5256387195750123,0.0,0.3711222158935555,0.0,0.6865735825694296,0.0,0.13328029700604582,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"1,0,4,12,3,2,0,0,0"
ZagrebIndexDescriptor,152.0
LargestChainDescriptor,14
MannholdLogPDescriptor,3.11
WeightedPathDescriptor,"59.62578074647807,2.056061405050968,20.319301952199595,5.539684905312457,12.201705838690742"
FractionalPSADescriptor,0.2040811258124343
WienerNumbersDescriptor,"2267.0,45.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.9325858520639554,7.122744820289211,10.553307068536363,1.5133096337299805,2.299520085179213,2.842215945201657"
FractionalCSP3Descriptor,0.09090909090909091
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,2,0,0,11,0,0,1,1,6,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,18
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.203125,10.543388429752065,5.08680462241333"
AromaticAtomsCountDescriptor,20
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,1589.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.09523809523809523
AutocorrelationDescriptorMass,"39.70180918403659,36.27750203627936,52.13151943554064,54.482308655841436,59.1465987393003"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.5423390363672909,-0.255743206954628,-0.034664020989653106,0.06799648410394571,-0.14105538140792565"
EccentricConnectivityIndexDescriptor,661
AutocorrelationDescriptorPolarizability,"2090.0869096959113,2502.633211720589,3599.7426982558286,3712.839415696137,3594.1343004298155"
