DLiP-ID,C005IQ
AATSC3p,-0.07807295609144084
AATSC3s,0.4771410921774349
AATSC3v,-8.65279078279862
AATSC4Z,-1.102040816326531
AATSC4c,-0.0012529696962287184
AATSC4d,0.09217687074829933
AATSC4i,0.12607115943540972
AATSC4m,-5.855478815081395
AATSC4p,0.07013411468046021
AATSC4s,-1.1399509295030312
AATSC4v,1.1220626491920245
AATSC5Z,-1.0635430202043363
AATSC5c,-0.0020100468546684225
AATSC5d,0.05554918596652146
AATSC5i,0.4291695002796526
AATSC5m,-4.696304695736362
AATSC5p,0.03134496650909336
AATSC5s,-0.47628001492142
AATSC5v,6.726954491880928
AATSC6Z,-1.3589045874760157
AATSC6c,0.0028602668916722623
AATSC6d,-0.08375196232339091
AATSC6i,-0.17038001086315074
AATSC6m,-5.7579677282262205
AATSC6p,-0.09048667247829356
AATSC6s,0.40582691948453115
AATSC6v,-10.579959943267628
AATSC7Z,1.005609261248359
AATSC7c,0.0007600526490563448
AATSC7d,-0.08315431435732192
AATSC7i,-0.35381695818831865
AATSC7m,4.891827292368602
AATSC7p,-0.0346785433533196
AATSC7s,-0.5212452032296032
AATSC7v,1.1315446926430395
AATSC8Z,-3.997732426303855
AATSC8c,8.290578953275159e-05
AATSC8d,-0.02429955032860601
AATSC8i,-1.0163664080744477
AATSC8m,-17.058880093864218
AATSC8p,-0.15907296660804754
AATSC8s,-0.8001979947580484
AATSC8v,-13.794585546631705
ATS0are,304.5408
ATS1are,296.38800000000003
ATS2are,517.4765
ATS3are,642.6116999999999
ATS4are,738.2411999999999
ATS5are,601.6974
ATS6are,443.3922000000001
ATS7are,384.65579999999994
ATS8are,403.1969000000001
ATSC0dv,218.54908877131098
ATSC0pe,10.704783333333332
ATSC0se,7.562165833333331
ATSC1dv,10.477086307774133
ATSC1pe,-0.8993777777777769
ATSC1se,-0.42831194444444404
ATSC2dv,86.98625458413822
ATSC2pe,6.282202777777778
ATSC2se,3.9757990277777777
ATSC3dv,-47.661907561378456
ATSC3pe,1.2936888888888878
ATSC3se,0.7743838888888886
ATSC4dv,-150.09347442680775
ATSC4pe,-8.980441666666668
ATSC4se,-6.000944249999998
ATSC5dv,1.9540326418633334
ATSC5pe,-1.7779694444444436
ATSC5se,-1.484283694444444
ATSC6dv,55.20195403264185
ATSC6pe,3.024030555555556
ATSC6se,2.2593933055555553
ATSC7dv,-28.466532291929116
ATSC7pe,-0.015674999999999384
ATSC7se,-0.08878241666666625
ATSC8dv,-44.43800565493687
ATSC8pe,-2.2155194444444435
ATSC8se,-1.5315666944444442
AXp-0dv,0.5860074517856261
AXp-1dv,0.33984981330887437
AXp-2dv,0.2006689913579725
AXp-3dv,0.12246447299149935
AXp-4dv,0.07458082445746897
AXp-5dv,0.04348986178847146
AXp-6dv,0.02600626827961785
AXp-7dv,0.015425157810421381
BertzCT,1160.656496193872
ECIndex,702
ETA_eta,25.11747465998052
GATS1dv,0.5899110526274604
GATS1pe,0.6161179433096816
GATS1se,0.635604294520843
GATS2dv,0.5970517574391176
GATS2pe,0.45871044163225727
GATS2se,0.526380043206166
GATS3dv,0.9401316194199593
GATS3pe,0.7437067446687282
GATS3se,0.793058604764699
GATS4dv,1.3213895285028732
GATS4pe,1.4320096779165699
GATS4se,1.411780243166353
GATS5dv,1.022566587825495
GATS5pe,1.041056447463377
GATS5se,1.0405751918630917
GATS6dv,0.7080195937076331
GATS6pe,0.6052354740529965
GATS6se,0.6349496048509439
GATS7dv,0.9534244533140941
GATS7pe,0.7189163591649019
GATS7se,0.7793020380004497
GATS8dv,1.0127071227729367
GATS8pe,0.9541824232807062
GATS8se,0.9681317238239794
LogEE_A,4.3015403094456195
LogEE_D,169.71262641305523
MATS1dv,0.045760223335596144
MATS1pe,-0.0801975101190249
MATS1se,-0.05406430230540912
MATS2dv,0.22899608724272524
MATS2pe,0.3376451371299448
MATS2se,0.3024855664892832
MATS3dv,-0.09955976962668893
MATS3pe,0.05517132697214252
MATS3se,0.04674891922521028
MATS4dv,-0.27470894574877874
MATS4pe,-0.3355674332502449
MATS4se,-0.3174193416149849
MATS5dv,0.004219316441721093
MATS5pe,-0.07838007871555475
MATS5se,-0.0926253801432407
MATS6dv,0.1632079781889332
MATS6pe,0.18253419182007186
MATS6se,0.19305523133647773
MATS7dv,-0.09597541541559683
MATS7pe,-0.0010789569148993718
MATS7se,-0.008650778659026224
MATS8dv,-0.14474475602652542
MATS8pe,-0.1473312804115526
MATS8se,-0.14417401580620998
MAXaaCH,1.4425272030108338
MAXaasC,0.3288710422440586
MAXsCH3,0.5937368150931324
MAXsNH2,5.460492581349606
MDEC-12,1.0170142032983294
MDEC-13,1.185941044368655
MDEC-14,1.4142135623730951
MDEC-22,4.895285072005956
MDEC-23,14.238968828571952
MDEC-24,2.244137831629868
MDEC-33,5.6072730180828385
MDEC-34,2.679113188774772
MDEC-44,1.0
MDEN-12,0.447213595499958
MDEN-22,0.12499999999999997
MDEO-11,0.5129927840030091
MINaaCH,0.8536599607703503
MINaasC,-0.5313890617214201
MINsCH3,0.5937368150931324
MINsNH2,5.460492581349606
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,4.07563025210084
SM1_Dzi,2.214120816613326
SM1_Dzm,4.19056636363879
SM1_Dzp,-9.713821434956166
SM1_Dzv,-3.39648993472594
SddssSe,0
SpAD_Dt,484.64989237247073
SpAbs_A,34.95053587671609
SpAbs_D,339.42525282611047
SpMAD_A,1.2051908923005548
SpMAD_D,11.704319062969326
SpMax_A,2.491983586769159
SpMax_D,169.71262641305523
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,142.79
TpiPC10,8.903868284363458
VAdjMat,5.954196310386875
VE1_DzZ,5.279854852077992
VE1_Dzi,5.305391490902418
VE1_Dzm,5.28057398425372
VE1_Dzp,5.2294359869320965
VE1_Dzv,5.278701157325167
VE2_DzZ,0.18206396041648248
VE2_Dzi,0.18294453416904888
VE2_Dzm,0.18208875807771446
VE2_Dzp,0.18032537885972746
VE2_Dzv,0.18202417783879887
VE3_DzZ,2.728609344195994
VE3_Dzi,2.733434302924121
VE3_Dzm,2.7287455379411503
VE3_Dzp,2.719014167367117
VE3_Dzv,2.728390811518535
VR1_DzZ,182.52634385694193
VR1_Dzi,180.1530579236872
VR1_Dzm,182.41782344207496
VR1_Dzp,189.26529362574436
VR1_Dzv,183.93299429198026
VR2_DzZ,6.294011857135929
VR2_Dzi,6.2121744111616275
VR2_Dzm,6.290269773864654
VR2_Dzp,6.526389435370495
VR2_Dzv,6.342517044551044
VR3_DzZ,6.271605249498582
VR3_Dzi,6.258517548362131
VR3_Dzm,6.271010526098185
VR3_Dzp,6.30786043780576
VR3_Dzv,6.2792822668219
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10206207261596575
Xch-6dv,0.2161815102660779
Xch-7dv,0.35393703388978565
Xpc-4dv,4.584618484821565
Xpc-5dv,5.528395376409669
Xpc-6dv,6.9375488288349665
Zagreb1,160.0
Zagreb2,192.0
fragCpx,149.12
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,2
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,2
nBondsM,19
nBondsO,31
nBondsS,25
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,12
naHRing,3
AATS0are,7.250971428571428
AATS1are,6.73609090909091
AATS2are,7.088719178082192
AATS3are,6.984909782608695
AATS4are,7.030868571428571
AATS5are,6.760644943820225
AATS6are,6.821418461538463
AATS7are,6.748347368421052
AATS8are,6.833845762711866
AATSC0dv,5.203549732650261
AATSC0pe,0.2548757936507936
AATSC0se,0.1800515674603174
AATSC1dv,0.23811559790395756
AATSC1pe,-0.020440404040404023
AATSC1se,-0.009734362373737364
AATSC2dv,1.1915925285498388
AATSC2pe,0.08605757229832572
AATSC2se,0.054463000380517504
AATSC3dv,-0.5180642126236789
AATSC3pe,0.014061835748792259
AATSC3se,0.008417216183574877
AATSC4dv,-1.429461661207693
AATSC4pe,-0.08552801587301588
AATSC4se,-0.05715184999999998
AATSC5dv,0.021955422942284645
AATSC5pe,-0.019977184769038692
AATSC5se,-0.016677344881398246
AATSC6dv,0.849260831271413
AATSC6pe,0.046523547008547016
AATSC6se,0.034759897008547
AATSC7dv,-0.4994128472268266
AATSC7pe,-0.0002749999999999892
AATSC7se,-0.0015575862573099343
AATSC8dv,-0.7531865365243537
AATSC8pe,-0.037551177024482095
AATSC8se,-0.02595875753295668
AETA_eta,0.8661198158613972
ATSC0are,12.134314285714279
ATSC1are,-1.1448530612244892
ATSC2are,7.534877551020405
ATSC3are,1.5933877551020406
ATSC4are,-9.556328571428569
ATSC5are,-1.789118367346937
ATSC6are,2.9807040816326524
ATSC7are,-0.8168693877551014
ATSC8are,-2.653079591836733
BCUTZ-1h,17.001105692627434
BCUTZ-1l,5.714373867202582
BCUTc-1h,0.5152163346969962
BCUTc-1l,-0.38070320446758416
BCUTd-1h,4.114759459768178
BCUTd-1l,0.9713370659469467
BCUTi-1h,17.430702525824238
BCUTi-1l,10.296962889736228
BCUTm-1h,35.45051819175633
BCUTm-1l,11.728482961164834
BCUTp-1h,2.963273478505192
BCUTp-1l,0.5269452190867786
BCUTs-1h,8.007394815617953
BCUTs-1l,0.29584139019711825
BCUTv-1h,24.447169531698428
BCUTv-1l,13.302783592581303
BalabanJ,1.5800755167802296
Diameter,15
ETA_beta,38.5
GATS1are,0.6442387489294606
GATS2are,0.4629160215310866
GATS3are,0.7484202760857946
GATS4are,1.4230451541201927
GATS5are,1.0066745238798405
GATS6are,0.5808655066469388
GATS7are,0.753118478771257
GATS8are,0.970247572778919
HybRatio,0.17647058823529413
Lipinski,True
LogEE_Dt,242.32494618623534
MATS1are,-0.09005983032768936
MATS2are,0.3572624647161115
MATS3are,0.059947033836490415
MATS4are,-0.31501833054313516
MATS5are,-0.0695797908212437
MATS6are,0.15872288793944273
MATS7are,-0.04960344237227452
MATS8are,-0.1556439766856515
MAXddssS,-3.865679056702007
MAXssssC,-3.130680577340411
MINddssS,-3.865679056702007
MINssssC,-4.919822637453896
NsssssAs,0
RotRatio,0.12903225806451613
SM1_Dzpe,2.553898658149836
SM1_Dzse,2.4592697609741823
SMR_VSA1,26.695569522194106
SMR_VSA2,0.0
SMR_VSA3,9.967957041894417
SMR_VSA4,0.0
SMR_VSA5,27.80574918115764
SMR_VSA6,5.733667477162185
SMR_VSA7,53.311607290972525
SMR_VSA8,0.0
SMR_VSA9,10.57107518854976
SpAD_DzZ,206.487561936816
SpAD_Dzi,263.55010786424793
SpAD_Dzm,205.91184351718934
SpAD_Dzp,285.16570626225587
SpAD_Dzv,275.4184075318617
SpAbs_Dt,484.64989237247045
SpDiam_A,4.953689581020447
SpDiam_D,260.484492315681
SpMAD_Dt,16.712065254223127
SpMax_Dt,242.32494618623534
SsssssAs,0
VE1_Dzpe,5.302461958817316
VE1_Dzse,5.300112104065935
VE2_Dzpe,0.18284351582128677
VE2_Dzse,0.1827624863471012
VE3_Dzpe,2.732881970225811
VE3_Dzse,2.732438709037364
VMcGowan,281.1800000000003
VR1_Dzpe,180.30651061741298
VR1_Dzse,180.60083391501956
VR2_Dzpe,6.217465883359068
VR2_Dzse,6.227614962586881
VR3_Dzpe,6.2593689764633025
VR3_Dzse,6.260999995434307
mZagreb1,12.465277777777779
mZagreb2,5.951388888888889
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,2
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,34
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.288912244897959
AATSC1are,-0.026019387755102028
AATSC2are,0.10321750069890966
AATSC3are,0.017319432120674355
AATSC4are,-0.09101265306122447
AATSC5are,-0.020102453565695923
AATSC6are,0.04585698587127158
AATSC7are,-0.014331041890440375
AATSC8are,-0.04496745070909717
AETA_beta,1.3275862068965518
BCUTdv-1h,7.0140960774946555
BCUTdv-1l,0.642952567995719
BCUTpe-1h,4.007180033539017
BCUTpe-1l,2.2533950593441125
BCUTse-1h,4.030648398393124
BCUTse-1l,2.4512797726711137
ETA_alpha,13.938095238095238
ETA_dBeta,1.5
ETA_eta_B,1.0778414679763806
ETA_eta_F,33.92209034715904
ETA_eta_L,6.034343698562612
ETA_eta_R,59.03956500713956
ETA_psi_1,0.49143720617864356
LabuteASA,172.27947237377504
LogEE_DzZ,102.93430439142075
LogEE_Dzi,131.85140292580027
LogEE_Dzm,102.65768983831543
LogEE_Dzp,140.80319042597483
LogEE_Dzv,137.59208342335407
PEOE_VSA1,10.84019487200289
PEOE_VSA2,4.9839785209472085
PEOE_VSA3,13.401775505276145
PEOE_VSA4,13.171245143024459
PEOE_VSA5,11.336785877934737
PEOE_VSA6,11.600939890232516
PEOE_VSA7,37.255572541998674
PEOE_VSA8,17.957138634923147
PEOE_VSA9,20.48919197780886
SM1_Dzare,2.652305267771658
SpAD_Dzpe,257.3538449900851
SpAD_Dzse,254.00471253432931
SpAbs_DzZ,203.36070005001136
SpAbs_Dzi,261.6963425991484
SpAbs_Dzm,202.69404734983425
SpAbs_Dzp,291.43668513409614
SpAbs_Dzv,278.5806567814341
SpDiam_Dt,352.54888657876893
SpMAD_DzZ,7.120260756441931
SpMAD_Dzi,9.087934753939583
SpMAD_Dzm,7.10040839714446
SpMAD_Dzp,9.833300215939857
SpMAD_Dzv,9.49718646661592
SpMax_DzZ,102.93430439142075
SpMax_Dzi,131.85140292580027
SpMax_Dzm,102.65768983831543
SpMax_Dzp,140.80319042597483
SpMax_Dzv,137.59208342335407
VE1_Dzare,5.304118364233236
VE2_Dzare,0.18290063324942193
VE3_Dzare,2.7331943056588983
VR1_Dzare,180.12984052811296
VR2_Dzare,6.21137381131424
VR3_Dzare,6.25838866411197
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.480623973727422
AETA_dBeta,0.05172413793103448
AETA_eta_B,0.03716694717159933
AETA_eta_F,1.1697272533503118
AETA_eta_L,0.2080808171918142
AETA_eta_R,2.0358470692117088
BCUTare-1h,4.124552470587338
BCUTare-1l,2.1888334100648392
ETA_beta_s,18.5
ETA_dPsi_A,0.2225627938213564
ETA_dPsi_B,0.0
ETA_eta_BR,1.3358414679763806
ETA_eta_FL,7.302028395834103
ETA_eta_RL,13.336372094396715
LogEE_Dzpe,128.76498796601325
LogEE_Dzse,127.08715867271549
PEOE_VSA10,10.027041955357108
PEOE_VSA11,5.601050810983688
PEOE_VSA12,9.837253136417502
PEOE_VSA13,0.0
SlogP_VSA1,5.733667477162185
SlogP_VSA2,29.668579938507534
SlogP_VSA3,15.43830394740119
SlogP_VSA4,0.0
SlogP_VSA5,12.487188691387619
SlogP_VSA6,51.83018513857406
SlogP_VSA7,5.022633313741326
SlogP_VSA8,10.57107518854976
SlogP_VSA9,0.0
SpAD_Dzare,258.85974357803514
SpAbs_Dzpe,255.1004932269889
SpAbs_Dzse,251.81679952818138
SpDiam_DzZ,156.08976147713173
SpDiam_Dzi,203.22730535741528
SpDiam_Dzm,155.76469994830808
SpDiam_Dzp,204.8647107342722
SpDiam_Dzv,206.09348300136253
SpMAD_Dzpe,8.874270516899488
SpMAD_Dzse,8.758783190838942
SpMax_Dzpe,128.76498796601325
SpMax_Dzse,127.08715867271549
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6379310344827587
AETA_eta_BR,0.046063498895737263
AETA_eta_FL,0.25179408261496905
AETA_eta_RL,0.4598748998067833
DetourIndex,3427
EState_VSA1,27.17805395654166
EState_VSA2,25.63908673946467
EState_VSA3,11.800884393391923
EState_VSA4,29.7968400896225
EState_VSA5,24.26546827384644
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,9.967957041894417
EState_VSA9,17.3346073673947
ETA_beta_ns,20.0
ETA_shape_p,0.2490604714724974
ETA_shape_x,0.13153399385035874
ETA_shape_y,0.2511103518961394
GhoseFilter,True
LogEE_Dzare,129.5213305913545
SlogP_VSA10,18.98910792085949
SlogP_VSA11,0.0
SpAbs_Dzare,256.54404277781805
SpDiam_Dzpe,198.0249967617591
SpDiam_Dzse,194.90154595239463
SpMAD_Dzare,8.926198054415005
SpMax_Dzare,129.5213305913545
TopoPSA(NO),106.17
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,64.34254703526837
VSA_EState9,23.63418142283937
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6896551724137931
EState_VSA10,26.695569522194106
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.01937602627257799
FilterItLogS,-5.687056186906863
SpDiam_Dzare,199.50360073098682
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.768140589569161
ETA_epsilon_2,0.9779967159277502
ETA_epsilon_3,0.43975903614457795
ETA_epsilon_4,0.6641093474426801
ETA_epsilon_5,0.9144345238095236
AETA_beta_ns_d,0.034482758620689655
ETA_dEpsilon_A,0.32838155342458303
ETA_dEpsilon_B,0.10403124212648085
ETA_dEpsilon_C,-0.22435031129810218
ETA_dEpsilon_D,0.06356219211822656
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.6206896551724138
MDEDescriptor,"0.0,1.0170142032983294,1.185941044368655,1.4142135623730951,4.895285072005956,14.238968828571952,2.244137831629868,5.6072730180828385,2.679113188774772,1.0,0.5129927840030091,0.0,0.0,0.0,0.447213595499958,0.0,0.12499999999999997,0.0,0.0"
APolDescriptor,53.94530899999999
BCUTDescriptor,"11.997391232991388,34.968854580484596,-0.3761766647082545,0.44138257520673196,3.8066214935421296,14.102491499061205"
BPolDescriptor,28.976690999999995
TPSADescriptor,142.79000000000002
ALOGPDescriptor,"3.8318999999999996,14.683457609999998,103.26129999999999"
XLogPDescriptor,2.568
VAdjMaDescriptor,5.954196310386876
WeightDescriptor,463.00389572000006
ChiPathDescriptor,"21.61251969619286,13.336372094396715,14.171020779880521,11.388238020723993,7.806206689160165,5.83396657747672,4.3898120834874925,2.923734062533631,16.38146129175367,9.422277195209528,8.171258477746903,6.051678631521219,4.012625970347071,2.575978493058921,1.6878033564303825,1.0942890453827245"
ChiChainDescriptor,"0.0,0.0,0.11785113019775793,0.2783416619201666,0.5396345271220082,0.0,0.0,0.10206207261596577,0.15364248434906635,0.22715072283391322"
AtomCountDescriptor,42
BondCountDescriptor,31
SmallRingDescriptor,"3,3,3,3,0,0,1,2,0,0,0"
ChiClusterDescriptor,"4.2481733987497545,0.5610042339640731,2.690975432916314,1.2105232868024023,1.6381493581732214,0.09490001650648341,0.4821735219089983,0.08492715281094439"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,9,1,2,0,1,0"
ZagrebIndexDescriptor,160.0
LargestChainDescriptor,16
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"57.641511534328714,1.9876383287699557,32.278286983336166,7.447505876511474,8.60265104383732"
FractionalPSADescriptor,0.3083991329661549
WienerNumbersDescriptor,"2377.0,52.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"9.600831897524046,11.219616574315543,14.909636110940074,3.306116332528015,3.8851194183637796,4.445005587776631"
FractionalCSP3Descriptor,0.17647058823529413
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,7,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"23.658688865764827,8.501457725947521,4.768959435626102"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1124.12
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.17647058823529413
AutocorrelationDescriptorMass,"56.877936412329035,47.65206733856476,79.75767807217554,86.5002661927204,76.22744762539932"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,5
AutocorrelationDescriptorCharge,"0.746091424165991,-0.2919896627643834,-0.13244196673888614,0.07730145118175613,-0.04597833356610634"
EccentricConnectivityIndexDescriptor,702
AutocorrelationDescriptorPolarizability,"2451.746132749427,2945.9287936498704,4350.150270797397,4320.459507638108,3874.859117567173"
