DLiP-ID,T001GF
AATSC4v,-2.5168692412500233
AATSC5Z,0.5390809384978482
AATSC5c,0.00604462872447121
AATSC5d,-0.12711023184784118
AATSC5i,-0.04656412826784993
AATSC5m,2.4881981992607245
AATSC5p,-0.003559929310497004
AATSC5s,0.39233749055177625
AATSC5v,0.9595129259735116
AATSC6Z,-2.2242312829424518
AATSC6c,-0.0025798784132007486
AATSC6d,-0.04733659825647361
AATSC6i,-0.20771711416307947
AATSC6m,-10.479630601530971
AATSC6p,-0.04160803079520626
AATSC6s,-0.3445490265071546
AATSC6v,-10.972254709892775
AATSC7Z,-0.8852905492276774
AATSC7c,-0.0009694671188199416
AATSC7d,0.07910834253843507
AATSC7i,-0.07935370488924925
AATSC7m,-4.061559899563588
AATSC7p,0.0011200134335204658
AATSC7s,-0.48899733806566104
AATSC7v,-1.6941869475159659
AATSC8Z,1.060339441899208
AATSC8c,-0.0011585610352219035
AATSC8d,0.054352353186172424
AATSC8i,-0.043408589466678096
AATSC8m,5.072727515216197
AATSC8p,0.01472525270913206
AATSC8s,-0.04265228818800243
AATSC8v,5.862375028923027
ATS0are,317.9296
ATS1are,329.0289
ATS2are,548.1989000000001
ATS3are,662.6830000000001
ATS4are,794.747
ATS5are,762.146
ATS6are,738.1700000000001
ATS7are,695.941
ATS8are,517.701
ATSC0dv,229.91836734693877
ATSC0pe,7.5819387755102
ATSC0se,5.270007673469385
ATSC1dv,80.75676801332777
ATSC1pe,-0.10504568929612584
ATSC1se,-0.30203444231570276
ATSC2dv,30.507288629737612
ATSC2pe,1.2370886297376098
ATSC2se,0.8870078250728846
ATSC3dv,-53.15660141607665
ATSC3pe,-0.24273785922532037
ATSC3se,0.0029498225739259185
ATSC4dv,-65.36484798000834
ATSC4pe,-2.854496084964596
ATSC4se,-1.8339395818409014
ATSC5dv,-21.55518533944191
ATSC5pe,1.5006478967097032
ATSC5se,0.9644367996668047
ATSC6dv,-149.9087880049979
ATSC6pe,-4.882646897126195
ATSC6se,-3.0994504922948782
ATSC7dv,-50.86963765097875
ATSC7pe,-2.9932175343606837
ATSC7se,-2.079818498958763
ATSC8dv,42.96293211162016
ATSC8pe,0.5385426072469766
ATSC8se,-0.0543784339858335
AXp-0dv,0.5775205903770219
AXp-1dv,0.2908785439562877
AXp-2dv,0.1577562101271687
AXp-3dv,0.08176955606983331
AXp-4dv,0.04250255736487014
AXp-5dv,0.023581741203079636
AXp-6dv,0.013328007825407556
AXp-7dv,0.007221286011565857
BertzCT,889.6152627995452
ECIndex,574
ETA_eta,21.785616337021956
GATS1dv,0.46555654180720757
GATS1pe,0.7196006406201637
GATS1se,0.775739348650447
GATS2dv,0.8909994674241081
GATS2pe,0.7800718678922792
GATS2se,0.7567845852495683
GATS3dv,1.0295214126836605
GATS3pe,0.869369441974871
GATS3se,0.878136370666442
GATS4dv,1.0918321183349273
GATS4pe,1.1789979564928783
GATS4se,1.2056226798642928
GATS5dv,1.0047044203799043
GATS5pe,0.8696324509104615
GATS5se,0.8805725318697599
GATS6dv,1.2301217578677377
GATS6pe,1.2777179554174036
GATS6se,1.2859031462879382
GATS7dv,1.0420333593189204
GATS7pe,1.1416091175439693
GATS7se,1.1354875505159143
GATS8dv,0.7935622871713766
GATS8pe,0.7468046683542694
GATS8se,0.7260788461793724
LogEE_A,4.194103226552237
LogEE_D,154.0129634461624
MATS1dv,0.34421622581217826
MATS1pe,-0.013577632127908605
MATS1se,-0.05616571584126902
MATS2dv,0.07740102964672468
MATS2pe,0.09517816687527206
MATS2se,0.09818225386982861
MATS3dv,-0.1110655694907113
MATS3pe,-0.015379887281884603
MATS3se,0.000268893655655304
MATS4dv,-0.11234273262972232
MATS4pe,-0.14877281254219316
MATS4se,-0.1375143977839437
MATS5dv,-0.038281850997100436
MATS5pe,0.08081897994248773
MATS5se,0.07472696770060336
MATS6dv,-0.2754174905268828
MATS6pe,-0.2720277038983435
MATS6se,-0.24843429461739577
MATS7dv,-0.09427210768838906
MATS7pe,-0.1682117182933103
MATS7se,-0.1681560235291941
MATS8dv,0.10404798024627601
MATS8pe,0.03955061156223936
MATS8se,-0.0057455135966013576
MAXaaCH,1.714680650037793
MAXaasC,0.7037528344671204
MAXaasN,1.2113129220033079
MAXdssC,-0.4823715119656671
MAXsCH3,1.5461587042953593
MAXssNH,2.4513563695169935
MAXsssN,1.268383634373339
MDEC-11,0.7172305963139037
MDEC-12,3.79719430119962
MDEC-13,5.497114132584967
MDEC-22,5.479913756094796
MDEC-23,15.683698242973602
MDEC-33,7.6411419524158335
MDEN-22,0.09999999999999998
MDEN-23,1.0433897200488584
MDEN-33,0.09090909090909091
MDEO-11,0.9729506266807925
MDEO-12,0.4911304059638447
MINaaCH,1.4602018108921968
MINaasC,0.35417485729625
MINaasN,1.2113129220033079
MINdssC,-1.1259733700642782
MINsCH3,1.4575475931842483
MINssNH,2.4513563695169935
MINsssN,1.268383634373339
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8214285714285716
SM1_Dzi,1.7666692712220975
SM1_Dzm,1.8163286094222189
SM1_Dzp,-7.484198594423033
SM1_Dzv,-3.2722709032638435
SddssSe,0
SpAD_Dt,429.6874803471027
SpAbs_A,33.240240391680025
SpAbs_D,308.0259268923247
SpMAD_A,1.2311200145066676
SpMAD_D,11.408367662678698
SpMax_A,2.4253879318031166
SpMax_D,154.0129634461624
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,113.76
TpiPC10,8.465090358914797
VAdjMat,5.807354922057604
VE1_DzZ,5.120957056002049
VE1_Dzi,5.12388833533246
VE1_Dzm,5.120925688654897
VE1_Dzp,5.068978089573351
VE1_Dzv,5.087973613430751
VE2_DzZ,0.18966507614822403
VE2_Dzi,0.18977364204935035
VE2_Dzm,0.18966391439462582
VE2_Dzp,0.18773992924345745
VE2_Dzv,0.1884434671641019
VE3_DzZ,2.626593119593799
VE3_Dzi,2.6271653643273076
VE3_Dzm,2.626586994285019
VE3_Dzp,2.616391010055437
VE3_Dzv,2.620131412995103
VR1_DzZ,157.01792419637357
VR1_Dzi,156.84554113550848
VR1_Dzm,157.02216728542155
VR1_Dzp,163.4188553546126
VR1_Dzv,160.98197984074937
VR2_DzZ,5.8154786739397615
VR2_Dzi,5.809094116129944
VR2_Dzm,5.815635825385983
VR2_Dzp,6.052550198318984
VR2_Dzv,5.962295549657385
VR3_DzZ,6.0496117386979344
VR3_Dzi,6.048513279672026
VR3_Dzm,6.049638761292586
VR3_Dzp,6.089568342625906
VR3_Dzv,6.074544205275541
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.04221153450751842
Xch-7dv,0.0669664920362353
Xpc-4dv,1.5491026901144629
Xpc-5dv,1.649006922270652
Xpc-6dv,2.1253227993074635
Zagreb1,134.0
Zagreb2,155.0
fragCpx,82.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,12
nBondsD,3
nBondsM,15
nBondsO,28
nBondsS,35
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,9
naHRing,1
AATS0are,6.488359183673469
AATS1are,6.580578
AATS2are,6.526177380952382
AATS3are,6.496892156862746
AATS4are,6.409249999999999
AATS5are,6.351216666666667
AATS6are,6.363534482758621
AATS7are,6.051660869565218
AATS8are,5.88296590909091
AATSC0dv,4.692211578508954
AATSC0pe,0.15473344439816736
AATSC0se,0.10755117700957928
AATSC1dv,1.6151353602665555
AATSC1pe,-0.002100913785922517
AATSC1se,-0.006040688846314055
AATSC2dv,0.36318200749687635
AATSC2pe,0.014727245592114403
AATSC2se,0.010559616965153387
AATSC3dv,-0.5211431511380064
AATSC3pe,-0.0023797829335815723
AATSC3se,2.8919829156136456e-05
AATSC4dv,-0.5271358708065188
AATSC4pe,-0.023020129717456417
AATSC4se,-0.014789835337426624
AATSC5dv,-0.17962654449534923
AATSC5pe,0.012505399139247527
AATSC5se,0.008036973330556706
AATSC6dv,-1.2923171379741196
AATSC6pe,-0.04209178359591547
AATSC6se,-0.0267194007956455
AATSC7dv,-0.4423446752259022
AATSC7pe,-0.02602797855965812
AATSC7se,-0.01808537825181533
AATSC8dv,0.4882151376320473
AATSC8pe,0.006119802355079279
AATSC8se,-0.0006179367498390171
AETA_eta,0.8068746791489614
ATSC0are,8.270163265306119
ATSC1are,-0.2290339441899193
ATSC2are,1.3192037900874654
ATSC3are,-0.08696434818825224
ATSC4are,-3.0802662224073267
ATSC5are,1.5354083298625572
ATSC6are,-5.209243648479796
ATSC7are,-3.2540239900041676
ATSC8are,0.3229394418992024
BCUTZ-1h,8.029840052232672
BCUTZ-1l,5.681905798968122
BCUTc-1h,0.4760341067417809
BCUTc-1l,-0.5257974950102474
BCUTd-1h,3.2757632735558273
BCUTd-1l,0.972502129970228
BCUTi-1h,14.692693722284876
BCUTi-1l,10.94269942040393
BCUTm-1h,16.015499405118387
BCUTm-1l,11.693465562093477
BCUTp-1h,1.9989778922291046
BCUTp-1l,0.7413439304089822
BCUTs-1h,7.010463770947257
BCUTs-1l,1.2546301729732303
BCUTv-1h,20.90502554962993
BCUTv-1l,14.700426091740939
BalabanJ,1.89274605486851
Diameter,13
ETA_beta,33.0
GATS1are,0.7455872154141516
GATS2are,0.7892364487042182
GATS3are,0.8689550338319704
GATS4are,1.1855903555839509
GATS5are,0.8757045982854521
GATS6are,1.2783402720683001
GATS7are,1.1295612133031003
GATS8are,0.7387597367024271
HybRatio,0.3333333333333333
Lipinski,True
LogEE_Dt,214.84374017355134
MATS1are,-0.02714012506230889
MATS2are,0.09304961940061579
MATS3are,-0.005051531566683151
MATS4are,-0.14717992087166926
MATS5are,0.075809676453508
MATS6are,-0.2660716963092441
MATS7are,-0.1676505207782353
MATS8are,0.021743047519997935
MAXssCH2,0.11178909989921904
MAXsssCH,-1.061036260183086
MINssCH2,0.11178909989921904
MINsssCH,-1.061036260183086
NsssssAs,0
RotRatio,0.21428571428571427
SM1_Dzpe,1.938341493268054
SM1_Dzse,1.8035259735430311
SMR_VSA1,19.432464716784395
SMR_VSA2,0.0
SMR_VSA3,19.99718307830303
SMR_VSA4,7.04767198267719
SMR_VSA5,12.462662452073971
SMR_VSA6,21.205141506631914
SMR_VSA7,46.37956741628034
SMR_VSA8,0.0
SMR_VSA9,16.876414816677897
SpAD_DzZ,242.57677560679429
SpAD_Dzi,237.90206028761716
SpAD_Dzm,242.62197292648963
SpAD_Dzp,326.0433045159888
SpAD_Dzv,293.7941949307278
SpAbs_Dt,429.6874803471029
SpDiam_A,4.850775863606232
SpDiam_D,233.996352519946
SpMAD_Dt,15.914351123966766
SpMax_Dt,214.84374017355134
SsssssAs,0
VE1_Dzpe,5.122106405670705
VE1_Dzse,5.120789971946225
VE2_Dzpe,0.18970764465447054
VE2_Dzse,0.18965888784986018
VE3_Dzpe,2.6268175348144562
VE3_Dzse,2.626560491555754
VMcGowan,277.6300000000002
VR1_Dzpe,156.89282723389383
VR1_Dzse,157.03644867681723
VR2_Dzpe,5.810845453107179
VR2_Dzse,5.816164765808046
VR3_Dzpe,6.0488147161777945
VR3_Dzse,6.049729708591464
mZagreb1,11.36111111111111
mZagreb2,6.083333333333331
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,8
nBondsKS,42
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.16877884214910446
AATSC1are,-0.0045806788837983855
AATSC2are,0.01570480702485078
AATSC3are,-0.0008525916489044337
AATSC4are,-0.02484085663231715
AATSC5are,0.01279506941552131
AATSC6are,-0.04490727283172238
AATSC7are,-0.028295860782644938
AATSC8are,0.003669766385218209
AETA_beta,1.2222222222222223
BCUTdv-1h,6.024892223410641
BCUTdv-1l,0.9940751085977981
BCUTpe-1h,3.502229260447124
BCUTpe-1l,2.230564720606842
BCUTse-1h,3.7150282316977323
BCUTse-1l,2.42646918177756
ETA_alpha,12.26666666666667
ETA_dBeta,-2.0
ETA_eta_B,0.674923701756672
ETA_eta_F,29.41155430202449
ETA_eta_L,5.6525035732985875
ETA_eta_R,51.19717063904645
ETA_psi_1,0.5041095890410963
LabuteASA,155.7277963932725
LogEE_DzZ,121.35584812085747
LogEE_Dzi,119.01646233903902
LogEE_Dzm,121.3782578932234
LogEE_Dzp,162.19007463639184
LogEE_Dzv,146.5335118094457
PEOE_VSA1,20.06008868349756
PEOE_VSA2,4.794537184071822
PEOE_VSA3,14.270877303288827
PEOE_VSA4,5.098681808301038
PEOE_VSA5,0.0
PEOE_VSA6,24.26546827384644
PEOE_VSA7,11.126902983393991
PEOE_VSA8,27.56383757095758
PEOE_VSA9,18.870092604587605
SM1_Dzare,2.1712424383434152
SpAD_Dzpe,240.92667356553662
SpAD_Dzse,242.81694301880265
SpAbs_DzZ,240.91404030150068
SpAbs_Dzi,236.38096072591972
SpAbs_Dzm,240.96369861855902
SpAbs_Dzp,331.8643478672067
SpAbs_Dzv,296.33929452215546
SpDiam_Dt,313.9087604646313
SpMAD_DzZ,8.984325022473863
SpMAD_Dzi,8.811187418059895
SpMAD_Dzm,8.985998997277393
SpMAD_Dzp,12.075677945036622
SpMAD_Dzv,10.881266478915846
SpMax_DzZ,121.35584812085747
SpMax_Dzi,119.01646233903902
SpMax_Dzm,121.3782578932234
SpMax_Dzp,162.19007463639184
SpMax_Dzv,146.5335118094457
VE1_Dzare,5.123894038317812
VE2_Dzare,0.18977385327103008
VE3_Dzare,2.6271664773457433
VR1_Dzare,156.67432495276668
VR2_Dzare,5.802752776028395
VR3_Dzare,6.047421060528793
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,12
nAromBond,12
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4543209876543211
AETA_dBeta,-0.07407407407407407
AETA_eta_B,0.024997174139136002
AETA_eta_F,1.0893168260009072
AETA_eta_L,0.20935198419624398
AETA_eta_R,1.8961915051498683
BCUTare-1h,3.556070551690695
BCUTare-1l,2.1808872294286705
ETA_beta_s,17.5
ETA_dPsi_A,0.2098904109589037
ETA_dPsi_B,0.0
ETA_eta_BR,0.846923701756672
ETA_eta_FL,7.086786287317836
ETA_eta_RL,12.739289860616424
LogEE_Dzpe,120.5351272084449
LogEE_Dzse,121.4752687676807
PEOE_VSA10,6.041840829147961
PEOE_VSA11,5.749511833283905
PEOE_VSA12,0.0
PEOE_VSA13,5.559266895052008
SlogP_VSA1,15.612918452858388
SlogP_VSA2,59.034324005207196
SlogP_VSA3,18.26303078967502
SlogP_VSA4,0.0
SlogP_VSA5,5.563451491696996
SlogP_VSA6,35.25684902953134
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,238.37514630810685
SpAbs_Dzpe,239.17061758029104
SpAbs_Dzse,241.16891198738153
SpDiam_DzZ,186.87430325499045
SpDiam_Dzi,183.71665811331064
SpDiam_Dzm,186.90111335119389
SpDiam_Dzp,236.851502728482
SpDiam_Dzv,218.07718976791796
SpMAD_Dzpe,8.923210132056912
SpMAD_Dzse,8.993220111807505
SpMax_Dzpe,120.5351272084449
SpMax_Dzse,121.4752687676807
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.6481481481481481
AETA_eta_BR,0.03136754450950637
AETA_eta_FL,0.2624735661969569
AETA_eta_RL,0.4718255503932009
DetourIndex,2834
EState_VSA1,18.042260629437884
EState_VSA2,11.980088517978018
EState_VSA3,22.439866308374892
EState_VSA4,0.0
EState_VSA5,36.98369774424065
EState_VSA6,31.313140256523628
EState_VSA7,0.0
EState_VSA8,10.415470412307368
EState_VSA9,4.736862953800049
ETA_beta_ns,15.5
ETA_shape_p,0.27173913043478254
ETA_shape_x,0.0
ETA_shape_y,0.39130434782608686
GhoseFilter,True
LogEE_Dzare,119.26798954065875
SlogP_VSA10,4.794537184071822
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,236.42813824230547
SpDiam_Dzpe,185.84920964634338
SpDiam_Dzse,187.0229823885278
SpMAD_Dzare,8.828709122522476
SpMax_Dzare,119.26798954065875
TopoPSA(NO),113.76
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,1.2113129220033079
VSA_EState9,71.28868707799668
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5740740740740741
EState_VSA10,19.490138947056174
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.045679012345678914
FilterItLogS,-2.8912831759684625
SpDiam_Dzare,184.30049135582846
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6312925170068028
ETA_epsilon_2,0.9012345679012341
ETA_epsilon_3,0.43670886075949367
ETA_epsilon_4,0.5847953216374269
ETA_epsilon_5,0.8597701149425284
AETA_beta_ns_d,0.037037037037037035
ETA_dEpsilon_A,0.1945836562473091
ETA_dEpsilon_B,0.04649719536937591
ETA_dEpsilon_C,-0.1480864608779332
ETA_dEpsilon_D,0.04146445295870571
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.4444444444444444
MDEDescriptor,"0.7172305963139037,3.79719430119962,5.497114132584967,0.0,5.479913756094796,15.683698242973602,0.0,7.6411419524158335,0.0,0.0,0.9729506266807925,0.4911304059638447,0.0,0.0,0.0,0.0,0.09999999999999998,1.0433897200488584,0.09090909090909091"
APolDescriptor,54.75944599999999
BCUTDescriptor,"11.850000000000007,15.998947446797569,-0.34639245158683496,0.27752253254582904,4.428640388778414,10.853713985380386"
BPolDescriptor,33.460553999999995
TPSADescriptor,113.76
ALOGPDescriptor,"1.331900000000001,1.7739576100000025,93.96729999999998"
XLogPDescriptor,-0.8
VAdjMaDescriptor,5.807354922057604
WeightDescriptor,374.15901998
ChiPathDescriptor,"20.137463722575188,12.739289860616424,11.637036654449927,9.393438615973423,6.658707652924398,5.688244783135996,3.6064215910196533,2.2670266238086683,15.593055940179589,8.144599230776057,6.15249219495958,4.006708247421832,2.4651483271624675,1.7214671078248125,0.932960547778528,0.5199325928327417"
ChiChainDescriptor,"0.0,0.0,0.0,0.1388888888888889,0.2895079236633574,0.0,0.0,0.0,0.04221153450751842,0.06696649203623528"
AtomCountDescriptor,49
BondCountDescriptor,28
SmallRingDescriptor,"2,2,2,2,0,0,0,2,0,0,0"
ChiClusterDescriptor,"2.145756533530616,0.0,0.7137128315712065,0.0,0.8922706195829156,0.0,0.13166547201719928,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,5,3,0,2,0,0"
ZagrebIndexDescriptor,134.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"53.408267594366485,1.9780839849765366,24.828762794622286,12.669654949433596,12.159107845188695"
FractionalPSADescriptor,0.30404184831914743
WienerNumbersDescriptor,"2012.0,43.0"
AminoAcidCountDescriptor,"1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.06409491091295,6.130813228970275,9.335851302157778,1.5491026901144627,1.6490069222706516,1.9658361610582893"
FractionalCSP3Descriptor,0.3333333333333333
KierHallSmartsDescriptor,"0,0,0,0,0,0,4,0,1,0,0,5,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,2
LargestPiSystemDescriptor,14
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"23.28061224489796,10.683760683760683,6.2374010828821325"
AromaticAtomsCountDescriptor,12
AromaticBondsCountDescriptor,12
FragmentComplexityDescriptor,1798.09
HBondAcceptorCountDescriptor,7
HybridizationRatioDescriptor,0.3333333333333333
AutocorrelationDescriptorMass,"32.31226638281065,31.681987629515433,44.618567545943215,49.6980396918552,46.31039784650932"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.8421720859787376,-0.47817569790894193,0.08570288832798198,0.00764595977341139,-0.1439163336093506"
EccentricConnectivityIndexDescriptor,574
AutocorrelationDescriptorPolarizability,"1675.3946438827932,1932.211743359447,2641.4652188326995,2791.084876645198,2494.703573901901"
