DLiP-ID,I0006Y
AATSC6c,-0.0034130540419047262
AATSC6d,-0.10233274647887323
AATSC6i,-0.04700133520582061
AATSC6m,20.908435164818993
AATSC6p,0.04665543055893789
AATSC6s,0.0055932195499061865
AATSC6v,13.95168252741132
AATSC7Z,-2.6691576086956523
AATSC7c,0.01010036088574714
AATSC7d,-0.39741847826086957
AATSC7i,-0.5872534457374983
AATSC7m,-11.57914484922724
AATSC7p,-0.16035257917433302
AATSC7s,1.1804268637276252
AATSC7v,-15.463265709845365
AATSC8Z,-8.936079545454545
AATSC8c,-0.006612388954076892
AATSC8d,0.24857954545454544
AATSC8i,0.28351399966823865
AATSC8m,-41.90003115740412
AATSC8p,-0.019236296529246123
AATSC8s,-1.8192514594853826
AATSC8v,-29.198483791376614
ATS0are,204.3134
ATS1are,212.34879999999998
ATS2are,355.77600000000007
ATS3are,406.12000000000006
ATS4are,471.673
ATS5are,487.10200000000003
ATS6are,412.4738
ATS7are,304.3629
ATS8are,293.19399999999996
ATSC0dv,145.7222222222222
ATSC0pe,4.525887499999998
ATSC0se,3.163669218749999
ATSC1dv,39.41840277777777
ATSC1pe,0.2560597656250012
ATSC1se,0.5982321494140622
ATSC2dv,72.54166666666664
ATSC2pe,2.8780218749999986
ATSC2se,1.6492600546874994
ATSC3dv,-97.77951388888889
ATSC3pe,-2.395353515624998
ATSC3se,-1.5579663056640616
ATSC4dv,-88.74479166666666
ATSC4pe,-1.7776050781249988
ATSC4se,-1.2727030126953118
ATSC5dv,-51.03125
ATSC5pe,-3.1128570312499977
ATSC5se,-1.8975521269531246
ATSC6dv,60.15104166666667
ATSC6pe,1.720768359374996
ATSC6se,0.6754181396484358
ATSC7dv,24.0798611111111
ATSC7pe,4.172886718749999
ATSC7se,2.672892873046875
ATSC8dv,-146.5486111111111
ATSC8pe,-6.922845312499994
ATSC8se,-3.726748675781247
AXp-0dv,0.6225613563912022
AXp-1dv,0.3640956956532576
AXp-2dv,0.19842417189123346
AXp-3dv,0.10748873687929865
AXp-4dv,0.060115304155549776
AXp-5dv,0.030662923548148507
AXp-6dv,0.017699126632612642
AXp-7dv,0.010586301606031552
BertzCT,682.6077568781543
ECIndex,218
ETA_eta,13.70906164042198
GATS1dv,0.5300430919950555
GATS1pe,0.5983025428714257
GATS1se,0.4926804964230654
GATS2dv,0.6808316540493439
GATS2pe,0.45065944051225953
GATS2se,0.5301445066388887
GATS3dv,1.325551137979655
GATS3pe,1.1718925775892504
GATS3se,1.2088215584897912
GATS4dv,1.17476172321769
GATS4pe,1.029573536682032
GATS4se,1.0497022024251936
GATS5dv,1.0891228481773663
GATS5pe,1.2957513857779275
GATS5se,1.269274583350333
GATS6dv,0.7467312452680246
GATS6pe,0.68641007730139
GATS6se,0.6874186639730012
GATS7dv,0.9773409139882977
GATS7pe,0.5946544474282188
GATS7se,0.6963542618240929
GATS8dv,1.950862995182477
GATS8pe,2.791227536738776
GATS8se,2.6210815725499392
LogEE_A,3.8208675972383377
LogEE_D,64.89103316714625
MATS1dv,0.2623066347809009
MATS1pe,0.054862251610955884
MATS1se,0.18336427178418055
MATS2dv,0.28446163063013996
MATS2pe,0.3633726928854128
MATS2se,0.29789281110009713
MATS3dv,-0.34082505794286205
MATS3pe,-0.26882848943991633
MATS3se,-0.25013612677700103
MATS4dv,-0.25983987800228747
MATS4pe,-0.16757925011024538
MATS4se,-0.17164245517990226
MATS5dv,-0.14366990234317722
MATS5pe,-0.2821699724710459
MATS5se,-0.24606963309071617
MATS6dv,0.1860411420102775
MATS6pe,0.1713603288686548
MATS6se,0.09622175656508444
MATS7dv,0.11495300767458434
MATS7pe,0.6413941392470107
MATS7se,0.5877364570074776
MATS8dv,-0.7313970817592625
MATS8pe,-1.11244404349624
MATS8se,-0.8567149363252164
MAXaaCH,1.8299074074074073
MAXaasC,0.8054629629629632
MAXsCH3,1.8078467498110355
MAXsNH2,5.1891385582010585
MDEC-11,0.516459056608978
MDEC-12,2.4652382678235485
MDEC-13,5.973221444100828
MDEC-22,1.6509636244473134
MDEC-23,8.491671797800558
MDEC-33,6.585555701217671
MDEN-12,0.14285714285714285
MDEO-11,0.4999999999999999
MDEO-12,0.2857142857142857
MINaaCH,1.5527777777777778
MINaasC,0.12500000000000022
MINsCH3,1.705214238473167
MINsNH2,5.1891385582010585
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.6607142857142858
SM1_Dzi,0.883001233280407
SM1_Dzm,1.6581557966933946
SM1_Dzp,-3.8591084983466093
SM1_Dzv,-1.6780538154894666
SddssSe,0
SpAD_Dt,228.53817780747863
SpAbs_A,21.690394672227818
SpAbs_D,129.78206633429258
SpMAD_A,1.2050219262348787
SpMAD_D,7.210114796349584
SpMax_A,2.449922381168557
SpMax_D,64.89103316714625
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,94.57
TpiPC10,8.131415814298043
VAdjMat,5.247927513443585
VE1_DzZ,4.181662465229019
VE1_Dzi,4.182046162021891
VE1_Dzm,4.18165416574351
VE1_Dzp,4.173628479064089
VE1_Dzv,4.176471564733684
VE2_DzZ,0.23231458140161218
VE2_Dzi,0.23233589789010503
VE2_Dzm,0.23231412031908386
VE2_Dzp,0.23186824883689383
VE2_Dzv,0.23202619804076022
VE3_DzZ,2.0184955513238756
VE3_Dzi,2.01858730411208
VE3_Dzm,2.018493566588423
VE3_Dzp,2.0165724612257603
VE3_Dzv,2.017253431696665
VR1_DzZ,87.37535827925689
VR1_Dzi,88.39318161268946
VR1_Dzm,87.37543153471997
VR1_Dzp,88.93154428077914
VR1_Dzv,88.97242352446058
VR2_DzZ,4.854186571069827
VR2_Dzi,4.910732311816081
VR2_Dzm,4.854190640817776
VR2_Dzp,4.940641348932174
VR2_Dzv,4.942912418025588
VR3_DzZ,5.057999965925591
VR3_Dzi,5.069581500492789
VR3_Dzm,5.058000804324813
VR3_Dzp,5.07565357329029
VR3_Dzv,5.076113138581668
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.0811106942896892
Xch-7dv,0.1243668777499232
Xpc-4dv,2.1069311911709256
Xpc-5dv,2.9066460314756055
Xpc-6dv,3.2384700846218175
Zagreb1,96.0
Zagreb2,113.0
fragCpx,55.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,19
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,1
AATS0are,6.38479375
AATS1are,6.43481212121212
AATS2are,6.353142857142858
AATS3are,6.446349206349208
AATS4are,6.288973333333334
AATS5are,6.244897435897436
AATS6are,5.80949014084507
AATS7are,6.6165847826086965
AATS8are,6.663499999999999
AATSC0dv,4.553819444444444
AATSC0pe,0.14143398437499993
AATSC0se,0.09886466308593747
AATSC1dv,1.1944970538720536
AATSC1pe,0.007759386837121249
AATSC1se,0.01812824695194128
AATSC2dv,1.2953869047619044
AATSC2pe,0.05139324776785712
AATSC2se,0.029451072405133918
AATSC3dv,-1.5520557760141094
AATSC3pe,-0.03802148437499996
AATSC3se,-0.024729623899429547
AATSC4dv,-1.1832638888888887
AATSC4pe,-0.02370140104166665
AATSC4se,-0.01696937350260416
AATSC5dv,-0.6542467948717948
AATSC5pe,-0.03990842347756407
AATSC5se,-0.024327591371193905
AATSC6dv,0.8471977699530517
AATSC6pe,0.02423617407570417
AATSC6se,0.009512931544344166
AATSC7dv,0.5234752415458935
AATSC7pe,0.09071492866847825
AATSC7se,0.05810636680536684
AATSC8dv,-3.330650252525252
AATSC8pe,-0.15733739346590894
AATSC8se,-0.0846988335404829
AETA_eta,0.7616145355789989
ATSC0are,4.912949999999999
ATSC1are,0.08330156250000037
ATSC2are,3.080837499999999
ATSC3are,-2.4818015624999976
ATSC4are,-1.7439328124999987
ATSC5are,-3.1927031249999978
ATSC6are,1.225973437499996
ATSC7are,4.881546874999999
ATSC8are,-6.942618749999994
BCUTZ-1h,16.013354374986484
BCUTZ-1l,5.682006619004363
BCUTc-1h,0.44964029994452537
BCUTc-1l,-0.4660049766838486
BCUTd-1h,4.042993117768762
BCUTd-1l,0.9684041050466847
BCUTi-1h,14.564975455579644
BCUTi-1l,10.319280866283144
BCUTm-1h,32.06665982060054
BCUTm-1l,11.693321435307857
BCUTp-1h,2.9556370009170148
BCUTp-1l,0.7157163807965071
BCUTs-1h,7.014209430320093
BCUTs-1l,0.30019498639349745
BCUTv-1h,24.44206579469805
BCUTv-1l,14.681718543684049
BalabanJ,2.0724701780956867
Diameter,7
ETA_beta,23.75
GATS1are,0.6454503203808611
GATS2are,0.4586926243034081
GATS3are,1.1787759819085193
GATS4are,1.0188185645420096
GATS5are,1.2852607486076175
GATS6are,0.709911961617966
GATS7are,0.570287399273526
GATS8are,2.760267391652303
HybRatio,0.25
Lipinski,True
LogEE_Dt,114.26908890373932
MATS1are,0.016441704622940007
MATS2are,0.3583343147047235
MATS3are,-0.2565866982256319
MATS4are,-0.15145238604097327
MATS5are,-0.2666070127066065
MATS6are,0.1124683557639916
MATS7are,0.6912056291336517
MATS8are,-1.0277282025518824
MAXddssS,-3.7237844860166285
MINddssS,-3.7237844860166285
NsssssAs,0
RotRatio,0.10526315789473684
SM1_Dzpe,1.1101591187270503
SM1_Dzse,1.0973664910406058
SMR_VSA1,12.940891921302285
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,5.138973737607942
SMR_VSA5,25.666695074589647
SMR_VSA6,0.0
SMR_VSA7,35.21672811080473
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,87.02040234399898
SpAD_Dzi,99.75742923688253
SpAD_Dzm,87.01964497224833
SpAD_Dzp,102.32127761240983
SpAD_Dzv,103.08939516646532
SpAbs_Dt,228.5381778074788
SpDiam_A,4.860175841966084
SpDiam_D,94.5890713179425
SpMAD_Dt,12.696565433748813
SpMax_Dt,114.26908890373932
SsssssAs,0
VE1_Dzpe,4.182854119853947
VE1_Dzse,4.183308527533411
VE2_Dzpe,0.2323807844363304
VE2_Dzse,0.23240602930741172
VE3_Dzpe,2.0187804822271427
VE3_Dzse,2.0188891121209336
VMcGowan,190.63999999999973
VR1_Dzpe,88.23155230023865
VR1_Dzse,88.16235075806266
VR2_Dzpe,4.901752905568814
VR2_Dzse,4.897908375447925
VR3_Dzpe,5.067751299773029
VR3_Dzse,5.066966674629796
mZagreb1,7.979166666666667
mZagreb2,3.7777777777777777
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,26
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.15352968749999996
AATSC1are,0.002524289772727284
AATSC2are,0.05501495535714284
AATSC3are,-0.039393675595238056
AATSC4are,-0.023252437499999983
AATSC5are,-0.04093209134615382
AATSC6are,0.01726723151408445
AATSC7are,0.10612058423913041
AATSC8are,-0.15778678977272714
AETA_beta,1.3194444444444444
BCUTdv-1h,6.03345155387398
BCUTdv-1l,0.6420955201732814
BCUTpe-1h,3.5373966878347836
BCUTpe-1l,2.2266296270765014
BCUTse-1h,3.768649427721344
BCUTse-1l,2.424817149220717
ETA_alpha,8.633333333333335
ETA_dBeta,2.25
ETA_eta_B,0.6106645440928933
ETA_eta_F,16.29690943605317
ETA_eta_L,3.7037430468405943
ETA_eta_R,30.005971076475152
ETA_psi_1,0.5407098121085596
LabuteASA,105.64932380897127
LogEE_DzZ,43.2351731547788
LogEE_Dzi,49.9277702425124
LogEE_Dzm,43.23433759415468
LogEE_Dzp,50.33563465888835
LogEE_Dzv,51.265021947317734
PEOE_VSA1,4.523094936973348
PEOE_VSA2,0.0
PEOE_VSA3,13.556770721936878
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,17.289397394048667
PEOE_VSA7,37.964481650927475
PEOE_VSA8,5.563451491696996
PEOE_VSA9,10.589411470366237
SM1_Dzare,1.2038881980944245
SpAD_Dzpe,97.67675502997369
SpAD_Dzse,96.72415001665243
SpAbs_DzZ,85.72873567733231
SpAbs_Dzi,98.97253925174441
SpAbs_Dzm,85.72996824148686
SpAbs_Dzp,104.53037781612332
SpAbs_Dzv,104.208097710125
SpDiam_Dt,164.5077564075563
SpMAD_DzZ,4.834466796888832
SpMAD_Dzi,5.54207940204903
SpMAD_Dzm,4.834424720680463
SpMAD_Dzp,5.684515422911657
SpMAD_Dzv,5.727188620359184
SpMax_DzZ,43.2351731547788
SpMax_Dzi,49.9277702425124
SpMax_Dzm,43.23433759415468
SpMax_Dzp,50.33563465888835
SpMax_Dzv,51.265021947317734
VE1_Dzare,4.1827080616286265
VE2_Dzare,0.23237267009047924
VE3_Dzare,2.018745563300676
VR1_Dzare,88.24472336512913
VR2_Dzare,4.902484631396063
VR3_Dzare,5.067900567031365
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4796296296296297
AETA_dBeta,0.125
AETA_eta_B,0.033925808005160735
AETA_eta_F,0.9053838575585095
AETA_eta_L,0.20576350260225523
AETA_eta_R,1.6669983931375085
BCUTare-1h,3.581495037193454
BCUTare-1l,2.174020055831946
ETA_beta_s,10.75
ETA_dPsi_A,0.17329018789144035
ETA_dPsi_B,0.0
ETA_eta_BR,0.7826645440928932
ETA_eta_FL,4.599805971439608
ETA_eta_RL,8.303549018280203
LogEE_Dzpe,48.90005302158279
LogEE_Dzse,48.42303981338403
PEOE_VSA10,5.760247418874442
PEOE_VSA11,0.0
PEOE_VSA12,10.023291153407584
PEOE_VSA13,0.0
SlogP_VSA1,5.138973737607942
SlogP_VSA2,13.574460241454382
SlogP_VSA3,10.023291153407584
SlogP_VSA4,20.771211599071872
SlogP_VSA5,17.0176269054199
SlogP_VSA6,27.617679617875954
SlogP_VSA7,0.0
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,98.01212761660773
SpAbs_Dzpe,96.68994692443857
SpAbs_Dzse,95.74871313572746
SpDiam_DzZ,64.94380723269516
SpDiam_Dzi,73.32881299334261
SpDiam_Dzm,64.94244441245407
SpDiam_Dzp,72.67392156996911
SpDiam_Dzv,73.96225540065072
SpMAD_Dzpe,5.426486390554094
SpMAD_Dzse,5.373563889814024
SpMax_Dzpe,48.90005302158279
SpMax_Dzse,48.42303981338403
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,18
AETA_beta_s,0.5972222222222222
AETA_eta_BR,0.04348136356071629
AETA_eta_FL,0.25554477619108934
AETA_eta_RL,0.4613082787933446
DetourIndex,1011
EState_VSA1,10.023291153407584
EState_VSA2,4.895483475517775
EState_VSA3,11.323698910571437
EState_VSA4,16.82083097824245
EState_VSA5,0.0
EState_VSA6,25.980208536304467
EState_VSA7,12.990104268152233
EState_VSA8,5.156663257125445
EState_VSA9,9.66206867458129
ETA_beta_ns,13.0
ETA_shape_p,0.29729729729729726
ETA_shape_x,0.09652509652509651
ETA_shape_y,0.34749034749034746
GhoseFilter,True
LogEE_Dzare,49.07294648597577
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,96.94200477385712
SpDiam_Dzpe,71.99659438172952
SpDiam_Dzse,71.35572359557885
SpMAD_Dzare,5.445118200922652
SpMax_Dzare,49.07294648597577
TopoPSA(NO),86.19
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,28.042894463340893
VSA_EState9,23.097556689342404
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7222222222222222
EState_VSA10,8.417796984328938
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.0203703703703703
FilterItLogS,-4.031515992509023
SpDiam_Dzare,72.2655334993265
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.6302083333333336
ETA_epsilon_2,0.887037037037037
ETA_epsilon_3,0.4384615384615388
ETA_epsilon_4,0.564166666666667
ETA_epsilon_5,0.8283333333333334
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.1917467948717948
ETA_dEpsilon_B,0.06604166666666655
ETA_dEpsilon_C,-0.12570512820512825
ETA_dEpsilon_D,0.05870370370370359
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.6111111111111112
MDEDescriptor,"0.516459056608978,2.4652382678235485,5.973221444100828,0.0,1.6509636244473134,8.491671797800558,0.0,6.585555701217671,0.0,0.0,0.4999999999999999,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0"
APolDescriptor,37.961102000000004
BCUTDescriptor,"11.998999999999986,31.974831573988663,-0.29009024624174284,0.3220889185856264,6.2280309802294544,12.027068423244494"
BPolDescriptor,23.036897999999997
TPSADescriptor,94.57
ALOGPDescriptor,"1.9765999999999995,3.906947559999998,69.2352"
XLogPDescriptor,1.7039999999999997
VAdjMaDescriptor,5.247927513443585
WeightDescriptor,266.07251342
ChiPathDescriptor,"13.499635521070495,8.303549018280203,8.632202852006928,6.284554499302243,5.311925677435478,3.531412936772033,2.119130674924607,1.8084677631691595,10.593349605012156,5.757354450543298,4.6062008348966605,3.0794436619612817,2.158881334241772,1.168599830193786,0.6235559569880827,0.43153669588108573"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.316047027029408,0.42724935878977244,0.0,0.0,0.02282177322938192,0.0811106942896892,0.10962628797834982"
AtomCountDescriptor,32
BondCountDescriptor,19
SmallRingDescriptor,"2,2,2,2,0,0,1,1,0,0,0"
ChiClusterDescriptor,"2.4687610929465214,0.2886751345948129,0.6495771197458399,0.11785113019775793,0.8465049124831701,0.029444385555732224,0.18166171515277263,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,6,3,3,0,0,0"
ZagrebIndexDescriptor,96.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.12
WeightedPathDescriptor,"35.56744955524219,1.9759694197356774,16.34852125653091,7.734238599250187,5.3541945412196394"
FractionalPSADescriptor,0.35542942329679744
WienerNumbersDescriptor,"568.0,28.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.007018689922526,6.709903406695571,8.049122549954458,1.5008708512831794,2.061435811590074,2.0026436759450377"
FractionalCSP3Descriptor,0.25
KierHallSmartsDescriptor,"0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,15
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"14.409972299168976,5.174791914387634,2.962962962962963"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,783.06
HBondAcceptorCountDescriptor,3
HybridizationRatioDescriptor,0.25
AutocorrelationDescriptorMass,"27.171120747625807,28.94777488625926,36.54615025716474,35.66663520917611,32.82721589206871"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.25991844385184376,-0.07134050685509549,-0.04702222552057517,0.004103432205828568,0.015405415947936821"
EccentricConnectivityIndexDescriptor,218
AutocorrelationDescriptorPolarizability,"1353.4956636647944,1580.739028537659,2303.333372016968,2164.815034986693,1842.159484022766"
