DLiP-ID,C002JM
AATSC7d,-0.09517045454545454
AATSC7i,0.14591727220737852
AATSC7m,-4.650673149502842
AATSC7p,0.025295955549495385
AATSC7s,-0.5054154829545456
AATSC7v,2.5332834394888737
AATSC8Z,-3.1749131944444446
AATSC8c,0.0009624348023462728
AATSC8d,-0.1753472222222222
AATSC8i,-0.08106797447159496
AATSC8m,-14.850569650607643
AATSC8p,-0.021651808518036036
AATSC8s,-0.6900438850308644
AATSC8v,-11.541924926263297
ATS0are,209.89999999999998
ATS1are,226.25
ATS2are,365.7
ATS3are,448.89
ATS4are,447.36
ATS5are,409.79
ATS6are,357.63
ATS7are,291.96
ATS8are,237.15
ATSC0dv,130.875
ATSC0pe,4.3932875
ATSC0se,3.3982514999999993
ATSC1dv,28.16796875
ATSC1pe,-0.0033269531250001293
ATSC1se,-0.10589932812500007
ATSC2dv,13.78125
ATSC2pe,0.47389687500000033
ATSC2se,0.4129988749999999
ATSC3dv,11.9609375
ATSC3pe,0.5917398437499996
ATSC3se,0.2893105937499998
ATSC4dv,-5.359375
ATSC4pe,0.5085015625000006
ATSC4se,0.5306210625000001
ATSC5dv,11.21484375
ATSC5pe,0.7581339843750002
ATSC5se,0.6955401093749999
ATSC6dv,-3.62890625
ATSC6pe,-0.7038941406250006
ATSC6se,-0.9347057656249997
ATSC7dv,-68.765625
ATSC7pe,-2.0101703124999992
ATSC7se,-1.503611812499999
ATSC8dv,-93.859375
ATSC8pe,-2.1866171874999982
ATSC8se,-1.3258671874999992
AXp-0dv,0.5184770842614415
AXp-1dv,0.27108195714875455
AXp-2dv,0.1375685418107616
AXp-3dv,0.07120631593190815
AXp-4dv,0.03725102670596983
AXp-5dv,0.019462617878378805
AXp-6dv,0.009918237993673636
AXp-7dv,0.005198683632351463
BertzCT,1055.535450654967
ECIndex,388
ETA_eta,12.535650147716522
GATS1dv,0.42636103151862464
GATS1pe,0.602560806034856
GATS1se,0.6755670169119115
GATS2dv,0.6831082003001774
GATS2pe,0.6926435255733076
GATS2se,0.7329329719794345
GATS3dv,0.8764087870105063
GATS3pe,0.8198268381024459
GATS3se,0.8484960574577838
GATS4dv,0.9997190853418731
GATS4pe,1.009848748198915
GATS4se,1.0263451660361218
GATS5dv,0.9794272373068936
GATS5pe,0.9875570907258451
GATS5se,0.9849854975255494
GATS6dv,1.1025093340279586
GATS6pe,1.2443450273958747
GATS6se,1.323541495597743
GATS7dv,1.4992619605800122
GATS7pe,1.612314033832088
GATS7se,1.6485574740689173
GATS8dv,1.6317520959354772
GATS8pe,1.611042667048562
GATS8se,1.5646396552920099
LogEE_A,4.053342247805151
LogEE_D,92.88314509927028
MATS1dv,0.19677991540455725
MATS1pe,-0.0006923711945293434
MATS1se,-0.028491782570284434
MATS2dv,0.06017191977077364
MATS2pe,0.061639083325576695
MATS2se,0.06944728992037733
MATS3dv,0.04177923318324464
MATS3pe,0.06157339870362289
MATS3se,0.03891891798725649
MATS4dv,-0.019270745547502667
MATS4pe,0.05446828893879054
MATS4se,0.07348014983934084
MATS5dv,0.043525719743484785
MATS5pe,0.08765279499040951
MATS5se,0.1039623507223389
MATS6dv,-0.0161326734392637
MATS6pe,-0.09321912328544614
MATS6se,-0.16003194851555544
MATS7dv,-0.3821307632195884
MATS7pe,-0.33276721486006666
MATS7se,-0.32179368232055905
MATS8dv,-0.637482754961265
MATS8pe,-0.442415781398832
MATS8se,-0.3468102967396941
MAXaaCH,1.9661748866213151
MAXaaaC,1.0141171947173933
MAXaasC,0.11748766481901463
MAXdssC,-0.47816279289493546
MDEC-22,10.867532195859944
MDEC-23,22.59555261901551
MDEC-33,11.098304807453893
MDEO-11,0.25
MDEO-12,1.208550158942707
MDEO-22,0.19999999999999996
MINaaCH,1.3941445158310235
MINaaaC,0.45805083144368886
MINaasC,-0.028886054421768614
MINdssC,-0.47816279289493546
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.0
SM1_Dzi,0.6925367435132048
SM1_Dzm,0.9970623163947749
SM1_Dzp,-4.329177057356608
SM1_Dzv,-1.5959779122321027
SddssSe,0
SpAD_Dt,512.3777726940692
SpAbs_A,29.5336451675311
SpAbs_D,185.76629019854062
SpMAD_A,1.342438416705959
SpMAD_D,8.443922281751846
SpMax_A,2.489569672594264
SpMax_D,92.88314509927028
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,60.42
TpiPC10,9.722850396654621
VAdjMat,5.643856189774724
VE1_DzZ,4.623774297192278
VE1_Dzi,4.62482480361374
VE1_Dzm,4.623785707274023
VE1_Dzp,4.621993277228038
VE1_Dzv,4.623815871931972
VE2_DzZ,0.21017155896328535
VE2_Dzi,0.21021930925517002
VE2_Dzm,0.21017207760336468
VE2_Dzp,0.21009060351036535
VE2_Dzv,0.21017344872418056
VE3_DzZ,2.3196686793822034
VE3_Dzi,2.3198958503114504
VE3_Dzm,2.319671147077842
VE3_Dzp,2.3192834176996158
VE3_Dzv,2.31967767085759
VR1_DzZ,124.76612713852849
VR1_Dzi,124.7732588622053
VR1_Dzm,124.76612241452511
VR1_Dzp,126.05045304808685
VR1_Dzv,125.35584043968713
VR2_DzZ,5.67118759720584
VR2_Dzi,5.671511766463877
VR2_Dzm,5.671187382478414
VR2_Dzp,5.729566047640311
VR2_Dzv,5.697992747258506
VR3_DzZ,5.6148983623000674
VR3_Dzi,5.614955521402629
VR3_Dzm,5.614898324437199
VR3_Dzp,5.62513960818521
VR3_Dzv,5.619613776940088
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.039283710065919304
Xch-6dv,0.0829843574187905
Xch-7dv,0.12160627146072739
Xpc-4dv,1.1538020401052007
Xpc-5dv,1.586119195000178
Xpc-6dv,2.070859132483069
Zagreb1,122.0
Zagreb2,148.0
fragCpx,163.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,21
nBondsD,2
nBondsM,23
nBondsO,25
nBondsS,12
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,4
naHRing,2
AATS0are,6.559374999999999
AATS1are,6.464285714285714
AATS2are,6.5303571428571425
AATS3are,6.412714285714285
AATS4are,6.578823529411765
AATS5are,6.504603174603175
AATS6are,6.502363636363636
AATS7are,6.635454545454545
AATS8are,6.5875
AATSC0dv,4.08984375
AATSC0pe,0.137290234375
AATSC0se,0.10619535937499998
AATSC1dv,0.8047991071428572
AATSC1pe,-9.505580357143226e-05
AATSC1se,-0.003025695089285716
AATSC2dv,0.24609375
AATSC2pe,0.008462444196428578
AATSC2se,0.007374979910714284
AATSC3dv,0.1708705357142857
AATSC3pe,0.008453426339285707
AATSC3se,0.004133008482142854
AATSC4dv,-0.07881433823529412
AATSC4pe,0.007477964154411773
AATSC4se,0.007803250919117648
AATSC5dv,0.17801339285714285
AATSC5pe,0.012033872767857147
AATSC5se,0.01104031919642857
AATSC6dv,-0.06598011363636364
AATSC6pe,-0.01279807528409092
AATSC6se,-0.016994650284090904
AATSC7dv,-1.5628551136363635
AATSC7pe,-0.04568568892045453
AATSC7se,-0.034172995738636344
AATSC8dv,-2.607204861111111
AATSC8pe,-0.0607393663194444
AATSC8se,-0.0368296440972222
AETA_eta,0.5698022794416601
ATSC0are,4.868749999999999
ATSC1are,-0.059570312500000056
ATSC2are,0.5671875000000001
ATSC3are,0.5739843749999997
ATSC4are,0.6576562500000003
ATSC5are,0.9140234375000001
ATSC6are,-1.0006640625
ATSC7are,-2.234531249999999
ATSC8are,-2.242968749999999
BCUTZ-1h,8.039181252705214
BCUTZ-1l,5.644536947428383
BCUTc-1h,0.515999710712591
BCUTc-1l,-0.527576319407319
BCUTd-1h,3.2732514581784904
BCUTd-1l,0.9772332753021139
BCUTi-1h,13.651633425600227
BCUTi-1l,10.9049968429416
BCUTm-1h,16.0197074532253
BCUTm-1l,11.656073493605936
BCUTp-1h,2.0380143927807213
BCUTp-1l,0.7204251990520596
BCUTs-1h,7.0093677912411545
BCUTs-1l,1.3733723399382336
BCUTv-1h,20.944559518271344
BCUTv-1l,14.697701861326477
BalabanJ,1.4757793436713762
Diameter,10
ETA_beta,33.5
GATS1are,0.627617825050431
GATS2are,0.7049330643682378
GATS3are,0.8290922428021273
GATS4are,1.015932945707166
GATS5are,0.9864009617539784
GATS6are,1.2774792857976427
GATS7are,1.6351966390477304
GATS8are,1.5997432605905004
HybRatio,0.0
Lipinski,True
LogEE_Dt,255.09822122490817
MATS1are,-0.011186502842472048
MATS2are,0.0665688611773336
MATS3are,0.05389326975976525
MATS4are,0.06356565732839996
MATS5are,0.09535627687103942
MATS6are,-0.11957988096627381
MATS7are,-0.33378457229548364
MATS8are,-0.40949935815147614
NsssssAs,0
RotRatio,0.08
SM1_Dzpe,1.0348837209302326
SM1_Dzse,0.9939792008757524
SMR_VSA1,13.628839058178517
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,0.0
SMR_VSA7,82.6042890255148
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,128.67945954947456
SpAD_Dzi,130.47362226842716
SpAD_Dzm,128.69643638940352
SpAD_Dzp,150.17266309204555
SpAD_Dzv,141.4478090278867
SpAbs_Dt,512.3777726940692
SpDiam_A,4.975194499784343
SpDiam_D,136.07789530160716
SpMAD_Dt,23.289898758821327
SpMax_Dt,255.09822122490817
SsssssAs,0
VE1_Dzpe,4.623636723444783
VE1_Dzse,4.623797652999471
VE2_Dzpe,0.21016530561112648
VE2_Dzse,0.21017262059088504
VE3_Dzpe,2.3196389253792296
VE3_Dzse,2.3196737306123683
VMcGowan,201.51999999999984
VR1_Dzpe,124.76629451989237
VR1_Dzse,124.76611901583675
VR2_Dzpe,5.671195205449653
VR2_Dzse,5.671187227992579
VR3_Dzpe,5.614899703860116
VR3_Dzse,5.614898297196724
mZagreb1,5.888888888888888
mZagreb2,4.749999999999998
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,25
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.15214843749999996
AATSC1are,-0.0017020089285714301
AATSC2are,0.010128348214285715
AATSC3are,0.00819977678571428
AATSC4are,0.009671415441176475
AATSC5are,0.014508308531746034
AATSC6are,-0.018193892045454546
AATSC7are,-0.05078480113636361
AATSC8are,-0.06230468749999997
AETA_beta,1.5227272727272727
BCUTdv-1h,6.039099279248478
BCUTdv-1l,2.751539477288875
BCUTpe-1h,3.52280444271439
BCUTpe-1l,2.1933237012767126
BCUTse-1h,3.7353391821796205
BCUTse-1l,2.389364185480745
ETA_alpha,10.333333333333334
ETA_dBeta,5.5
ETA_eta_B,0.17703011935521218
ETA_eta_F,23.61045100793173
ETA_eta_L,3.9110780357529977
ETA_eta_R,36.14610115564825
ETA_psi_1,0.5595667870036104
LabuteASA,124.13895879160144
LogEE_DzZ,64.36644232372217
LogEE_Dzi,65.26382193446199
LogEE_Dzm,64.37497600957123
LogEE_Dzp,74.10242766935085
LogEE_Dzv,70.36118226116331
PEOE_VSA1,8.834301874106695
PEOE_VSA2,4.794537184071822
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,30.33183534230805
PEOE_VSA7,35.03791670277603
PEOE_VSA8,5.386224214464796
PEOE_VSA9,6.263162995639057
SM1_Dzare,1.1428571428571428
SpAD_Dzpe,128.47812065739828
SpAD_Dzse,128.71425723229703
SpAbs_DzZ,127.86127773129277
SpAbs_Dzi,129.90700129646177
SpAbs_Dzm,127.8806581305351
SpAbs_Dzp,152.5340323960582
SpAbs_Dzv,142.31834243455873
SpDiam_Dt,339.84328294650754
SpMAD_DzZ,5.849066343157935
SpMAD_Dzi,5.930619194019417
SpMAD_Dzm,5.84983801770016
SpMAD_Dzp,6.826030140547525
SpMAD_Dzv,6.429445864903941
SpMax_DzZ,64.36644232372217
SpMax_Dzi,65.26382193446199
SpMax_Dzm,64.37497600957123
SpMax_Dzp,74.10242766935085
SpMax_Dzv,70.36118226116331
VE1_Dzare,4.6231862346488874
VE2_Dzare,0.2101448288476767
VE3_Dzare,2.3195414889303447
VR1_Dzare,124.76813335447895
VR2_Dzare,5.6712787888399525
VR3_Dzare,5.614914441983447
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,19
nAromBond,21
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4696969696969697
AETA_dBeta,0.25
AETA_eta_B,0.008046823607055099
AETA_eta_F,1.0732023185423514
AETA_eta_L,0.17777627435240898
AETA_eta_R,1.6430045979840115
BCUTare-1h,3.5745780813274823
BCUTare-1l,2.1435508529045824
ETA_beta_s,14.0
ETA_dPsi_A,0.15443321299638957
ETA_dPsi_B,0.0
ETA_eta_BR,0.5210301193552122
ETA_eta_FL,6.826105407264886
ETA_eta_RL,10.737183443017884
LogEE_Dzpe,64.26516902031169
LogEE_Dzse,64.3839330109469
PEOE_VSA10,11.146471633339239
PEOE_VSA11,5.760247418874442
PEOE_VSA12,5.783244946364939
PEOE_VSA13,0.0
SlogP_VSA1,5.625586319077987
SlogP_VSA2,5.783244946364939
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,16.118236094643258
SlogP_VSA6,74.48930566997207
SlogP_VSA7,0.0
SlogP_VSA8,21.74169278503663
SlogP_VSA9,0.0
SpAD_Dzare,127.85794423649678
SpAbs_Dzpe,127.63139761300079
SpAbs_Dzse,127.90100152248961
SpDiam_DzZ,96.11107326420972
SpDiam_Dzi,97.35525424057721
SpDiam_Dzm,96.12285841247316
SpDiam_Dzp,108.30935119699686
SpDiam_Dzv,104.04611817401133
SpMAD_Dzpe,5.8399145753362856
SpMAD_Dzse,5.850648056013501
SpMax_Dzpe,64.26516902031169
SpMax_Dzse,64.3839330109469
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,1
nG12FaRing,1
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6363636363636364
AETA_eta_BR,0.023683187243418734
AETA_eta_FL,0.3102775185120403
AETA_eta_RL,0.4880537928644493
DetourIndex,2777
EState_VSA1,11.408831265442927
EState_VSA2,11.323698910571437
EState_VSA3,5.583020141642242
EState_VSA4,16.158672643394386
EState_VSA5,12.329530064100666
EState_VSA6,18.19910120538483
EState_VSA7,30.33183534230805
EState_VSA8,0.0
EState_VSA9,8.834301874106695
ETA_beta_ns,19.5
ETA_shape_p,0.06451612903225806
ETA_shape_x,0.0
ETA_shape_y,0.3870967741935484
GhoseFilter,True
LogEE_Dzare,63.952416323959355
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,126.92287930143185
SpDiam_Dzpe,95.97128275854574
SpDiam_Dzse,96.13522914194874
SpMAD_Dzare,5.811724738022581
SpMax_Dzare,63.952416323959355
TopoPSA(NO),60.42
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.37616898148148
VSA_EState9,43.95716435185185
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,1
AETA_beta_ns,0.8863636363636364
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.030303030303030276
FilterItLogS,-5.446041052781964
SpDiam_Dzare,95.54039630899143
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6708333333333333
ETA_epsilon_2,0.839393939393939
ETA_epsilon_3,0.446666666666667
ETA_epsilon_4,0.5472222222222224
ETA_epsilon_5,0.839393939393939
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.2241666666666663
ETA_dEpsilon_B,0.1236111111111109
ETA_dEpsilon_C,-0.1005555555555554
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9090909090909091
MDEDescriptor,"0.0,0.0,0.0,0.0,10.867532195859944,22.59555261901551,0.0,11.098304807453893,0.0,0.0,0.25,1.208550158942707,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,41.55593
BCUTDescriptor,"11.988438792813655,16.00628518263285,-0.32929492686961764,0.37216324383391214,4.961602609027582,10.739762984719974"
BPolDescriptor,16.680069999999997
TPSADescriptor,60.42
ALOGPDescriptor,"3.7225999999999995,13.857750759999997,75.98420000000002"
XLogPDescriptor,4.17
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,290.05790887999996
ChiPathDescriptor,"15.104083527755582,10.737183443017884,9.725872329042517,8.800075226554208,7.574650847511184,5.950601390370045,4.347212323427603,3.2247422400936876,11.406495853751712,6.777048928718864,4.952467505187419,3.631522112527316,2.5703208427119164,1.7127103732973354,0.9918237993673642,0.6082459849851212"
ChiChainDescriptor,"0.0,0.0,0.14433756729740646,0.2777777777777778,0.5546080790922604,0.0,0.0,0.039283710065919304,0.0829843574187905,0.12160627146072737"
AtomCountDescriptor,32
BondCountDescriptor,25
SmallRingDescriptor,"4,4,2,2,0,0,1,3,0,0,0"
ChiClusterDescriptor,"1.3364006405892543,0.0,0.46265582890522383,0.0,0.5103885174518505,0.0,0.10068759247651618,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,12,4,0,0,0,0"
ZagrebIndexDescriptor,122.0
LargestChainDescriptor,11
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"45.84268568077196,2.083758440035089,11.272309412608884,11.272309412608884,0.0"
FractionalPSADescriptor,0.20830323239004112
WienerNumbersDescriptor,"991.0,37.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7695193392828736,6.327211907494027,9.245034973694473,1.1538020401052014,1.5861191950001783,1.887857728119999"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,22
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.5232,6.481481481481482,2.9219530949634756"
AromaticAtomsCountDescriptor,19
AromaticBondsCountDescriptor,21
FragmentComplexityDescriptor,763.04
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"25.097876142163784,26.992551862795388,39.76329682973402,41.42748078399915,39.2019498195401"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,2
AutocorrelationDescriptorCharge,"0.5147712150046132,-0.2302272083989515,0.0019295732724043807,-0.08438816899892693,-0.02332486732186421"
EccentricConnectivityIndexDescriptor,388
AutocorrelationDescriptorPolarizability,"1474.2184228311864,1782.4047019413952,2585.620289960571,2613.8014144410704,2221.347631124489"
