DLiP-ID,C001EP
AATS6p,1.4332111078519776
AATS6s,1.9872427983539094
AATS6v,171.86497224790048
AATS7Z,11.166666666666666
AATS7d,2.3
AATS7i,154.86768231935247
AATS7m,36.62423539999999
AATS7p,1.3198699664647668
AATS7s,2.0771604938271606
AATS7v,157.68907097372588
AATS8Z,7.5
AATS8d,1.9
AATS8i,160.0282598440147
AATS8m,21.9954841
AATS8p,1.0804004574547
AATS8s,1.9
AATS8v,120.51878332652322
AMID_C,1.8902418735566522
AMID_N,0.12380481092958542
AMID_O,0.0
AMID_X,0.0
AMID_h,0.24595934735792793
ATS0dv,188.44444444444446
ATS0pe,166.6755
ATS0se,205.95632900000004
ATS1dv,226.0
ATS1pe,195.49000000000004
ATS1se,233.88471600000005
ATS2dv,327.3333333333333
ATS2pe,322.19200000000006
ATS2se,389.73420600000014
ATS3dv,295.3333333333333
ATS3pe,393.60999999999996
ATS3se,482.6915
ATS4dv,221.33333333333334
ATS4pe,392.16819999999996
ATS4se,484.6094599999999
ATS5dv,154.0
ATS5pe,336.02450000000005
ATS5se,422.71135599999985
ATS6dv,104.0
ATS6pe,255.084
ATS6se,323.388762
ATS7dv,54.0
ATS7pe,168.33100000000002
ATS7se,213.81900000000005
ATS8dv,18.0
ATS8pe,109.365
ATS8se,140.80339999999998
ATSC0Z,306.8571428571429
ATSC0c,0.23323119588860536
ATSC0d,16.107142857142854
ATSC0i,43.47785265257863
ATSC0m,1387.7216537142858
ATSC0p,9.063953818098678
ATSC0s,6.637896825396824
ATSC0v,1529.7734606833403
ATSC1Z,21.26530612244897
ATSC1c,-0.10748528996260458
ATSC1d,7.2385204081632635
ATSC1i,5.008508188280322
ATSC1m,100.52455110204068
ATSC1p,1.0170892355614651
ATSC1s,-0.19585686640911615
ATSC1v,144.12922630337334
ATSC2Z,-50.30612244897962
ATSC2c,-0.010612806761127727
ATSC2d,1.8010204081632655
ATSC2i,-11.321090037211423
ATSC2m,-221.17307232653076
ATSC2p,-1.8092577186381158
ATSC2s,-0.17185444136502437
ATSC2v,-199.96677347733518
ATSC3Z,13.510204081632645
ATSC3c,0.019911800768700295
ATSC3d,-8.105867346938775
ATSC3i,-9.936182495827007
ATSC3m,59.20670144897949
ATSC3p,-0.3000441201780386
ATSC3s,-0.3276499643067109
ATSC3v,-145.9399057493733
ATSC4Z,-90.34693877551021
ATSC4c,-0.007271190069000587
ATSC4d,-9.784438775510203
ATSC4i,-10.517367937948626
ATSC4m,-432.7341119795919
ATSC4p,-2.990732680980432
ATSC4s,-3.921026409535008
ATSC4v,-660.1415070640847
ATSC5Z,-78.34693877551018
ATSC5c,-0.03676340128840322
ATSC5d,-3.221938775510205
ATSC5i,2.215265499064457
ATSC5m,-350.0723355510205
ATSC5p,-1.2199356885548711
ATSC5s,-0.2625075235855654
ATSC5v,-153.33047825258
ATSC6Z,-23.734693877551
ATSC6c,0.014089859859774477
ATSC6d,-2.279336734693877
ATSC6i,2.7392808726283047
ATSC6m,-99.76358632653056
ATSC6p,-0.21863729931959142
ATSC6s,1.4046661102712696
ATSC6v,52.437687323537176
ATSC7Z,-28.775510204081616
ATSC7c,0.006372984924353614
ATSC7d,-0.8647959183673481
ATSC7i,-5.456932988150514
ATSC7m,-133.1719984081632
ATSC7p,-1.137834464139121
ATSC7s,0.3010212829987964
ATSC7v,-162.84296931830747
ATSC8Z,10.816326530612256
ATSC8c,-0.01104528944543438
ATSC8d,2.35204081632653
ATSC8i,-3.367308864579156
ATSC8m,42.79098648979601
ATSC8p,-0.13698807716777162
ATSC8s,-1.0471063939979277
ATSC8v,-81.94804239222367
AXp-0d,0.6613103651876342
AXp-1d,0.4216326495188786
AXp-2d,0.26060497873078636
AXp-3d,0.1635180994255875
AXp-4d,0.10354736949252832
AXp-5d,0.06700392781040741
AXp-6d,0.04227339580309954
AXp-7d,0.02759669349235066
GATS1Z,0.6925572175166697
GATS1c,1.445991537297726
GATS1d,0.5136971604320151
GATS1i,0.7872867319833543
GATS1m,0.687727705390065
GATS1p,0.6691568151959925
GATS1s,0.943025698137283
GATS1v,0.6920372673143156
GATS2Z,1.0609422002578428
GATS2c,0.9524749415090262
GATS2d,1.0315538120416172
GATS2i,1.0486387000164175
GATS2m,1.042336016420266
GATS2p,1.029450496730893
GATS2s,0.9086756416004661
GATS2v,0.9091571495779198
GATS3Z,0.9245595186935969
GATS3c,1.0344356478662216
GATS3d,1.3281255330035822
GATS3i,1.056987168802675
GATS3m,0.9205576019707843
GATS3p,0.9401851048504105
GATS3s,0.9314770319104502
GATS3v,0.942604219487373
GATS4Z,1.193940696175333
GATS4c,1.482348928629209
GATS4d,1.2378645744499408
GATS4i,1.1530045209115651
GATS4m,1.1896890932234148
GATS4p,1.1424715528381577
GATS4s,1.2935309198349108
GATS4v,1.1083915458177926
GATS5Z,1.220465709882489
GATS5c,1.147230442754008
GATS5d,1.0115452251701202
GATS5i,0.9802273748344127
GATS5m,1.2133653521049939
GATS5p,1.1308252206560134
GATS5s,1.015866226205385
GATS5v,1.0727380479433017
GATS6Z,1.0617318435754188
GATS6c,0.6156893207470154
GATS6d,1.0057649667405768
GATS6i,0.9108025241297982
GATS6m,1.0637673578479259
GATS6p,1.0526360234103112
GATS6s,0.8256928876268289
GATS6v,1.0450096022605775
GATS7Z,0.9165502793296089
GATS7c,0.41378356548577316
GATS7d,0.8101995565410202
GATS7i,1.0138753503316913
GATS7m,0.9408063051445342
GATS7p,1.0470597179284447
GATS7s,0.9424234876035805
GATS7v,1.1641436349091296
GATS8Z,0.6599162011173184
GATS8c,0.49380254879339797
GATS8d,0.5028824833702884
GATS8i,1.0184953965018448
GATS8m,0.7066508404443332
GATS8p,0.8993908034923034
GATS8s,1.2202660289941714
GATS8v,1.1920275097746453
MATS1Z,0.06259386075569168
MATS1c,-0.41625429796504354
MATS1d,0.4059080180244618
MATS1i,0.10404869540424962
MATS1m,0.06542837210495879
MATS1p,0.10135325747014497
MATS1s,-0.026650455824294046
MATS1v,0.0850983756790762
MATS2Z,-0.08827531872224614
MATS2c,-0.02450181775306432
MATS2d,0.06020808459832852
MATS2i,-0.1402086622632894
MATS2m,-0.08581922208423551
MATS2p,-0.1074824203876683
MATS2s,-0.013940711843367233
MATS2v,-0.07038585728876377
MATS3Z,0.018965764217160855
MATS3c,0.03677634575290645
MATS3d,-0.2167832167832168
MATS3i,-0.09844556318620856
MATS3m,0.018378631745996687
MATS3p,-0.014259756552139704
MATS3s,-0.02126298838300038
MATS3v,-0.04109524877631852
MATS4Z,-0.12682996705343075
MATS4c,-0.013429614082569983
MATS4d,-0.2616749104553983
MATS4i,-0.10420382378471484
MATS4m,-0.13432703888861713
MATS4p,-0.1421361629016537
MATS4s,-0.2544567315055035
MATS4v,-0.1858893859158799
MATS5Z,-0.12325820330058429
MATS5c,-0.0760955189987812
MATS5d,-0.09656701582689813
MATS5i,0.024597316830142723
MATS5m,-0.12178266253890407
MATS5p,-0.06497544914238912
MATS5s,-0.019091554650557358
MATS5v,-0.04838730184130381
MATS6Z,-0.048127457066004506
MATS6c,0.037589413711773885
MATS6d,-0.08805124414880514
MATS6i,0.03920252100482987
MATS6m,-0.044731679594972165
MATS6p,-0.01500901140644142
MATS6s,0.13167039072816328
MATS6v,0.02132857914796788
MATS7Z,-0.08752327746741148
MATS7c,0.025503103219395012
MATS7d,-0.05011086474501117
MATS7i,-0.11714326133595461
MATS7m,-0.08956685575113381
MATS7p,-0.1171650754746764
MATS7s,0.04232563488944368
MATS7v,-0.09935246967604085
MATS8Z,0.049348230912476775
MATS8c,-0.06630075863004914
MATS8d,0.20443458980044343
MATS8i,-0.10842836347234415
MATS8m,0.043169594511529165
MATS8p,-0.021158901720343293
MATS8s,-0.22084539578685936
MATS8v,-0.07499624114139436
MAXssS,1.9308578987150413
MINssS,1.9308578987150413
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,0
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,4
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,23.679070418694664
SpAD_D,111.59715481009788
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.0658333333333332
SssNH2,0
SsssAs,0
SsssCH,0
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,837
TMWC10,111.27815846398977
TSRW10,65.02616466875898
VE1_Dt,4.121260901448461
VE2_Dt,0.24242711184990948
VE3_Dt,1.9467874116425696
VR1_Dt,82.94197456895182
VR2_Dt,4.878939680526578
VR3_Dt,4.948769512794413
Xc-3dv,0.5441713938910651
Xc-4dv,0.0
Xc-5dv,0.13751917061956306
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.07856742013183861
Xch-6d,0.43424981005154034
Xch-7d,0.7541937804748116
Xp-0dv,10.050653806095145
Xp-1dv,6.736651768452758
Xp-2dv,5.326148399486897
Xp-3dv,4.442050356020772
Xp-4dv,3.628906820423346
Xp-5dv,2.8301105506520274
Xp-6dv,1.820394306144504
Xp-7dv,1.2673388263834555
Xpc-4d,2.6788283097506618
Xpc-5d,4.961975568971595
Xpc-6d,8.152188164071267
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,31
nFRing,1
nHBAcc,1
nHBDon,1
nHRing,2
nSpiro,0
naRing,3
piPC10,7.982208276360452
AATS0dv,6.73015873015873
AATS0pe,5.9526964285714286
AATS0se,7.35558317857143
AATS1dv,7.290322580645161
AATS1pe,6.306129032258066
AATS1se,7.544668258064518
AATS2dv,6.294871794871795
AATS2pe,6.1960000000000015
AATS2se,7.4948885769230795
AATS3dv,4.543589743589743
AATS3pe,6.055538461538461
AATS3se,7.4260230769230775
AATS4dv,3.4051282051282055
AATS4pe,6.033356923076923
AATS4se,7.455530153846152
AATS5dv,2.6551724137931036
AATS5pe,5.793525862068966
AATS5se,7.288126827586204
AATS6dv,2.311111111111111
AATS6pe,5.668533333333333
AATS6se,7.186416933333333
AATS7dv,1.8
AATS7pe,5.611033333333334
AATS7se,7.127300000000002
AATS8dv,0.9
AATS8pe,5.468249999999999
AATS8se,7.040169999999999
AATSC0Z,10.959183673469388
AATSC0c,0.008329685567450191
AATSC0d,0.5752551020408162
AATSC0i,1.5527804518778083
AATSC0m,49.56148763265306
AATSC0p,0.3237126363606671
AATSC0s,0.2370677437641723
AATSC0v,54.63476645297644
AATSC1Z,0.6859776168531926
AATSC1c,-0.003467267418148535
AATSC1d,0.23350065832784722
AATSC1i,0.16156478026710716
AATSC1m,3.242727454904538
AATSC1p,0.0328093301794021
AATSC1s,-0.006317963432552134
AATSC1v,4.649329880753979
AATSC2Z,-0.9674254317111466
AATSC2c,-0.00020409243771399475
AATSC2d,0.03463500784929357
AATSC2i,-0.21771326994637352
AATSC2m,-4.253328313971745
AATSC2p,-0.03479341766611761
AATSC2s,-0.0033048931031735454
AATSC2v,-3.845514874564138
AATSC3Z,0.20784929356357917
AATSC3c,0.000306335396441543
AATSC3d,-0.12470565149136577
AATSC3i,-0.15286434608964625
AATSC3m,0.9108723299842998
AATSC3p,-0.00461606338735444
AATSC3s,-0.005040768681641706
AATSC3v,-2.245229319221128
AATSC4Z,-1.3899529042386187
AATSC4c,-0.00011186446260000902
AATSC4d,-0.1505298273155416
AATSC4i,-0.161805660583825
AATSC4m,-6.657447876609106
AATSC4p,-0.04601127201508357
AATSC4s,-0.060323483223615505
AATSC4v,-10.156023185601304
AATSC5Z,-1.3508092892329342
AATSC5c,-0.0006338517463517796
AATSC5d,-0.0555506685432794
AATSC5i,0.03819423274249063
AATSC5m,-6.035729923293457
AATSC5p,-0.021033373940601226
AATSC5s,-0.004525991785958024
AATSC5v,-2.6436289353893105
AATSC6Z,-0.5274376417233555
AATSC6c,0.0003131079968838773
AATSC6d,-0.050651927437641714
