DLiP-ID,I000BH
ATSC1c,-0.3553806269916132
ATSC1d,9.973534971644623
ATSC1i,-2.1205971249194064
ATSC1m,12.96350440642748
ATSC1p,0.6237392556686241
ATSC1s,-4.441225034531249
ATSC1v,127.87661790101839
ATSC2Z,26.156899810964056
ATSC2c,-0.050620297572446515
ATSC2d,0.5860113421550107
ATSC2i,-9.684697223398027
ATSC2m,123.74907538563365
ATSC2p,0.13794796453177235
ATSC2s,0.3520901545882208
ATSC2v,-37.26518204882128
ATSC3Z,-138.83364839319472
ATSC3c,0.15979796925033934
ATSC3d,-4.502835538752361
ATSC3i,0.8437464220028041
ATSC3m,-650.2985735387525
ATSC3p,-1.34913840203135
ATSC3s,-5.98029897156797
ATSC3v,-402.32326901429394
ATSC4Z,56.3780718336484
ATSC4c,0.019170868716156163
ATSC4d,-6.988657844990548
ATSC4i,-6.311172335747452
ATSC4m,267.6852141550093
ATSC4p,0.15423411554744176
ATSC4s,-2.5955884884588993
ATSC4v,148.90187960725086
ATSC5Z,-120.76370510396984
ATSC5c,-0.25087168584019937
ATSC5d,-10.090737240075617
ATSC5i,3.8494702988321023
ATSC5m,-552.65070563138
ATSC5p,0.15400914185554715
ATSC5s,-15.17298499356338
ATSC5v,18.00800479765087
ATSC6Z,90.0775047258979
ATSC6c,0.2595548759819298
ATSC6d,-12.389413988657846
ATSC6i,-6.623572840825673
ATSC6m,398.1739727069946
ATSC6p,-1.3964480191626218
ATSC6s,5.759408883881361
ATSC6v,-516.282127342556
ATSC7Z,141.34971644612477
ATSC7c,-0.08568971510436896
ATSC7d,-7.3742911153119115
ATSC7i,-9.020340969983964
ATSC7m,656.1013272325141
ATSC7p,0.38763977647922665
ATSC7s,-7.514560637534508
ATSC7v,-131.84485687822286
ATSC8Z,-217.0907372400756
ATSC8c,-0.11650166561588918
ATSC8d,1.2703213610586006
ATSC8i,-13.333901885239655
ATSC8m,-1005.9947688128547
ATSC8p,-2.3977701240361116
ATSC8s,-6.1923279961515805
ATSC8v,-515.250330440605
AXp-0d,0.704276550343928
AXp-1d,0.43055301935956886
AXp-2d,0.27545459266619804
AXp-3d,0.1648744602416708
AXp-4d,0.10345921411043425
AXp-5d,0.06500771928750818
AXp-6d,0.041592887881162215
AXp-7d,0.025888422602490968
GATS1Z,0.5674216095578604
GATS1c,1.4950783611021945
GATS1d,0.8680458484763767
GATS1i,1.18763439715319
GATS1m,0.5708832834767452
GATS1p,0.8163294585650787
GATS1s,0.718939139507137
GATS1v,0.8385935319025392
GATS2Z,0.6291017750272037
GATS2c,1.0558504845903138
GATS2d,1.3211394769613944
GATS2i,1.2062671281950919
GATS2m,0.6333870888065475
GATS2p,0.868470270950603
GATS2s,0.6369987982721698
GATS2v,0.9137918209698812
GATS3Z,0.8991358036685841
GATS3c,1.0234912328607362
GATS3d,1.2490215264187865
GATS3i,1.047979198819995
GATS3m,0.9010477698063378
GATS3p,0.956400644471126
GATS3s,0.9884415278395992
GATS3v,0.9937081660670919
GATS4Z,0.7089178843463394
GATS4c,1.093166410068981
GATS4d,1.2405821917808217
GATS4i,1.0608639193054332
GATS4m,0.7132306718508072
GATS4p,0.90129107635962
GATS4s,0.9548821025486274
GATS4v,0.9352619064992337
GATS5Z,0.830347594836967
GATS5c,1.2671475650259523
GATS5d,1.144024563060935
GATS5i,0.9975419281755352
GATS5m,0.8319653712316107
GATS5p,0.9059057244387108
GATS5s,1.4314426842741663
GATS5v,0.9381857292962558
GATS6Z,0.6884623697586717
GATS6c,0.9489298887839663
GATS6d,0.9468239819853629
GATS6i,1.034659023780308
GATS6m,0.6946951551877132
GATS6p,0.9425980216968891
GATS6s,1.339367763911808
GATS6v,1.0103014809184794
GATS7Z,0.8885988470353995
GATS7c,0.8538701927864248
GATS7d,0.8295686388807926
GATS7i,0.9732590244281634
GATS7m,0.890785472826571
GATS7p,0.9811824015666935
GATS7s,1.018426675239347
GATS7v,1.0270262355487265
GATS8Z,1.596991020355193
GATS8c,0.7884302337742848
GATS8d,0.7089041095890409
GATS8i,0.9144538432674686
GATS8m,1.5884438101123153
GATS8p,1.2159544922944776
GATS8s,0.8108735883391823
GATS8v,1.1580245551442245
MATS1Z,0.002556572139192999
MATS1c,-0.5088165461284141
MATS1d,0.294995806541795
MATS1i,-0.030320407386525236
MATS1m,0.004063554216806661
MATS1p,0.04737528644202287
MATS1s,-0.07163800522554031
MATS1v,0.04942105452433693
MATS2Z,0.0213871921060441
MATS2c,-0.040355764416244604
MATS2d,0.009651307596513095
MATS2i,-0.07710389535997898
MATS2m,0.02159926682512314
MATS2p,0.0058341484523535304
MATS2s,0.0031623358695794237
MATS2v,-0.008019319590141615
MATS3Z,-0.0792819576143842
MATS3c,0.08897423593465684
MATS3d,-0.051793868232224365
MATS3i,0.004691528328348721
MATS3m,-0.07927239423193438
MATS3p,-0.03985022798273568
MATS3s,-0.037513633932470966
MATS3v,-0.060467435887774264
MATS4Z,0.028975594590393294
MATS4c,0.009606768244947451
MATS4d,-0.07234833659491192
MATS4i,-0.031583113982480836
MATS4m,0.029368114618449223
MATS4p,0.004100126563904968
MATS4s,-0.014653608652757387
MATS4v,0.020141373857649213
MATS5Z,-0.05992645679336616
MATS5c,-0.12138001936157053
MATS5d,-0.100859707132735
MATS5i,0.0185996989480201
MATS5m,-0.05854131121744889
MATS5p,0.0039529684664246015
MATS5s,-0.08270653211037697
MATS5v,0.0023518766587496687
MATS6Z,0.044392915169854066
MATS6c,0.12472108851652977
MATS6d,-0.12298742728466878
MATS6i,-0.031784281972878345
MATS6m,0.041888974796045225
MATS6p,-0.03559727631719551
MATS6s,0.0311789755419133
MATS6v,-0.06696551014023912
MATS7Z,0.0721316725704011
MATS7c,-0.0426356749639844
MATS7d,-0.07579908675799088
MATS7i,-0.04482050913401278
MATS7m,0.0714712738334486
MATS7p,0.010231847839219104
MATS7s,-0.04212319123929274
MATS7v,-0.017707653979711573
MATS8Z,-0.14330619640414896
MATS8c,-0.07498410168408462
MATS8d,0.01689078798542163
MATS8i,-0.08570451491491497
MATS8m,-0.14175844590700498
MATS8p,-0.08187020877423994
MATS8s,-0.04490185046985583
MATS8v,-0.089517661312529
MAXsCl,6.1704364466980195
MAXsOH,10.22733759553204
MINsCl,6.1317663147716654
MINsOH,10.22733759553204
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,5
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,1
NssssN,0
Radius,5
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,33.28768298492388
SpAD_D,234.46003792091835
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,3.330768604252401
SssNH2,0
SsssAs,0
SsssCH,-0.4267254381176344
SsssNH,0
SssssB,0
SssssC,-0.8690432098765428
SssssN,0
TMPC10,1110
TMWC10,132.93967715683317
TSRW10,76.24178272514175
VE1_Dt,5.047990910371973
VE2_Dt,0.1941534965527682
VE3_Dt,2.5745017696252606
VR1_Dt,157.471381759816
VR2_Dt,6.056591606146769
VR3_Dt,6.014755183670834
Xc-3dv,1.2344909806551767
Xc-4dv,0.03952847075210474
Xc-5dv,0.23790635968492546
Xc-6dv,0.039243837295342116
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.06804138174397717
Xch-6d,0.48637070751794675
Xch-7d,0.9315819787763714
Xp-0dv,15.724798378968892
Xp-1dv,9.535283222663207
Xp-2dv,7.925940282745902
Xp-3dv,5.80654894946132
Xp-4dv,4.558582574082726
Xp-5dv,3.320676307273153
Xp-6dv,2.126661348183342
Xp-7dv,1.3913881758762652
Xpc-4d,4.958210922190263
Xpc-5d,9.10383554884785
Xpc-6d,15.28512144770251
n3Ring,0
n4Ring,0
n5Ring,1
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,49
nFRing,1
nHBAcc,3
nHBDon,2
nHRing,2
nSpiro,0
naRing,2
piPC10,6.951592722462849
AATS0dv,6.678475577026302
AATS0pe,6.281991304347823
AATS0se,7.748642478260867
AATS1dv,6.616780045351474
AATS1pe,6.483795918367348
AATS1se,7.74864897959183
AATS2dv,5.390151515151516
AATS2pe,6.380217045454543
AATS2se,7.715882409090904
AATS3dv,4.197530864197531
AATS3pe,6.285053968253968
AATS3se,7.727737777777777
AATS4dv,3.543650793650794
AATS4pe,6.131842142857141
AATS4se,7.60347137142857
AATS5dv,3.6643678160919535
AATS5pe,6.218017241379308
AATS5se,7.698418248275861
AATS6dv,3.2960426179604267
AATS6pe,6.216989041095889
AATS6se,7.694138082191778
AATS7dv,2.0606776989755713
AATS7pe,6.016927659574468
AATS7se,7.558480581560282
AATS8dv,1.4230377166156982
AATS8pe,5.975417431192661
AATS8se,7.600203816513761
AATSC0Z,13.89792060491493
AATSC0c,0.014253989796828041
AATSC0d,0.6899810964083177
AATSC0i,1.4273387489023996
AATSC0m,65.10589013988658
AATSC0p,0.2686922554071267
AATSC0s,1.265211745041229
AATSC0v,52.805973507789396
AATSC1Z,0.03553103661124182
AATSC1c,-0.007252665856971699
AATSC1d,0.20354153003356373
AATSC1i,-0.04327749234529401
AATSC1m,0.26456131441688735
AATSC1p,0.012729372564665798
AATSC1s,-0.09063724560267855
AATSC1v,2.6097268959391506
AATSC2Z,0.29723749785186426
AATSC2c,-0.0005752306542323467
AATSC2d,0.006659219797216031
AATSC2i,-0.11005337753861394
AATSC2m,1.4062394930185642
AATSC2p,0.0015675905060428678
AATSC2s,0.004001024483957055
AATSC2v,-0.42346797782751455
AATSC3Z,-1.1018543523269422
AATSC3c,0.0012682378511931693
AATSC3d,-0.035736789990098106
AATSC3i,0.0066964001746254295
AATSC3m,-5.161099789990099
AATSC3p,-0.010707447635169443
AATSC3s,-0.047462690250539445
AATSC3v,-3.1930418175737616
AATSC4Z,0.40270051309748855
AATSC4c,0.00013693477654397259
