DLiP-ID,T001TL
ATS2s,344.0
ATS2v,24696.88828780817
ATS3Z,2343.0
ATS3d,472.0
ATS3i,30314.44111781536
ATS3m,7977.044089999999
ATS3p,220.09199947250698
ATS3s,435.80555555555566
ATS3v,28357.801339184494
ATS4Z,2321.0
ATS4d,461.0
ATS4i,32499.94767918274
ATS4m,7881.875971999999
ATS4p,212.315783464091
ATS4s,498.52777777777777
ATS4v,27102.261172369213
ATS5Z,2314.0
ATS5d,428.0
ATS5i,29821.691953367197
ATS5m,8003.170282
ATS5p,198.772105342997
ATS5s,497.1111111111112
ATS5v,26259.494630005574
ATS6Z,2464.0
ATS6d,427.0
ATS6i,28496.311843248404
ATS6m,8696.374301
ATS6p,197.944689245903
ATS6s,596.1666666666665
ATS6v,26498.695983334772
ATS7Z,2339.0
ATS7d,426.0
ATS7i,28798.42293751101
ATS7m,8069.465037999999
ATS7p,200.40745382450706
ATS7s,510.1388888888889
ATS7v,26605.07029036018
ATS8Z,2162.0
ATS8d,404.0
ATS8i,28745.37932843271
ATS8m,7296.981408999998
ATS8p,198.59388311650702
ATS8s,480.5555555555556
ATS8v,25596.903357285202
C1SP1,0
C1SP2,3
C1SP3,4
C2SP1,0
C2SP2,5
C2SP3,9
C3SP2,1
C3SP3,2
C4SP3,0
FCSP3,0.625
GGI10,0.136312621161106
JGI10,0.005242793121581001
JGT10,0.38030439293584223
Kier1,25.619834710743802
Kier2,13.645213628988643
Kier3,9.042675893886967
MAXdO,12.904620379436848
MID_C,49.47678083675471
MID_N,6.249476152598311
MID_O,6.968467832045875
MID_X,0.0
MID_h,13.217943984644185
MINdO,11.293331792459252
MPC10,85
MWC01,33.0
MWC02,5.030437921392435
MWC03,5.831882477283517
MWC04,6.668228248417403
MWC05,7.48605261786314
MWC06,8.326758814511733
MWC07,9.151545325465678
MWC08,9.994470200248
MWC09,10.823391747980118
MWC10,11.667747348061598
NaaCH,5
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,1
NaasN,0
NdCH2,0
NddsN,0
NdsCH,0
NdssC,3
NdssS,0
NsCH3,0
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,2
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,2.206999999999999
SRW02,4.204692619390966
SRW03,0.0
SRW04,5.476463551931511
SRW05,0.0
SRW06,6.928537818164665
SRW07,0.0
SRW08,8.45765547870004
SRW09,0.0
SRW10,10.02601487181582
SaaCH,9.592000248345396
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,0.9929733115853596
SaasN,0
SdCH2,0
SddsN,0
SdsCH,0
SdssC,-0.9305254654379485
SdssS,0
SsCH3,0
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,6.294912469044097
SssPH,0
SssSe,0
SsssB,0
SsssN,1.831568641345427
SsssP,0
VE1_A,4.56918225136446
VE1_D,5.480353670918498
VE2_A,0.14739297585046646
VE2_D,0.17678560228769347
VE3_A,2.6507363619535385
VE3_D,2.832571748857283
VR1_A,337.73631775019874
VR1_D,196.33127985693963
VR2_A,10.894719927425765
VR2_D,6.333267092159343
VR3_A,6.953667577518847
VR3_D,6.411205547287145
WPath,3100
Xc-3d,1.8253585802840229
Xc-4d,0.0
Xc-5d,0.23570226039551584
Xc-6d,0.0
Xp-0d,22.053830996061404
Xp-1d,15.00804039084698
Xp-2d,13.193733993121269
Xp-3d,10.021073862002057
Xp-4d,8.078383430993238
Xp-5d,6.29072910638558
Xp-6d,3.953014265731221
Xp-7d,2.6919500176878723
ZMIC0,105.5065668745311
ZMIC1,54.604677027250055
ZMIC2,34.15181407065361
ZMIC3,25.628750219615615
ZMIC4,24.926373626213675
ZMIC5,24.926373626213675
nAcid,1
nAtom,66
nBase,1
nRing,3
piPC1,3.6888794541139363
piPC2,4.069026754237811
piPC3,4.340553386467307
piPC4,4.659895085677338
piPC5,4.9865987162680145
piPC6,4.896439566349901
piPC7,4.996789887274202
piPC8,5.148220957048819
piPC9,5.250308147361676
AATS0Z,19.727272727272727
AATS0d,2.8333333333333335
AATS0i,165.01072270679876
AATS0m,77.42971659090911
AATS0p,1.3439070859047726
AATS0s,4.514309764309765
AATS0v,194.66427764528711
AATS1Z,21.941176470588236
AATS1d,3.5588235294117645
AATS1i,147.4830219936993
AATS1m,81.64595701470589
AATS1p,1.7236366250882353
AATS1s,2.764297385620915
AATS1v,245.6305914558269
AATS2Z,17.04724409448819
AATS2d,3.094488188976378
AATS2i,155.1077786196291
AATS2m,61.10339183464566
AATS2p,1.4381107172298264
AATS2s,2.7086614173228347
AATS2v,194.46368730557614
AATS3Z,12.529411764705882
AATS3d,2.5240641711229945
AATS3i,162.10931079045648
AATS3m,42.65798978609625
AATS3p,1.1769625640241015
AATS3s,2.330510992275699
AATS3v,151.64599646622725
AATS4Z,11.781725888324873
AATS4d,2.3401015228426396
AATS4i,164.97435370143523
AATS4m,40.00952270050761
AATS4p,1.0777450937263502
AATS4s,2.5305978567399885
AATS4v,137.57492980898078
AATS5Z,12.784530386740332
AATS5d,2.3646408839779007
AATS5i,164.76072902412815
AATS5m,44.21641039779006
AATS5p,1.0981884273093758
AATS5s,2.746470227133211
AATS5v,145.0800808287601
AATS6Z,14.160919540229886
AATS6d,2.454022988505747
AATS6i,163.77190714510579
AATS6m,49.979162649425284
AATS6p,1.1376131565856493
AATS6s,3.4262452107279686
AATS6v,152.2913562260619
AATS7Z,13.289772727272727
AATS7d,2.4204545454545454
AATS7i,163.62740305403983
AATS7m,45.84923317045454
AATS7p,1.138678714911972
AATS7s,2.8985164141414144
AATS7v,151.16517210431923
AATS8Z,12.214689265536723
AATS8d,2.2824858757062145
AATS8i,162.40327304199272
AATS8m,41.225883666666654
AATS8p,1.1219993396412826
AATS8s,2.7150031387319524
AATS8v,144.61527320500113
AMID_C,1.5960251882824101
AMID_N,0.20159600492252616
AMID_O,0.22478928490470565
AMID_X,0.0
AMID_h,0.4263852898272318
ATS0dv,374.0
ATS0pe,400.5192
ATS0se,500.1303959999999
ATS1dv,334.0
ATS1pe,432.871
ATS1se,521.215044
ATS2dv,419.0
ATS2pe,783.6247999999999
ATS2se,961.6712599999998
ATS3dv,394.0
ATS3pe,1114.3110000000001
ATS3se,1398.821544
ATS4dv,437.0
ATS4pe,1169.6039
ATS4se,1477.735048
ATS5dv,488.0
ATS5pe,1090.345
ATS5se,1372.766216
ATS6dv,546.0
ATS6pe,1061.2939000000001
ATS6se,1327.94098
ATS7dv,434.0
ATS7pe,1072.5976999999998
ATS7se,1344.132608
ATS8dv,379.0
ATS8pe,1063.6742
ATS8se,1338.509348
ATSC0Z,486.48484848484844
ATSC0c,1.2089866649620387
ATSC0d,32.43939393939393
ATSC0i,90.90294958035086
ATSC0m,2314.5635264999996
ATSC0p,14.612849301229769
ATSC0s,122.30639730639733
ATSC0v,3279.4153426974976
ATSC1Z,12.227731864095496
ATSC1c,-0.7194062002588527
ATSC1d,4.895775941230488
ATSC1i,-8.182897627404824
ATSC1m,60.592982499999636
ATSC1p,0.14200133443894833
ATSC1s,-1.3754463830221395
ATSC1v,78.0514874145012
ATSC2Z,-58.599632690541796
ATSC2c,0.2642814981895918
ATSC2d,-10.466712580348942
ATSC2i,-14.533756293930264
ATSC2m,-295.7944002500002
ATSC2p,-3.3455206040698187
ATSC2s,30.532471176410574
ATSC2v,-781.5359906430324
ATSC3Z,-126.97979797979797
ATSC3c,-0.36718382320111953
ATSC3d,-5.199494949494949
ATSC3i,-14.425779653171752
ATSC3m,-602.2555922500001
ATSC3p,-2.9903477700942496
ATSC3s,-24.40600448933782
ATSC3v,-720.1557593469149
ATSC4Z,6.219467401285581
ATSC4c,0.6096541893005312
ATSC4d,1.097566574839302
ATSC4i,3.647561661342066
ATSC4m,25.156468250000017
ATSC4p,-0.5419273222855191
ATSC4s,-17.725155596367717
ATSC4v,-108.48063047519565
ATSC5Z,33.51882460973372
ATSC5c,-0.7505376433508607
ATSC5d,2.5525711662075303
ATSC5i,-2.4922981120089758
ATSC5m,173.68234224999998
ATSC5p,1.5346786240961836
ATSC5s,-34.26030507091114
ATSC5v,485.298772118943
ATSC6Z,118.11570247933882
ATSC6c,0.43256425605234505
ATSC6d,-2.5977961432506884
ATSC6i,-1.6194958564545991
ATSC6m,544.9141204999999
ATSC6p,-0.01708348814867333
ATSC6s,81.51209060299969
ATSC6v,266.7714850368978
ATSC7Z,-63.02020202020199
ATSC7c,-0.07713759207280668
ATSC7d,-5.035353535353535
ATSC7i,14.961218898303382
ATSC7m,-290.2411085000001
ATSC7p,0.22730693217131814
ATSC7s,-25.29433221099889
ATSC7v,-55.3400974775997
ATSC8Z,-132.7548209366391
ATSC8c,0.21749191721992556
ATSC8d,-3.269283746556474
ATSC8i,-18.67934727340228
ATSC8m,-630.1405392500001
ATSC8p,-2.772116499219663
ATSC8s,-34.54392408937864
ATSC8v,-820.6388061060959
AXp-0d,0.711413903098755
AXp-1d,0.4547891027529388
AXp-2d,0.3068310230958435
AXp-3d,0.1964916443529815
AXp-4d,0.13029650695150383
AXp-5d,0.08500985278899433
AXp-6d,0.055676257263820014
AXp-7d,0.03589266690250496
GATS1Z,0.9274214232846497
GATS1c,1.60084723745357
GATS1d,1.1050017858614725
GATS1i,1.4403638822310205
GATS1m,0.9350612515600841
GATS1p,1.2391730115624944
GATS1s,0.5870288652281282
GATS1v,1.136758767257404
GATS2Z,1.0126073027155398
GATS2c,0.8333708964543936
GATS2d,1.4830806121210565
GATS2i,1.3004615965446737
GATS2m,1.0228586418523824
GATS2p,1.241350647378852
GATS2s,0.4263706369119551
GATS2v,1.2036782984008463
GATS3Z,1.05746048263581
GATS3c,1.0188723098956478
GATS3d,1.1358078962551863
GATS3i,1.0981152265861054
GATS3m,1.0596114734651314
GATS3p,1.0814212815746942
GATS3s,0.8557153556536169
GATS3v,1.082007996257676
GATS4Z,0.9837744629641458
GATS4c,0.7854145848531853
GATS4d,1.0374676665631366
GATS4i,0.9508828574038265
GATS4m,0.9837856269684645
GATS4p,0.9746757277570014
GATS4s,1.0780790487735856
GATS4v,0.981004106896489
GATS5Z,0.9924902969054029
GATS5c,1.288099256152592
GATS5d,1.0350793892460024
GATS5i,0.9754224062728626
GATS5m,0.9871110676966023
GATS5p,0.9217440577938157
GATS5s,1.3485313297312091
GATS5v,0.9080238599601183
GATS6Z,0.9272181602608438
GATS6c,1.0079219400618613
GATS6d,1.1342991512184126
GATS6i,1.0090007947908393
GATS6m,0.92726635281184
GATS6p,0.9748341330659209
GATS6s,0.9649963215226521
GATS6v,0.9402897317786462
GATS7Z,1.0749657406253892
GATS7c,1.185468707227857
GATS7d,1.155563988790285
GATS7i,0.9328512565324985
GATS7m,1.0698197252072212
GATS7p,0.9714206145539416
GATS7s,1.35941371300757
GATS7v,0.9762231890977492
GATS8Z,1.105503565297629
GATS8c,0.9663449608590937
GATS8d,0.9905477402449356
GATS8i,1.0460260952195535
GATS8m,1.103344068166693
GATS8p,1.070692529532708
GATS8s,1.3089053040465661
GATS8v,1.0814184284149573
MATS1Z,0.02439560600619966
MATS1c,-0.5775474739341404
MATS1d,0.14648185289996435
MATS1i,-0.08737036811720818
MATS1m,0.025409039450653422
MATS1p,0.00943175569400485
MATS1s,-0.01091514513582445
MATS1v,0.023100415017698987
MATS2Z,-0.06259876852630249
MATS2c,0.1136018657374967
MATS2d,-0.16767865483418962
MATS2i,-0.08308834583117744
MATS2m,-0.06641421709942003
MATS2p,-0.1189786448213845
MATS2s,0.1297337574716443
MATS2v,-0.12384907662607177
MATS3Z,-0.09212290871250706
MATS3c,-0.1071924896257154
MATS3d,-0.056570596477731695
MATS3i,-0.05600975178253683
MATS3m,-0.09183623384324764
MATS3p,-0.07222526136257658
MATS3s,-0.07042872758187925
MATS3v,-0.07750546801336214
MATS4Z,0.004283133257742427
MATS4c,0.16894282856186216
MATS4d,0.011335373906116266
MATS4i,0.013443191226447066
MATS4m,0.003641315201029063
MATS4p,-0.012424641062365236
MATS4s,-0.04855328202458767
MATS4v,-0.011082391440783502
MATS5Z,0.025123770809429794
MATS5c,-0.22636867523988888
MATS5d,0.028692638592489196
MATS5i,-0.009997407024687415
MATS5m,0.0273622573259677
MATS5p,0.038295513665861584
MATS5s,-0.102142718627492
MATS5v,0.05396076884646214
MATS6Z,0.09209435396914724
MATS6c,0.1357137360389787
MATS6d,-0.030375750938169407
MATS6i,-0.00675766336069939
MATS6m,0.08930044934252784
MATS6p,-0.00044344149774992427
MATS6s,0.2527944561786553
MATS6v,0.030855861001211068
MATS7Z,-0.048578235953656394
MATS7c,-0.023926316034437633
MATS7d,-0.05820878094348436
MATS7i,0.06171919737218842
MATS7m,-0.047024164358143425
MATS7p,0.0058332292222483114
MATS7s,-0.07755419821059878
MATS7v,-0.0063281208341941205
MATS8Z,-0.10175403774971337
MATS8c,0.06707988048801748
MATS8d,-0.037579461522019665
MATS8i,-0.07662215991218295
MATS8m,-0.10151704890066231
MATS8p,-0.07073709840722647
MATS8s,-0.10531571150279376
MATS8v,-0.09330959295315218
MAXsOH,9.25838346312297
MINsOH,9.25838346312297
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,12
NssNH2,0
NsssAs,0
NsssCH,3
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,9
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,39.767007052381246
SpAD_D,414.74007146069835
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,8.83029653699408
SssNH2,0
SsssAs,0
SsssCH,-0.11954869229511311
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,684
TMWC10,138.98051470122363
TSRW10,66.093364340003
VE1_Dt,5.465285072467255
VE2_Dt,0.17629951846668565
VE3_Dt,2.829818395065138
VR1_Dt,197.37926982116184
VR2_Dt,6.367073220037478
VR3_Dt,6.416529216872368
Xc-3dv,0.9104788188719513
Xc-4dv,0.0
Xc-5dv,0.061737643767834624
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.2874574785652648
Xch-7d,0.24056261216234406
Xp-0dv,18.223255590147083
Xp-1dv,11.555580421155422
Xp-2dv,8.90405400419876
Xp-3dv,6.462393260340262
Xp-4dv,4.67643658369785
Xp-5dv,3.303993306653673
Xp-6dv,1.7458935342900406
Xp-7dv,1.1195525271733593
Xpc-4d,3.3953986583491074
Xpc-5d,4.9360818001201805
Xpc-6d,6.690163635859251
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,3
n7Ring,0
n8Ring,0
n9Ring,0
nARing,2
nBonds,68
nFRing,0
nHBAcc,4
nHBDon,3
nHRing,2
nSpiro,0
naRing,1
piPC10,5.399858096102998
AATS0dv,5.666666666666667
AATS0pe,6.068472727272727
AATS0se,7.577733272727271
AATS1dv,4.911764705882353
AATS1pe,6.365749999999999
AATS1se,7.66492711764706
AATS2dv,3.2992125984251968
AATS2pe,6.170274015748031
AATS2se,7.57221464566929
AATS3dv,2.106951871657754
AATS3pe,5.958882352941178
AATS3se,7.480329112299465
AATS4dv,2.218274111675127
AATS4pe,5.937075634517766
AATS4se,7.501193137055838
AATS5dv,2.696132596685083
AATS5pe,6.024005524861878
AATS5se,7.584343734806629
AATS6dv,3.1379310344827585
AATS6pe,6.099390229885058
AATS6se,7.631844712643678
AATS7dv,2.465909090909091
AATS7pe,6.094305113636363
AATS7se,7.63711709090909
AATS8dv,2.1412429378531073
AATS8pe,6.009458757062147
AATS8se,7.56219970621469
AATSC0Z,7.370982552800734
AATSC0c,0.0183179797721521
AATSC0d,0.4915059687786959
AATSC0i,1.377317417884104
AATSC0m,35.069144340909084
AATSC0p,0.22140680759439044
AATSC0s,1.853127231915111
AATSC0v,49.688111252992385
AATSC1Z,0.17981958623669847
AATSC1c,-0.010579502944983128
AATSC1d,0.07199670501809541
AATSC1i,-0.12033672981477682
AATSC1m,0.8910732720588181
AATSC1p,0.002088254918219828
AATSC1s,-0.020227152691502052
AATSC1v,1.1478159913897235
AATSC2Z,-0.46141443063418736
AATSC2c,0.002080956678658203
AATSC2d,-0.08241505968778694
AATSC2i,-0.11443902593645877
AATSC2m,-2.329089765748033
AATSC2p,-0.026342681921809597
AATSC2s,0.2404131588693746
AATSC2v,-6.153826697976633
AATSC3Z,-0.6790363528331442
AATSC3c,-0.0019635498566904787
AATSC3d,-0.0278047858261762
AATSC3i,-0.07714320670145322
AATSC3m,-3.2206181403743317
AATSC3p,-0.015991164545958555
AATSC3s,-0.13051339299111134
AATSC3v,-3.8511003173631813
AATSC4Z,0.03157090051414
AATSC4c,0.0030946913162463513
AATSC4d,0.005571403933194426
AATSC4i,0.018515541428132314
AATSC4m,0.1276978083756346
AATSC4p,-0.0027509001131244626
AATSC4s,-0.08997540911861786
AATSC4v,-0.5506630988588612
AATSC5Z,0.1851868762968714
AATSC5c,-0.004146616814093153
AATSC5d,0.0141026031282184
AATSC5i,-0.013769602828778872
AATSC5m,0.9595709516574584
