DLiP-ID,P000KK
ATS8s,327.0555555555556
ATS8v,15231.773420812546
C1SP1,0
C1SP2,2
C1SP3,4
C2SP1,0
C2SP2,5
C2SP3,1
C3SP2,4
C3SP3,0
C4SP3,0
FCSP3,0.42105263157894735
GGI10,0.09896949290888685
JGI10,0.008997226628080621
JGT10,0.5403057453305438
Kier1,19.753086419753085
Kier2,8.347140039447732
Kier3,4.295857988165681
MAXdO,11.927318452515198
MID_C,38.70750875979205
MID_N,4.275028775093458
MID_O,7.318393025895462
MID_X,0.0
MID_h,11.593421800988919
MINdO,11.927318452515198
MPC10,112
MWC01,27.0
MWC02,4.890349128221754
MWC03,5.752572638825633
MWC04,6.647688373563329
MWC05,7.527793987721444
MWC06,8.426173793029069
MWC07,9.311722986264785
MWC08,10.210714866221961
MWC09,11.098908897132299
MWC10,11.997873123893365
NaaCH,4
NaaNH,0
NaaSe,0
NaaaC,0
NaasC,6
NaasN,1
NdCH2,0
NddsN,0
NdsCH,0
NdssC,0
NdssS,0
NsCH3,4
NsNH2,0
NsNH3,0
NsPH2,0
NsSeH,0
NssBH,0
NssBe,0
NssNH,0
NssPH,0
NssSe,0
NsssB,0
NsssN,1
NsssP,0
SLogP,1.55442
SRW02,4.007333185232471
SRW03,0.0
SRW04,5.389071729816501
SRW05,0.0
SRW06,6.957497370876951
SRW07,0.0
SRW08,8.605020901781758
SRW09,0.0
SRW10,10.291976036437175
SaaCH,7.622668626066894
SaaNH,0
SaaSe,0
SaaaC,0
SaasC,4.990904989954864
SaasN,1.582326299091721
SdCH2,0
SddsN,0
SdsCH,0
SdssC,0
SdssS,0
SsCH3,6.832038817245416
SsNH2,0
SsNH3,0
SsPH2,0
SsSeH,0
SssBH,0
SssBe,0
SssNH,0
SssPH,0
SssSe,0
SsssB,0
SsssN,2.1399660037466677
SsssP,0
VE1_A,4.50265865480258
VE1_D,4.914428939936988
VE2_A,0.18010634619210322
VE2_D,0.1965771575974795
VE3_A,2.4209587663679777
VE3_D,2.508466291528114
VR1_A,158.33680205856464
VR1_D,147.0755781764467
VR2_A,6.333472082342586
VR2_D,5.883023127057868
VR3_A,5.981015154739018
VR3_D,5.907237323784357
WPath,1504
Xc-3d,1.9594033205022725
Xc-4d,0.0
Xc-5d,0.49158162379719633
Xc-6d,0.0
Xp-0d,18.137463722575188
Xp-1d,11.922253953220077
Xp-2d,10.955467279849568
Xp-3d,9.358526080954105
Xp-4d,7.223149226688864
Xp-5d,5.577100193422828
Xp-6d,4.149688464067445
Xp-7d,2.981442177804006
ZMIC0,84.60162721860573
ZMIC1,37.683093699649156
ZMIC2,27.63172199737789
ZMIC3,26.05500864913209
ZMIC4,25.16977358526714
ZMIC5,24.424152112183613
nAcid,0
nAtom,49
nBase,1
nRing,3
piPC1,3.5553480614894135
piPC2,4.189654742026425
piPC3,4.77912349311153
piPC4,5.280662431309316
piPC5,5.853638230200579
piPC6,6.194787970972885
piPC7,6.546516364527791
piPC8,6.882309257650662
piPC9,7.273580419395449
AATS0Z,21.6734693877551
AATS0d,3.183673469387755
AATS0i,163.49799353310155
AATS0m,85.34016197959185
AATS0p,1.401073994211755
AATS0s,4.111678004535148
AATS0v,207.04127456898746
AATS1Z,24.03921568627451
AATS1d,3.784313725490196
AATS1i,147.27310084927157
AATS1m,90.60714170588234
AATS1p,1.7066240610980392
AATS1s,3.103485838779956
AATS1v,251.29703201244314
AATS2Z,19.488636363636363
AATS2d,3.534090909090909
AATS2i,159.67745493664643
AATS2m,72.13814073863637
AATS2p,1.434462663235625
AATS2s,2.8696338383838387
AATS2v,208.07429041616172
AATS3Z,19.313725490196077
AATS3d,3.323529411764706
AATS3i,151.78605880700437
AATS3m,70.29983235294117
AATS3p,1.49251529647299
AATS3s,3.1410675381263617
AATS3v,210.75988235958934
AATS4Z,15.626984126984127
AATS4d,2.8253968253968256
AATS4i,160.08774625354033
AATS4m,55.50985007936508
AATS4p,1.2746509017331427
AATS4s,2.815035273368607
AATS4v,173.9783571534094
AATS5Z,16.21311475409836
AATS5d,2.8852459016393444
AATS5i,155.724835849113
AATS5m,57.70796139344262
AATS5p,1.3346180837834754
AATS5s,2.614754098360656
AATS5v,181.87800805357722
AATS6Z,13.717391304347826
AATS6d,2.5072463768115942
AATS6i,162.53925304202622
AATS6m,47.229871376811595
AATS6p,1.1682616782508768
AATS6s,2.5990338164251208
AATS6v,156.457847154311
AATS7Z,13.21875
AATS7d,2.234375
AATS7i,159.25421721260219
AATS7m,45.313229687500005
AATS7p,1.142107946641203
AATS7s,2.7486979166666665
AATS7v,147.59069861900147
AATS8Z,10.453125
AATS8d,2.0859375
AATS8i,171.44538380997813
AATS8m,34.897429890625
AATS8p,0.9343314211976483
AATS8s,2.555121527777778
AATS8v,118.99822985009801
AMID_C,1.548300350391682
AMID_N,0.1710011510037383
AMID_O,0.29273572103581846
AMID_X,0.0
AMID_h,0.46373687203955677
ATS0dv,356.0
ATS0pe,305.5251
ATS0se,378.32307599999996
ATS1dv,341.0
ATS1pe,333.2795
ATS1se,399.11209199999996
ATS2dv,461.0
ATS2pe,564.4781
ATS2se,690.602484
ATS3dv,485.0
ATS3pe,649.7936
ATS3se,791.4154960000001
ATS4dv,465.0
ATS4pe,783.0373
ATS4se,971.3126639999999
ATS5dv,408.0
ATS5pe,751.6405
ATS5se,928.1644719999999
ATS6dv,391.0
ATS6pe,852.4722
ATS6se,1065.034424
ATS7dv,334.0
ATS7pe,770.4867
ATS7se,964.6405439999999
ATS8dv,231.0
ATS8pe,764.2818000000001
ATS8se,974.758712
ATSC0Z,371.06122448979596
ATSC0c,1.1448348187047157
ATSC0d,31.83673469387755
ATSC0i,68.80493989732645
ATSC0m,1760.8733059591837
ATSC0p,11.0205995526
ATSC0s,65.91609977324264
ATSC0v,2429.7671139389345
ATSC1Z,22.52811328613076
ATSC1c,-0.44004925914896115
ATSC1d,16.598500624739692
ATSC1i,-19.83173322296427
ATSC1m,105.14975804248186
ATSC1p,-1.303150224907099
ATSC1s,-5.565169605257068
ATSC1v,-84.36262006129452
ATSC2Z,60.68596418159099
ATSC2c,-0.2650191743717875
ATSC2d,-0.8700541441066216
ATSC2i,44.02099646961838
ATSC2m,310.67401466513917
ATSC2p,6.175863065295654
ATSC2s,-2.4496621777962866
ATSC2v,1185.786332478291
ATSC3Z,-83.96418159100376
ATSC3c,0.0030870296111311186
ATSC3d,-5.843815077051229
ATSC3i,-26.589949031057923
ATSC3m,-405.5721807109542
ATSC3p,-4.040395326653771
ATSC3s,-4.247686149289647
ATSC3v,-817.8649344703393
ATSC4Z,-35.688046647230316
ATSC4c,0.42698958563796086
ATSC4d,-7.620991253644314
ATSC4i,14.790438341980513
ATSC4m,-164.58552462973782
ATSC4p,1.761560555226286
ATSC4s,-21.639131843213473
ATSC4v,80.19363337784421
ATSC5Z,-75.58100791336945
ATSC5c,-0.18945201689920044
ATSC5d,-13.79758433985839
ATSC5i,-38.628215258933594
ATSC5m,-372.4984065106207
ATSC5p,-6.176978509863506
ATSC5s,-2.145980841316119
ATSC5v,-1042.0988221517102
ATSC6Z,-130.23365264473134
ATSC6c,-0.3100749798162663
ATSC6d,-7.907538525614327
ATSC6i,15.034377180235666
ATSC6m,-604.4664272932113
ATSC6p,0.9001568804389589
ATSC6s,-13.576634735526865
ATSC6v,-224.89756968786475
ATSC7Z,-59.180341524364835
ATSC7c,0.26592862595548405
ATSC7d,-10.47147022074136
ATSC7i,-67.58526389863295
ATSC7m,-318.5867683423573
ATSC7p,-9.7894452792331
ATSC7s,17.347285853116755
ATSC7v,-1701.258596126395
ATSC8Z,93.75843398583925
ATSC8c,-0.10691724228470052
ATSC8d,-8.777592669720951
ATSC8i,56.512676134149935
ATSC8m,465.24310188213286
ATSC8p,7.936316903876464
ATSC8s,20.567807395066872
ATSC8v,1417.3178786640865
AXp-0d,0.7254985489030075
AXp-1d,0.4415649612303732
AXp-2d,0.28090941743204023
AXp-3d,0.17997165540296356
AXp-4d,0.1128617066670135
AXp-5d,0.06971375241778535
AXp-6d,0.04560097213260929
AXp-7d,0.029229825272588297
GATS1Z,0.8294175881770594
GATS1c,1.3619271299949152
GATS1d,0.709502262443439
GATS1i,1.5279332841141746
GATS1m,0.8361031092555922
GATS1p,1.265479713926078
GATS1s,0.7559619809257082
GATS1v,1.087866387666112
GATS2Z,0.8900760992390075
GATS2c,1.3677789663906765
GATS2d,1.3363636363636364
GATS2i,0.7739336531895679
GATS2m,0.8819494485124002
GATS2p,0.6876976864494047
GATS2s,0.7704927773729591
GATS2v,0.6967422414111387
GATS3Z,1.0310649834678123
GATS3c,1.0179157208346354
GATS3d,1.2490196078431375
GATS3i,1.3140001320755823
GATS3m,1.036061380620916
GATS3p,1.2781649461758724
GATS3s,0.9956209667464632
GATS3v,1.1937089020899871
GATS4Z,1.0127965387012794
GATS4c,0.8109415657151707
GATS4d,1.1547008547008548
GATS4i,0.9391076848481233
GATS4m,1.0115143731567253
GATS4p,0.9412227718502424
GATS4s,1.1999380783652687
GATS4v,0.9714585628076132
GATS5Z,1.0035902919659327
GATS5c,0.986309727078707
GATS5d,1.2852459016393443
GATS5i,1.2917908780030976
GATS5m,1.010997602346481
GATS5p,1.2829894708588399
GATS5s,0.5395167743903849
GATS5v,1.1966928529822467
GATS6Z,1.129076535321603
GATS6c,1.3647063781924824
GATS6d,0.9614269788182831
GATS6i,0.888859080203387
GATS6m,1.1236014881143204
GATS6p,0.9411230283960085
GATS6s,0.7109022460801661
GATS6v,0.995846405325906
GATS7Z,1.0060671268287316
GATS7c,0.7364647892999278
GATS7d,1.0012019230769231
GATS7i,1.3403764399625742
GATS7m,1.0171624544557194
GATS7p,1.355669727129785
GATS7s,0.7142918573050329
GATS7v,1.277996422640964
GATS8Z,0.9530098449015508
GATS8c,1.2210403226098123
GATS8d,1.0424278846153847
GATS8i,0.5457135403037287
GATS8m,0.9438430488939585
GATS8p,0.590270941064237
GATS8s,0.7575128358388661
GATS8v,0.6969118400566106
MATS1Z,0.05833176962348018
MATS1c,-0.3693043035983122
MATS1d,0.5009175465057819
MATS1i,-0.2769280552100753
MATS1m,0.057372803470500805
MATS1p,-0.11360963516936791
MATS1s,-0.08111717286591266
MATS1v,-0.033358868656460136
MATS2Z,0.09106596434035656
MATS2c,-0.1288985034431558
MATS2d,-0.015217074592074583
MATS2i,0.3562490026532231
MATS2m,0.09824042388431081
MATS2p,0.31203682038920405
MATS2s,-0.02069322130104233
MATS2v,0.2717410182595821
MATS3Z,-0.10870371688439978
MATS3c,0.0012953701171216228
MATS3d,-0.08817873303167421
MATS3i,-0.1856495040176137
MATS3m,-0.11064606067676881
MATS3p,-0.1761223803011191
MATS3s,-0.03095685451586117
MATS3v,-0.16170105259828138
MATS4Z,-0.03740268152874026
MATS4c,0.1450440734443655
MATS4d,-0.09309116809116808
MATS4i,0.08359628162709754
MATS4m,-0.036348714915403015
MATS4p,0.06216098532232994
MATS4s,-0.12766559259386667
MATS4v,0.012835144899840195
MATS5Z,-0.08180942780736128
MATS5c,-0.06646494550423886
MATS5d,-0.1740647330811265
MATS5i,-0.2254868773924141
MATS5m,-0.08496353214246719
MATS5p,-0.2251163910259823
MATS5s,-0.013075869793126478
MATS5v,-0.17225843793194168
MATS6Z,-0.12462197841789693
MATS6c,-0.09617028171870101
MATS6d,-0.08819212188777406
MATS6i,0.07758590232869089
MATS6m,-0.12188803298781241
MATS6p,0.02900213548181024
MATS6s,-0.0731337133387278
MATS6v,-0.03286526256217106
MATS7Z,-0.061054545704542926
MATS7c,0.0889218256296247
MATS7d,-0.12591145833333336
MATS7i,-0.37602654511149064
MATS7m,-0.06926051797328207
MATS7p,-0.34004701859186043
MATS7s,0.10074561280917814
MATS7v,-0.2680351761259385
MATS8Z,0.09672770459795403
MATS8c,-0.03575123340362754
MATS8d,-0.10554387019230772
MATS8i,0.31442159334616165
MATS8m,0.1011434918892355
MATS8p,0.27567659093905195
MATS8s,0.11944902376672745
MATS8v,0.22330000159831434
MAXsOH,9.484491828936203
MAXssO,5.5928081695641225
MINsOH,9.484491828936203
MINssO,5.592808169564122
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,3
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,7
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,31.230946060104092
SpAD_D,250.20011408159044
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,1.984219392353411
SssNH2,0
SsssAs,0
SsssCH,-0.24551485297621145
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,807
TMWC10,127.86379779487365
TSRW10,60.25089922414486
VE1_Dt,4.947979058423972
VE2_Dt,0.19791916233695886
VE3_Dt,2.5152699540639873
VR1_Dt,144.26175178226094
VR2_Dt,5.770470071290438
VR3_Dt,5.887920102105268
Xc-3dv,0.9792000310244935
Xc-4dv,0.0
Xc-5dv,0.12214907211391741
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.16666666666666666
Xch-5d,0.2845177968644246
Xch-6d,0.2970036230528462
Xch-7d,0.4952766286501988
Xp-0dv,15.074457347399237
Xp-1dv,8.255546401102984
Xp-2dv,6.535075523432971
Xp-3dv,4.623259246898862
Xp-4dv,3.108320292527774
Xp-5dv,1.9811935877962443
Xp-6dv,1.2777294413575597
Xp-7dv,0.7578046401731076
Xpc-4d,4.633396078136086
Xpc-5d,6.6157077716866395
Xpc-6d,9.822362359916113
n3Ring,0
n4Ring,1
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,1
nBonds,51
nFRing,0
nHBAcc,6
nHBDon,1
nHRing,2
nSpiro,0
naRing,2
piPC10,7.511285418027974
AATS0dv,7.26530612244898
AATS0pe,6.23520612244898
AATS0se,7.720879102040816
AATS1dv,6.686274509803922
AATS1pe,6.534892156862745
AATS1se,7.825727294117646
AATS2dv,5.238636363636363
AATS2pe,6.414523863636364
AATS2se,7.8477555
AATS3dv,4.754901960784314
AATS3pe,6.370525490196078
AATS3se,7.758975450980393
AATS4dv,3.6904761904761907
AATS4pe,6.214581746031746
AATS4se,7.708830666666666
AATS5dv,3.3442622950819674
AATS5pe,6.160987704918033
AATS5se,7.607905508196721
AATS6dv,2.8333333333333335
AATS6pe,6.177334782608696
AATS6se,7.717640753623188
AATS7dv,2.609375
AATS7pe,6.01942734375
AATS7se,7.536254249999999
AATS8dv,1.8046875
AATS8pe,5.970951562500001
AATS8se,7.6153024375
AATSC0Z,7.572678050812162
AATSC0c,0.023363975891932974
AATSC0d,0.6497292794668887
AATSC0i,1.4041824468842132
AATSC0m,35.936189917534364
AATSC0p,0.2249101949510204
AATSC0s,1.3452265259845435
AATSC0v,49.58708395793744
AATSC1Z,0.44172771149276
AATSC1c,-0.008628416846058062
AATSC1d,0.3254607965635234
AATSC1i,-0.38885751417577
AATSC1m,2.0617599616172915
AATSC1p,-0.025551965194256843
AATSC1s,-0.10912097265209937
AATSC1v,-1.6541690208096964
AATSC2Z,0.6896132293362612
AATSC2c,-0.003011581526952131
AATSC2d,-0.009886978910302519
AATSC2i,0.5002385962456635
AATSC2m,3.5303865302856723
AATSC2p,0.07018026210563243
AATSC2s,-0.02783707020223053
AATSC2v,13.474844687253306
AATSC3Z,-0.8231782508921938
AATSC3c,3.0264996187559988e-05
AATSC3d,-0.05729230467697283
AATSC3i,-0.2606857748142934
AATSC3m,-3.9761978501073942
AATSC3p,-0.03961171888876246
AATSC3s,-0.04164398185578085
AATSC3v,-8.018283671277837
AATSC4Z,-0.28323846545420883
AATSC4c,0.0033888062352219117
AATSC4d,-0.06048405756860566
AATSC4i,0.11738443128555963
AATSC4m,-1.3062343224582367
AATSC4p,0.013980639327192746
AATSC4s,-0.17173914161280535
AATSC4v,0.6364574077606683
AATSC5Z,-0.619516458306307
AATSC5c,-0.0015528853844196757
AATSC5d,-0.11309495360539665
AATSC5i,-0.3166247152371606
AATSC5m,-3.0532656271362355
AATSC5p,-0.05063097139232382
