DLiP-ID,C001JW
AATSC4d,-0.04069518271893968
AATSC4i,-0.3218024247958114
AATSC4m,-22.253825534973423
AATSC4p,-0.06622664200062992
AATSC4s,-0.16576425000844755
AATSC4v,-8.031331157600858
AATSC5Z,3.950770184920321
AATSC5c,-0.0023480020847189914
AATSC5d,-0.04974875643930285
AATSC5i,0.108236939102816
AATSC5m,18.765235216227676
AATSC5p,0.07043179828435865
AATSC5s,-0.3808653127321825
AATSC5v,2.7645460600477554
AATSC6Z,2.0142705318530294
AATSC6c,0.000917866819798148
AATSC6d,-0.05561162764272204
AATSC6i,7.389771097040869e-05
AATSC6m,10.072699681108753
AATSC6p,-0.04875546157623712
AATSC6s,-0.12934098972446348
AATSC6v,0.17125393445906564
AATSC7Z,-2.353444101655991
AATSC7c,0.004129881733547509
AATSC7d,-0.06813496949490198
AATSC7i,0.06476521904157773
AATSC7m,-10.634786810896063
AATSC7p,-0.01835810706515559
AATSC7s,0.3225984047005305
AATSC7v,-1.481226044884059
AATSC8Z,0.09475140299448792
AATSC8c,-0.005577992765782427
AATSC8d,-0.06892770367609644
AATSC8i,-0.04131739436884982
AATSC8m,1.0142348184528684
AATSC8p,-0.0006680283597792793
AATSC8s,-0.7258275690581156
AATSC8v,-3.034994715061329
ATS0are,270.3497
ATS1are,278.7998
ATS2are,450.509
ATS3are,578.8090000000001
ATS4are,598.0537999999999
ATS5are,609.5192
ATS6are,584.8748
ATS7are,551.648
ATS8are,525.1800000000001
ATSC0dv,169.71809026732242
ATSC0pe,6.079156097560974
ATSC0se,4.629025609756095
ATSC1dv,-11.749606062757408
ATSC1pe,-0.7619149315883395
ATSC1se,-0.17767456632956574
ATSC2dv,24.926037721684047
ATSC2pe,2.5030958358120152
ATSC2se,1.8981539250446162
ATSC3dv,-59.7870086800838
ATSC3pe,-2.013730458060678
ATSC3se,-1.3547444604402141
ATSC4dv,-17.53639686351696
ATSC4pe,-1.8755930993456278
ATSC4se,-1.8756223343248062
ATSC5dv,-5.2511911960432425
ATSC5pe,-2.072901784651993
ATSC5se,-1.916367885782272
ATSC6dv,-5.1859351143948045
ATSC6pe,1.1565392028554426
ATSC6se,1.186351895895299
ATSC7dv,24.108436173190388
ATSC7pe,1.437348185603807
ATSC7se,0.9370605746579419
ATSC8dv,-100.81111739452234
ATSC8pe,-2.7495672218917298
ATSC8se,-1.705226112433075
AXp-0dv,0.6272548896737703
AXp-1dv,0.37641662385117663
AXp-2dv,0.2184176472741247
AXp-3dv,0.12498407143985257
AXp-4dv,0.06687656586687138
AXp-5dv,0.04086509904416323
AXp-6dv,0.026823877942899612
AXp-7dv,0.013705722666064403
BertzCT,1114.5501930691114
ECIndex,564
ETA_eta,20.837401352500404
GATS1dv,0.7645870369984593
GATS1pe,0.7349780857610378
GATS1se,0.697132296916367
GATS2dv,0.7258811651251625
GATS2pe,0.44748774047410794
GATS2se,0.47788083177448853
GATS3dv,1.073882445689277
GATS3pe,1.0007602502950461
GATS3se,0.9938736690007374
GATS4dv,0.9842941561789939
GATS4pe,1.0417086805782314
GATS4se,1.0725898331578299
GATS5dv,1.0410106594372968
GATS5pe,1.187706846686464
GATS5se,1.2130581941421537
GATS6dv,1.0289734533710204
GATS6pe,0.9764919827265045
GATS6se,0.9601697445162419
GATS7dv,0.9143515275408918
GATS7pe,0.8747962991027
GATS7se,0.8928216793387784
GATS8dv,1.3026631038099992
GATS8pe,1.239653674264859
GATS8se,1.1961346292091573
LogEE_A,4.219982977713273
LogEE_D,140.63076387224237
MATS1dv,-0.06601012738162969
MATS1pe,-0.11950294023293855
MATS1se,-0.036597471540201265
MATS2dv,0.08726897551274827
MATS2pe,0.2446633672700868
MATS2se,0.24365571920358736
MATS3dv,-0.16047967492069104
MATS3pe,-0.1509035272065202
MATS3se,-0.13332424949452193
MATS4dv,-0.04555259654607826
MATS4pe,-0.13601795444315365
MATS4se,-0.17863095506046356
MATS5dv,-0.013495398031201514
MATS5pe,-0.148727553289402
MATS5se,-0.18056987775523314
MATS6dv,-0.014076438668917605
MATS6pe,0.0876417242974734
MATS6se,0.11806408215910033
MATS7dv,0.06772145952230822
MATS7pe,0.11272080858164613
MATS7se,0.09650803832237077
MATS8dv,-0.2934175298043083
MATS8pe,-0.22342245061409013
MATS8se,-0.18196931293289617
MAXaaCH,1.7254629393207135
MAXaaaC,0.5095941463004956
MAXaasC,0.7536019614540401
MAXdssC,-1.03745203011775
MAXssNH,2.5373214285714285
MDEC-22,10.091781704668751
MDEC-23,20.77157730477595
MDEC-33,7.843477069740324
MDEO-11,1.7117768118155856
MINaaCH,1.4461111111111111
MINaaaC,0.4318471277399851
MINaasC,-0.08014847332668373
MINdssC,-1.03745203011775
MINssNH,2.5373214285714285
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.4714285714285715
SM1_Dzi,0.9639715109692385
SM1_Dzm,3.4892275973837834
SM1_Dzp,-4.628918261415169
SM1_Dzv,-1.77508541155824
SddssSe,0
SpAD_Dt,540.8293303203175
SpAbs_A,33.87971850690043
SpAbs_D,281.2615277444848
SpMAD_A,1.2548043891444605
SpMAD_D,10.417093620166101
SpMax_A,2.477563903229683
SpMax_D,140.63076387224237
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,137.38
TpiPC10,8.944464637006137
VAdjMat,5.857980995127572
VE1_DzZ,5.102790520707744
VE1_Dzi,5.093408630017845
VE1_Dzm,5.103014868519239
VE1_Dzp,5.095909222839621
VE1_Dzv,5.1050057573734495
VE2_DzZ,0.18899224150769423
VE2_Dzi,0.18864476407473502
VE2_Dzm,0.18900055068589772
VE2_Dzp,0.18873737862368967
VE2_Dzv,0.18907428731012776
VE3_DzZ,2.623039324025694
VE3_Dzi,2.6211990513517422
VE3_Dzm,2.623083288769872
VE3_Dzp,2.621689877706968
VE3_Dzv,2.6234733524173537
VR1_DzZ,163.49708326315312
VR1_Dzi,164.92464658647356
VR1_Dzm,163.47158519783895
VR1_Dzp,165.14575000270102
VR1_Dzv,164.12904120176475
VR2_DzZ,6.0554475282649305
VR2_Dzi,6.108320243943465
VR2_Dzm,6.054503155475516
VR2_Dzp,6.116509259359297
VR2_Dzv,6.078853377843139
VR3_DzZ,6.090046923819374
VR3_Dzi,6.098740455242728
VR3_Dzm,6.089890957405308
VR3_Dzp,6.10008019035126
VR3_Dzv,6.0939047280369785
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.07359775146773136
Xch-7dv,0.1763731747148641
Xpc-4dv,2.67297880374949
Xpc-5dv,3.3212542904714475
Xpc-6dv,4.74465128134588
Zagreb1,142.0
Zagreb2,166.0
fragCpx,139.09
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,3
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,17
nBondsD,3
nBondsM,20
nBondsO,29
nBondsS,23
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,1
nHetero,9
naHRing,0
AATS0are,6.593895121951219
AATS1are,6.4837162790697676
AATS2are,6.5291159420289855
AATS3are,6.431211111111112
AATS4are,6.430686021505375
AATS5are,6.484246808510638
AATS6are,6.571626966292135
AATS7are,6.414511627906977
AATS8are,6.327469879518073
AATSC0dv,4.139465616276157
AATSC0pe,0.14827209994051155
AATSC0se,0.11290306365258768
AATSC1dv,-0.27324665262226533
AATSC1pe,-0.017718951897403242
AATSC1se,-0.00413196665882711
AATSC2dv,0.36124692350266735
AATSC2pe,0.03627675124365239
AATSC2se,0.027509477174559656
AATSC3dv,-0.6643000964453756
AATSC3pe,-0.02237478286734087
AATSC3se,-0.01505271622711349
AATSC4dv,-0.18856340713459097
AATSC4pe,-0.020167667734899225
AATSC4se,-0.020167982089514046
AATSC5dv,-0.0558637361281196
AATSC5pe,-0.02205214664523397
AATSC5se,-0.020386892401939062
AATSC6dv,-0.05826893386960454
AATSC6pe,0.012994822503993737
AATSC6se,0.013329796583093247
AATSC7dv,0.2803306531766324
AATSC7pe,0.016713350995393107
AATSC7se,0.010896053193696999
AATSC8dv,-1.2145917758376186
AATSC8pe,-0.03312731592640638
AATSC8se,-0.020544892920880423
AETA_eta,0.7717556056481631
ATSC0are,6.595551219512193
ATSC1are,-1.0279488399762042
ATSC2are,3.142906484235575
ATSC3are,-2.2396099940511593
ATSC4are,-1.9183917906008328
ATSC5are,-2.3069857227840562
ATSC6are,0.6396790600832852
ATSC7are,1.9856876859012484
ATSC8are,-3.0731158834027363
BCUTZ-1h,35.00041826640913
BCUTZ-1l,5.654697529023202
BCUTc-1h,0.46209914660842033
BCUTc-1l,-0.3615784807448924
BCUTd-1h,4.043823770660518
BCUTd-1l,0.9706212377753014
BCUTi-1h,14.539659149259514
BCUTi-1l,10.319746586923301
BCUTm-1h,79.90417862593952
BCUTm-1l,11.666227828628072
BCUTp-1h,3.0590183881618818
BCUTp-1l,0.741503056297945
BCUTs-1h,7.014583596496107
BCUTs-1l,0.29893786055187693
BCUTv-1h,26.52389361008576
BCUTv-1l,14.699973708809372
BalabanJ,1.686015713844454
Diameter,13
ETA_beta,38.5
GATS1are,0.7873030625638378
GATS2are,0.42734558740238077
GATS3are,1.010613871943904
GATS4are,1.0431436733487414
GATS5are,1.2164227759567963
GATS6are,1.0402721942372077
GATS7are,0.8528581736732976
GATS8are,1.2502658984269432
HybRatio,0.05555555555555555
Lipinski,True
LogEE_Dt,270.41466516015873
MATS1are,-0.1486058152538028
MATS2are,0.2831490622469563
MATS3are,-0.15469014508588855
MATS4are,-0.1282292547224292
MATS5are,-0.15256320814822955
MATS6are,0.0446791484351894
MATS7are,0.14353084799902247
MATS8are,-0.23016199024045852
MAXddssS,-3.860482082493491
MAXssCH2,-0.2591246389893571
MINddssS,-3.860482082493491
MINssCH2,-0.2591246389893571
NsssssAs,0
RotRatio,0.20689655172413793
SM1_Dzpe,1.6165581891561087
SM1_Dzse,1.6723892460177856
SMR_VSA1,23.425388958082173
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,9.79096695103555
SMR_VSA6,10.474948471198877
SMR_VSA7,59.0700231319869
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,166.69265253254804
SpAD_Dzi,222.23470383481055
SpAD_Dzm,166.6685366794634
SpAD_Dzp,230.34578233694148
SpAD_Dzv,236.70982884463064
SpAbs_Dt,540.8293303203176
SpDiam_A,4.955127806459366
SpDiam_D,200.2703521684171
SpMAD_Dt,20.030715937789537
SpMax_Dt,270.41466516015873
SsssssAs,0
VE1_Dzpe,5.0973478917222845
VE1_Dzse,5.098089781505883
VE2_Dzpe,0.18879066265638092
VE2_Dzse,0.18881814005577344
VE3_Dzpe,2.6219721562517053
VE3_Dzse,2.6221176899322955
VMcGowan,282.7300000000003
VR1_Dzpe,164.34547894800596
VR1_Dzse,164.26283240327393
VR2_Dzpe,6.086869590666887
VR2_Dzse,6.083808607528664
VR3_Dzpe,6.095222564059488
VR3_Dzse,6.094719554588213
mZagreb1,9.95138888888889
mZagreb2,5.819444444444444
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,32
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.16086710291493153
AATSC1are,-0.023905786976190797
AATSC2are,0.04554936933674747
AATSC3are,-0.024884555489457325
AATSC4are,-0.020627868716137986
AATSC5are,-0.024542401306213366
AATSC6are,0.007187405169475115
AATSC7are,0.023089391696526143
AATSC8are,-0.037025492571117306
AETA_beta,1.4259259259259258
BCUTdv-1h,6.022555921665537
BCUTdv-1l,0.25600938100888443
BCUTpe-1h,3.5370686459755913
BCUTpe-1l,2.2020879645881575
BCUTse-1h,3.7683361609948665
BCUTse-1l,2.398710637091789
ETA_alpha,14.066666666666666
ETA_dBeta,6.5
ETA_eta_B,0.6385194319906766
ETA_eta_F,30.396354470108147
ETA_eta_L,5.525340570335333
ETA_eta_R,51.23375582260855
ETA_psi_1,0.5926966292134834
LabuteASA,167.95133139755492
LogEE_DzZ,82.91362161535132
LogEE_Dzi,111.15305456595969
LogEE_Dzm,82.86022663901531
LogEE_Dzp,113.76741667535272
LogEE_Dzv,117.8947070933928
PEOE_VSA1,10.213054789681411
PEOE_VSA2,9.51663204852391
PEOE_VSA3,8.417796984328938
PEOE_VSA4,0.0
PEOE_VSA5,11.761884949391115
PEOE_VSA6,40.19541217179579
PEOE_VSA7,30.33183534230805
PEOE_VSA8,15.245167944762006
PEOE_VSA9,21.2312068324659
SM1_Dzare,1.6526500940214857
SpAD_Dzpe,216.05772406765516
SpAD_Dzse,212.4812257599392
SpAbs_DzZ,164.24979538969092
SpAbs_Dzi,221.34213762095015
SpAbs_Dzm,164.21315429611926
SpAbs_Dzp,232.16375161212062
SpAbs_Dzv,237.56449959834387
SpDiam_Dt,381.9214714079221
SpMAD_DzZ,6.173801945649927
SpMAD_Dzi,8.230914956844835
SpMAD_Dzm,6.172908765906051
SpMAD_Dzp,8.531325271738574
SpMAD_Dzv,8.767030697949282
SpMax_DzZ,82.91362161535132
SpMax_Dzi,111.15305456595969
SpMax_Dzm,82.86022663901531
SpMax_Dzp,113.76741667535272
SpMax_Dzv,117.8947070933928
VE1_Dzare,5.096081708589824
VE2_Dzare,0.1887437669848083
VE3_Dzare,2.6217237250193097
VR1_Dzare,164.44287277395108
VR2_Dzare,6.090476769405596
VR3_Dzare,6.0958150049308495
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,17
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5209876543209876
AETA_dBeta,0.24074074074074073
AETA_eta_B,0.023648867851506543
AETA_eta_F,1.1257909063003018
AETA_eta_L,0.20464224334575307
AETA_eta_R,1.897546511948465
BCUTare-1h,3.5811076319063764
BCUTare-1l,2.1515342785282985
ETA_beta_s,16.0
ETA_dPsi_A,0.12130337078651654
ETA_dPsi_B,0.0
ETA_eta_BR,0.8965194319906766
ETA_eta_FL,7.2503535600470865
ETA_eta_RL,12.77569413038242
LogEE_Dzpe,108.08873455935188
LogEE_Dzse,106.30255322241472
PEOE_VSA10,5.749511833283905
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,10.023291153407584
SlogP_VSA1,4.722094864452088
SlogP_VSA2,30.35301066870899
SlogP_VSA3,14.817828337479405
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,68.86099008302246
SlogP_VSA7,0.0
SlogP_VSA8,10.772448428929591
SlogP_VSA9,0.0
SpAD_Dzare,217.52976622796956
SpAbs_Dzpe,214.56091092954776
SpAbs_Dzse,210.9327171988116
SpDiam_DzZ,117.95384470599875
SpDiam_Dzi,159.31389706993858
SpDiam_Dzm,117.89344370793731
SpDiam_Dzp,165.31894298843315
SpDiam_Dzv,172.3790263947501
SpMAD_Dzpe,8.002137928431672
SpMAD_Dzse,7.869675028145896
SpMax_Dzpe,108.08873455935188
SpMax_Dzse,106.30255322241472
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,27
AETA_beta_s,0.5925925925925926
AETA_eta_BR,0.033204423407062096
AETA_eta_FL,0.2685316133350773
AETA_eta_RL,0.47317385668083034
DetourIndex,3584
EState_VSA1,15.992596441359433
EState_VSA2,26.980718665749805
EState_VSA3,10.772448428929591
EState_VSA4,16.23460446522353
EState_VSA5,18.19910120538483
EState_VSA6,36.39820241076966
EState_VSA7,0.0
EState_VSA8,20.652038762401435
EState_VSA9,5.106527394840706
ETA_beta_ns,22.5
ETA_shape_p,0.2132701421800948
ETA_shape_x,0.05924170616113744
ETA_shape_y,0.2843601895734597
GhoseFilter,True
LogEE_Dzare,108.82609237672631
SlogP_VSA10,5.687386274683562
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,215.9995346594311
SpDiam_Dzpe,155.5172292390296
SpDiam_Dzse,152.92042751990948
SpMAD_Dzare,8.056658008443318
SpMax_Dzare,108.82609237672631
TopoPSA(NO),103.7
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,26.2117201377369
VSA_EState9,47.30048063844568
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.8333333333333334
EState_VSA10,18.318861563241462
ETA_dAlpha_A,0.020987654320987644
ETA_dAlpha_B,0.0
FilterItLogS,-5.227406301341649
SpDiam_Dzare,156.4890392665425
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.6813008130081301
ETA_epsilon_2,0.879012345679012
ETA_epsilon_3,0.44025974025974035
ETA_epsilon_4,0.5742690058479533
ETA_epsilon_5,0.8211111111111109
AETA_beta_ns_d,0.07407407407407407
ETA_dEpsilon_A,0.2410410727483897
ETA_dEpsilon_B,0.1070318071601768
ETA_dEpsilon_C,-0.1340092655882129
ETA_dEpsilon_D,0.05790123456790108
PetitjeanIndex,0.46153846153846156
TopoShapeIndex,0.8571428571428571
CDK Descriptors
FMFDescriptor,0.6666666666666666
MDEDescriptor,"0.0,0.0,0.0,0.0,10.091781704668751,20.77157730477595,0.0,7.843477069740324,0.0,0.0,1.7117768118155856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,54.97510199999997
BCUTDescriptor,"11.996163351947795,78.91833750666356,-0.3840328222422989,0.26935163638980825,4.35444227279338,12.441502189304508"
BPolDescriptor,26.968897999999996
TPSADescriptor,137.37999999999997
ALOGPDescriptor,"4.273000000000001,18.258529000000006,105.36380000000001"
XLogPDescriptor,4.232000000000001
VAdjMaDescriptor,5.857980995127573
WeightDescriptor,466.94967676
ChiPathDescriptor,"19.604083527755577,12.775694130382421,12.34784273808922,9.528895154473812,7.601051695820109,6.383603610696879,4.692432343160873,3.0888780516212133,16.323127211162312,9.803015074318544,7.910951616973059,5.587451425154962,3.7441280691850105,2.8276137126612375,1.8597271810148261,1.0021881437230924"
ChiChainDescriptor,"0.0,0.0,0.0,0.21202758782931808,0.39488602584750593,0.0,0.0,0.0,0.07359775146773136,0.15935220776960063"
AtomCountDescriptor,41
BondCountDescriptor,29
SmallRingDescriptor,"3,3,2,2,0,0,0,3,0,0,0"
ChiClusterDescriptor,"2.68968675804715,0.20412414523193154,0.646851114825647,0.10206207261596577,1.1699799387576988,0.025499585890087693,0.15597294134335307,0.008499861963362563"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,14,2,1,0,0,0"
ZagrebIndexDescriptor,142.0
LargestChainDescriptor,14
MannholdLogPDescriptor,2.45
WeightedPathDescriptor,"54.43365459800006,2.0160612814074095,24.499334759693472,12.37742825546259,3.0822764631656763"
FractionalPSADescriptor,0.29420729221450925
WienerNumbersDescriptor,"1826.0,44.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"5.056306877285661,7.438226789843962,10.773172904747433,2.0849235183236714,2.5706183414851482,3.301776627341799"
FractionalCSP3Descriptor,0.05555555555555555
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,21
PetitjeanNumberDescriptor,0.46153846153846156
AcidicGroupCountDescriptor,1
KappaShapeIndicesDescriptor,"21.702734839476815,9.212018140589569,5.331434674261303"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,1147.09
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.05555555555555555
AutocorrelationDescriptorMass,"86.74592234719664,48.050743113708336,68.47102107715894,76.81299796465913,64.26503930524274"
PetitjeanShapeIndexDescriptor,"0.8571428571428571,NaN"
RotatableBondsCountDescriptor,6
AutocorrelationDescriptorCharge,"0.47236940653747933,-0.2191611285023019,-0.018858352303636725,0.07746645017646228,6.934367660426264E-4"
EccentricConnectivityIndexDescriptor,564
AutocorrelationDescriptorPolarizability,"2437.4610904388205,2868.8966014339544,4100.066115429383,4288.3962772202585,3878.5414382920767"
