DLiP-ID,I0016U
AATSC4i,-0.1785466698231611
AATSC4m,-0.6565376324729207
AATSC4p,-0.015010198714705467
AATSC4s,0.015381654553959354
AATSC4v,-4.09893461140379
AATSC5Z,0.987216946676406
AATSC5c,0.001366815886967971
AATSC5d,0.01017110476569934
AATSC5i,0.04033624541802662
AATSC5m,4.7348486648737165
AATSC5p,-0.004958927540288257
AATSC5s,-0.30819878539473144
AATSC5v,1.5387835531393719
AATSC6Z,-1.9398100803506209
AATSC6c,-0.007073424609684846
AATSC6d,0.07216946676406134
AATSC6i,0.16764601263828005
AATSC6m,-9.406920031964939
AATSC6p,0.018431795337276992
AATSC6s,-0.4957231405579756
AATSC6v,3.3035928794412626
AATSC7Z,-2.146743100327119
AATSC7c,0.0021578093403086087
AATSC7d,0.07898497792739864
AATSC7i,0.28233933668665406
AATSC7m,-10.67271561769937
AATSC7p,0.03328804810576119
AATSC7s,0.17153622428190465
AATSC7v,3.7138563671208398
AATSC8Z,3.4048787945708123
AATSC8c,0.0018494754860537764
AATSC8d,0.017361170095299583
AATSC8i,0.10104624129155676
AATSC8m,16.7371084989213
AATSC8p,0.020495621044488623
AATSC8s,-0.10794466656287786
AATSC8v,5.621839160625912
ATS0are,236.05720000000002
ATS1are,254.8578
ATS2are,416.31700000000006
ATS3are,535.2529000000001
ATS4are,527.2177999999999
ATS5are,427.12170000000003
ATS6are,329.9138
ATS7are,299.5
ATS8are,274.0870000000001
ATSC0dv,145.74307640974308
ATSC0pe,4.517497297297294
ATSC0se,2.9464443243243243
ATSC1dv,39.86536887237585
ATSC1pe,-0.05866742147553117
ATSC1se,-0.04394796347699094
ATSC2dv,30.435421407393363
ATSC2pe,0.4190967129291444
ATSC2se,0.19928120525931362
ATSC3dv,28.378770161552943
ATSC3pe,1.1672306062819575
ATSC3se,0.578366056975895
ATSC4dv,-15.015064113162211
ATSC4pe,0.26243579254930544
ATSC4se,0.06165132651570415
ATSC5dv,-48.28110993876761
ATSC5pe,-0.7011924762600454
ATSC5se,-0.3809312542001476
ATSC6dv,-43.005047089131175
ATSC6pe,-2.365988239590944
ATSC6se,-1.5733834653031424
ATSC7dv,-6.036085134183239
ATSC7pe,-0.8251615047479928
ATSC7se,-0.37179753834916096
ATSC8dv,-11.151455760064374
ATSC8pe,0.42401935719503175
ATSC8se,0.3339790014609199
AXp-0dv,0.6068944677541984
AXp-1dv,0.32593943831395505
AXp-2dv,0.18346566031392966
AXp-3dv,0.09590642258472343
AXp-4dv,0.053512607258183645
AXp-5dv,0.03189558561487057
AXp-6dv,0.016276025135395347
AXp-7dv,0.00820842817589183
BertzCT,739.1388322297851
ECIndex,457
ETA_eta,17.324370798273677
GATS1dv,0.5193326777375935
GATS1pe,0.7286028793931403
GATS1se,0.7538761149031301
GATS2dv,0.7410736932133842
GATS2pe,0.6384448152294977
GATS2se,0.6334277010217886
GATS3dv,0.8597086495748921
GATS3pe,0.7754870085284148
GATS3se,0.7892800964424852
GATS4dv,1.0915640804578044
GATS4pe,1.0573105584853462
GATS4se,1.0498761796738678
GATS5dv,1.341744312666399
GATS5pe,1.3542615135448772
GATS5se,1.3376959489188662
GATS6dv,1.3834051905712554
GATS6pe,1.7231080591142913
GATS6se,1.797434730491465
GATS7dv,1.1600351814056156
GATS7pe,1.3482359308896381
GATS7se,1.3829035312940992
GATS8dv,1.0999104677358003
GATS8pe,0.9162142390906276
GATS8se,0.955784325899788
LogEE_A,4.022448761568964
LogEE_D,110.05667388967659
MATS1dv,0.2595045467213454
MATS1pe,-0.012320723643185478
MATS1se,-0.014150690517386051
MATS2dv,0.11707095882973641
MATS2pe,0.05200847765613946
MATS2se,0.03791629473903964
MATS3dv,0.08377393413278196
MATS3pe,0.11116345547785696
MATS3se,0.0844515900672507
MATS4dv,-0.045926451399228053
MATS4pe,0.025896960638060837
MATS4se,0.009327554989558567
MATS5dv,-0.18571505083620693
MATS5pe,-0.08701560310349944
MATS5se,-0.072477992547116
MATS6dv,-0.2183550370275402
MATS6pe,-0.38756665075256985
MATS6se,-0.39515552855095004
MATS7dv,-0.03331281372232316
MATS7pe,-0.14692136349738935
MATS7se,-0.10149675636046793
MATS8dv,-0.06583804125479013
MATS8pe,0.08076460072520295
MATS8se,0.09753358580523633
MAXaaCH,1.7234748541650666
MAXaaNH,2.922909343425667
MAXaasC,1.046309248778585
MAXdsCH,1.3998968568909045
MAXdssC,-0.3424661044973536
MAXssNH,2.4519453892668177
MDEC-22,6.076484480524083
MDEC-23,14.280643745339104
MDEC-33,5.959301378251491
MDEN-22,2.406851949670727
MDEO-11,0.14285714285714285
MINaaCH,1.5529246941864185
MINaaNH,2.922909343425667
MINaasC,0.09569230926734562
MINdsCH,1.3998968568909045
MINdssC,-0.3424661044973536
MINssNH,2.4519453892668177
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.9000000000000001
SM1_Dzi,1.2941187002468628
SM1_Dzm,1.9182139906683884
SM1_Dzp,-3.7848567850121335
SM1_Dzv,-1.8512336124573852
SddssSe,0
SpAD_Dt,407.3437801470718
SpAbs_A,28.58343590358985
SpAbs_D,220.11334777935338
SpMAD_A,1.2992470865268115
SpMAD_D,10.005152171788787
SpMax_A,2.4222338993399224
SpMax_D,110.05667388967659
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,90.37
TpiPC10,7.858580278991359
VAdjMat,5.584962500721156
VE1_DzZ,4.631812690116888
VE1_Dzi,4.622190349735267
VE1_Dzm,4.6319025295787775
VE1_Dzp,4.648310487136078
VE1_Dzv,4.645380701280303
VE2_DzZ,0.21053694045985855
VE2_Dzi,0.21009956135160304
VE2_Dzm,0.21054102407176262
VE2_Dzp,0.21128684032436718
VE2_Dzv,0.21115366824001375
VE3_DzZ,2.321405661586939
VE3_Dzi,2.3193260547815284
VE3_Dzm,2.3214250575765094
VE3_Dzp,2.3249611778412134
VE3_Dzv,2.3243306886430184
VR1_DzZ,118.46879768929493
VR1_Dzi,119.53213157761522
VR1_Dzm,118.45246468853057
VR1_Dzp,117.78525727857352
VR1_Dzv,117.91562745236318
VR2_DzZ,5.384945349513406
VR2_Dzi,5.433278708073419
VR2_Dzm,5.384202940387753
VR2_Dzp,5.353875330844251
VR2_Dzv,5.35980124783469
VR3_DzZ,5.563106975628262
VR3_Dzi,5.572042579087835
VR3_Dzm,5.562969098591593
VR3_Dzp,5.55732047331323
VR3_Dzv,5.558426707489937
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02795084971874737
Xch-6dv,0.14006015682771283
Xch-7dv,0.20877640077904644
Xpc-4dv,1.3077651621328972
Xpc-5dv,1.7045509145813194
Xpc-6dv,2.0889601830401476
Zagreb1,114.0
Zagreb2,133.0
fragCpx,114.07
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,1
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,1
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,2
nBondsM,13
nBondsO,24
nBondsS,26
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,7
naHRing,1
AATS0are,6.379924324324325
AATS1are,6.534815384615385
AATS2are,6.307833333333335
AATS3are,6.223870930232559
AATS4are,6.352021686746987
AATS5are,6.471540909090909
AATS6are,6.598275999999999
AATS7are,6.510869565217392
AATS8are,6.37411627906977
AATSC0dv,3.9390020651281916
AATSC0pe,0.12209452154857552
AATSC0se,0.0796336303871439
AATSC1dv,1.0221889454455346
AATSC1pe,-0.001504292858346953
AATSC1se,-0.001126870858384383
AATSC2dv,0.46114274859686916
AATSC2pe,0.0063499501958961275
AATSC2se,0.0030194122008986913
AATSC3dv,0.3299856995529412
AATSC3pe,0.01357244891025532
AATSC3se,0.006725186709022036
AATSC4dv,-0.18090438690556881
AATSC4pe,0.0031618770186663306
AATSC4se,0.0007427870664542669
AATSC5dv,-0.7315319687692061
AATSC5pe,-0.010624128428182507
AATSC5se,-0.005771685669699206
AATSC6dv,-0.8601009417826235
AATSC6pe,-0.04731976479181888
AATSC6se,-0.031467669306062845
AATSC7dv,-0.13121924204746171
AATSC7pe,-0.017938293581478103
AATSC7se,-0.0080825551815035
AATSC8dv,-0.2593361804666134
AATSC8pe,0.009860915283605389
AATSC8se,0.007766953522346975
AETA_eta,0.7874713999215307
ATSC0are,4.707189189189187
ATSC1are,0.005411395178959878
ATSC2are,0.4162841490138777
ATSC3are,1.3787089116143167
ATSC4are,0.3660728999269517
ATSC5are,-1.056669905040178
ATSC6are,-2.6905313367421515
ATSC7are,-0.8027541271000753
ATSC8are,0.23590986121256274
BCUTZ-1h,35.00041804839866
BCUTZ-1l,5.693362135432152
BCUTc-1h,0.43971407798772055
BCUTc-1l,-0.3496987929016698
BCUTd-1h,3.244389056364822
BCUTd-1l,0.9779584126934564
BCUTi-1h,14.69091240659965
BCUTi-1l,10.952218738058603
BCUTm-1h,79.90417853762482
BCUTm-1l,11.705142605595192
BCUTp-1h,3.0589820608715974
BCUTp-1l,0.7516945187399283
BCUTs-1h,7.008271084045894
BCUTs-1l,1.0438334308777637
BCUTv-1h,26.523891972777868
BCUTv-1l,14.702549656577565
BalabanJ,1.4118660267374377
Diameter,12
ETA_beta,27.5
GATS1are,0.7491977150004548
GATS2are,0.6465815789116547
GATS3are,0.7571352938081792
GATS4are,1.0722967383699444
GATS5are,1.431769325606814
GATS6are,1.8236972543435575
GATS7are,1.3860944256578807
GATS8are,0.9729165626271007
HybRatio,0.26666666666666666
Lipinski,True
LogEE_Dt,203.67189007353588
MATS1are,0.0010906482674789887
MATS2are,0.04957765823549032
MATS3are,0.12601266661129765
MATS4are,0.03466806144920026
MATS5are,-0.12584485751837626
MATS6are,-0.42296859318121877
MATS7are,-0.13717178364069507
MATS8are,0.04312386819417649
MAXssCH2,1.1215941500324824
MINssCH2,0.8657947854047241
NsssssAs,0
RotRatio,0.125
SM1_Dzpe,1.3006922160838932
SM1_Dzse,1.2049816163779843
SMR_VSA1,9.901064578912528
SMR_VSA2,0.0
SMR_VSA3,15.62315501371246
SMR_VSA4,5.101407525739723
SMR_VSA5,25.683286491704038
SMR_VSA6,0.0
SMR_VSA7,45.18657969430815
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,165.59598297578134
SpAD_Dzi,162.96634832461547
SpAD_Dzm,165.62416519869439
SpAD_Dzp,236.80789205606214
SpAD_Dzv,212.80257047988897
SpAbs_Dt,407.3437801470719
SpDiam_A,4.721522126361833
SpDiam_D,171.13699274829568
SpMAD_Dt,18.515626370321446
SpMax_Dt,203.67189007353588
SsssssAs,0
VE1_Dzpe,4.626637688564929
VE1_Dzse,4.627809491341295
VE2_Dzpe,0.21030171311658769
VE2_Dzse,0.21035497687914975
VE3_Dzpe,2.320287763476731
VE3_Dzse,2.3205410044882897
VMcGowan,228.68999999999983
VR1_Dzpe,119.09373241074022
VR1_Dzse,119.00802779661686
VR2_Dzpe,5.413351473215465
VR2_Dzse,5.40945580893713
VR3_Dzpe,5.568368210745842
VR3_Dzse,5.567648311676216
mZagreb1,6.777777777777777
mZagreb2,4.86111111111111
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,1
n9FHRing,1
n9FaRing,0
n9aHRing,0
nBondsKD,7
nBondsKS,32
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.12722132943754558
AATSC1are,0.00013875372253743275
AATSC2are,0.006307335591119359
AATSC3are,0.016031498972259497
AATSC4are,0.00441051686658978
AATSC5are,-0.016010150076366334
AATSC6are,-0.05381062673484303
AATSC7are,-0.017451176676088594
AATSC8are,0.005486275842152622
AETA_beta,1.25
BCUTdv-1h,6.021957350128376
BCUTdv-1l,0.25601350601705164
BCUTpe-1h,3.489201602288442
BCUTpe-1l,2.239579669340596
BCUTse-1h,3.7020828159725276
BCUTse-1l,2.4357235802258717
ETA_alpha,11.1
ETA_dBeta,0.5
ETA_eta_B,0.26634651683225563
ETA_eta_F,17.90364539141762
ETA_eta_L,5.4130945546095885
ETA_eta_R,35.228016189691296
ETA_psi_1,0.5967741935483872
LabuteASA,135.30820497636125
LogEE_DzZ,82.66774818980139
LogEE_Dzi,81.54199773959168
LogEE_Dzm,82.64021057490609
LogEE_Dzp,117.83280076744796
LogEE_Dzv,106.14884429279121
PEOE_VSA1,5.106527394840706
PEOE_VSA2,9.893218992372859
PEOE_VSA3,5.425791397110385
PEOE_VSA4,10.200089334040761
PEOE_VSA5,0.0
PEOE_VSA6,15.929943897949348
PEOE_VSA7,43.88238769708887
PEOE_VSA8,21.293550494074864
PEOE_VSA9,6.2146005795353165
SM1_Dzare,1.4016908220764708
SpAD_Dzpe,166.76637407441336
SpAD_Dzse,168.37835964222342
SpAbs_DzZ,164.04143752123593
SpAbs_Dzi,161.78987677893656
SpAbs_Dzm,164.05471738814762
SpAbs_Dzp,239.4504583199082
SpAbs_Dzv,214.14892219803983
SpDiam_Dt,297.59294663363164
SpMAD_DzZ,7.527090135262788
SpMAD_Dzi,7.407561287482522
SpMAD_Dzm,7.528371145395199
SpMAD_Dzp,10.76399509345737
SpMAD_Dzv,9.672844112722226
SpMax_DzZ,82.66774818980139
SpMax_Dzi,81.54199773959168
SpMax_Dzm,82.64021057490609
SpMax_Dzp,117.83280076744796
SpMax_Dzv,106.14884429279121
VE1_Dzare,4.62487398391872
VE2_Dzare,0.21022154472357818
VE3_Dzare,2.3199064842371833
VR1_Dzare,119.21903127028196
VR2_Dzare,5.419046875921907
VR3_Dzare,5.569419760559223
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,1
n9FaHRing,0
nAromAtom,11
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5045454545454545
AETA_dBeta,0.022727272727272728
AETA_eta_B,0.01210665985601162
AETA_eta_F,0.8138020632462554
AETA_eta_L,0.24604975248225402
AETA_eta_R,1.601273463167786
BCUTare-1h,3.5439434401042518
BCUTare-1l,2.1890444604317
ETA_beta_s,13.5
ETA_dPsi_A,0.11722580645161274
ETA_dPsi_B,0.0
ETA_eta_BR,0.5243465168322556
ETA_eta_FL,5.234772490931252
ETA_eta_RL,10.64786704554084
LogEE_Dzpe,83.44230941066505
LogEE_Dzse,84.24395171276527
PEOE_VSA10,5.749511833283905
PEOE_VSA11,5.693927994848461
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.425791397110385
SlogP_VSA2,27.425671320329606
SlogP_VSA3,12.841643245852019
SlogP_VSA4,0.0
SlogP_VSA5,40.15093940301476
SlogP_VSA6,27.773228246956965
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,165.01109608138123
SpAbs_Dzpe,165.58392660524618
SpAbs_Dzse,167.28292180915264
SpDiam_DzZ,129.49465890814218
SpDiam_Dzi,126.09395206382118
SpDiam_Dzm,129.4742111465236
SpDiam_Dzp,190.46524728854473
SpDiam_Dzv,169.9991576219556
SpMAD_Dzpe,7.580289730655153
SpMAD_Dzse,7.653561801919246
SpMax_Dzpe,83.44230941066505
SpMax_Dzse,84.24395171276527
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6136363636363636
AETA_eta_BR,0.023833932583284347
AETA_eta_FL,0.23794420413323872
AETA_eta_RL,0.4839939566154927
DetourIndex,2167
EState_VSA1,0.0
EState_VSA2,11.65669156263541
EState_VSA3,11.257379486545457
EState_VSA4,41.41338549408191
EState_VSA5,6.2146005795353165
EState_VSA6,18.19910120538483
EState_VSA7,0.0
EState_VSA8,36.65450643740153
EState_VSA9,0.0
ETA_beta_ns,14.0
ETA_shape_p,0.18018018018018017
ETA_shape_x,0.0
ETA_shape_y,0.3153153153153153
GhoseFilter,True
LogEE_Dzare,82.5692612598759
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,163.73683169767537
SpDiam_Dzpe,129.8501894972592
SpDiam_Dzse,131.2906536112314
SpMAD_Dzare,7.50050436733551
SpMax_Dzare,82.5692612598759
TopoPSA(NO),90.37
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,0.8189328044757339
VSA_EState9,48.28216418739505
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.6363636363636364
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.00454545454545453
ETA_dAlpha_B,0.0
FilterItLogS,-4.729414792711682
SpDiam_Dzare,128.24937416531685
ETA_beta_ns_d,1.0
ETA_epsilon_1,0.6243243243243245
ETA_epsilon_2,0.8454545454545452
ETA_epsilon_3,0.44193548387096804
ETA_epsilon_4,0.5666666666666669
ETA_epsilon_5,0.7799999999999998
AETA_beta_ns_d,0.045454545454545456
ETA_dEpsilon_A,0.18238884045335646
ETA_dEpsilon_B,0.057657657657657624
ETA_dEpsilon_C,-0.12473118279569884
ETA_dEpsilon_D,0.06545454545454543
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.8636363636363636
MDEDescriptor,"0.0,0.0,0.0,0.0,6.076484480524083,14.280643745339104,0.0,5.959301378251491,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2.406851949670727,0.0,0.0"
APolDescriptor,45.455894999999984
BCUTDescriptor,"11.9,78.91833741769757,-0.3598059384127199,0.2704951514828333,5.122079790131714,10.036088109478287"
BPolDescriptor,19.966104999999995
TPSADescriptor,90.37
ALOGPDescriptor,"1.9990000000000008,3.9960010000000032,84.09580000000001"
XLogPDescriptor,4.573
VAdjMaDescriptor,5.584962500721157
WeightDescriptor,362.03783794000003
ChiPathDescriptor,"15.526733258565956,10.647867045540842,9.51337152465531,7.978552055657337,6.454082469482593,5.04540717738947,3.0584427978401285,1.975516980187406,13.351678290592364,7.822546519534921,6.054366790359678,4.123976171143108,2.889680791941918,1.9775263081219756,0.9277334327175346,0.4596719778499426"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.3430130341208204,0.6089776265024909,0.0,0.0,0.02795084971874737,0.14006015682771283,0.2087764007790465"
AtomCountDescriptor,37
BondCountDescriptor,24
SmallRingDescriptor,"3,2,2,2,0,0,1,2,0,0,0"
ChiClusterDescriptor,"1.3655785156950868,0.0,0.3376731123622283,0.0,0.7589193221662267,0.0,0.08394169613634009,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,2,7,2,0,4,0,0"
ZagrebIndexDescriptor,114.0
LargestChainDescriptor,13
MannholdLogPDescriptor,2.34
WeightedPathDescriptor,"44.88732014433227,2.040332733833285,19.89178053880061,5.106091454077247,12.262395615734183"
FractionalPSADescriptor,0.24961479306750498
WienerNumbersDescriptor,"1179.0,32.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.2553722339114115,4.931330205003276,6.524194489902666,1.307765162132897,1.7045509145813194,1.934023166521427"
FractionalCSP3Descriptor,0.26666666666666666
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,17
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"16.84375,7.7134986225895315,4.11032990805841"
AromaticAtomsCountDescriptor,11
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,1059.07
HBondAcceptorCountDescriptor,4
HybridizationRatioDescriptor,0.26666666666666666
AutocorrelationDescriptorMass,"68.2469500675032,31.701547750684462,47.51690778255791,47.76244165803357,42.12242195931006"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,4
AutocorrelationDescriptorCharge,"0.33515173097326534,-0.08284704863479267,-0.1439430014285438,0.05590201569487787,0.013043348943892608"
EccentricConnectivityIndexDescriptor,457
AutocorrelationDescriptorPolarizability,"1445.5948272545677,1663.0775837359013,2236.290849221591,2035.5340664702273,1562.095745827058"
