DLiP-ID,T002XD
AATSC5v,-0.39291106674485266
AATSC6Z,0.31604938271604943
AATSC6c,0.008486726974861965
AATSC6d,0.012345679012345678
AATSC6i,0.15978697569816205
AATSC6m,1.5804900067901224
AATSC6p,0.021927342359829013
AATSC6s,-0.11805555555555557
AATSC6v,3.833898976411888
AATSC7Z,-1.4287918871252205
AATSC7c,-0.013315509229018817
AATSC7d,-0.01807760141093474
AATSC7i,-0.05384162512882673
AATSC7m,-6.58604492416226
AATSC7p,-0.004264100048998235
AATSC7s,-0.47470238095238093
AATSC7v,-1.960257365676955
AATSC8Z,0.5831128747795414
AATSC8c,0.011652802606433196
AATSC8d,-0.016093474426807763
AATSC8i,0.03214946081558245
AATSC8m,2.571033151234567
AATSC8p,-0.016950191903597443
AATSC8s,0.6066468253968252
AATSC8v,-3.0434396413963016
ATS0are,251.12940000000003
ATS1are,266.75600000000003
ATS2are,403.8296
ATS3are,466.464
ATS4are,436.82070000000004
ATS5are,442.68800000000005
ATS6are,394.91579999999993
ATS7are,371.1000000000001
ATS8are,370.74269999999996
ATSC0dv,159.22222222222229
ATSC0pe,5.932055555555555
ATSC0se,4.231150222222221
ATSC1dv,26.48765432098765
ATSC1pe,-0.23241419753086467
ATSC1se,-0.21364079012345705
ATSC2dv,-22.080246913580254
ATSC2pe,1.5978771604938278
ATSC2se,1.1521486419753078
ATSC3dv,-73.78703703703704
ATSC3pe,-3.5620453703703694
ATSC3se,-2.112763703703703
ATSC4dv,43.53703703703704
ATSC4pe,1.6652870370370356
ATSC4se,0.5910748148148153
ATSC5dv,-25.13888888888889
ATSC5pe,-1.4813361111111112
ATSC5se,-0.7143733333333341
ATSC6dv,-13.814814814814813
ATSC6pe,-0.05452592592592548
ATSC6se,-0.16289081481481393
ATSC7dv,-45.67901234567901
ATSC7pe,-2.5695308641975303
ATSC7se,-1.7312167901234559
ATSC8dv,17.320987654320984
ATSC8pe,1.822735802469136
ATSC8se,1.2675272098765435
AXp-0dv,0.5060926044321824
AXp-1dv,0.2598999584356606
AXp-2dv,0.13260074300769353
AXp-3dv,0.06842884205574239
AXp-4dv,0.035020540763044915
AXp-5dv,0.018845165558158735
AXp-6dv,0.009387133502476023
AXp-7dv,0.004829806934934188
BertzCT,750.1793534115657
ECIndex,564
ETA_eta,12.816547801683743
GATS1dv,0.4974841150328716
GATS1pe,0.7524084873393293
GATS1se,0.8018859699616224
GATS2dv,0.8300045720335921
GATS2pe,0.6093224260810395
GATS2se,0.6367098852375142
GATS3dv,1.172365666434054
GATS3pe,1.2332504435289962
GATS3se,1.1433610743386262
GATS4dv,0.8193237327919809
GATS4pe,0.7565240045736781
GATS4se,0.8023928168807608
GATS5dv,1.095603628750872
GATS5pe,1.247291083285726
GATS5se,1.2327569871202875
GATS6dv,1.0331472435450102
GATS6pe,0.9310923700796985
GATS6se,0.9320742885990131
GATS7dv,1.0833914863921839
GATS7pe,1.1376115642881892
GATS7se,1.109321284635184
GATS8dv,0.9381542219120723
GATS8pe,0.7617721981325563
GATS8se,0.7558801583556792
LogEE_A,4.097953523893033
LogEE_D,136.8519786846981
MATS1dv,0.1576009108605428
MATS1pe,-0.0371172975847845
MATS1se,-0.04783487406065118
MATS2dv,-0.08607454821089106
MATS2pe,0.16719091965110666
MATS2se,0.16901473730219643
MATS3dv,-0.24178524833884515
MATS3pe,-0.3132908039550936
MATS3se,-0.26052289323010647
MATS4dv,0.14914673602740589
MATS4pe,0.15312371493009633
MATS4se,0.07619782506212137
MATS5dv,-0.0902203170172465
MATS5pe,-0.14269552431703458
MATS5se,-0.09647809978227107
MATS6dv,-0.05205861828332167
MATS6pe,-0.005515045374940251
MATS6se,-0.023098799086731014
MATS7dv,-0.18442827235569728
MATS7pe,-0.2784601820349219
MATS7se,-0.26303133212334046
MATS8dv,0.06993320705811977
MATS8pe,0.19752996565606024
MATS8se,0.19258094793121375
MAXaaCH,1.678003590325019
MAXaasC,0.48169537876879187
MAXdssC,-0.4925012434955611
MAXssNH,2.6086378023431593
MDEC-22,5.6155477295078615
MDEC-23,11.675755356820197
MDEC-33,3.7367124682613144
MDEN-22,3.0602319715204884
MDEO-11,0.12499999999999997
MDEO-12,0.5393598899705936
MDEO-22,0.07142857142857142
MINaaCH,1.340913484504338
MINaasC,0.2858975994243853
MINdssC,-0.49250124349556157
MINssNH,2.487067507558579
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.8571428571428572
SM1_Dzi,2.0440342562590916
SM1_Dzm,1.8520633872879002
SM1_Dzp,-7.438267966447517
SM1_Dzv,-3.5119256816926754
SddssSe,0
SpAD_Dt,405.7648280856457
SpAbs_A,30.685820622069425
SpAbs_D,273.7039573693963
SpMAD_A,1.2785758592528926
SpMAD_D,11.404331557058178
SpMax_A,2.2977657563031206
SpMax_D,136.8519786846981
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,134.32
TpiPC10,7.727700295069607
VAdjMat,5.700439718141092
VE1_DzZ,4.83170746768338
VE1_Dzi,4.832096779800265
VE1_Dzm,4.831700913689222
VE1_Dzp,4.817859928465233
VE1_Dzv,4.822424187916798
VE2_DzZ,0.2013211444868075
VE2_Dzi,0.20133736582501105
VE2_Dzm,0.20132087140371757
VE2_Dzp,0.20074416368605139
VE2_Dzv,0.20093434116319994
VE3_DzZ,2.4506686555253165
VE3_Dzi,2.4507492267180115
VE3_Dzm,2.4506672990693126
VE3_Dzp,2.4477985685762755
VE3_Dzv,2.4487454825338952
VR1_DzZ,134.03238668242952
VR1_Dzi,134.10244786648954
VR1_Dzm,134.03322995262147
VR1_Dzp,135.31755033863635
VR1_Dzv,134.8336575990563
VR2_DzZ,5.584682778434563
VR2_Dzi,5.5876019944370645
VR2_Dzm,5.584717914692561
VR2_Dzp,5.638231264109848
VR2_Dzv,5.618069066627346
VR3_DzZ,5.773550199762009
VR3_Dzi,5.774072781512883
VR3_Dzm,5.773556491282739
VR3_Dzp,5.783092978372994
VR3_Dzv,5.7795105901188215
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.06085806194501846
Xch-6dv,0.05820680875028701
Xch-7dv,0.042992293264032394
Xpc-4dv,0.5567437335038263
Xpc-5dv,0.709173834187035
Xpc-6dv,0.6305520293662822
Zagreb1,120.0
Zagreb2,134.0
fragCpx,124.1
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,2
nBondsM,18
nBondsO,26
nBondsS,20
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,10
naHRing,2
AATS0are,6.975816666666668
AATS1are,7.019894736842106
AATS2are,6.962579310344828
AATS3are,6.7603478260869565
AATS4are,6.618495454545455
AATS5are,7.0267936507936515
AATS6are,6.581929999999999
AATS7are,6.626785714285716
AATS8are,6.6204053571428565
AATSC0dv,4.422839506172841
AATSC0pe,0.16477932098765433
AATSC0se,0.1175319506172839
AATSC1dv,0.697043534762833
AATSC1pe,-0.006116163092917491
AATSC1se,-0.0056221260558804486
AATSC2dv,-0.38069391230310784
AATSC2pe,0.027549606215410825
AATSC2se,0.019864631758194962
AATSC3dv,-1.0693773483628557
AATSC3pe,-0.051623845947396656
AATSC3se,-0.030619763821792798
AATSC4dv,0.659652076318743
AATSC4pe,0.02523162177328842
AATSC4se,0.008955679012345686
AATSC5dv,-0.3990299823633157
AATSC5pe,-0.023513271604938272
AATSC5se,-0.011339259259259271
AATSC6dv,-0.23024691358024688
AATSC6pe,-0.000908765432098758
AATSC6se,-0.0027148469135802322
AATSC7dv,-0.8156966490299824
AATSC7pe,-0.045884479717813044
AATSC7se,-0.030914585537918853
AATSC8dv,0.30930335097001754
AATSC8pe,0.03254885361552028
AATSC8se,0.022634414462081136
AETA_eta,0.534022825070156
ATSC0are,6.624055555555555
ATSC1are,-0.3385364197530866
ATSC2are,2.0049104938271585
ATSC3are,-3.882589814814813
ATSC4are,1.6088314814814806
ATSC5are,-1.6409138888888883
ATSC6are,-0.04902592592592561
ATSC7are,-2.9232753086419736
ATSC8are,2.1401358024691355
BCUTZ-1h,8.035398666195137
BCUTZ-1l,5.69837695180501
BCUTc-1h,0.44242670283277724
BCUTc-1l,-0.45829321242284576
BCUTd-1h,3.0812449001168507
BCUTd-1l,0.9771871621081435
BCUTi-1h,14.568728037140461
BCUTi-1l,10.960371396823389
BCUTm-1h,16.01795542169226
BCUTm-1l,11.7105425601532
BCUTp-1h,1.9786946004414419
BCUTp-1l,0.7157244373038291
BCUTs-1h,7.009358739992697
BCUTs-1l,1.5090761196510158
BCUTv-1h,20.883758971398635
BCUTv-1l,14.681134205863195
BalabanJ,1.3496784785076505
Diameter,14
ETA_beta,36.0
GATS1are,0.7902298330513406
GATS2are,0.6080255205903711
GATS3are,1.2236527019256045
GATS4are,0.7676120018634254
GATS5are,1.2547532981640985
GATS6are,0.9214370182751418
GATS7are,1.1411155049357138
GATS8are,0.7427096525290816
HybRatio,0.0
Lipinski,True
LogEE_Dt,202.88241404282286
MATS1are,-0.04841727409446434
MATS2are,0.1878648499590918
MATS3are,-0.30580948737929625
MATS4are,0.13247842459721718
MATS5are,-0.1415545312838847
MATS6are,-0.00444071691561897
MATS7are,-0.2837005814545588
MATS8are,0.207697773027841
NsssssAs,0
RotRatio,0.15384615384615385
SM1_Dzpe,2.0019889840881278
SM1_Dzse,1.8355571595482632
SMR_VSA1,18.63526424209034
SMR_VSA2,0.0
SMR_VSA3,10.31332651425089
SMR_VSA4,0.0
SMR_VSA5,0.0
SMR_VSA6,21.267154416025324
SMR_VSA7,48.92452840204778
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,207.0899576657623
SpAD_Dzi,193.36876217500844
SpAD_Dzm,207.1592900396871
SpAD_Dzp,338.8453337983044
SpAD_Dzv,296.7567541650451
SpAbs_Dt,405.7648280856455
SpDiam_A,4.581211710442735
SpDiam_D,209.3380369621808
SpMAD_Dt,16.906867836901906
SpMax_Dt,202.88241404282286
SsssssAs,0
VE1_Dzpe,4.831911672817107
VE1_Dzse,4.831676939411073
VE2_Dzpe,0.20132965303404612
VE2_Dzse,0.20131987247546138
VE3_Dzpe,2.4507109181871183
VE3_Dzse,2.4506623371856913
VMcGowan,220.19999999999987
VR1_Dzpe,134.01963931194456
VR1_Dzse,134.0344984437629
VR2_Dzpe,5.58415163799769
VR2_Dzse,5.584770768490121
VR3_Dzpe,5.7734550885950835
VR3_Dzse,5.7735659552428285
mZagreb1,6.666666666666667
mZagreb2,5.333333333333334
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,29
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.18400154320987652
AATSC1are,-0.008908853151397016
AATSC2are,0.0345674223073648
AATSC3are,-0.05626941760601178
AATSC4are,0.024376234567901223
AATSC5are,-0.026046252204585528
AATSC6are,-0.0008170987654320935
AATSC7are,-0.0522013447971781
AATSC8are,0.03821671075837742
AETA_beta,1.5
BCUTdv-1h,6.031877572529738
BCUTdv-1l,2.7771338681903464
BCUTpe-1h,3.517750985063512
BCUTpe-1l,2.24655218524225
BCUTse-1h,3.725897793077521
BCUTse-1l,2.442284452835831
ETA_alpha,10.733333333333336
ETA_dBeta,2.0
ETA_eta_B,0.22754037657203519
ETA_eta_F,25.682142872798455
ETA_eta_L,4.043238062078433
ETA_eta_R,38.4986906744822
ETA_psi_1,0.4820359281437128
LabuteASA,134.72863579652326
LogEE_DzZ,103.62235978526212
LogEE_Dzi,96.76954918151502
LogEE_Dzm,103.65681432764723
LogEE_Dzp,168.49288340334624
LogEE_Dzv,147.93938637231096
PEOE_VSA1,19.67976708195936
PEOE_VSA2,10.633577208012662
PEOE_VSA3,9.589074368143644
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,16.379693582712502
PEOE_VSA7,18.19910120538483
PEOE_VSA8,23.507506686290345
PEOE_VSA9,0.0
SM1_Dzare,2.256863657515123
SpAD_Dzpe,203.80340883908525
SpAD_Dzse,207.55792877668839
SpAbs_DzZ,205.3875767133813
SpAbs_Dzi,191.49506410677094
SpAbs_Dzm,205.4615652680066
SpAbs_Dzp,344.4240347731401
SpAbs_Dzv,299.39069842631443
SpDiam_Dt,299.599317668728
SpMAD_DzZ,8.62874823607343
SpMAD_Dzi,8.057031757292018
SpMAD_Dzm,8.631637084986963
SpMAD_Dzp,14.118555574929351
SpMAD_Dzv,12.364864756876878
SpMax_DzZ,103.62235978526212
SpMax_Dzi,96.76954918151502
SpMax_Dzm,103.65681432764723
SpMax_Dzp,168.49288340334624
SpMax_Dzv,147.93938637231096
VE1_Dzare,4.832238827061667
VE2_Dzare,0.2013432844609028
VE3_Dzare,2.450778622895295
VR1_Dzare,133.98692621043355
VR2_Dzare,5.582788592101398
VR3_Dzare,5.7732109669512
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.44722222222222235
AETA_dBeta,0.08333333333333333
AETA_eta_B,0.0094808490238348
AETA_eta_F,1.0700892863666023
AETA_eta_L,0.16846825258660136
AETA_eta_R,1.6041121114367582
BCUTare-1h,3.572050253564495
BCUTare-1l,2.1969895842559777
ETA_beta_s,17.0
ETA_dPsi_A,0.23196407185628715
ETA_dPsi_B,0.0
ETA_eta_BR,0.4855403765720352
ETA_eta_FL,7.643435123722628
ETA_eta_RL,11.68667318580106
LogEE_Dzpe,101.98512062721298
LogEE_Dzse,103.8554459366587
PEOE_VSA10,12.526325991278114
PEOE_VSA11,11.635725555670057
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,21.267154416025324
SlogP_VSA2,22.375555538927035
SlogP_VSA3,0.0
SlogP_VSA4,0.0
SlogP_VSA5,0.0
SlogP_VSA6,57.97071827599447
SlogP_VSA7,0.0
SlogP_VSA8,0.0
SlogP_VSA9,0.0
SpAD_Dzare,199.2776632091178
SpAbs_Dzpe,201.96825227033796
SpAbs_Dzse,205.8753347137691
SpDiam_DzZ,160.96491380101583
SpDiam_Dzi,149.8898122066067
SpDiam_Dzm,161.01767893580833
SpDiam_Dzp,260.2084246834658
SpDiam_Dzv,229.24369184153682
SpMAD_Dzpe,8.491808701628552
SpMAD_Dzse,8.648247032362017
SpMax_Dzpe,101.98512062721298
SpMax_Dzse,103.8554459366587
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,24
AETA_beta_s,0.7083333333333334
AETA_eta_BR,0.0202308490238348
AETA_eta_FL,0.31847646348844283
AETA_eta_RL,0.4869447160750442
DetourIndex,2345
EState_VSA1,12.062229024676144
EState_VSA2,11.635725555670057
EState_VSA3,11.374772549367124
EState_VSA4,0.0
EState_VSA5,24.659060128201332
EState_VSA6,24.26546827384644
EState_VSA7,0.0
EState_VSA8,40.62667080422291
EState_VSA9,0.0
ETA_beta_ns,19.0
ETA_shape_p,0.062111801242236
ETA_shape_x,0.0
ETA_shape_y,0.27950310559006203
GhoseFilter,True
LogEE_Dzare,99.7328675902887
SlogP_VSA10,32.59957247318083
SlogP_VSA11,0.0
SpAbs_Dzare,197.20887152306227
SpDiam_Dzpe,158.38806845110622
SpDiam_Dzse,161.3310517035874
SpMAD_Dzare,8.303235967046575
SpMax_Dzare,99.7328675902887
TopoPSA(NO),134.32
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,9.225421534385209
VSA_EState9,53.77457846561481
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7916666666666666
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.05277777777777767
FilterItLogS,-3.9823600354858857
SpDiam_Dzare,154.88181552832995
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.7185185185185187
ETA_epsilon_2,0.9277777777777776
ETA_epsilon_3,0.44117647058823567
ETA_epsilon_4,0.6275362318840582
ETA_epsilon_5,0.838095238095238
AETA_beta_ns_d,0.08333333333333333
ETA_dEpsilon_A,0.277342047930283
ETA_dEpsilon_B,0.09098228663446051
ETA_dEpsilon_C,-0.1863597612958225
ETA_dEpsilon_D,0.08968253968253959
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9166666666666666
MDEDescriptor,"0.0,0.0,0.0,0.0,5.6155477295078615,11.675755356820197,0.0,3.7367124682613144,0.0,0.0,0.12499999999999997,0.5393598899705936,0.07142857142857142,0.0,0.0,0.0,3.0602319715204884,0.0,0.0"
APolDescriptor,42.449515999999996
BCUTDescriptor,"11.988360342153152,15.99794097926767,-0.2617803126228513,0.28313002204430415,4.8374360351562515,9.243716964638498"
BPolDescriptor,21.506483999999997
TPSADescriptor,134.32
ALOGPDescriptor,"1.4067999999999998,1.9790862399999996,78.83420000000001"
XLogPDescriptor,1.036
VAdjMaDescriptor,5.700439718141093
WeightDescriptor,328.09200296
ChiPathDescriptor,"16.77781011412252,11.68667318580106,10.352774108695662,7.7837103224235,6.791183458299321,4.093717839129301,2.832375627171167,1.9037435591173553,12.146222506372377,6.7573989193271755,4.50842526226158,2.7371536822296947,1.7860475789152908,0.9045679467916189,0.4693566751238011,0.25114996061657774"
ChiChainDescriptor,"0.0,0.0,0.2886751345948129,0.2874574785652649,0.23570226039551587,0.0,0.0,0.06085806194501846,0.058206808750287005,0.042992293264032394"
AtomCountDescriptor,36
BondCountDescriptor,26
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"1.393846850117352,0.0,0.0,0.0,0.3978281841562129,0.0,0.0,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,8,0,0,0,0,0"
ZagrebIndexDescriptor,120.0
LargestChainDescriptor,15
MannholdLogPDescriptor,1.9
WeightedPathDescriptor,"48.77942553054346,2.0324760637726444,29.197291471319723,11.035031153035858,18.162260318283895"
FractionalPSADescriptor,0.40939736046043124
WienerNumbersDescriptor,"1587.0,27.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"2.239798851637653,3.892576329851985,4.082468180724906,0.5567437335038263,0.7091738341870348,0.5912812526637935"
FractionalCSP3Descriptor,0.0
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,4
LargestPiSystemDescriptor,24
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"18.781065088757398,9.629757785467127,6.3525"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,892.1
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.0
AutocorrelationDescriptorMass,"29.257757949822665,30.097110434467947,40.64395483370708,31.42947430082884,35.17305538046675"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.6138835615165755,-0.3548189828166599,0.18965553831604318,-0.1792415912395587,0.04494867122606789"
EccentricConnectivityIndexDescriptor,564
AutocorrelationDescriptorPolarizability,"1231.547414054277,1394.217931256331,1798.068481071122,1532.0718480604792,1503.7597833374325"
