DLiP-ID,T007MI
AATSC3p,-0.009113393814240901
AATSC3s,-0.034934127252314755
AATSC3v,1.1250005424985834
AATSC4Z,1.4519385038842512
AATSC4c,-0.0029990148470898466
AATSC4d,0.0037194647157887083
AATSC4i,-0.4663754974958041
AATSC4m,6.889026681155777
AATSC4p,0.03096960430004078
AATSC4s,-0.5741474962955411
AATSC4v,6.78421326964807
AATSC5Z,0.9011109153237432
AATSC5c,0.004764220411783484
AATSC5d,0.05762022234325441
AATSC5i,0.058519359779028904
AATSC5m,4.495816327967453
AATSC5p,-0.0063453476337403175
AATSC5s,0.197318848424628
AATSC5v,2.0664915330828757
AATSC6Z,-0.04005947342729048
AATSC6c,-0.0013573322246753661
AATSC6d,-0.021438200033140304
AATSC6i,-0.4238955952631618
AATSC6m,-0.3488674262080884
AATSC6p,-0.0024792049316131495
AATSC6s,-0.6472278311523822
AATSC6v,1.6666660453054774
AATSC7Z,-0.8532986734454514
AATSC7c,4.586831123174623e-06
AATSC7d,-0.055905824680329556
AATSC7i,-0.8523239109235199
AATSC7m,-4.392848817183702
AATSC7p,-0.03165115333327385
AATSC7s,-1.3155916761540458
AATSC7v,0.3341913055144454
AATSC8Z,-3.061016243231987
AATSC8c,-0.0015077346857925139
AATSC8d,-0.0826270304039983
AATSC8i,-0.3282821699848067
AATSC8m,-14.252795584040749
AATSC8p,-0.02226153252375409
AATSC8s,-1.0646469231641593
AATSC8v,-5.924406703453522
ATS0are,371.80300000000005
ATS1are,353.96590000000003
ATS2are,627.6263999999999
ATS3are,697.2257
ATS4are,818.4907999999999
ATS5are,759.2987999999999
ATS6are,670.8077
ATS7are,633.4150000000001
ATS8are,579.7330000000001
ATSC0dv,280.0272108843538
ATSC0pe,15.508191836734694
ATSC0se,10.283195918367348
ATSC1dv,59.409320190661305
ATSC1pe,-1.026715993336111
ATSC1se,-0.7775813640149912
ATSC2dv,161.81674302374014
ATSC2pe,11.28099579341941
ATSC2se,7.752776815077052
ATSC3dv,82.25119163311582
ATSC3pe,1.854753894210739
ATSC3se,0.6237625797584402
ATSC4dv,72.23318987458927
ATSC4pe,-1.9144114535610195
ATSC4se,-2.353355236984589
ATSC5dv,28.23929844046462
ATSC5pe,2.5379642648896303
ATSC5se,2.144619009995833
ATSC6dv,-64.6412143088528
ATSC6pe,-3.807264098292378
ATSC6se,-2.8113356001665974
ATSC7dv,-158.32042204636957
ATSC7pe,-8.005165097875883
ATSC7se,-4.869993140774679
ATSC8dv,-139.14193160257298
ATSC8pe,-5.489456059975009
ATSC8se,-3.6295007442732192
AXp-0dv,0.5274300913423551
AXp-1dv,0.2901320643401697
AXp-2dv,0.14676044900885826
AXp-3dv,0.08199807990124963
AXp-4dv,0.04400657225091353
AXp-5dv,0.023009807861774076
AXp-6dv,0.012765378066901856
AXp-7dv,0.007027213825151082
BertzCT,1166.2226201108613
ECIndex,881
ETA_eta,30.29199989364721
GATS1dv,0.3790481307672227
GATS1pe,0.5922213530520114
GATS1se,0.6356067469460485
GATS2dv,0.47804878048780475
GATS2pe,0.3978254206633216
GATS2se,0.4077415103805411
GATS3dv,0.6531958832913667
GATS3pe,0.5952522082572383
GATS3se,0.6147767783905204
GATS4dv,0.8604546818030105
GATS4pe,0.9653252199390031
GATS4se,1.0088834887782823
GATS5dv,0.9521052749601964
GATS5pe,0.8874386760015079
GATS5se,0.8724757430688383
GATS6dv,1.0934933228011112
GATS6pe,1.0656628058120647
GATS6se,1.0835081369705046
GATS7dv,1.3446969062354448
GATS7pe,1.3317491108624138
GATS7se,1.31715407221968
GATS8dv,1.2273807210183654
GATS8pe,1.1292689814757542
GATS8se,1.1483519514500176
LogEE_A,4.415889666627754
LogEE_D,219.86823025365914
MATS1dv,0.203835701352092
MATS1pe,-0.06360848714237478
MATS1se,-0.07265134138468192
MATS2dv,0.3331197448370078
MATS2pe,0.41933723475796447
MATS2se,0.43461661593568046
MATS3dv,0.1397335906983794
MATS3pe,0.056896294422417976
MATS3se,0.028856925783982787
MATS4dv,0.10990939036360738
MATS4pe,-0.052598378867482684
MATS4se,-0.09751189985111776
MATS5dv,0.047513432822805075
MATS5pe,0.07710580558923123
MATS5se,0.09826181501505594
MATS6dv,-0.12162487387629303
MATS6pe,-0.1293495643694872
MATS6se,-0.14404484262294992
MATS7dv,-0.3184296735122867
MATS7pe,-0.29072739440010037
MATS7se,-0.2667331947918411
MATS8dv,-0.3043433987626728
MATS8pe,-0.21680747002176856
MATS8se,-0.21618465927471128
MAXaaCH,1.348959840534117
MAXaasC,0.06618298701992842
MAXaasN,0.43676439016964785
MAXdssC,-0.11722822585394699
MAXsNH2,5.189867521363117
MAXssNH,2.3149690925582393
MDEC-22,6.853324294766681
MDEC-23,15.842801945742268
MDEC-24,3.1122575704892004
MDEC-33,6.594404476847536
MDEC-34,3.5668665295399387
MDEC-44,0.1111111111111111
MDEN-11,0.4999999999999999
MDEN-12,0.7584894027408666
MDEN-13,0.2222222222222222
MDEN-22,0.7211247851537042
MDEN-23,1.5000000000000004
MINaaCH,0.744522192307185
MINaasC,-1.3643424561182502
MINaasN,0.43676439016964785
MINdssC,-1.0214953566622034
MINsNH2,5.189867521363117
MINssNH,2.3149690925582393
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,3.732142857142858
SM1_Dzi,3.5599503644536443
SM1_Dzm,3.9363591899295844
SM1_Dzp,-15.756475249576905
SM1_Dzv,-5.437321364151375
SddssSe,0
SpAD_Dt,635.1262526051988
SpAbs_A,39.96493808676655
SpAbs_D,439.7364605073184
SpMAD_A,1.2110587299020168
SpMAD_D,13.325347288100554
SpMax_A,2.5125040114285726
SpMax_D,219.86823025365914
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,137.92
TpiPC10,9.027806292600904
VAdjMat,6.129283016944966
VE1_DzZ,5.612186202541951
VE1_Dzi,5.616911419460832
VE1_Dzm,5.61244382331778
VE1_Dzp,5.601097610081008
VE1_Dzv,5.6220919450799105
VE2_DzZ,0.1700662485618773
VE2_Dzi,0.17020943695335855
VE2_Dzm,0.17007405525205394
VE2_Dzp,0.1697302306085154
VE2_Dzv,0.1703664225781791
VE3_DzZ,2.918862809517528
VE3_Dzi,2.9197044118184157
VE3_Dzm,2.9189087122823016
VE3_Dzp,2.916885048807875
VE3_Dzv,2.9206262953374327
VR1_DzZ,222.57929023393078
VR1_Dzi,222.29421029065165
VR1_Dzm,222.44618609081837
VR1_Dzp,227.37993337977676
VR1_Dzv,222.81259255810537
VR2_DzZ,6.744826976785781
VR2_Dzi,6.736188190625808
VR2_Dzm,6.740793517903587
VR2_Dzp,6.890301011508386
VR2_Dzv,6.751896744185011
VR3_DzZ,6.5992058671993075
VR3_Dzi,6.597924244526954
VR3_Dzm,6.598607680559834
VR3_Dzp,6.620544802182661
VR3_Dzv,6.60025349448901
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.10792445496369077
Xch-6dv,0.14596285777843182
Xch-7dv,0.19984710510712222
Xpc-4dv,1.6869010586377493
Xpc-5dv,2.2686815655231714
Xpc-6dv,2.8095906627671194
Zagreb1,174.0
Zagreb2,202.0
fragCpx,169.14
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,1
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,2
nBondsM,18
nBondsO,35
nBondsS,33
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,14
naHRing,2
AATS0are,7.587816326530613
AATS1are,6.940507843137255
AATS2are,7.383839999999998
AATS3are,6.769181553398058
AATS4are,7.117311304347825
AATS5are,7.300949999999999
AATS6are,7.212986021505376
AATS7are,7.280632183908047
AATS8are,7.246662500000001
AATSC0dv,5.7148410384562
AATSC0pe,0.31649371095376927
AATSC0se,0.20986114119117036
AATSC1dv,1.1648886311894373
AATSC1pe,-0.020131686143845313
AATSC1se,-0.015246693412058651
AATSC2dv,1.9037263885145899
AATSC2pe,0.1327175975696401
AATSC2se,0.09120913900090649
AATSC3dv,0.79855525857394
AATSC3pe,0.01800731936126931
AATSC3se,0.006055947376295535
AATSC4dv,0.6281146945616458
AATSC4pe,-0.01664705611792191
AATSC4se,-0.020463958582474687
AATSC5dv,0.2715317157736983
AATSC5pe,0.024403502547015676
AATSC5se,0.02062133663457532
AATSC6dv,-0.6950668205252989
AATSC6pe,-0.040938323637552454
AATSC6se,-0.03022941505555481
AATSC7dv,-1.819774966050225
AATSC7pe,-0.09201339192960785
AATSC7se,-0.055976932652582516
AATSC8dv,-1.7392741450321623
AATSC8pe,-0.06861820074968761
AATSC8se,-0.04536875930341524
AETA_eta,0.917939390716582
ATSC0are,18.040640816326523
ATSC1are,-1.2369873802582292
ATSC2are,13.364778175760094
ATSC3are,1.670471345272786
ATSC4are,-2.8312590587255335
ATSC5are,2.7149664306538948
ATSC6are,-4.701320324864636
ATSC7are,-9.693925531028729
ATSC8are,-6.032813577675962
BCUTZ-1h,16.004504744358613
BCUTZ-1l,5.687168042660474
BCUTc-1h,0.5293566759033668
BCUTc-1l,-0.3942047249366059
BCUTd-1h,4.023792068043256
BCUTd-1l,0.9724352755703998
BCUTi-1h,17.433828304595735
BCUTi-1l,10.311888011836345
BCUTm-1h,32.06224662835639
BCUTm-1l,11.698576175564357
BCUTp-1h,2.9362457697493674
BCUTp-1l,0.5246083596945462
BCUTs-1h,8.010506893456714
BCUTs-1l,0.6101785187349226
BCUTv-1h,24.44070945083536
BCUTv-1l,13.299890586210282
BalabanJ,1.5913905229962424
Diameter,17
ETA_beta,38.5
GATS1are,0.610357867601826
GATS2are,0.4040978146859533
GATS3are,0.6002809178144026
GATS4are,0.975516875724868
GATS5are,0.8955677101000685
GATS6are,1.074347074183695
GATS7are,1.3498182495190916
GATS8are,1.1230077803924337
HybRatio,0.2631578947368421
Lipinski,True
LogEE_Dt,317.5631263025994
MATS1are,-0.06587781904914038
MATS2are,0.4270580859656753
MATS3are,0.04405000131233936
MATS4are,-0.06686916322646509
MATS5are,0.0709047360902798
MATS6are,-0.13730331235329654
MATS7are,-0.3026387584428025
MATS8are,-0.20482079067737524
MAXssCH2,0.267253349655878
MAXssssC,-4.590298536322891
MINssCH2,-0.0021463048209566793
MINssssC,-4.967666703995393
NsssssAs,0
RotRatio,0.2
SM1_Dzpe,3.3932329948395594
SM1_Dzse,3.0424288630510703
SMR_VSA1,31.137027470120742
SMR_VSA2,5.409283605791522
SMR_VSA3,20.08125186839976
SMR_VSA4,5.733667477162185
SMR_VSA5,25.194240280738967
SMR_VSA6,6.544756405912575
SMR_VSA7,52.66320559416788
SMR_VSA8,0.0
SMR_VSA9,16.388937966384788
SpAD_DzZ,341.1268375688825
SpAD_Dzi,331.5126014826116
SpAD_Dzm,340.30664765328925
SpAD_Dzp,492.7755887119262
SpAD_Dzv,435.8247385092086
SpAbs_Dt,635.1262526051992
SpDiam_A,4.891435304862826
SpDiam_D,325.4119013847489
SpMAD_Dt,19.24625007894542
SpMax_Dt,317.5631263025994
SsssssAs,0
VE1_Dzpe,5.6179291263659135
VE1_Dzse,5.617724748141256
VE2_Dzpe,0.17024027655654284
VE2_Dzse,0.17023408327700776
VE3_Dzpe,2.919885581618505
VE3_Dzse,2.9198492013193325
VMcGowan,299.9500000000009
VR1_Dzpe,221.95518410314463
VR1_Dzse,222.0600918704394
VR2_Dzpe,6.725914669792261
VR2_Dzse,6.729093693043619
VR3_Dzpe,6.5963979565562765
VR3_Dzse,6.596870497817461
mZagreb1,13.375
mZagreb2,6.972222222222221
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,42
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.3681763431903372
AATSC1are,-0.02425465451486724
AATSC2are,0.15723268442070698
AATSC3are,0.01621816840070666
AATSC4are,-0.024619643988917684
AATSC5are,0.02610544644859514
AATSC6are,-0.050551831450157375
AATSC7are,-0.11142443139113481
AATSC8are,-0.07541016972094952
AETA_beta,1.1666666666666667
BCUTdv-1h,7.017344540707873
BCUTdv-1l,0.6503407138047272
BCUTpe-1h,4.010720353771068
BCUTpe-1l,2.2357458185234735
BCUTse-1h,4.034254976098495
BCUTse-1l,2.4320040120403394
ETA_alpha,14.780952380952387
ETA_dBeta,-4.5
ETA_eta_B,1.0391663333815675
ETA_eta_F,37.93013934976741
ETA_eta_L,7.434124167199817
ETA_eta_R,68.22213924341462
ETA_psi_1,0.4449541284403674
LabuteASA,186.29726943820685
LogEE_DzZ,170.52733527776545
LogEE_Dzi,165.86417802507714
LogEE_Dzm,170.12916917983972
LogEE_Dzp,243.8617574174114
LogEE_Dzv,217.38353961303793
PEOE_VSA1,11.050456081168516
PEOE_VSA2,10.203820789863343
PEOE_VSA3,9.665781456092393
PEOE_VSA4,31.44117209434996
PEOE_VSA5,11.336785877934737
PEOE_VSA6,12.13273413692322
PEOE_VSA7,18.55355575984923
PEOE_VSA8,23.909092291001496
PEOE_VSA9,28.853294335612798
SM1_Dzare,3.7165940510719855
SpAD_Dzpe,340.18520685064647
SpAD_Dzse,344.1539468976007
SpAbs_DzZ,337.84707566412067
SpAbs_Dzi,328.1684056857006
SpAbs_Dzm,336.84742291062383
SpAbs_Dzp,503.5364606475891
SpAbs_Dzv,440.2044005902272
SpDiam_Dt,460.52098563785273
SpMAD_DzZ,10.337176896026742
SpMAD_Dzi,10.045836408563988
SpMAD_Dzm,10.31232265616028
SpMAD_Dzp,14.932593597331097
SpMAD_Dzv,13.206810257854807
SpMax_DzZ,170.52733527776545
SpMax_Dzi,165.86417802507714
SpMax_Dzm,170.12916917983972
SpMax_Dzp,243.8617574174114
SpMax_Dzv,217.38353961303793
VE1_Dzare,5.617653550298797
VE2_Dzare,0.17023192576663024
VE3_Dzare,2.919836527452807
VR1_Dzare,221.94593182751717
VR2_Dzare,6.725634297803551
VR3_Dzare,6.596356270355018
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,16
nAromBond,16
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4479076479076481
AETA_dBeta,-0.13636363636363635
AETA_eta_B,0.03148988889035053
AETA_eta_F,1.1493981621141638
AETA_eta_L,0.22527648991514598
AETA_eta_R,2.067337552830746
BCUTare-1h,4.128035625416529
BCUTare-1l,2.185113613744568
ETA_beta_s,21.5
ETA_dPsi_A,0.26904587155963255
ETA_dPsi_B,0.0
ETA_eta_BR,1.2971663333815675
ETA_eta_FL,7.940923061791711
ETA_eta_RL,15.375047228991528
LogEE_Dzpe,170.1954286675911
LogEE_Dzse,172.16916826283222
PEOE_VSA10,0.0
PEOE_VSA11,5.693927994848461
PEOE_VSA12,5.131558479839333
PEOE_VSA13,5.907179729351506
SlogP_VSA1,11.050456081168516
SlogP_VSA2,33.052019185414785
SlogP_VSA3,12.35259703488695
SlogP_VSA4,5.409283605791522
SlogP_VSA5,34.45701140816629
SlogP_VSA6,35.84237461592543
SlogP_VSA7,0.0
SlogP_VSA8,16.388937966384788
SlogP_VSA9,0.0
SpAD_Dzare,335.9324807214176
SpAbs_Dzpe,336.9976243403426
SpAbs_Dzse,341.29590766261344
SpDiam_DzZ,250.88777927750064
SpDiam_Dzi,242.7569958004496
SpDiam_Dzm,250.50135151647896
SpDiam_Dzp,350.5807727403605
SpDiam_Dzv,320.4169164107524
SpMAD_Dzpe,10.308642631837772
SpMAD_Dzse,10.428907481745476
SpMax_Dzpe,170.1954286675911
SpMax_Dzse,172.16916826283222
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,33
AETA_beta_s,0.6515151515151515
AETA_eta_BR,0.03930807070853235
AETA_eta_FL,0.24063403217550638
AETA_eta_RL,0.46591052209065237
DetourIndex,5107
EState_VSA1,35.08060774248091
EState_VSA2,41.61095740390665
EState_VSA3,4.681802935145185
EState_VSA4,29.666363586471032
EState_VSA5,17.512796907389134
EState_VSA6,0.0
EState_VSA7,0.0
EState_VSA8,15.399448933254575
EState_VSA9,11.142951082953708
ETA_beta_ns,17.0
ETA_shape_p,0.1926546391752576
ETA_shape_x,0.0676546391752577
ETA_shape_y,0.2976804123711339
GhoseFilter,False
LogEE_Dzare,168.07886442286247
SlogP_VSA10,26.34249028604892
SlogP_VSA11,0.0
SpAbs_Dzare,332.44113479465295
SpDiam_Dzpe,250.02486824071207
SpDiam_Dzse,252.95434883383948
SpMAD_Dzare,10.179772143073262
SpMax_Dzare,168.07886442286247
TopoPSA(NO),109.67999999999999
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,80.59095070626512
VSA_EState9,27.3459643005421
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.5151515151515151
EState_VSA10,31.137027470120742
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.052092352092351905
FilterItLogS,-5.987279907387849
SpDiam_Dzare,246.77427297627258
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.7758989310009705
ETA_epsilon_2,1.006637806637806
ETA_epsilon_3,0.43894736842105175
ETA_epsilon_4,0.6952380952380937
ETA_epsilon_5,0.9302445302445295
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.33695156257991876
ETA_dEpsilon_B,0.08066083576287686
ETA_dEpsilon_C,-0.2562907268170419
ETA_dEpsilon_D,0.07639327639327664
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.48484848484848486
MDEDescriptor,"0.0,0.0,0.0,0.0,6.853324294766681,15.842801945742268,3.1122575704892004,6.594404476847536,3.5668665295399387,0.1111111111111111,0.0,0.0,0.0,0.4999999999999999,0.7584894027408666,0.2222222222222222,0.7211247851537042,1.5000000000000004,0.0"
APolDescriptor,57.75268799999999
BCUTDescriptor,"11.99738259189485,31.9720728143285,-0.293751398128477,0.44942497732906095,3.6584705886840796,11.609824877942703"
BPolDescriptor,31.247311999999994
TPSADescriptor,137.92
ALOGPDescriptor,"3.6771000000000003,13.521064410000001,105.98479999999999"
XLogPDescriptor,4.075000000000001
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,490.10104958
ChiPathDescriptor,"24.38854057813175,15.375047228991528,15.775302346529537,10.903141164903278,9.058396697203477,7.045907838575763,4.814331574038549,3.581680214028798,17.40519301429772,10.154622251905938,7.631543348460629,5.16587903377873,3.652545496825823,2.2779709783156337,1.391426209292302,0.8784017281438851"
ChiChainDescriptor,"0.0,0.0,0.21407617506269555,0.3786397303648676,0.7180590000896351,0.0,0.0,0.10792445496369077,0.14596285777843182,0.19984710510712217"
AtomCountDescriptor,49
BondCountDescriptor,35
SmallRingDescriptor,"3,3,3,3,0,0,2,1,0,0,0"
ChiClusterDescriptor,"4.388729497566509,0.5773502691896258,1.0478550165611191,0.2405626121623441,0.9531351072540808,0.02699746235780194,0.1519436808065558,0.007517985112235503"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,4,6,3,3,2,0,0"
ZagrebIndexDescriptor,174.0
LargestChainDescriptor,18
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"65.75276206081074,1.992507941236689,37.57995035319466,2.558416908036497,17.569910339568736"
FractionalPSADescriptor,0.28141135408339313
WienerNumbersDescriptor,"3472.0,50.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"6.375248032449178,9.612641546244882,13.705460179567362,1.6869010586377493,2.268681565523172,2.537817355902447"
FractionalCSP3Descriptor,0.2631578947368421
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,2,6,0,2,0,1,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,2
HBondDonorCountDescriptor,3
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"27.58530612244898,11.372781065088757,7.2562358276643995"
AromaticAtomsCountDescriptor,16
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,1545.14
HBondAcceptorCountDescriptor,6
HybridizationRatioDescriptor,0.2631578947368421
AutocorrelationDescriptorMass,"51.07436871590575,44.01799075528994,73.9993686249216,66.73966070557778,79.09490130246223"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,10
AutocorrelationDescriptorCharge,"0.9370679606896416,-0.5260334804345156,0.14597851957159835,0.008489643264027218,-0.37021091972455983"
EccentricConnectivityIndexDescriptor,881
AutocorrelationDescriptorPolarizability,"2020.36362661404,2392.898204208065,3395.833502659009,3265.857913443802,3364.5895761928614"
